"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","bulkDensProcessedDate","bulkDensMethodPub","bulkDensMethod","bulkDensIDnrcs","bulkDensSampleType","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensThirdBar","bulkDensOvenDry","bulkDensFieldMoist","waterRetentionThirdBar","fieldWaterContent","laboratoryName","remarks","dataQF","publicationDate","release"
"ac4a0c61-2f7b-45da-a53c-90cc799375ec","KONA_023.basePlot.all","D06","KONA","KONA_023","S2018KS161023",2018-07-16,"18N05463","Bt",2018-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018KS161023-3","clod",39.5,26,53,1.38,1.73,NA,29.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T044638Z","RELEASE-2021"
"768f04b8-f2a1-4de9-b7b5-3e37e73db890","KONA_023.basePlot.all","D06","KONA","KONA_023","S2018KS161023",2018-07-16,"18N05464","Btk1",2018-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018KS161023-4","clod",63.5,53,74,1.42,1.8,NA,26.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T044638Z","RELEASE-2021"
"1fb7f53d-0175-4940-81c0-b8269996c2a5","KONA_023.basePlot.all","D06","KONA","KONA_023","S2018KS161023",2018-07-16,"18N05465","Btk2",2018-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018KS161023-5","clod",87,74,100,1.42,1.57,NA,22.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T044638Z","RELEASE-2021"
"2bc3c959-fadd-48f8-a14b-534d9620744e","KONA_023.basePlot.all","D06","KONA","KONA_023","S2018KS161023",2018-07-16,"18N05461","Ap1",2018-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2018KS161023-1","clod",3,0,6,1.39,1.55,NA,23.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201218T044638Z","RELEASE-2021"
"d875b6bf-2361-48f0-8aca-dae31dfe405a","KONZ_006.basePlot.all","D06","KONZ","KONZ_006","S2015KS061100",2015-10-26,"16N00944","A2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS061100-2","clod",29.5,15,44,1.24,1.43,NA,30.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"ab8e3753-1aa1-49c5-92ca-ecebac632370","KONZ_010.basePlot.all","D06","KONZ","KONZ_010","S2015KS161100",2015-10-26,"16N00947","A",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161100-1","clod",13.5,0,27,1.2,1.5,NA,31.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"e59a5e76-3046-47eb-9618-decbf361ffe0","KONZ_010.basePlot.all","D06","KONZ","KONZ_010","S2015KS161100",2015-10-26,"16N00948","Bt1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161100-2","clod",35.5,27,44,1.27,1.6,NA,29.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"8a0e26a6-c6a7-49da-afeb-af7485440de0","KONZ_006.basePlot.all","D06","KONZ","KONZ_006","S2015KS061100",2015-10-26,"16N00945","BA",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS061100-3","clod",55,44,66,1.28,1.52,NA,28.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"46817ad6-874b-48f3-a57d-5083579a691b","KONZ_006.basePlot.all","D06","KONZ","KONZ_006","S2015KS061100",2015-10-26,"16N00943","A1",2016-08-31,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS061100-1","clod",7.5,0,15,1.13,1.27,NA,32.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"804fa358-b718-4255-9a25-20d0a4cca596","KONZ_006.basePlot.all","D06","KONZ","KONZ_006","S2015KS061100",2015-10-26,"16N00946","Bt",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS061100-4","clod",83,66,100,1.41,1.69,NA,25.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"947cfe1d-1d1a-47e0-bc93-7ce2e9c1cfec","KONZ_010.basePlot.all","D06","KONZ","KONZ_010","S2015KS161100",2015-10-26,"16N00950","2Bt3",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161100-4","clod",86,72,100,1.35,1.89,NA,30.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"f00db89f-7e31-40ab-b237-43b5debb76a1","KONZ_010.basePlot.all","D06","KONZ","KONZ_010","S2015KS161100",2015-10-26,"16N00949","Bt2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161100-3","clod",58,44,72,1.26,1.65,NA,31.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"beded050-088e-4f2d-8d20-30a3ad5de809","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104",2015-10-27,"16N00961","BA",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-2","clod",19.5,12,27,1.28,1.47,NA,24.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"543fa6bb-ed75-4494-9e01-6e62c4f5b78d","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104",2015-10-27,"16N00962","Bw1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-3","clod",38.5,27,50,1.48,1.7,NA,23.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"e5c4f5a3-fad2-4fe9-b648-44a3b2683e81","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104",2015-10-27,"16N00960","A",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-1","clod",6,0,12,1.19,1.4,NA,28.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"38c9f3c1-45ca-4ec5-9958-3c794086303e","KONZ_004.basePlot.all","D06","KONZ","KONZ_004","S2015KS161103",2015-10-27,"16N00958","A1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161103-1","clod",6,0,12,1.23,1.42,NA,29,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"ae99f435-866e-43f2-a158-44836587b3ab","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104",2015-10-27,"16N00963","Bw2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-4","clod",64,50,78,1.39,1.61,NA,22,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"3cafeab8-59cb-4b69-b8cc-442c3d799418","KONZ_025.basePlot.all","D06","KONZ","KONZ_025","S2015KS161105",2015-10-27,"16N00969","Bt4",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161105-5","clod",87,74,100,1.43,1.69,NA,24.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"9d14b998-aa80-488b-8c25-266361ad0155","KONZ_024.basePlot.all","D06","KONZ","KONZ_024","S2015KS161104",2015-10-27,"16N00964","2BC",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161104-5","clod",89,78,100,1.43,1.75,NA,22.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"94c242bd-c424-4c4b-a721-be889d84f7fa","KONZ_025.basePlot.all","D06","KONZ","KONZ_025","S2015KS161105",2015-10-27,"16N00965","A",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161105-1","clod",10,0,20,1.25,1.82,NA,27.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"c1f07e7c-a61a-49b0-a1ca-252665cffb50","KONZ_004.basePlot.all","D06","KONZ","KONZ_004","S2015KS161103",2015-10-27,"16N00959","A2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161103-2","clod",19.5,12,27,1.41,1.62,NA,25.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"b0612daa-9098-45e3-a38c-f6b55adcfaf4","KONZ_011.basePlot.all","D06","KONZ","KONZ_011","S2015KS161106",2015-10-28,"16N00972","2Bw",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161106-3","clod",50,40,60,1.44,1.83,NA,27,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"154c0563-0cf7-42a7-b098-a1fcd5767ef7","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109",2015-10-28,"16N00983","Bt1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-2","clod",24.5,17,32,1.42,1.75,NA,26,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"b2f1648c-43c1-496c-ae5b-9fce4395399c","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109",2015-10-28,"16N00985","Btk",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-4","clod",81,62,100,1.41,1.81,NA,26.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"46b4b0cb-30d2-4b64-a281-ebce2a5b0fa9","KONZ_011.basePlot.all","D06","KONZ","KONZ_011","S2015KS161106",2015-10-28,"16N00973","2Bk",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161106-4","clod",70,60,80,1.51,1.76,NA,21.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"35821ba8-eabe-4c10-b0a8-90edaef141ca","KONZ_016.basePlot.all","D06","KONZ","KONZ_016","S2015KS161108",2015-10-28,"16N00978","A1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161108-1","clod",5.5,0,11,1.24,1.61,NA,25,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"5d2531f2-eed4-495e-89bd-050c946df7f0","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107",2015-10-28,"16N00974","A1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-1","clod",9,0,18,1.37,1.69,NA,27.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"732969bd-3b6f-4765-83f4-811afad341dc","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109",2015-10-28,"16N00982","A",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-1","clod",8.5,0,17,1.28,1.62,NA,31.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"5769e03b-ad8a-44df-8995-43a0f0f5002f","KONZ_016.basePlot.all","D06","KONZ","KONZ_016","S2015KS161108",2015-10-28,"16N00980","2Bw",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161108-3","clod",41.5,34,49,1.49,1.68,NA,19.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"9e637dda-1594-4fee-9aad-8417496625c3","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107",2015-10-28,"16N00975","A2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-2","clod",27.5,18,37,1.36,1.66,NA,27.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"86e42d57-c9d3-4784-8ad0-f4259f03bf82","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107",2015-10-28,"16N00977","Bw2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-4","clod",82,64,100,1.28,1.66,NA,33,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"b8a5f25d-9ba7-4747-af7f-e39c700ef83a","KONZ_029.basePlot.all","D06","KONZ","KONZ_029","S2015KS161107",2015-10-28,"16N00976","Bw1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161107-3","clod",50.5,37,64,1.38,1.67,NA,29.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"ac252524-450d-4cfd-8f58-9707a9651903","KONZ_027.basePlot.all","D06","KONZ","KONZ_027","S2015KS161109",2015-10-28,"16N00984","Bt2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161109-3","clod",47,32,62,1.47,1.86,NA,23,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"b1ba9615-0b7e-430c-adf9-93809ebf3c71","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111",2015-10-29,"16N00990","A1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-1","clod",7.5,0,15,1.21,1.55,NA,33.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"7667d0a6-9897-4848-87da-594995ef3488","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111",2015-10-29,"16N00991","A2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-2","clod",22,15,29,1.39,1.84,NA,29.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"f51b3be4-b3a0-455f-8f7c-c9911edbff98","KONZ_020.basePlot.all","D06","KONZ","KONZ_020","S2015KS161110",2015-10-29,"16N00989","2R",2017-11-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161110-4","clod",NA,52,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T053314Z","RELEASE-2021"
"c6309a37-132d-4ce9-870d-d50fc8af255d","KONZ_020.basePlot.all","D06","KONZ","KONZ_020","S2015KS161110",2015-10-29,"16N00986","A1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161110-1","clod",7,0,14,1.11,1.4,NA,30.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"58cebc7e-a5d3-4a33-a7d8-89408ed25d41","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111",2015-10-29,"16N00993","Bt2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-4","clod",78.5,57,100,1.4,1.79,NA,29.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"58aa8bea-cf63-4809-b5ee-8e8eb10b669c","KONZ_020.basePlot.all","D06","KONZ","KONZ_020","S2015KS161110",2015-10-29,"16N00987","A2",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161110-2","clod",18.5,14,23,1.22,1.45,NA,28.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"e76e1467-287a-41f4-8fd3-4507c44fe256","KONZ_012.basePlot.all","D06","KONZ","KONZ_012","S2015KS161111",2015-10-29,"16N00992","Bt1",2016-06-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS161111-3","clod",43,29,57,1.39,1.86,NA,28.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T053314Z","RELEASE-2021"
"12f840d6-6460-42e6-a871-77cef499d5df","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100",2015-09-21,"16N00589","Bt",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-2","clod",23,14,32,1.27,1.82,NA,32,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"22682bc3-017d-4342-9b83-132328481ca3","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100",2015-09-21,"16N00588","Ap",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-1","clod",7,0,14,1.3,1.73,NA,28.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"1ddd9559-b481-4019-94e4-b946168aa43b","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100",2015-09-21,"16N00591","Btss2",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-4","clod",60,51,69,1.21,1.83,NA,37.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"6eb31068-acc3-495f-968c-b0d93d8ada70","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100",2015-09-21,"16N00592","Btss3",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-5","clod",84.5,69,100,1.19,1.89,NA,41.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"81e1ac6c-2a5f-4fda-8cc2-e9ddc3ed86db","UKFS_018.basePlot.all","D06","UKFS","UKFS_018","S2015KS087100",2015-09-21,"16N00590","Btss1",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087100-3","clod",41.5,32,51,1.27,1.88,NA,34.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"06d47080-4529-4d2e-8081-0bf9ec7dc8f7","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101",2015-09-22,"16N00594","A2",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-2","clod",23.5,18,29,1.34,1.87,NA,31.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"40e054d7-6354-415e-9b67-36c59236edb8","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102",2015-09-22,"16N00600","Bt2",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-3","clod",51.5,38,65,1.28,2.06,NA,36.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"13473009-4c8f-4b45-ae9b-bf96360585d4","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102",2015-09-22,"16N00601","Bt3",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-4","clod",82.5,65,100,1.39,2.03,NA,33,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"5587a272-6859-4af0-8b9b-863d0f1d9adb","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102",2015-09-22,"16N00598","Ap",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-1","clod",5,0,10,1.22,1.43,NA,23.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"5cdeb2b6-ddd0-4bec-ad89-46dbaf5dd1c2","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101",2015-09-22,"16N00595","Btss1",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-3","clod",39.5,29,50,1.21,1.81,NA,39,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"c944f115-a0b1-4c87-84fb-4920c983466e","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101",2015-09-22,"16N00596","Btss2",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-4","clod",58.5,50,67,1.29,1.88,NA,36,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"0c255961-cc81-42e0-83f7-7d118a6001c2","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101",2015-09-22,"16N00597","Btk",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-5","clod",83.5,67,100,1.33,1.83,NA,36,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"90f9f4cb-ee9a-4aea-9c6a-0892d588fe49","UKFS_028.basePlot.all","D06","UKFS","UKFS_028","S2015KS087102",2015-09-22,"16N00599","Bt1",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087102-2","clod",24,10,38,1.3,1.79,NA,35.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"eda56702-80e3-419c-b73c-e7c12477afba","UKFS_017.basePlot.all","D06","UKFS","UKFS_017","S2015KS087101",2015-09-22,"16N00593","A1",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087101-1","clod",9,0,18,1.22,1.52,NA,27.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
"fcc68195-d23f-4cdd-85d1-7c9a54dd4622","UKFS_030.basePlot.all","D06","UKFS","UKFS_030","S2015KS087103",2015-09-23,"16N00606","BC",2016-07-06,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2015KS087103-5","clod",82.5,65,100,1.39,1.58,NA,25.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T055257Z","RELEASE-2021"
