"uid","domainID","siteID","plotID","namedLocation","collectDate","eventID","samplingProtocolVersion","genomicsPooledIDList","genomicsSampleID","genomicsSampleCode","sampleCondition","processedBy","remarks","genomicsDataQF","publicationDate","release"
"d5a1993b-894e-4047-9658-c76fccca440a","D05","STEI","STEI_008","STEI_008.basePlot.bgc",2017-07-05 18:55:00,NA,"NEON.DOC.014048vF","STEI_008-M-35-32-20170705|STEI_008-M-13.5-4-20170705|STEI_008-M-35.5-0.5-20170705","STEI_008-M-20170705-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"a8e0eeaa-a760-42db-a9fc-5f318e0dba50","D05","STEI","STEI_002","STEI_002.basePlot.bgc",2017-07-05 20:31:00,NA,"NEON.DOC.014048vF","STEI_002-M-33.5-38-20170705|STEI_002-M-4.5-24.5-20170705|STEI_002-M-4-15-20170705","STEI_002-M-20170705-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"3490e282-d1f8-4156-9e99-b40a33508580","D05","STEI","STEI_001","STEI_001.basePlot.bgc",2017-07-05 21:30:00,NA,"NEON.DOC.014048vF","STEI_001-M-26.5-7.5-20170705|STEI_001-M-15-37.5-20170705|STEI_001-M-34.5-25-20170705","STEI_001-M-20170705-COMP",NA,"OK","cwojan@battelleecology.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"050fcb7b-558c-4aaa-8907-92b60b10f8fb","D05","STEI","STEI_003","STEI_003.basePlot.bgc",2017-07-05 22:17:00,NA,"NEON.DOC.014048vF","STEI_003-M-7.5-39-20170705|STEI_003-M-31.5-30.5-20170705|STEI_003-M-37.5-10-20170705","STEI_003-M-20170705-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"0f3d9eca-4b58-43e0-8537-973045a3f6fc","D05","STEI","STEI_059","STEI_059.basePlot.bgc",2017-07-06 15:36:00,NA,"NEON.DOC.014048vF","STEI_059-M-2-9-20170706|STEI_059-M-14.5-35.5-20170706|STEI_059-M-26-31.5-20170706","STEI_059-M-20170706-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"ff4ab980-b15b-4214-8d44-f06ba0d7fcc1","D05","STEI","STEI_047","STEI_047.basePlot.bgc",2017-07-06 16:13:00,NA,"NEON.DOC.014048vF","STEI_047-M-6-29-20170706|STEI_047-M-2-14.5-20170706|STEI_047-M-31-16-20170706","STEI_047-M-20170706-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"374a35cc-49fd-4ab8-9224-e1ee71a45c26","D05","STEI","STEI_060","STEI_060.basePlot.bgc",2017-07-06 17:30:00,NA,"NEON.DOC.014048vF","STEI_060-O-13-4.5-20170706|STEI_060-O-36.5-25-20170706","STEI_060-O-20170706-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"14642615-cbec-40db-bc86-af9c8ae0f876","D05","STEI","STEI_060","STEI_060.basePlot.bgc",2017-07-06 18:08:00,NA,"NEON.DOC.014048vF","STEI_060-M-13-4.5-20170706|STEI_060-M-36.5-25-20170706|STEI_060-M-12-34-20170706","STEI_060-M-20170706-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"470a5fa7-c7d3-4133-ba5f-f6becb0612c5","D05","STEI","STEI_053","STEI_053.basePlot.bgc",2017-07-06 18:58:00,NA,"NEON.DOC.014048vF","STEI_053-M-26-38-20170706|STEI_053-M-37-13-20170706|STEI_053-M-1-28.5-20170706","STEI_053-M-20170706-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T225002Z","RELEASE-2021"
"697d7d56-48b8-4271-9738-f9fa4f0b6a29","D05","TREE","TREE_001","TREE_001.basePlot.bgc",2016-07-18 19:44:00,NA,"NEON.DOC.014048vF","TREE_001-M-3-32.5-20160718|TREE_001-M-33-14.5-20160718","TREE_001-M-20160718-COMP",NA,"OK","ckipp@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"05d6c66f-03b1-454e-9957-7dbcfd31e46d","D05","TREE","TREE_001","TREE_001.basePlot.bgc",2016-07-18 19:32:00,NA,"NEON.DOC.014048vF","TREE_001-O-39-37-20160718","TREE_001-O-20160718-COMP",NA,"OK","ckipp@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"0483f45d-3069-48a2-aa4e-09a649a8f107","D05","TREE","TREE_014","TREE_014.basePlot.bgc",2016-07-18 20:32:00,NA,"NEON.DOC.014048vF","TREE_014-M-26.5-5-20160718|TREE_014-M-16-3-20160718","TREE_014-M-20160718-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"34aefaac-218d-4576-b39b-86f7841f8278","D05","TREE","TREE_014","TREE_014.basePlot.bgc",2016-07-18 20:46:00,NA,"NEON.DOC.014048vF","TREE_014-O-30.5-34.5-20160718","TREE_014-O-20160718-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"ac3b4b63-72c3-471c-a0b4-5cfb1a276149","D05","TREE","TREE_003","TREE_003.basePlot.bgc",2016-07-19 15:09:00,NA,"NEON.DOC.014048vF","TREE_003-M-2-18.5-20160719|TREE_003-M-37-25-20160719|TREE_003-M-38-2-20160719","TREE_003-M-20160719-COMP",NA,"OK","shoffman@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"fabd6483-8a8b-4d6e-96eb-478977c584ec","D05","TREE","TREE_015","TREE_015.basePlot.bgc",2016-07-19 14:48:00,NA,"NEON.DOC.014048vF","TREE_015-O-24-8-20160719","TREE_015-O-20160719-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"e435eb33-34ef-4b51-8d03-c1ab1218770d","D05","TREE","TREE_015","TREE_015.basePlot.bgc",2016-07-19 15:28:00,NA,"NEON.DOC.014048vF","TREE_015-M-2-16-20160719|TREE_015-M-1-24.5-20160719","TREE_015-M-20160719-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"e23591b8-1a60-4ba1-a2b1-4d272dd824bc","D05","TREE","TREE_049","TREE_049.basePlot.bgc",2016-07-19 16:48:00,NA,"NEON.DOC.014048vF","TREE_049-M-38.5-28-20160719|TREE_049-M-1.5-13.5-20160719|TREE_049-M-32.5-6-20160719","TREE_049-M-20160719-COMP",NA,"OK","ckipp@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"97c49587-4cdb-4a75-942b-d895138ac2f9","D05","TREE","TREE_006","TREE_006.basePlot.bgc",2016-07-19 17:03:00,NA,"NEON.DOC.014048vF","TREE_006-M-23.5-0.5-20160719|TREE_006-M-9-33-20160719|TREE_006-M-38-22.5-20160719","TREE_006-M-20160719-COMP",NA,"OK","ksmith@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"3211df03-5a30-4e7b-8ceb-afd41cae1a95","D05","TREE","TREE_046","TREE_046.basePlot.bgc",2016-07-19 18:25:00,NA,"NEON.DOC.014048vF","TREE_046-M-17-7-20160719|TREE_046-M-7-25-20160719|TREE_046-M-39-8-20160719","TREE_046-M-20160719-COMP",NA,"OK","shoffman@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"385f0a76-2bc0-4504-af37-9741af1daef2","D05","TREE","TREE_007","TREE_007.basePlot.bgc",2016-07-19 18:32:00,NA,"NEON.DOC.014048vF","TREE_007-M-17.5-37-20160719|TREE_007-M-24-8.5-20160719|TREE_007-M-1.5-12-20160719","TREE_007-M-20160719-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"01211fdd-c614-442e-a826-857fd94e38bf","D05","TREE","TREE_041","TREE_041.basePlot.bgc",2016-07-19 19:53:00,NA,"NEON.DOC.014048vF","TREE_041-M-3-7-20160719|TREE_041-M-32-37-20160719|TREE_041-M-6-30-20160719","TREE_041-M-20160719-COMP",NA,"OK","ckipp@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"ab4bdfe7-e375-40a8-a928-73c1f42fd250","D05","TREE","TREE_050","TREE_050.basePlot.bgc",2016-07-19 20:10:00,NA,"NEON.DOC.014048vF","TREE_050-M-23-7-20160719|TREE_050-M-7-31-20160719|TREE_050-M-37.5-37-20160719","TREE_050-M-20160719-COMP",NA,"OK","ksmith@field-ops.org",NA,NA,"20201217T170242Z","RELEASE-2021"
"d27b0276-0ac8-4afb-8a08-7c8bf6741f93","D05","TREE","TREE_001","TREE_001.basePlot.bgc",2017-07-07 15:55:00,NA,"NEON.DOC.014048vJ","TREE_001-O-38-33.5-20170707|TREE_001-O-7.5-24-20170707|TREE_001-O-37-8.5-20170707","TREE_001-O-20170707-COMP",NA,"OK","COneil@battelleecology.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"76e86331-c307-4180-accc-27eda17e8f90","D05","TREE","TREE_004","TREE_004.basePlot.bgc",2017-07-07 16:37:00,NA,"NEON.DOC.014048vJ","TREE_004-O-31.5-0-20170707|TREE_004-O-2-16-20170707|TREE_004-O-1-24.5-20170707","TREE_004-O-20170707-COMP",NA,"OK","cwojan@battelleecology.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"f134175c-3493-4846-82d9-99c14389b167","D05","TREE","TREE_014","TREE_014.basePlot.bgc",2017-07-07 17:35:00,NA,"NEON.DOC.014048vJ","TREE_014-M-31-39-20170707|TREE_014-M-11-34.5-20170707|TREE_014-M-33.5-10-20170707","TREE_014-M-20170707-COMP",NA,"OK","COneil@battelleecology.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"ebdd7333-7a2e-4f78-8dd7-ee601b58648c","D05","TREE","TREE_002","TREE_002.basePlot.bgc",2017-07-07 18:50:00,NA,"NEON.DOC.014048vJ","TREE_002-O-7-38-20170707|TREE_002-O-7.5-10-20170707|TREE_002-O-39-15.5-20170707","TREE_002-O-20170707-COMP",NA,"OK","shoffman@field-ops.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"fc58e150-3dd8-4d3f-af6a-ab659cd27efe","D05","TREE","TREE_003","TREE_003.basePlot.bgc",2017-07-07 19:38:00,NA,"NEON.DOC.014048vJ","TREE_003-M-17.5-39-20170707|TREE_003-M-35.5-18-20170707|TREE_003-M-32-23-20170707","TREE_003-M-20170707-COMP",NA,"OK","COneil@battelleecology.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"d0e52b1e-3c22-4af2-bdc3-665a9216d68e","D05","TREE","TREE_006","TREE_006.basePlot.bgc",2017-07-10 16:17:00,NA,"NEON.DOC.014048vJ","TREE_006-M-35.5-10-20170710|TREE_006-M-32-38-20170710|TREE_006-M-7-7.5-20170707","TREE_006-M-20170707-COMP",NA,"OK","cwojan@battelleecology.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"5608aca3-25ce-4c9f-88bb-9387b6847191","D05","TREE","TREE_049","TREE_049.basePlot.bgc",2017-07-10 16:25:00,NA,"NEON.DOC.014048vJ","TREE_049-M-36.5-16.5-20170710|TREE_049-M-1-15.5-20170710|TREE_049-M-0-26-20170710","TREE_049-M-20170710-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"95dfe40d-cc01-4bc6-85b2-959044fa01d2","D05","TREE","TREE_046","TREE_046.basePlot.bgc",2017-07-10 18:15:00,NA,"NEON.DOC.014048vJ","TREE_046-M-1-24-20170710|TREE_046-M-35.5-22-20170710|TREE_046-M-19-2.5-20170710","TREE_046-M-20170710-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"f59df7bc-cbbe-45ed-bd6c-13a24fe53152","D05","TREE","TREE_041","TREE_041.basePlot.bgc",2017-07-10 18:25:00,NA,"NEON.DOC.014048vJ","TREE_041-M-31-19-20170710|TREE_041-M-7-16.5-20170710|TREE_041-M-34-22.5-20170710","TREE_041-M-20170710-COMP",NA,"OK","jpyatt@neoninc.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"99315dd2-3ce2-4e05-90d7-51f9066e80df","D05","TREE","TREE_050","TREE_050.basePlot.bgc",2017-07-10 19:18:00,NA,"NEON.DOC.014048vJ","TREE_050-M-12.5-7-20170710|TREE_050-M-21.5-5-20170710|TREE_050-M-4.5-28.5-20170710","TREE_050-M-20170710-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T224754Z","RELEASE-2021"
"9a4e49fb-1b24-42ab-9e11-bbd0f16da73b","D05","TREE","TREE_046","TREE_046.basePlot.bgc",2020-07-06 19:12:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_046-M-36.5-31.5-20200706|TREE_046-M-19-0.5-20200706|TREE_046-M-22-0-20200706","TREE_046-M-20200706-COMP","B00000062221","OK","0000-0003-1933-0416",NA,NA,"20210201T153147Z","PROVISIONAL"
"6d459ace-7fd3-4fb9-98ba-34d68895cdc0","D05","TREE","TREE_002","TREE_002.basePlot.bgc",2020-07-06 19:47:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_002-O-38.5-1-20200706|TREE_002-O-7-24-20200706|TREE_002-O-9-11.5-20200706","TREE_002-O-20200706-COMP","B00000062138","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"37addd35-8af4-4e4e-a23d-342cee9a1395","D05","TREE","TREE_002","TREE_002.basePlot.bgc",2020-07-06 19:51:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_002-M-9-11.5-20200706|TREE_002-M-7-24-20200706","TREE_002-M-20200706-COMP","B00000062137","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"d83afaf8-f4d8-40ef-b3be-a6a193f241a8","D05","TREE","TREE_004","TREE_004.basePlot.bgc",2020-07-08 16:17:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_004-O-32-24.5-20200708|TREE_004-O-9.5-20-20200708|TREE_004-O-38-11.5-20200708","TREE_004-O-20200708-COMP","B00000062160","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"ad0dc057-1d75-4f44-9408-179be541dcbd","D05","TREE","TREE_041","TREE_041.basePlot.bgc",2020-07-08 16:42:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_041-M-33.5-34.5-20200708|TREE_041-M-4.5-26.5-20200708|TREE_041-M-4-4-20200708","TREE_041-M-20200708-COMP","B00000062202","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"07bc3437-cf35-4da8-9cff-12d40c2e5ed7","D05","TREE","TREE_001","TREE_001.basePlot.bgc",2020-07-08 16:44:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_001-M-22-9-20200708|TREE_001-M-13.5-4-20200708|TREE_001-M-37-28.5-20200708","TREE_001-M-20200708-COMP","B00000062117","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"8109c5d1-af63-43cd-a233-9b983d505cdb","D05","TREE","TREE_014","TREE_014.basePlot.bgc",2020-07-08 19:30:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_014-M-14-31.5-20200708|TREE_014-M-30.5-12-20200708|TREE_014-M-11-0-20200708","TREE_014-M-20200708-COMP","B00000062190","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"0fd7cae9-2cb4-4c4b-a5fe-d224c380af79","D05","TREE","TREE_006","TREE_006.basePlot.bgc",2020-07-08 19:05:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_006-M-34-21-20200708|TREE_006-M-5.5-4.5-20200708|TREE_006-M-34-0.5-20200708","TREE_006-M-20200708-COMP","B00000062176","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"a0a12d32-4208-46ca-93d2-1de42335f292","D05","TREE","TREE_050","TREE_050.basePlot.bgc",2020-07-08 19:29:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_050-M-13.5-8.5-20200708|TREE_050-M-31-12-20200708|TREE_050-M-37-26.5-20200708","TREE_050-M-20200708-COMP","B00000062245","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"2b98db10-26cb-412f-a012-0a279239bb5d","D05","TREE","TREE_003","TREE_003.basePlot.bgc",2020-07-08 21:04:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_003-M-35-3.5-20200708|TREE_003-M-19.5-9.5-20200708|TREE_003-M-35-20.5-20200708","TREE_003-M-20200708-COMP","B00000062145","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"70ed218b-9bb7-4920-8a1e-46be703cbde8","D05","TREE","TREE_049","TREE_049.basePlot.bgc",2020-07-08 21:11:00,"TREE.peakGreenness.2020","NEON.DOC.014048vN","TREE_049-M-2-20.5-20200708|TREE_049-M-27-38-20200708|TREE_049-M-8-14-20200708","TREE_049-M-20200708-COMP","B00000062229","OK","0000-0002-6609-5941",NA,NA,"20210201T153147Z","PROVISIONAL"
"4c7522a7-3e80-4321-b53f-d7ab24c3fe74","D05","UNDE","UNDE_017","UNDE_017.basePlot.bgc",2016-07-25 16:04:00,NA,"NEON.DOC.014048vF","UNDE_017-M-12-30.5-20160725|UNDE_017-M-36-15-20160725|UNDE_017-M-39-39-20160725","UNDE_017-M-20160725-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164227Z","RELEASE-2021"
"c5b5ac94-d0fe-4603-9e70-e3f32ba4c20d","D05","UNDE","UNDE_008","UNDE_008.basePlot.bgc",2016-07-25 19:23:00,NA,"NEON.DOC.014048vF","UNDE_008-M-5.5-27-20160725|UNDE_008-M-35-1.5-20160725|UNDE_008-M-7.5-0.5-20160725","UNDE_008-M-20160725-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164227Z","RELEASE-2021"
"1a85b385-451e-4ce9-9227-aacf45748226","D05","UNDE","UNDE_006","UNDE_006.basePlot.bgc",2016-07-25 21:05:00,NA,"NEON.DOC.014048vF","UNDE_006-M-26-37.5-20160725|UNDE_006-M-1-34.5-20160725|UNDE_006-M-38-2-20160725","UNDE_006-M-20160725-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164227Z","RELEASE-2021"
"0b883b09-5860-48bc-8846-5d88e7c6d1a9","D05","UNDE","UNDE_019","UNDE_019.basePlot.bgc",2016-07-28 18:44:00,NA,"NEON.DOC.014048vF","UNDE_019-M-16-4.5-20160728|UNDE_019-M-0-25.5-20160728|UNDE_019-M-20.5-7.5-20160728","UNDE_019-M-20160728-COMP",NA,"OK","shoffman@field-ops.org",NA,NA,"20201217T164227Z","RELEASE-2021"
"1812d11d-8145-433c-a0d2-da4aadf8bd33","D05","UNDE","UNDE_013","UNDE_013.basePlot.bgc",2016-07-28 21:02:00,NA,"NEON.DOC.014048vF","UNDE_013-M-19-3.5-20160728|UNDE_013-M-6-28-20160728|UNDE_013-M-37-20-20160728","UNDE_013-M-20160728-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164227Z","RELEASE-2021"
"46c0ef96-8c48-42c3-8505-4fa8f2830541","D05","UNDE","UNDE_014","UNDE_014.basePlot.bgc",2016-08-02 18:50:00,NA,"NEON.DOC.014048vF","UNDE_014-M-34-2.5-20160802|UNDE_014-M-33.5-23-20160802|UNDE_014-M-12-4.5-20160802","UNDE_014-M-20160802-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"3c668354-8557-4b58-bc3d-921217f0970a","D05","UNDE","UNDE_027","UNDE_027.basePlot.bgc",2016-08-03 17:41:00,NA,"NEON.DOC.014048vF","UNDE_027-M-9-17-20160803|UNDE_027-M-33-9-20160803|UNDE_027-M-4.5-23-20160803","UNDE_027-M-20160803-COMP",NA,"OK","cwojan@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"5ebe2a85-6695-4c41-89ec-428417d019e0","D05","UNDE","UNDE_035","UNDE_035.basePlot.bgc",2016-08-03 18:44:00,NA,"NEON.DOC.014048vF","UNDE_035-O-6.5-16-20160803|UNDE_035-O-2.5-38.5-20160803","UNDE_035-O-20160803-COMP",NA,"OK","cwojan@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"212ed728-eb43-4cc7-9996-5f0197dd08ac","D05","UNDE","UNDE_035","UNDE_035.basePlot.bgc",2016-08-03 19:00:00,NA,"NEON.DOC.014048vF","UNDE_035-M-34-37-20160803","UNDE_035-M-20160803-COMP",NA,"OK","cwojan@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"bc4f80ea-26ba-4325-b124-caa176d59902","D05","UNDE","UNDE_001","UNDE_001.basePlot.bgc",2016-08-09 15:00:00,NA,"NEON.DOC.014048vF","UNDE_001-O-14.5-4-20160809|UNDE_001-O-31.5-31-20160809","UNDE_001-O-20160809-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"389f2b51-e60c-4dd9-9c70-b739c52f01a1","D05","UNDE","UNDE_001","UNDE_001.basePlot.bgc",2016-08-09 15:44:00,NA,"NEON.DOC.014048vF","UNDE_001-M-21.5-8.5-20160809","UNDE_001-M-20160809-COMP",NA,"OK",NA,NA,NA,"20201217T164121Z","RELEASE-2021"
"bdb751b6-c079-4a7b-8824-484ad1b1dec0","D05","UNDE","UNDE_007","UNDE_007.basePlot.bgc",2016-08-09 19:04:00,NA,"NEON.DOC.014048vF","UNDE_007-M-6-5.5-20160809|UNDE_007-M-34-19-20160809","UNDE_007-M-20160809-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"5d048b03-604a-4364-a5b1-859def445ce6","D05","UNDE","UNDE_007","UNDE_007.basePlot.bgc",2016-08-09 19:27:00,NA,"NEON.DOC.014048vF","UNDE_007-O-21-33-20160809","UNDE_007-O-20160809-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"b09dcc18-5291-4738-8fd8-5d9b9d72ded4","D05","UNDE","UNDE_037","UNDE_037.basePlot.bgc",2016-08-10 17:40:00,NA,"NEON.DOC.014048vF","UNDE_037-O-7-14.5-20160810|UNDE_037-O-35-19.5-20160810|UNDE_037-O-36-34.5-20160810","UNDE_037-O-20160810-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"4eb2ea0f-5b7e-4be3-8cb1-0ae0c809b205","D05","UNDE","UNDE_038","UNDE_038.basePlot.bgc",2016-08-10 18:46:00,NA,"NEON.DOC.014048vF","UNDE_038-M-37-0-20160810","UNDE_038-M-20160810-COMP",NA,"OK","shoffman@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"485c405d-3c35-43c9-aadc-0b71c38d13f0","D05","UNDE","UNDE_038","UNDE_038.basePlot.bgc",2016-08-10 19:46:00,NA,"NEON.DOC.014048vF","UNDE_038-O-2-18.5-20160810|UNDE_038-O-30.5-26-20160810","UNDE_038-O-20160810-COMP",NA,"OK","shoffman@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"05fc49e9-e026-4215-b929-a1a4f6d9eb37","D05","UNDE","UNDE_034","UNDE_034.basePlot.bgc",2016-08-11 19:52:00,NA,"NEON.DOC.014048vF","UNDE_034-M-37-25.5-20160811|UNDE_034-M-38.5-5.5-20160811","UNDE_034-M-20160811-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"67a74556-237e-49f2-b035-9b5b92902360","D05","UNDE","UNDE_034","UNDE_034.basePlot.bgc",2016-08-11 19:35:00,NA,"NEON.DOC.014048vF","UNDE_034-O-4-10-20160811","UNDE_034-O-20160811-COMP",NA,"OK","aspink@neoninc.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"2f7488d7-0a8f-44fd-b39d-9147e1ae06ef","D05","UNDE","UNDE_044","UNDE_044.basePlot.bgc",2016-08-15 15:17:00,NA,"NEON.DOC.014048vF","UNDE_044-O-31-17-20160815|UNDE_044-O-0-20-20160815","UNDE_044-O-20160815-COMP",NA,"OK","cwojan@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"e2f40d70-42c1-41f3-8e38-003c20061bf1","D05","UNDE","UNDE_044","UNDE_044.basePlot.bgc",2016-08-15 14:46:00,NA,"NEON.DOC.014048vF","UNDE_044-M-9-2.5-20160815","UNDE_044-M-20160815-COMP",NA,"OK","cwojan@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"1a8a7689-ac31-4da1-bbb0-aaca4eea328c","D05","UNDE","UNDE_043","UNDE_043.basePlot.bgc",2016-08-15 17:10:00,NA,"NEON.DOC.014048vF","UNDE_043-M-36-19-20160815|UNDE_043-M-15.5-39.5-20160815|UNDE_043-M-7-19.5-20160815","UNDE_043-M-20160815-COMP",NA,"OK","szielke@field-ops.org",NA,NA,"20201217T164121Z","RELEASE-2021"
"2c500540-ef74-4975-97a1-0b7168e71e6b","D05","UNDE","UNDE_043","UNDE_043.basePlot.bgc",2017-08-01 15:10:00,NA,"NEON.DOC.014048vJ","UNDE_043-M-9.5-27-20170801|UNDE_043-M-39.5-18-20170801|UNDE_043-M-6-19-20170801","UNDE_043-M-20170801-COMP",NA,"OK","hrodgers@battelleecology.org",NA,NA,"20201217T230202Z","RELEASE-2021"
"66158d21-a613-49c2-bcbd-15be7c71654f","D05","UNDE","UNDE_037","UNDE_037.basePlot.bgc",2017-08-01 16:28:00,NA,"NEON.DOC.014048vJ","UNDE_037-M-32-21-20170801|UNDE_037-M-27.5-7.5-20170801","UNDE_037-M-20170801-COMP",NA,"OK","hrodgers@battelleecology.org",NA,NA,"20201217T230202Z","RELEASE-2021"
"085fcf8c-2da2-4f58-986a-ed4938db156a","D05","UNDE","UNDE_037","UNDE_037.basePlot.bgc",2017-08-01 16:52:00,NA,"NEON.DOC.014048vJ","UNDE_037-O-4-25.5-20170801","UNDE_037-O-20170801-COMP",NA,"OK","hrodgers@battelleecology.org",NA,NA,"20201217T230202Z","RELEASE-2021"
"2bc151a1-bf6e-44c2-894c-43374a7059b5","D05","UNDE","UNDE_038","UNDE_038.basePlot.bgc",2017-08-01 19:15:00,NA,"NEON.DOC.014048vJ","UNDE_038-O-31.5-10.5-20170801|UNDE_038-O-1.5-15.5-20170801|UNDE_038-O-22-38-20170801","UNDE_038-O-20170801-COMP",NA,"OK","hrodgers@battelleecology.org",NA,NA,"20201217T230202Z","RELEASE-2021"
"84f2ecef-4a45-4e7d-9fca-3ca5b43c5cff","D05","UNDE","UNDE_044","UNDE_044.basePlot.bgc",2017-08-02 14:37:00,NA,"NEON.DOC.014048vJ","UNDE_044-M-32-30.5-20170802|UNDE_044-M-0-35-20170802|UNDE_044-M-5.5-1.5-20170802","UNDE_044-M-20170802-COMP",NA,"OK","hrodgers@battelleecology.org",NA,NA,"20201217T230202Z","RELEASE-2021"
"5bcc2502-0fa4-4290-88e7-1b7289345aed","D05","UNDE","UNDE_001","UNDE_001.basePlot.bgc",2017-08-02 15:50:00,NA,"NEON.DOC.014048vJ","UNDE_001-O-39.5-18-20170802|UNDE_001-O-10.5-32.5-20170802|UNDE_001-O-21-30-20170802","UNDE_001-O-20170802-COMP",NA,"OK","jpyatt@neoninc.org",NA,NA,"20201217T230202Z","RELEASE-2021"
