"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","biogeoIDnrcs","biogeoSampleType","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","particleSizeDistProcessedDate","particleSizeDistMethodPub","particleSizeDistMethod","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","laboratoryName","dataQF","publicationDate","release"
"6bfa2a86-76c0-4f24-b416-af1fd55e5d94","HARV_029.basePlot.all","D01","HARV","HARV_029","S2017MA027029",2017-08-22,"17N04283","2C","S2017MA027029-6","bulk",68,106,87,NA,NA,NA,155,256.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"06075e27-1dcf-4185-b05e-e9f16c305385","HARV_029.basePlot.all","D01","HARV","HARV_029","S2017MA027029",2017-08-22,"17N04282","2CB","S2017MA027029-5","bulk",51,68,59.5,NA,NA,NA,120,219.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"713322da-f5b8-4086-8a8e-07fb7d5a485a","HARV_029.basePlot.all","D01","HARV","HARV_029","S2017MA027029",2017-08-22,"17N04278","Oe","S2017MA027029-1","bulk",0,6,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"00ca02c6-0fe4-410d-aa77-169aaa0c4cbe","HARV_029.basePlot.all","D01","HARV","HARV_029","S2017MA027029",2017-08-22,"17N04281","Bw2","S2017MA027029-4","bulk",38,51,44.5,NA,NA,NA,69.1,121.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"19171ec3-3256-403a-87b3-1455487379e0","HARV_011.basePlot.all","D01","HARV","HARV_011","S2017MA027011",2017-08-23,"17N04300","2Cg","S2017MA027011-5","bulk",76,105,90.5,NA,NA,NA,113.8,168.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"52549c3e-f2c7-439d-9d54-0ce0898f72e8","HARV_011.basePlot.all","D01","HARV","HARV_011","S2017MA027011",2017-08-23,"17N04299","Bw2","S2017MA027011-4","bulk",36,76,56,NA,NA,NA,98.8,185.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"22397fd0-6ae9-42fc-9ba8-390a0bfa8944","HARV_011.basePlot.all","D01","HARV","HARV_011","S2017MA027011",2017-08-23,"17N04296","Oa","S2017MA027011-1","bulk",0,5,2.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"17320eb7-e08e-472f-917e-49845d9fcb43","HARV_011.basePlot.all","D01","HARV","HARV_011","S2017MA027011",2017-08-23,"17N04298","Bw1","S2017MA027011-3","bulk",17,36,26.5,NA,NA,NA,79.3,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"0b43a1aa-fd5c-43ea-a208-a428e2d92743","HARV_011.basePlot.all","D01","HARV","HARV_011","S2017MA027011",2017-08-23,"17N04297","A","S2017MA027011-2","bulk",5,17,11,NA,NA,NA,25.1,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"2ea4d4ea-6818-47cc-a830-3d89ef72f8f1","HARV_021.basePlot.all","D01","HARV","HARV_021","S2017MA027021",2017-08-24,"17N04263","2C1","S2017MA027021-5","bulk",55,82,68.5,NA,NA,NA,138.2,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"fdbf85e8-52a9-44f2-8718-8e851d6e4adb","HARV_021.basePlot.all","D01","HARV","HARV_021","S2017MA027021",2017-08-24,"17N04260","A","S2017MA027021-2","bulk",6,22,14,NA,NA,NA,43.2,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"c04b739b-1495-4ea2-9553-a9474d4653c0","HARV_021.basePlot.all","D01","HARV","HARV_021","S2017MA027021",2017-08-24,"17N04261","Bw","S2017MA027021-3","bulk",22,36,29,NA,NA,NA,93.2,124.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"cf9fc8c9-7679-42e8-a983-bb252f9201e9","HARV_021.basePlot.all","D01","HARV","HARV_021","S2017MA027021",2017-08-24,"17N04262","2BC","S2017MA027021-4","bulk",36,55,45.5,NA,NA,NA,91.2,481.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"e24b2968-56b5-4bcf-9ba6-dac7d3270f75","HARV_021.basePlot.all","D01","HARV","HARV_021","S2017MA027021",2017-08-24,"17N04264","2C2","S2017MA027021-6","bulk",82,106,94,NA,NA,NA,181.5,447.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"0933eba7-5756-4102-beb8-fc02ebbd752c","HARV_021.basePlot.all","D01","HARV","HARV_021","S2017MA027021",2017-08-24,"17N04259","Oe","S2017MA027021-1","bulk",0,6,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"6f7622e6-07f6-4b08-a77e-8b3c4e0a7e42","HARV_027.basePlot.all","D01","HARV","HARV_027","S2017MA027027",2017-08-25,"17N04273","A1","S2017MA027027-2","bulk",1,16,8.5,NA,NA,NA,9.9,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"eb7ade5c-84cb-46d2-89ad-4adf1770b16c","HARV_027.basePlot.all","D01","HARV","HARV_027","S2017MA027027",2017-08-25,"17N04275","A3","S2017MA027027-4","bulk",36,52,44,NA,NA,NA,46.3,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"b1514277-ddf8-4db1-9367-71b4fc314885","HARV_027.basePlot.all","D01","HARV","HARV_027","S2017MA027027",2017-08-25,"17N04276","Bg","S2017MA027027-5","bulk",52,80,66,NA,NA,NA,36.9,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"6768fe1a-2361-49ec-816c-ce338b086171","HARV_027.basePlot.all","D01","HARV","HARV_027","S2017MA027027",2017-08-25,"17N04274","A2","S2017MA027027-3","bulk",16,36,26,NA,NA,NA,38.8,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"4ed38a09-09d1-4618-ba11-ab1e6997fd99","HARV_027.basePlot.all","D01","HARV","HARV_027","S2017MA027027",2017-08-25,"17N04277","Cg","S2017MA027027-6","bulk",80,100,90,NA,NA,NA,66,144.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"1cd206e7-ac95-4d08-b48b-67b9c74aadc0","HARV_059.basePlot.all","D01","HARV","HARV_059","S2017MA027059",2017-08-28,"17N04286","Bw","S2017MA027059-3","bulk",25,42,33.5,NA,NA,NA,11.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"311797f3-46a6-40b8-b587-386a4f69d409","HARV_059.basePlot.all","D01","HARV","HARV_059","S2017MA027059",2017-08-28,"17N04287","BC","S2017MA027059-4","bulk",42,58,50,NA,NA,NA,63.2,110.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"3bbf2b57-fd52-42a2-9529-f47d0cf29163","HARV_059.basePlot.all","D01","HARV","HARV_059","S2017MA027059",2017-08-28,"17N04285","Ap","S2017MA027059-2","bulk",5,25,15,NA,NA,NA,14.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"1d4763f5-d1f3-4edd-bf18-bb3a7db8bcff","HARV_059.basePlot.all","D01","HARV","HARV_059","S2017MA027059",2017-08-28,"17N04288","2C","S2017MA027059-5","bulk",58,80,69,NA,NA,NA,180.7,392.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"2d0cc8ef-6526-4503-99fa-f7072ba212d2","HARV_059.basePlot.all","D01","HARV","HARV_059","S2017MA027059",2017-08-28,"17N04284","Oe","S2017MA027059-1","bulk",0,5,2.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"9a6fabd0-1cc2-44f7-9e9d-1bfa939abfc6","HARV_059.basePlot.all","D01","HARV","HARV_059","S2017MA027059",2017-08-28,"17N04289","2Cg","S2017MA027059-6","bulk",80,105,92.5,NA,NA,NA,180.8,478.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"5149e2fc-1602-459f-9677-f6f2e3037291","HARV_024.basePlot.all","D01","HARV","HARV_024","S2017MA027024",2017-08-29,"17N04269","Oa4","S2017MA027024-5","bulk",71,104,87.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"05d14df9-3fe8-4d71-9e87-436b117918c3","HARV_024.basePlot.all","D01","HARV","HARV_024","S2017MA027024",2017-08-29,"17N04265","Oe","S2017MA027024-1","bulk",0,9,4.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"8186b025-c61a-4185-8e81-e40c749ae3dc","HARV_024.basePlot.all","D01","HARV","HARV_024","S2017MA027024",2017-08-29,"17N04267","Oa2","S2017MA027024-3","bulk",18,37,27.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"8211e6b8-b599-402e-a4bf-425745a0c44e","HARV_024.basePlot.all","D01","HARV","HARV_024","S2017MA027024",2017-08-29,"17N04268","Oa3","S2017MA027024-4","bulk",37,71,54,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"50117fc3-5213-4417-99e7-ad662fa2bdee","HARV_024.basePlot.all","D01","HARV","HARV_024","S2017MA027024",2017-08-29,"17N04266","Oa1","S2017MA027024-2","bulk",9,18,13.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212702Z","RELEASE-2021"
"1e24e383-4146-40f1-9265-d617fdaddc03","BLAN_005.basePlot.all","D02","BLAN","BLAN_005","S2017VA043005",2017-06-12,"17N03911","A","S2017VA043005-1","bulk",0,8,4,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",13.5,5.3,25.7,58.1,16.2,NA,NA,40.4,17.7,10.3,6.8,4.8,2.7,1.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"2305e493-584b-438e-a1e5-7f8849a6e80e","BLAN_011.basePlot.all","D02","BLAN","BLAN_011","S2017VA043011",2017-06-12,"17N03931","2Bw2","S2017VA043011-4","bulk",80,100,90,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",37.5,55.7,32.2,44.8,23,NA,NA,31.8,13,11.7,9.4,6.6,3.6,0.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"2ca44146-319d-4a8f-8e24-d2e190a11306","BLAN_011.basePlot.all","D02","BLAN","BLAN_011","S2017VA043011",2017-06-12,"17N03929","BA","S2017VA043011-2","bulk",13,33,23,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",31.3,92.2,32.2,53.6,14.2,NA,NA,40,13.6,8,9.3,7.9,5.1,1.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"c299cdc0-30e5-437c-b818-481b15b57bfb","BLAN_005.basePlot.all","D02","BLAN","BLAN_005","S2017VA043005",2017-06-12,"17N03912","AB","S2017VA043005-2","bulk",8,26,17,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",20.5,16.5,22.6,59.2,18.2,NA,NA,41.8,17.4,9.6,6,4,2.2,0.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"8ae7cba6-c8ef-4047-92a0-323f4e93e7d5","BLAN_017.basePlot.all","D02","BLAN","BLAN_017","S2017VA043017",2017-06-12,"17N03946","2Bt2","S2017VA043017-4","bulk",49,76,62.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",8.1,3.2,8.7,35.4,55.9,NA,NA,26.8,8.6,4.1,2.1,1.5,0.6,0.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"67fc82ee-8491-4b3b-994f-93e66e5ec20b","BLAN_005.basePlot.all","D02","BLAN","BLAN_005","S2017VA043005",2017-06-12,"17N03915","2Btx2","S2017VA043005-5","bulk",62,100,81,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",128.1,102.4,33,44.6,22.4,NA,NA,30.8,13.8,9.8,10.1,5.9,3.2,4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"08ff2319-fea8-4d08-9f1a-1d8c3da3520e","BLAN_005.basePlot.all","D02","BLAN","BLAN_005","S2017VA043005",2017-06-12,"17N03914","2Btx1","S2017VA043005-4","bulk",39,62,50.5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",7.1,2.9,19.6,54.3,26.1,NA,NA,38.6,15.7,8.2,8.2,1.1,1.6,0.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"b4b554b3-4b50-4b08-9d12-8024955c146a","BLAN_017.basePlot.all","D02","BLAN","BLAN_017","S2017VA043017",2017-06-12,"17N03943","A","S2017VA043017-1","bulk",0,8,4,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",51.5,13,18.1,63.4,18.5,NA,NA,45.9,17.5,6.7,3.9,2.8,2,2.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"7aec3050-9faf-435b-a0d4-2d33e0c7c656","BLAN_005.basePlot.all","D02","BLAN","BLAN_005","S2017VA043005",2017-06-12,"17N03913","Bt","S2017VA043005-3","bulk",26,39,32.5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",15.7,1.9,21.4,57.1,21.5,NA,NA,40.8,16.3,8.3,6.1,3.7,2.1,1.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"8f2d3614-f3f3-4773-ba1e-1d184f29ab57","BLAN_011.basePlot.all","D02","BLAN","BLAN_011","S2017VA043011",2017-06-12,"17N03930","Bw1","S2017VA043011-3","bulk",33,80,56.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",206.4,136.6,34.6,48.7,16.7,NA,NA,34.8,13.9,8.3,10.5,7.6,5.7,2.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"dd1905f8-3ba5-4753-b016-6bd931e301ed","BLAN_017.basePlot.all","D02","BLAN","BLAN_017","S2017VA043017",2017-06-12,"17N03944","BA","S2017VA043017-2","bulk",8,29,18.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",49.7,15.7,16.9,63.3,19.8,NA,NA,47.6,15.7,6,4.2,2.9,1.8,2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"55bc9ba8-6f9e-404f-9319-9163268b51ed","BLAN_017.basePlot.all","D02","BLAN","BLAN_017","S2017VA043017",2017-06-12,"17N03947","2BCt","S2017VA043017-5","bulk",76,100,88,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,4.4,26.6,69,NA,NA,21.4,5.2,1.9,0.9,0.6,0.6,0.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"8d4c4743-8ea4-4929-895f-e7b42e30741b","BLAN_011.basePlot.all","D02","BLAN","BLAN_011","S2017VA043011",2017-06-12,"17N03928","A","S2017VA043011-1","bulk",0,13,6.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",34.9,64.1,24.9,58.3,16.8,NA,NA,45.1,13.2,6.2,8.1,4.8,4.6,1.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"eea31eda-b249-4fff-ade4-1c70a2ad3bcc","BLAN_017.basePlot.all","D02","BLAN","BLAN_017","S2017VA043017",2017-06-12,"17N03945","2Bt1","S2017VA043017-3","bulk",29,49,39,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",21,3.4,12.3,51.7,36,NA,NA,38.2,13.5,4.2,3.4,1.8,1.6,1.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"f6b7730d-d3b9-41e3-965c-d739c57e9b65","BLAN_031.basePlot.all","D02","BLAN","BLAN_031","S2017VA043031",2017-06-13,"17N03957","Bt2","S2017VA043031-4","bulk",88,100,94,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",44.6,6.6,10.4,51.2,38.4,NA,NA,33.5,17.7,6,2.1,0.9,0.9,0.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"9d07622d-caab-4915-a7cb-2767bdf54ff1","BLAN_012.basePlot.all","D02","BLAN","BLAN_012","S2017VA043012",2017-06-13,"17N03933","AE","S2017VA043012-2","bulk",8,20,14,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",4.2,6.9,23.1,60.7,16.2,NA,NA,43.1,17.6,8.9,7.3,4.1,2.1,0.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"7a81d0e0-d5fa-4cb7-a200-db989b701278","BLAN_001.basePlot.all","D02","BLAN","BLAN_001","S2017VA043001",2017-06-13,"17N03903","Bw1","S2017VA043001-2","bulk",16,34,25,2018-04-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",120.2,83,40.9,41.3,17.8,NA,NA,32.6,8.7,7.2,10.5,17.4,4.2,1.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"9dc14467-26f4-474b-ba30-177ebad02cb9","BLAN_032.basePlot.all","D02","BLAN","BLAN_032","S2017VA043032",2017-06-13,"17N03960","Bt1","S2017VA043032-3","bulk",58,82,70,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",54.5,60.6,15.6,42.4,42,NA,NA,31.2,11.2,5.7,2.7,5,1.8,0.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"9b9de10b-7526-493a-816b-4ab3cb57eea9","BLAN_031.basePlot.all","D02","BLAN","BLAN_031","S2017VA043031",2017-06-13,"17N03954","A","S2017VA043031-1","bulk",0,20,10,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",49.5,56,21,62.2,16.8,NA,NA,38,24.2,9.4,5.3,1.2,2.3,2.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"f31cdd7f-fa97-4eb8-a63e-389a1e60f7c8","BLAN_001.basePlot.all","D02","BLAN","BLAN_001","S2017VA043001",2017-06-13,"17N03902","Ap","S2017VA043001-1","bulk",0,16,8,2018-04-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",42.8,126.6,39.1,42.9,18,NA,NA,33.1,9.8,6.1,11.6,15,5.4,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"45a08c85-2878-4cba-9c7a-975107eee26d","BLAN_032.basePlot.all","D02","BLAN","BLAN_032","S2017VA043032",2017-06-13,"17N03961","Bt2","S2017VA043032-4","bulk",82,100,91,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",57,6.4,8.7,21.4,69.9,NA,NA,15.8,5.6,2.9,2.7,2.2,0.7,0.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"e62d01e8-994c-4029-abca-eec69803b5a1","BLAN_012.basePlot.all","D02","BLAN","BLAN_012","S2017VA043012",2017-06-13,"17N03934","Bt1","S2017VA043012-3","bulk",20,54,37,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",3.8,5.3,22.7,54.5,22.8,NA,NA,39.5,15,8.6,6.9,3.5,2.4,1.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"e8dfeb5a-ba2c-4492-892a-6bd84adfcfa1","BLAN_015.basePlot.all","D02","BLAN","BLAN_015","S2017VA043015",2017-06-13,"17N03938","C","S2017VA043015-3","bulk",48,100,74,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,78.3,14.4,7.3,NA,NA,8.7,5.7,9.7,31.9,34.3,2.4,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"373275cf-2b51-40e8-9016-d127064871c6","BLAN_001.basePlot.all","D02","BLAN","BLAN_001","S2017VA043001",2017-06-13,"17N03904","Bw2","S2017VA043001-3","bulk",34,53,43.5,2018-04-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",36.5,70.5,38.4,43.3,18.3,NA,NA,33.4,9.9,6.7,11.6,15.1,4.1,0.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"e0bd7208-ad25-4234-bd26-ecfe1dea6282","BLAN_031.basePlot.all","D02","BLAN","BLAN_031","S2017VA043031",2017-06-13,"17N03955","EB","S2017VA043031-2","bulk",20,48,34,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",41.4,62.6,18.8,64.8,16.4,NA,NA,41.7,23.1,10.6,2.6,2.3,1.5,1.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"9781c95e-57d8-4e60-9cb6-41e7dadc209c","BLAN_032.basePlot.all","D02","BLAN","BLAN_032","S2017VA043032",2017-06-13,"17N03959","AB","S2017VA043032-2","bulk",26,58,42,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",27.3,25.4,18.1,59.1,22.8,NA,NA,41.2,17.9,6.5,3,5.7,1.9,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
