"uid","namedLocation","domainID","siteID","plotID","pitID","collectDate","testProtocolVersion","nrcsDescriptionID","horizonID","horizonName","horizonTopDepth","horizonBottomDepth","remarks","dataQF","publicationDate","release"
"e46789e5-3e62-4d71-b425-4524dd19070d","JERC_035.basePlot.all","D03","JERC","JERC_035","832856",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007006","18N00987","E1",17,56,NA,NA,"20201217T053351Z","RELEASE-2021"
"f9adffd4-6fb4-44a2-9b7a-808778a238bf","JERC_003.basePlot.all","D03","JERC","JERC_003","1147192",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007001","18N00971","E1",12,35,NA,NA,"20201217T053351Z","RELEASE-2021"
"d78b33d0-d477-4294-8749-539670fc87a1","JERC_002.basePlot.all","D03","JERC","JERC_002","1103922",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007012","18N01007","Bt1",47,76,NA,NA,"20201217T053351Z","RELEASE-2021"
"c7a0a6f2-d746-4e85-8030-d64be4d59a46","JERC_002.basePlot.all","D03","JERC","JERC_002","1103922",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007012","18N01005","E1",16,36,NA,NA,"20201217T053351Z","RELEASE-2021"
"1b3dcf88-f79b-45e5-8cc5-773d6f5c39c0","JERC_033.basePlot.all","D03","JERC","JERC_033","1103921",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007021","18N01040","B1",47,79,NA,NA,"20201217T053351Z","RELEASE-2021"
"d4214b61-22a1-45a0-992d-b692736894ec","JERC_048.basePlot.all","D03","JERC","JERC_048","1103924",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007010","18N00996","A",0,15,NA,NA,"20201217T053351Z","RELEASE-2021"
"e712a6c7-cdfc-4bf9-b72f-4bea32c7c57c","JERC_002.basePlot.all","D03","JERC","JERC_002","1103922",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007012","18N01006","E2",36,47,NA,NA,"20201217T053351Z","RELEASE-2021"
"77608117-55b7-497b-b6ce-34d5e17f846a","JERC_005.basePlot.all","D03","JERC","JERC_005","1176393",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007014","18N01012","EB",40,58,NA,NA,"20201217T053351Z","RELEASE-2021"
"7576f797-67e5-4b3f-92f4-5dc3825ccb15","JERC_003.basePlot.all","D03","JERC","JERC_003","1147192",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007001","18N00973","Bt",62,100,"Many fine 10YR 6/3 sand spots",NA,"20201217T053351Z","RELEASE-2021"
"7c36746f-cef0-47ee-af26-912696b99675","JERC_030.basePlot.all","D03","JERC","JERC_030","1162997",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007027","18N01062","Bt3",83,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"cee9059b-84ad-4648-bebf-83edea198216","JERC_028.basePlot.all","D03","JERC","JERC_028","1162996",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007025","18N01053","Bt2",47,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"16c09029-dec8-445d-acf7-64d2573d99a4","JERC_048.basePlot.all","D03","JERC","JERC_048","1103924",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007010","18N00998","Bt1",39,80,NA,NA,"20201217T053351Z","RELEASE-2021"
"5f0c33bf-b22c-4384-89c5-228f6e539135","JERC_002.basePlot.all","D03","JERC","JERC_002","1103922",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007012","18N01004","A",0,16,NA,NA,"20201217T053351Z","RELEASE-2021"
"e6f0dba6-87b2-4041-97e2-9912c7c9fc39","JERC_035.basePlot.all","D03","JERC","JERC_035","832856",2015-10-14,"Field Book for Describing and Sampling Soils ver3","S2015GA007006","18N00988","E2",56,72,NA,NA,"20201217T053351Z","RELEASE-2021"
"c162b306-2730-4d08-a6c4-0e0fb59240ed","JERC_019.basePlot.all","D03","JERC","JERC_019","1114061",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007022","18N01043","BE",8,13,NA,NA,"20201217T053351Z","RELEASE-2021"
"99b9b0c8-dd93-4cf8-b5f1-0dcde458e67a","JERC_015.basePlot.all","D03","JERC","JERC_015","1176392",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007019","18N01034","BE",28,43,NA,NA,"20201217T053351Z","RELEASE-2021"
"86f849e4-9e3e-4159-99fd-0dfec60b4ef1","JERC_013.basePlot.all","D03","JERC","JERC_013","1162998",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007028","18N01065","Bt1",20,50,NA,NA,"20201217T053351Z","RELEASE-2021"
"cb90c38c-e17d-4a6f-b336-ceb4a719fa9a","JERC_029.basePlot.all","D03","JERC","JERC_029","1162999",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007026","18N01057","Bt",70,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"1ac4c7f7-3b70-4388-a123-76b3610dcdb3","JERC_016.basePlot.all","D03","JERC","JERC_016","1103920",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007029","18N01069","C1",16,38,NA,NA,"20201217T053351Z","RELEASE-2021"
"6bf8e15f-c30a-476b-be8b-e168e8b0a7ba","JERC_016.basePlot.all","D03","JERC","JERC_016","1103920",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007029","18N01068","A",0,16,NA,NA,"20201217T053351Z","RELEASE-2021"
"c446a0d4-193b-411d-aa54-33467c2e7a93","JERC_013.basePlot.all","D03","JERC","JERC_013","1162998",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007028","18N01064","AE",4,20,NA,NA,"20201217T053351Z","RELEASE-2021"
"d82f2eec-d95e-4a5e-91e0-a324acd9838d","JERC_015.basePlot.all","D03","JERC","JERC_015","1176392",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007019","18N01035","Bt1",43,84,NA,NA,"20201217T053351Z","RELEASE-2021"
"54b797fe-49b5-4657-8df2-55739169c5ff","JERC_029.basePlot.all","D03","JERC","JERC_029","1162999",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007026","18N01054","Ap",0,19,NA,NA,"20201217T053351Z","RELEASE-2021"
"f27d2b81-6e37-4f93-92bc-3bff54720f9d","JERC_029.basePlot.all","D03","JERC","JERC_029","1162999",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007026","18N01056","E2",40,70,NA,NA,"20201217T053351Z","RELEASE-2021"
"38932021-5959-413d-baf1-d8c4a3022b4b","JERC_015.basePlot.all","D03","JERC","JERC_015","1176392",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007019","18N01033","E2",12,28,NA,NA,"20201217T053351Z","RELEASE-2021"
"a749ffde-a153-4da5-bcb0-84fcddab1d7f","JERC_016.basePlot.all","D03","JERC","JERC_016","1103920",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007029","18N01071","C3",60,86,NA,NA,"20201217T053351Z","RELEASE-2021"
"a16f0231-1b06-4a91-8e6d-921f0d77c4a0","JERC_015.basePlot.all","D03","JERC","JERC_015","1176392",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007019","18N01031","A",0,6,NA,NA,"20201217T053351Z","RELEASE-2021"
"2772aca0-eb75-4a38-8cf0-820127968a80","JERC_013.basePlot.all","D03","JERC","JERC_013","1162998",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007028","18N01066","Bt2",50,65,NA,NA,"20201217T053351Z","RELEASE-2021"
"62ba9944-9dd3-4541-8d41-7c82d0029787","JERC_013.basePlot.all","D03","JERC","JERC_013","1162998",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007028","18N01063","A",0,4,NA,NA,"20201217T053351Z","RELEASE-2021"
"95d77d6a-2e79-43f0-b6d2-c4e4ba5de468","JERC_016.basePlot.all","D03","JERC","JERC_016","1103920",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007029","18N01072","C4",86,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"eb9d6c6f-d587-4dd7-a5f4-47b3c7c624b9","JERC_019.basePlot.all","D03","JERC","JERC_019","1114061",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007022","18N01045","Bt2",43,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"17bfa7d1-808b-464c-8a21-82a19a3b78a6","JERC_029.basePlot.all","D03","JERC","JERC_029","1162999",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007026","18N01055","E1",19,40,NA,NA,"20201217T053351Z","RELEASE-2021"
"7d5883de-5896-407a-82b0-226ea4385f55","JERC_016.basePlot.all","D03","JERC","JERC_016","1103920",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007029","18N01070","C2",38,60,NA,NA,"20201217T053351Z","RELEASE-2021"
"87e5c30b-adc4-41af-a12a-73c7a7bd2dde","JERC_015.basePlot.all","D03","JERC","JERC_015","1176392",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007019","18N01032","E1",6,12,NA,NA,"20201217T053351Z","RELEASE-2021"
"07c404e3-b0d2-48fa-80fd-810070261402","JERC_015.basePlot.all","D03","JERC","JERC_015","1176392",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007019","18N01036","Bt2",84,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"b39a1eba-425f-4cfc-a5c5-7af0d3c81ef1","JERC_019.basePlot.all","D03","JERC","JERC_019","1114061",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007022","18N01044","Bt1",13,43,NA,NA,"20201217T053351Z","RELEASE-2021"
"471f0ec3-82ea-4a6b-bf8e-968b89e694b5","JERC_013.basePlot.all","D03","JERC","JERC_013","1162998",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007028","18N01067","Bt3",65,100,NA,NA,"20201217T053351Z","RELEASE-2021"
"e267d611-f1d4-4a73-80cb-d728e3c12bed","JERC_019.basePlot.all","D03","JERC","JERC_019","1114061",2015-10-15,"Field Book for Describing and Sampling Soils ver3","S2015GA007022","18N01042","A",0,8,NA,NA,"20201217T053351Z","RELEASE-2021"
"74c98676-e976-4ff2-8d9c-dc417219dcda","OSBS_026.basePlot.all","D03","OSBS","OSBS_026","1169966",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107026","18N01539","A",0,8,NA,NA,"20201217T155425Z","RELEASE-2021"
"07a34de4-f9eb-42e4-aedb-b129e633a088","OSBS_026.basePlot.all","D03","OSBS","OSBS_026","1169966",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107026","18N01540","E1",8,85,NA,NA,"20201217T155425Z","RELEASE-2021"
"bb6c6f07-a896-40d0-91a5-48d37332e576","OSBS_026.basePlot.all","D03","OSBS","OSBS_026","1169966",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107026","18N01541","E2",85,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"eb713bbc-a19b-4def-97cf-760845be459d","OSBS_021.basePlot.all","D03","OSBS","OSBS_021","1169965",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107021","18N01525","Oa",7,34,NA,NA,"20201217T155425Z","RELEASE-2021"
"80b162bd-a8f6-48fb-9f13-0e6b38e86033","OSBS_021.basePlot.all","D03","OSBS","OSBS_021","1169965",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107021","18N01526","Cg1",34,56,NA,NA,"20201217T155425Z","RELEASE-2021"
"9133cff9-3931-4648-b1ef-2bc657722305","OSBS_010.basePlot.all","D03","OSBS","OSBS_010","1176093",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107010","18N01491","E2",30,50,"30% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"aeea1773-91de-45d5-9170-8b06f65e756a","OSBS_014.basePlot.all","D03","OSBS","OSBS_014","1163007",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107014","18N01500","A1",0,3,NA,NA,"20201217T155425Z","RELEASE-2021"
"bbbb5f92-c213-450a-807d-34030ad3c63d","OSBS_021.basePlot.all","D03","OSBS","OSBS_021","1169965",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107021","18N01524","Oe",0,7,"texture: 80% Rubbed Fiber",NA,"20201217T155425Z","RELEASE-2021"
"ca354867-efc5-4155-8ad2-5c630e4e4768","OSBS_021.basePlot.all","D03","OSBS","OSBS_021","1169965",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107021","18N01527","Cg2",56,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"e4f27b6c-e025-45a2-989e-c761011b6396","OSBS_014.basePlot.all","D03","OSBS","OSBS_014","1163007",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107014","18N01501","A2",3,10,NA,NA,"20201217T155425Z","RELEASE-2021"
"298bda84-127a-4a8f-b448-74119532da0b","OSBS_010.basePlot.all","D03","OSBS","OSBS_010","1176093",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107010","18N01492","E3",50,100,"30% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"f80ef1ca-46c0-4f2f-a9e2-43066a065483","OSBS_010.basePlot.all","D03","OSBS","OSBS_010","1176093",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107010","18N01490","E1",18,30,"30% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"89ec497b-80ad-4908-9c86-5db24c908385","OSBS_014.basePlot.all","D03","OSBS","OSBS_014","1163007",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107014","18N01504","E",29,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"f6d8e2ae-f4c1-42b4-83f6-152a6e82624e","OSBS_010.basePlot.all","D03","OSBS","OSBS_010","1176093",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107010","18N01489","A",0,18,"30% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"3f2d0c8b-678f-4300-ac9f-b15b789cd7da","OSBS_014.basePlot.all","D03","OSBS","OSBS_014","1163007",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107014","18N01502","A3",10,18,"20% dark yellowish-brown (10YR 4/4) splotches and 10% black (10YR 2/1) organic stains",NA,"20201217T155425Z","RELEASE-2021"
"1a72d2e1-0243-4a8b-84c4-a85200bd0c5a","OSBS_014.basePlot.all","D03","OSBS","OSBS_014","1163007",2016-03-21,"Field Book for Describing and Sampling Soils ver3","S2016FL107014","18N01503","AE",18,29,NA,NA,"20201217T155425Z","RELEASE-2021"
"bc152daa-f172-409c-af86-42927f1f8df3","OSBS_018.basePlot.all","D03","OSBS","OSBS_018","1176092",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107018","18N01518","A2",18,51,"40% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"e6b2f4e9-f8c2-4ce7-bb3e-1129ef657a02","OSBS_050.basePlot.all","D03","OSBS","OSBS_050","1176094",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107050","18N01552","C",94,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"2eec53a5-4990-4187-98e2-ef3b5a81888a","OSBS_020.basePlot.all","D03","OSBS","OSBS_020","1176096",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107020","18N01522","A2",18,61,"40% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"e6ab3f00-5555-4b1a-a062-b29b6bb54f86","OSBS_016.basePlot.all","D03","OSBS","OSBS_016","1163010",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107016","18N01510","A1",0,27,NA,NA,"20201217T155425Z","RELEASE-2021"
"f25f43bd-290e-4516-b1a0-d903ca93261d","OSBS_022.basePlot.all","D03","OSBS","OSBS_022","1163011",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107022","18N01529","Ag",32,40,NA,NA,"20201217T155425Z","RELEASE-2021"
"30287a58-679f-417b-a181-ef96b5ef105e","OSBS_008.basePlot.all","D03","OSBS","OSBS_008","1176097",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107008","18N01486","A",0,22,"60% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"3c53caf4-b4a2-4d32-9649-33d41a95f4ea","OSBS_048.basePlot.all","D03","OSBS","OSBS_048","1163009",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107048","18N01546","AE",12,31,NA,NA,"20201217T155425Z","RELEASE-2021"
"6d971c19-cfc4-40b1-a812-4bc810088095","OSBS_020.basePlot.all","D03","OSBS","OSBS_020","1176096",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107020","5837175","O",0,8,NA,NA,"20201217T155425Z","RELEASE-2021"
"1b386f34-5e54-49ca-9698-a4fc83b42f73","OSBS_048.basePlot.all","D03","OSBS","OSBS_048","1163009",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107048","18N01548","E2",64,93,NA,NA,"20201217T155425Z","RELEASE-2021"
"c2f5e16f-a5cc-4d65-82f0-77b6e8ad14b9","OSBS_008.basePlot.all","D03","OSBS","OSBS_008","1176097",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107008","18N01487","AE",22,34,NA,NA,"20201217T155425Z","RELEASE-2021"
"b4a596f0-7589-4a5a-9bcc-1f355bee22ea","OSBS_016.basePlot.all","D03","OSBS","OSBS_016","1163010",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107016","18N01511","A2",27,60,NA,NA,"20201217T155425Z","RELEASE-2021"
"81bb07f3-b27f-4af7-b508-6f1beba28b54","OSBS_003.basePlot.all","D03","OSBS","OSBS_003","1169967",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107003","18N01479","C",18,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"e7d0619d-57cb-4b95-a78d-74fdeee7e6d8","OSBS_013.basePlot.all","D03","OSBS","OSBS_013","1163008",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107013","18N01498","E1",9,44,NA,NA,"20201217T155425Z","RELEASE-2021"
"2fec99ee-3405-4e36-b28c-f41e20201609","OSBS_018.basePlot.all","D03","OSBS","OSBS_018","1176092",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107018","5837160","O",0,8,NA,NA,"20201217T155425Z","RELEASE-2021"
"502b47a5-498d-4136-83f2-3328910823fd","OSBS_050.basePlot.all","D03","OSBS","OSBS_050","1176094",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107050","18N01551","A2",23,94,"20% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"a407465f-396e-4a07-bc92-cfc832ac20f9","OSBS_018.basePlot.all","D03","OSBS","OSBS_018","1176092",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107018","18N01520","C",74,100,"5% organic streaks and root channels",NA,"20201217T155425Z","RELEASE-2021"
"e29be47c-0711-4301-af17-5cc6e501da59","OSBS_003.basePlot.all","D03","OSBS","OSBS_003","1169967",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107003","18N01478","A",0,18,NA,NA,"20201217T155425Z","RELEASE-2021"
"f8a90979-683c-4cc0-a6d4-17d08ab745a0","OSBS_020.basePlot.all","D03","OSBS","OSBS_020","1176096",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107020","18N01523","C",61,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"77dc3fbe-9491-49f6-b06f-a6f982cef852","OSBS_013.basePlot.all","D03","OSBS","OSBS_013","1163008",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107013","18N01499","E2",44,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"7e3aa0d7-d910-440a-8a4f-caa91eb910b8","OSBS_008.basePlot.all","D03","OSBS","OSBS_008","1176097",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107008","18N01488","E",34,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"cb9deb14-c7e0-48f5-bf04-bf0c76482dc1","OSBS_013.basePlot.all","D03","OSBS","OSBS_013","1163008",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107013","18N01497","A",0,9,NA,NA,"20201217T155425Z","RELEASE-2021"
"2b3c5309-004e-4ad4-a3f8-10ffd8c1f8ee","OSBS_051.basePlot.all","D03","OSBS","OSBS_051","1176095",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107051","18N01555","C",58,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"51fa0913-e6ec-43c5-b9b1-318d76f8c43b","OSBS_051.basePlot.all","D03","OSBS","OSBS_051","1176095",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107051","18N01553","A",0,38,"10% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"756efa2b-b79f-458c-9589-35f081dd5149","OSBS_020.basePlot.all","D03","OSBS","OSBS_020","1176096",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107020","18N01521","A1",8,18,"35% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"84e27f63-a40e-4c2a-aef6-5281da52fd57","OSBS_050.basePlot.all","D03","OSBS","OSBS_050","1176094",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107050","18N01550","A1",0,23,"60% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"3ac89847-b2d9-4f0b-904a-ff09f3577241","OSBS_022.basePlot.all","D03","OSBS","OSBS_022","1163011",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107022","18N01531","Cg2",56,100,"many, fine and medium black (10YR 2/1) organic stains",NA,"20201217T155425Z","RELEASE-2021"
"f379a678-3874-48d1-ab4b-f321024aa15d","OSBS_048.basePlot.all","D03","OSBS","OSBS_048","1163009",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107048","18N01547","E1",31,64,NA,NA,"20201217T155425Z","RELEASE-2021"
"4fdd7082-9091-4452-b0f1-21de56ce13ef","OSBS_018.basePlot.all","D03","OSBS","OSBS_018","1176092",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107018","18N01517","A1",8,18,"40% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"958a1133-b0b8-470c-9f40-f49c81b6b745","OSBS_051.basePlot.all","D03","OSBS","OSBS_051","1176095",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107051","18N01554","AE",38,58,"40% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"cdfa0da7-9ac5-4390-84f9-741ddba9bd8b","OSBS_048.basePlot.all","D03","OSBS","OSBS_048","1163009",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107048","18N01545","A",0,12,NA,NA,"20201217T155425Z","RELEASE-2021"
"dc64a65f-926e-4ad8-9783-c2f7abe504ee","OSBS_022.basePlot.all","D03","OSBS","OSBS_022","1163011",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107022","18N01530","Cg1",40,56,"many, fine black (10YR 2/1) organic stains",NA,"20201217T155425Z","RELEASE-2021"
"9b29e356-5169-4cad-b441-b521e894e64e","OSBS_031.basePlot.all","D03","OSBS","OSBS_031","1169968",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107031","18N01542","A1",0,10,NA,NA,"20201217T155425Z","RELEASE-2021"
"15103d81-04a9-446c-b177-0a5d7e0a31bc","OSBS_048.basePlot.all","D03","OSBS","OSBS_048","1163009",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107048","18N01549","Bt",93,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"521d25df-0d51-4637-8688-c75ca29bc76b","OSBS_018.basePlot.all","D03","OSBS","OSBS_018","1176092",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107018","18N01519","Bt",51,74,"5% uncoated sand grains",NA,"20201217T155425Z","RELEASE-2021"
"5487e702-1b32-4658-b073-c41f5e9ac865","OSBS_031.basePlot.all","D03","OSBS","OSBS_031","1169968",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107031","18N01543","A2",10,36,NA,NA,"20201217T155425Z","RELEASE-2021"
"2abc53bb-3f1a-4d2d-beb5-48bcdc1a8ebe","OSBS_031.basePlot.all","D03","OSBS","OSBS_031","1169968",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107031","18N01544","C",36,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"2aabef84-29b3-49c0-a9ee-031ee838339a","OSBS_016.basePlot.all","D03","OSBS","OSBS_016","1163010",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107016","18N01512","Cg",60,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"ed201fba-376e-4dd8-9ec2-9d7b553209f7","OSBS_022.basePlot.all","D03","OSBS","OSBS_022","1163011",2016-03-22,"Field Book for Describing and Sampling Soils ver3","S2016FL107022","18N01528","Oa",0,32,"less than 1 percent fibers unrubbed and rubbed",NA,"20201217T155425Z","RELEASE-2021"
"3cb19b8f-438c-4152-bd1b-eec5bb5a473d","OSBS_017.basePlot.all","D03","OSBS","OSBS_017","1163013",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107017","18N01514","A",5,23,NA,NA,"20201217T155425Z","RELEASE-2021"
"aed861be-902c-4a98-b5b7-6b0b08d1646a","OSBS_015.basePlot.all","D03","OSBS","OSBS_015","1169969",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107015","18N01509","C",70,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"d85a3df8-7bc5-4610-93b4-5742318f06a2","OSBS_017.basePlot.all","D03","OSBS","OSBS_017","1163013",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107017","18N01516","Bh2",62,100,NA,NA,"20201217T155425Z","RELEASE-2021"
"fd1d2450-845a-47ca-9203-38753943c46d","OSBS_015.basePlot.all","D03","OSBS","OSBS_015","1169969",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107015","18N01505","Oa",0,12,NA,NA,"20201217T155425Z","RELEASE-2021"
"b73b84b8-5ed0-444b-92b2-638bdd2494a0","OSBS_015.basePlot.all","D03","OSBS","OSBS_015","1169969",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107015","18N01506","A",12,18,NA,NA,"20201217T155425Z","RELEASE-2021"
"e7e30583-6db6-4c9b-a888-b9821ba553a4","OSBS_015.basePlot.all","D03","OSBS","OSBS_015","1169969",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107015","18N01508","Bh",47,70,NA,NA,"20201217T155425Z","RELEASE-2021"
"43ea6880-e559-403a-9294-9a900500ffcc","OSBS_017.basePlot.all","D03","OSBS","OSBS_017","1163013",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107017","18N01515","Bh1",23,62,NA,NA,"20201217T155425Z","RELEASE-2021"
"6789c10d-6bd0-494b-b99d-49e035729241","OSBS_015.basePlot.all","D03","OSBS","OSBS_015","1169969",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107015","18N01507","E",18,47,NA,NA,"20201217T155425Z","RELEASE-2021"
"d7efc3bb-8511-453d-ab2f-18f255096887","OSBS_017.basePlot.all","D03","OSBS","OSBS_017","1163013",2016-03-23,"Field Book for Describing and Sampling Soils ver3","S2016FL107017","18N01513","Oi",0,5,NA,NA,"20201217T155425Z","RELEASE-2021"
