"uid","domainID","siteID","plotID","namedLocation","collectDate","samplingProtocolVersion","horizon","ovenStartDate","ovenEndDate","sampleID","sampleCode","cnSampleID","cnSampleCode","bgcArchiveID","bgcArchiveCode","bgcArchiveMass","toxicodendronPossible","sampleCondition","bgcRemarks","processedBy","bgcDataQF","publicationDate","release"
"e0756231-c778-4e48-b2d6-0b00264878d1","D04","GUAN","GUAN_049","GUAN_049.basePlot.bgc",2018-09-26 11:36:00,"NEON.DOC.014048vK","M",2018-09-26 18:25:00,2018-09-28 18:48:00,"GUAN_049-M-23.5-4-20180926","A00000038807","GUAN_049-M-23.5-4-20180926-CN","A00000038836","GUAN_049-M-23.5-4-20180926-BA","A00000039239",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"8cc5f52d-6a26-45b4-9884-0606b164daf7","D04","GUAN","GUAN_049","GUAN_049.basePlot.bgc",2018-09-26 12:02:00,"NEON.DOC.014048vK","M",2018-09-26 18:20:00,2018-09-28 18:48:00,"GUAN_049-M-30-30-20180926","A00000038808","GUAN_049-M-30-30-20180926-CN","A00000038837","GUAN_049-M-30-30-20180926-BA","A00000039240",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"7822f415-5fe6-47cd-88c6-ffed47288657","D04","GUAN","GUAN_049","GUAN_049.basePlot.bgc",2018-09-26 12:26:00,"NEON.DOC.014048vK","M",2018-09-26 18:45:00,2018-09-28 18:48:00,"GUAN_049-M-6.5-34-20180926","A00000038806","GUAN_049-M-6.5-34-20180926-CN","A00000038838","GUAN_049-M-6.5-34-20180926-BA","A00000039235",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"82c6b77f-ffb2-4de1-a588-ab4acf144027","D04","GUAN","GUAN_048","GUAN_048.basePlot.bgc",2018-09-26 13:05:00,"NEON.DOC.014048vK","M",2018-09-26 18:45:00,2018-09-28 18:48:00,"GUAN_048-M-6.5-18-20180926","A00000038805","GUAN_048-M-6.5-18-20180926-CN","A00000038834","GUAN_048-M-6.5-18-20180926-BA","A00000039268",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"c062a4c9-f6dc-4218-b8f7-7856656c8600","D04","GUAN","GUAN_048","GUAN_048.basePlot.bgc",2018-09-26 13:31:00,"NEON.DOC.014048vK","M",2018-09-26 18:45:00,2018-09-28 18:48:00,"GUAN_048-M-35.5-10.5-20180926","A00000038803","GUAN_048-M-35.5-10.5-20180926-CN","A00000038833","GUAN_048-M-35.5-10.5-20180926-BA","A00000039267",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"dbd005f5-11af-48e9-885b-99efdeb3e7f5","D04","GUAN","GUAN_048","GUAN_048.basePlot.bgc",2018-09-26 14:00:00,"NEON.DOC.014048vK","M",2018-09-26 18:45:00,2018-09-28 18:48:00,"GUAN_048-M-5.5-30.5-20180926","A00000038804","GUAN_048-M-5.5-30.5-20180926-CN","A00000038835","GUAN_048-M-5.5-30.5-20180926-BA","A00000039241",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"34234168-d6f5-4865-995e-3ff45d118e48","D04","GUAN","GUAN_042","GUAN_042.basePlot.bgc",2018-09-26 15:20:00,"NEON.DOC.014048vK","M",2018-09-26 18:15:00,2018-09-28 18:48:00,"GUAN_042-M-34-7-20180926","A00000038793","GUAN_042-M-34-7-20180926-CN","A00000038824","GUAN_042-M-34-7-20180926-BA","A00000039236",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"85300f7e-8f56-46d6-b66b-8f85ddc0f16c","D04","GUAN","GUAN_042","GUAN_042.basePlot.bgc",2018-09-26 16:05:00,"NEON.DOC.014048vK","M",2018-09-26 18:10:00,2018-09-28 18:48:00,"GUAN_042-M-1.5-20-20180926","A00000038792","GUAN_042-M-1.5-20-20180926-CN","A00000038825","GUAN_042-M-1.5-20-20180926-BA","A00000039238",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"e7437411-4934-4918-b028-865c790bdf33","D04","GUAN","GUAN_042","GUAN_042.basePlot.bgc",2018-09-26 16:29:00,"NEON.DOC.014048vK","M",2018-09-26 18:00:00,2018-09-28 18:48:00,"GUAN_042-M-1-3-20180926","A00000038791","GUAN_042-M-1-3-20180926-CN","A00000038826","GUAN_042-M-1-3-20180926-BA","A00000039237",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"a83b32f7-e8b4-4262-b885-cf2c8f92a82c","D04","GUAN","GUAN_006","GUAN_006.basePlot.bgc",2018-09-27 11:31:00,"NEON.DOC.014048vK","M",2018-09-27 17:30:00,2018-10-01 18:30:00,"GUAN_006-M-26-38.5-20180927","A00000038787","GUAN_006-M-26-38.5-20180927-CN","A00000038813","GUAN_006-M-26-38.5-20180927-BA","A00000039244",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"8b7ad54b-a09c-4e3c-b1d6-b98d6b190196","D04","GUAN","GUAN_006","GUAN_006.basePlot.bgc",2018-09-27 11:57:00,"NEON.DOC.014048vK","M",2018-09-27 17:30:00,2018-10-01 18:30:00,"GUAN_006-M-0.5-28-20180927","A00000038786","GUAN_006-M-0.5-28-20180927-CN","A00000038812","GUAN_006-M-0.5-28-20180927-BA","A00000039242",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"6fe29876-91a7-4085-96da-b61fff09492a","D04","GUAN","GUAN_006","GUAN_006.basePlot.bgc",2018-09-27 12:20:00,"NEON.DOC.014048vK","M",2018-09-27 17:30:00,2018-10-01 18:30:00,"GUAN_006-M-24.5-5.5-20180927","A00000038785","GUAN_006-M-24.5-5.5-20180927-CN","A00000038814","GUAN_006-M-24.5-5.5-20180927-BA","A00000039243",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"b80f1b51-f9a9-4ff1-b2b1-288ce20d1b32","D04","GUAN","GUAN_043","GUAN_043.basePlot.bgc",2018-09-27 13:40:00,"NEON.DOC.014048vK","M",2018-09-27 17:30:00,2018-10-01 18:30:00,"GUAN_043-M-37-3-20180927","A00000038788","GUAN_043-M-37-3-20180927-CN","A00000038831","GUAN_043-M-37-3-20180927-BA","A00000039247",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"d3878c0d-3c12-4ce6-9b4e-f0b5cb8ea8f4","D04","GUAN","GUAN_043","GUAN_043.basePlot.bgc",2018-09-27 14:05:00,"NEON.DOC.014048vK","M",2018-09-27 17:30:00,2018-10-01 18:30:00,"GUAN_043-M-9.5-17-20180927","A00000038789","GUAN_043-M-9.5-17-20180927-CN","A00000038830","GUAN_043-M-9.5-17-20180927-BA","A00000039245",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"34a43e1c-5d59-4b36-8095-36a459e539d8","D04","GUAN","GUAN_043","GUAN_043.basePlot.bgc",2018-09-27 14:35:00,"NEON.DOC.014048vK","M",2018-09-27 17:30:00,2018-10-01 18:30:00,"GUAN_043-M-13-36-20180927","A00000038790","GUAN_043-M-13-36-20180927-CN","A00000038832","GUAN_043-M-13-36-20180927-BA","A00000039246",NA,NA,"OK",NA,"ecastro@battelleecology.org",NA,"20201218T134448Z","RELEASE-2021"
"c7cf8a94-7fc4-4e39-9850-b8d87449ba81","D04","LAJA","LAJA_044","LAJA_044.basePlot.bgc",2020-10-14 12:03:00,"NEON.DOC.014048vN","M",2020-10-14 23:00:00,2020-10-19 18:30:00,"LAJA_044-M-10-8.5-20201014","A00000111397","LAJA_044-M-10-8.5-20201014-CN","A00000111371","LAJA_044-M-10-8.5-20201014-BA","A00000111550",63,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"9e3e05b5-818b-4330-ad67-5d20f999836a","D04","LAJA","LAJA_044","LAJA_044.basePlot.bgc",2020-10-14 12:25:00,"NEON.DOC.014048vN","M",2020-10-14 23:00:00,2020-10-19 18:30:00,"LAJA_044-M-27.5-6-20201014","A00000111380","LAJA_044-M-27.5-6-20201014-CN","A00000111369","LAJA_044-M-27.5-6-20201014-BA","A00000111567",47.2,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"4fb4c313-4195-4398-a1f5-64b121471002","D04","LAJA","LAJA_044","LAJA_044.basePlot.bgc",2020-10-14 13:01:00,"NEON.DOC.014048vN","M",2020-10-14 23:00:00,2020-10-19 18:30:00,"LAJA_044-M-38-34-20201014","A00000111363","LAJA_044-M-38-34-20201014-CN","A00000111385","LAJA_044-M-38-34-20201014-BA","A00000111533",73.6,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"763b8f08-8ad0-4d5e-b29d-d0b184018901","D04","LAJA","LAJA_042","LAJA_042.basePlot.bgc",2020-10-14 14:01:00,"NEON.DOC.014048vN","M",2020-10-14 18:30:00,2020-10-19 18:30:00,"LAJA_042-M-7.5-5-20201014","A00000111362","LAJA_042-M-7.5-5-20201014-CN","A00000111498","LAJA_042-M-7.5-5-20201014-BA","A00000111584",53.6,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"93ec8e31-cb08-4cd6-bbf9-f4e361072b9b","D04","LAJA","LAJA_042","LAJA_042.basePlot.bgc",2020-10-14 14:36:00,"NEON.DOC.014048vN","M",2020-10-14 23:00:00,2020-10-19 18:30:00,"LAJA_042-M-15.5-39.5-20201014","A00000111379","LAJA_042-M-15.5-39.5-20201014-CN","A00000111366","LAJA_042-M-15.5-39.5-20201014-BA","A00000111618",60,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"0dc77413-67d7-45c6-b172-a98bc374672d","D04","LAJA","LAJA_042","LAJA_042.basePlot.bgc",2020-10-14 15:14:00,"NEON.DOC.014048vN","M",2020-10-14 20:01:00,2020-10-19 18:30:00,"LAJA_042-M-37.5-31-20201014","A00000111396","LAJA_042-M-37.5-31-20201014-CN","A00000111384","LAJA_042-M-37.5-31-20201014-BA","A00000111601",55.8,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"307aabcc-a2ef-4599-b2a5-a859b9efeb4c","D04","LAJA","LAJA_046","LAJA_046.basePlot.bgc",2020-10-14 16:47:00,"NEON.DOC.014048vN","M",2020-10-15 12:30:00,2020-10-19 18:30:00,"LAJA_046-M-5.5-31.5-20201014","A00000111398","LAJA_046-M-5.5-31.5-20201014-CN","A00000111501","LAJA_046-M-5.5-31.5-20201014-BA","A00000111532",50.3,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"7e46e280-4012-4a47-9fe8-69ee0fd40f10","D04","LAJA","LAJA_046","LAJA_046.basePlot.bgc",2020-10-14 17:09:00,"NEON.DOC.014048vN","M",2020-10-15 12:08:00,2020-10-19 18:30:00,"LAJA_046-M-5-0.5-20201014","A00000111381","LAJA_046-M-5-0.5-20201014-CN","A00000111497","LAJA_046-M-5-0.5-20201014-BA","A00000111566",50.5,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"0db6532b-1962-40db-ac2e-002bede072ba","D04","LAJA","LAJA_046","LAJA_046.basePlot.bgc",2020-10-14 17:39:00,"NEON.DOC.014048vN","M",2020-10-15 12:30:00,2020-10-19 18:30:00,"LAJA_046-M-28.5-37.5-20201014","A00000111364","LAJA_046-M-28.5-37.5-20201014-CN","A00000111500","LAJA_046-M-28.5-37.5-20201014-BA","A00000111549",51.1,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"3fef7869-b1fc-4b6d-a10c-4867ce9f86a8","D04","LAJA","LAJA_051","LAJA_051.basePlot.bgc",2020-10-14 18:25:00,"NEON.DOC.014048vN","M",2020-10-14 23:00:00,2020-10-19 18:30:00,"LAJA_051-M-39-32.5-20201014","A00000111365","LAJA_051-M-39-32.5-20201014-CN","A00000111351","LAJA_051-M-39-32.5-20201014-BA","A00000111600",50.7,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"26d2b304-ba04-45cb-9101-a1ae8a14efd9","D04","LAJA","LAJA_051","LAJA_051.basePlot.bgc",2020-10-14 19:23:00,"NEON.DOC.014048vN","M",2020-10-14 23:00:00,2020-10-19 18:30:00,"LAJA_051-M-35-15-20201014","A00000111382","LAJA_051-M-35-15-20201014-CN","A00000111368","LAJA_051-M-35-15-20201014-BA","A00000111617",54.4,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"da57eb4c-3c36-4da0-9747-0a273a234913","D04","LAJA","LAJA_051","LAJA_051.basePlot.bgc",2020-10-14 19:48:00,"NEON.DOC.014048vN","M",2020-10-14 11:00:00,2020-10-19 18:30:00,"LAJA_051-M-2.5-1.5-20201014","A00000111399","LAJA_051-M-2.5-1.5-20201014-CN","A00000111388","LAJA_051-M-2.5-1.5-20201014-BA","A00000111583",55.2,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"37461f10-00dc-47f7-b4d6-e9e5e5afb9a9","D04","LAJA","LAJA_004","LAJA_004.basePlot.bgc",2020-10-15 11:54:00,"NEON.DOC.014048vN","M",2020-10-15 19:30:00,2020-10-19 18:30:00,"LAJA_004-M-21.5-33-20201015","A00000111359","LAJA_004-M-21.5-33-20201015-CN","A00000111387","LAJA_004-M-21.5-33-20201015-BA","A00000111548",55,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"0c528601-adf4-4781-b074-7636eaacc6b2","D04","LAJA","LAJA_004","LAJA_004.basePlot.bgc",2020-10-15 12:27:00,"NEON.DOC.014048vN","M",2020-10-15 19:30:00,2020-10-19 18:30:00,"LAJA_004-M-30-1.5-20201015","A00000111393","LAJA_004-M-30-1.5-20201015-CN","A00000111353","LAJA_004-M-30-1.5-20201015-BA","A00000111531",61.5,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"105c010b-9225-49d5-a9fe-e246be7f2de2","D04","LAJA","LAJA_004","LAJA_004.basePlot.bgc",2020-10-15 13:05:00,"NEON.DOC.014048vN","M",2020-10-15 19:30:00,2020-10-19 18:30:00,"LAJA_004-M-4-8-20201015","A00000111376","LAJA_004-M-4-8-20201015-CN","A00000111389","LAJA_004-M-4-8-20201015-BA","A00000111514",48.5,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"f1d0e4ad-b01a-4bcd-af88-9ec884bae70c","D04","LAJA","LAJA_005","LAJA_005.basePlot.bgc",2020-10-15 14:11:00,"NEON.DOC.014048vN","M",2020-10-15 19:30:00,2020-10-19 18:30:00,"LAJA_005-M-17-2-20201015","A00000111394","LAJA_005-M-17-2-20201015-CN","A00000111367","LAJA_005-M-17-2-20201015-BA","A00000111599",52.8,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"c23425f3-5c8d-4cf9-996e-214fcb7f5a11","D04","LAJA","LAJA_005","LAJA_005.basePlot.bgc",2020-10-15 15:16:00,"NEON.DOC.014048vN","M",2020-10-15 19:30:00,2020-10-19 18:30:00,"LAJA_005-M-39-38.5-20201015","A00000111377","LAJA_005-M-39-38.5-20201015-CN","A00000111372","LAJA_005-M-39-38.5-20201015-BA","A00000111582",52.5,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"871f998f-bf14-4c99-ad5d-bf6f8a336859","D04","LAJA","LAJA_005","LAJA_005.basePlot.bgc",2020-10-15 15:47:00,"NEON.DOC.014048vN","M",2020-10-15 19:30:00,2020-10-19 18:30:00,"LAJA_005-M-16.5-36-20201015","A00000111360","LAJA_005-M-16.5-36-20201015-CN","A00000111350","LAJA_005-M-16.5-36-20201015-BA","A00000111565",97.4,"N","OK",NA,"0000-0001-5388-9729",NA,"20210208T165349Z","PROVISIONAL"
"c984df89-c5bf-4e5d-a4d4-65cf72ead529","D04","LAJA","LAJA_001","LAJA_001.basePlot.bgc",2020-10-19 14:02:00,"NEON.DOC.014048vN","M",2020-10-19 19:00:00,2020-10-26 17:00:00,"LAJA_001-M-12.5-7-20201019","A00000111390","LAJA_001-M-12.5-7-20201019-CN","A00000111518","LAJA_001-M-12.5-7-20201019-BA","A00000111534",53.5,"N","OK",NA,"0000-0001-8629-4086",NA,"20210208T165349Z","PROVISIONAL"
"47bb6f4b-69a2-4cc1-bc9b-894e6f64817d","D04","LAJA","LAJA_001","LAJA_001.basePlot.bgc",2020-10-19 15:04:00,"NEON.DOC.014048vN","M",2020-10-19 19:00:00,2020-10-26 17:00:00,"LAJA_001-M-38.5-10.5-20201019","A00000111373","LAJA_001-M-38.5-10.5-20201019-CN","A00000111354","LAJA_001-M-38.5-10.5-20201019-BA","A00000111551",48.9,"N","OK",NA,"0000-0003-2386-8235",NA,"20210208T165349Z","PROVISIONAL"
