,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
65,K00299,,,0.6747756251187155,,,,,,56.330600000000004,,,
66,K00320,,,0.667918427045857,,,,,,18.6705,,,
67,K00322,,,0.6409999999999999,,,,,,13.719,,,
68,K00324,,,0.7079999999999999,,,,,,18.9851,,,
69,K00330,,,0.573521670249416,0.285,,,,,57.3728,4.0742,,
70,K00332,,,0.673440587984261,,,,,,37.0782,,,
71,K00333,,,0.63,,,,,,16.4252,,,
72,K00334,,,0.650755368451032,,,,,,68.5923,,,
73,K00337,,,0.638,,,,,,10.5583,,,
74,K00338,,,0.5892739074124874,,,,,,53.992399999999996,,,
75,K00339,,,0.6345787411410262,,,,,,42.3382,,,
76,K00340,,,0.5752506516175823,,,,,,70.3234,,,
77,K00343,,,0.637,,,,,,11.4498,,,
78,K00344,,,0.6465747977544462,,,,,,60.69120000000001,,,
79,K00355,,,0.605,,,,,,4.1443,,,
80,K00363,,,0.6925064498002875,,,,,,19.293599999999998,,,
81,K00365,,,0.6849705272566718,,,,,,25.290599999999998,,,
82,K00384,,,0.651785551522979,,,,,,50.724500000000006,,,
83,K00386,,,0.612,,,,,,2.6805,,,
84,K00389,,,0.6583465962245405,,,,,,52.150600000000004,,,
85,K00390,,,0.6422949417262852,,,,,,83.3347,,,
86,K00406,,,0.6082515785241315,,,,,,19.487399999999997,,,
87,K00407,,,0.5825310451852765,,,,,,6.0497,,,
88,K00411,,,0.6536118601570553,,,,,,40.851,,,
89,K00412,,,0.6100558651169439,0.28853833850666694,,,,,17.0332,25.3156,,
90,K00413,,,0.6185508874431965,,,,,,55.264900000000004,,,
91,K00425,,,0.6289136312843709,,,,,,477.0074,,,
92,K00426,,,0.6460702846509294,,,,,,322.58960000000013,,,
93,K00428,,,0.6149023337806823,,,,,,27.320999999999998,,,
94,K00432,,,0.6445791653529909,,,,,,93.0263,,,
95,K00433,,,0.6271293541081643,,,,,,87.7799,,,
96,K00435,,,0.716,,,,,,8.2095,,,
97,K00446,,,0.675781359973554,,,,,,51.3478,,,
98,K00448,,,0.6810966395215344,,,,,,30.1984,,,
99,K00449,,,0.6205200645460193,,,,,,52.099700000000006,,,
100,K00450,,,0.6934497942922005,,,,,,48.3304,,,
101,K00451,,,0.6448473712453384,0.607,,,,,227.6868,3.3054,,
102,K00452,,,0.5737647120880589,,,,,,6.9992,,,
103,K00453,,,0.628566381160134,,,,,,64.099,,,
104,K00456,,,0.5859543806188009,,,,,,11.0505,,,
105,K00457,,,0.667122782209496,,,,,,94.24119999999999,,,
106,K00459,,,0.6819865817955355,,,,,,295.22960000000006,,,
107,K00469,,,0.5489999999999999,,,,,,1.7271,,,
108,K00481,,,0.6703997436206599,,,,,,32.6809,,,
109,K00496,,,0.6380859516216099,,,,,,38.673500000000004,,,
110,K00500,,,0.684,,,,,,3.185,,,
111,K00507,,,0.6277565695008194,,,,,,119.04610000000001,,,
112,K00518,,,0.643,,,,,,21.2891,,,
113,K00525,,,0.6097467053251652,,,,,,85.06930000000001,,,
114,K00528,,,0.6465114704801105,,,,,,23.4336,,,
115,K00529,,,0.6673689634843386,,,,,,20.7011,,,
116,K00537,,,0.6189728267058815,,,,,,29.141,,,
117,K00540,,0.667,0.6468967516398313,,,0.685,,1.839,427.09290000000004,,,2.8174
118,K00544,,,0.6655651216116855,,,,,,14.811300000000001,,,
119,K00545,,,0.6630762127868058,,,,,,30.470499999999998,,,
120,K00547,,,0.71,,,,,,9.3114,,,
121,K00548,,,0.6347627337023484,,,,,,155.16719999999998,,,
122,K00549,,0.59,0.6609319900109184,,,0.6421527753205536,,5.499,867.0316999999999,,,12.7198
123,K00554,,,0.6662614329914365,,,,,,80.9608,,,
124,K00560,,,0.6288942917785605,,,,,,103.29290000000002,,,
125,K00564,,,0.7653910616599676,,,,,,16.7058,,,
126,K00566,,,0.733,,,,,,12.5486,,,
127,K00567,,,0.6611630007158992,,,,,,53.574200000000005,,,
128,K00570,,,0.6427975161533667,,,,,,29.791799999999995,,,
129,K00573,,,0.6594023356246594,,,0.6729999999999999,,,121.57820000000001,,,1.5222
130,K00574,,,0.6286084288882827,,,,,,337.3402,,,
131,K00577,,0.5670000000000001,,,,,,3.1198,,,,
132,K00588,,,0.648224532563573,,,,,,23.377299999999998,,,
133,K00595,,,0.6663936537857367,,,,,,11.532,,,
134,K00596,,,0.6940000000000001,,,,,,7.9731,,,
135,K00598,,,0.69161757534045,,,,,,55.294700000000006,,,
136,K00600,,,0.6695191029432621,,,,,,223.57519999999994,,,
137,K00602,,,0.6721204811975046,,,,,,217.22200000000004,,,
138,K00604,,,0.694631743618024,,,,,,13.2973,,,
139,K00605,,,0.6652932919560851,,,,,,21.7949,,,
140,K00606,,,0.6579792367929342,,,,,,162.6787,,,
141,K00609,,,0.638444893700637,,,,,,37.9508,,,
142,K00611,,,0.664,,,,,,20.8195,,,
143,K00613,,,0.595,,,,,,6.066,,,
144,K00615,,,0.6218366442128811,,,,,,22.9456,,,
145,K00616,,,0.6242403899632933,,,,,,40.863200000000006,,,
146,K00619,,,0.6431752606277962,,,,,,34.6635,,,
147,K00620,,,0.6934317020454841,,,,,,91.7552,,,
148,K00622,,,0.634,,,,,,8.0934,,,
149,K00626,,,0.6627745192582118,,,,,,463.27119999999996,,,
150,K00635,,,0.6589123917244004,,,0.6438854198591273,,,1042.8139999999999,,,24.770100000000003
151,K00640,,,0.6453158270293802,,,,,,82.69290000000001,,,
152,K00641,,,0.661301223183283,0.5670000000000001,,,,,301.26189999999997,2.8905,,
153,K00643,,,0.627,,,,,,8.771,,,
154,K00648,,,0.6715237026162959,,,,,,10.7629,,,
155,K00655,,,0.6509077139652465,,,,,,154.8108,,,
156,K00657,,0.508,0.609483590220479,,,,,5.4925,30.572999999999997,,,
157,K00661,,,0.6461319761903326,,,,,,8.1387,,,
158,K00662,,,0.671136036846275,,,0.595,,,9.7423,,,6.7896
159,K00674,,,0.6960241941452151,,,,,,116.5599,,,
160,K00675,,,0.6578078287095677,,,,,,12.3007,,,
161,K00677,,,0.5979044409464768,,,,,,64.76500000000001,,,
162,K00682,,,0.665482771012874,,,,,,29.247799999999998,,,
163,K00683,,,0.5827690658985706,0.552,,,,,8.891200000000001,4.7739,,
164,K00684,,,0.6616278820696874,,,,,,29.449800000000003,,,
165,K00688,0.563,,0.6347640671068263,,,,7.7701,,448.3779,,,
166,K00697,,,0.655,,,,,,17.1107,,,
167,K00700,,,0.6204315452515804,,,,,,100.75080000000001,,,
168,K00703,,,0.5851314120620664,,,,,,44.259800000000006,,,
169,K00705,,,0.648062264494805,,,,,,40.5362,,,
170,K00720,,,0.5999650596825975,,,,,,19.5627,,,
171,K00721,,,0.6677119712234015,,,,,,47.6836,,,
172,K00728,,,0.6531074832554536,,,,,,63.283100000000005,,,
173,K00729,,,0.56,,,,,,3.1429,,,
174,K00748,,,0.6114808443535084,,,,,,10.8597,,,
175,K00759,,,0.6636567979041715,,,,,,106.05669999999999,,,
176,K00760,,,0.6221705287124649,,,,,,102.4356,,,
177,K00762,,,0.6651842453326885,,,,,,96.96990000000001,,,
178,K00763,,,0.6717526251824958,,,,,,78.4767,,,
179,K00764,,,0.6676506257667086,,,,,,276.01689999999996,,,
180,K00765,,,0.6421177657776463,,,,,,51.3976,,,
181,K00766,,,0.6874696788912597,,,,,,149.3725,,,
182,K00767,,,0.7196431457983817,,,,,,13.082799999999999,,,
183,K00768,,,0.7124432242784491,,,,,,75.7658,,,
184,K00769,,,0.66650809451174,,,,,,12.2048,,,
185,K00772,,,0.535,,,,,,3.877,,,
186,K00773,,,0.6305545285432741,,,,,,22.905100000000004,,,
187,K00782,,,0.7419389737827329,,,,,,17.244,,,
188,K00783,,,0.6366573264835661,,,,,,27.546799999999998,,,
189,K00784,0.703,,0.7016728207365028,,,,2.4394,,43.9833,,,
190,K00788,,,0.7144597854658988,,,,,,40.5907,,,
191,K00789,,0.609,0.6510139259892992,,,,,5.0697,456.10509999999994,,,
192,K00790,,,0.6451097957680589,,,,,,151.23540000000003,,,
193,K00791,,,0.6791728213950157,,,,,,34.1208,,,
194,K00793,,,0.662800619126162,,,,,,96.9248,,,
195,K00794,,,0.6624669283166693,,,0.5770000000000001,,,94.47720000000002,,,3.4323
196,K00796,,,0.6679487892442927,,,,,,26.4626,,,
197,K00797,,,0.6405493327493889,,,,,,40.2291,,,
198,K00798,,,0.6634095852443087,,,,,,122.83090000000003,,,
199,K00799,,,0.6211329620949881,,,,,,237.25539999999995,,,
200,K00800,,,0.7084887104124056,,,,,,149.9931,,,
201,K00801,,,0.5639560015025349,,,,,,4.1916,,,
202,K00803,,,0.637,,,,,,2.9818,,,
203,K00806,,,0.637,,,,,,16.5843,,,
204,K00808,,,0.6335103731149303,,,,,,15.8332,,,
205,K00809,,,0.5992248718438212,,,,,,4.526,,,
206,K00817,,,0.6469684632357979,,,,,,27.9259,,,
207,K00820,,,0.6584331899879463,,,,,,129.6609,,,
208,K00826,,,0.6392119560979432,,,,,,65.1182,,,
209,K00831,,,0.6525272054215804,0.612,,,,,21.416200000000003,2.499,,
210,K00836,,,0.7090000000000001,,,,,,9.593,,,
211,K00848,,,0.7170000000000001,,,,,,7.3153,,,
212,K00851,,,0.650780263799167,,,,,,80.8535,,,
213,K00852,,,0.6386412553036543,,,,,,9.112400000000001,,,
214,K00855,,,0.615,,,,,,4.2397,,,
215,K00857,,,0.6089848730379849,,,,,,8.2559,,,
216,K00858,,,0.6841264038488656,,,,,,197.77399999999997,,,
217,K00859,,,0.6560745299383541,,,,,,88.7392,,,
218,K00865,,,0.6955526155969008,,,0.733,,,72.2452,,,3.3292
219,K00867,,,0.6319745210226312,,,,,,70.9055,,,
220,K00872,,,0.674,,,,,,14.7201,,,
221,K00873,,,0.6544209977182421,,,,,,246.134,,,
222,K00874,,,0.7370000000000001,,,,,,3.6315,,,
223,K00876,,,0.618,,,,,,2.8118,,,
224,K00883,,,0.7018011803727757,,,,,,11.8106,,,
225,K00886,,,0.6435354388589462,,,,,,60.11749999999999,,,
226,K00891,,,0.6603191039260075,,,,,,66.4321,,,
227,K00899,,,0.6031777280451758,,,,,,8.8171,,,
228,K00912,,,0.6762027737268406,,,,,,42.702999999999996,,,
229,K00919,,,0.7012800321194358,,,,,,59.657199999999996,,,
230,K00925,,,0.6462955090071751,,,,,,129.7071,,,
231,K00927,,,0.6607921220972539,0.593,,,,,258.53799999999995,6.7506,,
232,K00930,,,0.6622659107235778,,,,,,35.8136,,,
233,K00931,,,0.7146931084940308,,,,,,20.4648,,,
234,K00936,,,0.6437819394919282,,,,,,81.2744,,,
235,K00937,,,0.6409177754526442,,,,,,89.4891,,,
236,K00939,,,0.6481700185929876,,,,,,76.4919,,,
237,K00940,,,0.634574460532964,,,,,,71.39540000000001,,,
238,K00942,,,0.6715956992780139,,,,,,70.3073,,,
239,K00943,,,0.6546070880505039,,,,,,64.4771,,,
240,K00945,,,0.6756450686103965,,,0.6940000000000001,,,132.7594,,,2.633
241,K00946,,,0.7009351834952849,,,,,,81.59800000000001,,,
242,K00948,,,0.6525194055442147,,,,,,188.9071,,,
243,K00950,,,0.6747805231585073,,,,,,74.39970000000001,,,
244,K00954,,,0.6177914391803393,,,,,,124.38019999999999,,,
245,K00957,,,0.6515367765559115,,,,,,174.4258,,,
246,K00962,,,0.54,,,,,,4.3907,,,
247,K00963,,,0.6590075606112598,0.528,,,,,67.8565,3.1672,,
248,K00969,,,0.6298037719620599,,,,,,63.41389999999999,,,
249,K00971,,,0.6238808315540258,,,,,,47.5067,,,
250,K00973,,,0.6129865113772462,,,,,,19.6647,,,
251,K00975,,,0.6433999097676754,,,,,,85.07279999999999,,,
252,K00978,,,0.5990264561747793,,,,,,19.2469,,,
253,K00979,,,0.6471513626436023,,,,,,15.6981,,,
254,K00981,,,0.6556969646947627,,,,,,87.1165,,,
255,K00982,,,0.6984560559769282,,,,,,107.70150000000001,,,
256,K00986,,,0.5986817689385019,0.318,,,,,1734.0993999999994,5.7469,,
257,K00989,,,0.6706606777764523,,,,,,52.8571,,,
258,K00990,,,0.6617705375074111,,,,,,150.14410000000004,,,
259,K00992,,,0.7112566070923036,,,,,,8.5394,,,
260,K00997,,,0.6582710315003817,,,,,,44.4138,,,
261,K01000,,,0.6465941347429337,,,,,,75.06739999999999,,,
262,K01005,,,0.6635996267907598,,,,,,317.17179999999996,,,
263,K01006,,,0.6420544371447393,,,,,,36.7775,,,
264,K01008,,,0.6407672634760427,,,,,,17.5195,,,
265,K01011,,,0.6693528327799982,,,,,,37.797,,,
266,K01012,,,0.683024662804134,,,,,,94.988,,,
267,K01023,,,0.7049999999999998,,,,,,7.1845,,,
268,K01028,,,0.635,,,,,,18.173,,,
269,K01029,,,0.57,,,,,,6.8085,,,
270,K01031,,,0.675,,,,,,6.5179,,,
271,K01032,,,0.685,,,,,,15.7269,,,
272,K01039,,,0.6559596076060724,,,,,,59.802099999999996,,,
273,K01040,,,0.6697656284669342,,,,,,45.255700000000004,,,
274,K01042,,,0.6103883131830545,,,,,,18.731299999999997,,,
275,K01046,,,0.6731333611988658,,,,,,29.940099999999997,,,
276,K01047,,,0.519,,,,,,2.971,,,
277,K01048,,,0.648,,,,,,8.1889,,,
278,K01051,,,0.6138387977543776,,,,,,5.5606,,,
279,K01053,,,0.6062919103957838,,,,,,37.0778,,,
280,K01054,,,0.6679999999999999,,,,,,4.8769,,,
281,K01055,,,0.660020139845253,,,,,,10.338799999999999,,,
282,K01056,,,0.6463743077974906,,,,,,202.73219999999998,,,
283,K01057,,,0.6816366689101467,,,,,,84.74899999999997,,,
284,K01060,,,0.724487488588699,,,,,,30.286800000000003,,,
285,K01061,,,0.6457924816479848,,,,,,332.26139999999987,,,
286,K01066,,,0.6786618616972351,,,,,,108.9467,,,
287,K01068,,,0.622,,,,,,4.755,,,
288,K01069,,,0.6592140670586546,,,,,,65.82809999999999,,,
289,K01070,,,0.6265650468905511,,,,,,16.7301,,,
290,K01079,,,0.6961250079105532,,,,,,63.4265,,,
291,K01082,,,0.705,,,,,,12.2255,,,
292,K01087,,,0.6774725144672529,,,,,,18.3067,,,
293,K01091,,,0.7000657474639125,,,,,,39.5508,,,
294,K01092,,,0.6894343759488811,,,,,,26.2612,,,
295,K01095,,,0.5856583884448315,,,,,,27.1266,,,
296,K01104,,,0.6937746826584086,,,,,,88.13810000000001,,,
297,K01113,,,0.6132653706482277,,,,,,61.3139,,,
298,K01114,,,0.65784173144941,,,,,,98.66230000000002,,,
299,K01118,,,0.6247418217901214,,,,,,150.1375,,,
300,K01126,,,0.6627103457665707,,,,,,38.1775,,,
301,K01129,,,0.680698599258228,,,,,,128.48479999999998,,,
302,K01142,,,0.6509999999999999,,,,,,16.044,,,
303,K01151,,,0.64183444632933,,,,,,41.433499999999995,,,
304,K01154,,,0.5404081899991817,,,,,,6.2432,,,
305,K01159,,,0.6712621552977902,,,0.54,,,100.9519,,,5.2261
306,K01167,,,0.626,,,,,,5.9877,,,
307,K01174,,,0.5870000000000001,,,,,,3.7571,,,
308,K01178,,,0.5864480075943802,,,,,,6.56,,,
309,K01179,,,0.6846842440406427,,,,,,13.4347,,,
310,K01181,,,0.6599770559781226,,,,,,8.4823,,,
311,K01185,,,0.509,,,0.594,,,3.8636,,,6.1053
312,K01194,,,0.6368516805626917,,,,,,8.9481,,,
313,K01201,,,0.62,,,,,,5.066,,,
314,K01206,,,0.5823339759243223,,,,,,17.5725,,,
315,K01207,,,0.6302515361445196,,,,,,17.059700000000003,,,
316,K01209,,,0.5902412278325048,,,,,,25.7451,,,
317,K01222,,,0.732,,,,,,7.168,,,
318,K01224,,,0.6840000000000002,,,,,,17.9916,,,
319,K01233,,,0.69,,,,,,2.7278,,,
320,K01236,,,0.723,,,,,,5.6846,,,
321,K01239,,,0.6288621732479276,,,,,,109.98430000000002,,,
322,K01241,,,0.6666644230379086,,,,,,43.518499999999996,,,
323,K01246,,,0.6450283587699741,,,,,,245.16929999999994,,,
324,K01247,,,0.687992970437298,,,,,,16.0519,,,
325,K01251,,,0.636679684156086,,,,,,350.7882,,,
326,K01258,,,0.614,,,,,,9.0396,,,
327,K01259,,,0.6403930720767681,,,,,,38.477500000000006,,,
328,K01265,,,0.6651909460383714,,,,,,195.5409,,,
329,K01266,,,0.6726334547071309,,,,,,80.8167,,,
330,K01271,,,0.7190000000000001,,,,,,8.9398,,,
331,K01273,,,0.6796599484186683,,,,,,71.43459999999999,,,
332,K01283,,,0.596432661741132,,,,,,31.3344,,,
333,K01295,,,0.6230299704100541,,,,,,8.0495,,,
334,K01297,,,0.6348920295488378,,,,,,32.8358,,,
335,K01303,,,0.71,,,,,,5.3862,,,
336,K01304,,,0.6928551897240621,,,0.6862991750524194,,,11.187999999999999,,,6.6071
337,K01354,,,0.677,,,,,,13.4133,,,
338,K01356,,,0.6489451343406452,,,,,,145.4166,,,
339,K01358,,,0.6272398150975939,,,0.687,,,404.9018,,,5.708
340,K01372,,,0.6802407351412905,,,,,,35.2567,,,
341,K01406,,,0.6275203035072774,,,,,,5.1581,,,
342,K01409,,,0.6942677046898718,,,,,,114.23619999999998,,,
343,K01419,,,0.6187143921513741,,,,,,62.834999999999994,,,
344,K01423,,,0.5619939125209138,,,,,,11.9019,,,
345,K01424,,,0.6688126531132085,,,,,,41.5037,,,
346,K01425,,,0.6450335585261542,,,,,,52.756,,,
347,K01426,,,0.6480913671308418,0.6679999999999999,,,,,55.3614,2.4801,,
348,K01429,,,0.7255464667447218,,,,,,14.6045,,,
349,K01430,,,0.6658369947777804,,,,,,22.335,,,
350,K01431,,,0.575,,,,,,6.9212,,,
351,K01432,,,0.665,,,,,,4.6452,,,
352,K01433,,,0.6407298985643298,,,,,,81.45239999999998,,,
353,K01443,,,0.6983327889770679,,,,,,57.3134,,,
354,K01447,,,0.6532480483812437,,,0.5770000000000001,,,34.4676,,,2.6478
355,K01448,,,0.6411016443691615,,,,,,170.87959999999998,,,
356,K01449,,,0.643832221671464,,,0.5429999999999999,,,15.6159,,,3.0205
357,K01455,,,0.6283698958760583,,,,,,81.97460000000001,,,
358,K01457,,,0.6709999999999999,,,,,,3.3927,,,
359,K01462,,,0.6292551819103427,,,,,,144.08559999999997,,,
360,K01468,,,0.736,,,,,,9.6228,,,
361,K01470,,,0.6867078292993943,,,,,,102.9387,,,
362,K01476,,,0.605,0.521,,,,,7.3906,3.5277,,
363,K01477,,,0.6908029506978636,,,,,,16.953,,,
364,K01478,,,0.6802890113958309,,,,,,121.1507,,,
365,K01480,,,0.7132470138348959,,,,,,18.893300000000004,,,
366,K01482,,,0.591,,,,,,2.2098,,,
367,K01483,,,,,,0.624,,,,,,1.918
368,K01484,,,0.564,,,,,,3.4081,,,
369,K01485,,,0.6456053680548333,,,,,,32.9806,,,
370,K01488,,,0.6943746013999251,,,,,,34.8142,,,
371,K01489,,,0.6669375782550535,,,,,,86.23800000000001,,,
372,K01491,,,0.659,,,,,,13.351,,,
373,K01494,,,0.6402242672500751,,,,,,108.13560000000001,,,
374,K01495,,,0.6532149158634849,,,,,,202.88930000000002,,,
375,K01496,,,0.6542284251207678,,,,,,40.5237,,,
376,K01497,,,0.6448259149552936,,,,,,85.8617,,,
377,K01507,,,0.6383071224822349,,,,,,207.78300000000002,,,
378,K01512,,,0.6286395330630967,,,,,,30.197100000000002,,,
379,K01515,,,0.6516581825909905,,,,,,21.5198,,,
380,K01520,,,0.6813783838535701,,,,,,58.7042,,,
381,K01521,,,0.6333206635953004,,,,,,7.914,,,
382,K01523,,,0.6520784551209329,,,,,,14.4122,,,
383,K01524,,,0.6766339702880856,,,,,,75.5706,,,
384,K01529,,,0.5870000000000001,,,,,,4.3838,,,
385,K01545,,,0.6131114055464076,,,,,,15.7288,,,
386,K01546,,,0.621552296683799,,,,,,358.63789999999995,,,
387,K01547,,,0.5978002820350288,,,,,,16.3093,,,
388,K01548,,0.586,0.6371025175950046,,,,,5.259,183.7319,,,
389,K01551,,,0.631887440161548,,,,,,81.0493,,,
390,K01552,,,0.674,,,,,,10.5463,,,
391,K01554,,,0.69,,,,,,13.0167,,,
392,K01555,,,0.6731143126051885,,,,,,47.067899999999995,,,
393,K01556,,,0.6998581619589865,,,,,,22.3929,,,
394,K01560,,,0.6481821033382857,,,,,,72.95779999999999,,,
395,K01561,,,0.6650841667905721,,,,,,45.1024,,,
396,K01563,,,0.6899281726771412,,,,,,38.88699999999999,,,
397,K01569,,,0.6042142970869264,,,,,,185.74240000000003,,,
398,K01574,,,0.6093265774228094,,,,,,48.32600000000001,,,
399,K01575,,,0.6177499508817871,,,,,,46.054199999999994,,,
400,K01576,,,0.6658293711606736,,,,,,17.7934,,,
401,K01579,,,0.6432504416676146,,,,,,40.8159,,,
402,K01581,,,0.622,,,,,,3.2907,,,
403,K01588,,,0.6849891609852858,,,,,,70.14040000000001,,,
404,K01589,,,0.6938710840847442,,,,,,25.555500000000002,,,
405,K01591,,,0.6763212523774963,,,,,,57.9395,,,
406,K01595,,,0.6683616178711,0.706,,,,,386.27920000000006,4.1018,,
407,K01596,,,0.568,,,,,,3.3189,,,
408,K01599,,,0.6950958901018066,,,,,,29.4727,,,
409,K01602,,,0.6083017502091242,,,,,,7.436,,,
410,K01607,,,0.6421041665799999,0.6920000000000001,,0.6445101731260221,,,502.1474999999998,3.8842,,62.1494
411,K01609,,,0.7170000000000001,,,,,,11.9652,,,
412,K01610,,,0.6214309624400531,,,,,,91.44780000000002,,,
413,K01611,,,0.631,,,,,,2.4846,,,
414,K01612,,,0.6779999999999999,,,,,,5.1786,,,
415,K01613,,,0.6332610084019084,,,,,,75.4664,,,
416,K01619,,,0.6599915525309125,,,,,,109.68439999999998,,,
417,K01620,,,0.6358749784893393,,,,,,62.57959999999999,,,
418,K01621,,,0.646918519275685,,,,,,251.18009999999995,,,
419,K01623,,,0.6238167842752921,,,,,,62.8967,,,
420,K01624,,,0.6464988787727702,,,,,,155.1972,,,
421,K01625,,,0.628,,,,,,3.1084,,,
422,K01626,,,0.6742238233133563,0.5138462521456086,,,,,215.84289999999996,8.113199999999999,,
423,K01627,,,0.6285842184205462,,,,,,62.0465,,,
424,K01628,,,0.6668790503641571,,,,,,19.252499999999998,,,
425,K01633,,,0.6791892874582833,,,,,,18.642,,,
426,K01635,,,0.58,,,,,,3.8168,,,
427,K01637,,,0.6659206413746728,,,,,,184.23890000000003,,,
428,K01638,,,0.6394061170527319,,,,,,186.64290000000003,,,
429,K01640,,,0.6852591078887155,,,,,,94.97550000000001,,,
430,K01644,,,0.6629659716383225,,,,,,105.51319999999998,,,
431,K01653,,,0.6303436102024377,,,,,,153.70820000000003,,,
432,K01658,,,0.619,,,,,,4.6674,,,
433,K01661,,,0.6759999999999999,,,,,,27.4282,,,
434,K01662,,,0.6887536427079163,,,,,,38.4942,,,
435,K01666,,,0.6697952812480176,,,,,,97.82580000000002,,,
436,K01673,,,0.6350330189033173,,,,,,241.37410000000006,,,
437,K01676,,,0.698,,,,,,31.9119,,,
438,K01684,,,0.6659999999999999,,,,,,4.6613,,,
439,K01686,,,0.5514047297889934,,,,,,13.0412,,,
440,K01689,,,0.6491555556998871,,,,,,329.3014,,,
441,K01692,,,0.6649249239791787,,,,,,123.87910000000001,,,
442,K01693,,,0.659,,,,,,11.6452,,,
443,K01695,,0.5489999999999999,0.6663282825730913,,,,,2.1909,145.85750000000002,,,
444,K01697,,,0.696,,,,,,9.703,,,
445,K01698,,,0.6704318556896421,,,,,,195.74030000000005,,,
