,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
65,K00655,,,0.7073736051770791,,,,,,27.2101,,,
66,K00661,,,0.67,,,,,,3.7943,,,
67,K00674,,,0.723,,,,,,8.7694,,,
68,K00688,,,0.6848145817526635,,,,,,45.209500000000006,,,
69,K00700,,,0.698,,,,,,14.7151,,,
70,K00759,,,0.6971615093858646,,,,,,31.400100000000002,,,
71,K00760,,,0.674346270051529,,,,,,30.0151,,,
72,K00762,,,0.759,,,,,,5.7119,,,
73,K00763,,,0.6856938659765442,,,,,,28.8061,,,
74,K00764,,,0.7004572228059333,,,,,,73.0219,,,
75,K00766,,,0.7413968381384883,,,,,,39.952299999999994,,,
76,K00773,,,0.57,,,,,,4.2071,,,
77,K00782,,,0.655,,,,,,4.3696,,,
78,K00784,,,0.7033156057349763,,,,,,22.0282,,,
79,K00788,,,0.7340000000000001,,,,,,10.2079,,,
80,K00789,,,0.6819804059162182,,,,,,103.49439999999998,,,
81,K00790,,,0.696,,,,,,16.5354,,,
82,K00793,,,0.6920000000000001,,,,,,5.3356,,,
83,K00794,,,0.7240000000000001,,,,,,14.0014,,,
84,K00796,,,0.7070000000000001,,,,,,13.8583,,,
85,K00798,,,0.7067910069097545,,,,,,52.549200000000006,,,
86,K00799,,,0.6360127766092443,,,,,,14.166899999999998,,,
87,K00800,,,0.6940000000000001,,,,,,13.0418,,,
88,K00820,,,0.6829999999999999,,,,,,49.6864,,,
89,K00826,,,0.708,,,,,,9.0603,,,
90,K00858,,,0.6809985297988214,,,,,,30.2291,,,
91,K00859,,,0.6636136983178997,,,,,,9.9052,,,
92,K00865,,,0.7596234452114704,,,,,,13.5451,,,
93,K00867,,,0.6519999999999999,,,,,,2.2433,,,
94,K00873,,0.693,0.7152305173198429,,,,,9.9347,55.3929,,,
95,K00891,,,0.7270000000000001,,,,,,11.581,,,
96,K00919,,,0.6675003999955862,,,,,,11.5528,,,
97,K00925,,,0.737,,,,,,10.5725,,,
98,K00926,,,0.7333746222765866,,,,,,40.8369,,,
99,K00930,,,0.746,,,,,,11.4634,,,
100,K00936,,0.5660000000000001,,,,,,4.1047,,,,
101,K00937,,,0.701,,,,,,12.1241,,,
102,K00939,,,0.7204783934279032,,,,,,15.5137,,,
103,K00940,,,0.6844902368622123,,,,,,21.202199999999998,,,
104,K00942,,,0.7166555012121856,,,,,,14.2927,,,
105,K00943,,,0.698,,,,,,8.2594,,,
106,K00945,,,0.72,,,,,,13.0418,,,
107,K00948,,,0.6819464795552284,,,,,,89.41249999999998,,,
108,K00954,,,0.6104046371879072,,,,,,20.8964,,,
109,K00958,,,0.66,,,,,,8.916,,,
110,K00963,,,0.7103455055176094,,,,,,16.960700000000003,,,
111,K00969,,,0.6673104989569346,,,,,,13.1322,,,
112,K00971,,,0.603,,,,,,3.0158,,,
113,K00981,,,0.7051216640321875,,,0.6940000000000001,,,20.2228,,,5.2052
114,K00986,,,0.6530147841727642,,,,,,315.8013000000001,,,
115,K00990,,,0.74,,,0.7709999999999999,,,3.7986,,,8.2385
116,K00997,,,0.6989470437353715,,,,,,19.8881,,,
117,K01000,,,0.6704231355175697,,,,,,32.252,,,
118,K01005,,,0.7040803656275055,,,0.6971028915007355,,,58.7181,,,17.1489
119,K01008,,,0.7155987717926053,,,,,,34.183499999999995,,,
120,K01011,,,0.642,,,,,,11.4157,,,
121,K01039,,,0.7120000000000002,,,,,,19.0286,,,
122,K01040,,,0.7133514072413988,,,,,,34.0825,,,
123,K01042,,,0.7223376562800576,,,,,,26.6473,,,
124,K01056,,,0.691,,,,,,6.5915,,,
125,K01061,,,0.7107953204936831,,,,,,12.715900000000001,,,
126,K01066,,,0.7000000000000001,,,,,,10.1798,,,
127,K01070,,,0.723,,,,,,2.9347,,,
128,K01092,,,0.735,,,,,,9.2422,,,
129,K01104,,,,,,0.721,,,,,,6.0411
130,K01113,,,0.7071995114700372,,,,,,24.9071,,,
131,K01114,,,0.6920000000000002,,,,,,7.3499,,,
132,K01126,,,0.697317344125682,,,,,,24.7333,,,
133,K01129,,,0.6946133210800347,,,,,,57.5877,,,
134,K01151,,0.375,0.7582196700487386,,,,,3.4801,15.028499999999998,,,
135,K01183,,,0.659,,,,,,11.5866,,,
136,K01185,,,0.608,,,,,,3.3996,,,
137,K01246,,,0.6911449272185635,,,,,,32.865,,,
138,K01251,,,0.6869460806636252,,,,,,39.3408,,,
139,K01265,,,0.7125262978752473,0.727,,,,,30.0869,7.6145,,
140,K01266,,,0.759,,,,,,4.9232,,,
141,K01286,,,0.662,,,,,,5.2754,,,
142,K01297,,,0.725,,,,,,7.6531,,,
143,K01356,,,0.7101972905431352,,,,,,18.352600000000002,,,
144,K01358,,,0.6522789938995439,,,,,,203.9008,,,
145,K01372,,,0.568,,,,,,7.553,,,
146,K01406,,,0.6914703033297362,,,0.72,,,23.2992,,,7.5283
147,K01409,,,0.736,,,,,,9.8053,,,
148,K01426,,,0.637,,,,,,7.8938,,,
149,K01443,,,0.6966597288496961,,,,,,18.8891,,,
150,K01448,,,0.7224755741401202,,,,,,16.7375,,,
151,K01455,,,0.74,,,,,,12.081,,,
152,K01462,,,0.7290000000000001,,,,,,7.1327,,,
153,K01463,,,0.693,,,,,,2.95,,,
154,K01470,,,0.7,,,,,,7.1159,,,
155,K01477,,,0.754,,,,,,6.5347,,,
156,K01478,,,0.726,,,,,,9.1346,,,
157,K01480,,,0.619,,,,,,3.3161,,,
158,K01489,,,0.765,,,,,,12.1793,,,
159,K01494,,,0.6595582981555433,,,,,,81.9545,,,
160,K01497,,,0.680568779855999,,,,,,43.3728,,,
161,K01507,,,0.6876829072380009,,,,,,11.502099999999999,,,
162,K01512,,,0.655,,,,,,6.1082,,,
163,K01520,,,0.711,,,,,,6.3517,,,
164,K01546,,,0.6990000000000001,,,,,,6.9776,,,
165,K01547,,,0.7140000000000001,,,,,,13.2378,,,
166,K01551,,,0.718,,,,,,11.9809,,,
167,K01556,,,0.763,,,,,,9.5453,,,
168,K01561,,,0.6628606623738437,,,,,,14.3647,,,
169,K01588,,,0.7240000000000001,,,,,,10.4957,,,
170,K01591,,,0.713,,,,,,8.9935,,,
171,K01595,,,0.7295203895710666,,,,,,16.3317,,,
172,K01607,,,0.6600816449564073,,,0.6542602645018569,,,15.093600000000002,,,22.7426
173,K01610,,,0.6872682769163317,,,,,,65.6159,,,
174,K01619,,,0.7106266817645985,,,,,,55.153000000000006,,,
175,K01620,,,0.7509999999999999,,,,,,2.2584,,,
176,K01621,,,0.7019670876152377,,,,,,139.2189,,,
177,K01623,,,0.6909105418614438,,,,,,38.703,,,
178,K01624,,,0.6924516373470648,,,,,,32.8725,,,
179,K01626,,,0.7097654218553336,,,,,,18.985599999999998,,,
180,K01633,,,0.7400898575816531,,,,,,20.197,,,
181,K01638,,,0.6691864811011614,,,,,,65.4945,,,
182,K01653,,,0.7102260924407864,,,,,,27.29,,,
183,K01666,,,0.743,,,,,,7.6862,,,
184,K01673,,,0.715039919048087,,,,,,9.7336,,,
185,K01689,,,0.7020000000000001,,,,,,16.7628,,,
186,K01698,,,0.699539520656143,,,,,,55.0994,,,
187,K01710,,,0.639,,,,,,17.9604,,,
188,K01719,,,0.7389441573229204,,,,,,14.3682,,,
189,K01720,,,0.74,,,,,,11.634,,,
190,K01724,,,0.714,,,0.6859999999999999,,,7.8987,,,10.0514
191,K01736,,,0.7549509338357626,,,,,,25.0235,,,
192,K01737,,,0.7120000000000001,,,,,,18.8561,,,
193,K01749,,,0.7155172508067181,,,,,,17.131700000000002,,,
194,K01752,,,0.644,,,,,,7.052,,,
195,K01754,,,0.716,,,,,,10.7092,,,
196,K01755,,,0.7009943828996128,,,,,,33.2765,,,
197,K01759,,,0.6244189686671427,,,,,,12.030100000000001,,,
198,K01768,,,0.628,,,,,,6.3712,,,
199,K01772,,,0.7128145034552243,,,,,,25.4202,,,
200,K01775,,,0.7490000000000001,,,,,,3.6531,,,
201,K01776,,,0.7285278707190367,,,,,,23.343400000000003,,,
202,K01778,,,0.6966770410413228,,,,,,16.5259,,,
203,K01785,,,0.72,,,,,,6.0023,,,
204,K01799,,,0.669354436078336,,,,,,20.7432,,,
205,K01803,,,0.7,,,,,,10.8076,,,
206,K01810,,,0.698,,,,,,18.0309,,,
207,K01816,,,0.726,,,,,,6.2778,,,
208,K01822,,,,,,0.728,,,,,,4.4936
209,K01823,,,0.727,,,,,,8.9258,,,
210,K01839,,,0.677,,,,,,14.217,,,
211,K01866,,,0.6661057861993558,,,,,,30.424400000000002,,,
212,K01867,,,0.6761202667351716,,,,,,35.0207,,,
213,K01868,,,0.6846070811734913,,,,,,69.96289999999999,,,
214,K01872,,,0.705,,,,,,9.3219,,,
215,K01875,,,0.6581139018083387,,,,,,31.0498,,,
216,K01880,,,0.677,,,,,,14.9206,,,
217,K01881,,,0.6799051273345824,,,,,,38.8865,,,
218,K01887,,,0.682,,,,,,16.4817,,,
219,K01889,,,0.6992170219559536,,,,,,28.814799999999998,,,
220,K01890,,,0.6757079138453754,,,,,,21.787599999999998,,,
221,K01912,,,0.7235854468772247,,,,,,32.8477,,,
222,K01915,,,0.6783713738944369,,,,,,298.1622,,,
223,K01918,,,0.7268750744320813,,,,,,20.1325,,,
224,K01919,,,0.684,,,,,,5.7113,,,
225,K01921,,,0.6990000000000001,,,,,,19.4332,,,
226,K01923,,,0.7035442919888317,,,,,,59.1237,,,
227,K01926,,,0.6968326615701768,,,,,,52.2306,,,
228,K01933,,,0.7305103468174314,,,,,,20.7266,,,
229,K01934,,,0.685,,,,,,4.7988,,,
230,K01937,,,0.6942904251084557,,,,,,113.48090000000002,,,
231,K01939,,,0.702577073770098,,,,,,44.2838,,,
232,K01940,,,0.7260842561843399,,,,,,29.945999999999998,,,
233,K01945,,,0.708173645853862,,,,,,17.235599999999998,,,
234,K01951,,,0.706309267124767,,,,,,100.2709,,,
235,K01953,,,0.7190000000000001,,,,,,3.9362,,,
236,K01971,,,0.6609999999999999,,,,,,18.6141,,,
237,K01972,,,0.680842852104473,,,,,,38.2515,,,
238,K01975,,,0.713972021630786,,,,,,9.3071,,,
239,K01990,,,0.7140000000000001,,,,,,23.8054,,,
240,K01995,,,0.6688697686757986,,,,,,23.134900000000002,,,
241,K01997,,,0.6576338575185656,,,,,,38.899,,,
242,K02004,,,0.6956825759200767,,,,,,337.1066,,,
243,K02008,,,0.7469294294310093,,,,,,12.2638,,,
244,K02015,,,0.7170555615573164,,,,,,9.0822,,,
245,K02028,,,0.674,,,,,,34.2406,,,
246,K02030,,,0.6417403041507088,,,,,,12.6939,,,
247,K02033,,,0.6482888539189777,,,,,,31.7098,,,
248,K02034,,,0.6706639885279908,,,,,,41.6517,,,
249,K02035,,,0.652,,,,,,8.7825,,,
250,K02039,,,0.6805398086258908,,,,,,23.262,,,
251,K02040,,,0.6534194534017584,,,,,,64.0473,,,
252,K02044,,,0.537,,,,,,3.5706,,,
253,K02050,,,0.671614502610832,,,,,,30.0454,,,
254,K02051,,,0.679,,,,,,10.5005,,,
255,K02066,,,0.664,,,,,,26.147,,,
256,K02067,,,0.6985566456690692,,,,,,6.6335,,,
257,K02078,,,0.6566448247181459,,,,,,16.1363,,,
258,K02108,,,0.617,,,,,,13.8314,,,
259,K02109,,,0.684834262180328,,,0.7,,,39.382600000000004,,,5.6474
260,K02110,,,0.6632265972630504,,,,,,27.884900000000002,,,
261,K02113,,,0.6645411904464208,,,0.7190000000000001,,,15.8478,,,11.9449
262,K02114,,,0.6911194054094549,,,,,,16.7504,,,
263,K02167,,,0.703,,,,,,8.4381,,,
264,K02188,,,0.556,,,,,,3.8703,,,
265,K02194,,,0.6965309453006905,,,,,,14.9031,,,
266,K02195,,,0.6828981862778133,,,,,,45.2923,,,
267,K02197,,,0.67,,,,,,6.2044,,,
268,K02199,,,0.7491452982629909,,,,,,17.3298,,,
269,K02221,,,0.629154063973491,,,0.578,,,18.545299999999997,,,13.6977
270,K02233,,,0.8029999999999999,,,,,,6.0218,,,
271,K02238,,,0.7274914627133807,,,0.766,,,26.3048,,,3.7012
272,K02242,,,,,,0.763,,,,,,7.4007
273,K02257,,,0.7129707156446354,,,,,,49.8167,,,
274,K02259,,,0.7159618209420187,,,,,,29.7796,,,
275,K02275,,,0.6750000000000002,,,,,,10.662,,,
276,K02276,,,0.6659156080534115,,,,,,28.040399999999998,,,
277,K02277,,,0.607,,,,,,1.495,,,
278,K02279,,,0.6552723193695689,,,,,,7.7492,,,
279,K02303,,,0.7509999999999999,,,,,,10.9029,,,
280,K02313,,,0.6544951335715721,,,,,,81.9483,,,
281,K02314,,,0.6872562516951787,,,,,,68.772,,,
282,K02316,,,0.715524908904659,,,,,,49.1338,,,
283,K02338,,,0.6618400645664272,0.6579999999999999,,0.715,,,41.8893,4.5337,,9.1476
284,K02342,,,0.6967580876803346,,,,,,19.2482,,,
285,K02343,,,0.7090000000000001,,,,,,12.9447,,,
286,K02356,,,0.6270580298750695,,,,,,21.4687,,,
287,K02357,,,0.6980648112439215,,,,,,23.312,,,
288,K02358,,,0.6483231269721806,,,,,,137.9069,,,
289,K02372,,,0.7117309826723008,,,,,,16.9495,,,
290,K02380,,,0.716,,,,,,7.0513,,,
291,K02385,,,0.7020000000000001,,,,,,6.5304,,,
292,K02393,,,0.594,,,,,,3.7304,,,
293,K02399,,,,,,0.6,,,,,,1.9115
294,K02431,,,0.7240000000000001,,,,,,9.0767,,,
295,K02435,,,0.693,,,,,,13.5221,,,
296,K02437,,,0.6759530153723128,,,,,,25.765,,,
297,K02440,,,0.665,,,,,,10.6034,,,
298,K02483,,,0.6974060767497212,,,,,,20.7285,,,
299,K02492,,,0.7173291441944386,,,0.769,,,34.0354,,,14.5037
300,K02510,,,0.7448052696088496,,,,,,15.5799,,,
301,K02518,,,0.5899784071895355,,,,,,54.063100000000006,,,
302,K02520,,,0.6378754316992254,,,,,,78.3466,,,
303,K02600,,,0.6969364014284352,,,,,,51.8541,,,
304,K02601,,,0.6450422880838604,,,,,,47.1482,,,
305,K02609,,,0.654,,,,,,44.7959,,,
306,K02612,,,0.7580000000000001,,,,,,5.3771,,,
307,K02616,,,0.6847889021271785,,,,,,10.9881,,,
308,K02624,,,0.69,,,,,,9.5029,,,
309,K02651,,,,,,0.667,,,,,,5.4958
310,K02654,,,0.745,,,,,,5.762,,,
311,K02664,,,,,,0.505,,,,,,2.2977
312,K02784,,,0.7329999999999999,,,,,,13.3666,,,
313,K02800,,,0.6950000000000001,,,,,,20.9669,,,
314,K02825,,,0.7160390662529892,,,,,,30.666299999999996,,,
315,K02834,,,0.718,,,,,,6.4852,,,
316,K02838,,,0.6577483070661061,,,,,,54.76950000000001,,,
317,K02858,,,0.6899999999999998,,,,,,27.3972,,,
318,K02860,,,0.6990000000000002,,,,,,11.7733,,,
319,K02863,,,0.6908076234205508,,,,,,81.27430000000001,,,
320,K02864,,,0.6871572029325802,,,,,,18.6008,,,
321,K02867,,,0.6775819153347213,,,,,,27.1353,,,
322,K02871,,,0.6873389944540242,,,,,,29.7679,,,
323,K02874,,,0.6682664109757654,,,,,,24.6009,,,
324,K02876,,,0.7011565943006921,,,,,,44.5783,,,
325,K02878,,,0.6869426128160921,,,,,,46.0516,,,
326,K02879,,,0.6933171910269118,,,,,,50.4978,,,
327,K02881,,,0.6983265344384557,,,,,,15.142299999999999,,,
328,K02884,,,0.7169184222916167,,,,,,37.600300000000004,,,
329,K02886,,,0.6660766509687063,,,,,,43.498000000000005,,,
330,K02887,,,0.6776504045723418,,,0.725,,,34.870999999999995,,,12.1692
331,K02888,,,0.6403726818181819,,,,,,31.5457,,,
332,K02890,,,0.69,,,,,,8.434,,,
333,K02892,,,0.6487815000153205,,,,,,51.2496,,,
334,K02895,,,0.6894912433088534,,,,,,25.9068,,,
335,K02897,,,0.7239753899765613,,,,,,9.2623,,,
336,K02899,,,0.6878241465569331,,,,,,31.5457,,,
337,K02902,,,0.5429999999999999,,,,,,3.2879,,,
338,K02904,,,0.6820406590300486,,,,,,48.3208,,,
339,K02906,,,0.7058477295497839,,,,,,66.60810000000001,,,
340,K02907,,,0.680537342488202,,,,,,42.7258,,,
341,K02909,,,0.6722796603703663,,,,,,40.9976,,,
342,K02911,,,0.6890000000000001,,,,,,11.5365,,,
343,K02913,,,0.6005444506989167,,,,,,45.34160000000001,,,
344,K02916,,,,,,0.7057165153806556,,,,,,25.700200000000002
345,K02921,,0.34600000000000003,,,,,,3.1679,,,,
346,K02926,,,0.7249034032480133,,,,,,20.5932,,,
347,K02931,,,0.6270272133854368,,,,,,16.556,,,
348,K02933,,,0.669,,,,,,19.4993,,,
349,K02935,,,0.6864561847949814,,,,,,69.7819,,,
350,K02939,,,0.7267800405015549,,,,,,46.386599999999994,,,
351,K02945,,,0.662312254295244,,,,,,195.05089999999998,,,
352,K02946,,,0.6270455277278933,,,,,,55.8225,,,
353,K02948,,,0.691,,,,,,50.9314,,,
354,K02950,,,0.7070000000000001,,,,,,54.5044,,,
355,K02952,,,0.6853048781009661,,,,,,35.7778,,,
356,K02954,,,0.6545927439836344,,,,,,16.6565,,,
357,K02956,,,0.6496177250755302,,,,,,38.9313,,,
358,K02959,,,0.7102278559817474,,,,,,32.8061,,,
359,K02961,,,0.6990491638393406,,,,,,51.246399999999994,,,
360,K02963,,,0.6720979406258025,,,,,,34.2555,,,
361,K02965,,,0.6459999999999999,,,,,,36.3357,,,
362,K02967,,,0.706,,,,,,15.0187,,,
363,K02968,,,0.6903097124645918,,,,,,14.9539,,,
364,K02982,,,0.6925116177587473,,,,,,103.46790000000001,,,
365,K02986,,,0.6715633339956496,,,,,,107.3241,,,
366,K02990,,,0.6808546831336554,,,,,,24.377000000000002,,,
367,K02994,,,0.6817434115703628,,,,,,32.8313,,,
368,K02996,,,0.7166419373695315,,,,,,50.4123,,,
369,K03040,,,0.675664322323179,,,,,,116.82879999999999,,,
370,K03060,,,0.6598001412840756,,,,,,35.9869,,,
371,K03070,,,0.636,,,,,,31.6321,,,
372,K03073,,,0.6870573728708151,,,,,,42.0315,,,
373,K03075,,,0.6579169662564189,,,,,,17.6067,,,
374,K03077,,,0.665,,,,,,5.1481,,,
375,K03088,,,0.7023775432131762,,,0.7313538336530593,,,669.0992000000002,,,13.0688
376,K03090,,,0.711,,,,,,12.9548,,,
377,K03092,,,0.605,,,,,,12.9802,,,
378,K03100,,,0.6579999999999999,,,,,,14.1035,,,
379,K03101,,,0.688391955003529,,,,,,26.6878,,,
380,K03106,,,0.6961097810934991,,,,,,34.7484,,,
381,K03111,,,0.7039426531404047,,,0.654,,,78.2645,,,3.9632
382,K03116,,,0.7170000000000001,,,,,,9.3448,,,
383,K03118,,,0.6928896878346248,,,,,,26.8859,,,
384,K03147,,,0.6859999999999999,,,,,,34.5819,,,
385,K03149,,,0.7192738963645501,,,,,,29.781599999999997,,,
386,K03154,,,0.664,,,,,,5.2265,,,
387,K03177,,,0.705,,,,,,9.9615,,,
388,K03186,,0.413,,,,,,2.2714,,,,
389,K03187,,,,,,0.36,,,,,,3.2384
390,K03189,,,0.655,,,,,,11.1773,,,
391,K03210,,,0.6689852225668759,,,,,,18.6341,,,
392,K03217,,,0.6215718075406524,,,,,,36.1435,,,
393,K03265,,0.388,,,,,,3.057,,,,
394,K03271,,,0.735,,,,,,8.6433,,,
395,K03273,,,0.719,,,,,,3.4789,,,
396,K03284,,,0.6474604852781377,,,,,,37.4857,,,
397,K03303,,,0.6940000000000001,,,,,,7.5672,,,
398,K03313,,,0.6949136045346269,,,,,,45.5101,,,
399,K03315,,,0.69,,,,,,10.3364,,,
400,K03320,,,0.6843560126705418,,,,,,41.179899999999996,,,
401,K03337,,,0.6990510399513337,,,,,,9.2442,,,
402,K03402,,,0.7454031702676851,,,,,,27.8315,,,
403,K03424,,,0.7226186916626777,,,,,,29.7455,,,
404,K03427,,,0.62,,,,,,3.8654,,,
405,K03432,,,0.7010000000000001,,,,,,8.8596,,,
406,K03433,,,0.6509999999999999,,,,,,5.4024,,,
407,K03436,,,0.753,,,,,,8.6381,,,
408,K03438,,,0.7130424640060946,,,,,,34.2701,,,
409,K03455,,,0.619,,,,,,4.9262,,,
410,K03465,,,0.6508077296585925,,,,,,42.4985,,,
411,K03466,,,0.6851473696279011,,,,,,114.269,,,
412,K03469,,,0.6920000000000001,,,,,,3.7228,,,
413,K03470,,,0.7240000000000001,,,,,,8.8844,,,
414,K03496,,,0.6753428542601949,,,,,,67.1882,,,
415,K03497,,,0.7122879435179511,,,,,,30.1874,,,
416,K03499,,,0.711,,,,,,14.9076,,,
417,K03501,,,,,,0.667,,,,,,5.8398
418,K03517,,0.376,0.718,,,,,4.3447,18.3498,,,
419,K03521,,,0.7002424792361378,,,,,,20.4879,,,
420,K03523,,,0.7440000000000001,,,,,,9.2333,,,
421,K03525,,,0.7087653033676212,,,,,,28.0932,,,
422,K03526,,,0.690145718141813,,,,,,77.7207,,,
423,K03527,,,0.7009623413226744,,,,,,78.08760000000001,,,
424,K03530,,,0.6141787837511836,,,,,,16.1351,,,
425,K03531,,,0.6863511980150959,,,,,,50.8797,,,
426,K03536,,,0.686815966837974,,,,,,10.754000000000001,,,
427,K03544,,,0.6438448820043259,,,,,,108.69560000000001,,,
428,K03545,,,0.6923091653467802,,,0.5589999999999999,,,73.0822,,,2.1026
429,K03549,,,0.562,,,,,,2.0444,,,
430,K03550,,,0.7261621956643807,,,,,,35.9827,,,
431,K03551,,,0.7255087904232637,,,,,,38.4845,,,
432,K03553,,,0.6799714331143542,,,,,,109.35249999999999,,,
433,K03556,,,0.7120202098583677,,,0.726,,,85.99820000000001,,,4.6667
434,K03558,,,,,,0.718,,,,,,11.3009
435,K03561,,,0.7,,,,,,2.5785,,,
436,K03564,,,0.679,,,,,,8.1165,,,
437,K03565,,,0.7190000000000001,,,,,,16.8086,,,
438,K03569,,,0.6808984675768648,,,,,,129.1391,,,
439,K03570,,,0.653,,,,,,7.7773,,,
440,K03571,,,,,,0.667,,,,,,8.5635
441,K03574,,,0.6609999999999999,,,,,,11.3333,,,
442,K03575,,,0.815,,,,,,8.9291,,,
443,K03584,,,0.7125561122150144,,,,,,42.5111,,,
444,K03592,,,0.7649999999999999,,,,,,12.01,,,
445,K03593,,,0.6800792062522262,,,,,,31.397299999999998,,,
446,K03595,,,0.6729999999999999,,,,,,3.3578,,,
447,K03601,,,0.7201547159021733,,,,,,32.7437,,,
448,K03602,,,0.6141277884574243,,,,,,14.895499999999998,,,
449,K03625,,,0.664,,,,,,3.1404,,,
450,K03628,,,0.65931972994521,,,,,,89.05030000000001,,,
451,K03629,,,0.7170000000000001,,,,,,4.132,,,
452,K03635,,,0.705860630204645,0.747,,,,,22.4974,11.9495,,
453,K03636,,,0.699380181620228,,,,,,32.8981,,,
454,K03637,,,0.7009293452469924,,,,,,26.252899999999997,,,
455,K03639,,,0.701701062928948,,,,,,39.517399999999995,,,
456,K03641,,,0.701,,,,,,9.2902,,,
457,K03642,,,0.726,,,,,,4.8321,,,
458,K03644,,,0.7244898262686826,,,,,,31.914,,,
459,K03648,,,0.7121132939413383,,,,,,14.3855,,,
460,K03650,,,0.622,,,,,,3.3022,,,
461,K03651,,,0.6579999999999999,,,,,,15.0649,,,
462,K03652,,,0.6920000000000001,,,,,,10.0678,,,
463,K03664,,,0.7027408945636878,,,,,,22.7918,,,
464,K03665,,,0.7395090245745881,,,,,,27.3659,,,
465,K03671,,,0.7014986152566415,,,,,,48.8284,,,
