,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
33,K00124,,,0.6283053441000569,,,,,,20.7742,,,
34,K00127,,,0.5893895053189436,,,,,,30.1147,,,
35,K00128,,,0.573,,,,,,6.1897,,,
36,K00133,,,0.667,,,,,,11.3813,,,
37,K00134,,,0.630840999484577,,,,,,30.8352,,,
38,K00140,,,0.6320231646797302,,,,,,20.4195,,,
39,K00145,,,0.672612246391039,,,,,,34.948,,,
40,K00146,,,0.573,,,,,,6.1897,,,
41,K00148,,,0.58323313222656,,,,,,14.829799999999999,,,
42,K00153,,,0.647,,,,,,13.8164,,,
43,K00156,,,0.5589999999999999,,,,,,9.5286,,,
44,K00161,,,0.585,,,,,,7.5347,,,
45,K00163,,,0.6460385099456032,,,,,,260.47839999999997,,,
46,K00164,,,0.63,,,,,,13.1558,,,
47,K00174,,,0.6285921907985339,,,,,,41.651399999999995,,,
48,K00175,,,0.6193887359872838,,,,,,55.6288,,,
49,K00180,,,0.6623527520065922,,,,,,13.0909,,,
50,K00202,,,0.6409999999999999,,,,,,4.8318,,,
51,K00208,,,0.6029866499048576,,,,,,17.0552,,,
52,K00215,,,0.6585854431660446,,,,,,43.410199999999996,,,
53,K00219,,,0.6552674046803906,,,,,,23.6454,,,
54,K00227,,,0.585,,,,,,3.0055,,,
55,K00228,,,0.6150599389053998,,,,,,10.989799999999999,,,
56,K00231,,,0.6713387163079393,,,,,,35.9125,,,
57,K00232,,,0.6546060782960983,,,,,,53.1084,,,
58,K00240,,,0.6203687461647304,,,,,,108.98900000000002,,,
59,K00241,,,0.6089549665431684,,,,,,55.5691,,,
60,K00242,,,0.6254040063347674,,,,,,28.9679,,,
61,K00249,,,0.6396368109806884,,,,,,215.6839,,,
62,K00252,,,0.6140310017050278,,,,,,26.1302,,,
63,K00254,,,0.7023816548856092,,,,,,24.587699999999998,,,
64,K00259,,,0.6679999999999999,,,,,,11.9212,,,
65,K00261,,,0.5710000000000001,,,,,,7.8591,,,
66,K00273,,,,0.701,,,,,,2.2491,,
67,K00274,,,0.6818430229133413,,,,,,25.666600000000003,,,
68,K00275,,,0.6542223341656014,0.738,,,,,43.6211,3.4756,,
69,K00283,,,0.608,,,,,,7.6359,,,
70,K00285,,,0.6940000000000001,,,,,,14.7421,,,
71,K00286,,,0.6631586575541553,,,,,,58.3782,,,
72,K00287,,,0.6622875190613667,,,,,,17.830199999999998,,,
73,K00297,,,0.6783394492931047,,,,,,24.898300000000003,,,
74,K00299,,,0.667,,,,,,4.0124,,,
75,K00305,,,0.68,,,,,,3.3154,,,
76,K00311,,,0.5952959690925038,,,,,,35.5741,,,
77,K00316,,,0.583,,,,,,7.6126,,,
78,K00318,,,0.613,,,,,,6.0527,,,
79,K00320,,,0.6841088583051672,,,,,,25.275199999999998,,,
80,K00322,,,0.6479328539976363,,,,,,18.5713,,,
81,K00324,,,0.6567503853404082,,,,,,21.3287,,,
82,K00330,,,0.5883463573538689,,,,,,60.7063,,,
83,K00331,,,0.6462981871097166,,,,,,47.306200000000004,,,
84,K00333,,,0.584,,,,,,4.8439,,,
85,K00334,,,0.6022577096140564,,,,,,55.2677,,,
86,K00335,,,0.574,,,,,,8.2346,,,
87,K00337,,,0.6579999999999999,0.306,,,,,11.0835,8.8858,,
88,K00338,,,0.6265750904122319,,,,,,91.5871,,,
89,K00339,,,0.6036134016605496,,,,,,41.3934,,,
90,K00340,,,0.5658708007368355,,,,,,52.51649999999999,,,
91,K00341,,,0.609,,,,,,7.1964,,,
92,K00343,,,0.6410190218065526,0.192,,,,,20.5064,19.9723,,
93,K00344,,,0.6427425886656006,,,,,,72.3846,,,
94,K00354,,,0.573,,,,,,12.0842,,,
95,K00355,,,0.599,,,,,,4.8811,,,
96,K00362,,,0.654,,,,,,8.601,,,
97,K00363,,,0.6781939057889711,,,,,,17.9227,,,
98,K00375,,,0.6192432858152694,,,,,,13.532699999999998,,,
99,K00382,,,0.591381204819277,,,,,,12.110800000000001,,,
100,K00384,,,0.6429972232522784,,,,,,25.6336,,,
101,K00389,,,0.5789065305878772,,,,,,19.1708,,,
102,K00390,,,0.6359934347431829,,,,,,54.14340000000001,,,
103,K00392,,,0.644,,,,,,12.101,,,
104,K00406,,,0.6029880716114173,,,,,,4.4825,,,
105,K00411,,,0.6315904916470914,,,,,,28.8525,,,
106,K00412,,,,0.30551093530992085,,,,,,32.2553,,
107,K00413,,,0.602362436766282,,,,,,31.362099999999998,,,
108,K00425,,,0.6074789373041467,,,,,,179.97150000000002,,,
109,K00426,,,0.6209686112040028,,,0.578,,,117.30359999999999,,,4.5796
110,K00428,,,0.6234400940806542,,,,,,21.8717,,,
111,K00432,,,0.6240073663777308,,,,,,72.77590000000001,,,
112,K00433,,,0.6048564287745437,,,,,,102.59440000000001,,,
113,K00435,,,0.675,,,,,,15.6959,,,
114,K00446,,,0.621,,,,,,9.8432,,,
115,K00448,,,0.579,,,,,,7.0619,,,
116,K00449,,,0.5764877710239205,,,,,,8.4372,,,
117,K00450,,,0.635,,,,,,11.1072,,,
118,K00451,,,0.623307103728965,,,,,,74.8197,,,
119,K00452,,,0.5539999999999999,,,,,,8.2684,,,
120,K00453,,,0.6074300691124579,,,,,,46.96020000000001,,,
121,K00456,,,0.53,,,,,,7.2049,,,
122,K00457,,,0.6431171145162888,,,,,,36.5909,,,
123,K00459,,,0.6709908695246374,,,,,,197.66649999999998,,,
124,K00467,,,0.685,,,,,,14.3667,,,
125,K00469,,,0.542,,,,,,2.8337,,,
126,K00479,,,0.639,,,,,,3.8814,,,
127,K00481,,,0.605,,,,,,5.9183,,,
128,K00486,,,0.5670000000000001,,,,,,5.4607,,,
129,K00496,,,0.6379740938330695,,,,,,76.85130000000001,,,
130,K00499,,,0.589,,,,,,6.2147,,,
131,K00507,,,0.6204231990039062,0.395,,,,,73.81940000000002,2.1179,,
132,K00508,,,0.564,,,,,,10.53,,,
133,K00518,,,0.6273949575245483,,,,,,16.5733,,,
134,K00525,,,0.6095743620895331,,,,,,63.93450000000001,,,
135,K00526,,,0.616,,,,,,13.5639,,,
136,K00528,,,0.6571496269223517,,,,,,42.5012,,,
137,K00529,,,0.667543327444169,,,,,,27.4546,,,
138,K00537,,,0.6221296868533642,,,,,,21.6689,,,
139,K00540,,,0.6449565098345647,,,,,,261.54350000000005,,,
140,K00544,,,0.6295233775343605,,,,,,11.9621,,,
141,K00545,,,0.6472098639881828,,,,,,31.1599,,,
142,K00547,,,0.68,,,,,,18.3702,,,
143,K00548,,,0.6322426665613289,,,,,,110.8451,,,
144,K00549,,,0.6629628558568339,0.7120000000000001,,0.621,,,310.1089000000001,3.8899,,2.9324
145,K00554,,,0.6522869891293183,,,,,,89.29190000000001,,,
146,K00558,,,0.772,,,,,,4.4416,,,
147,K00560,,,0.6162055340634073,,,,,,60.4822,,,
148,K00564,,,0.7394762418948753,,,,,,11.006,,,
149,K00566,,,0.6739302704270681,,,,,,22.427300000000002,,,
150,K00567,,,0.6445833412520945,,,,,,55.409800000000004,,,
151,K00569,,,0.593,,,,,,3.2313,,,
152,K00570,,,0.6310390171271283,,,,,,28.6049,,,
153,K00573,,,0.6497073764897611,,,0.667,,,31.8994,,,3.6947
154,K00574,,,0.6240518835912111,,,,,,261.17330000000004,,,
155,K00575,,,0.5539999999999999,,,,,,6.4843,,,
156,K00588,,,0.6539621747260638,,,,,,20.3236,,,
157,K00595,,,0.7108231251642135,,,,,,16.3628,,,
158,K00598,,,0.657941119784005,,,,,,31.961799999999997,,,
159,K00600,,,0.657948360241526,0.551,,,,,105.73170000000002,2.9127,,
160,K00602,,,0.6602778182249595,,,,,,119.0139,,,
161,K00604,,,0.657,,,,,,9.0683,,,
162,K00605,,,0.6714850284935334,,,,,,19.1498,,,
163,K00606,,,0.6666735282536427,,,,,,77.4752,,,
164,K00609,,,0.6475237329492624,,,,,,38.9261,,,
165,K00611,,,0.6468383409863036,,,,,,20.0628,,,
166,K00612,,,0.579031886795666,,,,,,17.8172,,,
167,K00615,,,0.6494500826848998,,,,,,62.54420000000001,,,
168,K00616,,,0.6374415860134989,,,,,,47.8898,,,
169,K00619,,,0.648805750606933,,,,,,33.7102,,,
170,K00620,,,0.6730525662753939,,,,,,25.1287,,,
171,K00622,,,0.64,,,,,,7.127,,,
172,K00626,,,0.6579761929476644,,,,,,355.25990000000013,,,
173,K00631,,,0.64,,,,,,12.4758,,,
174,K00632,,,0.6515011117150057,,,,,,14.167300000000001,,,
175,K00635,,,0.6543712762335104,,,,,,465.9485999999999,,,
176,K00639,,,0.5710000000000001,,,,,,8.3309,,,
177,K00640,,,0.6613869725289503,,,,,,24.1825,,,
178,K00641,,,0.6491053322118963,,,,,,161.06399999999996,,,
179,K00648,,,0.6595373557123254,,,,,,27.990099999999998,,,
180,K00652,,,0.5710000000000001,,,,,,8.3309,,,
181,K00655,,,0.6413962959621825,,,,,,118.05009999999999,,,
182,K00657,,,0.613,,,,,,4.37,,,
183,K00658,,,0.679,,,,,,12.3369,,,
184,K00661,,,0.608,,,,,,6.0926,,,
185,K00662,,,0.7080000000000001,,,,,,4.7512,,,
186,K00663,,,0.696,,,,,,4.8937,,,
187,K00666,,,0.6358654964623554,,,,,,19.6,,,
188,K00674,,,0.6500258366771016,,,,,,58.101600000000005,,,
189,K00675,,,0.64,,,,,,7.127,,,
190,K00677,,,0.6184311385114772,,,,,,39.1348,,,
191,K00681,,,0.6231584567295627,,,,,,18.492,,,
192,K00682,,,0.6707779465869401,,,,,,36.5095,,,
193,K00683,,,0.609,,,,,,9.3887,,,
194,K00684,,,0.6265332246303794,,,,,,14.4275,,,
195,K00688,,0.5710000000000001,0.6414791052650252,0.56,,,,6.5525,210.6802,2.084,,
196,K00694,,,0.622,,,,,,8.0204,,,
197,K00700,,,0.6171235458404016,,,,,,96.16579999999999,,,
198,K00703,,,0.5809208368526194,,,,,,35.5306,,,
199,K00705,,,0.6795708769961177,,,,,,18.426099999999998,,,
200,K00720,,,0.5876669707309374,,,0.604,,,26.0396,,,4.4527
201,K00721,,,0.6645660106014748,,,,,,29.431400000000004,,,
202,K00728,,,0.6650450738213527,,,,,,27.8981,,,
203,K00748,,,0.616,,,,,,7.5092,,,
204,K00759,,,0.6799844553727232,,,,,,45.214200000000005,,,
205,K00760,,,0.6337741748325236,,,,,,35.0834,,,
206,K00761,,,0.6686260310530039,,,,,,19.7927,,,
207,K00762,,,0.6718718828189959,,,,,,57.57749999999999,,,
208,K00763,,,0.6531885572527137,,,,,,25.2521,,,
209,K00764,,,0.6517015097017862,,,,,,87.5724,,,
210,K00765,,,0.6339734105684465,,,,,,32.5877,,,
211,K00766,,,0.6869611326539069,,,,,,49.7954,,,
212,K00767,,,0.6943905443316093,,,,,,17.4721,,,
213,K00768,,,0.6945817978672696,,,,,,36.840999999999994,,,
214,K00769,,,0.6162490811007568,,,,,,9.722,,,
215,K00772,,,0.64155274401665,,,,,,30.1907,,,
216,K00773,,,0.6210375682280425,,,,,,14.0649,,,
217,K00782,,,0.6379957204477399,,,,,,9.3469,,,
218,K00783,,,0.667,,,,,,3.9024,,,
219,K00784,,,0.6785225838992839,,,,,,33.803399999999996,,,
220,K00788,,,0.7002266488134736,,,,,,15.3854,,,
221,K00789,,,0.6580935397338988,0.536,,,,,211.05840000000003,2.1974,,
222,K00790,,,0.6550239500703122,,,,,,97.3608,,,
223,K00791,,,0.6704077953936253,,,,,,21.2193,,,
224,K00793,,0.588,0.6613496499642371,,,,,5.9994,32.1984,,,
225,K00794,,,0.6515301165488085,,,,,,74.49769999999998,,,
226,K00796,,,0.6600247194263531,,,,,,35.610299999999995,,,
227,K00797,,,0.6411224142314471,,,,,,42.443,,,
228,K00798,,,0.6512287283767879,,,,,,53.24400000000001,,,
229,K00799,,,0.6069999309554158,,,,,,162.73579999999995,,,
230,K00800,,,0.6914159949147011,,,,,,41.095,,,
231,K00801,,,0.608238515869316,,,,,,10.5201,,,
232,K00803,,,0.6314245516364492,,,,,,24.1488,,,
233,K00805,,,0.690237851639972,,,,,,19.564,,,
234,K00806,,,0.6459999999999998,,,,,,14.885,,,
235,K00808,,,0.622,,,,,,7.802,,,
236,K00809,,,0.5841319693879825,,,,,,14.5961,,,
237,K00817,,,0.6,,,,,,5.4613,,,
238,K00819,,,0.648,,,,,,14.3637,,,
239,K00820,,,0.6442691012641933,,,,,,141.8536,,,
240,K00821,,,0.677,,,,,,13.5684,,,
241,K00823,,,0.6073928672689198,,,,,,14.105699999999999,,,
242,K00826,,,0.6315207657491868,,,,,,47.8242,,,
243,K00831,,,0.6268386905438833,,,,,,48.2821,,,
244,K00833,,,0.6890000000000001,,,,,,12.3294,,,
245,K00845,,,0.664478070098075,,,,,,33.5305,,,
246,K00851,,,0.672122513258073,,,,,,41.2984,,,
247,K00853,,,0.6017104185265044,,,,,,11.706,,,
248,K00855,,,0.588,,,,,,3.6319,,,
249,K00856,,,0.6294566028777506,,,,,,18.3345,,,
250,K00857,,,0.619,,,,,,6.8973,,,
251,K00858,,,0.6665530289332109,,,,,,95.37890000000002,,,
252,K00859,,,0.6535888147345367,,,,,,39.8993,,,
253,K00864,,,0.5710000000000001,,,,,,8.2024,,,
254,K00865,,,0.7159866909565633,,,,,,18.3384,,,
255,K00867,,,0.6419389063711362,,,,,,38.081300000000006,,,
256,K00868,,,0.6759999999999999,,,,,,4.0757,,,
257,K00872,,,0.6595785352366509,,,,,,25.3144,,,
258,K00873,,,0.645434614264315,,,,,,114.98780000000002,,,
259,K00886,,,0.6457521317878565,,,,,,33.8011,,,
260,K00891,,,0.6494188747599624,,,,,,37.3549,,,
261,K00912,,,0.6500400841030942,,,,,,16.7399,,,
262,K00919,,,0.6763675497253228,,,0.602,,,48.9915,,,5.2917
263,K00925,,,0.6470932333637777,,,,,,67.019,,,
264,K00926,,,0.731,,,,,,2.4526,,,
265,K00927,,,0.6608736774136608,,,,,,126.9367,,,
266,K00928,,,0.6639999999999999,,,,,,12.3499,,,
267,K00930,,,0.6525964389827118,,,,,,30.8071,,,
268,K00931,,,0.6805172409186081,,,,,,18.2762,,,
269,K00936,,,0.6530455658092021,,,,,,47.6088,,,
270,K00937,,,0.6293245446330641,,,,,,58.6547,,,
271,K00939,,,0.6447445308217064,,,,,,53.492599999999996,,,
272,K00940,,,0.6528061262401318,,,,,,23.216,,,
273,K00942,,,0.6391365907565664,,,,,,54.2876,,,
274,K00943,,,0.6475384587619462,,,,,,51.0381,,,
275,K00945,,,0.6516979575111936,,,,,,63.0645,,,
276,K00946,,,0.6781693355724226,,,,,,35.5061,,,
277,K00948,,,0.6407720746964615,,,,,,176.6901,,,
278,K00950,,,0.6566115725370296,,,,,,41.01200000000001,,,
279,K00954,,,0.598303769144076,,,,,,64.3927,,,
280,K00955,,,0.6449849185476584,,,,,,23.4565,,,
281,K00956,,,0.6260181579146389,,,,,,22.639699999999998,,,
282,K00957,,,0.6229684497630466,,,,,,60.6245,,,
283,K00958,,,0.56,,,,,,4.4796,,,
284,K00962,,,0.6528517257159979,,,,,,32.4552,,,
285,K00963,,,0.6288382665433686,,,,,,31.217200000000002,,,
286,K00965,,,0.6330106846217998,,,,,,22.523200000000003,,,
287,K00966,,,0.677,,,,,,11.8443,,,
288,K00969,,,0.6590148284760494,,,,,,28.938299999999998,,,
289,K00970,,,0.6501733772980921,,,,,,20.7446,,,
290,K00971,,,0.6248759019964089,,,0.6004789669340638,,,40.284800000000004,,,6.6851
291,K00973,,,0.6201822602468464,,,,,,20.6918,,,
292,K00974,,,0.6501733772980921,,,,,,20.7446,,,
293,K00975,,,0.6138122376536909,,,,,,62.19029999999999,,,
294,K00978,,,0.556394535934036,,,,,,12.099899999999998,,,
295,K00979,,,0.6129811419043233,,,,,,13.644300000000001,,,
296,K00981,,,0.65215175468304,,,,,,30.508000000000003,,,
297,K00982,,,0.6778989876549961,,,,,,75.3058,,,
298,K00986,,,0.5956613523089045,0.3100525969548805,,,,,588.6573000000001,19.7898,,
299,K00989,,,0.6643743819293846,,,,,,50.369,,,
300,K00990,,,0.6441813391317665,,,,,,98.45089999999999,,,
301,K00991,,,0.695,,,,,,15.8255,,,
302,K00992,,,0.6774800123084851,,,,,,14.1689,,,
303,K00995,,,0.6626919413360798,,,,,,27.662,,,
304,K00997,,,0.6726445841462436,,,,,,28.823999999999998,,,
305,K01000,,,0.6454599256732945,,,,,,52.520300000000006,,,
306,K01004,,,0.613,,,,,,5.9183,,,
307,K01005,,,0.6585541236209544,,,0.6970000000000001,,,127.95409999999998,,,3.1895
308,K01006,,,0.6516066246231618,,,,,,35.6487,,,
309,K01007,,,0.647,,,,,,5.9672,,,
310,K01008,,,0.6278576253876789,,,,,,22.581699999999998,,,
311,K01011,,,0.6429119758893367,,,,,,54.8298,,,
312,K01012,,,0.6653820572834529,,,,,,49.1077,,,
313,K01023,,,0.583,,,,,,5.099,,,
314,K01027,,,0.627,,,,,,14.3849,,,
315,K01028,,,0.6356652100275038,,,,,,24.1569,,,
316,K01029,,,0.6166153102138244,,,,,,35.6155,,,
317,K01035,,,0.575,,,,,,7.592,,,
318,K01039,,,0.650925516559133,,,,,,34.460899999999995,,,
319,K01040,,,0.6498250676768889,,,,,,31.5975,,,
320,K01042,,,0.6287046544643017,,,,,,14.296800000000001,,,
321,K01047,,,0.536,,,,,,3.6224,,,
322,K01053,,,0.5887657260033935,,,,,,16.8913,,,
323,K01054,,,0.6622590628674515,,,,,,23.7134,,,
324,K01055,,,0.6139910992482698,,,,,,14.6675,,,
325,K01056,,,0.6623575377530934,,,,,,42.47319999999999,,,
326,K01057,,,0.6516056157601186,,,,,,32.6749,,,
327,K01060,,,0.7330906393639733,,,,,,8.3818,,,
328,K01061,,,0.6450566429445671,,,0.611,,,223.12780000000004,,,9.2009
329,K01066,,,0.6807145928031116,,,,,,68.6251,,,
330,K01068,,,0.643,,,,,,5.1345,,,
331,K01069,,,0.6421521289382484,,,,,,93.8109,,,
332,K01075,,,0.5660000000000001,,,,,,5.9183,,,
333,K01079,,,0.6836558372881663,,,,,,39.2319,,,
334,K01087,,,0.684,,,,,,12.7828,,,
335,K01091,,,0.6477016344467039,,,,,,46.4867,,,
336,K01092,,,0.7067449464572801,,,,,,21.905900000000003,,,
337,K01095,,,0.588,,,0.591,,,9.3682,,,3.4502
338,K01104,,,0.6397578456456644,,,,,,20.3916,,,
339,K01113,,,0.6273241723272139,,,,,,25.5049,,,
340,K01114,,,0.6351007219273206,,,,,,114.8261,,,
341,K01118,,,0.5470016881464307,,,,,,82.0314,,,
342,K01126,,,0.6569524371275556,,,,,,46.900999999999996,,,
343,K01129,,,0.6757245989690754,,,,,,59.4663,,,
344,K01142,,,0.6334285997691307,,,,,,18.297,,,
345,K01151,,,0.6585521407054649,,,,,,53.799800000000005,,,
346,K01159,,,0.6611656885919686,,,,,,34.0892,,,
347,K01167,,,0.630889096626143,,,,,,18.1073,,,
348,K01181,,,0.6409999999999999,,,,,,2.8521,,,
349,K01183,,,0.5514162418235908,,,,,,9.9043,,,
350,K01185,,,0.53,,,0.615,,,2.5476,,,1.8639
351,K01194,,,0.5971977180813014,,,,,,22.9955,,,
352,K01198,,,0.627,,,,,,3.0177,,,
353,K01201,,,0.617,,,,,,2.9307,,,
354,K01206,,,0.5778598539263954,,,,,,19.3745,,,
355,K01207,,,0.6753728634043447,,,,,,22.9285,,,
356,K01209,,,0.5940861416596465,0.586,,,,,23.0713,4.8448,,
357,K01214,,,0.609,,,,,,15.4707,,,
358,K01224,,,0.6829999999999999,,,,,,4.8925,,,
359,K01236,,,0.6023245308430798,,,,,,24.1676,,,
360,K01239,,,0.6399525861696401,,,,,,53.0678,,,
361,K01241,,,0.6523548342413241,,,,,,11.6646,,,
362,K01243,,,0.690893151514547,,,,,,18.1666,,,
363,K01246,,,0.6440261900332113,,,,,,86.79400000000001,,,
364,K01247,,,0.6489303206239848,,,,,,26.8945,,,
365,K01251,,,0.6364940201724518,,,,,,225.8607,,,
366,K01255,,,0.667,,,,,,11.3792,,,
367,K01256,,,0.653,,,,,,17.2656,,,
368,K01258,,,0.623,,,,,,5.867,,,
369,K01259,,,0.6428314550590181,,,,,,19.724,,,
370,K01265,,,0.6450821175813376,,,,,,131.3536,,,
371,K01266,,,0.687079129428918,,,,,,56.962900000000005,,,
372,K01267,,,0.682,,,,,,13.7982,,,
373,K01271,,,0.6700925006828591,,,,,,33.7112,,,
374,K01273,,,0.6717187703033212,,,,,,20.8749,,,
375,K01278,,,0.589,,,,,,6.7575,,,
376,K01283,,,0.5708730557462885,,,,,,18.611,,,
377,K01286,,,0.6069552470978925,,,,,,20.2614,,,
378,K01295,,,0.657,,,,,,5.6827,,,
379,K01297,,,0.6395784987399231,,,,,,14.956599999999998,,,
380,K01299,,,0.612,,,,,,10.2708,,,
381,K01301,,,0.5870000000000001,,,,,,7.2317,,,
382,K01303,,,0.579,,,,,,7.4495,,,
383,K01304,,,0.6,,,,,,3.3901,,,
384,K01354,,,0.6456623750896804,,,,,,20.9284,,,
385,K01356,,,0.6462985932838726,,,,,,99.4537,,,
386,K01358,,,0.6273557800983928,,,,,,239.42639999999997,,,
387,K01372,,,0.669951081460952,,,,,,29.594700000000003,,,
388,K01406,,,0.69637014050128,,,,,,6.8003,,,
389,K01409,,,0.6709230768679154,,,,,,65.162,,,
390,K01419,,,0.6120104602627968,,,,,,20.785999999999998,,,
391,K01421,,,0.6328855130359634,,,,,,33.5129,,,
392,K01424,,,0.6968349127036908,,,,,,23.5324,,,
393,K01425,,,0.6357304199743006,,,,,,62.040200000000006,,,
394,K01426,,,0.6598982057141072,,,,,,86.1596,,,
395,K01429,,,0.6579999999999999,,,,,,3.567,,,
396,K01430,,,0.647,,,,,,8.815,,,
397,K01432,,,0.593,,,,,,6.5025,,,
398,K01433,,,0.6371919903379271,,,,,,21.5066,,,
399,K01434,,,0.591,,,,,,6.1357,,,
400,K01438,,,0.61,,,,,,6.8906,,,
401,K01439,,,0.674,,,,,,15.6045,,,
402,K01443,,,0.6791283920638703,,,,,,38.76820000000001,,,
403,K01444,,,0.583,,,,,,8.3965,,,
404,K01447,,,0.6409999999999999,,,,,,10.692,,,
405,K01448,,,0.6390335140001107,,,,,,104.52340000000002,,,
406,K01455,,,0.6305862651315669,,,,,,44.00149999999999,,,
407,K01457,,,0.7040000000000001,,,,,,4.5524,,,
408,K01458,,,0.6493087006101362,,,,,,12.3779,,,
409,K01462,,,0.62974145203353,,,,,,92.39000000000001,,,
410,K01464,,,0.626,,,,,,3.9408,,,
411,K01465,,,0.629,,,,,,6.9818,,,
412,K01470,,,0.6688251577097806,,,,,,48.80470000000001,,,
413,K01476,,,0.6259723035476834,,,,,,21.0118,,,
414,K01477,,,0.6171213960333712,,,,,,11.280100000000001,,,
415,K01478,,,0.6882202220706026,,,,,,36.636,,,
416,K01480,,,0.7144807604445472,,,,,,12.118500000000001,,,
417,K01482,,,0.603,,,,,,6.3196,,,
418,K01483,,,0.618,,,,,,1.9441,,,
419,K01485,,,0.6584366229196306,,,,,,9.825,,,
420,K01488,,,0.6480008616759079,,,,,,21.3933,,,
421,K01489,,,0.6608861400377237,,,,,,30.756100000000004,,,
422,K01491,,,0.6559820920845928,,,,,,19.3837,,,
423,K01494,,,0.6056923099831176,,,,,,47.5364,,,
424,K01495,,,0.6364529702412635,,,,,,126.2016,,,
425,K01496,,,0.6812812946679624,,,,,,16.0307,,,
426,K01497,,,0.6637074401573628,,,,,,60.3388,,,
427,K01507,,,0.5889067593399443,,,,,,122.5254,,,
428,K01512,,,0.6365395625858871,,,,,,25.7629,,,
429,K01515,,,0.6423181690836279,,,,,,17.874000000000002,,,
430,K01520,,,0.6756691903416847,,,,,,27.5285,,,
431,K01521,,,,,,0.6531938140356968,,,,,,5.8281
432,K01523,,,0.637,,,,,,7.7455,,,
433,K01524,,,0.6519977392331917,,,,,,51.4216,,,
434,K01529,,,0.615,,,,,,6.8973,,,
435,K01535,,,0.644,,,,,,8.8738,,,
436,K01545,,,,,,0.5670000000000001,,,,,,21.5621
437,K01546,0.634,,0.6200794236792395,,,,7.012,,180.6524,,,
438,K01547,,,0.6313351646480775,,,,,,35.8514,,,
439,K01548,,,0.6437121886518233,,,,,,61.7893,,,
440,K01551,,,0.6410912672533136,,,,,,54.253,,,
441,K01552,,,0.691,,,,,,12.088,,,
442,K01554,,,0.6591658772017356,,,,,,28.814700000000002,,,
443,K01555,,,0.74,,,,,,3.1608,,,
444,K01556,,,0.6503874554059424,,,,,,22.2361,,,
445,K01560,,,0.6048221995765141,,,,,,50.251099999999994,,,
446,K01561,,,0.6509938289465091,,,,,,21.8171,,,
447,K01563,,,0.6723974429583054,,,,,,32.5767,,,
448,K01565,,,0.634,,,,,,12.0273,,,
449,K01569,,,0.6175305011495054,,,,,,155.6272,,,
450,K01574,,,0.6341530753350233,,,,,,25.4281,,,
451,K01575,,,0.6380704240587087,,,,,,30.257799999999996,,,
452,K01576,,,0.6722322973747021,,,,,,33.0116,,,
453,K01579,,,0.6431087732053927,,,,,,19.6694,,,
454,K01580,,,0.645,,,,,,8.3618,,,
455,K01586,,,0.6525548626931627,,,,,,26.5228,,,
456,K01588,,,0.6874513552709229,,,,,,64.7469,,,
457,K01589,,,0.6696576254598289,,,,,,24.6534,,,
458,K01591,,,0.6974022440905098,,,,,,29.5907,,,
