,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_countsUnclassified
137,K00694,,,0.6,,,,,,3.6078,,,
138,K00700,,,0.6972078855409195,,,,,,28.4076,,,
139,K00703,,,0.7146212661959033,,,,,,13.8552,,,
140,K00720,,,0.6729999999999998,,,,,,3.3503,,,
141,K00721,,,0.7109582999287155,,,,,,16.224600000000002,,,
142,K00728,,,0.72,,,,,,5.7146,,,
143,K00748,,,0.6928174092782817,,,,,,13.9329,,,
144,K00759,,,0.6676079274003419,,,0.726,,,29.2496,,,2.5198
145,K00760,,,0.6538153384059484,,,,,,27.895,,,
146,K00761,,,0.679,,,,,,5.3754,,,
147,K00762,,,0.6989856643102313,,,,,,34.719500000000004,,,
148,K00763,,,0.7351361397016806,,,,,,30.656699999999997,,,
149,K00764,,,0.6603731295338678,,,,,,52.939,,,
150,K00765,,,0.636,,,,,,2.9838,,,
151,K00766,,,0.7076056827084766,,,,,,34.5626,,,
152,K00767,,,0.767,,,,,,8.2093,,,
153,K00769,,,0.6500623618380751,,,,,,6.596299999999999,,,
154,K00772,,,0.737,,,,,,5.9721,,,
155,K00773,,,0.7397583386812657,,,,,,9.8744,,,
156,K00782,,,0.687,,,,,,3.3839,,,
157,K00783,,,0.6830242210506815,,,,,,22.385200000000005,,,
158,K00784,,,0.6713620215199293,,,,,,13.2194,,,
159,K00788,,,0.757,,,,,,4.2677,,,
160,K00789,,,0.6710236861191671,,,,,,172.839,,,
161,K00790,,,0.6890343293511676,,,,,,62.54220000000001,,,
162,K00791,,,0.6774475255170906,,,,,,9.771799999999999,,,
163,K00793,,,0.6346725981789205,,,,,,22.2021,,,
164,K00794,,,0.7015661925690836,,,,,,29.913,,,
165,K00797,,,0.6653472442487994,,,,,,18.2156,,,
166,K00798,,,0.7185747048008996,,,,,,37.2069,,,
167,K00799,,,0.6731365489671554,,,,,,213.03460000000004,,,
168,K00800,,,0.7258790821386865,,,,,,18.4591,,,
169,K00805,,,0.7040000000000001,,,,,,4.2358,,,
170,K00808,,,0.6679999999999999,,,,,,15.082,,,
171,K00817,,,0.74,,,,,,4.264,,,
172,K00820,,,0.6406376358026267,,,,,,47.86579999999999,,,
173,K00821,,,0.724,,,,,,5.7649,,,
174,K00826,,,0.6644897511188144,,,,,,9.3902,,,
175,K00831,,,0.6376842699321176,,,,,,21.683,,,
176,K00833,,,0.701,,,,,,6.4119,,,
177,K00851,,,0.6608438740572924,,,,,,25.7789,,,
178,K00855,,,0.615,,,,,,4.2319,,,
179,K00857,,,0.6761628153058818,,,,,,25.3468,,,
180,K00858,,,0.6982192372464231,,,,,,32.978899999999996,,,
181,K00859,,,0.73046741034776,,,0.639,,,25.2881,,,3.5118
182,K00865,,,0.725,,,,,,5.5182,,,
183,K00867,,,0.626,,,,,,4.9787,,,
184,K00868,,,0.6940000000000001,,,,,,4.5779,,,
185,K00873,,,0.6784055257687245,,,0.76,,,114.8394,,,3.0867
186,K00883,,,0.6729999999999999,,,,,,1.9934,,,
187,K00886,,,0.7070478854022475,,,,,,14.3111,,,
188,K00891,,,0.6992221483874529,,,0.516,,,11.885200000000001,,,3.5097
189,K00912,,,0.5298357422223061,,,,,,13.5425,,,
190,K00919,,,0.5990132849863392,,,,,,8.446900000000001,,,
191,K00925,,,0.7075568630572646,,,,,,20.8702,,,
192,K00927,,0.371,0.6840313122204474,,,,,2.2545,83.58470000000001,,,
193,K00930,,,0.6976149913034977,,,,,,34.002,,,
194,K00936,,,0.6035315645360382,,,,,,26.8689,,,
195,K00937,,,0.6610576063271074,,,,,,15.4773,,,
196,K00939,,,0.6920000000000001,,,,,,8.133,,,
197,K00940,,,0.6852259322527606,,,,,,22.431900000000002,,,
198,K00942,,,0.6888089576383453,,,,,,12.406600000000001,,,
199,K00943,,,0.726,,,,,,6.6473,,,
200,K00945,,,0.6683014788918342,,,,,,28.191699999999997,,,
201,K00946,,,0.7101262847905331,,,,,,16.3108,,,
202,K00948,,,0.6665911127365356,,,,,,115.76520000000001,,,
203,K00949,,,0.6709999999999999,,,,,,3.6526,,,
204,K00950,,,0.7252698641524468,,,,,,17.2429,,,
205,K00953,,,0.728,,,,,,6.4473,,,
206,K00954,,,0.6383212806800695,,,,,,66.89439999999999,,,
207,K00957,,,0.6605177334584436,,,,,,48.612700000000004,,,
208,K00962,,,0.6571283113619627,,,,,,24.6374,,,
209,K00963,,,0.7128656871632998,,,,,,6.1021,,,
210,K00969,,,0.6513922922830838,,,,,,24.941,,,
211,K00971,,,0.7046557194539176,,,,,,21.3183,,,
212,K00973,,,0.705,,,,,,5.9873,,,
213,K00975,,,0.6325864993340224,,,,,,20.491799999999998,,,
214,K00981,,,0.6886516137096869,,,,,,17.4436,,,
215,K00982,,,0.7359246087394036,,,,,,22.8817,,,
216,K00986,,,0.6332953438896369,,,,,,481.40970000000004,,,
217,K00989,,,0.7480319251732803,,,,,,28.072200000000002,,,
218,K00990,,,0.7389825814831331,,,,,,35.1181,,,
219,K00995,,,0.6830200772823501,,,,,,19.4548,,,
220,K00997,,,0.6803189036271712,,,,,,15.447299999999998,,,
221,K01000,,,0.655448894627684,,,,,,9.9627,,,
222,K01004,,,0.624,,,,,,4.5,,,
223,K01005,,,0.6551023404946863,,,,,,37.7806,,,
224,K01006,,,0.722,,,,,,12.493,,,
225,K01008,,,0.7163146824814027,,,,,,54.37450000000001,,,
226,K01012,,,0.7007926544487728,,,,,,36.2402,,,
227,K01039,,,0.65,,,,,,2.8894,,,
228,K01042,,,0.614,,,,,,3.0723,,,
229,K01046,,,0.7158059919552375,,,,,,38.71339999999999,,,
230,K01047,,,0.65,,,,,,2.6325,,,
231,K01051,,,0.6181405331841183,,,,,,13.2349,,,
232,K01055,,,0.7216703828251567,,,,,,11.224599999999999,,,
233,K01056,,,0.6694614360978289,,,,,,26.0065,,,
234,K01057,,,0.6802773526173415,,,,,,17.6514,,,
235,K01061,,,0.6846290710615557,,,,,,51.0211,,,
236,K01066,,,0.673,,,,,,5.6451,,,
237,K01068,,,0.7596457828803618,,,,,,13.4904,,,
238,K01069,,,0.7051223789148121,,,,,,22.191200000000002,,,
239,K01070,,,0.5904445310976799,,,,,,7.036099999999999,,,
240,K01071,,,0.735,,,,,,7.0333,,,
241,K01077,,,0.7150206375352745,,,,,,8.354,,,
242,K01079,,,0.745,,,,,,4.0445,,,
243,K01082,,,0.7090000000000001,,,,,,6.4231,,,
244,K01092,,,0.682842325334059,,,,,,11.2887,,,
245,K01095,,,0.6376409829571241,,,,,,11.6324,,,
246,K01104,,,0.7176049467439767,,0.6829999999999999,,,,7.518800000000001,,4.5137,
247,K01113,,,0.6921892523093197,,,,,,44.7993,,,
248,K01114,,,0.6918277220349078,,,,,,32.5467,,,
249,K01119,,,0.568,,,,,,3.1714,,,
250,K01126,,,0.7183161503703492,,,,,,23.1872,,,
251,K01129,,,0.7279096003268193,,,,,,31.577999999999996,,,
252,K01142,,,0.5892524466701731,,,,,,6.417,,,
253,K01153,,,0.6659999999999999,,,,,,4.7011,,,
254,K01154,,,0.570697926217562,,,,,,15.289100000000001,,,
255,K01159,,,0.6731827547770768,,,,,,36.1187,,,
256,K01160,,,0.6890000000000001,,,,,,1.8952,,,
257,K01173,,,0.6860380217238773,,,,,,29.8241,,,
258,K01174,,,0.7003417759473513,,,,,,10.9422,,,
259,K01179,,,0.6579999999999999,,,,,,3.0998,,,
260,K01181,,,0.6573567743778129,,,,,,36.123,,,
261,K01185,,,0.515,,,0.6970000000000001,,,3.0134,,,5.2271
262,K01194,,,0.6559999999999999,,,,,,1.6118,,,
263,K01200,,,0.7,,,,,,6.5765,,,
264,K01206,,,0.6139753443446664,,,,,,31.668,,,
265,K01207,,,0.769,,,,,,6.9616,,,
266,K01209,,,0.6680358599061681,,,,,,19.7567,,,
267,K01224,,,0.5670000000000001,,,,,,1.4938,,,
268,K01233,,,0.6675520815420452,,,0.414,,,8.4482,,,1.804
269,K01236,,,0.72,,,,,,5.7834,,,
270,K01239,,,0.6908523516691113,,,,,,15.839400000000001,,,
271,K01241,,,0.6929060273799809,,,,,,28.1402,,,
272,K01243,,,0.7170000000000001,,,,,,6.5853,,,
273,K01246,,,0.6813747240713277,,,,,,47.48780000000001,,,
274,K01247,,,0.5779999999999998,,,,,,2.7754,,,
275,K01251,,,0.6134067058781237,,,,,,111.518,,,
276,K01255,,,0.685,,,,,,7.812,,,
277,K01258,,,0.648,,,,,,8.9877,,,
278,K01259,,,0.6561289594647375,,,,,,27.889200000000002,,,
279,K01265,,,0.6782862987691615,,,,,,67.70200000000001,,,
280,K01266,,,0.6557554083497558,,,,,,7.3610999999999995,,,
281,K01273,,,0.6887846433036015,,,,,,77.0794,,,
282,K01283,,,0.650399724895107,,,,,,20.5385,,,
283,K01286,,,0.511,,,,,,2.8744,,,
284,K01297,,,0.7231140305516345,,,,,,8.855500000000001,,,
285,K01299,,0.406,,,,,,6.3851,,,,
286,K01302,,,0.7340000000000001,,,,,,5.7691,,,
287,K01304,,,0.669,,,,,,2.6026,,,
288,K01322,,,0.6940000000000001,,,,,,6.2881,,,
289,K01354,,,0.6890000000000001,,,,,,6.2043,,,
290,K01356,,,0.6705189680323158,,,,,,21.119799999999998,,,
291,K01358,,,0.6446127063436317,,,,,,212.91360000000003,,,
292,K01406,,,0.70077122315534,,,,,,26.982799999999997,,,
293,K01409,,,0.7103477121177485,,,,,,53.2082,,,
294,K01417,,,0.6952311407335974,,,,,,24.6366,,,
295,K01419,,,0.6605335129719384,,,,,,22.9557,,,
296,K01424,,,0.6670149149585365,,,,,,9.5775,,,
297,K01425,,,0.659,,,,,,4.8366,,,
298,K01426,,,0.7239625576435361,,,,,,44.1089,,,
299,K01429,,,0.6779999999999999,,,,,,4.2024,,,
300,K01430,,,0.7260000000000001,,,,,,4.6713,,,
301,K01431,,,0.6332572065285871,,,,,,12.4112,,,
302,K01432,,,0.435,,,,,,1.3528,,,
303,K01433,,,0.711,,,,,,7.0852,,,
304,K01443,,,0.6434438458063777,,,,,,3.6736000000000004,,,
305,K01447,,,0.6530228683543664,,,,,,20.345399999999998,,,
306,K01448,,,0.6742445630025539,,,,,,43.1784,,,
307,K01449,,,0.6436355845301994,,,,,,12.8746,,,
308,K01455,,,0.6431338478776363,,,,,,42.0802,,,
309,K01458,,,0.366,,,,,,2.8197,,,
310,K01462,,,0.6783583671121173,,,,,,61.1453,,,
311,K01464,,,0.698,,,,,,8.8967,,,
312,K01465,,,0.725,,,,,,9.2088,,,
313,K01468,,,0.77,,,,,,7.9212,,,
314,K01470,,,0.6762661606248646,,,,,,31.9617,,,
315,K01477,,,0.7383522222042527,,,,,,25.5218,,,
316,K01478,,,0.7159999999999999,,,,,,11.2746,,,
317,K01480,,,0.544,,,,,,4.7906,,,
318,K01483,,,0.614,,,,,,2.3238,,,
319,K01485,,,0.7033123345205281,,,,,,28.084400000000002,,,
320,K01488,,,0.6851552413739288,,,,,,16.7926,,,
321,K01489,,,0.7213574902074423,,,,,,54.2983,,,
322,K01491,,,0.7609999999999999,,,,,,5.8184,,,
323,K01493,,,0.6589554713062888,,,,,,20.0029,,,
324,K01494,,,0.6525213787907833,,,0.624,,,35.9449,,,16.0652
325,K01495,,,0.6655983084776447,,,,,,31.364099999999997,,,
326,K01496,,,0.727,,,,,,5.4412,,,
327,K01497,,,0.6646558152868174,,,,,,45.971199999999996,,,
328,K01507,,,0.6410393709567768,,,,,,38.9704,,,
329,K01512,,,0.6910601739509349,,,,,,13.151699999999998,,,
330,K01515,,,0.735,,,,,,5.736,,,
331,K01520,,,0.5325588395043102,,0.514,0.477,,,46.133,,12.7057,16.3892
332,K01523,,,0.6303511462379595,,,,,,7.9243,,,
333,K01524,,,0.7020435220897615,,,,,,9.685500000000001,,,
334,K01529,,,0.604,,,,,,2.454,,,
335,K01545,,,,,,0.6761472184083583,,,,,,6.3056
336,K01546,,,0.6723977131788926,,,,,,44.005799999999994,,,
337,K01548,,,0.7019269690402605,,,,,,22.3978,,,
338,K01551,,,0.6662360838765246,,,,,,24.913200000000003,,,
339,K01555,,,0.6994192444687349,,,,,,12.3898,,,
340,K01556,,,0.6997828050550625,,,,,,18.053,,,
341,K01560,,,0.7484535681723318,,,,,,9.2017,,,
342,K01561,,,0.732,,,,,,2.3831,,,
343,K01563,,,0.6970000000000001,,,,,,6.1977,,,
344,K01569,,,0.6895825866843773,,,,,,6.2904,,,
345,K01574,,,0.703,,,,,,5.66,,,
346,K01579,,,0.6757954328559798,,,,,,34.97730000000001,,,
347,K01588,,,0.7135784718081004,,,,,,20.5171,,,
348,K01589,,,0.753,,,,,,8.589,,,
349,K01591,,,0.769,,,,,,7.5117,,,
350,K01593,,,0.7540000000000001,,,,,,3.8032,,,
351,K01595,,,0.7021534438654207,,,,,,97.2596,,,
352,K01596,,,0.652,,,,,,28.293,,,
353,K01599,,,0.7190000000000001,,,,,,6.2718,,,
354,K01607,,,0.6514560398518355,,,,,,127.0103,,,
355,K01610,,0.417,0.6291297929979013,,,,,2.8571,71.095,,,
356,K01611,,,0.664,,,,,,5.956,,,
357,K01613,,,0.6987764364382835,,0.37899999999999995,,,,24.1588,,1.7886,
358,K01619,,,0.7076463697883293,,0.708,,,,72.0958,,2.9842,
359,K01620,,,0.695279065291404,,,,,,41.2897,,,
360,K01621,,,0.6881204863051373,,,,,,19.6002,,,
361,K01623,,,0.6752708288577026,,,,,,12.0253,,,
362,K01624,,,0.6476682412031839,,,,,,39.121700000000004,,,
363,K01626,,,0.6937896091731609,,,,,,148.74,,,
364,K01627,,,0.6300455291664708,,,,,,12.239899999999999,,,
365,K01628,,,0.7490000000000001,,,,,,8.278,,,
366,K01637,,,0.6047202100651059,,,,,,34.3977,,,
367,K01638,,,0.695464612492378,,,,,,26.024199999999997,,,
368,K01640,,,0.723952413885949,,,,,,35.5156,,,
369,K01641,,,0.722,,,,,,5.563,,,
370,K01644,,,0.6829999999999999,,,,,,21.5592,,,
371,K01653,,0.308,0.6711349528995477,,,,,2.635,75.1866,,,
372,K01658,,,0.6817185814260275,,,,,,10.1949,,,
373,K01661,,,0.67,,,,,,6.8225,,,
374,K01662,,,0.691,,,,,,8.9543,,,
375,K01664,,,0.701,,,,,,5.4434,,,
376,K01666,,,0.7154903890773477,,,,,,10.4102,,,
377,K01673,,,0.6475523467791163,,,,,,48.49030000000001,,,
378,K01674,,,0.7390000000000001,,,,,,6.8614,,,
379,K01676,,,0.706,,,,,,13.8466,,,
380,K01686,,,0.715318711440979,,,,,,8.6922,,,
381,K01689,,,0.6653024603858465,,,,,,156.32829999999998,,,
382,K01692,,,0.73,,,,,,6.5804,,,
383,K01693,,,0.693,,,,,,7.4105,,,
384,K01695,,,0.7102233880047111,,,,,,55.63629999999999,,,
385,K01697,,,0.687,,,,,,8.6113,,,
386,K01698,,0.3489999999999999,0.7062511742956917,,,,,2.6815,74.91590000000001,,,
387,K01704,,0.394,0.6807693997333653,,,,,1.757,26.8337,,,
388,K01711,,,0.49300000000000005,,,,,,3.1353,,,
389,K01712,,,0.7240000000000001,,,,,,6.37,,,
390,K01714,,,0.721,,,,,,7.8673,,,
391,K01716,,,0.644,,,,,,7.4075,,,
392,K01719,,,0.7418845195472751,,,0.7411657918311567,,,48.7446,,,9.2116
393,K01724,,,0.700328908433827,,,0.669,,,18.161099999999998,,,1.6897
394,K01726,,,0.6503705172102233,,,,,,10.4091,,,
395,K01730,,,0.6759999999999999,,,,,,6.2155,,,
396,K01733,,,0.6951816867559625,,,,,,32.1901,,,
397,K01734,,,0.458,,,,,,2.027,,,
398,K01736,,,0.6165955137250595,,,,,,15.9811,,,
399,K01737,,,0.6520078730077552,,,,,,31.357999999999997,,,
400,K01749,,,0.7065143944705365,,,,,,56.9079,,,
401,K01752,,,0.6831797252892295,,,,,,21.2393,,,
402,K01754,,,0.7369276445933497,,,,,,23.037799999999997,,,
403,K01755,,,0.6914440124413007,,,,,,57.5822,,,
404,K01759,,,0.6705338365410933,,,,,,15.2385,,,
405,K01768,,,0.7167176584992341,,,,,,16.2911,,,
406,K01771,,,0.695,,,,,,5.1275,,,
407,K01772,,,0.679761459176007,,,,,,40.1286,,,
408,K01775,,,0.7184765913717066,,,,,,18.5006,,,
409,K01776,,,0.6971072677679453,,,,,,38.339999999999996,,,
410,K01778,,,0.6804009678057249,,,,,,43.787400000000005,,,
411,K01779,,,0.6971442192956828,,,,,,10.5779,,,
412,K01783,,,0.6405611714822765,,,,,,8.2697,,,
413,K01784,,,0.7286993794840245,,,,,,12.1172,,,
414,K01785,,,0.6838818854444566,,,,,,30.5605,,,
415,K01799,,,0.6484191322798671,,,,,,10.977799999999998,,,
416,K01800,,,0.6667194994476658,,,,,,10.069500000000001,,,
417,K01803,,,0.6690287722891797,,,,,,60.7238,,,
418,K01804,,,0.6967132494906108,,,,,,47.8023,,,
419,K01805,,,0.6676101873428666,,,,,,24.0216,,,
420,K01807,,,0.7174262129514026,,,,,,8.1947,,,
421,K01809,,,0.6594935727796721,,,,,,10.321000000000002,,,
422,K01810,,,0.6530294085054046,,,,,,38.8571,,,
423,K01815,,,0.625,,,,,,7.8534,,,
424,K01816,,,0.5033034808112902,,,,,,9.3462,,,
425,K01821,,,0.6274117054685283,,,,,,19.4076,,,
426,K01823,,,0.6586460105187157,,,,,,8.7261,,,
427,K01826,,,0.593,,,,,,2.6681,,,
428,K01834,,,0.648982249503015,,,,,,18.5812,,,
429,K01839,,,0.6305929159309893,,,,,,32.9814,,,
430,K01843,,,0.6759999999999999,,,,,,10.5241,,,
431,K01845,,,0.7440000000000001,,,,,,6.5265,,,
432,K01849,,,0.713,,,,,,28.2333,,,
433,K01854,,,0.6052477451457275,,,,,,81.25249999999998,,,
434,K01858,,,0.635058357953403,,,,,,135.60750000000002,,,
435,K01866,,,0.6505955216158495,,,,,,62.29730000000001,,,
436,K01867,,,0.6469084713853954,,,,,,78.2058,,,
437,K01868,,,0.6504367888461134,,,,,,70.5888,,,
438,K01869,,,0.71,,,,,,7.9571,,,
439,K01870,,,0.6339612489769766,,,,,,10.9824,,,
440,K01872,,,0.6781984452593823,,,,,,50.4583,,,
441,K01874,,,0.6901154776726552,,,,,,16.871199999999998,,,
442,K01875,,,0.6667831386455617,,,,,,79.5694,,,
443,K01876,,,0.6553832073177849,,,,,,33.3703,,,
444,K01878,,,0.703,,,,,,8.1404,,,
445,K01880,,,0.522,,,,,,4.1516,,,
446,K01881,,,0.6673690383439963,,,,,,39.2243,,,
447,K01887,,,0.6626955078821645,,,,,,40.0588,,,
448,K01889,,,0.6795737879519966,,,,,,58.734199999999994,,,
449,K01890,,,0.7095077114453437,,,,,,13.0983,,,
450,K01892,,,0.705,,,,,,7.1997,,,
451,K01893,,,0.664,,,,,,12.8596,,,
452,K01902,,,0.696,,,,,,14.8882,,,
453,K01912,,,0.687946800512299,,,0.715,,,42.8234,,,3.204
454,K01915,,,0.6533161006896272,,,,,,338.3913000000001,,,
455,K01918,,,0.6946742961309967,,,,,,34.1113,,,
456,K01919,,,0.6805222089809798,,,,,,67.4564,,,
457,K01920,,,0.6592166666666667,,,,,,18.4688,,,
458,K01921,,,0.705504502542898,,,,,,24.7862,,,
459,K01923,,,0.660097517315019,,,,,,19.3251,,,
