,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
88,K00311,,,0.5986345134713994,,,,,,,99.3366,,,,
89,K00316,,,0.6019902461375883,,,,,,,20.7667,,,,
90,K00320,,,0.683299529100557,,,,,,,16.1949,,,,
91,K00322,,,0.5719150220406923,,,,,,,23.371499999999997,,,,
92,K00324,,,0.742,,,,,,,9.8689,,,,
93,K00330,,,0.5519816468239849,,,,,,,143.0445,,,,
94,K00331,,,0.6017454626654659,,,,,,,84.99950000000001,,,,
95,K00332,,,0.6589424972188014,,,,,,,61.8364,,,,
96,K00334,,,0.6084515956258829,,,,,,,90.229,,,,
97,K00335,,,0.593,,,,,,,13.0107,,,,
98,K00337,,,0.56,,,,,,,3.5763,,,,
99,K00338,,,0.5781838049744743,,,,,,,102.557,,,,
100,K00339,,,0.6100169546168013,,,,,,,55.74240000000001,,,,
101,K00340,,,0.5752286376278651,,,,,,,185.71229999999997,,,,
102,K00341,,,0.5720000000000001,,0.248,,,,,7.301,,11.5579,,
103,K00343,,,0.6373326449044728,,,,,,,32.039699999999996,,,,
104,K00344,,,0.6206500182881055,,,,,,,171.8725,,,,
105,K00355,,,0.576253407856403,,,,,,,19.1803,,,,
106,K00363,,,0.6785145939773425,,,,,,,12.1196,,,,
107,K00365,,,0.682,,,,,,,7.8731,,,,
108,K00368,,,0.657,,,,,,,2.6317,,,,
109,K00371,,,0.601,,,,,,,5.7918,,,,
110,K00373,,,0.6779999999999999,,,,,,,3.2799,,,,
111,K00374,,,0.607,,,,,,,3.4493,,,,
112,K00375,,,0.5972804597176329,,,,,,,67.9847,,,,
113,K00382,,,0.637,,,,,,,9.7729,,,,
114,K00384,,,0.5903692782769044,,,,,,,53.286100000000005,,,,
115,K00386,,,0.581,,,,,,,3.7813,,,,
116,K00389,,,0.6023354381374675,,,,,,,122.78150000000001,,,,
117,K00390,,,0.612693148066214,,,,,,,87.4486,,,,
118,K00394,,,0.604393780739491,,,,,,,12.180299999999999,,,,
119,K00395,,,0.5823681186378512,,,,,,,10.6756,,,,
120,K00406,,,0.6099225281722941,,,,,,,47.903999999999996,,,,
121,K00407,,,0.5758033652854893,,,,,,,9.709800000000001,,,,
122,K00411,,,0.6355232165204282,,,,,,,65.8105,,,,
123,K00412,,,0.6659999999999999,,,,,,,5.8133,,,,
124,K00413,,,0.634031206871861,,,,,,,45.795199999999994,,,,
125,K00424,,,0.648,,,,,,,2.3995,,,,
126,K00425,,,0.5891798763257564,,,,,,,773.9881000000001,,,,
127,K00426,,,0.5993413592476025,,,,0.6534487224226178,,,571.2402000000001,,,,14.0976
128,K00428,,,0.6160984926662861,,,,,,,237.24140000000006,,,,
129,K00432,,,0.6038756874241218,,,,,,,102.68390000000002,,,,
130,K00433,,,0.6050779247690823,,,,,,,264.76340000000005,,,,
131,K00435,,,0.6990000000000001,,,,,,,10.6502,,,,
132,K00446,,,0.6117991483568499,,,,,,,31.173000000000002,,,,
133,K00448,,,0.6221598597184629,,,,,,,34.1538,,,,
134,K00449,,,0.6010954307234689,,,,,,,81.40650000000001,,,,
135,K00450,,,0.6408955555767718,,,,,,,163.86499999999995,,,,
136,K00451,,,0.6314979910549312,,,,,,,210.8109,,,,
137,K00452,,,0.6349070090216506,,,,,,,35.955200000000005,,,,
138,K00453,,,0.5897520629929219,,,,,,,128.1644,,,,
139,K00456,,,0.5718327466656606,,,,,,,40.333800000000004,,,,
140,K00457,,,0.6312965325544752,,,,,,,116.0804,,,,
141,K00459,,,0.6471458864277144,,,,,,,439.54330000000004,,,,
142,K00463,,,0.6089860188105732,,,,,,,8.7097,,,,
143,K00469,,,0.5527267889712596,,,,,,,32.2814,,,,
144,K00479,,,0.57,,,,,,,4.8977,,,,
145,K00480,,,0.6353128171681635,,,,,,,14.75,,,,
146,K00481,,,0.59885598675544,,,,,,,11.669699999999999,,,,
147,K00483,,,0.6126062196493168,,,,,,,26.149900000000002,,,,
148,K00496,,,0.6609999999999999,,,,,,,5.7267,,,,
149,K00499,,,0.5531318865390648,,,,,,,11.5809,,,,
150,K00507,,,0.569358432160562,,,,,,,229.35879999999997,,,,
151,K00518,,,0.6261554380634529,,,,,,,21.0273,,,,
152,K00525,,,0.6247766012402199,,,,,,,129.70250000000001,,,,
153,K00526,,,0.5992801232319223,,,,,,,17.0359,,,,
154,K00528,,,0.6078092798295957,,,,,,,30.284899999999997,,,,
155,K00529,,,0.602,,,,,,,6.566,,,,
156,K00537,,,0.6221552556233244,,,,,,,34.97,,,,
157,K00540,,0.595,0.6285781177849014,,,,0.6526890854719053,,5.4649,163.77719999999994,,,,16.753
158,K00544,,,0.7077698932939829,,,,,,,25.3844,,,,
159,K00548,,,0.6041910410986793,,,,,,,229.37910000000002,,,,
160,K00549,,0.593,0.6415357410556163,,0.546,,,,3.5801,1214.4124999999988,,3.6424,,
161,K00554,,,0.647799605645139,,,,,,,140.00889999999998,,,,
162,K00560,,,0.615452787860612,,,,,,,70.8506,,,,
163,K00563,,,0.7488930741106583,,,,,,,7.493,,,,
164,K00564,,,0.6638720840555736,,,,,,,8.8658,,,,
165,K00566,,,0.6405713123034054,,,,,,,38.643299999999996,,,,
166,K00567,,,0.6378613234789855,,,,,,,77.3554,,,,
167,K00570,,,0.6621091999677433,,,,,,,71.5895,,,,
168,K00571,,,0.5805291489401164,,,,,,,22.3347,,,,
169,K00573,,,0.6312454323928613,,,,,,,335.8675,,,,
170,K00574,,,0.6269042016520483,,,,,,,193.6142,,,,
171,K00575,,,0.5549594808436633,,,,,,,12.944099999999999,,,,
172,K00577,,,0.542,,,,,,,7.9794,,,,
173,K00588,,,0.5718228416278398,,,,,,,28.516,,,,
174,K00595,,,0.6765993386101872,,,,,,,16.404700000000002,,,,
175,K00598,,,0.6529094616161866,,,,,,,49.8138,,,,
176,K00600,,,0.6292677437107725,,,,,,,430.2076,,,,
177,K00602,,,0.6307285417869843,,,,,,,296.2848,,,,
178,K00604,,,0.6480980388928393,,,,,,,28.1847,,,,
179,K00605,,,0.5812898767188209,,,,,,,12.3391,,,,
180,K00606,,0.5485299811983523,0.6476531416151141,,,,,,9.1329,298.67629999999997,,,,
181,K00609,,,0.6085686151323796,,,,,,,89.276,,,,
182,K00611,,,0.6268232711679218,,,,,,,49.6241,,,,
183,K00612,,,0.6128674988460854,,,,,,,38.9621,,,,
184,K00613,,,0.5813925775325764,,,,,,,28.1144,,,,
185,K00615,,,0.6273124463431298,,,,,,,200.24259999999998,,,,
186,K00616,,,0.6080562799760472,,,,,,,165.4162,,,,
187,K00619,,,0.6479710062530907,,,,,,,9.1768,,,,
188,K00620,,,0.6572496179218014,,,,,,,137.40669999999997,,,,
189,K00625,,,0.5960443945508728,,,,,,,21.395200000000003,,,,
190,K00626,,,0.6390374167599157,,,,,,,553.9952999999998,,,,
191,K00627,,,0.583,,,,,,,6.5849,,,,
192,K00635,,,0.6518297149733074,,,,0.7653331404999791,,,415.36110000000014,,,,6.8286
193,K00640,,,0.6215131025542798,,,,,,,115.16229999999999,,,,
194,K00641,,,0.6224904117786755,,,,,,,401.80759999999987,,,,
195,K00643,,,0.647,,,,,,,7.2,,,,
196,K00645,,,0.647213044640373,,,,,,,30.8995,,,,
197,K00648,,,0.6099563150355354,,,,,,,79.05180000000001,,,,
198,K00655,,,0.6315976055805737,,,,,,,226.7218000000001,,,,
199,K00656,,,0.56,,,,,,,6.0875,,,,
200,K00657,,,0.602761750040938,,,,,,,50.8473,,,,
201,K00661,,,0.6610660049618402,,,,,,,13.030100000000001,,,,
202,K00662,,,0.6587044721557306,,,,,,,12.1875,,,,
203,K00663,,,0.6343275753867642,,,,,,,16.0725,,,,
204,K00673,,,0.6001809665273737,,,,,,,6.1587,,,,
205,K00674,,,0.660419880702233,,,,,,,73.0065,,,,
206,K00677,,,0.6046801192824983,,,,,,,99.1434,,,,
207,K00682,,,0.6853315338493665,,,,,,,32.1508,,,,
208,K00683,,,0.5738869417260982,,,,,,,46.8916,,,,
209,K00684,,,0.6556232298712492,,,,,,,66.9026,,,,
210,K00688,,0.5653438724678322,0.5858654707348222,,,,,,6.1197,1088.4634000000005,,,,
211,K00694,,,0.5849830095423194,,,,,,,25.0085,,,,
212,K00700,,,0.5822399344118482,,,,,,,128.0529,,,,
213,K00703,,,0.5990796251425623,,,,,,,198.18740000000003,,,,
214,K00705,,,0.6149734911172662,,,,,,,50.411899999999996,,,,
215,K00720,,,0.5882534726872231,,,,,,,114.0636,,,,
216,K00721,,,0.6251600138350495,,,,,,,12.6274,,,,
217,K00728,,,0.706,,,,,,,8.9468,,,,
218,K00729,,,0.5976477016588002,,,,,,,18.0485,,,,
219,K00748,,,0.6252778413174217,,,,,,,103.45020000000001,,,,
220,K00754,,,0.5529999999999999,,,,,,,5.8027,,,,
221,K00759,,,0.6173367006465446,,,,,,,160.63160000000005,,,,
222,K00760,,,0.6009117138493171,,,,,,,100.4725,,,,
223,K00761,,,0.623,,,,,,,2.8091,,,,
224,K00762,,,0.639523198512305,,,,,,,74.93589999999999,,,,
225,K00763,,0.611,0.6341828585845332,,,,,,3.2535,99.35549999999999,,,,
226,K00764,,,0.6292361001593287,,,,,,,259.61930000000007,,,,
227,K00765,,,0.6342184330359814,,,,,,,82.94749999999999,,,,
228,K00766,,0.521,0.6565015064625395,,,,0.539,,2.4335,206.65169999999998,,,,3.8093
229,K00767,,,0.6084052288998978,,,,,,,11.634799999999998,,,,
230,K00768,,,0.688815059989187,,,,,,,68.5526,,,,
231,K00769,,,0.6662410439431745,,,,,,,24.5184,,,,
232,K00772,,,0.6841356930421421,,,,,,,12.0336,,,,
233,K00773,,,0.6287537421011214,,,,,,,81.84810000000002,,,,
234,K00782,,,0.6513894417766937,,,,,,,8.036999999999999,,,,
235,K00783,,,0.6284661654045507,,,,,,,92.1627,,,,
236,K00784,,,0.5993950467634379,,,,,,,107.22309999999997,,,,
237,K00788,,,0.6073189494645228,,,,,,,56.834900000000005,,,,
238,K00789,0.5870000000000001,,0.6257084857717633,,,,,3.2937,,511.57630000000006,,,,
239,K00790,,,0.6478720243515996,,,,,,,231.115,,,,
240,K00791,,,0.6463505058861565,,,,,,,60.17250000000001,,,,
241,K00793,,,0.6324526734743632,,,,,,,146.8302,,,,
242,K00794,,,0.6380588185729119,,,,,,,128.0453,,,,
243,K00796,,,0.6938667210327387,,,,,,,24.7997,,,,
244,K00797,,,0.6140424431404268,,,,,,,76.95519999999998,,,,
245,K00798,,,0.6569239775186727,,,,,,,136.9935,,,,
246,K00799,,,0.6144833726058059,,0.586,,,,,819.3148000000002,,2.2624,,
247,K00800,,,0.6481547482907939,,,,,,,124.36749999999998,,,,
248,K00801,,,0.6629595762143193,,,,,,,9.6251,,,,
249,K00806,,,0.5960424147855402,,,,,,,13.7866,,,,
250,K00808,,,0.630395839544782,,,,,,,28.1899,,,,
251,K00809,,0.511,0.5766233200182374,,,,,,2.5134,23.2073,,,,
252,K00812,,,0.542,,,,,,,4.3678,,,,
253,K00817,,,0.6067674780689741,,,,,,,27.5767,,,,
254,K00820,,,0.6253927313489495,,,,,,,394.4637,,,,
255,K00823,,,0.5539999999999999,,,,,,,4.9087,,,,
256,K00826,,,0.63335993381623,,,,,,,68.1974,,,,
257,K00827,,,0.57,,,,,,,8.205,,,,
258,K00830,,,0.6200749893394601,,,,,,,22.7243,,,,
259,K00831,,,0.5945062969136102,,,,,,,54.8724,,,,
260,K00833,,,0.639,,,,,,,3.8107,,,,
261,K00844,,,0.748,,,,,,,3.9541,,,,
262,K00845,,,0.6584500913905362,,,,,,,11.1806,,,,
263,K00847,,,0.626181033031452,,,,,,,9.469000000000001,,,,
264,K00848,,,0.584652313797825,,,,,,,6.1429,,,,
265,K00851,,,0.6215306092690654,,,,,,,138.9276,,,,
266,K00852,,,0.581372216037513,,,,,,,11.909400000000002,,,,
267,K00853,,,0.722,,,,,,,7.6585,,,,
268,K00855,,,0.705,,,,,,,4.0508,,,,
269,K00857,,,0.6151510375839124,,,,,,,59.9337,,,,
270,K00858,,,0.638753898188475,,,,,,,230.18480000000002,,,,
271,K00859,,,0.6327212915333427,,,,,,,156.34000000000006,,,,
272,K00864,,,0.5740080137717655,,,,,,,11.634599999999999,,,,
273,K00865,,,0.6434165632692669,,,,,,,38.0695,,,,
274,K00867,,,0.6260427159767451,,,,,,,47.5493,,,,
275,K00868,,,0.6203405964897682,,,,,,,7.320399999999999,,,,
276,K00872,,,0.6905144373861668,,,,,,,9.4176,,,,
277,K00873,,,0.6379753720162757,,0.607,,,,,387.71439999999996,,4.1838,,
278,K00874,,,0.675,,,,,,,4.1231,,,,
279,K00875,,,0.6609999999999999,,,,,,,5.2163,,,,
280,K00876,,,0.5855016746189179,,,,,,,16.976100000000002,,,,
281,K00878,,,0.6596628253423227,,,,,,,9.444700000000001,,,,
282,K00883,,,0.672850070926206,,,,,,,11.9391,,,,
283,K00886,,,0.6082361536520559,,,,,,,38.1337,,,,
284,K00887,,,0.522,,,,,,,3.955,,,,
285,K00891,,,0.6452585373763025,,,,,,,63.659699999999994,,,,
286,K00899,,,0.541,,,,,,,2.5527,,,,
287,K00903,,,0.574,,,,,,,7.9834,,,,
288,K00912,,,0.6086004306077322,,,,,,,102.08960000000002,,,,
289,K00919,,,0.6505015193718546,,,,,,,109.9239,,,,
290,K00925,,,0.6069663297482647,,,,,,,286.91010000000006,,,,
291,K00926,,0.532,0.6374343649725832,,,,,,2.2871,36.394999999999996,,,,
292,K00927,,0.529,0.6260959601186672,,0.6559999999999999,,,,1.9069,306.35370000000006,,1.739,,
293,K00930,,,0.6406327880821109,,,,,,,61.768699999999995,,,,
294,K00931,,,0.635324992232487,,,,,,,16.3163,,,,
295,K00936,,,0.6129364312063289,,,,0.4903748338152357,,,88.9563,,,,7.5607
296,K00937,,,0.6210837995049111,,,,,,,85.5404,,,,
297,K00939,,,0.6288308443342855,,,,,,,71.702,,,,
298,K00940,,,0.5795119074806131,,,,,,,59.6335,,,,
299,K00941,,,0.61,,,,,,,9.8764,,,,
300,K00942,,,0.6216924578381516,,,,,,,82.07729999999998,,,,
301,K00943,,,0.6293996394479318,,,,,,,174.70499999999993,,,,
302,K00945,,,0.6456143932045775,,,,,,,192.4585,,,,
303,K00946,,,0.6418105258078826,,,,,,,72.0816,,,,
304,K00948,,,0.6293048429897352,,,,,,,506.3998999999999,,,,
305,K00949,,,0.5489999999999999,,,,,,,5.5567,,,,
306,K00950,,,0.6228331394838125,,,,,,,124.08720000000001,,,,
307,K00954,,,0.601782634906467,,,,,,,156.9179,,,,
308,K00956,,,0.597,,,,,,,8.8625,,,,
309,K00957,,,0.5884991531706448,,,,,,,131.5218,,,,
310,K00958,,,0.5968539381821991,,,,,,,7.508,,,,
311,K00962,,,0.6277963323760846,,,,,,,56.3889,,,,
312,K00963,,,0.6083813911954199,,,,,,,57.0208,,,,
313,K00965,,,0.5760000000000002,,,,,,,11.7716,,,,
314,K00969,,,0.6209468706332533,,,,,,,107.77159999999998,,,,
315,K00971,,,0.6080623650334673,,,,0.539,,,184.39190000000002,,,,2.6853
316,K00973,,,0.6847976980476669,,,,,,,10.798399999999999,,,,
317,K00975,,,0.6042314148798716,,,,,,,130.186,,,,
318,K00978,,,0.5561097849674854,,,,,,,8.2087,,,,
319,K00979,,,0.6295311704318317,,,,,,,67.8939,,,,
320,K00980,,,0.585,,,,,,,6.6322,,,,
321,K00981,,,0.6155467485132663,,,,,,,206.00700000000012,,,,
322,K00982,,,0.6858688300694165,,,,,,,68.9045,,,,
323,K00986,,,0.5850009984578478,,,,,,,4812.059900000004,,,,
324,K00989,,,0.66241765270263,,,,,,,81.77990000000001,,,,
325,K00990,,,0.6242455877918793,,,,,,,194.20859999999996,,,,
326,K00991,,,0.6450779540889003,,,,,,,14.6609,,,,
327,K00992,,,0.688,,,,,,,6.9815,,,,
328,K00995,,,0.6369466307234573,,,,,,,23.0882,,,,
329,K00997,,,0.6270282946859606,,,,,,,88.09479999999999,,,,
330,K01000,,,0.6025298997967364,,,,,,,155.5355,,,,
331,K01003,,,0.643,,,,,,,9.3958,,,,
332,K01004,,,0.6738054761935542,,,,,,,11.323699999999999,,,,
333,K01005,,,0.6339546223318899,,,,0.6813843145580174,,,89.0746,,,,8.939
334,K01006,,,0.6059315848004183,,,,,,,81.9068,,,,
335,K01008,,,0.6293471530685695,,,,,,,139.64050000000003,,,,
336,K01009,,,0.498,,,,,,,8.5885,,,,
337,K01011,,,0.6213486703231019,,,,,,,35.9623,,,,
338,K01012,,,0.6439113879181898,,,,,,,57.6482,,,,
339,K01023,,,0.6553410305808259,,,,,,,7.3048,,,,
340,K01026,,,0.6066976862246534,,,,,,,19.8055,,,,
341,K01028,,,0.5820000000000001,,,,,,,8.6187,,,,
342,K01029,,,0.5774567893484741,,,,,,,27.0168,,,,
343,K01039,,,0.637526230272226,,,,,,,94.46209999999999,,,,
344,K01040,,,0.6491035025343049,,,,,,,84.2554,,,,
345,K01042,,,0.6180620340611578,,,,,,,70.9724,,,,
346,K01045,,,0.613,,,,,,,2.5654,,,,
347,K01046,,,0.6635395902533325,,0.546,,,,,33.443799999999996,,2.354,,
348,K01048,,,0.6471030626239211,,,,,,,9.5872,,,,
349,K01051,,,0.5579999999999999,,,,,,,1.7526,,,,
350,K01053,,,0.6008988248670439,,,,,,,158.1932,,,,
351,K01054,,,0.526,,,,,,,2.4381,,,,
352,K01055,,,0.6552636301573381,,,,,,,26.9238,,,,
353,K01056,,,0.632819065848547,,,,,,,219.32079999999996,,,,
354,K01057,,,0.6227158432471135,,,,,,,175.71730000000005,,,,
355,K01060,,,0.7290000000000001,,,,,,,3.9255,,,,
356,K01061,,,0.6307008468714026,,0.726,,0.5670000000000001,,,726.5308,,1.8452,,3.7646
357,K01066,,,0.650496898229398,,,,,,,53.227199999999996,,,,
358,K01069,,,0.6149290824298098,,,,,,,141.0874,,,,
359,K01070,,,0.5971978467126996,,,,,,,15.1498,,,,
360,K01075,,,0.564,,,,,,,5.1138,,,,
361,K01076,,,0.6459999999999999,,,,,,,4.5105,,,,
362,K01077,,,0.6236067034636201,,,,,,,22.1763,,,,
363,K01079,,,0.686642700839484,,,,,,,50.295,,,,
364,K01082,,,0.6940000000000001,,,,,,,5.7031,,,,
365,K01087,,,0.6240507860405639,,,,,,,25.1885,,,,
366,K01091,,,0.6268548803313696,,,,,,,85.8312,,,,
367,K01092,,,0.6550010711889849,,,,,,,54.9672,,,,
368,K01095,,,0.5862204616730532,,,,,,,76.81629999999998,,,,
369,K01104,,0.588,0.6465005922061172,,,,,,6.4251,49.09689999999999,,,,
370,K01113,,,0.6328025600680245,,,,,,,94.36510000000001,,,,
371,K01114,0.6629999999999998,0.527,0.5944499303433494,,,,,6.3067,2.4179,236.85650000000004,,,,
372,K01118,,,0.5904718372718712,,,,0.611,,,152.1035,,,,2.3452
373,K01126,,,0.6456540405150827,,,,,,,58.266299999999994,,,,
374,K01129,,,0.6416522149699392,,,,,,,157.74640000000005,,,,
375,K01142,,,0.6104049793109787,,,,,,,28.8365,,,,
376,K01151,,,0.6110902366066531,,,,,,,83.47229999999999,,,,
377,K01153,,,0.5961675469525315,,,,,,,15.5957,,,,
378,K01159,,,0.6466431140992175,,,,0.6590380876186175,,,167.2585,,,,9.6354
379,K01160,,,0.541,,,,0.725,,,2.8326,,,,16.9332
380,K01166,,,0.6502446231704764,,,,,,,19.6245,,,,
381,K01167,,,0.52,,,,,,,2.6031,,,,
382,K01170,,0.5141669770328987,,,,,,,4.9326,,,,,
383,K01174,,,0.6332952618779071,,,,,,,33.085300000000004,,,,
384,K01178,,,0.6161920521515858,,,,,,,30.9619,,,,
385,K01179,,,0.5391370724127033,,,,0.511,,,9.5185,,,,2.9112
386,K01181,,,0.5527374823539916,,,,,,,19.4795,,,,
387,K01183,,,0.5557551045458193,,,,,,,13.5069,,,,
388,K01185,,,0.5252780039088819,,,,0.475,,,3.8998,,,,2.5838
389,K01194,,,0.580324243783586,,,,,,,56.40919999999999,,,,
390,K01201,,,0.5587368477801454,,,,,,,13.1325,,,,
391,K01202,,,0.5660000000000001,,,,,,,4.6216,,,,
392,K01206,,0.6,0.5635995343666873,,,,,,1.3075,398.59730000000013,,,,
393,K01207,,,0.6055218701234928,,,,,,,71.1739,,,,
394,K01209,,,0.5866413510223164,,,,,,,131.3879,,,,
395,K01218,,,0.6614974925619863,,,,,,,8.6735,,,,
396,K01233,,,0.5833596576131757,,,,0.5454719779881343,,,8.8286,,,,5.2376
397,K01236,,,0.6170206405254578,,,,,,,22.0343,,,,
398,K01239,,,0.6039076970100992,,,,,,,284.20499999999987,,,,
399,K01241,,,0.6304760304717559,,,,,,,59.4426,,,,
400,K01243,,,0.627,,,,0.532,,,3.1252,,,,2.9563
401,K01246,,,0.5867731222645967,,,,0.7020000000000001,,,357.4658000000001,,,,11.0326
402,K01247,,,0.6457973911173953,,,,,,,91.5398,,,,
403,K01251,,,0.6184290157735222,,,,,,,483.8497000000001,,,,
404,K01258,,,0.6177472733287814,,,,,,,41.5188,,,,
405,K01259,,,0.6376637811960136,,,,,,,40.6161,,,,
406,K01262,,,0.6759850398899703,,,,,,,21.3387,,,,
407,K01265,,,0.633257989387338,,,,,,,215.6835,,,,
408,K01266,,,0.6320308874592393,,,,,,,229.9664,,,,
409,K01271,,,0.6513325129469688,,,,,,,17.631700000000002,,,,
410,K01273,,,0.6064985025823907,,,,,,,227.98139999999995,,,,
411,K01283,,,0.5862052410652414,,,,,,,89.96700000000001,,,,
