,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
39,K00175,,0.6459670078787155,0.5799085219772631,,,,,,15.839599999999999,28.4426,,,,
40,K00208,,,0.6078415614162845,,,,,,,11.007,,,,
41,K00215,,,0.7021285134469654,,,,,,,34.030699999999996,,,,
42,K00231,,,0.7173841433400067,,,,,,,23.933500000000002,,,,
43,K00239,,,0.642,,,,,,,12.4238,,,,
44,K00240,,,0.6249926698088917,,,,,,,88.85000000000001,,,,
45,K00241,,,0.5946628042265606,,,,,,,20.6941,,,,
46,K00247,,,,,,,0.613,,,,,,,3.0086
47,K00249,,,0.6374938630407108,,0.632,,,,,39.8017,,8.3968,,
48,K00252,,0.617,,,,,,,10.9301,,,,,
49,K00253,,,0.642,,,,,,,9.6496,,,,
50,K00254,,,0.7214160783575164,,,,,,,18.6413,,,,
51,K00259,,,0.69,,,,,,,15.8226,,,,
52,K00261,,,0.642,,,,,,,12.1805,,,,
53,K00273,,,0.753,,,,,,,8.4464,,,,
54,K00275,,,0.6806677086060084,,,,0.684,,,15.7363,,,,8.0843
55,K00278,,,0.6970000000000001,,,,,,,6.7922,,,,
56,K00282,,0.642,,,,,,,10.8805,,,,,
57,K00283,,,0.6333301209535327,,,,,,,27.7856,,,,
58,K00286,,,0.6271125675900765,,,,,,,29.1722,,,,
59,K00297,,,0.7176437264727561,,,,,,,22.2903,,,,
60,K00299,,,0.7,,,,,,,11.5867,,,,
61,K00303,,,0.6739999999999999,,,,,,,11.8183,,,,
62,K00311,,,0.595,,,,,,,10.703,,,,
63,K00316,,,0.621,,,,,,,6.4744,,,,
64,K00320,,,0.6229364523969594,,,,,,,21.2155,,,,
65,K00322,,,0.609,,,,,,,8.174,,,,
66,K00324,,0.6439999999999999,,,,,,,12.3633,,,,,
67,K00325,,0.647,,,,,,,12.3633,,,,,
68,K00330,,,0.5917569322329376,,,,,,,63.2261,,,,
69,K00331,,,0.6103764077418298,,,,,,,27.896900000000002,,,,
70,K00332,,,0.6048226553082482,,,,,,,15.0671,,,,
71,K00334,,,0.6777865305474964,,,,,,,40.2403,,,,
72,K00338,,,0.6300711548148846,,,,,,,36.0549,,,,
73,K00339,,,0.6520621843864167,,,,,,,22.2195,,,,
74,K00340,,,0.5856985117442015,,,,0.642,,,56.9718,,,,12.0437
75,K00341,,,0.6459999999999999,,,,,,,12.0437,,,,
76,K00343,,,0.6461623440485857,,,,,,,20.4473,,,,
77,K00344,,,0.635,,,,,,,4.4326,,,,
78,K00365,,,0.593817580498115,,,,,,,10.2233,,,,
79,K00384,,,0.659381625658706,,,,,,,30.6661,,,,
80,K00389,,,0.6668525902327931,,,,0.6563996549849084,,,21.619799999999998,,,,13.3965
81,K00390,,,0.6205974239101304,,,,,,,36.2601,,,,
82,K00394,,0.649,,,,,,,10.0598,,,,,
83,K00395,,,0.631,,,,,,,10.0598,,,,
84,K00406,,,0.5886747415515201,,,,,,,18.032500000000002,,,,
85,K00412,,,0.621344158788317,,,,,,,19.9894,,,,
86,K00425,,,0.6285911493460985,,,,,,,145.0396,,,,
87,K00426,,,0.6489446959599131,,,,0.5940386772946169,,,76.49170000000001,,,,7.808299999999999
88,K00428,,,0.545,,,,,,,8.9574,,,,
89,K00432,,,0.591,,,,,,,8.9782,,,,
90,K00433,,,0.6135931379411221,,,,,,,193.889,,,,
91,K00448,,,0.6238251620813697,,,,,,,17.3158,,,,
92,K00449,,,0.6858729757564734,,,,,,,10.4384,,,,
93,K00451,,,0.6909303133044381,,,,,,,48.97650000000001,,,,
94,K00452,,,0.537,,,,,,,12.4215,,,,
95,K00453,,,0.6200867835820708,,,,,,,52.8771,,,,
96,K00456,,,0.5462525310243186,,,,,,,19.0532,,,,
97,K00457,,,0.6666098637887291,,,,,,,36.7011,,,,
98,K00459,,,0.6892825199016729,,,,,,,101.94640000000001,,,,
99,K00463,,,0.606,,,,,,,7.4678,,,,
100,K00469,,,0.5312014955495273,,,,,,,12.8329,,,,
101,K00477,,,0.578,,,,,,,6.8765,,,,
102,K00479,,0.633,0.654,,,,,,12.6883,12.6883,,,,
103,K00480,,,0.639,,,,,,,9.9559,,,,
104,K00481,,,0.6829999999999999,,,,,,,12.027,,,,
105,K00485,,,0.5920000000000001,,,,,,,8.462,,,,
106,K00499,,,0.654,,,,,,,12.6883,,,,
107,K00507,,,0.6237259528151248,,,,,,,95.7572,,,,
108,K00518,,,0.65,,,,,,,13.6009,,,,
109,K00525,,,0.6467429907605519,,,,,,,41.2913,,,,
110,K00528,,,0.665,,,,,,,7.1143,,,,
111,K00537,,,0.615234999869419,,,,,,,10.5175,,,,
112,K00540,,,0.63892534586718,,,,,,,83.9021,,,,
113,K00544,,,0.66747132125381,,,,,,,27.277299999999997,,,,
114,K00548,,,0.6552179141728149,,,,,,,46.514300000000006,,,,
115,K00549,0.6649630231430496,0.6565446730048158,0.6648968113284054,,,,,18.5965,12.7569,326.58859999999993,,,,
116,K00554,,,0.631415172595084,,,,,,,50.3643,,,,
117,K00555,,0.659,,,,,,,11.7865,,,,,
118,K00558,,,0.56,,,,,,,4.6555,,,,
119,K00561,,,0.649,,,,,,,6.9642,,,,
120,K00564,,,0.6226648727887457,,,,,,,18.9346,,,,
121,K00566,,,0.6480420943693156,,,,,,,15.500499999999999,,,,
122,K00567,,,0.6486322614580964,,,,,,,40.6331,,,,
123,K00570,,,0.6083111844341552,,,,,,,12.2195,,,,
124,K00571,,,0.596,,,,,,,7.9905,,,,
125,K00573,,,0.6684654146397102,,,,,,,43.5593,,,,
126,K00574,,,0.6390832909996617,,,,,,,39.3716,,,,
127,K00575,,,0.5664121524848922,,,,,,,25.3962,,,,
128,K00588,,,0.6484409869903242,,,,,,,49.077200000000005,,,,
129,K00595,,,0.762,,,,,,,6.1405,,,,
130,K00598,,,0.6904504348699061,,,,,,,34.0388,,,,
131,K00600,,0.6839884856231851,0.6675159677256353,,,,,,31.948,57.0694,,,,
132,K00602,,,0.6744456684036918,,,,,,,72.7226,,,,
133,K00603,,,0.674,,,,,,,9.9533,,,,
134,K00604,,,0.7256620944174121,,,,,,,20.9818,,,,
135,K00605,,0.6911222922097262,,,,,,,15.9945,,,,,
136,K00606,,,0.7002478450650524,,,,,,,47.8158,,,,
137,K00609,,0.648,0.6729784205336167,,,,,,8.9143,53.7672,,,,
138,K00610,,0.615,,,,,,,8.9143,,,,,
139,K00611,,,0.6419056877441474,,,,,,,15.7922,,,,
140,K00612,,,0.6114831827874097,,,,,,,25.7308,,,,
141,K00615,,0.642,0.6266970710918912,,,,,,11.0502,55.400099999999995,,,,
142,K00616,,,0.6428787958014107,,,,,,,55.315200000000004,,,,
143,K00619,,,0.637,,,,,,,6.9887,,,,
144,K00620,,,0.6890876284464709,,,,,,,28.2412,,,,
145,K00626,,,0.6775217512629395,,,,,,,145.7105,,,,
146,K00627,,,0.6609999999999999,,,,,,,11.9022,,,,
147,K00635,,,0.6834375603145003,,,,0.6749904355064866,,,46.5311,,,,18.1743
148,K00639,,,0.61,,,,,,,8.1124,,,,
149,K00640,,,0.6373123022646601,,,,,,,30.684599999999996,,,,
150,K00641,,,0.6287123614603657,,,,,,,75.1589,,,,
151,K00645,,,0.625,,,,,,,8.7679,,,,
152,K00648,,,0.6474422223088259,,,,,,,14.6202,,,,
153,K00652,,,0.61,,,,,,,8.1124,,,,
154,K00655,,,0.6159820545489693,,,,,,,67.6663,,,,
155,K00657,,,0.562044822818955,,,,,,,13.2329,,,,
156,K00661,,,0.6166316192083331,,,,,,,10.9827,,,,
157,K00674,,,0.7406687478460195,,,,,,,17.811,,,,
158,K00677,,,0.574,,,,,,,3.3327,,,,
159,K00682,,,0.6958774422452509,,,,,,,24.6918,,,,
160,K00688,0.596,,0.620360640511252,,,,,7.7395,,146.56279999999998,,,,
161,K00700,,,0.6311242543683471,,,,,,,71.5076,,,,
162,K00703,,,0.5944431768835278,,,,,,,52.952200000000005,,,,
163,K00705,,,0.583,,,,,,,15.47,,,,
164,K00720,,,0.5900443015419518,,,,,,,68.2626,,,,
165,K00721,,,0.6780054703211419,,,,,,,17.7953,,,,
166,K00728,,,0.6653504322419475,,,,,,,17.8735,,,,
167,K00729,,,0.609,,,,,,,6.6499,,,,
168,K00748,,,0.6728318371447131,,,,,,,17.622700000000002,,,,
169,K00759,,,0.6086846654971313,,,,,,,38.3716,,,,
170,K00760,,,0.6134104297095403,,,,,,,32.2357,,,,
171,K00762,,,0.6602299082046031,,,,,,,21.6824,,,,
172,K00763,,,0.6650238680078553,,,,,,,54.8968,,,,
173,K00764,,0.65,0.6271493028048203,,,,,,9.3336,28.406399999999998,,,,
174,K00765,,,0.6634833515747492,,,,,,,20.9012,,,,
175,K00766,,,0.6871794835233048,,,,,,,50.8609,,,,
176,K00767,,,0.691,,,,,,,10.4631,,,,
177,K00768,,,0.719349216819873,,,,,,,21.7393,,,,
178,K00772,,0.6629999999999999,0.599,,,,,,12.2444,9.0511,,,,
179,K00773,,,0.6185819174519356,,,,,,,22.4262,,,,
180,K00783,,,0.6114901143997753,,,,,,,17.244999999999997,,,,
181,K00784,,0.6509999999999999,0.7140000000000001,,,,,,12.683,7.0619,,,,
182,K00788,,,0.6970000000000001,,,,,,,5.7429,,,,
183,K00789,,0.613,0.6493455161947344,,,,,,10.2537,204.993,,,,
184,K00790,,,0.6330047296013145,,,,,,,70.5503,,,,
185,K00791,,,0.7182820143231816,,,,,,,12.958400000000001,,,,
186,K00793,,,0.6276914089215528,,,,,,,47.3855,,,,
187,K00794,,0.6478263740301718,0.6604962327602888,,,,,,27.6922,27.2198,,,,
188,K00796,,,0.654033367811674,,,,,,,17.2834,,,,
189,K00798,,,0.6900240995738797,,,,,,,29.316000000000003,,,,
190,K00799,,,0.6185381873695599,,,,,,,160.57049999999998,,,,
191,K00800,,0.6629999999999999,0.7278168029234321,,,,,,10.9462,36.85040000000001,,,,
192,K00803,,,0.654,,,,,,,8.8111,,,,
193,K00806,,,0.698,,,,,,,12.3561,,,,
194,K00809,,0.664310414179511,0.6197211339306672,,,,,,19.8263,25.563200000000002,,,,
195,K00817,,,0.6099475675469103,,,,,,,10.0093,,,,
196,K00820,,,0.6640509823901493,,,,,,,33.1715,,,,
197,K00823,,,0.6609999999999999,,,,,,,7.2955,,,,
198,K00826,,0.631,0.655541635783938,,,,,,12.2321,45.332100000000004,,,,
199,K00831,,,0.635,,,,,,,5.242,,,,
200,K00836,,,0.6757976850405418,,,,,,,20.386400000000002,,,,
201,K00845,,,0.6669611270752106,,,,,,,21.0336,,,,
202,K00848,,,0.6521872767374459,,,,,,,14.834700000000002,,,,
203,K00851,,,0.6528958071450248,,,,0.561,,,43.3463,,,,3.4295
204,K00855,,,0.696,,,,,,,3.1381,,,,
205,K00858,,0.649,0.6745007320754073,,,,,,9.9958,79.41199999999999,,,,
206,K00859,,,0.6407645698123314,,,,,,,25.974800000000002,,,,
207,K00865,,,0.7350000000000001,,,,,,,5.4673,,,,
208,K00867,,,0.718,,,,,,,4.2696,,,,
209,K00869,,0.6990000000000001,,,,,,,9.4045,,,,,
210,K00873,,,0.626476047920598,,,,,,,90.4665,,,,
211,K00886,,,0.6356421214993985,,,,,,,29.6499,,,,
212,K00891,,,0.7056649277070745,,,,0.605,,,15.779,,,,1.9345
213,K00912,,,0.6259748230529664,,,,,,,24.7991,,,,
214,K00919,,,0.6799835795668069,,,,,,,32.0955,,,,
215,K00925,,,0.6773507103077991,,,,,,,32.8489,,,,
216,K00926,,0.6562707993979487,,,,,,,13.852899999999998,,,,,
217,K00927,,,0.6652290092120087,,,,,,,86.6001,,,,
218,K00936,,,0.7083516063198085,,,,,,,24.2399,,,,
219,K00937,,,0.6420695003811597,,,,,,,30.781100000000002,,,,
220,K00939,,,0.6490486694456734,,,,,,,50.824200000000005,,,,
221,K00940,,,0.6529166378234944,,,,,,,41.7932,,,,
222,K00941,,,0.629,,,,,,,7.6869,,,,
223,K00942,,,0.6859999999999999,,,,,,,9.1077,,,,
224,K00943,0.6779999999999999,,0.6353966696252005,,,,0.621,12.5245,,98.616,,,,4.6858
225,K00945,,,0.682668315473081,,,,,,,59.0374,,,,
226,K00946,,0.745,0.6990036571475589,,,,0.674,,4.6811,25.507599999999996,,,,12.1641
227,K00948,,0.653,0.6492473374110349,,,,,,10.2318,141.20350000000002,,,,
228,K00950,,,0.6583454818008171,,,,,,,28.7147,,,,
229,K00952,,0.652,,,,,,,11.0241,,,,,
230,K00954,,,0.6020775132528572,,,,,,,44.1473,,,,
231,K00957,,,0.6261217566451968,,,,,,,51.2121,,,,
232,K00958,,0.6409999999999999,0.631,,,,,,11.2131,7.7782,,,,
233,K00962,,,0.6338995842491074,,,,,,,9.8057,,,,
234,K00963,,0.66,0.6849913596110129,,,,,,11.9585,18.9591,,,,
235,K00969,,,0.6514656336421294,,,,0.621,,,21.272,,,,8.216
236,K00971,,,0.6281973378505613,,,,,,,44.15959999999999,,,,
237,K00975,,,0.6170109065672206,,,,,,,35.3639,,,,
238,K00978,,,0.556,,,,,,,7.3872,,,,
239,K00979,,,0.63722486663166,,,,,,,13.3448,,,,
240,K00981,,,0.676235414487212,,,,,,,34.102599999999995,,,,
241,K00982,,,0.7090316725419389,,,,,,,34.2819,,,,
242,K00986,,,0.5857312863520994,,,,,,,890.3615000000001,,,,
243,K00989,,,0.7382999076669748,,,,,,,21.401699999999998,,,,
244,K00990,,,0.622381051907514,,,,,,,19.7917,,,,
245,K00995,,,0.64,,,,,,,4.6653,,,,
246,K00997,,,0.6470825013764255,,,,,,,18.1471,,,,
247,K01000,,,0.6494390770013745,,,,,,,39.2469,,,,
248,K01005,,,0.6691180463414722,,,,0.6180077588678206,,,81.7999,,,,10.3925
249,K01006,,,0.6153354928966923,,,,,,,29.441899999999997,,,,
250,K01007,,0.652,,,,,,,11.2726,,,,,
251,K01008,,,0.6650016252667532,,,,,,,46.509600000000006,,,,
252,K01011,,0.608,0.7155808049835802,,,,,,11.635,17.5715,,,,
253,K01012,,,0.6350852389933668,,,,,,,9.8056,,,,
254,K01023,,,0.5400000000000001,,,,,,,14.889800000000001,,,,
255,K01039,,,0.6972260401407406,,,,,,,44.530300000000004,,,,
256,K01040,,,0.658969222541495,,,,,,,29.007400000000004,,,,
257,K01042,,,0.6463365268210319,,,,,,,11.613399999999999,,,,
258,K01046,,,0.6876866186082139,,,,,,,21.9237,,,,
259,K01053,,,0.6028580907902306,,,,,,,16.2529,,,,
260,K01054,,,0.682,,,,,,,12.4085,,,,
261,K01055,,,0.595515293241124,,,,,,,28.5073,,,,
262,K01056,,,0.6482943023236297,,,,,,,50.3662,,,,
263,K01057,,,0.7105667424564454,,,,,,,41.8202,,,,
264,K01060,,,0.7680719602490398,,,,,,,8.602,,,,
265,K01061,,,0.6458356370558858,,,,,,,211.40229999999997,,,,
266,K01066,,,0.6422860206514724,,,,,,,52.48329999999999,,,,
267,K01068,,,0.6759999999999999,,,,,,,5.8897,,,,
268,K01069,0.665,0.636,0.6490109274248507,,,,,4.6403,12.5642,40.7235,,,,
269,K01075,,,0.578,,,,,,,5.9632,,,,
270,K01079,,,0.6829838664097481,,,,,,,22.019199999999998,,,,
271,K01082,,,0.7060623665607061,,,,,,,17.1683,,,,
272,K01091,,,0.6339793687445505,,,,0.6940000000000001,,,31.1881,,,,6.8377
273,K01092,,,0.6565272314103633,,,,,,,23.0303,,,,
274,K01095,,,0.5831240965689118,,,,,,,15.914800000000001,,,,
275,K01104,,,0.6015176326351834,,,,,,,10.3858,,,,
276,K01113,,,0.61,,,,,,,5.7654,,,,
277,K01114,,,0.6456218008629784,,,,,,,140.8528,,,,
278,K01118,,,0.5129266535076215,,,,,,,54.940999999999995,,,,
279,K01126,0.643,,0.5885934238249815,,,,,4.0201,,7.251,,,,
280,K01129,,,0.6193408888817121,,,,,,,36.4041,,,,
281,K01142,,,0.589,,,,,,,9.5194,,,,
282,K01151,,,0.6351989737544937,,,,,,,28.1297,,,,
283,K01153,,,0.585,,,,,,,7.0874,,,,
284,K01154,,,0.5760000000000001,,,,,,,2.848,,,,
285,K01159,,,0.6717341548188155,,,,,,,48.00790000000001,,,,
286,K01160,,,0.615,,,,,,,6.0158,,,,
287,K01170,,0.6432777017280431,,,,,,,13.0635,,,,,
288,K01178,,0.6629999999999999,0.6459999999999999,,,,,,11.9473,10.0796,,,,
289,K01183,,,0.5511714193392122,,,,,,,20.3584,,,,
290,K01185,,,0.49,0.478,,,,,,7.1847,6.4213,,,
291,K01187,,,0.565,,,,,,,8.9301,,,,
292,K01194,,,0.5582935422522691,,,,,,,10.649799999999999,,,,
293,K01206,,,0.6031258059307134,,,,,,,61.53360000000001,,,,
294,K01207,,,0.601,,,,,,,7.0933,,,,
295,K01209,,,0.6360171380410953,,0.6809999999999999,,,,,28.5578,,5.1263,,
296,K01214,,,0.5720000000000001,,,,,,,7.6245,,,,
297,K01224,,,0.69,,,,,,,5.3385,,,,
298,K01236,,,0.643,,,,,,,5.9662,,,,
299,K01239,,,0.5989977361908982,,,,,,,61.4645,,,,
300,K01241,,,0.701,,,,,,,12.9781,,,,
301,K01243,,,,,,,0.657,,,,,,,3.7997
302,K01246,,0.611,0.6440144100079863,,,,,,7.0555,68.33890000000001,,,,
303,K01247,,,0.6511302669784987,,,,,,,37.1997,,,,
304,K01251,,,0.6399900230295159,,,,,,,185.07670000000002,,,,
305,K01255,,0.6570000000000001,,,,,,,10.9805,,,,,
306,K01258,,,0.6486485299978373,,,,,,,11.800899999999999,,,,
307,K01259,,0.648,0.6449584791450451,,,,,,12.4085,33.2242,,,,
308,K01265,,,0.688991502099408,,,,0.684,,,83.37100000000001,,,,9.3947
309,K01266,,,0.6698110648650217,,,,,,,136.43750000000003,,,,
310,K01273,,,0.6405977011631556,,,,,,,115.6317,,,,
311,K01283,,,0.6605670931028914,,,,,,,15.6469,,,,
312,K01286,,,0.6559999999999999,,,,,,,12.1289,,,,
313,K01295,,,0.6523919760763508,,,,,,,14.9308,,,,
314,K01297,,,0.6507924191474265,,,,,,,83.92509999999999,,,,
315,K01302,,,0.6291505472583191,,,,,,,19.2587,,,,
316,K01303,,,0.584,,,,,,,6.7968,,,,
317,K01304,,,0.71,,,,,,,8.5221,,,,
318,K01354,,,0.603,,,,,,,5.0222,,,,
319,K01356,,,0.6444223407984335,,,,,,,66.63929999999999,,,,
320,K01358,,,0.6259175690785516,,,,,,,213.10150000000002,,,,
321,K01372,,,0.6729999999999999,,,,,,,9.0341,,,,
322,K01385,,0.622,,,,,0.613251627550544,,11.1832,,,,,23.6185
323,K01409,,0.64,0.6994268160655055,,,,,,7.3022,55.358399999999996,,,,
324,K01419,,,0.6310647096255557,,,,,,,37.718500000000006,,,,
325,K01424,,0.6453315351844983,,,,,,,13.8507,,,,,
326,K01425,,,0.661506727411287,,,,,,,19.9228,,,,
327,K01426,,,0.653175594097338,,0.654,,,,,107.2238,,8.1878,,
328,K01428,,,0.604,,,,,,,8.4608,,,,
329,K01429,,,0.569002894101067,,,,,,,11.9208,,,,
330,K01430,,,0.5413568487339195,,,,,,,11.7422,,,,
331,K01432,,,0.595,,,,,,,7.4911,,,,
332,K01433,,,0.63548340380626,,,,,,,38.2712,,,,
333,K01438,,,0.6559999999999999,,,,,,,10.8497,,,,
334,K01443,,,0.6959801085105386,,,,,,,33.6286,,,,
335,K01448,,,0.6119706430979979,,,,0.688,,,67.21279999999999,,,,5.0654
336,K01462,,,0.633684093817867,,,,,,,84.534,,,,
337,K01463,,,0.637,,,,,,,3.0572,,,,
338,K01468,,,0.687,,,,,,,12.683,,,,
339,K01470,,,0.6303628236545178,,,,0.6759999999999999,,,49.7629,,,,1.6285
340,K01476,,,0.648,,,,,,,4.1157,,,,
341,K01477,,,0.675626481277101,,,,,,,14.9147,,,,
342,K01478,,0.6555621043704974,0.6965360789511732,,,,,,27.7346,37.6347,,,,
343,K01480,,0.6459999999999999,0.6735720523849635,,,,,,12.1452,13.415099999999999,,,,
344,K01482,,,0.6725343474044092,,,,,,,17.9452,,,,
345,K01483,,,0.65,,,,,,,8.3581,,,,
346,K01485,,,0.679,,,,,,,5.4037,,,,
347,K01488,,,0.583,,,,,,,7.5442,,,,
348,K01489,,,0.5963615167059487,,,,,,,22.7177,,,,
349,K01494,,,0.6002135313177983,,,,,,,69.4887,,,,
350,K01495,,,0.6349935440788742,,,,,,,93.5438,,,,
351,K01496,,,0.636,,,,,,,7.396,,,,
352,K01497,,0.622,0.7122732264550761,,,,,,11.1309,25.895699999999998,,,,
353,K01507,,,0.6170422206262332,,,,0.5329999999999999,,,90.30440000000002,,,,4.3734
354,K01512,,0.565,0.6614487893190946,,,,,,3.6607,26.571900000000003,,,,
355,K01518,,,0.623,,,,,,,10.1523,,,,
356,K01520,,,0.7203276158552047,,,,0.6579999999999999,,,35.1575,,,,12.5494
357,K01521,,,,,,,0.5510956099615101,,,,,,,6.2452000000000005
358,K01524,,,0.6877268350055888,,,,,,,27.496299999999998,,,,
359,K01545,,,,,,,0.5910000000000001,,,,,,,9.7823
360,K01546,,,0.6091284194775455,,,,,,,190.4073,,,,
361,K01547,,,0.6432693165032352,,,,,,,153.31570000000002,,,,
362,K01548,,,0.6118256863856861,,,,0.6352844109393682,,,94.2158,,,,9.2791
363,K01551,,,0.71,,,,,,,20.3086,,,,
364,K01552,,,0.667,,,,,,,8.6821,,,,
365,K01555,,,0.73568773244743,,,,,,,22.1947,,,,
366,K01556,,,0.6885263225704864,,,,,,,30.668100000000003,,,,
367,K01560,,,0.6357307435725175,,,,,,,33.2115,,,,
368,K01561,,,0.6192122036233518,,,,,,,39.1611,,,,
369,K01569,,,0.6121197678426625,,,,,,,73.7039,,,,
370,K01575,,,0.593,,,,,,,7.8595,,,,
371,K01576,,,0.616,,,,,,,9.3485,,,,
372,K01580,,,0.583,,,,,,,9.3219,,,,
373,K01586,,,0.611,,,,,,,5.3821,,,,
374,K01588,,0.66,0.6771268901845203,,,,,,5.0223,40.296899999999994,,,,
375,K01591,,,0.6596078569086118,,,,,,,24.2909,,,,
376,K01593,,,0.6635775949236004,,,,,,,17.130000000000003,,,,
377,K01595,,,0.6656975104120728,,,,,,,87.22459999999998,,,,
378,K01596,,,0.629747257915699,,,,,,,13.830400000000001,,,,
379,K01597,,,,,,,0.695,,,,,,,12.9087
380,K01599,,,0.6658790877481148,,,,,,,40.286899999999996,,,,
381,K01601,,,0.657,,,,,,,7.7108,,,,
382,K01607,,,0.6186130536453682,,,,0.6142276851191354,,,187.5315,,,,29.2427
383,K01610,,,0.5670000000000001,,,,,,,2.371,,,,
384,K01613,,0.6919765361965662,0.6213429165354455,,0.654,,,,18.1055,28.033,,12.2798,,
385,K01619,,,0.684333822773908,,,,,,,38.4296,,,,
386,K01620,,,0.6693205792092978,,,,,,,56.684,,,,
387,K01621,,,0.617282664856665,,,,,,,129.31169999999997,,,,
388,K01623,,,0.6745465772465654,,,,,,,20.416,,,,
389,K01624,,,0.6251607785416586,,,,,,,34.9092,,,,
390,K01625,,,0.626,,,,,,,6.0146,,,,
391,K01626,,,0.682507282819184,,,,,,,35.4332,,,,
392,K01627,,,0.6146681668207269,,,,,,,26.2938,,,,
393,K01628,,,0.62,,,,,,,2.5369,,,,
394,K01637,,,0.6847221016184121,,,,,,,48.9612,,,,
395,K01638,,,0.67116234396556,,,,,,,60.968599999999995,,,,
396,K01640,,,0.6502458119075774,,,,,,,33.87,,,,
397,K01641,,0.647,,,,,,,12.8351,,,,,
398,K01644,,,0.5879604305780785,,,,,,,20.9317,,,,
399,K01647,,,0.66,,,,,,,9.5653,,,,
400,K01653,,,0.6275742291026296,,,,,,,39.3944,,,,
401,K01658,,,0.5920000000000001,,,,,,,7.185,,,,
402,K01661,,,0.698,,,,,,,13.4532,,,,
403,K01666,,,0.631,,,,,,,6.6611,,,,
404,K01673,,,0.5871864045019116,,,,,,,145.9975,,,,
405,K01676,,,0.7120000000000001,,,,,,,14.4774,,,,
406,K01686,,,0.5525668017162711,,,,,,,12.7904,,,,
407,K01689,,0.6629999999999999,0.6421700786560408,,,,,,11.6709,144.0915,,,,
408,K01692,,,0.668535191280233,,,,,,,68.1806,,,,
409,K01693,,,0.713,,,,,,,9.8831,,,,
410,K01695,,,0.6873907406635091,,,,,,,36.113600000000005,,,,
411,K01697,,,0.6533208641994831,,,,,,,15.837700000000002,,,,
412,K01698,,,0.6887215882227221,,,,,,,59.176899999999996,,,,
413,K01703,,,0.6390000000000001,,,,,,,11.5021,,,,
414,K01704,,,0.6343669975189631,,,,,,,28.7581,,,,
415,K01711,,0.584,0.6039523619836172,,,,,,7.4254,12.5873,,,,
416,K01712,,,0.6301165988653973,,,,,,,25.143,,,,
417,K01714,,,0.614,,,,,,,9.241,,,,
