,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
188,K00971,,,0.6806182613244625,,,,,9.6948,,
189,K00981,,,0.6363733033806356,,,,,63.683299999999996,,
190,K00982,,,0.6693078902419722,,,,,24.478299999999997,,
191,K00986,,,0.5934152139958869,,,,,2530.6334000000006,,
192,K00989,,,0.6306758899421663,,,,,23.458,,
193,K00990,,,0.6390139150257623,,,,,92.40390000000001,,
194,K00997,,,0.6310079191140868,,,,,34.1083,,
195,K01000,,,0.6729999999999999,,,,,15.458,,
196,K01004,,,0.6275158484023555,,,,,14.1836,,
197,K01005,,,0.6792320321586104,,,,,40.974599999999995,,
198,K01006,,,0.578,,,,,7.6961,,
199,K01008,,,0.6269010981578198,,,,,13.015799999999999,,
200,K01011,,,0.6759999999999999,,,,,4.8314,,
201,K01012,,,0.657,,,,,13.2719,,
202,K01028,,,0.584,,,,,12.0473,,
203,K01039,,,0.6980757403274046,,,,,43.8504,,
204,K01040,,,0.7053814824289514,,,,,14.977,,
205,K01048,,,0.669,,,,,13.922,,
206,K01053,,,0.6247986240072487,,,,,67.254,,
207,K01055,,,0.672,,,,,7.1702,,
208,K01056,,,0.6357853272271096,,0.54,,,29.7533,,4.0266
209,K01057,,,0.6764955380380702,,,,,31.061,,
210,K01061,,,0.6329925023750266,,,,,226.43970000000002,,
211,K01066,,,0.643,,,,,8.4564,,
212,K01069,,,0.628663169236334,,,,,46.171400000000006,,
213,K01070,,,0.649,,,,,9.9034,,
214,K01075,,,0.6339749626178497,,,,,9.5726,,
215,K01077,,,0.6125392165531877,,,,,11.9064,,
216,K01079,,,0.627,,,,,5.1554,,
217,K01082,,,0.6579999999999999,,,,,8.0265,,
218,K01091,,,0.6680895312097056,,,,,12.6402,,
219,K01095,,,0.5532895760793435,,,,,20.0442,,
220,K01104,,,0.612785523862905,,,,,17.812399999999997,,
221,K01113,,,0.6009794565781282,,,,,18.708199999999998,,
222,K01114,,,0.5816473983210055,,,,,63.473499999999994,,
223,K01118,,,0.5989741632034784,,,,,31.6047,,
224,K01126,,,0.5859775097623237,,,,,11.2483,,
225,K01129,,,0.6925831216704644,,,,,35.7272,,
226,K01142,,,0.618,,,,,9.692,,
227,K01151,,,0.6454581211717123,,,,,34.8018,,
228,K01153,,,0.54,,,,,4.4848,,
229,K01159,,,0.6681894207644239,,,,,42.5845,,
230,K01166,,,0.6485218900606272,,,,,16.9798,,
231,K01174,,,0.627,,,,,6.0588,,
232,K01179,,,0.584,,,,,6.4338,,
233,K01181,,,0.626,,,,,4.7356,,
234,K01206,,,0.5583364530715861,,,,,21.7035,,
235,K01207,,,0.61,,,,,11.8483,,
236,K01209,,,0.625,,,,,3.2306,,
237,K01239,,,0.6145609651845246,,,,,56.98819999999999,,
238,K01241,,,0.59,,,,,5.8107,,
239,K01246,,,0.6275853618563931,,,,,85.20790000000001,,
240,K01247,,,0.648,,,,,3.8401,,
241,K01251,,,0.600264246346729,,,,,138.3831,,
242,K01258,,,0.6,,,,,11.8993,,
243,K01259,,,0.630403731815163,,,,,9.1936,,
244,K01262,,,0.6759999999999999,,,,,15.0751,,
245,K01265,,,0.6812900113912016,,,,,42.1151,,
246,K01266,,,0.6898867991696227,,,,,5.9552,,
247,K01273,,,0.5902059336578946,,,,,66.8704,,
248,K01283,,,0.5589858076705492,,,,,10.2818,,
249,K01295,,,0.584,,,,,5.0309,,
250,K01297,,,0.5840628130245712,,,,,22.4204,,
251,K01299,,,0.6609999999999999,,,,,7.295,,
252,K01302,,,0.636,,,,,14.3516,,
253,K01303,,,0.6183760802319798,,,,,12.4205,,
254,K01304,,,,,0.68,,,,,5.5725
255,K01356,,,0.6152858121166236,,,,,50.9439,,
256,K01358,,,0.6307179241046291,,,,,140.2017,,
257,K01406,,,0.5801860320002861,,,,,12.600299999999999,,
258,K01409,,,0.6821689379852319,,,,,64.49510000000001,,
259,K01419,,,0.6313737182978464,,,,,69.068,,
260,K01423,,,0.6117397819291058,,,,,17.5061,,
261,K01424,,,0.6684385725158146,,,,,8.5162,,
262,K01426,,,0.6609738126846718,,,,,46.847699999999996,,
263,K01429,,,0.5669625480153649,,,,,33.245599999999996,,
264,K01430,,,0.535,,,,,17.6983,,
265,K01432,,,0.674,,,,,9.9625,,
266,K01433,,,0.6781188686598741,,,,,23.808999999999997,,
267,K01443,,,0.6255103628541149,,,,,13.6488,,
268,K01447,,,0.6415079668034552,,,,,16.5286,,
269,K01448,,,0.6218540745086144,,,,,81.7158,,
270,K01449,,,0.6539985681096567,,,,,27.381800000000002,,
271,K01455,,,0.6290452297095038,,,,,34.6398,,
272,K01458,,,0.6383347378705643,,,,,14.187100000000001,,
273,K01459,,,0.608,,,,,11.4591,,
274,K01462,,,0.5932644783388767,,,,,44.36,,
275,K01463,,,0.723,,,,,9.3296,,
276,K01470,,,0.622854705835694,,,,,68.7772,,
277,K01480,,,0.6829999999999999,,,,,7.9111,,
278,K01482,,,0.6204481230574282,,,,,10.707,,
279,K01483,,,0.6362525541667347,,,,,9.4183,,
280,K01485,,,0.656938859025726,,,,,41.7473,,
281,K01488,,,0.667,,,,,4.9958,,
282,K01489,,,0.6009774127265165,,,,,57.37140000000001,,
283,K01493,,,0.5660000000000001,,,,,3.9593,,
284,K01494,,,0.599168003363915,,,,,70.2885,,
285,K01495,,,0.5952619584720679,,,,,120.3611,,
286,K01496,,,0.6726206104685574,,,,,21.635199999999998,,
287,K01497,,,0.6513519318296994,,,,,58.38730000000001,,
288,K01507,,,0.5991618859656508,,,,,34.8061,,
289,K01512,,,0.6084488588620307,,,,,17.448,,
290,K01520,,,0.6743750349679768,,,,,19.4267,,
291,K01523,,,0.6970000000000001,,,,,6.2243,,
292,K01524,,,0.6537833966762832,,,,,25.512600000000003,,
293,K01529,,,0.631,,,,,9.6447,,
294,K01545,,,0.5738791325905882,,,,,45.4707,,
295,K01546,,,0.6049648397001653,,,,,226.5432,,
296,K01547,,,0.6200541509074431,,,,,132.31619999999998,,
297,K01548,,,0.6055282849908228,,,,,117.0839,,
298,K01551,,,0.6643231670326158,,,,,14.677900000000001,,
299,K01555,,,0.615,0.721,,,,14.2998,8.6247,
300,K01556,,,0.5529999999999999,,,,,5.2361,,
301,K01560,,,0.6757875513116041,,,,,30.004,,
302,K01561,,,0.6711646590757394,,,,,15.3799,,
303,K01569,,,0.603255399677467,,,,,111.8024,,
304,K01574,,,0.625201723177335,,,,,21.2977,,
305,K01575,,,0.5593325593215631,,,,,22.0087,,
306,K01580,,,0.679,,,,,8.8831,,
307,K01586,,,0.596,,,,,10.1168,,
308,K01588,,,0.6532364227588126,,,,,13.863800000000001,,
309,K01591,,,0.6546584428611121,,,,,15.4298,,
310,K01595,,,0.6620642863059831,,,,,70.7407,,
311,K01596,,,0.6327586695346801,,,,,32.7562,,
312,K01599,,,0.5927560863807679,,,,,17.788899999999998,,
313,K01607,,,0.6368215342856739,,,,,237.24589999999998,,
314,K01609,,,0.645,,,,,7.8837,,
315,K01610,,,0.6398794004529643,,,,,85.8904,,
316,K01611,,,0.662,,,,,6.1504,,
317,K01613,,,0.6287325634933988,,,,,38.5504,,
318,K01619,,,0.6062590412048181,,,,,37.473299999999995,,
319,K01620,,,0.6281572808083042,,,,,31.6222,,
320,K01621,,,0.6047489529757778,,,,,119.0072,,
321,K01623,,,0.6463534493724705,,,,,30.363799999999998,,
322,K01624,,,0.5931993832524045,,,,,63.088499999999996,,
323,K01625,,,0.591,,,,,6.0654,,
324,K01626,,,0.6522010485075597,,,,,96.4161,,
325,K01627,,,0.6407413567105532,,,,,39.0909,,
326,K01633,,,0.589,,,,,6.953,,
327,K01637,,,0.6511981778919975,,,,,54.7857,,
328,K01638,,,0.635873046191714,,,,,55.8702,,
329,K01640,,,0.6892901665296289,,,,,17.7697,,
330,K01644,,,0.6611583456070356,,,,,22.7608,,
331,K01653,,,0.5907670275532896,,,,,23.8958,,
332,K01662,,,0.613,,,,,12.7648,,
333,K01673,,,0.612048417190379,,,,,82.1202,,
334,K01689,,,0.6335854379786328,,,,,82.4312,,
335,K01692,,,0.6373333597462507,,,,,23.721799999999998,,
336,K01693,,,0.583,,,,,6.0434,,
337,K01695,,,0.6691307224864886,,,,,72.7979,,
338,K01698,,,0.6467293328722254,,,,,67.92710000000001,,
339,K01711,,,0.6267854528780946,,,,,47.6841,,
340,K01712,,,0.6,,,,,28.6816,,
341,K01716,,,0.6349173707918191,,,,,30.4331,,
342,K01719,,,0.6423810567817759,,,,,60.535199999999996,,
343,K01720,,,0.647,,,,,5.6671,,
344,K01721,,,0.632,,,,,2.6204,,
345,K01724,,,0.5621610711786321,,,,,50.627300000000005,,
346,K01725,,,0.563,,,,,22.716,,
347,K01730,,,0.601,,,,,3.6816,,
348,K01733,,,0.665,,,,,25.3101,,
349,K01734,,,0.6702384529332354,,,,,8.9301,,
350,K01736,,,0.6444043427151982,,,,,55.29070000000001,,
351,K01737,,,0.5885390512440735,,,,,103.5106,,
352,K01749,,,0.6333834051235547,,,,,20.5872,,
353,K01752,,,0.6816446878469606,,,,,20.1581,,
354,K01754,,,0.611,,,,,5.9273,,
355,K01755,,,0.6455391643564103,,,,,112.40129999999999,,
356,K01759,,0.6779999999999999,0.5910567863278895,,,,3.3035,27.457099999999997,,
357,K01768,,,0.6079908855771521,,,,,17.0911,,
358,K01772,,,0.6148204497104595,,,,,70.4011,,
359,K01775,,,0.6535593566096444,,,,,32.6359,,
360,K01778,,,0.6262232544879157,,,,,26.535,,
361,K01779,,,0.736,,,,,3.0118,,
362,K01785,,,0.6004504228516974,,,,,29.2536,,
363,K01790,,,0.6201656248125524,,,,,10.3171,,
364,K01792,,,0.6012654478164853,,,,,13.3767,,
365,K01799,,,0.624692527802664,,0.627,,,74.0145,,6.513
366,K01800,,,0.6166981625917939,,,,,24.496499999999997,,
367,K01802,,,0.6407335118766481,,,,,18.525199999999998,,
368,K01803,,,0.6439835348743487,,,,,61.9617,,
369,K01804,,,0.58,,,,,3.4453,,
370,K01805,,,0.698,,,,,10.2353,,
371,K01807,,,0.6342817909468096,,,,,31.582299999999996,,
372,K01808,,,0.601134874154384,,,,,25.5623,,
373,K01809,,,0.606,,,,,7.8857,,
374,K01810,,,0.6248435015006855,,,,,85.68900000000001,,
375,K01812,,,0.743,,,,,3.9705,,
376,K01821,,,0.5817999342831965,,0.6204041062815198,,,49.174800000000005,,11.4984
377,K01834,,,0.696,,,,,8.6556,,
378,K01839,,,0.541,,,,,8.5361,,
379,K01858,,,0.5656831417093873,,,,,77.78649999999999,,
380,K01866,,,0.6565861832896874,,,,,33.3763,,
381,K01867,,,0.6330402409441477,,,,,108.5299,,
382,K01868,,,0.619331689149207,,,,,134.30190000000002,,
383,K01869,,,0.6409999999999999,,,,,11.9006,,
384,K01872,,,0.6790000000000002,,,,,11.7429,,
385,K01874,,,0.569,,,,,7.7645,,
386,K01875,,,0.5976620979560219,,,,,63.9202,,
387,K01880,,,0.66,,,,,9.7125,,
388,K01881,,,0.5984373164909358,,,,,60.042699999999996,,
389,K01887,,,0.6559679827292356,,,,,50.2316,,
390,K01889,,,0.6084876221843081,,,,,49.1023,,
391,K01890,,,0.6203764786947293,,,,,60.94540000000001,,
392,K01912,,,0.6496092678316439,,,,,30.3703,,
393,K01915,,,0.6278914490483667,,,,,383.89869999999996,,
394,K01918,,,0.6889887499140731,,,,,22.5482,,
395,K01919,,,0.6397414841558465,,,,,61.2392,,
396,K01920,,,0.6424477461602411,,,,,32.2982,,
397,K01921,,,0.6392437344088336,,,,,37.9325,,
398,K01923,,,0.6151905745396116,,,,,41.3249,,
399,K01926,,,0.7063120851981372,,,,,13.920399999999999,,
400,K01933,,,0.6348904877970559,,,,,21.706400000000002,,
401,K01934,,,0.667415022706104,,,,,19.7604,,
402,K01935,,,0.6080946825958827,,,,,23.203,,
403,K01937,,,0.6180035323783583,,,,,162.0308,,
404,K01939,,,0.6189143028243393,,,,,90.2739,,
405,K01940,,,0.6109876702982631,,,,,153.94090000000003,,
406,K01945,,,0.5483070223345531,,,,,23.053700000000003,,
407,K01951,,,0.6243667593889534,,,,,62.302400000000006,,
408,K01953,,,0.6118333521178174,,,,,141.2706,,
409,K01971,,,0.6460946178903083,,,,,55.962599999999995,,
410,K01972,,,0.621434554166768,,,,,136.73579999999998,,
411,K01975,,,0.6468744603175265,,,,,16.2164,,
412,K01990,,,0.6042690287962353,,,,,58.877599999999994,,
413,K01991,,,0.5822273690339139,,0.6701673734112893,,,45.3029,,7.9384
414,K01992,,,0.6146804863535926,,,,,56.2607,,
415,K01995,,,0.631,,,,,5.943,,
416,K01996,,,0.5579999999999999,,,,,5.2303,,
417,K01997,,,0.6351018530280411,,,,,163.60229999999999,,
418,K01998,,,0.595,,,,,7.9283,,
419,K01999,,,0.580108925200129,,,,,15.9594,,
420,K02003,,0.596,0.5820000000000001,,,,4.1977,19.6276,,
421,K02004,,,0.5972034733299202,,,,,768.4013000000003,,
422,K02005,,,0.556,,,,,6.6851,,
423,K02015,,,0.6226659851369761,,,,,62.34329999999999,,
424,K02019,,,0.65,,,,,7.5901,,
425,K02020,,,0.6475730230747613,,,,,12.8885,,
426,K02025,,,0.654,,,,,3.264,,
427,K02028,,,0.601,,,,,13.4904,,
428,K02030,,,0.6323099567621357,,,,,41.706,,
429,K02032,,,0.621,,,,,8.3799,,
430,K02033,,,0.6598395841906743,,,,,36.054500000000004,,
431,K02034,,,0.6396819573485987,,,,,104.6121,,
432,K02036,,,0.591,,,,,17.9647,,
433,K02038,,,0.693,,,,,7.6088,,
434,K02039,,,0.5965258462156624,,,,,63.0141,,
435,K02040,,,0.5912645357667868,,,,,77.5201,,
436,K02042,,,0.6461840254298916,,,,,30.194499999999998,,
437,K02044,,,0.6256148132932506,,,,,24.194000000000003,,
438,K02049,,,0.619,,,,,9.9183,,
439,K02050,,,0.6227832772968208,,,,,202.461,,
440,K02051,,,0.6190447199788643,,,,,58.573899999999995,,
441,K02065,,,0.555,,,,,20.8468,,
442,K02066,,,0.6032646475826436,,,,,137.6573,,
443,K02067,,,0.5956238554464398,,,,,27.7888,,
444,K02069,,,0.59,,,,,6.7593,,
445,K02074,,,0.66,,,,,12.5191,,
446,K02078,,,0.5519886592667465,,0.5190257141331407,,,86.57480000000001,,7.0847
447,K02081,,,0.72,,,,,8.827,,
448,K02106,,,0.623,,,,,5.4715,,
449,K02108,,,0.588,,,,,12.3262,,
450,K02109,,,0.6446781831591564,,0.657,,,29.960500000000003,,4.6546
451,K02113,,,0.6284664240502749,,0.635,,,70.57549999999999,,5.5548
452,K02114,,,0.6423176546628762,,,,,19.030099999999997,,
453,K02116,,,0.6278655049071916,,,,,14.740300000000001,,
454,K02160,,,0.6445311100460216,,,,,40.476600000000005,,
455,K02167,,,0.728,,,,,6.1108,,
456,K02171,,,0.6135673947604781,,,,,45.429,,
457,K02188,,,0.6763397010064598,,,,,19.716,,
458,K02189,,,0.625,,,,,7.0851,,
459,K02193,,,0.634,,,,,10.3043,,
460,K02194,,,0.6247616381309546,,,,,45.2802,,
461,K02195,,,0.6492493299810884,,,,,21.4877,,
462,K02197,,,0.6216573899390808,,,,,41.4559,,
463,K02199,,,0.5981369491975179,,,,,30.9363,,
464,K02200,,,0.609480273211009,,,,,30.4403,,
465,K02204,,,0.6283407696370087,,,,,25.7765,,
466,K02221,,,0.5806462676529562,,,,,61.25339999999999,,
467,K02224,,,0.704811289703376,,,,,22.595799999999997,,
468,K02225,,,0.627,,,,,6.335,,
469,K02227,,,0.6433688846661955,,,,,33.862,,
470,K02231,,,0.6391062056947907,,,,,5.404,,
471,K02233,,,0.6709940914178528,,,,,21.8522,,
472,K02238,,,0.6224541085037969,,,,,29.4585,,
473,K02242,,,0.6328228599404618,,,,,34.5182,,
474,K02257,,,0.5836498384034284,,,,,77.544,,
475,K02258,,,0.6550000000000001,,,,,4.549,,
476,K02259,,,0.6607119788751775,,,,,37.5942,,
477,K02275,,,0.5945663730648356,,,,,53.84,,
478,K02276,,,0.599,,,,,12.866,,
479,K02277,,,0.5977434907568746,,,,,22.849999999999998,,
480,K02278,,,0.602,,,,,7.1316,,
481,K02279,,,0.6482145177995766,,,,,17.44,,
482,K02282,,,0.6401398619832892,,,,,40.0807,,
483,K02283,,,0.65,,,,,21.5672,,
484,K02291,,,0.657,,,,,10.1953,,
485,K02297,,,0.622,,,,,17.5879,,
486,K02299,,,0.629,,,,,15.8246,,
487,K02300,,,0.5906680631639725,,,,,42.887100000000004,,
488,K02304,,,0.581,,,,,9.726,,
489,K02313,,,0.603951289522825,,,,,104.6918,,
490,K02314,,,0.6149433641023554,,,,,88.1267,,
491,K02316,,,0.6206068019947214,,,,,94.61240000000001,,
492,K02338,,,0.5969216813864151,,,,,107.1548,,
493,K02339,,,0.6251858133235626,,,,,17.3996,,
494,K02342,,,0.746,,,,,6.1026,,
495,K02343,,,0.663743907227864,,,,,55.3612,,
496,K02356,,,0.6030232350238516,,,,,98.8226,,
497,K02357,,,0.636779874376742,,,,,54.084,,
498,K02358,,,0.649,,,,,63.5708,,
499,K02372,,,0.5843622615736931,,,,,107.71789999999999,,
