,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
76,K00261,,,0.574,,,,,,,8.0902,,,,
77,K00262,,,0.5653072883502469,,,,,,,11.8279,,,,
78,K00273,,,0.601,,,,,,,2.8116,,,,
79,K00275,,,0.6489734730474066,,,,,,,87.02450000000002,,,,
80,K00278,,,0.591,,,,,,,6.5699,,,,
81,K00282,,,0.5810149206105792,,,,,,,23.491799999999998,,,,
82,K00283,,,0.573,,,,,,,10.2008,,,,
83,K00286,,,0.6393233451201691,,,,,,,131.9443,,,,
84,K00287,,,0.6281673045259477,,,,,,,12.4267,,,,
85,K00297,,,0.6085492305299744,,,,,,,37.510400000000004,,,,
86,K00299,,,0.6868418572253595,,,,,,,12.618,,,,
87,K00304,,,0.655,,,,,,,2.57,,,,
88,K00311,,,0.5772392436053227,,,,,,,51.8329,,,,
89,K00316,,,0.5742012751303124,,,,,,,29.4081,,,,
90,K00320,,,0.5769734480046947,,,,,,,23.6417,,,,
91,K00322,,,0.5646399213337971,,,,,,,22.5748,,,,
92,K00324,,,0.616625283185071,,,,,,,30.3403,,,,
93,K00330,,,0.5531328333087713,,,,,,,129.5993,,,,
94,K00331,,,0.6089625164700068,,,,,,,74.52499999999999,,,,
95,K00332,,,0.5908186773537958,,,,,,,29.7199,,,,
96,K00333,,,0.564,,,,,,,8.7259,,,,
97,K00334,,,0.5675983679705974,,,,,,,45.68430000000001,,,,
98,K00338,,,0.5838292225974452,,,,,,,77.46560000000001,,,,
99,K00339,,,0.5566603865764016,,,,,,,19.7269,,,,
100,K00340,,,0.555284659541566,,,,,,,106.68309999999998,,,,
101,K00341,,,0.5866648568152836,,0.273,,,,,33.4595,,6.3296,,
102,K00343,,,,,0.20199999999999999,,,,,,,5.1889,,
103,K00344,,,0.5930442251151473,,,,,,,148.5291,,,,
104,K00365,,,0.6289713651707475,,,,,,,26.7663,,,,
105,K00368,,,0.565,,,,,,,2.8737,,,,
106,K00382,,,0.5858220904387097,,,,,,,33.3026,,,,
107,K00384,,,0.6060253032710183,,,,,,,37.3995,,,,
108,K00389,,,0.6049777523237453,,,,,,,42.258799999999994,,,,
109,K00390,,,0.6287159960564828,,,,,,,42.712700000000005,,,,
110,K00395,,,0.545,,,,,,,4.7195,,,,
111,K00406,,,0.606691475288712,,,,,,,13.330499999999999,,,,
112,K00407,,,0.5984211749044807,,,,,,,3.7016999999999998,,,,
113,K00411,,,0.6271530112196757,,,,,,,19.7579,,,,
114,K00412,,,0.6043256265054452,,0.2741255425238558,,,,,27.660999999999998,,13.7496,,
115,K00413,,,0.6286523758822403,,,,,,,33.8706,,,,
116,K00424,,,0.5740793683074991,,,,,,,6.0108999999999995,,,,
117,K00425,,,0.5958852642647042,,,,,,,294.19309999999996,,,,
118,K00426,,,0.6018183598141554,,,,0.556,,,234.57089999999997,,,,3.2833
119,K00428,,,0.5954209302357253,,,,,,,81.8415,,,,
120,K00432,,,0.5799846772605405,,,,,,,88.6379,,,,
121,K00433,,,0.5936494343677263,,,,,,,165.29539999999997,,,,
122,K00435,,,0.5520407787423821,,,,,,,17.488599999999998,,,,
123,K00446,,,0.665,,,,,,,5.1846,,,,
124,K00448,,,0.684616281351257,,,,,,,18.3313,,,,
125,K00449,,,0.6103006395761382,,,,,,,19.2746,,,,
126,K00450,,,0.6673191956876362,,,,,,,44.9382,,,,
127,K00451,,,0.6354678072658391,,,,0.66,,,144.5969,,,,3.2181
128,K00452,,,0.5534399009595927,,,,,,,12.9821,,,,
129,K00453,,,0.5640843978401583,,,,,,,83.99380000000001,,,,
130,K00456,,,0.5702156028436741,,,,,,,48.158,,,,
131,K00457,,,0.617335084589212,,,,,,,90.28330000000001,,,,
132,K00459,,,0.6490421936193526,,,,0.633,,,213.63050000000004,,,,3.8609
133,K00469,,,0.5382398530346159,,,,,,,15.0688,,,,
134,K00479,,,0.5570226885194199,,,,,,,12.8001,,,,
135,K00481,,,0.5875971841475272,,,,,,,23.995900000000002,,,,
136,K00485,,,0.578,,,,,,,10.0226,,,,
137,K00496,,,0.695,,,,,,,5.8004,,,,
138,K00499,,,0.5646378309638449,,,,,,,14.866399999999999,,,,
139,K00500,,,0.6090840645013741,,,,,,,8.3894,,,,
140,K00507,,,0.5909394872182255,,,,,,,164.3641,,,,
141,K00518,,,0.642,,,,,,,6.9744,,,,
142,K00525,,,0.6011291222879851,,,,,,,91.8544,,,,
143,K00526,,,0.596,,,,,,,5.1903,,,,
144,K00528,,,0.7280000000000001,,,,,,,9.0266,,,,
145,K00540,,,0.6500672158757984,,,,,,,84.91440000000001,,,,
146,K00544,,,0.6513297582466812,,,,,,,15.6406,,,,
147,K00548,,,0.5988778461269986,,,,,,,197.60760000000005,,,,
148,K00549,0.5379999999999999,,0.6307466146278006,,0.667,,0.6962550416068182,2.3263,,476.8285999999998,,2.5799,,10.43
149,K00554,,,0.6211702256251149,,,,,,,99.10679999999999,,,,
150,K00558,,,0.539,,,,,,,2.2412,,,,
151,K00560,,,0.6030381898573463,,,,,,,48.27269999999999,,,,
152,K00563,,,0.647,,,,,,,4.6126,,,,
153,K00566,,,0.5966406410721561,,,,,,,23.0712,,,,
154,K00567,,,0.5859910327629353,,,,,,,34.0945,,,,
155,K00570,,,0.6512896850171015,,,,,,,21.9902,,,,
156,K00571,,,0.615,,,,,,,4.0697,,,,
157,K00573,,,0.6153507034904797,,,,,,,119.73000000000003,,,,
158,K00574,,,0.6407694763914866,,,,,,,128.83829999999998,,,,
159,K00575,,,0.5852484686837457,,,,,,,26.4413,,,,
160,K00588,,,0.5977705692105614,,,,,,,78.58140000000002,,,,
161,K00594,,,0.546,,,,,,,7.4732,,,,
162,K00595,,,0.68,,,,,,,4.1568,,,,
163,K00598,,,0.6325833977537084,,,,,,,35.345600000000005,,,,
164,K00600,,,0.621732269256319,,,,,,,222.19730000000004,,,,
165,K00602,,,0.6235832639004203,,,,,,,228.8435,,,,
166,K00603,,,0.5796406559831782,,,,,,,13.497399999999999,,,,
167,K00604,,,0.5836560528144777,,,,,,,23.276099999999996,,,,
168,K00605,,,0.5847543180543837,,,,,,,35.4874,,,,
169,K00606,,,0.6301306871016331,,,,,,,143.09699999999998,,,,
170,K00609,,,0.6297714339908954,,,,,,,82.5087,,,,
171,K00611,,,0.6112053667713455,,,,,,,42.9228,,,,
172,K00612,,,0.55475018566943,,,,,,,28.140199999999997,,,,
173,K00613,,,0.5720479752169909,,,,,,,8.1584,,,,
174,K00615,,,0.6031176555563845,,,,,,,91.2806,,,,
175,K00616,,,0.5729360011124366,,,,,,,55.0394,,,,
176,K00619,,,0.6287697942973216,,,,0.591,,,19.5338,,,,5.4885
177,K00620,,,0.6457195476321228,,,,,,,78.7457,,,,
178,K00626,,,0.6251950763086176,,,,,,,325.1851000000001,,,,
179,K00635,,,0.6846763206235754,,,,,,,66.653,,,,
180,K00639,,,0.569,,,,,,,9.1519,,,,
181,K00640,,,0.6183875324524325,,,,,,,57.130399999999995,,,,
182,K00641,,,0.6262586063400232,,,,,,,219.4804,,,,
183,K00645,,,0.5944140619881676,,,,,,,44.3856,,,,
184,K00648,,,0.595017236042344,,,,,,,52.153099999999995,,,,
185,K00655,,,0.5889168798851936,,,,,,,121.54979999999999,,,,
186,K00657,,,0.6044684873991196,,,,0.5592920030550992,,,28.701900000000002,,,,13.245899999999999
187,K00658,,,0.5920000000000001,,,,,,,7.8663,,,,
188,K00661,,,0.5482810368493168,,,,,,,16.7364,,,,
189,K00662,,,0.6382980857873032,,,,,,,5.1922999999999995,,,,
190,K00663,,,0.6310433146689448,,,,,,,7.0451,,,,
191,K00674,,,0.6082267382448947,,,,,,,42.5961,,,,
192,K00675,,,0.535,,,,,,,2.7778,,,,
193,K00677,,,0.5782898122287021,,,,,,,97.27519999999998,,,,
194,K00681,,,0.6040000000000001,,,,,,,9.1186,,,,
195,K00682,,,0.626491786052217,,,,,,,6.5351,,,,
196,K00683,,,0.5645701623819519,,,,,,,48.361000000000004,,,,
197,K00684,,,0.6010449921862798,,,,,,,19.5163,,,,
198,K00688,,0.563,0.5990936076465713,,,,,,4.5802,322.16569999999996,,,,
199,K00700,,,0.575196954870979,,,,,,,97.92930000000001,,,,
200,K00703,,,0.5646380537538338,,,,,,,108.64000000000001,,,,
201,K00705,,,0.5915094535090267,,,,,,,15.1052,,,,
202,K00720,,,0.5839768854149271,,,,,,,146.91690000000006,,,,
203,K00721,,,0.5927265554416896,,,,,,,21.5466,,,,
204,K00728,,,0.688,,,,,,,7.7903,,,,
205,K00729,,,0.5653672967560659,,,,,,,29.1511,,,,
206,K00748,,,0.5808212467742903,,,,,,,75.74069999999999,,,,
207,K00754,,,0.568,,,,,,,6.1221,,,,
208,K00756,,,0.5694842489725429,,,,,,,13.932400000000001,,,,
209,K00758,,,0.586,,,,,,,7.3045,,,,
210,K00759,,,0.5954226372578233,,,,,,,69.0955,,,,
211,K00760,,,0.5685680761486969,,,,,,,111.44649999999999,,,,
212,K00762,,,0.6334716849810278,,,,,,,71.3978,,,,
213,K00763,,,0.6103329239919301,,,,,,,40.5206,,,,
214,K00764,,,0.6147950262640693,,,,,,,198.3495,,,,
215,K00765,,,0.6094176210232012,,,,,,,53.05969999999999,,,,
216,K00766,,,0.640017793222909,,,,,,,133.3526,,,,
217,K00767,,,0.6145916310142332,,,,,,,13.9193,,,,
218,K00768,,,0.7266539535313509,,,,,,,32.9529,,,,
219,K00769,,,0.6815180993581417,,,,,,,14.982100000000003,,,,
220,K00772,,,0.5690179335017099,,,,,,,22.3618,,,,
221,K00773,,,0.6003698278862402,,,,,,,31.884700000000002,,,,
222,K00782,,,0.7009309811233204,,,,,,,9.7485,,,,
223,K00783,,,0.6000144701550105,,,,,,,40.577600000000004,,,,
224,K00784,,,0.6271365653584342,,,,,,,35.005599999999994,,,,
225,K00788,,,0.59318777133164,,,,,,,40.3582,,,,
226,K00789,,,0.6187248079547006,,,,,,,316.3581000000001,,,,
227,K00790,,,0.6206134193990344,,,,,,,184.60330000000002,,,,
228,K00791,,,0.6454967097815931,,,,,,,34.961999999999996,,,,
229,K00793,,,0.6222142154054293,,,,,,,110.19959999999999,,,,
230,K00794,0.581,,0.6034877592522185,,,,,7.2805,,73.2578,,,,
231,K00795,,,0.573,,,,,,,7.7248,,,,
232,K00796,,,0.6157493575586752,,,,,,,31.7797,,,,
233,K00797,,,0.560591455950443,,,,,,,38.6322,,,,
234,K00798,,,0.6249029239201154,,,,,,,69.92889999999998,,,,
235,K00799,,,0.6158736957403306,,,,,,,261.0856,,,,
236,K00800,,,0.6417573175571977,,,,,,,107.88389999999998,,,,
237,K00801,,,0.5919678635454002,,,,,,,17.9068,,,,
238,K00806,,,0.6021336362880209,,,,,,,17.959699999999998,,,,
239,K00808,,,0.644,,,,,,,9.2996,,,,
240,K00809,,,0.5726842470549536,,,,,,,32.856300000000005,,,,
241,K00812,,,0.604,,,,,,,4.9376,,,,
242,K00817,,,0.5904337602344646,,,,,,,39.176,,,,
243,K00820,,,0.6088591940777018,,,,,,,250.83360000000008,,,,
244,K00821,,,0.612,,,,,,,8.4355,,,,
245,K00823,,,0.584,,,,,,,7.22,,,,
246,K00826,,,0.6276413861140062,,,,,,,36.79200000000001,,,,
247,K00827,,,0.5705971613607043,,,,,,,15.7424,,,,
248,K00830,,,0.5928559916206146,,,,,,,12.4301,,,,
249,K00831,,,0.6054258546519122,,,,,,,34.87,,,,
250,K00833,,,0.5820000000000001,,,,,,,7.7632,,,,
251,K00845,,,0.6072689709964045,,,,,,,16.1693,,,,
252,K00847,,,0.614,,,,,,,5.6818,,,,
253,K00848,,,0.6131865475246749,,,,,,,16.212600000000002,,,,
254,K00849,,,0.5870000000000001,,,,,,,6.8393,,,,
255,K00851,0.573,,0.6220369700120298,,,,,5.4437,,73.4533,,,,
256,K00853,,,0.617,,,,,,,6.9489,,,,
257,K00854,,,0.631,,,,,,,7.8477,,,,
258,K00856,,,0.684,,,,,,,6.255,,,,
259,K00857,,,0.5980552260691394,,,,,,,48.542100000000005,,,,
260,K00858,,,0.6257361372012323,,,,,,,123.2043,,,,
261,K00859,,,0.6174923718533425,,,,,,,109.0023,,,,
262,K00864,,,0.6052611463233317,,,,,,,14.1739,,,,
263,K00865,,,0.631944504344018,,,,,,,44.42729999999999,,,,
264,K00867,,,0.5723088944021123,,,,,,,9.1419,,,,
265,K00868,,,0.685,,,,,,,4.3283,,,,
266,K00872,,,0.5812797529131826,,,,,,,9.542300000000001,,,,
267,K00873,,,0.6205487707631254,,,,,,,202.43099999999998,,,,
268,K00874,,,0.6395379075803878,,,,,,,11.7935,,,,
269,K00878,,,0.6610000099433367,,,,,,,9.2003,,,,
270,K00883,,,0.6595826841182858,,,,,,,11.127600000000001,,,,
271,K00886,,,0.6372209879100178,,,,,,,48.12029999999999,,,,
272,K00891,,,0.651881496928446,,,,,,,41.2265,,,,
273,K00899,,,0.6110285008301168,,,,,,,8.9539,,,,
274,K00903,,,0.5539999999999999,,,,,,,7.8238,,,,
275,K00906,,,0.561,,,,,,,8.1644,,,,
276,K00912,,,0.5987259224075342,,,,,,,52.55,,,,
277,K00919,,,0.5806589771896769,,,,,,,57.9957,,,,
278,K00925,,,0.5840168718698509,,,,,,,95.72260000000003,,,,
279,K00926,,,0.6967064803637828,,,,,,,18.1951,,,,
280,K00927,,,0.5978365867504304,,,,,,,133.20679999999996,,,,
281,K00930,,,0.6140915164434848,,,,,,,42.5457,,,,
282,K00931,,,0.603,,,,,,,4.0057,,,,
283,K00936,0.603,,0.5820599571603702,,,,,3.346,,91.68759999999999,,,,
284,K00937,,,0.5920243171779048,,,,,,,74.2348,,,,
285,K00939,,,0.6271885246250305,,,,,,,51.1849,,,,
286,K00940,,,0.5839881095628675,,,,,,,53.49719999999999,,,,
287,K00941,,,0.6007010023341134,,,,,,,27.8632,,,,
288,K00942,,,0.5914392679603113,,,,,,,51.3538,,,,
289,K00943,,,0.5984276041433185,,,,,,,128.4477,,,,
290,K00945,,,0.6222780958826154,,,,,,,158.749,,,,
291,K00946,,,0.6178681923935647,,,,,,,76.03700000000002,,,,
292,K00948,,,0.6168716690266535,,,,,,,229.82610000000003,,,,
293,K00950,,,0.611691480381687,,,,0.443,,,72.5218,,,,3.5202
294,K00954,,,0.5893733289722243,,,,,,,89.0553,,,,
295,K00957,,,0.6027180883572704,,,,,,,92.05409999999999,,,,
296,K00958,,,0.5857221343859087,,,,,,,22.7662,,,,
297,K00962,,,0.6108604490218895,,,,,,,87.9915,,,,
298,K00963,,,0.589217635253752,,,,,,,35.7949,,,,
299,K00965,,,0.5568994438509053,,,,,,,22.3674,,,,
300,K00969,,,0.5976798773373224,,,,,,,79.47210000000001,,,,
301,K00970,,,0.6040411094075512,,,,,,,13.3533,,,,
302,K00971,,,0.5920922470973513,,,,,,,130.09430000000003,,,,
303,K00973,,,0.537839832767885,,,,,,,24.869400000000002,,,,
304,K00974,,,0.5978136498182253,,,,,,,17.4377,,,,
305,K00975,,,0.5755429440044849,,,,,,,82.32000000000001,,,,
306,K00978,,,0.5444801362940332,,,,,,,22.432000000000002,,,,
307,K00979,,,0.6028389204030365,,,,,,,44.9247,,,,
308,K00981,,,0.5906876056005904,,,,,,,123.3282,,,,
309,K00982,,,0.6553620291892387,,,,,,,27.4302,,,,
310,K00986,0.561,,0.5860973869333449,,,,,2.4512,,2020.8374000000003,,,,
311,K00989,,,0.6407629633382496,,,,,,,82.82159999999999,,,,
312,K00990,,,0.6128522308047648,,,,,,,159.57909999999998,,,,
313,K00991,,,0.570627186035031,,,,,,,21.2329,,,,
314,K00992,,,0.6120007867507657,,,,,,,12.9313,,,,
315,K00995,,,0.6090931952151921,,,,,,,23.4359,,,,
316,K00997,,,0.6071309003832902,,,,,,,40.3212,,,,
317,K01000,,,0.5616994366142669,,,,,,,56.841,,,,
318,K01004,,,0.6597409788062563,,,,,,,7.6699,,,,
319,K01005,,,0.6752836367707203,,,,0.675,,,42.768299999999996,,,,8.5025
320,K01006,,,0.5771409381411726,,,,,,,65.34230000000001,,,,
321,K01008,,,0.6108059394794179,,,,,,,92.2486,,,,
322,K01011,,,0.6524198982402912,,,,,,,37.2772,,,,
323,K01012,,,0.6200764189874729,,,,,,,43.7708,,,,
324,K01023,,,0.5595543675869109,,,,,,,15.1491,,,,
325,K01027,,,0.584,,,,,,,10.3602,,,,
326,K01028,,,0.5613088042568335,,,,,,,22.4738,,,,
327,K01029,,,0.5861431038748914,,,,,,,18.8687,,,,
328,K01035,,,0.579,,,,,,,5.9368,,,,
329,K01039,,,0.6554234714290432,,,,,,,41.0315,,,,
330,K01040,,,0.6425363998383405,,,,,,,45.8983,,,,
331,K01042,,,0.605670622364731,,,,,,,43.9928,,,,
332,K01046,,,0.54,,0.5489999999999999,,,,,1.7351,,4.7714,,
333,K01048,,,0.687,,,,,,,5.4656,,,,
334,K01051,,,0.5746436171810686,,,,,,,22.1278,,,,
335,K01053,,,0.5874001667413831,,,,,,,36.2937,,,,
336,K01055,,,0.5758285613151645,,,,,,,26.3524,,,,
337,K01056,,,0.6165488075645634,,,,0.598,,,144.9907,,,,5.03
338,K01057,,,0.6441138443779802,,,,,,,69.71430000000001,,,,
339,K01060,,,0.7190575570554654,,,,,,,8.3153,,,,
340,K01061,,,0.606708977981812,,,,,,,338.1240000000001,,,,
341,K01066,,,0.6779999999999999,,,,,,,5.1105,,,,
342,K01068,,,0.647,,,,,,,2.7327,,,,
343,K01069,,,0.6154235270640845,,,,,,,88.6674,,,,
344,K01070,,,0.5976392112334429,,,,,,,11.287700000000001,,,,
345,K01071,,,0.573,,,,,,,5.4204,,,,
346,K01075,,,0.556947059267125,,,,,,,16.261499999999998,,,,
347,K01076,,,0.573,,,,,,,2.9318,,,,
348,K01077,,,0.5800748567096751,,,,,,,20.2639,,,,
349,K01079,,,0.6441586121411673,,,,,,,17.7124,,,,
350,K01087,,,0.635,,,,,,,3.7704,,,,
351,K01091,,,0.5928495243614583,,,,,,,57.537000000000006,,,,
352,K01092,,,0.599370455800114,,,,,,,31.037100000000002,,,,
353,K01095,,,0.5975615049509864,,,,,,,86.83460000000001,,,,
354,K01104,,,0.6031164408232604,,,,,,,45.247499999999995,,,,
355,K01113,,,0.5938665060002455,,,,,,,38.5696,,,,
356,K01114,,,0.5771630787782177,,,,,,,195.13760000000005,,,,
357,K01115,,,0.7,,,,,,,3.6143,,,,
358,K01118,,,0.5672680888683393,,,,,,,115.2249,,,,
359,K01126,,,0.5906044295275119,,,,,,,33.8147,,,,
360,K01129,,,0.5897743020546828,,,,,,,104.5492,,,,
361,K01139,,,0.581,,,,,,,7.665,,,,
362,K01151,,,0.6082784143738611,,,,,,,71.0326,,,,
363,K01153,,,0.5379999999999999,,,,,,,2.1931,,,,
364,K01154,,,0.5262442155060961,,,,,,,3.4993999999999996,,,,
365,K01159,,,0.640645960769756,,,,,,,119.82899999999998,,,,
366,K01160,,,0.625,,,,,,,3.5117,,,,
367,K01173,,,0.632,,,,,,,2.6139,,,,
368,K01174,,,0.6302900702545617,,,,0.7140000000000002,,,5.2866,,,,3.1047
369,K01178,,,0.6017818781531711,,,,,,,13.9419,,,,
370,K01179,,,0.5829443876389442,,,,,,,7.459099999999999,,,,
371,K01181,,,0.6132952663451455,,,,,,,23.1858,,,,
372,K01183,,,0.5700044711695176,,,,,,,4.8619,,,,
373,K01185,,0.523,0.5940753082967227,,,,,,2.6608,4.4307,,,,
374,K01187,,,0.546,,,,,,,7.8584,,,,
375,K01190,,,0.5770000000000001,,,,,,,7.1704,,,,
376,K01193,,,0.5820000000000001,,,,,,,6.5802,,,,
377,K01194,,,0.5611455453054764,,,,,,,39.6318,,,,
378,K01198,,,0.7090000000000002,,,,,,,5.1468,,,,
379,K01201,,,0.5603851131007939,,,,,,,10.348500000000001,,,,
380,K01206,,,0.5699786683141981,,,,0.604,,,170.07869999999997,,,,2.4167
381,K01207,,,0.5997456662524278,,,,,,,48.84160000000001,,,,
382,K01209,,,0.5841604405164255,,0.72,,,,,58.430899999999994,,8.2907,,
383,K01224,,,0.6310177234315775,,,,,,,6.886,,,,
384,K01236,,,0.5956698110487624,,,,,,,34.441300000000005,,,,
385,K01239,,,0.5795176366262136,,,,,,,184.999,,,,
386,K01241,,,0.6523752092807926,,,,,,,30.206500000000002,,,,
387,K01243,,,0.6005041761746832,,,,0.532,,,13.1018,,,,4.8908
388,K01246,,0.517,0.5838556961754363,,,,,,6.9863,211.9759,,,,
389,K01247,,,0.6195833288099423,,,,,,,83.0094,,,,
390,K01251,,,0.6092897407938608,,,,,,,331.8757,,,,
391,K01255,,,0.534,,,,,,,8.8307,,,,
392,K01258,,,0.6138814189067644,,,,,,,14.894099999999998,,,,
393,K01259,,,0.5962836502535027,,,,,,,27.8798,,,,
394,K01262,,,0.606,,,,,,,7.704,,,,
395,K01265,,,0.6295188717048087,,,,,,,194.1346,,,,
396,K01266,,,0.6204910179246809,,,,,,,173.91569999999996,,,,
397,K01271,,,0.6016529535103297,,,,,,,31.223,,,,
398,K01273,,,0.5923366641408947,,,,0.609,,,200.99030000000002,,,,2.8689
399,K01283,,,0.5669468544976373,,,,,,,91.37329999999999,,,,
400,K01286,,,0.564711392246984,,,,,,,62.7925,,,,
401,K01295,,,0.6175399586998639,,,,,,,41.6194,,,,
402,K01297,,,0.6078777638110797,,,,,,,66.6593,,,,
403,K01299,,,0.6781337726831098,,,,,,,10.076699999999999,,,,
404,K01301,,,0.5901037834557323,,,,,,,14.829,,,,
405,K01302,,,0.5918642549757518,,,,,,,49.3865,,,,
406,K01303,,,0.5708436641899955,,,,,,,48.68600000000001,,,,
407,K01304,,,0.6794867770863118,,,,,,,14.3393,,,,
408,K01322,,,0.552,,,,,,,7.8356,,,,
409,K01338,,,0.5604655380679597,,,,,,,21.926299999999998,,,,
410,K01354,,,0.552,,,,,,,6.7274,,,,
411,K01356,,,0.597167019806816,,,,,,,69.362,,,,
412,K01358,,,0.5748220811714077,,,,,,,299.55640000000005,,,,
413,K01406,,,0.6271073885191021,,,,,,,12.999300000000002,,,,
414,K01409,,,0.6255922865992964,,,,,,,76.80610000000001,,,,
415,K01419,,,0.6073784694928249,,,,,,,118.35309999999997,,,,
416,K01423,,,0.5788089600117489,,,,,,,74.40590000000002,,,,
