,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
45,K00459,,,0.6569851568531149,,,,,47.012100000000004,,
46,K00486,,,0.56,,,,,5.8341,,
47,K00496,,,0.6409999999999999,,,,,7.1971,,
48,K00507,,,0.5846598408240143,,,,,49.289100000000005,,
49,K00525,,,0.6085496089965494,,,,,33.1297,,
50,K00540,,,0.6090200250359188,,,,,38.2066,,
51,K00544,,,0.6679999999999999,,,,,9.3462,,
52,K00548,,,0.610514740007151,,,,,30.3354,,
53,K00549,,,0.6211119078378794,,,,,129.94979999999998,,
54,K00560,,,0.616,,,,,10.8844,,
55,K00567,,,0.645,,,,,3.351,,
56,K00574,,,0.6391740095128301,,,,,62.810399999999994,,
57,K00588,,,0.6006031741083245,,,,,10.3468,,
58,K00600,,,0.6193809445444086,,,,,19.8637,,
59,K00602,,,0.6797775266701439,,,,,13.5592,,
60,K00606,,,0.6413005631715925,,,,,36.2324,,
61,K00626,,,0.6636360521924451,,,,,50.639300000000006,,
62,K00635,,,0.6480833393348244,,0.6622600015254857,,,118.82999999999998,,12.043299999999999
63,K00640,,,0.664,,,,,6.0685,,
64,K00641,,,0.6423481170730605,,,,,34.15259999999999,,
65,K00648,,,0.6206339280376052,,,,,15.3682,,
66,K00655,,,0.669638520373532,,,,,28.010599999999997,,
67,K00657,,,0.647,,,,,6.4549,,
68,K00661,,,0.636,,,,,2.2477,,
69,K00663,,,0.649,,,,,8.1031,,
70,K00674,,,0.72,,,,,12.9922,,
71,K00675,,,0.645,,,,,4.892,,
72,K00677,,,0.561,,,,,4.0147,,
73,K00682,,,0.653,,,,,2.562,,
74,K00683,,,0.5820000000000001,,,,,9.3184,,
75,K00688,,,0.6220169114358651,,,,,65.4946,,
76,K00700,,,0.5577296925310432,,,,,30.155,,
77,K00703,,,0.591,,,,,9.9529,,
78,K00748,,,0.648,,,,,4.0531,,
79,K00759,,,0.6250049201235515,,,,,20.5797,,
80,K00760,,,0.586,,,,,5.4213,,
81,K00763,,,0.6835660988721279,,,,,9.2254,,
82,K00764,,,0.6089905835181536,,,,,19.662599999999998,,
83,K00766,,,0.6961823738075834,,,,,15.7908,,
84,K00768,,,0.7171706587711637,,,,,8.5562,,
85,K00784,,,0.726,,,,,5.8342,,
86,K00789,,,0.637556018056606,,,,,52.474000000000004,,
87,K00790,,,0.7020000000000001,,,,,9.1898,,
88,K00791,,,0.7020000000000001,,,,,5.2273,,
89,K00793,,0.5820000000000001,0.6187272770721782,,,,7.9397,13.315900000000001,,
90,K00797,,,0.6485443377988778,,,,,11.6609,,
91,K00798,,,0.6208525951184491,,,,,15.2255,,
92,K00799,,,0.5724749623330111,,,,,29.988599999999998,,
93,K00800,,,0.6425480903312265,,,,,5.943899999999999,,
94,K00820,,,0.5854287552465596,,,,,20.1938,,
95,K00831,,,0.5920000000000001,,,,,6.0043,,
96,K00851,,,0.631,,,,,3.2411,,
97,K00857,,,0.59,,,,,8.1045,,
98,K00858,,,0.6624322744390216,,,,,11.4392,,
99,K00859,,,0.598,,,,,4.1147,,
100,K00865,,,0.733,,,,,4.123,,
101,K00867,,,0.65,,,,,6.0668,,
102,K00873,,,0.6135128818923071,,,,,21.314799999999998,,
103,K00912,,,0.5870000000000001,,,,,3.5594,,
104,K00919,,,0.682,,,,,7.6903,,
105,K00925,,,0.6131053988595336,,,,,11.4868,,
106,K00926,,,0.743,,,,,5.8679,,
107,K00927,,,0.6060639958356211,,,,,22.445300000000003,,
108,K00930,,,0.6629999999999999,,,,,13.0989,,
109,K00936,,,0.5886561450457567,,,,,15.855,,
110,K00937,,,0.5694676824445278,,,,,11.091,,
111,K00939,,,0.6660305212251549,,,,,19.9239,,
112,K00942,,,0.677,,,,,7.4817,,
113,K00943,,,0.6058884153592371,,,,,33.4464,,
114,K00945,,,0.6513879967296975,,,,,21.8577,,
115,K00948,,,0.6331059812235733,,,,,27.764,,
116,K00954,,,0.6409999999999999,,,,,11.3188,,
117,K00963,,,0.6240399792694657,,,,,11.8917,,
118,K00969,,,0.602,,,,,4.4545,,
119,K00973,,,0.612,,,,,5.687,,
120,K00975,,,0.568,,,,,5.9673,,
121,K00978,,,0.613,,,,,7.3303,,
122,K00981,,,0.616,,,,,6.41,,
123,K00982,,,0.664,,,,,5.7116,,
124,K00986,,,0.585665564255971,,,,,452.08700000000005,,
125,K00989,,,0.6529944763134036,,,,,28.2179,,
126,K00990,,,0.6429226508357014,,,,,24.1979,,
127,K00997,,,0.624,,,,,4.734,,
128,K01005,,,0.657207108675915,,,,,27.8035,,
129,K01040,,,0.679,,,,,7.1566,,
130,K01056,,,0.6311959252116138,,,,,28.9747,,
131,K01061,,,0.6147572257362521,,,,,86.68050000000001,,
132,K01066,,,0.684,,,,,4.965,,
133,K01069,,,0.593,,,,,3.9284,,
134,K01091,,,0.691,,,,,6.3727,,
135,K01095,,,0.5957170414486268,,0.667,,,10.930599999999998,,2.2604
136,K01114,,,0.6654214846410041,,,,,15.6407,,
137,K01118,,,0.5991565001040069,,,,,24.7134,,
138,K01129,,,0.5813387046888876,,,,,14.5223,,
139,K01151,,,0.6841522619244007,,,,,16.077199999999998,,
140,K01167,,,0.639,,,,,6.1431,,
141,K01183,,,0.5770000000000001,,,,,5.8308,,
142,K01206,,,0.5798444102436554,,,,,14.2708,,
143,K01239,,,0.5980616833891065,,,,,21.8833,,
144,K01246,,,0.6559999999999999,,,,,7.4846,,
145,K01251,,,0.6226121193268385,,,,,85.4449,,
146,K01265,,,0.6609999999999999,,,,,4.6646,,
147,K01266,,,0.6059782429968567,,,,,8.7954,,
148,K01273,,,0.6203398854498015,,,,,8.3932,,
149,K01283,,,0.612,,,,,6.4489,,
150,K01297,,,0.6083374009576804,,,,,22.4792,,
151,K01358,,,0.6250292014250006,,,,,82.66799999999999,,
152,K01372,,,0.67,,,,,10.2495,,
153,K01409,,,0.6202285413714731,,,,,19.7572,,
154,K01419,,,0.6331820854514711,,,,,20.0449,,
155,K01425,,,0.647,,,,,8.2448,,
156,K01429,,,0.637,,,,,5.3805,,
157,K01433,,,0.5841673899883977,,,,,34.8993,,
158,K01443,,,0.6001667070800771,,,,,11.5802,,
159,K01448,,,0.6279888500010906,,,,,18.8321,,
160,K01455,,,0.606,,,,,7.7637,,
161,K01462,,,0.5460860178779403,,,,,14.198500000000001,,
162,K01463,,,0.6240000000000001,,,,,5.2077,,
163,K01476,,,0.604,,,,,5.7937,,
164,K01478,,,0.6879353208246117,,,,,18.8358,,
165,K01489,,,0.5851954623372176,,,,,12.609399999999999,,
166,K01494,,,0.5938905850930901,,,,,15.735199999999999,,
167,K01495,,,0.5760000000000001,,,,,7.0968,,
168,K01497,0.672,,0.6759999999999999,,,1.9976,,9.492,,
169,K01507,,,0.5974823063893955,,,,,16.5778,,
170,K01520,,,0.6859999999999999,,,,,3.7286,,
171,K01524,,,0.64,,,,,6.1729,,
172,K01545,,,0.5810140909508975,,,,,13.070599999999999,,
173,K01546,,,0.6253654151872394,,,,,56.70869999999999,,
174,K01547,,,0.6212000887079323,,,,,24.869799999999998,,
175,K01548,,,0.6226849378457502,,,,,12.9103,,
176,K01551,,,0.532,,,,,5.2757,,
177,K01556,,,0.732,,,,,5.0865,,
178,K01560,,,0.7120000000000001,,,,,4.8229,,
179,K01569,,,0.6129993747754862,,,,,45.6404,,
180,K01574,,,0.649,,,,,2.6261,,
181,K01575,,,0.547,,,,,5.684,,
182,K01579,,,0.6250270128201384,,,,,9.022400000000001,,
183,K01588,,,0.6828604651655937,,,,,14.8796,,
184,K01595,,,0.635392278146873,,,,,13.3656,,
185,K01596,,,0.642,,,,,17.4326,,
186,K01607,,,0.617225350918985,,0.623,,,51.5603,,6.7266
187,K01613,,,0.6173297328251176,,,,,19.4618,,
188,K01619,,,0.622,,,,,4.4673,,
189,K01620,,,0.604327261941843,,,,,7.6112,,
190,K01621,,,0.5983141617152795,,,,,60.4096,,
191,K01624,,,0.5769990143942799,,,,,15.4042,,
192,K01625,,,0.605,,,,,6.2692,,
193,K01626,,,0.638,,,,,11.2625,,
194,K01627,,,0.601,,,,,11.6184,,
195,K01637,,,0.6364665805727914,,,,,22.6,,
196,K01638,,,,0.446,,,,,4.3373,
197,K01640,,,0.565,,,,,3.5611,,
198,K01644,,,0.5710327665927052,,,,,23.1601,,
199,K01653,,,0.6610954133491113,,,,,18.7058,,
200,K01662,,,0.7051281362037617,,,,,17.168699999999998,,
201,K01666,,,0.6650925450533716,,,,,14.7655,,
202,K01673,,,0.5979367781174052,,,,,94.2455,,
203,K01689,,,0.6362621555171764,,,,,40.919500000000006,,
204,K01693,,,0.649,,,,,8.1638,,
205,K01695,0.66,,0.632,,,4.3399,,7.1564,,
206,K01698,,,0.6700180073993749,,,,,15.6479,,
207,K01704,,,0.526,,,,,12.7218,,
208,K01719,,,0.7023922019150899,,,,,19.161099999999998,,
209,K01720,,,0.609,,,,,14.327,,
210,K01724,,,0.6085589120882823,,,,,9.545,,
211,K01733,,,0.706,,,,,15.6819,,
212,K01737,,,0.5956838709677419,,,,,13.243,,
213,K01749,,,0.6421268219422771,,,,,7.2940000000000005,,
214,K01752,,,0.6808736028426956,,,,,16.4565,,
215,K01755,,,0.6446840187709477,,,,,23.702599999999997,,
216,K01768,,,0.5720000000000001,,,,,9.3714,,
217,K01772,,,0.6300553092184052,,,,,26.3419,,
218,K01775,,,0.664,,,,,5.929,,
219,K01778,,,0.6859999999999999,,,,,6.1196,,
220,K01785,,,0.6186778546428371,,,,,20.5068,,
221,K01790,,,0.5720000000000001,,,,,5.4845,,
222,K01799,,,,,0.583,,,,,8.9372
223,K01803,,,0.6569886933075246,,,,,19.0644,,
224,K01805,,,0.594,,,,,3.865,,
225,K01807,,,0.6194105768805283,,,,,9.322,,
226,K01809,,,0.6491418029983984,,,,,17.495900000000002,,
227,K01810,,,0.6220533396037683,,,,,52.290299999999995,,
228,K01816,,,0.6709999999999999,,,,,2.9435,,
229,K01821,,,0.6165769619060213,,,,,20.189100000000003,,
230,K01839,,,0.6188452697113502,,,,,15.0046,,
231,K01854,,,0.603197631798666,,,,,13.256,,
232,K01858,,,0.5347508457395427,,,,,23.0519,,
233,K01866,,,0.619800983447934,,,,,26.2332,,
234,K01867,,,0.6533026423991051,,,,,24.217100000000002,,
235,K01868,,,0.539,,,,,9.271,,
236,K01874,,,0.6135691184348988,,,,,23.5137,,
237,K01875,,,0.5951159770739707,,,,,12.5624,,
238,K01881,,,0.688,,,,,9.4197,,
239,K01883,,,0.584,,,,,11.597,,
240,K01887,,,0.6761647807863731,,,,,20.6734,,
241,K01889,,,0.5770296145415692,,,,,52.48649999999999,,
242,K01890,,,0.618,,,,,9.559,,
243,K01892,,,0.687,,,,,8.7004,,
244,K01915,,,0.6356895810424178,,,,,101.4051,,
245,K01918,,,0.634,,,,,8.1687,,
246,K01919,,,0.6570054181149049,,,,,9.782,,
247,K01921,,,0.607,,,,,2.9703,,
248,K01923,,,0.5981640807515867,,,,,12.9029,,
249,K01933,,,0.69,,,,,6.3906,,
250,K01937,,,0.6085021866004604,,,,,82.7457,,
251,K01939,,,0.678279922436097,,,,,28.0278,,
252,K01940,,,0.6491706855672509,,,,,44.1654,,
253,K01945,,,0.6234690344660946,,,,,15.1841,,
254,K01951,,,0.6368304625114388,,,,,42.0346,,
255,K01953,,,0.6175533848760343,,,,,100.38459999999998,,
256,K01971,,,0.6629999999999999,,,,,10.2466,,
257,K01972,,,0.6314360721216244,,,,,32.4773,,
258,K01975,,,0.555,,,,,2.6231,,
259,K01990,,,0.68,,,,,16.6538,,
260,K01991,,,0.5942687244496585,,,,,9.0567,,
261,K02003,,,0.591,,,,,14.9607,,
262,K02004,,0.659,0.6038668161199638,,0.6285912826106181,,2.5036,386.50860000000006,,14.7472
263,K02015,,,0.575,,,,,2.722,,
264,K02020,,,0.609,,,,,5.9712,,
265,K02029,,,0.666,,,,,6.93,,
266,K02033,,,0.6309664429036892,,,,,13.1094,,
267,K02034,,,0.63088747646339,,,,,9.2222,,
268,K02036,,,0.6044502368936238,,,,,19.6222,,
269,K02039,,,0.6176907309208102,,,,,23.015600000000003,,
270,K02040,,,0.5889667093993854,,,,,24.526200000000003,,
271,K02049,,,0.5760000000000001,,,,,7.3433,,
272,K02051,,,0.616,,,,,3.9737,,
273,K02066,,,0.6273745285801359,,,,,63.6426,,
274,K02067,,,0.6206990714379349,,,,,80.9321,,
275,K02078,,,0.544,,,,,6.964,,
276,K02106,,,0.632,,,,,2.8517,,
277,K02108,,,0.5782530804635142,,,,,13.2728,,
278,K02109,,,0.608,,,,,3.1953,,
279,K02113,,,0.635,,,,,8.268,,
280,K02160,,,0.5536107834357533,,,,,10.5607,,
281,K02171,,,0.5846048638514466,,,,,6.5421,,
282,K02189,,,0.6870000000000002,,,,,2.5972,,
283,K02197,,,0.6099372413770472,,0.657,,,12.4983,,3.1726
284,K02224,,,0.688,,,,,3.0946,,
285,K02231,,,0.677,,,,,5.1684,,
286,K02238,,,0.6328960809697539,,,,,11.7225,,
287,K02257,,,0.6235880639451475,,,,,23.7217,,
288,K02259,,,,,0.638,,,,,6.6479
289,K02275,,,0.5760000000000001,,,,,9.8013,,
290,K02278,,,0.575,,,,,4.3363,,
291,K02279,,,0.615511633562147,,,,,10.0586,,
292,K02303,,,0.575,,,,,2.9985,,
293,K02313,,,0.5775969300515711,,,,,26.0625,,
294,K02314,,,0.608466198205917,,,,,33.7605,,
295,K02316,,,0.6042948733780185,,,,,38.7292,,
296,K02338,,,0.570998814709063,,,,,40.8275,,
297,K02342,,,0.7390000000000001,,,,,4.0297,,
298,K02343,,,0.61,,,,,7.0408,,
299,K02347,,,0.581,,,,,6.9045,,
300,K02356,,,0.5895158419371808,,,,,45.346599999999995,,
301,K02357,,,0.6460366241586358,,,,,29.0996,,
302,K02358,,,0.5760000000000001,,,,,85.5874,,
303,K02372,,,0.5907486679129655,,,,,17.950400000000002,,
304,K02386,,,,,0.667,,,,,1.4495
305,K02389,,,0.635,,,,,2.0535,,
306,K02415,,,,,0.575,,,,,2.2178
307,K02417,,,0.639,,,,,3.8925,,
308,K02429,,,0.5501240585053376,,,,,23.208099999999998,,
309,K02437,,,0.6103796806470426,,,,,21.863599999999998,,
310,K02456,,,0.6409999999999999,,,,,3.5128,,
311,K02460,,,0.5870000000000001,,,,,3.8708,,
312,K02483,,,0.624,,,,,8.1169,,
313,K02492,,,0.7044919900368853,,,,,11.8117,,
314,K02500,,,0.5690000000000001,,,,,3.9504,,
315,K02503,,,0.647,,,,,5.5897,,
316,K02510,,,0.6814849555411759,,,,,11.775500000000001,,
317,K02518,,,0.5511607296092967,,,,,40.3065,,
318,K02520,,,0.5660000000000001,,,,,14.2133,,
319,K02527,,,0.6109905182278894,,,,,13.5354,,
320,K02536,,,0.5738350303453048,,,,,9.6629,,
321,K02549,,,0.607,,,,,7.369,,
322,K02600,,,0.6336197241113721,,,,,81.7419,,
323,K02601,,,0.6624938080839885,,,,,26.250099999999996,,
324,K02609,,,0.624,,,,,5.8081,,
325,K02651,,,0.552,,,,,5.5754,,
326,K02654,,,0.5770000000000001,,,,,3.3568,,
327,K02663,,,0.594,,,,,7.2829,,
328,K02664,,,0.5911770418148955,,,,,10.7055,,
329,K02672,,,0.597,,,,,5.4482,,
330,K02673,,,,,0.588,,,,,5.4902
331,K02825,,,0.5870000000000001,,,,,10.0904,,
332,K02834,,,,,0.623,,,,,3.25
333,K02838,,,0.6312930630794108,,,,,13.4592,,
334,K02860,,,0.6920000000000001,,,,,6.3974,,
335,K02863,,,0.6754699184556104,,,,,17.7841,,
336,K02864,,,0.5862678905966909,,,,,27.8003,,
337,K02867,,,0.5589999999999999,,,,,4.9144,,
338,K02871,,,0.6088014408333754,,,,,44.309599999999996,,
339,K02874,,,0.56,,,,,4.9726,,
340,K02876,,,0.6329275019072875,,0.6629999999999999,,,15.0409,,2.4916
341,K02878,,,0.6114060312911223,,,,,23.301900000000003,,
342,K02879,,,0.6902120381622647,,,,,24.4468,,
343,K02881,,,0.7242925242468108,,,,,16.5578,,
344,K02884,,,0.6801349417012006,,,,,16.227800000000002,,
345,K02886,,,0.631,,,,,9.8235,,
346,K02887,,,0.6003405083510115,,,,,16.6194,,
347,K02888,,,0.5873102734947897,,,,,25.6224,,
348,K02890,,,0.633,,,,,12.8315,,
349,K02892,,,0.573,,,,,11.0546,,
350,K02895,,,0.617024267256413,,,,,34.5086,,
351,K02897,,,0.6062568276481675,,,,,23.217399999999998,,
352,K02899,,,0.6773631067342173,,,,,20.194200000000002,,
353,K02902,,,0.5798126727387336,,,,,12.8874,,
354,K02904,,,0.594,,,,,10.4951,,
355,K02906,,,0.6527809169265503,,,,,31.899900000000002,,
356,K02909,,,0.5903080811929576,,,,,29.6473,,
357,K02911,,,0.5848323072361652,,,,,16.9348,,
358,K02913,,,0.494,,,,,5.028,,
359,K02914,,,0.6463143931496195,,,,,10.4006,,
360,K02916,,,0.551,,,,,7.6216,,
361,K02926,,,0.6335288117231175,,,,,27.907500000000002,,
362,K02931,,,0.6820000000000002,,,,,15.6799,,
363,K02933,,,0.6736303773256954,,,,,25.2926,,
364,K02935,,,0.5843756661210908,,,,,29.8776,,
365,K02939,,,0.6145367020957241,,,,,21.2269,,
366,K02945,,,0.6430511816719181,,,,,53.96340000000001,,
367,K02946,,,0.5896473119540301,,,,,52.899,,
368,K02948,,,0.658954192155999,,,,,37.2199,,
369,K02950,,,0.6576487405150699,,,,,64.7419,,
370,K02952,,,0.6280013455871051,,,,,46.629999999999995,,
371,K02956,,,0.5428060625250163,,,,,31.9343,,
372,K02959,,,0.558956304412698,,,,,14.357499999999998,,
373,K02963,,,0.6124065662362479,,,,,15.6341,,
374,K02965,,,0.618,,,,,12.8315,,
375,K02967,,,0.5767052696130807,,,,,74.5236,,
376,K02968,,,0.5489999999999999,,0.595,,,5.5857,,5.0242
377,K02970,,,0.528,,,,,5.2591,,
378,K02982,,,0.6521428486051217,,,,,71.8368,,
379,K02986,,,0.6348011720284434,,,,,33.2115,,
380,K02988,,,0.6592430374540834,,,,,32.7722,,
381,K02990,,,0.6208419856907756,,,,,22.8474,,
382,K02992,,,0.6019469314733168,,,,,33.4768,,
383,K02994,,,0.6300189599477117,,,,,20.0835,,
384,K02996,,,0.709695133003673,,,,,13.3627,,
385,K03040,,,0.6237621115134219,,,,,60.8885,,
386,K03060,,,,,0.573,,,,,8.0349
387,K03071,,,0.629,,,,,2.8719,,
388,K03073,,,0.5569590783845243,,0.567086278286252,,,13.5902,,10.1225
389,K03088,,,0.6311415781770578,,0.6859999999999999,,,284.21840000000003,,3.4399
390,K03092,,,0.5781824692491248,,,,,27.8988,,
391,K03100,,,0.5751662177153007,,,,,16.9465,,
392,K03101,,,0.669,,0.618,,,6.2036,,3.5175
393,K03111,,,0.5948510956321994,,,,,32.989200000000004,,
394,K03118,,,0.575120561535498,,0.705,,,12.6999,,6.2652
395,K03147,,,0.5865826394886636,,,,,49.0984,,
396,K03149,,,0.575,,,,,5.4592,,
397,K03151,,,0.589,,,,,5.916,,
398,K03154,,,,,0.617,,,,,4.4542
399,K03179,,,0.6499999999999999,,,,,9.4124,,
400,K03186,,,0.643,,,,,4.8632,,
401,K03210,,,0.6083189218284846,,,,,20.1556,,
402,K03217,,,0.523,,,,,13.4731,,
403,K03218,,,0.6459999999999999,,,,,9.5019,,
404,K03270,,,0.594,,,,,9.03,,
405,K03282,,,0.5760000000000001,,,,,4.9894,,
406,K03286,,,0.5956087184204476,,,,,10.0781,,
407,K03303,,,0.5789133466453739,,,,,20.997999999999998,,
408,K03313,,,0.7180000000000001,,,,,6.7347,,
409,K03320,,,0.6759999999999999,,,,,3.6751,,
410,K03325,,,0.5760000000000001,,,,,5.1201,,
411,K03335,,,0.5433812717236765,,,,,12.4745,,
412,K03337,,,0.5522367195435606,,,,,12.1901,,
413,K03392,,,0.597,,,,,4.7865,,
414,K03402,,,0.633,,,,,6.3298,,
415,K03406,,,0.6216624538474607,,0.61,,,19.4512,,3.0071
416,K03408,,,0.5720000000000001,,,,,8.9393,,
417,K03409,,,0.5660000000000001,,,,,6.7572,,
418,K03424,,,0.6333987818339041,,,,,23.7773,,
419,K03426,,,0.6609999999999999,,,,,7.8383,,
420,K03438,,,0.5920000000000001,,,,,14.2097,,
421,K03457,,,0.5920000000000001,,,,,10.4302,,
422,K03464,,,0.6780332538609353,,,,,7.1386,,
423,K03466,,,0.6093982771424824,,,,,74.928,,
424,K03470,,,0.6566279366409821,,,,,12.112200000000001,,
425,K03478,,,0.575,,,,,6.5965,,
426,K03496,,,0.5894980838658378,,,,,23.474600000000002,,
427,K03497,,,0.6367076529300875,,,,,33.176,,
428,K03501,,,0.6183739263148992,,,,,17.3132,,
429,K03521,,,0.665,,,,,8.7522,,
430,K03522,,,0.6713952969389834,,,,,19.1226,,
431,K03525,,,0.6361588113578486,,,,,21.5252,,
432,K03526,,,0.6809480965624055,,,,,60.164899999999996,,
433,K03527,,,0.6005452601398388,,,,,25.1357,,
434,K03530,,,0.534,,,,,8.1129,,
435,K03531,,,0.6600290980243677,,,,,58.988600000000005,,
436,K03536,,,0.6251168901132247,,,,,29.7722,,
437,K03544,,,0.6266484651028682,,,,,102.00890000000001,,
438,K03545,,,0.6055302884369219,,,,,23.464100000000002,,
439,K03549,,,0.6532794476300844,,,,,14.5578,,
440,K03551,,,0.5934654770378874,,,,,29.7607,,
441,K03553,,,0.6208195882645874,,,,,29.7964,,
442,K03556,,,0.7183307688970352,,,,,33.5086,,
443,K03558,,,0.637,,,,,6.0599,,
444,K03559,,,0.5800152937632255,,0.507,,,66.84309999999999,,5.6196
445,K03564,,,0.5564112820856071,,,,,21.2265,,
446,K03565,,,0.6744188838946752,,,,,11.5214,,
447,K03569,,,0.6293832209094218,,,,,17.9052,,
448,K03570,,,0.627,,,,,7.6079,,
449,K03571,,,0.5502836006871058,,,,,13.7485,,
450,K03574,,,0.6648837035705037,,,,,26.3624,,
451,K03575,,,0.6759999999999999,,,,,8.2991,,
452,K03581,,,0.6288834208189078,,,,,25.8556,,
453,K03584,,,0.687,,,,,5.6586,,
454,K03589,,,0.618,,,,,4.8444,,
455,K03590,,,0.6506846680355921,,,,,20.454,,
456,K03593,,,0.6293611577445033,,,,,27.727500000000003,,
457,K03594,,,0.528,,,,,7.4328,,
458,K03595,,,0.72,,,,,7.2962,,
459,K03601,,,0.6397774343603322,,,,,30.391700000000004,,
460,K03602,,,0.706,,,,,5.6848,,
461,K03605,,,0.608,,,,,6.7763,,
462,K03621,,,0.6248814740548685,,,,,8.2556,,
463,K03624,,,0.639,,,,,4.3212,,
464,K03625,,,0.6990000000000001,,,,,5.4604,,
465,K03628,,,0.6199972107786943,,,,,80.75840000000001,,
466,K03629,,,0.682,,,,,4.3938,,
467,K03630,,,0.7070000000000001,,,,,3.7286,,
468,K03635,,,0.59,,,,,8.2556,,
469,K03636,0.6409999999999999,,0.5781621100965723,,,3.1615,,7.0956,,
470,K03637,,,0.6316910370519647,,,,,24.6341,,
471,K03639,,,0.6478620712892397,,,,,27.600199999999997,,
472,K03641,,,0.5749177187876526,,,,,19.4377,,
473,K03642,,,0.5984384853675692,,,,,19.7872,,
474,K03644,,,0.7175752998450862,,,,,22.5914,,
475,K03647,,,0.62,,,,,9.5173,,
476,K03648,,,0.676210792849236,,,,,11.6467,,
477,K03652,,,0.591,,,,,5.9683,,
478,K03664,,,0.5931820693709193,,,,,40.018699999999995,,
479,K03665,,,0.6429134634287166,,,,,20.4916,,
480,K03666,,,0.559,,,,,6.1674,,
481,K03671,,,0.5944067875995461,,,,,31.0535,,
482,K03683,,,0.645,,,,,3.7205,,
483,K03687,,,0.6606106895077014,,,,,17.8485,,
484,K03698,,,0.5579999999999999,,,,,5.93,,
485,K03701,,,0.6201080597376744,,,,,53.5818,,
486,K03702,,,0.6235900605192977,,,,,32.067800000000005,,
487,K03703,,,0.644,,,,,10.4283,,
488,K03704,,,0.5749625099819989,,,,,90.0667,,
489,K03705,,,0.6282424578129682,,,,,34.0375,,
490,K03709,,,0.667,,,,,4.9274,,
491,K03711,,,0.6779999999999999,,,,,5.8769,,
492,K03719,,,0.6518770797935435,,,,,11.102599999999999,,
493,K03722,,,0.7190000000000001,,,,,6.0946,,
494,K03724,,,0.687,,,,,7.241,,
495,K03744,,,0.580267943099974,,,,,30.883799999999997,,
496,K03750,,,0.738,,,,,8.1889,,
497,K03752,,,0.732,,,,,5.4805,,
498,K03772,,,0.555,,,,,6.0197,,
499,K03781,,,0.6423529061572486,,,,,64.3743,,
500,K03783,,,0.696,,,,,7.1093,,
501,K03787,,,0.6211470437402945,,,,,11.822500000000002,,
502,K03789,,,,,0.594,,,,,5.9306
503,K03790,,,0.5969163949270458,,,,,10.5824,,
504,K03799,,,0.6378122566668663,,,,,11.4527,,
505,K03801,,,0.569,,,,,4.5525,,
506,K03809,,,0.545,,,,,8.9569,,
507,K03820,,,0.616033132742696,,,,,14.305299999999999,,
508,K03821,,,0.6494447663667393,,,,,39.19220000000001,,
