,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
76,K00457,,,0.646334921896592,,,,,,106.433,,,
77,K00459,,,0.6776831497048952,,,0.711,,,23.042,,,3.1352
78,K00496,,,0.6696025588959368,,,,,,7.0164,,,
79,K00500,,,0.6364590604026845,,,,,,7.049,,,
80,K00507,,,0.6649808088104667,,,,,,106.6552,,,
81,K00525,,0.44027672422306385,0.642025543297446,,,,,15.821299999999999,68.2136,,,
82,K00540,,,0.6992154274568003,,,,,,55.959199999999996,,,
83,K00544,,,0.674,,,,,,4.5704,,,
84,K00548,,,0.6533164762667347,,,,,,80.71739999999998,,,
85,K00549,,,0.6590227862856495,,,,,,166.1869,,,
86,K00554,,,0.6982136537064955,,,,,,31.4215,,,
87,K00555,,0.31,,,,,,2.332,,,,
88,K00560,,,0.6484836944930996,,,,,,45.0852,,,
89,K00566,,,0.774,,,,,,5.4915,,,
90,K00570,,,0.581,,,,,,5.4966,,,
91,K00571,,,0.6459999999999999,,,,,,6.5133,,,
92,K00573,,,0.6898557959699585,,,,,,36.5462,,,
93,K00574,,,0.6901114554907252,,,,,,36.3163,,,
94,K00588,,,0.6809827632607385,,,,,,12.4584,,,
95,K00598,,,0.768,,,,,,1.9262,,,
96,K00600,,0.431246445516263,0.6824061708278967,,,,,14.233799999999999,130.5692,,,
97,K00602,,,0.6919978883146919,,,,,,138.82989999999998,,,
98,K00604,,,0.635,,,,,,4.3011,,,
99,K00605,,,0.643,,,,,,4.6275,,,
100,K00606,,,0.6614049809857985,,,,,,76.4225,,,
101,K00609,,,0.6927599488894438,,,,,,39.9365,,,
102,K00610,,0.383852407673235,,,,,,7.8151,,,,
103,K00611,,,0.713,,,,,,5.9518,,,
104,K00613,,,0.667,,,,,,2.1167,,,
105,K00615,,,0.6774808167375809,,,,,,28.104899999999997,,,
106,K00616,,0.4689999999999999,0.551,,,,,4.168,4.6145,,,
107,K00620,,,0.7216224905459401,,,,,,27.667099999999998,,,
108,K00626,,,0.680233330007034,,,,,,96.1291,,,
109,K00632,,,0.667,,,,,,8.1165,,,
110,K00635,,,0.7036742464469105,,,0.7324695064371614,,,89.58229999999999,,,9.0416
111,K00640,,,0.6904358549839962,,,,,,21.1556,,,
112,K00641,,,0.6742267989001515,,,,,,52.86559999999999,,,
113,K00645,,,0.637,,,,,,4.5736,,,
114,K00648,,,0.6553507353547153,,,,,,19.7013,,,
115,K00652,,,0.591,,,,,,4.3041,,,
116,K00655,,,0.700968754298252,,,,,,34.2564,,,
117,K00657,,,0.5976249432445688,,,,,,17.027,,,
118,K00662,,,0.70381619900854,,,,,,11.245000000000001,,,
119,K00663,,,0.68494328114889,,,,,,4.7779,,,
120,K00674,,,0.7064307923042068,,,,,,52.6269,,,
121,K00677,,,0.5917802264107305,,,,,,19.045900000000003,,,
122,K00681,,,0.602,,,,,,4.007,,,
123,K00684,,,0.6785182749544492,,,,,,6.3895,,,
124,K00688,,,0.6546481777076621,,,,,,41.8821,,,
125,K00700,,,0.6303950893735406,,,,,,20.865499999999997,,,
126,K00703,,,0.6397792597693495,,,,,,11.6069,,,
127,K00705,,,0.7520000000000001,,,,,,7.3346,,,
128,K00721,,,0.6558966228185332,,,,,,9.0547,,,
129,K00748,,,0.586,,,,,,2.0172,,,
130,K00759,,0.475,0.6915756594760394,,,,,5.1843,43.9726,,,
131,K00760,,,0.6303777691953608,,,,,,66.7378,,,
132,K00762,,0.468,0.7259350203407826,,,0.343,,4.3529,23.7467,,,6.0372
133,K00763,,,0.6940000000000001,,,,,,3.0841,,,
134,K00764,,0.442,0.6807115389532776,,,,,2.8141,128.77,,,
135,K00765,,,0.7004300925604363,,,,,,22.589399999999998,,,
136,K00766,,0.44999999999999996,0.7016951217045907,,,,,5.4887,47.423500000000004,,,
137,K00768,,,0.8009999999999999,,,,,,6.9781,,,
138,K00773,,,0.6188273612279315,,,,,,10.693,,,
139,K00782,,,0.7091112220962461,,,,,,14.508199999999999,,,
140,K00783,,,0.6847481096262382,,,,,,21.5681,,,
141,K00784,,0.5195298000998577,0.625306479470034,,,,,6.8494,22.4177,,,
142,K00788,,,0.585,,,,,,5.3953,,,
143,K00789,,0.4418108961705487,0.6773929939704838,,,,,6.1524,310.79999999999995,,,
144,K00790,,,0.6619907104866971,,,,,,39.2379,,,
145,K00793,,0.38320946288093705,0.6802174054995667,,,,,6.589,70.94030000000001,,,
146,K00794,,0.44720277211377757,0.706310156140219,,,,,9.8785,29.2935,,,
147,K00796,,,0.6239454001974656,,,,,,6.6494,,,
148,K00797,,,0.5056316955724341,,,,,,7.2278,,,
149,K00798,,,0.665281627043157,,,,,,62.2981,,,
150,K00799,,,0.6331275429715341,,,,,,80.7891,,,
151,K00800,,0.5561566122316096,0.6693371012767294,,,,,9.8725,18.2639,,,
152,K00806,,,0.615692715621024,,,,,,10.4086,,,
153,K00809,,0.438,0.6106230061788595,,,,,4.2025,11.0964,,,
154,K00817,,,0.585,,,,,,5.292,,,
155,K00820,,,0.6680392427862647,,,,,,71.6298,,,
156,K00826,,,0.6274982863618022,,,,,,10.7867,,,
157,K00831,,,0.5768455684241485,,,,,,15.518499999999998,,,
158,K00848,,,0.677,,,,,,2.1846,,,
159,K00851,,,0.49607859971779905,,,,,,5.3083,,,
160,K00852,,,0.7959999999999999,,,,,,5.7451,,,
161,K00855,,,0.6762530070265319,,,,,,19.027,,,
162,K00857,,,0.6641126178786314,,,,,,13.807300000000001,,,
163,K00858,,0.4142315971383937,0.6975359026183597,,,,,6.3559,71.4171,,,
164,K00859,,,0.6651713007091753,,,,,,29.353299999999997,,,
165,K00865,,,0.7296436536147815,,,,,,44.175,,,
166,K00867,,,0.6097454994953015,,,,,,9.8725,,,
167,K00868,,,0.6629999999999999,,,,,,5.065,,,
168,K00872,,,0.678750722014687,,,,,,9.3402,,,
169,K00873,,,0.6861506540914117,,,0.657,,,155.1289,,,3.0062
170,K00876,,,0.6570000000000001,,,,,,2.0089,,,
171,K00878,,,0.7120000000000001,,,,,,5.6262,,,
172,K00886,,,0.67,,,,,,6.7819,,,
173,K00887,,,0.61,,,,,,3.5635,,,
174,K00891,,,0.653,,,,,,3.1392,,,
175,K00899,,,0.7384555629275933,,,,,,4.9336,,,
176,K00912,,,0.5910023722483995,,,,,,5.2,,,
177,K00919,,,0.6426407291970198,,,,,,12.4118,,,
178,K00925,,,0.7140668367977663,,,,,,23.2001,,,
179,K00926,,0.4164329336994582,0.6985365610607194,,,,,6.7347,11.630700000000001,,,
180,K00927,,0.459,0.6774846287509464,,,,,3.2729,54.60989999999999,,,
181,K00928,,,0.618,,,,,,4.9507,,,
182,K00930,,,0.6756874979490887,,,,,,32.968,,,
183,K00931,,,0.7120000000000001,,,,,,15.6658,,,
184,K00936,,,0.6615433861393671,,,,,,16.2984,,,
185,K00937,,,0.6730124702525073,,,,,,45.7312,,,
186,K00939,,0.743,0.62,,,,,13.487,4.7432,,,
187,K00940,,,0.6924344655808983,,,,,,32.3348,,,
188,K00942,,,0.6369753298790753,,,,,,13.8088,,,
189,K00943,,,0.6810604518831885,,,,,,31.046800000000005,,,
190,K00945,,,0.7160194055282175,,,,,,56.13489999999999,,,
191,K00946,,,0.738845563812775,,,,,,12.348300000000002,,,
192,K00948,,0.38,0.6524683964897363,,,,,2.7602,139.2366,,,
193,K00949,,,0.715,,,,,,3.0678,,,
194,K00950,,,0.6945010317817747,,,,,,14.380700000000001,,,
195,K00952,,0.3960000000000001,,,,,,4.6709,,,,
196,K00954,,,0.6308261225790549,,,,,,121.8215,,,
197,K00957,,,0.6978660619389168,,,,,,45.806599999999996,,,
198,K00958,,0.35700000000000004,0.6473644787642499,,,,,4.1727,20.4249,,,
199,K00962,,,0.6038968850086482,,,,,,27.9422,,,
200,K00963,,,0.6853078921976548,,,,,,11.1372,,,
201,K00969,,,0.675414452480843,,,,,,25.0882,,,
202,K00971,,,0.6290310771129138,,,,,,9.2285,,,
203,K00975,,,0.6047127483526915,,,,,,22.440800000000003,,,
204,K00981,,,0.640326800029352,,,,,,27.4528,,,
205,K00982,,,0.5930847920204031,,,,,,13.3262,,,
206,K00986,,,0.6372609820175946,,,,,,213.0142,,,
207,K00989,,,0.6984156183458353,,,,,,24.560899999999997,,,
208,K00990,,,0.6376901318492566,,,,,,18.5789,,,
209,K00992,,,0.6377324597898932,,,,,,9.5755,,,
210,K00997,,,0.6501739661234682,,,,,,24.949199999999998,,,
211,K01000,,,0.6490145404932198,,,,,,44.8354,,,
212,K01004,,,0.645,,,,,,14.4914,,,
213,K01005,,,0.6881892482251663,,,0.621,,,103.51659999999998,,,4.5054
214,K01006,,,0.6290411095461357,,,,,,13.7454,,,
215,K01008,,,0.7280452808434863,,,,,,20.2883,,,
216,K01011,,0.493,0.5820000000000001,,,,,4.6988,5.4852,,,
217,K01012,,0.452,0.6894280292560648,,,,,4.2654,38.7303,,,
218,K01023,,,0.5820000000000001,,,,,,9.088,,,
219,K01029,,,0.612,,,,,,5.7948,,,
220,K01032,,,0.635,,,,,,7.7696,,,
221,K01039,,,0.7154735635704407,,,,,,21.1965,,,
222,K01040,,,0.7086059340862435,,,,,,24.2919,,,
223,K01046,,0.425,0.8,,,,,2.6621,4.8372,,,
224,K01047,,,0.634,,,,,,7.4801,,,
225,K01051,,,0.582787785110406,,,,,,11.3706,,,
226,K01055,,,0.6643101767780152,,,,,,14.6866,,,
227,K01056,,,0.6733632265782487,,,,,,49.0585,,,
228,K01057,,,0.6938562158996998,,,,,,23.5169,,,
229,K01060,,,0.616,,,,,,2.7541,,,
230,K01061,,0.40395496724884133,0.652083814098324,,,0.609,,10.3503,34.7053,,,3.3471
231,K01069,,,0.6346175227572398,,,,,,27.4516,,,
232,K01070,,,0.644,,,,,,2.0023,,,
233,K01077,,,0.6238553904678362,,,,,,12.6359,,,
234,K01091,,,0.598,,,,,,4.6639,,,
235,K01092,,,0.5670000000000001,,,,,,1.9801,,,
236,K01095,,,0.6384881776738234,,,,,,5.640499999999999,,,
237,K01104,,,0.6410079576358605,,,,,,6.296,,,
238,K01113,,0.7170000000000002,0.6800247465879685,,,,,2.452,25.684200000000004,,,
239,K01114,,,0.5950125084261255,,,,,,6.1273,,,
240,K01129,,,0.6839519160013415,,,,,,38.9397,,,
241,K01151,,0.40218376536091394,0.7032335711792941,,,,,7.7194,29.743399999999998,,,
242,K01153,,,0.545,,,,,,5.1854,,,
243,K01154,,,0.565,,,,,,5.1854,,,
244,K01158,,,0.589,,,,,,5.4067,,,
245,K01159,,,0.6944834603337214,,,,,,53.79860000000001,,,
246,K01170,,0.374,,,,,,3.875,,,,
247,K01174,,0.43200000000000016,0.6435523323366453,,,,,3.5477,14.5475,,,
248,K01181,,,0.7023135698344354,,,,,,9.899799999999999,,,
249,K01185,,,0.618,,,,,,2.8715,,,
250,K01206,,,0.6462616230012624,,,,,,10.3298,,,
251,K01209,,,0.6393403957059313,,,,,,14.4344,,,
252,K01239,,0.411,0.5682081231263523,,,,,4.0678,15.5333,,,
253,K01241,,,0.632,,,,,,3.7793,,,
254,K01246,,,0.6735875178275963,,,,,,52.8346,,,
255,K01247,,,0.348,,,,,,3.6155,,,
256,K01251,0.753,0.4205034690335738,0.6777875441880921,,,,3.7516,11.065999999999999,315.65190000000007,,,
257,K01255,,,0.732,,,,,,5.5484,,,
258,K01258,,,0.644,,,,,,8.0115,,,
259,K01259,,,0.6467029008725531,,,,,,19.5394,,,
260,K01265,,,0.6860401383635727,,,,,,48.609300000000005,,,
261,K01266,,,0.6820159763019488,,,,,,48.7428,,,
262,K01273,,,0.6350024404444049,,,,,,47.35389999999999,,,
263,K01281,,,0.6960000000000001,,,,,,9.7648,,,
264,K01283,,,0.5907062890409168,,,,,,14.4831,,,
265,K01286,,,0.6799562157685257,,,,,,15.552299999999999,,,
266,K01297,,,0.6749947219192534,,,,,,27.7517,,,
267,K01299,,0.42200000000000004,0.657,,,,,10.3716,3.5862,,,
268,K01356,,,0.6464859007522786,,,,,,40.4114,,,
269,K01358,,,0.6503558654736399,,,,,,313.81269999999995,,,
270,K01406,,,0.6011495330492093,,,0.695,,,26.0978,,,3.5482
271,K01409,,0.41657212517158443,0.7063047513438505,,,,,7.870799999999999,37.113,,,
272,K01419,,,0.6903128366493613,,,,,,9.7304,,,
273,K01424,,,0.601,,,,,,3.9576,,,
274,K01425,,,0.6480673993916619,,,,,,7.8529,,,
275,K01426,,0.4132389192569584,0.6837407655430612,,,,,9.6129,29.315600000000003,,,
276,K01429,,0.462,,,,,,5.6511,,,,
277,K01431,,,0.665,,,,,,28.2558,,,
278,K01432,,,0.624,,,,,,1.8951,,,
279,K01433,,,0.615,,,,,,3.4253,,,
280,K01443,,,0.7034315202592686,,,,,,9.717600000000001,,,
281,K01444,,,0.598,,,,,,5.4972,,,
282,K01447,,,0.6601194863511822,,,,,,20.8351,,,
283,K01448,,0.7040000000000001,0.6310592818149459,,,,,1.8105,48.2321,,,
284,K01449,,,0.6793889708972128,,,,,,6.529100000000001,,,
285,K01455,,,0.6869292647108568,,,,,,66.51389999999999,,,
286,K01456,,0.3670000000000001,,,,,,3.9031,,,,
287,K01462,,,0.6948599839284639,0.731,,,,,61.5756,2.3708,,
288,K01465,,,0.597,,,,,,5.1514,,,
289,K01470,,0.41928725061158295,0.6795780165967376,,,,,17.763099999999998,52.5153,,,
290,K01477,,,0.6285559075702594,,,,,,7.7302,,,
291,K01478,,,0.7208982986954533,,,,,,23.335399999999996,,,
292,K01480,,0.445,,,,,,3.5076,,,,
293,K01482,,,0.603701686911027,,,,,,10.4177,,,
294,K01485,,,0.667,,,,,,3.5257,,,
295,K01489,,,0.6800644903116568,,,,,,43.491899999999994,,,
296,K01491,,,0.7639999999999999,,,,,,6.2737,,,
297,K01493,,0.508,0.6408348110097354,,,,,6.2736,12.5664,,,
298,K01494,,,0.6697026302163737,,,,,,100.7304,,,
299,K01495,,0.42012743250730483,0.6939100076453156,,,,,6.8238,18.803800000000003,,,
300,K01496,,,0.655,,,,,,6.1287,,,
301,K01497,,,0.6372389559785496,,,,,,11.7395,,,
302,K01500,,,0.563,,,,,,7.015,,,
303,K01507,,,0.6548338645643325,,,,,,56.84570000000001,,,
304,K01512,,0.4370000000000001,,,,,,2.534,,,,
305,K01515,,,0.644,,,,,,5.1734,,,
306,K01520,,,0.7229761046329828,0.626,,,,,25.4583,5.2658,,
307,K01524,,,0.749,,,,,,5.4685,,,
308,K01546,,,0.6544495078121555,,,,,,5.7982,,,
309,K01547,,,0.6629999999999999,,,,,,9.5806,,,
310,K01551,,0.3924164335972934,0.6956461269197803,,,,,6.7608999999999995,76.6913,,,
311,K01555,,,0.6490796976447827,,,,,,16.413,,,
312,K01556,,,0.6995980236374395,,,,,,7.0036000000000005,,,
313,K01560,,,0.652,,,,,,3.8928,,,
314,K01561,,,0.7091232109054532,,,,,,28.175900000000002,,,
315,K01574,,,0.6829999999999999,,,,,,6.155,,,
316,K01579,,,0.6519495313588538,,,,,,5.6241,,,
317,K01586,,,0.619,,,,,,5.3582,,,
318,K01588,,0.477,0.65432866262755,,,0.7149999999999999,,4.6548,13.6792,,,9.7772
319,K01589,,0.44,,,,,,5.6982,,,,
320,K01593,,,0.6035326347016476,,,,,,10.3692,,,
321,K01595,,,0.6934693646999991,,,,,,61.1689,,,
322,K01596,,,0.586,,,,,,7.356,,,
323,K01607,,,0.6503710134996031,,,,,,81.68249999999999,,,
324,K01610,,0.47887513299491635,0.6611210375281112,,,,,12.3918,56.9632,,,
325,K01611,,,0.5348164569095241,,,,,,13.1177,,,
326,K01613,,,0.598,,,,,,3.9631,,,
327,K01619,,,0.6894392790593569,,,,,,70.1091,,,
328,K01620,,,0.696407920705078,,,,,,48.262299999999996,,,
329,K01621,,,0.6860764260100298,,,,,,70.8462,,,
330,K01622,,0.4647945272620359,,,,,,7.1253,,,,
331,K01623,,,0.6559454354200768,,,,,,43.091499999999996,,,
332,K01624,,,0.6570677670438475,,,,,,29.997,,,
333,K01626,,,0.7119665253133869,,,,,,52.1207,,,
334,K01627,,,0.59781514803871,,,,,,7.6638,,,
335,K01633,,,0.7041691435294201,,,,,,18.9929,,,
336,K01637,,,0.6714144924920142,,,,,,26.003500000000003,,,
337,K01638,,,0.6685956518345968,,,,,,128.69280000000003,,,
338,K01640,,,0.6666553532047974,,,,,,25.758899999999997,,,
339,K01641,,0.381,,,,,,5.0265,,,,
340,K01644,,,0.689261710957949,,,,,,25.443800000000003,,,
341,K01653,,0.452,0.6547073246604898,,,,,7.4508,32.6106,,,
342,K01662,,,0.745,,,,,,7.0605,,,
343,K01666,,,0.64,,,,,,3.2249,,,
344,K01673,,,0.664411564005025,,,,,,66.0864,,,
345,K01689,,0.45473811121557745,0.6702138494509314,,,,,19.0465,44.7482,,,
346,K01695,,0.426,0.6956211087444357,,,,,3.8713,47.4147,,,
347,K01698,,0.435,0.7045300743585187,,,,,2.0953,74.4397,,,
348,K01704,,0.4357722506437052,0.6918613126446138,,,,,9.848700000000001,20.1125,,,
349,K01709,,,0.546,,,,,,3.9943,,,
350,K01711,,,0.6804298145997529,,,,,,31.2912,,,
351,K01712,,,0.688,,,,,,6.8709,,,
352,K01714,,,0.636,,,,,,5.2501,,,
353,K01719,,0.4570000000000001,0.7091521145207468,,,0.573,,4.315,51.3405,,,2.6047
354,K01720,,,0.762,,,,,,6.9369,,,
355,K01721,,,0.649,,,,,,5.5115,,,
356,K01724,,0.33860472988347573,0.6585290086864429,,,0.7140000000000001,,6.973700000000001,89.6019,,,3.9058
357,K01725,,,0.6940000000000001,,,,,,3.7099,,,
358,K01728,,,0.642,,,,,,8.9314,,,
359,K01733,,,0.728683705930023,,,,,,47.9105,,,
360,K01734,,,0.578,,,,,,4.4735,,,
361,K01736,,,0.7031999845035687,,,,,,26.9035,,,
362,K01737,,0.42,0.6543290202375409,,,,,3.6224,38.5309,,,
363,K01749,,0.4464685770158811,0.7338004794092282,,,,,7.003299999999999,32.7368,,,
364,K01752,,,0.696,,,,,,3.2889,,,
365,K01754,,,0.747280763237683,,,,,,16.723,,,
366,K01755,,,0.706517850052515,,,,,,43.9529,,,
367,K01756,,,0.601,,,,,,5.0042,,,
368,K01759,,,0.617595828442115,,,,,,19.301000000000002,,,
369,K01768,,,0.6881823246563489,,,,,,38.054100000000005,,,
370,K01772,,,0.6394019799615202,,,,,,17.9105,,,
371,K01775,,,0.6815280375743797,,,,,,34.188199999999995,,,
372,K01776,,0.45735289284419023,0.6840041384783342,,,,,9.725999999999999,27.641000000000002,,,
373,K01778,,,0.6841686136386269,,,,,,30.4304,,,
374,K01785,,,0.6708107824838595,,,,,,34.810500000000005,,,
375,K01795,,,,,,0.711,,,,,,4.3302
376,K01799,,,0.655919228485098,,,,,,7.1563,,,
377,K01802,,,0.7140000000000001,,,,,,5.1278,,,
378,K01803,,,0.6894125684830001,,,,,,24.726799999999997,,,
379,K01807,,0.378,0.64,,,,,3.6552,3.6983,,,
380,K01808,,,0.627,,,,,,5.1489,,,
381,K01809,,,0.6899244416003292,,,,,,9.597999999999999,,,
382,K01810,,,0.6776292743511311,,,,,,58.1491,,,
383,K01814,,,0.695,,,,,,3.7659,,,
384,K01816,,,0.7052711010462749,,,,,,11.3928,,,
385,K01821,,0.365909034082864,0.64,,,0.6990000000000001,,7.6701999999999995,2.5637,,,4.8597
386,K01823,,,0.6923069738098161,,,,,,19.1891,,,
387,K01834,,,0.687,,,,,,4.8102,,,
388,K01839,,,0.6971323998877977,,,,,,81.622,,,
389,K01843,,,0.598,,,,,,6.217,,,
390,K01845,,0.397,0.685747239063809,,,,,3.5604,15.5213,,,
391,K01849,,,0.6837171507622352,,,,,,55.4467,,,
392,K01854,,,0.6187915150383562,,,,,,33.3998,,,
393,K01858,,0.40679993785415935,0.6566094933606483,,,,,5.7382,100.8509,,,
394,K01866,,0.454,0.6116912536927861,,,,,5.513,32.419999999999995,,,
395,K01867,,,0.6504917289274064,,,,,,72.8358,,,
396,K01868,,,0.6589848396037035,,,,,,158.5235,,,
397,K01869,,,0.7190000000000001,,,,,,7.7284,,,
398,K01872,,,0.6422970183392339,,,,,,68.76669999999999,,,
399,K01874,,,0.6565922254555523,,,,,,15.2927,,,
400,K01875,,0.424,0.6605897883124972,,,,,8.592,131.29680000000002,,,
401,K01876,,,0.6748120245162236,,,,,,23.7535,,,
402,K01880,,,0.6372125786149206,,,,,,32.580799999999996,,,
403,K01881,,0.451345711968238,0.6587499007583012,,,,,6.5886,93.8898,,,
404,K01885,,,0.72,,,,,,8.3439,,,
405,K01887,,0.383,0.6581223626004735,,,,,2.5938,92.821,,,
406,K01889,,0.474,0.6632887999692264,,,,,4.4266,94.61210000000001,,,
407,K01890,,0.4204752953149797,0.627,,,,,8.606300000000001,3.1752,,,
408,K01902,,,0.613,,,,,,5.5138,,,
409,K01912,,,0.6962984426855002,,,,,,61.5195,,,
410,K01915,,0.44236340549504305,0.6689620259347228,,,0.617,,10.2278,697.6599000000003,,,1.8556
411,K01918,,,0.6523587374197473,,,,,,37.5793,,,
412,K01919,,,0.615,,,,,,3.6314,,,
413,K01920,,,0.636,,,,,,9.6078,,,
414,K01921,,,0.6508808361013323,,,,,,53.7287,,,
415,K01923,,0.423,0.6670717009891812,,,,,3.7286,20.9334,,,
416,K01926,,,0.6717798570353946,,,,,,96.8053,,,
417,K01928,,,0.611,,,,,,3.9264,,,
418,K01929,,,0.7000002899147992,,,,,,11.743,,,
419,K01933,,,0.6647989059837964,,,,,,37.5094,,,
420,K01934,,,0.5514407533400385,,,0.341,,,8.4119,,,3.8418
421,K01935,,0.431,,,,,,3.4758,,,,
422,K01937,,0.4279327186347714,0.6636363202973161,,,,,15.778500000000001,275.1692999999999,,,
423,K01939,,0.46424276413010956,0.6865283963225942,,,,,7.6236,131.2152,,,
424,K01940,,,0.6749134513842715,,,,,,159.9656,,,
425,K01945,,,0.6320671919273112,,,,,,20.586599999999997,,,
426,K01951,,0.3876633775950992,0.6794140942923561,,,,,14.6267,193.4009,,,
427,K01953,,0.473,0.6784378618366256,,,,,9.618300000000001,78.50670000000001,,,
428,K01961,,,0.59,,,,,,5.3953,,,
429,K01962,,,0.6,,,,,,6.4332,,,
430,K01971,,,0.6952868831591021,,,,,,34.956900000000005,,,
431,K01972,,,0.6881511039233674,,,,,,167.263,,,
432,K01974,,0.43700000000000017,,,,,,4.5887,,,,
433,K01975,,,0.7100172693329901,,,0.5118619175921862,,,18.9961,,,8.9778
434,K01990,,0.38486704305996183,0.69021237092258,,,,,9.7908,51.1392,,,
435,K01991,,,0.6019012928560795,,,,,,9.738499999999998,,,
436,K01992,,,0.58072853135268,,,,,,49.000899999999994,,,
437,K01995,,,0.6802236079828592,,,,,,23.288800000000002,,,
438,K01996,,,0.5710000000000001,,,,,,4.1394,,,
