,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
36,K00108,,,0.6228469958122247,,,,,,,,18.2943,,,,,
37,K00111,,,0.6460422417457032,,,,,,,,320.9942999999999,,,,,
38,K00112,,,,,,,,0.7659999999999999,,,,,,,,7.1545
39,K00113,,,0.6110782341514186,,,,,,,,17.7878,,,,,
40,K00116,,,0.5716801587168429,,,,,,,,104.81040000000003,,,,,
41,K00118,,,0.598,,,,,,,,10.3853,,,,,
42,K00121,,,0.637,,,,,,,,7.1812,,,,,
43,K00122,,,0.5973776018368899,,,,,,,,33.0271,,,,,
44,K00124,,,0.6228265416851259,,,,,,,,184.14910000000003,,,,,
45,K00126,,,0.6303794461081446,,,,,0.5769128405069895,,,7.676400000000001,,,,,7.6219
46,K00127,,,0.5671853436273833,,,,,,,,73.6909,,,,,
47,K00128,,,0.6415965544607769,,,,,,,,25.7523,,,,,
48,K00130,,,0.7170000000000001,,,,,,,,7.245,,,,,
49,K00133,,,0.6455106458961368,,,,,,,,84.57169999999999,,,,,
50,K00134,,,0.5890473287016469,,,,,,,,60.4513,,,,,
51,K00135,,,0.6273601719101232,,,,,,,,44.5181,,,,,
52,K00140,,,0.5770000000000001,,,,,,,,10.5842,,,,,
53,K00145,,,0.6344293509369644,,,,,,,,101.1448,,,,,
54,K00147,,,0.6056227919468734,,,,,,,,12.336300000000001,,,,,
55,K00156,,,0.5579999999999999,,,,,,,,7.3591,,,,,
56,K00161,,,0.6013681599331901,,,,,,,,27.540499999999998,,,,,
57,K00162,,,0.621,,,,,,,,4.2816,,,,,
58,K00163,,,0.6235123212415056,,,,,,,,1009.3404000000003,,,,,
59,K00169,,,0.701,,,,,,,,6.6227,,,,,
60,K00170,,,0.71563471285674,,,,,,,,13.1692,,,,,
61,K00172,,,0.6890000000000001,,,,,,,,7.7305,,,,,
62,K00174,,,0.5904224010650371,,,,,,,,93.14959999999999,,,,,
63,K00175,,,0.5845047732862269,,,,,,,,53.64660000000001,,,,,
64,K00176,,,0.6401956323377335,,,,,,,,13.1512,,,,,
65,K00180,,,0.6661804878941986,,,,,,,,32.591899999999995,,,,,
66,K00200,,,0.627,,,,,,,,2.1519,,,,,
67,K00208,,,0.6080168525146659,,,,,,,,72.1198,,,,,
68,K00215,,,0.6544873058182813,,,,,,,,116.2654,,,,,
69,K00216,,,0.693,,,,,,,,4.208,,,,,
70,K00217,,,0.6293966451738783,,,,,,,,25.9374,,,,,
71,K00227,,,0.573,,0.534,,,,,,8.6236,,1.9609,,,
72,K00228,,,0.6281642089762587,,,,,,,,117.35529999999997,,,,,
73,K00231,,,0.5804565940382589,,,,,0.622,,,72.8287,,,,,5.0
74,K00232,,,0.6533005866597171,,0.5329999999999999,,,,,,11.0716,,2.6772,,,
75,K00240,,,0.6037479784425577,,,,,,,,171.39460000000003,,,,,
76,K00241,,,0.5950223478741137,,,,,0.62,,,124.20570000000001,,,,,4.3677
77,K00242,,,0.6150099347325092,,,,,,,,63.56829999999999,,,,,
78,K00247,,,0.5920000000000001,,,,,,,,6.6693,,,,,
79,K00248,,,0.535,,,,,,,,9.5926,,,,,
80,K00249,,,0.6377082953667281,,,,,,,,153.2719,,,,,
81,K00252,,,0.598,,,,,,,,10.1355,,,,,
82,K00253,,,0.643,,,,,,,,15.7604,,,,,
83,K00254,,,0.6740869576149917,,,,,,,,71.74510000000001,,,,,
84,K00259,,,0.6621844983454481,,,,,,,,21.3554,,,,,
85,K00266,,,0.6384953147147965,,,,,,,,17.2688,,,,,
86,K00271,,,0.718,,,,,,,,17.2197,,,,,
87,K00273,,,0.7044044413329733,,0.507,,,,,,35.6372,,3.0439,,,
88,K00275,,,0.6726129900848938,,0.62352121617391,,,0.6401719725861236,,,178.9752,,16.314799999999998,,,7.9733
89,K00276,,,0.5546746533026866,,,,,,,,18.5366,,,,,
90,K00282,,,0.5776694606556624,,,,,,,,19.6439,,,,,
91,K00283,,,0.6338633564064845,,,,,,,,25.778599999999997,,,,,
92,K00285,,,0.679,,,,,,,,7.4386,,,,,
93,K00286,,,0.6427659158334385,,,,,,,,150.79020000000003,,,,,
94,K00287,,,0.649362044091892,,,,,0.71,,,72.5492,,,,,3.5135
95,K00297,,,0.6585845997256234,,,,,,,,69.027,,,,,
96,K00299,,,0.7004720305218343,,,,,,,,80.088,,,,,
97,K00300,,,0.6279395491181456,,,,,,,,18.7002,,,,,
98,K00304,,,0.6443466283744593,,,,,,,,29.152900000000002,,,,,
99,K00305,,,0.692,,,,,,,,18.0651,,,,,
100,K00311,,,0.6009677887893554,,0.466,,,,,,71.65190000000001,,2.5168,,,
101,K00316,,,0.5723372947483423,,,,,,,,55.77239999999999,,,,,
102,K00320,,,0.6926448961829195,,,,,,,,30.4138,,,,,
103,K00322,,,0.552,,,,,,,,7.7192,,,,,
104,K00324,,,0.586,,,,,,,,9.0819,,,,,
105,K00325,,,0.5479999999999999,,,,,,,,9.0819,,,,,
106,K00330,,,0.5611796912130584,,,,,0.25,,,208.8954,,,,,11.6498
107,K00331,,,0.5877433294982918,,,,,,,,47.812400000000004,,,,,
108,K00332,,,0.5794959094817488,,,,,,,,22.2189,,,,,
109,K00333,,,0.5637114510047307,,,,,,,,43.4644,,,,,
110,K00334,,,0.6067053517822123,,,,,,,,182.0855,,,,,
111,K00335,,,0.5920000000000001,,,,,,,,9.6823,,,,,
112,K00337,,,0.5668709873424822,,0.266,,,,,,20.4685,,10.9492,,,
113,K00338,,,0.5850122781802827,,,,,,,,129.4137,,,,,
114,K00339,,,0.5893704422295741,,,,,0.5329999999999999,,,96.42320000000001,,,,,9.06
115,K00340,,,0.571308241580431,,,,,,,,229.8713,,,,,
116,K00341,,,0.55,,,,,,,,9.06,,,,,
117,K00342,,,0.5404177820267687,,,,,,,,18.12,,,,,
118,K00343,,,0.6118222165613224,,0.221,,,,,,86.23179999999999,,36.968,,,
119,K00344,,,0.6127503421742135,,0.664,,,,,,123.6479,,6.3115,,,
120,K00355,,,0.5814760756259828,,,,,,,,8.9702,,,,,
121,K00363,,,0.5999187577196586,,,,,,,,14.5672,,,,,
122,K00365,,,0.61714461166595,,,,,,,,37.6866,,,,,
123,K00375,,,0.575605959172805,,,,,,,,69.7774,,,,,
124,K00382,,,0.5688214477561189,,,,,,,,18.484099999999998,,,,,
125,K00384,,,0.6011520316957518,,,,,,,,72.49820000000001,,,,,
126,K00389,,,0.6205812342895421,,0.6759999999999999,,,0.534,,,220.43099999999987,,2.4064,,,3.3414
127,K00390,,,0.6155048940540786,,0.496,,,,,,119.23329999999999,,2.1898,,,
128,K00395,,,0.613793275379525,,,,,,,,9.9205,,,,,
129,K00406,,,0.5970707656208342,,,,,,,,73.59570000000001,,,,,
130,K00407,,,0.5820000000000001,,,,,,,,4.1526,,,,,
131,K00411,,,0.6414732912326864,,,,,,,,90.20119999999999,,,,,
132,K00412,,,0.6047820949098617,,0.28342408634201854,,,,,,66.631,,89.4066,,,
133,K00413,,,0.6147177656266692,,,,,0.56,,,108.53549999999998,,,,,10.3131
134,K00424,,,0.6440000000000001,,,,,,,,7.4946,,,,,
135,K00425,,,0.6122889731454252,,,,,,,,841.7737000000003,,,,,
136,K00426,,,0.6302191309204247,,,,,0.5693674658395007,,,608.5175999999998,,,,,19.9442
137,K00428,,,0.6119125409572799,,,,,,,,155.1542,,,,,
138,K00432,,,0.601445608979727,,,,,,,,213.9489,,,,,
139,K00433,,,0.6054342575079642,,,,,,,,321.84329999999994,,,,,
140,K00435,,,0.668526911195706,,,,,,,,54.971199999999996,,,,,
141,K00446,,,0.6810958731549341,,,,,,,,55.8093,,,,,
142,K00448,,,0.5894791568040189,,,,,,,,40.5323,,,,,
143,K00449,,,0.6253371539088434,,,,,,,,85.28639999999999,,,,,
144,K00450,,,0.659889100999256,,,,,,,,46.5836,,,,,
145,K00451,,,0.636826079353064,,,,,,,,313.3942000000001,,,,,
146,K00452,,,0.6204735375070718,,,,,,,,77.2077,,,,,
147,K00453,,,0.6075786826027503,,,,,,,,169.0265,,,,,
148,K00456,,,0.5751858261254424,,,,,,,,44.1889,,,,,
149,K00457,,,0.6167083042668468,,,,,,,,148.3488,,,,,
150,K00459,,,0.652648921907809,,,,,0.635,,,432.98360000000014,,,,,8.2737
151,K00463,,,0.5913449737502873,,,,,,,,8.4145,,,,,
152,K00469,,,0.5470698645944786,,,,,,,,24.1235,,,,,
153,K00472,,,0.613,,,,,,,,4.5189,,,,,
154,K00477,,,0.7240000000000001,,,,,,,,6.0077,,,,,
155,K00479,,,0.6646462084907593,,,,,,,,27.432499999999997,,,,,
156,K00480,,,0.625,,,,,,,,8.7564,,,,,
157,K00481,,,0.6221169201372805,,,,,,,,47.2823,,,,,
158,K00486,,,0.6186600998490869,,,,,,,,25.528699999999997,,,,,
159,K00499,,,0.5601292807345798,,,,,,,,48.001400000000004,,,,,
160,K00500,,,0.6175170790984735,,,,,,,,11.492,,,,,
161,K00507,,,0.6182903406719884,,0.52,,,,,,457.3335000000001,,2.167,,,
162,K00518,,,0.6241622732769044,,,,,,,,42.9741,,,,,
163,K00525,,,0.617637470195586,,,,,,,,151.0032,,,,,
164,K00526,,,0.6028398882153367,,,,,,,,10.1341,,,,,
165,K00528,,,0.5888325174846964,,,,,,,,21.4163,,,,,
166,K00529,,,0.674716233841869,,,,,,,,22.059399999999997,,,,,
167,K00537,,,0.6088940822500936,,,,,,,,15.174800000000001,,,,,
168,K00540,,0.684,0.6631949327629331,,,,,0.6503208542352951,,6.1564,257.26460000000003,,,,,10.7591
169,K00544,,,0.6272297652900147,,,,,,,,66.5479,,,,,
170,K00547,,,0.6404496463940907,,,,,,,,10.8291,,,,,
171,K00548,,,0.6155153355227164,,,,,,,,541.8372000000002,,,,,
172,K00549,0.655,0.6545709768976449,0.6465482559973734,,0.596,,,0.588,3.9024,7.1433,1489.8171999999995,,4.1374,,,4.0992
173,K00554,,,0.6443346806836193,,,,,,,,195.14220000000003,,,,,
174,K00560,,,0.6188145009544279,,0.517,,,,,,76.0112,,1.9369,,,
175,K00563,,,0.7170000000000001,,,,,,,,4.6876,,,,,
176,K00564,,,0.731,,,,,,,,8.9834,,,,,
177,K00566,,,0.6615624546211737,,,,,,,,57.1992,,,,,
178,K00567,,,0.6446721931578796,,,,,,,,90.46950000000001,,,,,
179,K00568,,,0.616,,,,,,,,8.9776,,,,,
180,K00570,,,0.6374818699444961,,,,,,,,88.6424,,,,,
181,K00571,,,0.613,,,,,,,,2.9816,,,,,
182,K00573,,0.616,0.6412987719145656,,,,,0.591,,5.5854,327.80350000000004,,,,,3.5919
183,K00574,,,0.6605801399509809,,,,,,,,217.0173,,,,,
184,K00575,,,0.5749566760691933,,,,,,,,32.9638,,,,,
185,K00577,,,,,,,,0.547,,,,,,,,5.0439
186,K00588,,,0.6389388247672944,,,,,,,,119.14659999999998,,,,,
187,K00594,,,0.595,,,,,,,,9.0492,,,,,
188,K00595,,,0.7649799007543203,,,,,,,,18.502200000000002,,,,,
189,K00598,,,0.6537562311398558,,,,,,,,84.1102,,,,,
190,K00600,,0.7033370455687076,0.6317097316694936,,0.532,,,,,6.9498999999999995,447.63380000000006,,2.3307,,,
191,K00602,,,0.6482418587637095,,,,,,,,405.9624999999999,,,,,
192,K00603,,,0.575,,,,,,,,9.2792,,,,,
193,K00604,,,0.6550688927371946,,,,,,,,41.768499999999996,,,,,
194,K00605,,,0.6005040801471623,,,,,,,,28.7182,,,,,
195,K00606,0.6191058059405486,,0.6433834140877929,,,,,,6.2013,,336.997,,,,,
196,K00609,,,0.6306410814374778,,,,,,,,109.88659999999999,,,,,
197,K00611,,,0.624077503284123,,,,,,,,62.533899999999996,,,,,
198,K00612,,,0.5679647883579454,,,,,,,,54.6468,,,,,
199,K00613,,,0.537249793136688,,,,,,,,11.677299999999999,,,,,
200,K00615,,,0.6284209853535946,,,,,,,,182.20139999999998,,,,,
201,K00616,,,0.5956044752459574,,,,,,,,164.0799,,,,,
202,K00619,,,0.642522806064476,,,,,,,,32.9748,,,,,
203,K00620,,,0.6669177808106842,,,,,,,,73.1579,,,,,
204,K00626,,,0.6456951310753992,,0.509,,,,,,445.658,,3.3325,,,
205,K00631,,,0.645,,,,,,,,9.5118,,,,,
206,K00632,,,0.5949999999999999,,,,,,,,12.3223,,,,,
207,K00635,,,0.6689138581317736,,0.727,,,0.7120000000000001,,,304.5514999999999,,4.3087,,,2.5748
208,K00639,,,0.573,,,,,,,,10.7134,,,,,
209,K00640,,0.634,0.6192622237717238,,,,,0.7020000000000001,,1.8189,151.74669999999998,,,,,6.227
210,K00641,,0.612,0.6373672918619813,,,,,,,8.5849,424.4019,,,,,
211,K00643,,,0.6222432933293516,,,,,,,,20.7044,,,,,
212,K00645,,,0.5902923699529412,,,,,,,,30.596899999999998,,,,,
213,K00648,,,0.6053814887036216,,,,,,,,66.9346,,,,,
214,K00652,,,0.573,,,,,,,,22.022,,,,,
215,K00655,,,0.6259930383323656,,,,,,,,268.3667,,,,,
216,K00657,,,0.5993983082374587,,,,,0.5,,,70.9911,,,,,8.3249
217,K00661,,,0.5887792760261532,,,,,,,,27.4231,,,,,
218,K00662,,,0.5482114245005123,,,,,,,,6.9478,,,,,
219,K00663,,,0.6569729627435518,,,,,,,,15.5482,,,,,
220,K00674,,,0.6513767961473322,,,,,,,,125.8881,,,,,
221,K00675,,,0.6718745327823352,,,,,,,,9.2661,,,,,
222,K00677,,,0.5983886196840077,,,,,,,,97.7766,,,,,
223,K00681,,,0.6027318802955485,,,,,,,,24.475500000000004,,,,,
224,K00682,,,0.6845147803971566,,,,,,,,26.3266,,,,,
225,K00683,,,0.5910504712705482,,,,,,,,58.86289999999999,,,,,
226,K00684,,,0.6603073189756293,,,,,,,,77.771,,,,,
227,K00688,0.5479999999999999,,0.6015871809561819,,,,,,4.4982,,887.0990000000003,,,,,
228,K00694,,,0.557162310732606,,,,,,,,11.6323,,,,,
229,K00700,,,0.6126654674651728,,,,,,,,244.55119999999997,,,,,
230,K00703,,,0.5955253289347261,,,,,,,,217.9305,,,,,
231,K00705,,,0.5781491358999951,,,,,,,,51.908,,,,,
232,K00720,,,0.5828594462294492,,,,,,,,204.51549999999997,,,,,
233,K00721,,,0.6306719999736846,,,,,,,,42.3943,,,,,
234,K00728,,,0.677354038514192,,,,,,,,22.7325,,,,,
235,K00729,,,0.5902732306994415,,,,,,,,14.8837,,,,,
236,K00748,,,0.6288603289112825,,,,,,,,63.1368,,,,,
237,K00754,,,0.557,,,,,,,,9.3922,,,,,
238,K00756,,,0.584,,,,,,,,9.7664,,,,,
239,K00759,,,0.6139875406578722,,,,,,,,184.4771,,,,,
240,K00760,,,0.5852404611087035,,,,,,,,161.01500000000001,,,,,
241,K00761,,,0.597,,,,,,,,6.8929,,,,,
242,K00762,,0.6509999999999999,0.6518924250421003,,,,,,,1.9625,161.58650000000003,,,,,
243,K00763,,,0.6372921268081583,,,,,,,,101.06809999999997,,,,,
244,K00764,,,0.636935688158066,,,,,,,,368.5614,,,,,
245,K00765,,,0.6404416734838814,,,,,,,,144.4712,,,,,
246,K00766,,,0.6816547418134768,,,,,0.725,,,214.6466,,,,,6.7652
247,K00767,,,0.7099999999999999,,,,,,,,4.6083,,,,,
248,K00768,,,0.7007086287617131,,,,,,,,142.10619999999994,,,,,
249,K00769,,,0.6533339126810336,,,,,,,,32.2081,,,,,
250,K00772,,,0.586,,,,,,,,8.1706,,,,,
251,K00773,,,0.6414763756275922,,,,,,,,70.0385,,,,,
252,K00782,,,0.7065243861679732,,,,,,,,36.9238,,,,,
253,K00783,,,0.6178246553820357,,,,,,,,134.51239999999999,,,,,
254,K00784,,0.7390000000000001,0.6654747566595738,,,,,,,7.1739,97.7096,,,,,
255,K00788,,,0.6049261490848804,,,,,,,,34.3287,,,,,
256,K00789,0.667,,0.6425869649553476,,0.5489999999999999,,,0.688,5.3289,,884.4946999999996,,2.7759,,,8.1025
257,K00790,,,0.6534804435637679,,,,,,,,340.19039999999995,,,,,
258,K00791,,,0.6566643764842337,,,,,,,,64.76369999999999,,,,,
259,K00793,,,0.620317440416661,,,,,,,,137.53149999999997,,,,,
260,K00794,,,0.6435227766204887,,,,,,,,204.2629,,,,,
261,K00795,,,0.6379130525282528,,,,,,,,23.516099999999998,,,,,
262,K00796,,,0.6396597226050693,,,,,,,,73.6533,,,,,
263,K00797,,,0.580788273300483,,,,,,,,94.22849999999998,,,,,
264,K00798,,,0.6531902553912348,,,,,,,,192.41469999999998,,,,,
265,K00799,,,0.6062251653194956,,0.6104120708025434,,,,,,900.7627000000005,,9.3942,,,
266,K00800,,,0.6790498094603126,,,,,,,,172.91959999999997,,,,,
267,K00801,,,0.646010007211351,,0.422,,,,,,29.584600000000002,,1.8422,,,
268,K00803,,,0.5904875421222037,,,,,,,,13.8478,,,,,
269,K00804,,,,,0.48,,,,,,,,3.0085,,,
270,K00805,,,0.6970000000000001,,,,,,,,26.5988,,,,,
271,K00806,,,0.6130592202900751,,,,,,,,25.7812,,,,,
272,K00808,,,0.6459818913164709,,,,,,,,60.55929999999999,,,,,
273,K00809,,,0.5851434545630232,,,,,,,,32.2774,,,,,
274,K00812,,,0.57,,,,,,,,10.3321,,,,,
275,K00817,,,0.6021995808163778,,,,,,,,25.503,,,,,
276,K00819,,,0.5901196734357259,,,,,,,,13.6247,,,,,
277,K00820,,,0.6237317473157747,,,,,,,,366.66870000000006,,,,,
278,K00821,,,0.597,,,,,,,,6.9366,,,,,
279,K00823,,,0.595,,,,,,,,12.2677,,,,,
280,K00826,,,0.6282138783450475,,,,,,,,130.28719999999998,,,,,
281,K00830,,,0.607,,,,,,,,10.8516,,,,,
282,K00831,,,0.6510798151594065,,,,,,,,83.8495,,,,,
283,K00833,,,0.66060211253384,,,,,,,,19.0248,,,,,
284,K00844,,,,,0.469,,,,,,,,5.8495,,,
285,K00845,,,0.6526046841124893,,,,,,,,34.8138,,,,,
286,K00848,,,0.5848683110507797,,,,,,,,21.6361,,,,,
287,K00849,,,0.5770960113644169,,0.609,,,,,,24.844,,6.8103,,,
288,K00851,,,0.6275123433221469,,0.6859999999999999,,,0.552,,,151.9671,,4.7841,,,10.6259
289,K00852,,,0.6160358046534978,,,,,,,,45.9759,,,,,
290,K00853,,,0.5944488659593862,,,,,,,,18.5323,,,,,
291,K00854,,,0.579,,,,,,,,23.617,,,,,
292,K00855,,,0.5803166611653593,,,,,0.285,,,14.415,,,,,2.1975
293,K00856,,,0.669,,,,,,,,8.5813,,,,,
294,K00857,,,0.6078433580580869,,,,,,,,87.83269999999999,,,,,
295,K00858,,,0.6716718124535141,,,,,0.569,,,307.1895999999999,,,,,6.0061
296,K00859,,,0.6435007266112546,,,,,0.6890000000000001,,,154.35880000000003,,,,,3.2145
297,K00864,,,0.5575261351295876,,,,,,,,25.535200000000003,,,,,
298,K00865,,,0.7377031567040037,,,,,,,,45.492900000000006,,,,,
299,K00867,,,0.6063511205060026,,,,,,,,87.99690000000001,,,,,
300,K00868,,,0.688,,,,,,,,7.7954,,,,,
301,K00872,,,0.6589833991963008,,,,,,,,18.4008,,,,,
302,K00873,,,0.6389371573671814,,,,,,,,440.9259,,,,,
303,K00874,,,0.537,,,,,,,,9.1828,,,,,
304,K00876,,,0.5691330646033598,,,,,,,,9.988600000000002,,,,,
305,K00878,,,0.6250319128457885,,,,,,,,13.070599999999999,,,,,
306,K00883,,,0.552,,,,,,,,10.1346,,,,,
307,K00886,,,0.6477058974750428,,,,,,,,78.4397,,,,,
308,K00891,,,0.6757761288621955,,,,,,,,106.1375,,,,,
309,K00897,,,0.7070000000000001,,,,,,,,5.2855,,,,,
310,K00899,,,0.6524150273551231,,0.573,,,,,,23.002900000000004,,2.6874,,,
311,K00903,,,0.590106390976109,,,,,,,,10.9332,,,,,
312,K00906,,,0.6293604812460152,,,,,,,,19.2952,,,,,
313,K00912,,,0.6239566753604302,,,,,,,,104.04700000000001,,,,,
314,K00919,,,0.6549319267937309,,,,,,,,142.44749999999996,,,,,
315,K00925,,,0.620350013047417,,0.594,,,,,,283.1146,,3.6337,,,
316,K00926,,0.722,0.6173760201766347,,,,,,,3.439,17.087600000000002,,,,,
317,K00927,,,0.6368852281939135,,,,,,,,413.2979000000002,,,,,
318,K00930,,,0.6676374868422345,,,,,,,,72.108,,,,,
319,K00931,,,0.6623295297742267,,,,,,,,38.292300000000004,,,,,
320,K00936,,0.527,0.6023424608287744,,,,,0.586,,3.1087,182.1069,,,,,8.3588
321,K00937,,,0.6080190911626797,,,,,,,,119.78020000000001,,,,,
322,K00939,,,0.6338842262815523,,,,,,,,114.0443,,,,,
323,K00940,,,0.6044401208021953,,0.708,,,,,,106.2743,,3.1402,,,
324,K00941,,,0.632,,,,,,,,9.5398,,,,,
325,K00942,,,0.6052516933927289,,,,,,,,81.7329,,,,,
326,K00943,0.6859999999999999,,0.6256349346885055,,,,,,2.476,,141.11020000000005,,,,,
327,K00945,,,0.6601501657178758,,,,,,,,217.89150000000004,,,,,
328,K00946,,,0.6585253854004782,,,,,,,,87.41070000000002,,,,,
329,K00948,,,0.5828065348218567,,0.522,,,,,,719.6473000000002,,2.2019,,,
330,K00949,,,,,0.491,,,,,,,,20.5356,,,
331,K00950,,,0.6558189711144569,,,,,,,,89.97179999999997,,,,,
332,K00954,,,0.6092641823422724,,,,,,,,220.68650000000005,,,,,
333,K00956,,,0.557,,,,,,,,9.5913,,,,,
334,K00957,,,0.634973562878828,,,,,,,,257.2442,,,,,
335,K00958,,,0.5898566319331872,,,,,,,,51.1896,,,,,
336,K00962,,,0.6048974130261652,,,,,,,,95.86489999999999,,,,,
337,K00963,,,0.6170664628580402,,,,,,,,95.59479999999999,,,,,
338,K00965,,,0.5655116602606381,,,,,,,,29.9064,,,,,
339,K00969,,,0.6459105580205009,,,,,,,,210.81150000000002,,,,,
340,K00970,,,0.5491608791514582,,,,,,,,13.485100000000001,,,,,
341,K00971,,,0.6158909246023769,,,,,0.619,,,186.04379999999998,,,,,2.5655
342,K00973,,,0.5924103958818071,,,,,,,,86.65610000000001,,,,,
343,K00974,,,0.5637544286565636,,,,,,,,19.3819,,,,,
344,K00975,,,0.6035524566942003,,,,,,,,184.33660000000003,,,,,
345,K00978,,,0.5781782217229716,,,,,,,,21.028,,,,,
346,K00979,,,0.5997073637095567,,,,,,,,43.9634,,,,,
347,K00980,,,0.466,,,,,,,,5.0176,,,,,
348,K00981,,,0.6472646377844601,,0.499,,,0.591,,,166.7831,,2.9174,,,2.1431
349,K00982,,,0.6729551812304964,,,,,,,,115.1184,,,,,
350,K00986,,0.603,0.5776323450724377,,0.371,,,0.611,,2.9777,3851.9457000000025,,9.249,,,3.6448
351,K00988,,,,,0.49499999999999994,,,,,,,,4.8933,,,
352,K00989,,,0.6555432174101616,,,,,,,,181.9795,,,,,
353,K00990,,,0.6482660215099523,,,,,,,,439.43549999999993,,,,,
354,K00991,,,0.658865079571067,,,,,,,,16.7411,,,,,
355,K00992,,,0.5652548110612078,,,,,,,,15.4938,,,,,
356,K00995,,,0.6598573585652886,,,,,,,,38.7706,,,,,
357,K00997,,,0.6233926881326652,,,,,,,,108.07910000000001,,,,,
358,K01000,,,0.6197879592570359,,,,,,,,157.2298,,,,,
359,K01004,,,0.6196477351659481,,,,,,,,13.0151,,,,,
360,K01005,,,0.6613910757225024,,,,,0.6455024691461329,,,274.03669999999994,,,,,29.011400000000002
361,K01006,,,0.615580385170754,,,,,,,,96.4982,,,,,
362,K01007,,,0.694,,,,,,,,16.9385,,,,,
363,K01008,,,0.637343744845676,,,,,,,,131.57260000000002,,,,,
364,K01011,,,0.644940515045959,,,,,,,,40.777300000000004,,,,,
365,K01012,,,0.6525603790037908,,,,,,,,127.17810000000001,,,,,
366,K01023,,,0.596412669244842,,,,,,,,48.0864,,,,,
367,K01028,,,0.572741914490705,,,,,,,,18.746499999999997,,,,,
368,K01029,,,0.58,,,,,,,,9.7221,,,,,
369,K01031,,,0.711,,,,,,,,9.7835,,,,,
370,K01032,,,0.627,,,,,,,,9.8946,,,,,
371,K01034,,,0.58,,,,,,,,7.0068,,,,,
372,K01039,,,0.6952082023818899,,,,,,,,124.26919999999998,,,,,
373,K01040,,,0.677011249888238,,,,,,,,124.64360000000002,,,,,
374,K01042,,,0.672242929543314,,,,,,,,69.81150000000001,,,,,
375,K01046,,,0.6536204815144002,,,,,,,,22.4742,,,,,
376,K01047,,,,,,,,0.4799189939862513,,,,,,,,14.5844
377,K01048,,,0.6432994056747128,,,,,,,,13.684000000000001,,,,,
378,K01051,,,0.5789888263077136,,,,,,,,42.8449,,,,,
