,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
146,K00945,,,0.6782700372588687,,,,,7.1882,,
147,K00946,,0.68,0.603,,,,3.1997,5.1367,,
148,K00948,,,0.6560292675933661,,,,,80.41919999999999,,
149,K00950,,,0.703,,,,,3.1274,,
150,K00952,,0.639,,,,,2.7749,,,
151,K00954,,,0.6121560315761079,,,,,27.029600000000002,,
152,K00957,,,0.6497393344671148,,,,,24.2125,,
153,K00958,,,0.667,,,,,5.96,,
154,K00969,,,0.7090000000000002,,,,,3.4904,,
155,K00971,,,0.6487996473687597,,,,,9.8497,,
156,K00975,,,0.562,,,,,2.12,,
157,K00979,,,0.57,,,,,1.8227,,
158,K00981,,,0.6286298393615595,,,,,8.0613,,
159,K00986,,,0.6080951233647088,,,,,205.5663,,
160,K00989,,,0.711,,,,,18.0411,,
161,K00990,,,0.6503844265900346,,,,,38.7034,,
162,K00997,,,0.631,,,,,2.2851,,
163,K01005,,,0.6829180974995369,,,,,22.661300000000004,,
164,K01008,,,0.698,,,,,2.8363,,
165,K01012,,,0.7047103221745002,,,,,17.039099999999998,,
166,K01039,,,0.6729999999999999,,,,,2.9819,,
167,K01042,,,0.649859125730052,,,,,6.582599999999999,,
168,K01048,,,0.664,,,,,8.8442,,
169,K01051,,,0.585,,,,,3.1927,,
170,K01056,,,0.6422315070355793,,,,,27.527099999999997,,
171,K01057,,,0.624,,,,,5.7086,,
172,K01061,,0.598,0.6446590627145337,,,,3.1369,31.651000000000003,,
173,K01069,,,0.6498898026167679,,,,,10.6268,,
174,K01079,,,0.703,,,,,2.7317,,
175,K01091,,,0.5684811042907816,,,,,4.8543,,
176,K01092,,,0.591,,,,,2.7467,,
177,K01095,,,0.619,,,,,2.6119,,
178,K01104,,,0.6641773233814672,,,,,7.994199999999999,,
179,K01113,,,0.6204855723478538,,,,,13.0034,,
180,K01114,,,0.6745465239556359,,,,,5.1444,,
181,K01118,,,0.6263612805598588,,,,,16.5603,,
182,K01129,,,0.6699444087429995,,,,,14.1901,,
183,K01159,,,0.6889137334588129,,0.614,,,37.4781,,4.5771
184,K01166,,,0.654,,,,,4.7406,,
185,K01173,,,0.669,,,,,1.4211,,
186,K01178,,,0.667,,,,,2.3834,,
187,K01181,,,0.588,,,,,1.2965,,
188,K01185,,,0.623,,,,,1.9954,,
189,K01201,,,0.55,,,,,3.6349,,
190,K01206,,,0.55,,,,,3.3995,,
191,K01209,,,0.6339340370067582,,,,,7.351400000000001,,
192,K01241,,,0.59,,,,,2.9502,,
193,K01246,,,0.6515852769364122,,,,,32.5895,,
194,K01247,,,0.6434552279192988,,,,,10.727,,
195,K01251,,0.63,0.6233985383675964,,,,3.5307,174.32940000000002,,
196,K01258,,,0.629,,,,,8.2218,,
197,K01259,,0.654,,,,,3.7174,,,
198,K01262,,0.657,0.6779999999999999,,,,4.1385,8.1528,,
199,K01265,,,0.6450355576400582,,,,,33.634,,
200,K01266,,,0.6794080944579217,,,,,14.1101,,
201,K01271,,0.657,,,,,4.1385,,,
202,K01273,,,0.5532361800499997,,,,,9.8772,,
203,K01283,,,0.5858401418951337,,,,,9.0201,,
204,K01297,,,0.6306739794873378,,,,,8.6629,,
205,K01299,,,0.639968993618101,,,,,10.245999999999999,,
206,K01356,,,0.6185427798152963,,,,,12.975299999999999,,
207,K01358,,,0.6258463365731791,,,,,118.96030000000003,,
208,K01406,,,0.6170000000000001,,,,,2.2162,,
209,K01409,,,0.7031371842304625,,,,,13.220599999999997,,
210,K01419,,,0.6694878422896645,,,,,13.1727,,
211,K01423,,,0.72,,,,,3.312,,
212,K01424,,,0.662,,,,,2.6441,,
213,K01425,,,0.735,,,,,2.2665,,
214,K01429,,,0.69,,,,,4.1774,,
215,K01430,,,0.634,,,,,7.1505,,
216,K01443,,,0.638,,,,,3.493,,
217,K01447,,,0.6534593982463224,,,,,12.2448,,
218,K01448,,,0.6478622428152955,,,,,19.419,,
219,K01449,,,0.6609999999999999,,,,,6.679,,
220,K01455,,,0.5897120748931591,,,,,13.663,,
221,K01458,,,0.66250523418076,,,,,15.8187,,
222,K01462,,,0.627044240915757,,,,,44.560399999999994,,
223,K01470,,,0.620880901784943,,,,,16.577,,
224,K01478,,,0.578,,,,,3.4725,,
225,K01485,,,0.6558463044143361,,,,,9.7218,,
226,K01488,,,0.7020000000000001,,,,,1.8536,,
227,K01489,,,0.6302946211198479,,,,,9.4879,,
228,K01493,,,0.637,,,,,1.7884,,
229,K01494,,,0.6294956575535042,,,,,23.6392,,
230,K01495,,,0.634646817536429,,,,,33.0385,,
231,K01497,,,0.6875358871874309,,,,,44.7852,,
232,K01499,,,0.715,,,,,2.8677,,
233,K01507,,,0.6367141058933138,,,,,17.387900000000002,,
234,K01512,,,0.667,,,,,2.2898,,
235,K01524,,,0.649,,,,,2.9461,,
236,K01525,,,0.706,,,,,3.848,,
237,K01529,,0.691,,,,,2.8957,,,
238,K01546,,,0.6548528998478363,,,,,24.964199999999998,,
239,K01548,,,0.6387022167391108,,,,,14.844199999999999,,
240,K01551,,0.6016714097031315,0.6503883766414961,,,,6.631,14.6019,,
241,K01555,,,0.6548439010364331,,,,,11.303799999999999,,
242,K01556,,,0.703,,,,,2.6237,,
243,K01569,,,0.6086793867482326,,,,,41.938900000000004,,
244,K01574,,,0.672,,,,,5.6927,,
245,K01575,,,0.6890000000000001,,,,,3.2544,,
246,K01588,,0.693,0.6828701186205237,,,,1.8533,7.3115000000000006,,
247,K01595,,,0.6395160728476403,,,,,52.406499999999994,,
248,K01596,,,0.6970000000000001,,,,,11.9915,,
249,K01599,,,0.706,,,,,3.4688,,
250,K01602,,,0.6627377574651474,,,,,4.461399999999999,,
251,K01607,,,0.6243240544295551,,0.612,,,56.4325,,1.1241
252,K01610,,,0.6425141067669734,,,,,68.7606,,
253,K01613,,,0.6416047232096969,,,,,15.426,,
254,K01619,,,0.5920435758481944,,,,,6.812900000000001,,
255,K01620,,,0.6625226192679963,,,,,14.420599999999999,,
256,K01621,,,0.630131179572552,,,,,8.517100000000001,,
257,K01623,,,0.6768494075953205,,,,,8.4037,,
258,K01624,,,0.6528058060121805,,,,,17.1419,,
259,K01626,,,0.6634294777587255,,,,,43.3839,,
260,K01627,,,0.6706446011301987,,,,,18.0629,,
261,K01628,,,0.606,,,,,2.9699,,
262,K01637,,0.6559999999999999,0.6394737471097613,,,,4.7672,17.0913,,
263,K01638,,0.633,0.6334182218414296,,,,2.8021,43.2158,,
264,K01640,,,0.6653474316374914,,,,,15.6729,,
265,K01644,,,0.667,,,,,2.6652,,
266,K01653,,,0.642273096463644,,,,,25.9835,,
267,K01658,,,0.698,,,,,3.4369,,
268,K01662,,,0.675,,,,,6.6445,,
269,K01673,,,0.6299713515791394,,,,,7.3508,,
270,K01689,,0.635,0.680168121464714,,,,2.3602,88.6553,,
271,K01695,,,0.658307524208256,,,,,12.322899999999999,,
272,K01698,,,0.6902246800418351,,,,,20.8268,,
273,K01704,,,0.5944928647084969,,,,,25.027900000000002,,
274,K01711,,,0.632,,,,,5.793,,
275,K01712,,,0.693,,,,,7.5997,,
276,K01716,,,0.5974286695123788,,,,,11.7682,,
277,K01719,,,0.6661233576182561,,,,,44.5803,,
278,K01720,,,0.6216084189955843,,,,,11.0188,,
279,K01721,,,0.6563249000685312,,,,,20.6476,,
280,K01724,,0.59,0.6012116168081666,,,,1.4659,5.740600000000001,,
281,K01725,,,0.573,,,,,10.9459,,
282,K01733,,,0.6580594903756076,,,,,23.331,,
283,K01736,,,0.6583920093015349,,,,,18.5154,,
284,K01737,,,0.5953332808055837,,,,,8.986,,
285,K01749,,,0.6761146491727118,,,,,9.3029,,
286,K01752,,,0.6360108138133033,,,,,7.160799999999999,,
287,K01755,,,0.6664671578424897,,,,,46.9504,,
288,K01759,,0.575,,,,,2.7976,,,
289,K01768,,,0.6387638575096716,,,,,16.3798,,
290,K01772,,,0.6342910711621377,,,,,23.458300000000005,,
291,K01775,,,0.7051996754493074,,,,,10.078100000000001,,
292,K01776,,,0.63798407719311,,,,,17.927,,
293,K01778,,,0.6398846112777912,,,,,19.827,,
294,K01783,,,0.643,,,,,10.868,,
295,K01785,,,0.638205347512068,,,,,12.3733,,
296,K01792,,,0.615,,,,,2.4009,,
297,K01799,,,0.6675289747524423,,,,,4.966200000000001,,
298,K01803,0.7509999999999999,,0.6743428835433072,,,1.5272,,15.2563,,
299,K01804,,,0.692,,,,,4.1449,,
300,K01805,,,0.594,,,,,2.3803,,
301,K01807,0.606,,0.716,,,4.9104,,2.3361,,
302,K01808,,,0.556,,,,,2.6185,,
303,K01809,,,0.6232727962146628,,,,,7.943100000000001,,
304,K01810,,,0.6258425082415255,,,,,15.7651,,
305,K01821,,,0.6068953342588818,,,,,10.2745,,
306,K01823,,,0.597,,,,,1.7224,,
307,K01834,,,0.6709079518889243,,,,,6.7429,,
308,K01839,,,0.58,,,,,3.4499,,
309,K01845,,,0.743,,,,,3.194,,
310,K01849,,,0.7070000000000001,,,,,11.3655,,
311,K01854,,,0.6360806711795287,,,,,14.117899999999999,,
312,K01858,,,0.6472102168344962,,,,,28.6502,,
313,K01866,,,0.6288003045422479,,,,,48.331599999999995,,
314,K01867,,,0.6172569082839625,,,,,13.0622,,
315,K01868,,,0.6467452424891216,,,,,50.8303,,
316,K01872,,,0.6312294654511812,,,,,58.60830000000001,,
317,K01874,,,0.642,,,,,5.4219,,
318,K01875,,0.66,0.6571757728266174,,,,3.6407,42.5125,,
319,K01880,,,0.6719526682586546,,,,,29.2765,,
320,K01881,,,0.6395653267589366,,,,,52.5529,,
321,K01883,,,0.65,,,,,4.8971,,
322,K01887,,,0.6424622262175448,,,,,20.3731,,
323,K01889,,0.634,0.6170453163689159,,,,3.6755,45.5422,,
324,K01890,,0.637,0.6738982743522935,,,,2.8569,6.7791,,
325,K01912,,,0.701,,,,,3.5378,,
326,K01915,,,0.6365545536099185,,,,,313.51769999999993,,
327,K01918,,,0.64097035651713,,,,,9.478299999999999,,
328,K01919,,,0.6453400082407585,,,,,24.5003,,
329,K01920,,,0.7,,,,,11.8487,,
330,K01921,,,0.6524910926777916,,,,,8.083499999999999,,
331,K01923,,,0.643575910302881,,,,,12.715499999999999,,
332,K01926,,,0.676884746194507,,,,,35.370900000000006,,
333,K01933,,,0.6459472176287968,,,,,21.275399999999998,,
334,K01934,,,0.6737931190220555,,,,,11.7807,,
335,K01935,,,0.7014428686116916,,,,,6.4049000000000005,,
336,K01937,,0.64,0.639000757224036,,,,2.8623,105.6514,,
337,K01939,,,0.663445216679082,,,,,80.47519999999999,,
338,K01940,,0.6603944275657185,0.646144400698999,,,,6.1747,47.18729999999999,,
339,K01945,,0.643,0.6372656100373485,,,,3.7521,11.6405,,
340,K01951,,0.636,0.65760374348541,,,,4.2853,102.34410000000001,,
341,K01953,,,0.6484995240677464,,,,,21.1968,,
342,K01971,,,0.6854349759188351,,,,,17.6928,,
343,K01972,,,0.6492771825123961,,,,,49.7278,,
344,K01990,,0.645,,,,,3.3306,,,
345,K01991,,,0.6579123373360224,,0.555,,,21.737099999999998,,4.4722
346,K01992,,,0.6452829179636315,,,,,13.3091,,
347,K01997,,,0.646584833647481,,,,,67.43769999999999,,
348,K01998,,,0.606,,,,,7.7632,,
349,K02004,,,0.6257009290233775,,,,,180.92859999999996,,
350,K02015,,,0.6679119249404697,,,,,10.016300000000001,,
351,K02020,,,0.647,,,,,3.4193,,
352,K02025,,,0.608,,,,,4.881,,
353,K02030,,,0.6530842542650334,,,,,8.2399,,
354,K02033,,,0.6207341009149114,,,,,18.6662,,
355,K02034,,,0.6541233402047674,,,,,36.335499999999996,,
356,K02039,,,0.6305749126741934,,,,,19.377000000000002,,
357,K02040,,0.629,0.61884233856465,,,,3.1952,27.4486,,
358,K02041,,,0.619,,,,,4.7533,,
359,K02042,,,0.6435749517682647,,,,,8.3268,,
360,K02044,,,0.629,,,,,3.2843,,
361,K02050,,,0.6290453807994634,,,,,37.5835,,
362,K02066,,,0.6364642724797067,,,,,91.44500000000001,,
363,K02067,,,0.6408563964251551,,,,,13.2166,,
364,K02078,,,0.6350044173519835,,,,,37.5954,,
365,K02108,,,0.5755534135402424,,,,,4.0656,,
366,K02109,,,0.6456452066592222,,,,,20.1262,,
367,K02113,,,0.6160340156295157,,,,,32.7815,,
368,K02114,,,0.728,,,,,3.2004,,
369,K02116,,,0.6114472133369768,,,,,15.607099999999999,,
370,K02128,,,,0.3329999999999999,,,,,3.5186,
371,K02160,,,0.6446346570741789,,,,,7.8347,,
372,K02172,,,0.7,,,,,5.5634,,
373,K02194,,,0.6788371441996315,,0.696,,,12.0722,,4.0254
374,K02195,,,0.6585477229553451,,,,,51.2868,,
375,K02197,,,0.6428343121803274,,,,,25.058100000000003,,
376,K02199,,,0.710595771783148,,,,,8.1589,,
377,K02200,,,0.6428682252511316,,,,,6.1767,,
378,K02221,,,0.6017466639150791,,,,,9.9632,,
379,K02227,,,0.701,,,,,2.1986,,
380,K02231,,,0.767,,,,,2.6168,,
381,K02233,,,0.7240000000000001,,,,,2.2463,,
382,K02237,,,0.66,,,,,2.7885,,
383,K02238,,,0.6703253949767304,,,,,23.9163,,
384,K02242,,,0.6898175882182057,,,,,10.917,,
385,K02257,,,0.6274447315083886,,,,,8.414,,
386,K02258,,,0.618,,,,,2.133,,
387,K02259,,,0.617,,,,,2.321,,
388,K02276,,,0.645108776280528,,,,,29.1289,,
389,K02277,,,0.5595127506003281,,,,,13.2595,,
390,K02279,,,0.6477181381346614,,,,,28.933600000000002,,
391,K02281,,,0.593,,,,,10.4823,,
392,K02313,,0.6509999999999999,0.6250260946494802,,,,2.0638,65.54220000000001,,
393,K02314,,,0.6573778522679137,,,,,62.255300000000005,,
394,K02316,,,0.6528438417235835,,,,,61.9404,,
395,K02338,,,0.6439361898832445,,,,,63.72,,
396,K02339,,,0.624,,,,,12.0146,,
397,K02340,,,0.6357717648477645,,,,,5.2097,,
398,K02342,,,0.6225728023614,,,,,14.1659,,
399,K02343,,,0.6333720883741184,,,,,40.382,,
400,K02347,,,0.652,,,,,4.2012,,
401,K02356,,,0.6077288042023294,,,,,35.897099999999995,,
402,K02357,,,0.6434039898908228,,,,,13.149799999999999,,
403,K02358,,,0.640740608493935,,,,,99.29560000000001,,
404,K02372,,,0.5927193248141454,,,,,26.963300000000004,,
405,K02379,,,0.6861493755186582,,,,,11.184899999999999,,
406,K02380,,,,,0.7490000000000001,,,,,1.4165
407,K02386,,,0.6719999999999999,,,,,5.8558,,
408,K02388,,,0.716,,,,,3.3733,,
409,K02389,,,0.58,,,,,4.048,,
410,K02391,,,0.621,,,,,6.8373,,
411,K02393,,,0.6379746002799283,,,,,19.8965,,
412,K02394,,,0.6652291117748419,,,,,38.8269,,
413,K02395,,,0.617,,,,,7.0019,,
414,K02405,,,0.669,,,,,9.4212,,
415,K02406,,,0.662,,,,,2.1942,,
416,K02408,,,0.617,,,,,5.2864,,
417,K02409,,,0.6783907533249344,,,,,12.2849,,
418,K02410,,,0.6325746967815699,,,,,29.9502,,
419,K02414,,,0.639,,,,,3.9033,,
420,K02415,,,0.606,,0.5529999999999999,,,6.816,,1.782
421,K02416,,,0.6442637156656219,,,,,28.0625,,
422,K02417,,,0.6459999999999999,,,,,2.2075,,
423,K02420,,,0.591,,,,,9.0218,,
424,K02428,,,0.728332884022233,,,,,5.4794,,
425,K02429,,,0.6409293809073063,,,,,8.3594,,
426,K02435,,,0.667055866038197,,,,,7.3259,,
427,K02437,,,0.6623500220774002,,,,,17.3271,,
428,K02448,,,0.617,,,,,1.9313,,
429,K02456,,,0.6563328535188573,,,,,9.5514,,
430,K02458,,,0.721,,,,,4.5302,,
431,K02459,,,0.674,,,,,3.4758,,
432,K02460,,,0.669,,,,,1.7752,,
433,K02462,,,0.7130000000000001,,,,,2.6003,,
434,K02463,,,0.647,,,,,2.6003,,
435,K02492,,,0.6540149086607225,,,,,16.377499999999998,,
436,K02493,,,0.654,,,,,2.816,,
437,K02494,,,0.6920000000000001,,,,,2.4165,,
438,K02498,,,0.737,,,,,3.5336,,
439,K02503,,,0.6186244057426089,,,,,12.4773,,
440,K02510,,,0.6337023698241732,,,,,15.163900000000002,,
441,K02518,,,0.6010201287698523,,,,,63.8963,,
442,K02519,,,0.6607117879352462,,,,,27.978299999999997,,
443,K02520,,,0.5864665382087818,,,,,73.65270000000001,,
444,K02527,,,0.6950913107214952,,,,,9.3015,,
445,K02536,,,0.693391831286086,,,,,12.5989,,
446,K02556,,,0.6397121009569113,,,,,26.443199999999997,,
447,K02573,,,0.722,,,,,3.1398,,
448,K02600,,,0.6437299487080402,,,,,158.13469999999998,,
449,K02601,,,0.6064753043430231,,,,,98.14699999999999,,
450,K02609,,,0.652,,,,,9.1037,,
451,K02612,,,0.682,,,,,9.9764,,
452,K02616,,,0.6378917111279334,,,,,14.6165,,
453,K02626,,,0.664,,,,,3.7034,,
454,K02650,,,0.588763870179173,,,,,27.0611,,
455,K02651,,,0.556,,0.6,,,3.2039,,1.7723
456,K02655,,,0.613,,,,,3.4873,,
457,K02656,,,0.624,,,,,3.1784,,
458,K02662,,,0.6426802025953994,,,,,13.3281,,
459,K02664,,,0.649,,,,,5.198,,
460,K02674,,,0.6528408116590438,,,,,5.1799,,
461,K02686,,,0.67,,,,,1.5756,,
462,K02687,,,0.6329999999999999,,,,,2.1743,,
463,K02784,,,0.6585237107108763,,,,,11.616900000000001,,
464,K02793,,,0.6282738972314266,,,,,24.4959,,
465,K02825,,,0.6985328267792437,,,,,24.743,,
466,K02836,,,0.66,,,,,14.5111,,
467,K02838,,,0.6126721648653232,,,,,19.757900000000003,,
468,K02860,,,0.6862858089836023,,,,,9.760299999999999,,
469,K02863,,,0.664578507325089,,,,,50.6039,,
470,K02864,,,0.6321709010934716,,,,,40.678599999999996,,
471,K02867,,,0.6207998408386214,,,,,55.817800000000005,,
472,K02871,,,0.6226615926972647,,,,,31.7525,,
473,K02874,,,0.6439682850509638,,,,,68.0043,,
474,K02876,,,0.6684929190649896,,,,,24.3976,,
475,K02878,,,0.6375285212315654,,,,,37.4854,,
476,K02879,,,0.6555456386047823,,,,,51.81530000000001,,
477,K02881,,,0.6662704541520702,,,,,23.420099999999998,,
478,K02884,,,0.6465694749153987,,,,,33.2684,,
479,K02886,,,0.6929126273921167,,,,,15.1967,,
480,K02887,,,0.6082022682106207,,,,,57.300599999999996,,
481,K02888,,,0.6378627558012151,,0.5930000000000001,,,36.45929999999999,,2.2033
482,K02890,,,0.653500162857999,,,,,48.399499999999996,,
483,K02892,,,0.6011449379514582,,,,,30.5859,,
484,K02895,,0.672,0.6258033232831444,,,,4.3568,39.519600000000004,,
485,K02897,,,0.6429569889775467,,,,,42.9573,,
486,K02899,,,0.6720013370646143,,,,,28.7489,,
487,K02902,,,0.6232246991349512,,,,,22.9558,,
488,K02904,,,0.6394908520264698,,,,,26.999000000000002,,
489,K02906,,,0.6594912697625103,,,,,27.497899999999998,,
490,K02907,,0.62,0.635802330619669,,,,4.5246,4.1342,,
491,K02909,,,0.5844623869118292,,,,,49.6717,,
492,K02911,,,0.663212542945166,,,,,4.2169,,
493,K02913,,,0.5555888281729148,,,,,16.992700000000003,,
494,K02914,,,0.6763320280030167,,,,,6.402699999999999,,
