,KEGG,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
41,K00570,,0.622,,,,3.5714,,
42,K00573,,0.658519683509915,,,,18.306700000000003,,
43,K00588,,0.6489999999999999,,,,2.3588,,
44,K00600,,0.6339531537839262,,,,26.3048,,
45,K00602,,0.6485556019889054,,,,19.227800000000002,,
46,K00606,,0.6327842649572702,,,,5.9506,,
47,K00613,,0.606,,,,5.5201,,
48,K00616,,0.5489999999999999,,,,4.4838,,
49,K00626,,0.6736433689114841,,,,10.0579,,
50,K00641,0.602,0.6408118257914419,,,2.8299,13.1022,,
51,K00674,,0.6709999999999999,,,,23.0808,,
52,K00688,,0.6286845536225535,,,,11.7026,,
53,K00720,,0.6709999999999999,,,,5.1615,,
54,K00748,,0.5429999999999999,,,,3.1989,,
55,K00762,,0.688,,,,4.0524,,
56,K00764,,0.6548851542829206,,,,17.8938,,
57,K00766,,0.721,,,,1.8437,,
58,K00769,,0.667,,,,4.6713,,
59,K00788,,0.691,,,,6.2795,,
60,K00789,,0.5856232026723763,,,,20.0634,,
61,K00790,,0.689,,,,5.1933,,
62,K00791,,0.7049999999999998,,,,5.0977,,
63,K00794,,0.6944677329979053,,,,13.9392,,
64,K00798,,0.7061995840470231,,,,3.5046999999999997,,
65,K00799,,0.6078636196424596,,,,19.219900000000003,,
66,K00808,,0.6607999650082446,,,,11.441400000000002,,
67,K00820,,0.6566447241182046,,,,9.4187,,
68,K00826,,0.66,,,,9.5626,,
69,K00858,,0.6888112946032495,,,,8.407,,
70,K00859,,0.6852506412503006,,0.585,,11.6527,,3.1892
71,K00873,,0.630803898778067,,,,26.113400000000002,,
72,K00886,,0.544,,,,4.6569,,
73,K00912,,0.5990590897917321,,,,6.7382,,
74,K00925,,0.7193352917121946,,,,9.730599999999999,,
75,K00927,,0.6642174321654987,,,,10.4444,,
76,K00942,,0.69,,,,4.1186,,
77,K00943,,0.7140000000000001,,,,4.6618,,
78,K00945,,0.7085551006816206,,,,14.713000000000001,,
79,K00948,,0.641844395058792,,,,34.5693,,
80,K00971,,0.6859999999999999,,,,3.0611,,
81,K00975,,0.5973579182878294,,,,11.2487,,
82,K00982,,0.6829999999999999,,,,4.6725,,
83,K00986,,0.6035162101933597,,,,634.2719,,
84,K00990,,0.6657265761350368,,,,14.4987,,
85,K01008,,0.677,,,,4.0336,,
86,K01012,,0.700631908252692,,,,18.3684,,
87,K01040,,0.6883357618353761,,,,8.7372,,
88,K01056,,0.6709999999999999,,,,5.8577,,
89,K01061,,0.6388988875854819,,,,21.1883,,
90,K01070,,0.56,,,,3.4292,,
91,K01091,,0.6349160840335559,,,,7.0782,,
92,K01113,,0.581,,,,3.7146,,
93,K01114,,0.595,,,,3.2205,,
94,K01118,,0.5993982345286066,,,,17.552599999999998,,
95,K01129,,0.6635989482225486,,,,14.8895,,
96,K01160,,0.5760000000000001,,,,4.7813,,
97,K01166,,0.651,,,,8.375,,
98,K01178,,0.581,,,,2.3284,,
99,K01239,,0.5820000000000001,,,,3.7257,,
100,K01246,0.607,0.5938008884582341,,,2.2321,21.383499999999998,,
101,K01251,,0.619487779813325,,,,111.82260000000001,,
102,K01265,,0.608,,,,11.9429,,
103,K01273,,0.6357214388154925,,,,5.6027000000000005,,
104,K01283,,0.654,,,,4.028,,
105,K01297,,0.685,,,,3.0592,,
106,K01356,,0.631,,,,5.074,,
107,K01358,,0.5871241310119331,,,,17.9543,,
108,K01409,,0.619,,,,2.5194,,
109,K01424,,0.626,,,,2.6899,,
110,K01433,,0.643,,,,2.2934,,
111,K01443,,0.655,,,,3.4444,,
112,K01448,,0.6296383571837283,,,,8.829799999999999,,
113,K01449,,0.655,,,,4.8718,,
114,K01455,,0.579,,,,1.7898,,
115,K01470,,0.6892667414522018,,,,7.043800000000001,,
116,K01483,,0.653005647599493,,,,8.468,,
117,K01494,,0.631926144658097,,,,14.920000000000002,,
118,K01495,,0.557,,,,3.6294,,
119,K01507,,0.569,,,,5.3515,,
120,K01521,,,,0.489,,,,1.3944
121,K01524,,0.6609999999999999,,,,7.4767,,
122,K01525,,0.6890000000000001,,,,6.1508,,
123,K01547,,0.61,,,,5.9525,,
124,K01548,,0.626,,,,1.6975,,
125,K01555,,0.616,,,,2.387,,
126,K01556,,0.581,,,,2.8344,,
127,K01560,,0.632,,,,4.6473,,
128,K01569,,0.6039353919085574,,,,15.003600000000002,,
129,K01581,,0.6809999999999999,,,,8.8597,,
130,K01595,,0.6755650624667846,,,,16.1235,,
131,K01596,,0.594,,,,5.641,,
132,K01599,,0.708,,,,6.8111,,
133,K01607,,0.6071692974582393,,,,9.7181,,
134,K01610,,0.6066870650937041,,,,11.014000000000001,,
135,K01620,,0.696,,,,8.23,,
136,K01621,,0.609909860446105,,,,16.852800000000002,,
137,K01626,,0.6681810141414077,,,,6.0931,,
138,K01627,,0.669,,,,9.4009,,
139,K01637,,0.6522921784131064,,,,22.408299999999997,,
140,K01638,,0.6283885210499058,,,,11.9591,,
141,K01653,,0.655,,,,7.9144,,
142,K01695,,0.6448225414739636,,,,14.9353,,
143,K01698,,0.6404861017660064,,,,24.034999999999997,,
144,K01704,,0.633,,,,17.9976,,
145,K01719,,0.674,,0.623,,2.6208,,2.8525
146,K01724,,0.5870000000000001,,,,3.665,,
147,K01733,,0.6232214623161012,,,,7.397,,
148,K01736,,0.625,,,,7.3961,,
149,K01737,,0.534,,0.5,,5.6085,,3.6294
150,K01755,,0.615,,,,9.2331,,
151,K01759,,0.62,,,,7.53,,
152,K01772,,0.6178582411882971,,,,12.338799999999999,,
153,K01775,,0.718,,,,3.5695,,
154,K01778,,0.7059222140443149,,,,6.9825,,
155,K01785,,0.659,,,,2.7596,,
156,K01792,,0.5539999999999999,,,,1.51,,
157,K01803,,0.617,,,,3.3653,,
158,K01807,,0.695,,,,5.4682,,
159,K01810,,0.6362565072805177,,,,50.1696,,
160,K01816,,0.609,,,,3.3424,,
161,K01821,,0.5981580042494077,,,,9.960899999999999,,
162,K01834,,0.64,,,,14.6079,,
163,K01866,,0.6519999999999999,,,,8.7687,,
164,K01867,,0.593,,,,20.9853,,
165,K01868,,0.6340659983741297,,,,17.7282,,
166,K01872,,0.6676546204379258,,,,18.4029,,
167,K01875,,0.633079021410479,,,,14.938299999999998,,
168,K01878,,0.659,,,,9.9706,,
169,K01881,,0.6106933945323648,,,,24.115,,
170,K01912,,0.706,,,,2.4148,,
171,K01915,,0.6046473982654753,,,,90.3086,,
172,K01918,,0.695412489582031,,,,9.184800000000001,,
173,K01920,,0.6493029968857273,,,,15.9873,,
174,K01921,,0.6513350435665044,,,,13.572300000000002,,
175,K01923,,0.594,,,,3.3423,,
176,K01933,,0.688335961455267,,,,11.8337,,
177,K01934,,0.7022996683471161,,,,9.902000000000001,,
178,K01935,,0.6593464072860895,,,,9.7671,,
179,K01937,,0.6346799667439104,,,,37.5888,,
180,K01939,,0.607,,,,7.7711,,
181,K01940,,0.6759999999999999,,,,4.0463,,
182,K01945,,0.671249815049969,,,,14.6921,,
183,K01951,,0.6565237101995657,,,,7.7903,,
184,K01953,0.6829999999999999,0.61,,,2.6976,5.5415,,
185,K01972,,0.73,,,,3.1463,,
186,K01991,,0.568,,,,3.4716,,
187,K01992,,0.6163440635955042,,,,7.0613,,
188,K01997,,0.6809999999999999,,,,3.3931,,
189,K02004,,0.6395172720884399,,,,67.8454,,
190,K02015,,0.746,,,,4.9726,,
191,K02019,,0.662,,,,2.3071,,
192,K02020,,0.6522929101932974,,,,9.799199999999999,,
193,K02030,,0.696,,0.537,,4.7132,,4.3722
194,K02034,,0.682,,,,1.9374,,
195,K02036,,0.647,,,,13.2605,,
196,K02039,,0.5870000000000001,,,,2.3004,,
197,K02040,,0.6078815447874113,,,,21.731800000000003,,
198,K02042,,0.6509999999999999,,,,3.3451,,
199,K02050,,0.6263916209071174,,,,10.430700000000002,,
200,K02051,,0.617,,,,3.4567,,
201,K02066,,0.576233577529272,,,,18.1012,,
202,K02067,,0.5843535083199828,,,,5.603999999999999,,
203,K02078,,0.6443918356099892,,,,5.4426000000000005,,
204,K02110,,0.659,,,,5.021,,
205,K02113,,0.5838812570853592,,,,29.2282,,
206,K02160,,0.664,,,,10.729,,
207,K02169,,0.6970000000000001,,,,4.2897,,
208,K02172,,0.602,,,,2.6501,,
209,K02194,,0.662,,,,2.3852,,
210,K02195,,0.6579999999999999,,,,16.0638,,
211,K02197,,0.679,,,,5.887,,
212,K02199,,0.672,,,,7.9318,,
213,K02224,,0.695,,,,1.4415,,
214,K02227,0.336,,,,1.4415,,,
215,K02231,,0.6779999999999999,,,,2.8444,,
216,K02237,,0.6920000000000001,,,,2.2649,,
217,K02242,,0.687,,,,5.883,,
218,K02257,,0.64,,,,3.7966,,
219,K02259,,0.7116259118646072,,,,8.9276,,
220,K02277,,0.5568212313704285,,,,12.876,,
221,K02304,,0.556,,,,1.4889,,
222,K02313,,0.6078182114617845,,,,19.0616,,
223,K02314,,0.6932098896093742,,,,10.1181,,
224,K02316,,0.630574548473544,,,,13.420300000000001,,
225,K02334,,0.623,,,,7.7882,,
226,K02338,,0.514,,,,4.9375,,
227,K02339,,0.633,,,,4.958,,
228,K02342,,0.5869829708475224,,,,8.9132,,
229,K02343,,0.6,,,,8.1234,,
230,K02356,,0.637,,,,4.7803,,
231,K02357,,0.6749999999999999,,,,2.5758,,
232,K02372,,0.64,,,,3.1688,,
233,K02377,,0.561,,,,2.6881,,
234,K02379,,0.6616388539314214,,,,16.5045,,
235,K02394,,0.6676438309072835,,,,15.181000000000001,,
236,K02409,,0.66,,,,9.8626,,
237,K02416,,0.6240219491433148,,,,20.900599999999997,,
238,K02426,,0.608,,,,3.6673,,
239,K02428,,0.723,,,,4.3527,,
240,K02437,,0.532,,,,3.902,,
241,K02459,,0.7140000000000001,,,,5.5441,,
242,K02461,,0.696,,,,5.3091,,
243,K02477,,0.5489999999999999,,,,9.5575,,
244,K02492,,0.6989173998978896,,,,11.7143,,
245,K02498,,0.65,,,,2.8778,,
246,K02510,,0.6426925410276897,,,,23.5152,,
247,K02518,,0.6363258562686579,,,,17.0172,,
248,K02519,,0.61,,,,6.1337,,
249,K02527,,0.6158248333702029,,,,9.994900000000001,,
250,K02556,,0.6109440410097471,,,,16.7771,,
251,K02563,,0.584,,,,4.4156,,
252,K02600,,0.6620926329523513,,,,78.6692,,
253,K02601,,0.6289426769545702,,,,12.270399999999999,,
254,K02609,,0.6406883191530671,,,,23.965400000000002,,
255,K02638,,0.6729999999999999,,,,5.8217,,
256,K02662,,0.643,,,,5.832,,
257,K02664,,0.5989082711608561,,,,5.9529,,
258,K02665,,0.653,,,,4.4592,,
259,K02793,,0.618,,,,6.1004,,
260,K02838,,0.595855880410482,,,,9.995000000000001,,
261,K02863,,0.6435857503123847,,,,23.7341,,
262,K02864,,0.5915327913396813,,,,23.5473,,
263,K02867,,0.6230962741835879,,,,18.008000000000003,,
264,K02874,,0.6373460152592354,,,,48.0822,,
265,K02876,,0.6817538286515618,,,,9.6817,,
266,K02878,,0.6591650644586978,,,,32.22,,
267,K02879,,0.65687234445345,,,,20.073500000000003,,
268,K02881,,0.6437230103956575,,,,31.308799999999998,,
269,K02886,,0.6501289100708859,,,,24.662499999999998,,
270,K02887,,0.6331974262533269,,,,42.292500000000004,,
271,K02888,,0.631,,,,6.5025,,
272,K02892,,0.626,,,,10.6443,,
273,K02895,,0.6255132689466973,,,,29.835,,
274,K02897,,0.556,,,,1.906,,
275,K02899,,0.6940000000000001,,,,6.5025,,
276,K02904,,0.6334432206608431,,,,8.9522,,
277,K02906,,0.5670000000000001,,,,4.4141,,
278,K02907,,0.6092319873559809,,,,16.9471,,
279,K02909,,0.58,,,,5.9087,,
280,K02911,,0.641,,,,4.1041,,
281,K02913,,0.547,,,,15.2896,,
282,K02914,,0.7390000000000001,,,,2.2697,,
283,K02916,,0.5697190644812676,,,,19.7909,,
284,K02926,,0.7,,,,8.4661,,
285,K02931,,0.5870000000000001,,,,7.9459,,
286,K02933,,0.6800000000000002,,,,4.4851,,
287,K02935,,0.6459999999999999,,,,5.7255,,
288,K02939,,0.5429999999999999,,,,2.9816,,
289,K02945,,0.6405735589729586,,,,41.4429,,
290,K02946,,0.6141584734476321,,,,38.955,,
291,K02950,,0.6483200743137999,,,,25.145000000000003,,
292,K02952,,0.669,,,,5.6346,,
293,K02954,,0.6129055000276502,,,,11.905899999999999,,
294,K02956,,0.5571854093755072,,,,54.7267,,
295,K02961,,0.5836210029388962,,,,6.6335,,
296,K02963,,0.6045766722265882,,,,11.011500000000002,,
297,K02965,,0.611,,,,12.843,,
298,K02967,,0.568,,,,6.5622,,
299,K02968,,0.604,,,,6.4467,,
300,K02970,,0.586,,,,5.0063,,
301,K02982,,0.6509999999999999,,,,9.2252,,
302,K02986,,0.6292799348325179,,,,31.103,,
303,K02988,,0.6829999999999999,,,,9.5997,,
304,K02992,,0.6141319748994659,,,,24.5616,,
305,K02994,,0.6454652305471419,,,,16.1033,,
306,K03040,,0.6159016745199042,,,,59.4214,,
307,K03070,,0.6330822542476309,,,,51.7815,,
308,K03073,,0.547,,,,8.4384,,
309,K03075,,0.667,,,,5.1868,,
310,K03088,,0.616943277683309,,0.684,,94.91,,1.3024
311,K03092,,0.6187333952900187,,,,25.779,,
312,K03100,,0.6344357546391481,,,,10.5077,,
313,K03111,,0.6079985010907807,,,,11.8835,,
314,K03118,,0.571960559703232,,,,8.1568,,
315,K03147,,0.6305865283942114,,,,46.956,,
316,K03149,,0.6807841812673451,,,,7.835100000000001,,
317,K03154,,0.626,,,,3.8347,,
318,K03179,,0.6859999999999999,,,,7.1004,,
319,K03189,,0.6629999999999999,,,,14.5444,,
320,K03210,,0.655,,,,1.9013,,
321,K03269,,0.706,,,,3.4395,,
322,K03282,,0.616,,,,5.4659,,
323,K03286,,0.643,,,,4.0859,,
324,K03303,,0.6283304060437307,,,,17.7057,,
325,K03313,,0.693,,,,4.7694,,
326,K03320,,0.627,,,,7.1452,,
327,K03324,,0.6970000000000001,,,,4.6911,,
328,K03327,,0.685,,,,5.9856,,
329,K03392,,0.679,,,,4.5315,,
330,K03396,,0.6382914950891012,,,,11.5668,,
331,K03406,,0.6151319725424942,,,,24.730900000000002,,
332,K03409,,0.631,,,,6.9751,,
333,K03411,,0.634,,,,2.7437,,
334,K03413,,0.612,,,,10.1226,,
335,K03424,,0.63,,,,2.6755,,
336,K03438,,0.6221823263910442,,,,20.4208,,
337,K03439,,0.705,,,,3.4537,,
338,K03455,,0.68654561608217,,,,6.4274000000000004,,
339,K03466,,0.6321510889164709,,,,45.0391,,
340,K03469,,0.6693922696854598,,,,9.4892,,
341,K03470,,0.704,,,,2.928,,
342,K03474,,0.655,,,,2.8248,,
343,K03496,,0.5686160078430978,,,,8.7342,,
344,K03497,,0.6656421062346365,,,,14.4968,,
345,K03501,,0.696,,,,2.5772,,
346,K03521,,0.6502661549224525,,,,39.367799999999995,,
347,K03522,,0.651061969261004,,,,15.163599999999999,,
348,K03525,,0.6243209280126835,,,,8.031500000000001,,
349,K03526,,0.6564026164714684,,,,30.3959,,
350,K03527,,0.61,,,,4.3583,,
351,K03531,,0.6502080281107235,,,,23.2584,,
352,K03536,,0.608,,0.705,,3.159,,2.2772
353,K03544,,0.6166844667313687,,,,150.4666,,
354,K03551,,0.6819808928293505,,,,32.9692,,
355,K03553,,0.6513212486054263,,,,54.0548,,
356,K03556,,0.6995233804731485,,,,23.8163,,
357,K03558,,0.6676418995126641,,,,8.3975,,
358,K03559,,0.5901298714736087,,,,22.569100000000002,,
359,K03561,,0.6282352816762053,,,,10.0875,,
360,K03569,,0.6193640057524438,,,,35.4023,,
361,K03571,,0.705,,,,5.8301,,
362,K03584,,0.615,,,,1.5542,,
363,K03589,,0.6980638735838113,,,,11.863199999999999,,
364,K03590,,0.6759999999999999,,,,9.7223,,
365,K03593,,0.6462122335916911,,,,19.434,,
366,K03594,,0.596,,,,8.5218,,
367,K03599,,0.622,,,,4.9042,,
368,K03600,,0.623,,,,4.9042,,
369,K03601,,0.6156300289466682,,,,15.7831,,
370,K03602,,0.64,,,,5.1613,,
371,K03628,,0.6176086644383759,,,,111.72319999999999,,
372,K03629,,0.731,,,,3.5558,,
373,K03630,,0.627841411038479,,,,6.8687,,
374,K03631,,0.716,,,,6.9975,,
375,K03635,,0.6173039279028032,,,,10.3102,,
376,K03636,,0.6055776268248829,,,,7.4836,,
377,K03637,,0.645,,,,3.609,,
378,K03639,,0.6508153459921572,,,,15.673300000000001,,
379,K03640,,0.6779999999999999,,,,5.1149,,
380,K03641,,0.617,,,,10.6275,,
381,K03642,,0.6275589291672391,,,,7.7071,,
382,K03644,,0.6423825466646417,,,,4.9458,,
383,K03650,,0.6179743007116376,,,,8.989899999999999,,
384,K03651,,0.6579999999999999,,,,9.2755,,
385,K03652,,0.725,,,,2.5198,,
386,K03664,,0.6752584329609882,,,,8.0646,,
387,K03665,,0.6982342872224107,,,,9.223500000000001,,
388,K03667,,0.662,,,,6.9697,,
389,K03671,,0.6508185015055596,,,,14.1933,,
390,K03687,,0.585928309101663,,,,5.9402,,
391,K03698,,0.63,,,,6.5613,,
392,K03704,,0.5635889466009468,,,,22.171300000000002,,
393,K03705,,0.6172154858256441,,,,7.7905,,
394,K03709,,0.6809999999999999,,,,6.1391,,
395,K03734,,0.6102154439259898,,,,8.2363,,
396,K03742,,0.648,,,,3.6907,,
397,K03744,,0.6044344972414253,,,,9.7569,,
398,K03747,,0.688,,,,7.1914,,
399,K03750,,0.7190000000000001,,,,7.3624,,
400,K03781,,0.5766164152198897,,,,59.9201,,
401,K03786,,0.669,,,,5.6544,,
402,K03797,,0.6702501481710824,,,,24.1566,,
403,K03799,,0.614,,,,3.0909,,
404,K03801,,0.6990000000000001,,,,3.5654,,
405,K03809,,0.58,,,,2.9681,,
406,K03820,,0.6409999999999999,,,,5.1792,,
407,K03821,,0.5710000000000002,,,,3.7169,,
408,K03832,,0.6322171178233941,,0.64,,24.5265,,1.4436
409,K03885,,0.6729999999999999,,,,3.9875,,
410,K03892,,0.675,,,,2.1556,,
411,K03924,,0.701,,,,4.5883,,
412,K03925,,0.6190099952954243,,,,7.078899999999999,,
413,K03928,,0.721,,,,4.6302,,
414,K03969,,0.684,,,,7.5048,,
415,K03979,,0.64,,,,12.0336,,
416,K03981,,0.65,,,,5.5564,,
417,K04047,,0.5790918436500369,,,,11.6587,,
418,K04063,,0.5925668925684804,,,,19.089599999999997,,
419,K04066,,0.6398645062273397,,,,7.568,,
420,K04069,,0.647,,,,8.1672,,
421,K04077,,0.6300345501562268,,,,280.7754,,
422,K04078,,0.5917281384911123,,,,76.852,,
423,K04079,,0.6617019794140511,,,,12.9452,,
424,K04087,,0.6759999999999999,,,,3.7308,,
425,K04088,,0.6292108009715361,,,,14.1643,,
426,K04096,,0.6112632821800466,,,,4.161,,
427,K04097,,0.614,,,,6.0205,,
428,K04485,,0.680208900364915,,,,14.676200000000001,,
429,K04564,,0.5458243453873198,,,,6.245799999999999,,
430,K04656,,0.7340000000000001,,,,2.961,,
431,K04744,,0.6330275493502698,,,,10.246,,
432,K04749,,0.6215675366228551,,,,7.3116,,
433,K04751,,0.628,,,,7.4188,,
434,K04752,,0.628,,,,7.4188,,
435,K04756,,0.7,,,,5.3779,,
436,K04757,,0.557,,,,3.0637,,
437,K04763,,0.6250468913609003,,,,68.8913,,
438,K04765,,0.698,,,,6.3726,,
439,K04773,,0.645,,,,2.952,,
440,K05337,,0.5527752998131494,,,,15.892,,
441,K05524,,0.5677886374337259,,,,31.1445,,
442,K05527,,0.722,,,,4.6743,,
443,K05594,,0.6509999999999999,,0.6262651980062884,,3.1538,,5.3094
444,K05595,,0.624,,,,3.2168,,
445,K05710,,0.575,,,,7.8173,,
446,K05788,,0.626,,,,8.296,,
447,K05794,,0.662,,,,2.0161,,
448,K05807,,0.6211187950766777,,,,17.9834,,
449,K05808,,0.62,,,,4.7869,,
450,K05810,,0.721,,,,3.0703,,
451,K05836,,0.62,,,,3.6948,,
452,K05838,,0.6508185015055596,,,,14.1933,,
453,K05845,,0.637,,,,7.2379,,
454,K05846,,0.667,,,,2.9187,,
455,K05896,,0.5539999999999999,,,,4.8548,,
456,K06013,,0.57,,,,2.0712,,
457,K06024,,0.6739614058429159,,,,13.1554,,
458,K06041,,0.6659007078458433,,,,13.796299999999999,,
459,K06078,,,,0.58,,,,2.9509
460,K06133,,,,0.667,,,,2.8519
461,K06137,,0.654,,,,5.499,,
462,K06152,,0.594,,,,1.9925,,
463,K06153,,0.6701388070728143,,,,6.7170000000000005,,
464,K06176,,0.7240000000000001,,,,6.2551,,
465,K06187,,0.7340000000000001,,,,4.946,,
466,K06190,,0.6401159589311721,,,,8.9886,,
467,K06194,,0.665,,,,5.192,,
468,K06203,,0.647,,,,7.0215,,
469,K06204,,0.6129384880697399,,,,18.5052,,
470,K06208,,0.721,,,,2.3855,,
471,K06213,,0.5964484363701508,,,,4.4356,,
472,K06287,,0.6940000000000001,,,,4.4245,,
473,K06346,,0.715,,,,3.2542,,
474,K06400,,0.6183823035620908,,,,111.7018,,
475,K06442,,0.5489999999999999,,,,2.6154,,
476,K06598,,0.669,,,,6.6812,,
477,K06861,,0.6172342630032497,,,,9.1995,,
478,K06867,,0.693,,,,5.5947,,
479,K06872,,0.649,,,,3.8841,,
480,K06884,,0.695,,,,4.2463,,
481,K06886,,0.621,,,,2.159,,
482,K06888,,0.6184894275686516,,,,12.8512,,
483,K06890,,0.614,,,,9.486,,
484,K06891,,0.6240911851581301,,,,8.9051,,
485,K06893,,0.59,,,,8.1098,,
486,K06897,,0.5479999999999999,,,,3.0349,,
487,K06898,,0.696,,,,3.6933,,
488,K06911,,0.639329345418107,,,,49.8257,,
489,K06920,,0.583,,,,2.9951,,
490,K06929,,0.563,,,,2.3527,,
491,K06941,,0.636541487186064,,,,13.856100000000001,,
492,K06949,,0.711,,,,2.7761,,
493,K06958,,0.662,,,,4.7869,,
494,K06960,,0.5539999999999999,,,,1.5025,,
495,K06973,,0.5760000000000001,,,,3.8131,,
496,K06996,,0.649,,,,5.4057,,
497,K06997,,0.611,,,,3.2806,,
498,K06998,,0.652,,,,3.3486,,
499,K07010,,0.664,,,,4.7325,,
500,K07018,,0.642,,,,5.2785,,
501,K07020,,0.653,,,,5.0067,,
502,K07032,,0.693,,,,2.1239,,
503,K07034,,0.574,,,,2.7574,,
504,K07040,,0.7000000000000001,,,,4.1041,,
505,K07052,,0.6780748691453885,,,,5.4946,,
506,K07053,,0.5710000000000001,,,,2.7451,,
507,K07054,,0.6459999999999999,,,,3.5493,,
508,K07056,,0.6634504047413899,,,,5.6568000000000005,,
509,K07058,,0.6042133338116334,,,,4.9361,,
510,K07065,,0.628,,,,2.9424,,
511,K07068,,0.6490178398358927,,,,14.401100000000001,,
512,K07082,,0.6528986560230033,,,,7.7856,,
513,K07090,,0.65,,,,3.9042,,
514,K07098,,0.618,,,,2.4513,,
515,K07106,,0.669,,,,5.649,,
516,K07126,,0.581,,,,1.4696,,
517,K07147,,0.550896346012253,,,,7.2608,,
518,K07148,,0.689,,,,2.2019,,
519,K07152,,0.6613571939259733,,,,8.1772,,
520,K07154,,0.6067004677074154,,,,11.8649,,
521,K07171,,0.598,,,,1.4357,,
522,K07181,,0.5760000000000001,,,,1.4672,,
523,K07192,,0.619,,,,7.2575,,
524,K07240,,0.5894385889913468,,,,9.5725,,
525,K07259,,0.591,,,,1.6408,,
526,K07261,,0.665,,,,2.6325,,
527,K07262,,0.5720000000000001,,,,2.5485,,
528,K07273,,0.601,,,,5.359,,
529,K07284,,0.6927239160832659,,,,6.0974,,
530,K07304,,0.609,,,,4.6751,,
531,K07305,,0.564,,,,2.9091,,
532,K07315,,0.6040778770943013,,,,8.2314,,
533,K07323,,0.6609999999999999,,,,5.6452,,
534,K07334,,0.5801726560488469,,,,6.3748000000000005,,
535,K07391,,0.7080000000000001,,,,3.714,,
536,K07395,,0.6192332084819315,,,,8.5979,,
537,K07397,,0.598,,,,4.07,,
538,K07402,,0.6473558619650627,,,,4.6121,,
539,K07403,,0.6126420092855889,,,,10.4945,,
540,K07460,,0.7120000000000001,,,,4.0745,,
541,K07462,,0.695892731820034,,,,18.209,,
542,K07478,,0.672,,,,5.3184,,
543,K07481,,0.6057950346162715,,,,87.4899,,
544,K07482,,0.5946839227485252,,,,180.7814,,
545,K07483,,0.6145452618101022,,,,234.096,,
546,K07484,,0.6246556840589773,,,,209.14679999999998,,
547,K07485,,0.6018007376643227,,0.613,,111.80749999999998,,3.1956
548,K07486,,0.6129487378941335,0.5770000000000001,0.664,,1122.0039000000002,7.1129,4.8371
549,K07487,,0.6074184569691735,,,,92.4669,,
550,K07488,,0.6176649800266312,,,,11.5292,,
551,K07491,,0.5522361274794992,,0.6217919656668458,,12.5866,,9.9036
552,K07492,,0.5843038222405742,,,,259.9245,,
553,K07493,,0.6409201867964405,,,,259.13899999999995,,
554,K07494,0.5422831181852362,0.6025681877972914,0.56,,12.2351,498.09109999999987,17.5915,
555,K07495,,0.5940875152679552,,,,60.524100000000004,,
556,K07496,,0.6013829380082777,,,,18.7863,,
557,K07497,,0.6111551665242064,,0.578,,678.1766999999996,,5.6019
558,K07498,,0.5895202080684355,,,,41.5837,,
559,K07499,,0.6043942673332531,,,,185.61649999999997,,
560,K07506,,0.6187739065960876,,,,16.9805,,
561,K07560,,0.608,,,,2.4112,,
562,K07566,,0.7230000000000001,,,,8.0355,,
563,K07568,,0.7190000000000001,,,,6.9635,,
