,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
177,K00613,,,0.5870000000000001,,,,,,,2.4151,,,,
178,K00615,,,0.6833632448130235,,,,,,,143.5226,,,,
179,K00616,,0.48690772500980034,0.6617090081394673,,,,,,14.582699999999999,75.3876,,,,
180,K00620,,,0.7116191545330334,,,,,,,104.10800000000002,,,,
181,K00621,,0.4377073469900426,,,,,,,7.9215,,,,,
182,K00626,,,0.7046235198027525,,,,,,,452.44169999999997,,,,
183,K00635,,0.628,0.719937829661247,,,,0.7073126205383217,,3.0242,376.0143000000001,,,,39.1534
184,K00640,,,0.6771083171412949,,,,,,,109.6099,,,,
185,K00641,,,0.6767433721944021,,,,,,,110.1956,,,,
186,K00643,,,0.669,,,,,,,4.9344,,,,
187,K00645,,,0.7181399620278012,,,,,,,34.3139,,,,
188,K00648,,,0.6791054442535348,,,,,,,98.4525,,,,
189,K00655,,,0.6934727669490165,,,,,,,243.03300000000002,,,,
190,K00657,,,0.7001362917408421,,,,,,,14.9275,,,,
191,K00658,,,0.6990000000000001,,,,,,,12.227,,,,
192,K00661,,,0.6692302531038102,,0.69,,,,,69.9334,,4.4076,,
193,K00662,,,0.72,,,,0.48421168980606155,,,4.338,,,,14.1028
194,K00663,,,0.7080570523247135,,,,,,,29.202099999999998,,,,
195,K00674,,,0.7043085905584181,,,,,,,47.738099999999996,,,,
196,K00675,,,0.659,,,,,,,8.9651,,,,
197,K00677,,,0.610441140460723,,,,,,,30.111099999999997,,,,
198,K00682,,,0.6328343548467366,,,,0.667,,,21.8983,,,,4.143
199,K00683,,,0.716,,,,,,,10.3561,,,,
200,K00684,,,0.6686269343413928,,,,,,,37.4458,,,,
201,K00688,,,0.648224971332411,,0.664,,,,,404.59000000000003,,2.2468,,
202,K00700,,,0.6500176686378032,,,,,,,101.85639999999998,,,,
203,K00703,,,0.6025712217310333,,,,,,,49.747699999999995,,,,
204,K00705,,,0.7617151804487926,,,,,,,40.7453,,,,
205,K00720,,,0.608,,,,,,,5.3909,,,,
206,K00721,,0.53,0.6474938638104007,,,,,,9.8591,67.31689999999999,,,,
207,K00748,,,0.6324042247729874,,,,,,,29.2646,,,,
208,K00759,,0.5529999999999999,0.6705740099281294,,,,,,9.3999,140.82319999999999,,,,
209,K00760,,,0.6565560421341422,,,,,,,259.8154,,,,
210,K00761,,,0.71252335482947,,,,,,,23.7877,,,,
211,K00762,,0.561,0.730948315708903,,,,0.378,,9.1531,108.19269999999999,,,,6.1706
212,K00763,,,0.6499272647017528,,,,,,,78.09360000000001,,,,
213,K00764,,0.5670000000000001,0.6826153962104493,,,,,,8.8705,290.10509999999994,,,,
214,K00765,,0.5489999999999998,0.6924866187885024,,,,,,8.0892,121.2491,,,,
215,K00766,,0.532,0.7161625687300134,,,,,,6.8355,233.7953,,,,
216,K00767,,0.544,0.733099725675082,,,,,,6.9281,42.7129,,,,
217,K00768,,,0.7313397958141217,,,,0.724,,,91.5078,,,,8.6753
218,K00769,,,0.6754212804843984,,,,,,,9.5211,,,,
219,K00772,,0.5539999999999999,0.696271692572978,,,,,,9.3999,46.4616,,,,
220,K00773,,,0.6888351928630329,,,,,,,58.84310000000001,,,,
221,K00782,,,0.7168341134176521,,,,,,,53.763999999999996,,,,
222,K00783,,,0.6790387940719466,,,,,,,61.79500000000001,,,,
223,K00784,,0.546685293035806,0.7023717058528054,,,,,,13.814,141.0229,,,,
224,K00788,,,0.7159495476358325,,,,,,,77.40390000000001,,,,
225,K00789,0.67,0.527506920150399,0.659490167567147,,,,,1.7194,14.1281,506.70540000000005,,,,
226,K00790,,,0.6973396384416927,,,,,,,237.74229999999994,,,,
227,K00791,,,0.6827197193973139,,,,,,,44.9572,,,,
228,K00793,,0.544,0.6946821324218696,,,,,,10.5523,224.44949999999997,,,,
229,K00794,,0.49009117978325095,0.7195538552486835,,,,,,16.719,164.75200000000004,,,,
230,K00796,,0.535,0.7167510212305211,,,,,,8.5845,106.85759999999999,,,,
231,K00797,,0.695,0.6637541674835765,,,,0.57,,5.2848,122.5946,,,,9.5577
232,K00798,,0.49588518424651395,0.696234850569987,,,,0.6459999999999999,,17.511499999999998,253.24499999999995,,,,5.6127
233,K00799,,,0.6471113788700928,,,,,,,375.9965,,,,
234,K00800,,0.5195231166184665,0.7245032468370044,,,,,,22.7947,170.65009999999998,,,,
235,K00801,,,0.545,,,,,,,6.0551,,,,
236,K00803,,,0.729692305672616,,,,,,,17.8356,,,,
237,K00806,,,0.594596614951917,,,,,,,14.285400000000001,,,,
238,K00808,,,0.713,,,,,,,7.3596,,,,
239,K00809,,0.5414362305620379,0.66,,,,,,17.9929,4.7141,,,,
240,K00817,,,0.741,,,,,,,13.3316,,,,
241,K00820,,0.5292961879412265,0.6697236757584122,,,,,,30.1707,290.8092,,,,
242,K00826,,0.5869541098355223,0.6602634909086091,,,,,,33.2046,41.98780000000001,,,,
243,K00830,,,0.741,,,,,,,9.3106,,,,
244,K00833,,0.507,,,,,,,10.3405,,,,,
245,K00845,,,0.7390142809022594,,,,,,,62.0976,,,,
246,K00847,,,0.6876083439318538,,,,,,,14.2681,,,,
247,K00848,,,0.7239683931436562,,,,,,,13.9982,,,,
248,K00851,,,0.6146238044405388,,,,0.672,,,41.4534,,,,2.2838
249,K00852,,,0.535,,,,,,,4.1635,,,,
250,K00854,,,0.77,,,,,,,6.7713,,,,
251,K00855,,,0.6979111991497018,,,,,,,61.816700000000004,,,,
252,K00858,,0.528961983518672,0.7027397143600579,,,,,,21.2545,247.2243,,,,
253,K00859,,,0.6956667000487238,,,,0.68612995574205,,,160.16289999999998,,,,16.1101
254,K00865,,,0.7639282672577182,,,,0.732,,,166.98270000000002,,,,11.6936
255,K00867,,,0.6127941810584001,,,,,,,24.0208,,,,
256,K00868,,,0.713,,,,,,,5.7021,,,,
257,K00869,,0.48787462718193697,,,,,,,13.840599999999998,,,,,
258,K00872,,0.561,,,,,,,8.5407,,,,,
259,K00873,0.5429999999999999,,0.6995172512358111,,,,0.7709999999999999,3.5031,,476.1328,,,,6.0
260,K00878,,,0.7073522042298585,,,,,,,35.9805,,,,
261,K00883,,,0.718,,,,,,,6.8352,,,,
262,K00886,,,0.6509673557012217,,,,,,,14.8493,,,,
263,K00891,,,0.7293125523361811,,,,,,,58.8633,,,,
264,K00912,,,0.6328595816555207,,0.5429999999999999,,,,,22.9405,,4.9223,,
265,K00919,,,0.7262377273282647,,,,0.7499415823453499,,,116.5643,,,,14.605599999999999
266,K00925,,,0.7068571673661023,,,,,,,191.7361,,,,
267,K00926,0.69,0.7215451563058733,0.7187381002416989,,,,,8.8642,10.7667,172.004,,,,
268,K00927,,0.5178774808712745,0.709224129349136,,,,,,18.364800000000002,264.3494,,,,
269,K00928,,0.552,0.6729999999999999,,,,,,8.8761,11.3329,,,,
270,K00930,,,0.674040840475032,,,,,,,68.5883,,,,
271,K00931,,,0.6174354483556269,,,,,,,29.229599999999998,,,,
272,K00936,,0.5658255035947855,0.6250688815296115,,,,,,21.598999999999997,167.68899999999994,,,,
273,K00937,,,0.6756643435717147,,,,,,,211.63009999999997,,,,
274,K00939,,,0.6696389961493375,,,,,,,133.78900000000002,,,,
275,K00940,,,0.6691813653916543,,,,,,,101.6717,,,,
276,K00941,,,0.6697307433737222,,,,,,,11.788699999999999,,,,
277,K00942,,,0.70325306617578,,,,,,,57.0502,,,,
278,K00943,,0.5492471384807923,0.7017426623528216,,,,,,33.6675,171.5894,,,,
279,K00945,,0.718,0.701851940959244,,,,0.7235870354386825,,9.6496,152.5312,,,,26.4743
280,K00946,,0.531,0.7243405514014472,,,,,,8.6682,149.1899,,,,
281,K00948,,0.557,0.6617972741780489,,,,,,8.746,455.3861,,,,
282,K00949,,,0.7520000000000001,,,,,,,8.8389,,,,
283,K00950,,,0.7046978793977281,,,,,,,119.3604,,,,
284,K00952,,0.564066807152219,0.6793202443495052,,,,,,19.0486,13.852799999999998,,,,
285,K00954,,,0.6511967406773668,,,,,,,289.7846,,,,
286,K00957,,,0.6859118514559432,,,,,,,78.3707,,,,
287,K00958,,0.345,0.6704903933938615,,,,,,7.1659,72.02759999999999,,,,
288,K00962,,,0.6675106574914869,,,,,,,71.2761,,,,
289,K00963,,,0.6896159805760639,,,,,,,50.6956,,,,
290,K00965,,,0.7490000000000001,,,,,,,7.9391,,,,
291,K00969,,,0.6879856733979444,,,,0.682294520712644,,,111.79460000000002,,,,10.2506
292,K00970,,,0.6990000000000001,,,,,,,7.2568,,,,
293,K00971,,,0.6365841297532584,,,,,,,47.8337,,,,
294,K00973,,,0.6371673431469166,,,,,,,7.978,,,,
295,K00974,,,0.6990000000000001,,,,,,,7.2568,,,,
296,K00975,,,0.6090548085749508,,,,,,,59.1085,,,,
297,K00978,,,0.5975192606359166,,,,,,,79.4013,,,,
298,K00979,,,0.6596058187769023,,,,,,,22.1812,,,,
299,K00981,,,0.6881232080098669,,0.745,,0.6316264732992842,,,193.8963,,5.3177,,19.756300000000003
300,K00982,,,0.6836054006383219,,,,,,,95.20509999999999,,,,
301,K00986,,0.574,0.632660761031805,,,,,,4.2332,793.8167,,,,
302,K00989,,,0.7098085572702064,,,,,,,99.60900000000001,,,,
303,K00990,,,0.6759275250066077,,,,0.764,,,142.2259,,,,9.5247
304,K00992,,,0.6809999999999999,,,,,,,3.9134,,,,
305,K00995,,,0.6375665047964243,,,,,,,20.5101,,,,
306,K00997,,,0.7050534291609235,,,,,,,85.4769,,,,
307,K01000,,,0.6505613052641661,,,,,,,130.55360000000002,,,,
308,K01005,,,0.6966580741924842,,,,0.7055101161926985,,,527.6309,,,,48.87290000000001
309,K01006,,0.5660000000000001,0.6684083428812996,,,,,,8.9939,88.5163,,,,
310,K01007,,,0.631,,,,,,,5.3551,,,,
311,K01008,,,0.6964978655025572,,,,,,,123.9132,,,,
312,K01011,,0.5174406401808831,0.6667867460925713,,,,,,22.1839,24.2568,,,,
313,K01012,,0.503,0.6862323677360085,,,,,,8.445,46.3721,,,,
314,K01021,,,0.727,,,,,,,3.5887,,,,
315,K01029,,,0.618,,,,,,,4.204,,,,
316,K01039,,,0.7112949676131284,,,,,,,143.5576,,,,
317,K01040,,,0.710032615246104,,,,,,,136.53390000000002,,,,
318,K01042,,,0.6971378848959912,,,,,,,33.118399999999994,,,,
319,K01046,,,0.7052613928852757,,,,,,,50.8427,,,,
320,K01047,,,0.43340988844606965,,,0.4696956954826179,,,,24.7196,,,26.6216,
321,K01053,,,0.6536076992520963,,,,,,,49.5694,,,,
322,K01055,,,0.7138918266242835,,,,,,,17.9303,,,,
323,K01056,,,0.7010271520155483,,,,,,,115.3709,,,,
324,K01057,,,0.7233969937029006,,0.737,,0.715,,,60.0732,,7.2596,,5.7332
325,K01060,,,0.6343542441895583,,,,,,,35.5191,,,,
326,K01061,,0.49404301942513884,0.6531951756783745,,,,0.7709999999999999,,15.437000000000001,293.0064,,,,5.891
327,K01066,,,0.6985087909134076,,,,,,,131.27620000000002,,,,
328,K01068,,,0.667,,,,,,,3.6815,,,,
329,K01069,,0.4748727292487105,0.6863032301196448,,,,,,24.6738,124.0902,,,,
330,K01070,,,0.7080000000000001,,,,,,,7.2429,,,,
331,K01071,,,0.73,,,,,,,9.4644,,,,
332,K01077,,,0.5441671875737554,,,,,,,6.1257,,,,
333,K01079,,0.49170248363399244,0.6931647607218778,,,,,,21.847,8.1458,,,,
334,K01081,,,0.682,,,,,,,10.1898,,,,
335,K01083,,,0.6459999999999999,,,,0.64,,,5.0125,,,,6.7784
336,K01087,,,0.7125990953403492,,,,,,,46.3952,,,,
337,K01091,,,0.6900190308372611,,,,,,,54.9298,,,,
338,K01092,,,0.7031356793845767,,,,,,,52.5582,,,,
339,K01095,,,0.645,,,,,,,6.666,,,,
340,K01104,,,0.7413559825475938,,,,,,,39.897800000000004,,,,
341,K01113,,0.6990000000000001,0.6633169921443842,,,,,,13.5678,326.1719,,,,
342,K01114,,,0.6642257683857656,,,,,,,47.5607,,,,
343,K01115,,0.55,0.6086003794894121,,,,0.713,,8.9826,21.258,,,,8.5034
344,K01118,,,0.6100636019235215,,,,,,,36.7939,,,,
345,K01126,,,0.6824321679658578,,,,,,,71.4954,,,,
346,K01129,,,0.6923333173156401,,,,,,,193.14589999999998,,,,
347,K01142,,,0.6621790700457328,,,,,,,12.616699999999998,,,,
348,K01151,,0.4441750217663425,0.717190572059768,,,,,,21.413899999999998,183.8263,,,,
349,K01153,,,0.6031599477082774,,,,,,,41.15090000000001,,,,
350,K01154,,,0.535,,,,,,,2.9936,,,,
351,K01159,,,0.7190294599317083,,,,0.742,,,164.92170000000002,,,,11.4077
352,K01160,,,0.551,,,,0.536,,,8.814,,,,3.2805
353,K01170,,0.4942380368390836,,,,,,,25.769600000000004,,,,,
354,K01174,,0.551,0.6808785416505465,,,,0.6343080688484284,,8.9826,129.46069999999997,,,,9.524899999999999
355,K01175,,,0.5379999999999999,,,,,,,8.071,,,,
356,K01178,,,0.718,,,,,,,15.216000000000001,,,,
357,K01183,,,0.6987035321509265,,,,,,,15.338000000000001,,,,
358,K01185,,,0.6751897552467547,,,,0.672,,,12.6486,,,,4.3714
359,K01194,,,0.64,,,,,,,5.9341,,,,
360,K01206,,,0.6730987591225819,,,,,,,23.1446,,,,
361,K01207,,,0.720426950431226,,,,,,,36.743,,,,
362,K01209,,,0.6748141286589011,,,,,,,22.8936,,,,
363,K01222,,,0.6459999999999999,,,,,,,5.4064,,,,
364,K01236,,,0.6712781065077815,,,,,,,26.3115,,,,
365,K01239,,0.407,0.7049051670292149,,0.396,,0.748,,8.9425,161.1788,,5.7209,,3.7209
366,K01241,0.711,,0.661378512272324,,,,,10.4864,,17.2471,,,,
367,K01243,,,0.713,,,,,,,7.8008,,,,
368,K01246,,0.336,0.6878806451340721,,,,,,5.8739,281.723,,,,
369,K01247,,,0.7040438453397478,,,,,,,47.8922,,,,
370,K01251,,0.5761255095901432,0.6809804539936598,,,,,,35.535799999999995,505.89480000000003,,,,
371,K01255,,,0.697718853164281,,,,,,,29.6045,,,,
372,K01256,,0.54,0.6759999999999999,,,,,,9.2128,8.7974,,,,
373,K01258,,,0.691314342265685,,,,,,,22.6571,,,,
374,K01259,,,0.6812204250086774,,0.6859999999999999,,,,,29.439800000000005,,6.0618,,
375,K01262,,,0.706,,,,,,,4.9793,,,,
376,K01265,,0.3970000000000001,0.6923774038931133,,,,,,4.5637,235.02009999999999,,,,
377,K01266,,,0.7184726987492328,,0.7190000000000001,,0.7070000000000001,,,151.6186,,4.9851,,3.8812
378,K01270,,,0.6966801936560417,,,,,,,26.5363,,,,
379,K01271,,0.539,0.705,,,,,,6.6372,4.3671,,,,
380,K01273,,,0.6692794205811168,,,,,,,69.1947,,,,
381,K01281,,,0.7001759416542946,,,,,,,37.128,,,,
382,K01286,0.7,,0.6923314422486625,,,,,12.7766,,16.3976,,,,
383,K01295,,,0.6763293611462995,,,,,,,13.4731,,,,
384,K01297,,,0.6906148573011677,,,,,,,82.97479999999999,,,,
385,K01299,,0.438,0.6762058354295715,,,,,,11.465,56.36939999999999,,,,
386,K01303,,,0.614,,,,,,,8.558,,,,
387,K01304,,,0.6113480349839681,,,,,,,11.705,,,,
388,K01318,,,0.6890000000000002,,,,,,,4.2786,,,,
