,KEGG,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
46,K00526,,0.634,,,,6.5513,,
47,K00528,,0.545,,,,3.3054,,
48,K00540,0.541,0.5966857101324406,,,2.6126,14.5806,,
49,K00548,,0.6349096423250843,,,,30.993399999999998,,
50,K00549,,0.6331649677169503,,,,87.78229999999999,,
51,K00554,,0.6166699388543284,,,,5.0987,,
52,K00560,,0.6570935493688821,,,,15.8045,,
53,K00570,,0.6500731836012648,,,,10.8923,,
54,K00571,,0.633,,,,9.5653,,
55,K00573,,0.6595309942438686,,,,21.6812,,
56,K00574,,0.612,,,,8.6455,,
57,K00595,,0.7,,,,3.8205,,
58,K00600,,0.6366994321645573,,,,24.9344,,
59,K00602,,0.6428044390266194,,,,37.5535,,
60,K00606,,0.6655930703083722,,,,27.3408,,
61,K00609,,0.6433851450558088,,,,16.4022,,
62,K00612,,0.652,,,,5.9912,,
63,K00613,,0.608,,,,4.2439,,
64,K00620,,0.677,,,,3.2301,,
65,K00626,,0.637,,,,8.451,,
66,K00635,,0.6417079123585647,,,,5.0074,,
67,K00640,,0.6419041663318078,,,,13.6059,,
68,K00641,,0.6487551558336421,,,,40.947,,
69,K00655,,0.6282729462401847,,,,11.532399999999999,,
70,K00662,,0.6141722995127757,,,,8.6658,,
71,K00674,,0.618,,,,5.9643,,
72,K00677,,0.6214141168957888,,,,9.2963,,
73,K00684,,0.7090000000000002,,,,2.5986,,
74,K00688,,0.6216942023108815,,,,64.97760000000001,,
75,K00698,,,0.49599999999999994,,,,3.145,
76,K00703,,0.6852086577057018,,,,7.6368,,
77,K00720,,0.635,,,,5.919,,
78,K00760,,0.6142126897804433,,,,11.7559,,
79,K00762,,0.629,,,,4.0218,,
80,K00763,,0.5719706219257462,,,,7.3941,,
81,K00764,,0.6499577916286828,,,,28.3035,,
82,K00765,,0.721,,,,2.5059,,
83,K00766,,0.6374584063334194,,,,4.5952,,
84,K00783,,0.631,,,,4.5768,,
85,K00788,,0.602,,,,2.4134,,
86,K00789,,0.6728732123712526,,,,58.9932,,
87,K00790,,0.6790926334742617,,,,32.454,,
88,K00793,,0.6364087707917648,,,,10.9442,,
89,K00794,,0.6604188708031924,,,,12.0345,,
90,K00798,,0.6843984650205116,,,,17.587400000000002,,
91,K00799,,0.6280885375965493,,,,80.9403,,
92,K00800,,0.611,,,,4.7081,,
93,K00808,,0.63,,,,14.9184,,
94,K00809,,0.5870000000000001,,,,3.3572,,
95,K00820,,0.6766541546176422,,,,8.300799999999999,,
96,K00826,,0.645,,,,9.3382,,
97,K00855,,0.6729999999999999,,,,5.0928,,
98,K00857,,0.629,,,,3.0725,,
99,K00858,,0.6884795199308176,,,,4.5718,,
100,K00873,,0.6325776076798633,,,,37.1702,,
101,K00912,,0.591,,,,1.75,,
102,K00925,,0.607,,,,2.7517,,
103,K00927,,0.650063937813003,,,,21.639499999999998,,
104,K00930,,0.654,,,,9.9532,,
105,K00936,,0.62,,,,2.8407,,
106,K00937,,0.6829999999999999,,,,5.8708,,
107,K00940,,0.6779999999999999,,,,3.4529,,
108,K00942,,0.643,,,,5.6448,,
109,K00943,,0.664,,,,3.3391,,
110,K00948,,0.6670440423814243,,,,33.233999999999995,,
111,K00950,,0.579,,,,3.7461,,
112,K00954,,0.632,,,,3.0486,,
113,K00957,,0.648489516454383,,,,8.6755,,
114,K00971,,0.5770000000000001,,,,2.4,,
115,K00975,,0.58,,,,10.4821,,
116,K00981,,0.667,,,,2.8498,,
117,K00982,,0.701,,,,4.1019,,
118,K00986,,0.5961426576870351,,0.669,,872.9805999999995,,2.8557
119,K00988,,0.693,,,,4.6108,,
120,K00989,,0.637,,,,7.8571,,
121,K00990,,0.6360121109617016,,,,13.325399999999998,,
122,K00997,,0.643,,,,3.7345,,
123,K01000,,0.5593092585361871,,,,12.6663,,
124,K01005,,0.647,,,,3.0886,,
125,K01008,,0.6677612143089388,,,,9.4269,,
126,K01012,,0.6351540741283778,,,,13.1973,,
127,K01040,,0.643201384097905,,,,6.3609,,
128,K01056,,0.6198363998123231,,,,8.1816,,
129,K01057,,0.6941679603592302,,,,5.893,,
130,K01061,,0.6316349649416355,,,,8.5321,,
131,K01068,,0.665,,,,2.9728,,
132,K01069,,0.631,,,,12.8746,,
133,K01077,,0.6409999999999999,,,,5.0867,,
134,K01079,,0.628,,,,1.4153,,
135,K01092,,0.687,,,,4.5587,,
136,K01095,,0.6069719719798374,,,,4.2608,,
137,K01114,,0.5489999999999999,,,,6.195,,
138,K01118,,0.5448290114672583,,,,41.126999999999995,,
139,K01129,,0.6692683018044864,,,,18.5601,,
140,K01159,,0.6944578948762705,,,,6.3214,,
141,K01178,,0.547,,,,9.6624,,
142,K01206,,0.5649714708640262,,,,24.3458,,
143,K01209,,0.5709206265046002,,,,6.8121,,
144,K01239,,0.5675488288603304,,,,5.184200000000001,,
145,K01241,,0.634,,,,2.5433,,
146,K01243,,0.527,,,,3.5311,,
147,K01246,,0.5864118948107021,,,,17.767200000000003,,
148,K01251,,0.6242594115705254,,,,67.3289,,
149,K01265,,0.6506236504441992,,,,58.958400000000005,,
150,K01266,,0.6366107268052434,,,,12.060599999999999,,
151,K01283,,0.6489043824778834,,,,5.287,,
152,K01302,,0.5429999999999999,,,,10.3009,,
153,K01356,,0.6582836556882968,,,,16.9439,,
154,K01358,,0.6121946640355683,,,,81.20030000000001,,
155,K01419,,0.6613813502526247,,,,20.4752,,
156,K01425,,0.6349999999999999,,,,3.6667,,
157,K01426,,0.6405411382010153,,,,6.2282,,
158,K01429,,0.5710000000000001,,,,3.5872,,
159,K01432,,0.662,,,,3.6896,,
160,K01433,,0.608,,,,11.6344,,
161,K01443,,0.6340086595442784,,,,8.7516,,
162,K01447,,0.6568042535524471,,,,6.1966,,
163,K01448,,0.5544299624808218,,,,18.7528,,
164,K01449,,0.653,,,,5.8669,,
165,K01455,,0.613,,,,3.7837,,
166,K01462,,0.55,,,,4.421,,
167,K01470,,0.6131788923518087,,,,25.0733,,
168,K01485,,0.647,,,,5.4085,,
169,K01489,,0.6700085797433989,,,,3.274,,
170,K01495,,0.6264176605972053,,,,28.7613,,
171,K01496,,0.66,,,,5.8044,,
172,K01497,,0.5616165200691415,,,,10.962299999999999,,
173,K01507,,0.6045557334293918,,,,19.8238,,
174,K01545,,,,0.6279331069162134,,,,16.1684
175,K01546,,0.6314162708261707,,,,90.7596,,
176,K01551,,0.5863604469130995,,,,9.3698,,
177,K01561,,0.629,,,,7.8048,,
178,K01563,,0.645,,,,12.4178,,
179,K01569,,0.6228705413796446,,,,21.549799999999998,,
180,K01574,,0.607,,,,9.4127,,
181,K01575,,0.5383389186122338,,,,21.9395,,
182,K01588,,0.6419999999999999,,,,5.2224,,
183,K01595,,0.6264773253483563,,,,18.7088,,
184,K01607,,0.623014585960029,,,,35.6202,,
185,K01610,,0.6263914482126391,,,,29.4134,,
186,K01611,,0.6759999999999999,,,,5.3417,,
187,K01613,,0.6071121631308698,,,,12.244299999999999,,
188,K01619,,0.7240000000000001,,,,2.9567,,
189,K01621,,0.6244637401672497,,,,106.4735,,
190,K01623,,0.6424931194128687,,,,20.382099999999998,,
191,K01624,,0.615,,,,8.7889,,
192,K01626,,0.6411608748616386,,,,18.967799999999997,,
193,K01627,,0.6681744047916702,,,,17.0063,,
194,K01633,,0.68,,,,5.8866,,
195,K01637,,0.617,,,,5.5816,,
196,K01638,,0.6458031472898753,,,,21.7447,,
197,K01653,,0.662896730410376,,,,16.1146,,
198,K01658,,0.691,,,,4.1191,,
199,K01673,,0.5595315768057298,,,,15.642,,
200,K01689,,0.6588028706292108,,,,28.3933,,
201,K01695,,0.6776123766231098,,,,25.393,,
202,K01698,,0.6004745948444978,,,,7.4275,,
203,K01704,,0.6345550811570067,,,,23.1477,,
204,K01707,,0.642,,,,6.2042,,
205,K01711,,0.6080634312193963,,,,25.253300000000003,,
206,K01716,,0.6503804361706328,,,,13.995000000000001,,
207,K01720,,0.662,,,,6.4558,,
208,K01724,,0.5995596828957513,,,,21.8425,,
209,K01725,,0.615,,,,10.4116,,
210,K01736,,0.623,,,,4.0821,,
211,K01737,,0.647,,,,2.1137,,
212,K01752,,0.6786671692256155,,,,10.257200000000001,,
213,K01755,,0.6553191986938688,,,,12.357,,
214,K01759,,0.6110585312795394,,,,10.302299999999999,,
215,K01768,,0.649,,,,6.3295,,
216,K01772,,0.708,,,,3.6408,,
217,K01775,,0.6609999999999999,,,,5.42,,
218,K01776,,0.6090831320696155,,,,6.5466999999999995,,
219,K01778,,0.6624091902079459,,,,13.0343,,
220,K01779,,0.6555206497124517,,,,10.660599999999999,,
221,K01783,,0.67,,,,4.5062,,
222,K01785,,0.5823135190179748,,,,11.4812,,
223,K01790,,0.523,,,,3.1129,,
224,K01799,,0.598,,,,4.5553,,
225,K01800,,0.63,,,,4.3041,,
226,K01803,,0.6479999999999999,,,,2.4893,,
227,K01807,,0.654,,,,5.0724,,
228,K01809,,0.601,,,,3.2907,,
229,K01810,,0.6257183964000282,,,,70.1387,,
230,K01816,,0.55,,,,4.6063,,
231,K01821,,0.6117168473320863,,,,6.8870000000000005,,
232,K01858,,0.6171409856647996,,,,51.0779,,
233,K01865,,0.608,,,,4.5696,,
234,K01866,,0.6394381720992729,,,,11.8201,,
235,K01867,,0.6207812419357291,,,,16.4012,,
236,K01868,,0.6545328131849888,,,,18.715400000000002,,
237,K01872,,0.5990288397505664,,,,24.5536,,
238,K01874,,0.616,,,,10.5865,,
239,K01875,,0.65217181873308,,,,15.3596,,
240,K01876,,0.667,,,,16.2978,,
241,K01881,,0.6559999999999999,,,,3.3298,,
242,K01887,,0.6920000000000001,,,,6.0204,,
243,K01889,,0.6244570180572614,,,,55.6404,,
244,K01902,,0.638,,,,14.5702,,
245,K01912,,0.684,,,,6.1967,,
246,K01915,,0.6144175823294811,,,,146.9464,,
247,K01918,,0.655,,,,2.8425,,
248,K01919,,0.627868555978469,,,,21.1294,,
249,K01920,,0.6369473818924637,,,,25.7382,,
250,K01921,,0.7025479446094269,,,,9.776299999999999,,
251,K01933,,0.6831245337753833,,,,12.9754,,
252,K01934,,0.655,,,,3.6164,,
253,K01937,,0.6373944777494885,,,,94.3766,,
254,K01939,,0.6618252996585748,,,,19.4001,,
255,K01940,,0.6424226465498792,,,,24.025000000000002,,
256,K01945,,0.6576911989404349,,,,25.0146,,
257,K01951,,0.6617680979714198,,,,51.6427,,
258,K01953,,0.5881121549730884,,0.621,,7.6396999999999995,,2.4906
259,K01972,,0.647543525632354,,,,13.4302,,
260,K01975,,0.6316279807346618,,,,6.4482,,
261,K01989,,0.573607325966039,,,,11.7897,,
262,K01990,,0.674,,,,4.5399,,
263,K01991,,0.5489999999999999,,,,4.4427,,
264,K01992,,0.5778214578929134,,,,18.472399999999997,,
265,K01995,,0.6561320960822995,,,,21.272100000000002,,
266,K01996,,0.653,,,,6.3091,,
267,K01997,,0.6329005053384135,,,,55.040299999999995,,
268,K01999,,0.622,,,,5.8333,,
269,K02004,,0.592441366867861,,,,162.55689999999998,,
270,K02015,,0.713,,,,3.7149,,
271,K02020,,0.6012477456636759,,,,17.4143,,
272,K02030,,0.6108890119702524,,,,11.8799,,
273,K02034,,0.6440291427942008,,,,32.6777,,
274,K02037,,0.584,,,,3.7081,,
275,K02039,,0.664,,,,7.7624,,
276,K02040,,0.6126152755498045,,,,9.9275,,
277,K02049,,0.607,,,,4.4352,,
278,K02050,,0.6167490682133872,,,,55.580799999999996,,
279,K02051,,0.6273868161446574,,,,25.7866,,
280,K02065,,0.5148990891698847,,,,6.9168,,
281,K02066,,0.588822846931609,,,,44.14500000000001,,
282,K02067,,0.566064004926316,,,,9.927299999999999,,
283,K02069,,0.628,,,,8.666,,
284,K02078,,0.5682673736416779,,,,18.5175,,
285,K02109,,0.697,,,,2.2426,,
286,K02110,,0.648,,,,6.9486,,
287,K02113,,0.5717344670817924,,,,13.2842,,
288,K02114,,0.6314157911980636,,,,8.4167,,
289,K02116,,0.648,,,,3.1226,,
290,K02125,,,0.179,,,,6.8518,
291,K02128,,,0.333,,,,7.1835,
292,K02160,,0.5892360180197826,,,,13.2584,,
293,K02171,,0.6536521382047976,,,,5.5136,,
294,K02195,,0.668970948566268,,,,4.3389,,
295,K02196,,0.644,,,,3.3558,,
296,K02197,,0.629,,,,3.1104,,
297,K02199,,0.6859065330636441,,,,11.228,,
298,K02200,,0.654,,,,7.3144,,
299,K02224,,0.693,,,,4.2168,,
300,K02227,,0.703,,,,3.9474,,
301,K02231,,0.6459999999999999,,,,2.9776,,
302,K02234,,0.621,,,,4.5236,,
303,K02238,,0.6051958456133287,,,,6.3967,,
304,K02241,,0.682,,,,3.2842,,
305,K02242,,0.6890000000000001,,,,2.5512,,
306,K02257,,0.6464030890619975,,,,14.733200000000002,,
307,K02259,,0.6809999999999999,,,,2.5053,,
308,K02276,,0.601,0.273,,,10.2121,7.1835,
309,K02277,,0.545,,,,3.0128,,
310,K02279,,0.597,,0.6509999999999999,,2.9908,,2.3837
311,K02283,,0.648,,,,8.8446,,
312,K02300,,0.614,,,,3.4373,,
313,K02313,,0.6254960278766811,,,,30.693199999999997,,
314,K02314,,0.6264670864384223,,,,17.8502,,
315,K02316,,0.6429137312467846,,,,28.351,,
316,K02338,,0.6236500071224819,,,,33.8842,,
317,K02339,,0.66,,,,4.5809,,
318,K02342,,0.659,,,,5.1975,,
319,K02343,,0.6030000000000001,,,,4.23,,
320,K02355,,0.633,,,,12.4098,,
321,K02356,,0.5770000000000001,,,,9.9107,,
322,K02358,,0.601,,,,63.3469,,
323,K02372,,0.6970000000000001,,,,2.3745,,
324,K02377,,0.6056826707635296,,,,9.082699999999999,,
325,K02379,,0.63,,,,9.1756,,
326,K02380,,0.6417538256619667,,,,9.610600000000002,,
327,K02394,,0.638,,,,6.157,,
328,K02395,,0.705,,,,4.484,,
329,K02405,,0.679,,,,6.1511,,
330,K02409,,0.6579999999999999,,,,8.6185,,
331,K02410,,0.57,,,,7.2749,,
332,K02416,,0.649,,,,7.9596,,
333,K02417,,0.665867481010083,,,,7.8599,,
334,K02426,,0.6509999999999999,,,,4.0935,,
335,K02429,,0.583,,,,5.3768,,
336,K02435,,0.608,,,,4.1612,,
337,K02437,,0.6459184787015997,,,,16.387500000000003,,
338,K02456,,0.556,,,,3.794,,
339,K02460,,0.665,,,,2.4315,,
340,K02483,,0.594,,,,3.142,,
341,K02492,,0.5866396922276859,,,,6.9348,,
342,K02503,,0.542,,,,2.4077,,
343,K02510,,0.6425676031651781,,,,33.1248,,
344,K02518,,0.6034802966839345,,,,12.0881,,
345,K02520,,0.607556987289246,,,,29.7503,,
346,K02527,,0.659,,,,3.2566,,
347,K02556,,0.596,,,,10.427,,
348,K02600,,0.6265886504608481,,,,87.9834,,
349,K02601,,0.5897818888266543,,,,23.0374,,
350,K02609,,0.6539999999999999,,,,10.3212,,
351,K02616,,0.722,,,,2.4283,,
352,K02626,,0.619,,,,4.7252,,
353,K02651,,0.5676513663025742,,,,11.8134,,
354,K02662,,0.5788872418721129,,,,19.3322,,
355,K02664,,0.685,,,,4.4809,,
356,K02673,,0.5760000000000001,,,,3.5524,,
357,K02784,,0.68,,,,4.1734,,
358,K02834,,0.5571096294093666,,,,8.064499999999999,,
359,K02838,,0.6428907592675779,,,,13.622300000000003,,
360,K02860,,0.6631928504075238,,,,7.7074,,
361,K02863,,0.6864184091821625,,,,28.1685,,
362,K02864,,0.6573498644669226,,,,16.6729,,
363,K02867,,0.6025054750565785,,,,21.8564,,
364,K02871,,0.6349273571291318,,,,18.2914,,
365,K02874,,0.6287613801216057,,,,19.6952,,
366,K02875,,,0.519,,,,2.0512,
367,K02876,,0.669542832476572,,,,21.8204,,
368,K02878,,0.6563007828925211,,,,18.1125,,
369,K02879,,0.639955263940358,,,,19.9209,,
370,K02881,,0.625,,,,6.8756,,
371,K02884,,0.6618873780778124,0.584,,,19.3535,3.144,
372,K02886,,0.6775218824089186,,,,14.856100000000001,,
373,K02887,,0.6498987879646607,,,,15.892,,
374,K02888,,0.6605595893321213,,,,19.363799999999998,,
375,K02890,,0.6188527966300023,,,,16.282,,
376,K02895,,0.6426482692052836,,,,23.177,,
377,K02897,,0.6355777596367698,,,,20.735599999999998,,
378,K02899,,0.6419855929668051,,,,15.507100000000001,,
379,K02902,,0.619,,,,9.6622,,
380,K02906,,0.6584440183747463,,,,31.427599999999998,,
381,K02909,,0.5631506154020788,,,,6.9886,,
382,K02911,,0.6609999999999999,,,,5.0093,,
383,K02913,,0.611,,,,9.6622,,
384,K02916,,0.6346321751581964,,,,13.5049,,
385,K02919,,0.6065041373459101,,,,5.3203,,
386,K02926,,0.6427098024629553,,,,13.793700000000001,,
387,K02931,,0.6288344012808118,,,,28.8918,,
388,K02933,,0.6379449571148041,,,,22.5838,,
389,K02935,,0.6469607115252737,,,,18.9978,,
390,K02939,,0.6339173892018839,,,,8.8233,,
391,K02945,,0.6379784899496485,,,,101.87969999999999,,
392,K02946,,0.6270796754829054,,,,32.8719,,
393,K02948,,0.6537208391245959,,,,28.822599999999998,,
394,K02950,,0.6530467202898795,,,,72.8724,,
395,K02952,,0.6064659586848744,,,,10.2369,,
396,K02954,,0.6369435182423456,,,,15.4331,,
397,K02956,,0.5829676466490794,,,,29.6607,,
398,K02959,,0.6401949149953582,,,,25.1989,,
399,K02961,,0.5987659595528871,,,,8.916,,
400,K02965,,0.6549545382870132,,,,32.2778,,
401,K02967,,0.6466660366919272,,,,32.8777,,
402,K02970,,0.6250848277260643,,,,25.843000000000004,,
403,K02982,,0.6567289683159493,,,,76.2362,,
404,K02986,,0.6605077234671312,,,,23.680999999999997,,
405,K02988,,0.653,,,,4.4216,,
406,K02990,,0.6203334831352766,,,,14.846599999999999,,
407,K02991,,,0.486,,,,2.5409,
408,K02992,,0.6492770656961807,,,,31.6433,,
409,K02994,,0.6421042155888598,,,,18.9023,,
410,K02995,,,0.49599999999999994,,,,2.4134,
411,K02996,,0.6540459386057713,,,,10.657399999999999,,
412,K03040,,0.6343328494982622,,,,97.47310000000002,,
413,K03060,,0.626,,,,7.697,,
414,K03070,,0.6264534301376138,,,,54.448699999999995,,
415,K03071,,0.597,,,,4.9466,,
416,K03073,,0.573328381596737,,,,20.7163,,
417,K03076,,0.6191996590879576,,,,32.6419,,
418,K03088,,0.5910795905477785,,,,243.00729999999993,,
419,K03089,,0.629,,,,26.6084,,
420,K03092,,0.6114189491143133,,,,14.0397,,
421,K03100,,0.5547463154610739,,,,7.6248000000000005,,
422,K03111,,0.6404869332325408,,,,26.1167,,
423,K03116,,0.507546382403783,,,,13.4467,,
424,K03117,,0.6166992957513551,,,,16.2048,,
425,K03118,,0.6133163275816375,,,,19.469299999999997,,
426,K03147,,0.6518560659123153,,,,79.6043,,
427,K03149,,0.7120000000000001,,,,4.0238,,
428,K03154,,0.6902973503006428,,,,8.5175,,
429,K03186,,0.545,,,,4.7071,,
430,K03189,,0.5660000000000001,,,,8.6195,,
431,K03192,,0.7040000000000001,,,,4.9648,,
432,K03210,,0.5176985935332344,,,,6.398,,
433,K03216,,0.6809999999999999,,,,5.1268,,
434,K03217,,0.6089941464411385,,,,39.8068,,
435,K03271,,0.5916351090003411,,,,4.3944,,
436,K03282,,0.5508292511928943,,,,10.3811,,
437,K03286,,0.6436965679568593,,,,9.8057,,
438,K03301,,0.5977207552955897,,,,17.1598,,
439,K03303,,0.6348692468783983,,,,24.7519,,
440,K03313,,0.6779999999999999,,,,2.2406,,
441,K03320,,0.623,,,,7.2985,,
442,K03337,,0.5589999999999999,,,,2.8367,,
443,K03392,,0.639,,,,4.1131,,
444,K03394,,0.6409999999999999,,,,2.0282,,
445,K03396,,0.624,,,,10.1987,,
446,K03402,,0.6040000000000001,,,,1.6049,,
447,K03406,,0.6620574904998577,,,,30.981299999999997,,
448,K03410,,0.6459999999999999,,,,4.9737,,
449,K03412,,0.609,,,,4.1352,,
450,K03426,,0.653,,,,2.7213,,
451,K03427,,0.627,,,,2.8972,,
452,K03438,,0.6541284990974511,,,,29.269399999999997,,
453,K03439,,0.642,,,,3.8039,,
454,K03446,,0.552,,,,13.6881,,
455,K03455,,0.6779999999999999,,,,4.3039,,
456,K03457,,0.583,,,,1.7552,,
457,K03465,,0.628,,,,5.0833,,
458,K03466,,0.6349723914636654,,,,30.075599999999998,,
459,K03469,,0.639,,,,5.5012,,
460,K03470,,0.6808950680442082,,,,8.9061,,
461,K03496,,0.653,,,,9.1158,,
462,K03497,,0.642840139211785,,,,15.498299999999999,,
463,K03498,,0.645,,,,4.0127,,
464,K03501,,0.6257575510664637,,,,6.6335,,
465,K03517,,0.6234535118762582,,,,9.4184,,
466,K03518,,0.624,,,,5.3666,,
467,K03521,,0.6340108969645007,,,,24.4365,,
468,K03522,,0.6827142491956735,,,,39.3791,,
469,K03524,,0.6649611411813469,,,,8.536100000000001,,
470,K03525,,0.657,,,,4.0282,,
471,K03526,,0.6608338800242628,,,,41.178999999999995,,
472,K03527,,0.6550594977436526,,,,33.3186,,
473,K03528,,0.7290000000000001,,,,4.1464,,
474,K03531,,0.6445227765486066,,,,60.1082,,
475,K03536,,0.6288291963037006,,,,9.1059,,
476,K03544,,0.6250290032264657,,,,133.1497,,
477,K03545,,0.6308297595687246,,,,16.0268,,
478,K03549,,0.6210392627503067,,,,33.7233,,
479,K03550,,0.664508164079765,,,,28.153799999999997,,
480,K03551,,0.6821596347627422,,,,30.0856,,
481,K03553,,0.6377923959888697,,,,57.7668,,
482,K03556,,0.564,,,,1.8831,,
483,K03558,,0.611,,,,6.856,,
484,K03559,,0.6147828223511443,,,,35.38440000000001,,
485,K03561,,0.6307865893325447,,,,57.242700000000006,,
486,K03564,,0.618,,,,10.8483,,
487,K03567,,0.667,,,,7.069,,
488,K03569,,0.6523799278212893,,,,38.6736,,
489,K03574,,0.667,,,,3.4263,,
490,K03584,,0.7090000000000001,,,,3.9386,,
491,K03585,,0.588,,,,18.9173,,
492,K03589,,0.625171551623155,,,,11.0964,,
493,K03590,,0.66144871635911,,,,23.2675,,
494,K03593,,0.5670000000000001,,,,3.1108,,
495,K03595,,0.682,,,,3.918,,
496,K03599,,0.615,,,,5.1782,,
497,K03600,,0.7020000000000001,,,,4.3173,,
498,K03601,,0.6753510562258164,,,,16.1344,,
499,K03602,,0.6653118175634554,,,,11.173200000000001,,
500,K03608,,0.626,,,,6.5578,,
501,K03610,,0.6252173780244257,,,,4.6241,,
502,K03621,,0.6590036634029338,,,,13.397100000000002,,
503,K03624,,0.6423439619097628,,,,19.9694,,
504,K03628,,0.5702021006412582,,,,38.7328,,
505,K03630,,0.6216265265001237,,,,13.0698,,
506,K03631,,0.625578406557268,,,,12.536,,
507,K03635,,0.7229999999999999,,,,3.193,,
508,K03636,,0.6232040209332496,,,,14.593499999999999,,
509,K03637,,0.6581611226659501,,,,8.8216,,
510,K03638,,0.682,,,,8.1987,,
511,K03639,,0.575,,,,3.2596,,
512,K03640,,0.6252683710621229,,,,4.9381,,
513,K03641,,0.626,,,,9.4846,,
514,K03642,,0.5825918393734638,,,,14.475800000000001,,
515,K03644,,0.6560641447007493,,,,23.165200000000002,,
516,K03650,,0.6547184519328433,,,,8.760100000000001,,
517,K03652,,0.662,,,,1.951,,
518,K03664,,0.6329687500000001,,,,4.7054,,
519,K03665,,0.74,,,,5.9812,,
520,K03666,,0.5851104066037442,,,,23.775199999999998,,
521,K03671,,0.6328487253162514,,,,24.0929,,
522,K03676,,0.633,,,,3.0821,,
523,K03683,,0.693,,,,3.4092,,
524,K03685,,0.6920000000000001,,,,5.2281,,
525,K03686,,0.655,,,,5.3822,,
526,K03687,,0.6559999999999999,,,,3.4118,,
527,K03698,,0.591352926930738,,,,12.9561,,
528,K03703,,0.674,,,,6.7674,,
529,K03704,,0.5725469811445225,,,,55.514700000000005,,
530,K03705,,0.6436393922790327,,,,25.227800000000002,,
531,K03707,,0.613,,,,5.5183,,
532,K03709,,0.6020588323583406,,,,8.2331,,
533,K03719,,0.6316809466534795,,,,8.449,,
534,K03724,,0.7020000000000001,,,,12.3818,,
535,K03734,,0.6917273330615771,,,,6.272500000000001,,
536,K03741,,0.653,,,,5.9956,,
537,K03744,,0.6177283403273087,,,,16.3124,,
538,K03746,,0.5290603052178696,,,,7.2964,,
539,K03750,,0.6999382000972784,,,,10.052299999999999,,
540,K03753,,0.615,,,,2.6607,,
541,K03765,,0.57,,,,5.1559,,
542,K03768,,0.5949669502347436,,,,7.0121,,
543,K03781,,0.5957850652850462,,,,40.6245,,
544,K03782,,0.6373797718827267,,,,26.5377,,
545,K03797,,0.6158700412311305,,,,18.2851,,
546,K03799,,0.6709999999999999,,,,1.7995,,
547,K03805,,0.637,,,,2.2784,,
548,K03809,,0.6246898172829219,,,,17.646,,
549,K03820,,0.6859999999999999,,,,4.8372,,
550,K03821,,0.613164898607339,,,,27.683400000000002,,
551,K03832,,0.6082972029123143,,,,35.969699999999996,,
552,K03881,,,0.227,,,,8.2289,
553,K03885,,0.5670000000000001,,,,8.1938,,
554,K03886,,0.5913826421784085,,,,16.3076,,
555,K03924,,0.6528179026694797,,,,24.0507,,
556,K03925,,0.556,,,,4.7803,,
557,K03932,,0.604,,,,3.1253,,
