,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_countsUnclassified
121,K00469,,,0.5340796808278527,,,,,,4.953099999999999,,,
122,K00471,,,0.725,,,,,,6.4802,,,
123,K00476,,,0.6366537392327125,,,,,,16.006700000000002,,,
124,K00479,,,0.635,,,,,,6.863,,,
125,K00481,,,0.6743408862811704,,,,,,14.7556,,,
126,K00484,,,0.63,,,,,,2.0134,,,
127,K00486,,,0.6126211796565783,,,,,,8.4149,,,
128,K00496,,,0.6637075031731426,,,,,,16.471700000000002,,,
129,K00499,,,0.5770000000000001,,,,,,4.8071,,,
130,K00507,,,0.642231711478112,,,,,,232.22899999999998,,,
131,K00508,,,0.545,,,,,,10.0976,,,
132,K00518,,,0.6517001233099892,,,,,,26.6909,,,
133,K00525,,,0.6110194771025377,,,,,,103.61749999999999,,,
134,K00526,,,0.5886407892800052,,,,,,16.853099999999998,,,
135,K00528,,,0.6490024752326661,,,,,,23.385499999999997,,,
136,K00529,,,0.6832553991773742,,,,,,11.8417,,,
137,K00537,,,0.535,,,,,,3.25,,,
138,K00540,,0.687,0.6760877483789274,,,0.622,,3.567,121.66040000000001,,,5.0842
139,K00544,,,0.6252050032497833,,,,,,18.274099999999997,,,
140,K00545,,,0.6920000000000001,,,,,,4.3603,,,
141,K00547,,,0.684,,,,,,4.3932,,,
142,K00548,,,0.6342838079766843,,,,,,228.1705,,,
143,K00549,0.603,,0.6718671095466364,,,0.667,4.9933,,768.3162999999998,,,4.1078
144,K00554,,,0.6768691822893993,,,,,,71.30000000000001,,,
145,K00560,,,0.6310980974034269,,,,,,85.4583,,,
146,K00563,,,0.7929999999999999,,,,,,2.5193,,,
147,K00564,,,0.6497776219774246,,,,,,17.3822,,,
148,K00566,,,0.6341480964039227,,,,,,18.9181,,,
149,K00567,,,0.6675234043490976,,,,,,56.145500000000006,,,
150,K00568,,,0.674,,,,,,6.2305,,,
151,K00569,,,0.618,,,,,,1.4436,,,
152,K00570,,,0.6741402999313503,,,,,,13.4254,,,
153,K00573,,,0.6728766733300732,,0.581,,,,81.0937,,2.2262,
154,K00574,,,0.6720303998192246,,,,,,193.43420000000003,,,
155,K00575,,,0.552,,,,,,6.0037,,,
156,K00577,,,,,,0.539,,,,,,2.8068
157,K00588,,,0.6403275682921992,,,,,,49.59170000000001,,,
158,K00594,,,0.72,,,,,,4.7498,,,
159,K00595,,,0.769,,,,,,3.6689,,,
160,K00598,,,0.6656677485500531,,,0.637,,,48.751599999999996,,,4.6658
161,K00600,,,0.6715268573040125,,0.471,,,,250.133,,3.3326,
162,K00602,,,0.6492119966197053,,,,,,187.7485,,,
163,K00603,,,0.607,,,,,,7.3472,,,
164,K00604,,,0.6238089280457411,,,,,,14.7819,,,
165,K00605,,,0.741,,,,,,8.1604,,,
166,K00606,,,0.6805988439442674,,,,,,147.1218,,,
167,K00609,,,0.6641240633163147,,,,,,47.7249,,,
168,K00611,,,0.6051506740479455,,,,,,18.3495,,,
169,K00612,,,0.5557079037623512,,,,,,14.8136,,,
170,K00615,,,0.6792327015251978,,,,,,46.221999999999994,,,
171,K00616,,,0.5801063019396531,,0.473,,,,28.5854,,1.9855,
172,K00619,,,0.6095673228294192,,,,,,32.1839,,,
173,K00620,,,0.6631275333623967,,,,,,51.594,,,
174,K00626,,,0.6655679061911924,,,,,,269.6844,,,
175,K00635,,,0.6652147682058481,,,,,,119.32480000000001,,,
176,K00640,,,0.6142277691235868,,,,,,51.1487,,,
177,K00641,,,0.6562235893330326,,0.6509999999999999,,,,211.48089999999996,,2.536,
178,K00645,,,0.701,,,,,,5.0237,,,
179,K00647,,,0.6990000000000001,,,,,,7.7525,,,
180,K00648,,,0.6840088812703411,,,,,,31.191000000000003,,,
181,K00652,,,0.741,,,,,,6.8912,,,
182,K00655,,,0.6717050410659943,,,,,,146.16850000000005,,,
183,K00657,0.604,,0.6684614092076409,,,,2.8802,,18.4085,,,
184,K00661,,,0.59751181007603,,,,,,5.6365,,,
185,K00662,,,,,,0.5870000000000001,,,,,,2.5813
186,K00663,,,0.6768026605657784,,,,,,13.3443,,,
187,K00673,,,0.6311136755283343,,,,,,11.2013,,,
188,K00674,,,0.6740453541409508,,,,,,65.65650000000001,,,
189,K00677,,,0.628179505754234,,,,,,68.5773,,,
190,K00682,,,0.6894375307262742,,,,,,20.6764,,,
191,K00683,,,0.5876407984273099,,,,,,26.3602,,,
192,K00684,,,0.6816032072579791,,,,,,15.729999999999999,,,
193,K00688,,,0.6223486355671906,,,,,,374.03869999999995,,,
194,K00694,,,0.605,,,,,,3.1929,,,
195,K00700,,,0.6316869960609554,,,,,,135.49830000000003,,,
196,K00703,,,0.6200891535963835,,,,,,92.4336,,,
197,K00705,,,0.6324314486921128,,,,,,20.1994,,,
198,K00720,,,0.6007053602393331,,,,,,88.99010000000003,,,
199,K00721,,,0.6756092438705762,,,,,,32.5573,,,
200,K00728,,,0.6908567357395928,,,,,,22.9968,,,
201,K00748,,,0.662222942558285,,,,,,42.636599999999994,,,
202,K00754,,,0.5760000000000001,,,,,,6.004,,,
203,K00759,,,0.6492594966635885,,,,,,77.6734,,,
204,K00760,,,0.6073141769471244,,,,,,97.59420000000001,,,
205,K00762,,,0.663959886920155,,,,,,50.94500000000001,,,
206,K00763,,,0.6730197612294595,,,,,,88.56000000000002,,,
207,K00764,,,0.6516570867098853,,,,,,218.68509999999995,,,
208,K00765,,,0.6409950195080678,,,,,,55.1994,,,
209,K00766,,,0.6830361034514184,,,,,,106.64909999999999,,,
210,K00767,,,0.6612106399602217,,,,,,13.946299999999999,,,
211,K00768,,,0.7052175385116151,,,,,,82.5958,,,
212,K00772,,,0.5589999999999999,,,,,,5.9741,,,
213,K00773,,,0.6355618170212959,,,,,,42.2979,,,
214,K00782,,,0.7491127567934506,,,,,,16.2762,,,
215,K00783,,,0.6238051217475177,,,,,,76.60609999999998,,,
216,K00784,,,0.6837757674025579,,,,,,41.8977,,,
217,K00788,,,0.6800257591158502,,,,,,31.061900000000005,,,
218,K00789,,,0.6435116522573422,,,,,,427.23440000000016,,,
219,K00790,,,0.6698834725583622,,,,,,115.3339,,,
220,K00791,,,0.6603736304971832,,,,,,25.9249,,,
221,K00793,,,0.6450553897387735,,,,,,117.7697,,,
222,K00794,,,0.6719390433492296,,,,,,106.87790000000003,,,
223,K00796,,,0.7033657524015428,,,,,,27.7592,,,
224,K00797,,,0.5872381485547431,,,,,,28.542800000000003,,,
225,K00798,,,0.6787338162593588,,,,,,74.3709,,,
226,K00799,,,0.6284423437393437,,,,,,239.88499999999996,,,
227,K00800,,,0.6666880156381831,,,,,,90.2398,,,
228,K00801,,,0.6622910458561212,,,,,,11.3018,,,
229,K00808,,,0.6443105719311769,,,,,,26.627399999999998,,,
230,K00809,,,0.5862011994806452,,,,,,15.9181,,,
231,K00812,,,0.695,,,,,,13.6799,,,
232,K00817,,,0.6456509616461131,,,,,,10.438500000000001,,,
233,K00820,,,0.6346859082831579,,,,,,188.08019999999993,,,
234,K00824,,,0.7070000000000001,,,,,,6.0745,,,
235,K00826,,,0.6555429147900865,,,,,,36.4428,,,
236,K00831,,,0.626194399426002,,,,,,42.6079,,,
237,K00833,,,0.669,,,,,,8.0653,,,
238,K00845,,,0.6111460041479881,,,,,,12.7503,,,
239,K00847,,,0.7409999999999999,,,,,,4.4552,,,
240,K00848,,,0.715,,,,,,8.463,,,
241,K00849,,,0.7440000000000002,,,,,,6.632,,,
242,K00851,,,0.6646816729548195,,0.5539999999999999,,,,60.07,,2.295,
243,K00852,,,0.5837059324157139,,,,,,11.1883,,,
244,K00853,,,0.6707787827046175,,,,,,16.7127,,,
245,K00855,,,0.6234397087589177,,,,,,21.1132,,,
246,K00856,,,0.664,,,,,,7.4846,,,
247,K00857,,,0.6325517523037337,,,,,,16.7796,,,
248,K00858,,,0.6793812888752312,,,,,,136.6529,,,
249,K00859,,,0.6648990750575854,,,0.6609999999999999,,,88.04260000000002,,,7.3241
250,K00860,,,0.664,,,,,,8.7702,,,
251,K00865,,,0.7457254788629825,,,,,,41.1535,,,
252,K00867,,,0.6637173817530365,,,,,,15.4981,,,
253,K00873,,,0.6552486268879271,,,,,,222.33950000000004,,,
254,K00876,,,0.5631108466531363,,,,,,9.0559,,,
255,K00883,,,0.596998511115844,,,,,,7.6929,,,
256,K00886,,,0.6637235873155365,,,,,,26.5058,,,
257,K00891,,,0.6713622130722472,,,,,,56.6205,,,
258,K00899,,,0.6438288031548853,,,,,,12.9073,,,
259,K00906,,,0.654,,,,,,9.894,,,
260,K00912,,,0.6669474545840113,,,,,,20.4523,,,
261,K00919,,,0.6339027040444005,,,,,,40.7743,,,
262,K00925,,,0.6562524090961928,,,,,,89.30560000000001,,,
263,K00926,,,0.7015731853994095,,,,,,20.898600000000002,,,
264,K00927,,,0.6528173167716584,,,,,,204.2013000000001,,,
265,K00930,,,0.6905777169044142,,,,,,42.7911,,,
266,K00931,,,0.6800703271835111,,,,,,17.2384,,,
267,K00936,,,0.6933901276572806,,,,,,41.1776,,,
268,K00937,,,0.6393707409305541,,,,,,98.19810000000001,,,
269,K00939,0.7020000000000001,,0.6496637192316347,,,,5.2388,,76.04920000000001,,,
270,K00940,,0.647,0.6071820757737421,,,,,5.8306,75.18430000000001,,,
271,K00941,,,0.6219691121694886,,,,,,14.6348,,,
272,K00942,,,0.6317914130314576,,,,,,52.379999999999995,,,
273,K00943,,,0.6549266950488111,,,,,,77.51330000000002,,,
274,K00945,,,0.6606325402842422,,,,,,109.4905,,,
275,K00946,,,0.6533918496615387,,,,,,56.593199999999996,,,
276,K00948,,,0.6440416022810109,,,,,,320.19610000000006,,,
277,K00950,,,0.6636763811642074,,,,,,65.45870000000001,,,
278,K00954,,,0.6138938809748109,,,,,,149.85490000000001,,,
279,K00955,,,0.664,,,,,,8.7702,,,
280,K00957,,,0.6482007792522401,,,,,,139.04029999999997,,,
281,K00958,,,0.605145776107827,,,,,,13.3422,,,
282,K00962,,,0.6611085844475858,,,,,,65.84559999999999,,,
283,K00963,,,0.6428662450256323,,,,,,63.30819999999999,,,
284,K00965,,,0.5774242531112178,,,,,,7.1819999999999995,,,
285,K00969,,,0.65854601037305,,,,,,78.7547,,,
286,K00971,,,0.6227595232776153,,,,,,110.61570000000002,,,
287,K00973,,,0.5927403531425053,,,,,,29.8923,,,
288,K00974,,,0.6890000000000001,,,,,,5.8568,,,
289,K00975,,,0.6179562508058168,,,,,,160.01329999999996,,,
290,K00978,,,0.6059781294917789,,,,,,11.6803,,,
291,K00979,,,0.6198772553760403,,,,,,21.5508,,,
292,K00981,,,0.6428373137765235,,0.451,,,,73.48890000000002,,1.7244,
293,K00982,,,0.7135462512037262,,,,,,70.2311,,,
294,K00986,,,0.572259803247607,,,,,,563.7321999999998,,,
295,K00988,,,,,0.473,,,,,,2.724,
296,K00989,,,0.6856735439367064,,,,,,76.73870000000001,,,
297,K00990,,,0.6569246651647,,,,,,176.42649999999995,,,
298,K00991,,,0.613,,,,,,4.4499,,,
299,K00992,,,0.6987708857014161,,,,,,13.812199999999999,,,
300,K00995,,,0.6509295250019009,,,,,,33.2601,,,
301,K00997,,,0.6692235995984471,,,,,,26.490499999999997,,,
302,K01000,,,0.6366448832064373,,,,,,81.3206,,,
303,K01005,,,0.6620462934942903,,,0.6523772593554149,,,169.08219999999997,,,6.0600000000000005
304,K01006,,,0.6640976831081191,,,,,,54.2605,,,
305,K01007,,,0.675192030183561,,,,,,24.833,,,
306,K01008,,,0.6227390869408167,,,,,,56.97699999999999,,,
307,K01011,,,0.7408306161255012,,,,,,9.159099999999999,,,
308,K01012,,,0.689626656101684,,,,,,44.752900000000004,,,
309,K01023,,,0.5586418841914794,,,,,,7.0047,,,
310,K01026,,,0.684,,,,,,4.5809,,,
311,K01027,,,0.705,,,,,,9.5816,,,
312,K01032,,,0.649,,,,,,5.7906,,,
313,K01039,,,0.7041595483287011,,,,,,49.010999999999996,,,
314,K01040,,,0.6879341625347414,,,,,,36.4209,,,
315,K01042,,,0.7012464648237144,,,,,,36.009299999999996,,,
316,K01046,,,0.672,,,,,,6.359,,,
317,K01051,,,0.598,,,,,,2.9586,,,
318,K01053,,,0.6299655655016679,,,,,,15.6997,,,
319,K01055,,,0.5903957180345074,,,,,,16.2502,,,
320,K01056,,,0.634696037166502,,0.59,,,,132.54770000000002,,5.4814,
321,K01057,,,0.656315161384088,,,,,,52.1093,,,
322,K01058,,,0.595,,,,,,2.6346,,,
323,K01060,,,0.7200868808245151,,,,,,47.61000000000001,,,
324,K01061,,0.705,0.6423335821153352,,,,,4.5518,315.79149999999987,,,
325,K01066,,,0.6269464299807569,,,,,,16.8477,,,
326,K01068,,,0.711,,,,,,5.0073,,,
327,K01069,,,0.6197909268637117,,,,,,52.67670000000001,,,
328,K01070,,,0.6362784496880493,,,,,,17.8875,,,
329,K01075,,,0.5637562506869267,,,,,,10.0158,,,
330,K01079,,,0.7140972405267505,,,,,,56.109300000000005,,,
331,K01082,,,0.6493917951039211,,,,,,5.4117999999999995,,,
332,K01087,,,,,,0.619,,,,,,4.155
333,K01091,,,0.6870601739648172,,,,,,34.4614,,,
334,K01092,,,0.6585269558156837,,,,,,15.565199999999999,,,
335,K01095,,,0.593517082149669,,,0.605,,,44.869600000000005,,,3.2603
336,K01104,,,0.6962226206456242,,,,,,56.1403,,,
337,K01113,,,0.6552111607290073,,,,,,18.973799999999997,,,
338,K01114,,,0.6533520544013272,,,,,,326.66689999999994,,,
339,K01115,,,,,0.483,,,,,,4.2888,
340,K01118,,,0.5973681657072902,,,,,,114.4504,,,
341,K01126,,,0.6489245260087884,,,,,,27.154999999999998,,,
342,K01129,,,0.6597716663321043,,,,,,106.55479999999999,,,
343,K01142,,,0.6352337982597636,,,,,,25.5931,,,
344,K01151,,,0.6615199729842111,,,0.639,,,39.9035,,,4.5392
345,K01159,,,0.6741559725959732,,,,,,98.29680000000002,,,
346,K01160,,,,0.426,,,,,,2.6982,,
347,K01166,,,0.6323304083683109,,,,,,8.637599999999999,,,
348,K01167,,,0.6562091236394244,,,,,,5.984400000000001,,,
349,K01173,,,0.5817092683265209,,,,,,6.32,,,
350,K01178,,,0.6258262983042545,,,,,,10.700299999999999,,,
351,K01179,,,0.6019759045973628,,,,,,6.1973,,,
352,K01181,,,0.6165088638209448,,0.556,,,,46.6164,,2.1106,
353,K01183,,,0.5611034201371925,,,,,,7.8595,,,
354,K01185,,,0.6344583952543702,,,,,,6.6529,,,
355,K01192,,,0.551,,,,,,5.8509,,,
356,K01194,,,0.6161965376002139,,,,,,17.0774,,,
357,K01195,,,0.5648746704526602,,,,,,8.7956,,,
358,K01198,,,0.7114213157547389,,,,,,14.6922,,,
359,K01205,,,0.586,,,,,,3.078,,,
360,K01206,,,0.5844737182992724,,,0.5820000000000001,,,123.60760000000002,,,2.2947
361,K01207,,,0.6216871644681558,,,,,,21.5269,,,
362,K01209,,,0.5983340144296044,,0.5820000000000001,,,,119.2066,,2.5931,
363,K01224,,,0.6716011630724497,,,,,,7.954,,,
364,K01236,,,0.6634503865555458,,,,,,7.3985,,,
365,K01239,,,0.6185516863823624,,,,,,92.65199999999999,,,
366,K01241,,,0.646379441258436,,,,,,25.5107,,,
367,K01243,,,0.631,,,,,,6.0067,,,
368,K01246,,,0.6228614742240847,,,,,,134.4088,,,
369,K01247,,,0.6962311689862363,,,,,,48.7916,,,
370,K01251,,0.593,0.6426434562185321,,,,,2.5813,377.0493,,,
371,K01255,,,0.654,,,,,,7.1196,,,
372,K01259,,,0.6421504590188061,,,,,,41.2168,,,
373,K01262,,,0.6794320516039807,,,,,,13.5747,,,
374,K01265,,,0.6320096221848565,,,,,,134.5833,,,
375,K01266,,,0.6651595844987324,,,,,,157.80309999999997,,,
376,K01271,,,0.6401233930024417,,,,,,15.5462,,,
377,K01273,,,0.6360084643261924,,0.695,,,,191.78009999999995,,5.4991,
378,K01283,,,0.64473717976856,,,,,,24.1925,,,
379,K01286,,,0.5740655374502548,,,,,,33.118599999999994,,,
380,K01295,,,0.6346661762505453,,,,,,25.976499999999998,,,
381,K01297,,,0.6483350883558137,,,,,,67.80099999999999,,,
382,K01299,,,0.6651668630808931,,,,,,27.8999,,,
383,K01301,,,0.687,,,,,,6.5317,,,
384,K01302,,,0.631349379761411,,,,,,26.084999999999997,,,
385,K01303,,,0.6449712814242123,,,,,,17.942500000000003,,,
386,K01304,,,0.624,,,,,,2.3602,,,
387,K01322,,,0.6510035020296363,,,,,,17.974800000000002,,,
388,K01354,,,0.502,,,,,,4.83,,,
389,K01356,,,0.629390433469072,,,,,,112.41709999999999,,,
390,K01358,,,0.627990933054629,,,,,,377.47380000000004,,,
391,K01372,,,0.6577456475668407,,,,,,69.56530000000001,,,
392,K01409,,,0.6768048188974608,,,,,,126.01799999999997,,,
393,K01419,,,0.6253251779636464,,,,,,87.4176,,,
394,K01423,,,0.605499194656385,,,,,,25.526,,,
395,K01424,,,0.592766960019277,,,,,,20.727,,,
396,K01425,,,0.649113755126752,,,,,,49.370099999999994,,,
397,K01426,,,0.6775430005236208,,,,,,92.86509999999998,,,
398,K01429,,,0.649,,,,,,3.8558,,,
399,K01430,,,0.6694283246606942,,,,,,9.848600000000001,,,
400,K01431,,,0.6336078594848914,,,,,,15.421899999999999,,,
401,K01432,,,0.6124290151298825,,,,,,15.7839,,,
402,K01433,,,0.6156786778173332,,,,,,99.4944,,,
403,K01438,,,0.637,,,,,,5.8845,,,
404,K01439,,,0.674,,,,,,7.1019,,,
405,K01443,,,0.6673179459154326,,,,,,60.6883,,,
406,K01444,,,0.597,,,,,,3.4192,,,
407,K01447,,,0.6491198416662107,,,,,,17.497500000000002,,,
408,K01448,,,0.6260718592699925,,,0.621,,,133.5371,,,3.8605
409,K01449,,,0.6241586866014683,,,,,,9.047699999999999,,,
410,K01455,,,0.6303288577816322,,,,,,17.9135,,,
411,K01458,,,0.6605239737840838,,,,,,13.8284,,,
412,K01462,,,0.6278994954187643,,,0.693,,,198.5185,,,3.5029
413,K01463,,,0.637472968688867,,,,,,16.815,,,
414,K01465,,,0.581,,,,,,3.247,,,
415,K01466,,,0.6860812951838695,,,,,,8.536200000000001,,,
416,K01470,,,0.6467403573031975,,,,,,72.24230000000001,,,
417,K01476,,,0.6326692656666254,,,,,,23.0349,,,
418,K01477,,,0.6589157034281881,,,,,,12.3787,,,
419,K01478,,,0.6902690138464977,,,,,,53.4382,,,
420,K01480,,,0.6861411695592977,,,,,,19.967200000000002,,,
421,K01482,,,0.6981408499884821,,,,,,11.9834,,,
422,K01483,,,0.605,,,,,,5.1442,,,
423,K01484,,,0.634,,,,,,3.1138,,,
424,K01485,,,0.6633980602517004,,,,,,19.6401,,,
425,K01488,,,0.5979807298641129,,,,,,19.6342,,,
426,K01489,,,0.6648583306630469,,,,,,54.456500000000005,,,
427,K01491,,,0.7120000000000001,,,,,,6.6629,,,
428,K01493,,,0.633,,,,,,3.8117,,,
429,K01494,,,0.6156659088127454,,,,,,91.56620000000001,,,
430,K01495,,,0.6345063599050417,,,,,,119.0158,,,
431,K01496,,,0.6857517094260396,,,,,,15.7512,,,
432,K01497,,,0.6689816938778355,,,,,,74.7264,,,
433,K01507,,,0.6259501932875722,,,0.6146191483687312,,,193.61749999999998,,,5.1233
434,K01512,,0.6890000000000001,0.659657167239053,,,,,2.1937,47.3074,,,
435,K01515,,,0.6449109511000917,,,0.6459999999999999,,,43.107499999999995,,,3.082
436,K01520,,,0.6781715399559367,,,,,,46.8401,,,
437,K01521,,,0.6913625596127454,,,,,,20.615899999999996,,,
438,K01523,,,0.6343356167397287,,,,,,8.6041,,,
439,K01524,,,0.682916214230187,,,,,,68.1249,,,
440,K01525,,,0.6676376569118103,,,,,,32.952299999999994,,,
441,K01545,,,0.5930414977260845,,,0.6266689369262659,,,20.2734,,,15.8107
442,K01546,,0.6509999999999999,0.6339222892080464,,,,,5.2362,209.09719999999987,,,
