,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
104,K00648,,,0.691,,,,,,6.3879,,,
105,K00655,,,0.7189601317535084,,,,,,8.3947,,,
106,K00657,,,0.6260384520871713,,,,,,8.4153,,,
107,K00674,,,0.6638432472434395,,,,,,30.3056,,,
108,K00677,,,0.601660244507625,,,,,,14.1894,,,
109,K00684,,,0.6568578466451547,,,,,,11.2957,,,
110,K00688,,,0.6220015473194241,,,,,,80.32100000000001,,,
111,K00694,,,0.65,,,,,,3.7887,,,
112,K00700,,,0.6546549686767493,,,,,,22.4557,,,
113,K00703,,,0.6208532457393715,,,,,,20.9187,,,
114,K00720,,,0.6141480507054002,,,,,,11.2186,,,
115,K00748,,,0.6334015388107841,,,,,,5.819100000000001,,,
116,K00759,,,0.6165379974570981,,,,,,22.6439,,,
117,K00760,,,0.5730528800056451,,,,,,14.8402,,,
118,K00762,,0.3379999999999999,0.6550895145340131,,,,,1.346,10.9433,,,
119,K00764,,,0.6762981084289111,,,,,,35.8916,,,
120,K00765,,,0.6549999999999999,,,,,,3.6855,,,
121,K00766,,,0.6300716874746145,,,,,,22.089100000000002,,,
122,K00769,,,0.639,,,,,,2.6513,,,
123,K00773,,,0.593,,,,,,3.0239,,,
124,K00783,,,0.583,,,,,,4.619,,,
125,K00788,,,0.6537530038034711,,,,,,10.8157,,,
126,K00789,,,0.6510040232683973,,,,,,86.18890000000002,,,
127,K00790,,,0.6626589565813327,,,,,,23.087400000000002,,,
128,K00791,,,0.6615500845700582,,,,,,7.505599999999999,,,
129,K00793,,,0.6093603633623637,,,,,,17.107499999999998,,,
130,K00794,,,0.6721309171391934,,,,,,7.722799999999999,,,
131,K00796,,,0.5579999999999999,,,,,,2.5773,,,
132,K00797,,,0.551,,,,,,2.0044,,,
133,K00798,,,0.6082063232936719,,,,,,18.735,,,
134,K00799,,,0.6289759679051158,,,,,,122.7386,,,
135,K00800,,,0.6612748236465386,,,,,,27.9827,,,
136,K00805,,,0.706,,,,,,5.0089,,,
137,K00808,,,0.6594490934783982,,,,,,13.900300000000001,,,
138,K00809,,,0.674,,,,,,6.1912,,,
139,K00820,,,0.6055310312353235,,,,,,49.57,,,
140,K00824,,,0.731,,,,,,4.9229,,,
141,K00831,,,0.6147807543510375,,,,,,15.2494,,,
142,K00855,,,0.583,,,,,,3.8129,,,
143,K00857,,,0.619,,,,,,4.1783,,,
144,K00858,,,0.6030680146124584,,,,,,38.6036,,,
145,K00859,,,0.6732209685903627,,,,,,10.9341,,,
146,K00865,,,0.5239267344692641,,,,,,4.7535,,,
147,K00867,,,0.625,,,,,,13.1308,,,
148,K00873,,,0.6496141920322097,,,,,,31.3615,,,
149,K00883,,,0.677,,,,,,3.1205,,,
150,K00891,,,0.528,,,,,,2.77,,,
151,K00912,,,0.6086520634877215,,,,,,11.347100000000001,,,
152,K00919,,,0.62,,,,,,3.1673,,,
153,K00925,,,0.6421306685415813,,,,,,19.564100000000003,,,
154,K00926,,,0.7270946473980386,,,,,,8.7682,,,
155,K00927,,,0.6316164023151489,,,,,,32.4262,,,
156,K00930,,,0.6475837840362405,,,,,,17.5084,,,
157,K00936,,,0.5997469916261102,,,,,,7.8697,,,
158,K00937,,,0.6677772671250778,,,,,,16.2378,,,
159,K00940,,,0.5783925516533412,,,,,,10.7085,,,
160,K00942,,,0.5489999999999999,,,,,,3.5919,,,
161,K00945,,,0.6616448943180457,,,0.518,,,12.5734,,,1.9581
162,K00946,,,,,,0.732,,,,,,2.3652
163,K00948,,,0.6281910325368627,,,,,,77.8566,,,
164,K00950,,,0.6944858248130024,,,,,,8.378,,,
165,K00954,,,0.6177577876006506,,,,,,32.8699,,,
166,K00957,,,0.6434007486310014,,,,,,22.386899999999997,,,
167,K00958,,,0.5870000000000001,,,,,,3.7265,,,
168,K00962,,,0.637,,,,,,19.8754,,,
169,K00963,,,0.6763001113927906,,,,,,14.9588,,,
170,K00969,,,0.6473595908716356,,,,,,10.3994,,,
171,K00971,,,0.6229702053183567,,,,,,12.1954,,,
172,K00975,,,0.5734215679221322,,,,,,22.2469,,,
173,K00979,,,0.6074057071609659,,,,,,8.8216,,,
174,K00981,,,0.582385288325801,,,,,,15.1611,,,
175,K00982,,,0.6419039521009876,,,,,,6.3601,,,
176,K00986,,,0.5968874620088733,,,,,,1332.687100000001,,,
177,K00989,,,0.6773548757968748,,,,,,19.4126,,,
178,K00990,,,0.6667569034911919,,,,,,13.891399999999997,,,
179,K00997,,,0.5721184140025004,,,,,,6.1589,,,
180,K01000,,,0.684,,,,,,6.9801,,,
181,K01004,,,0.647,,,,,,2.4988,,,
182,K01005,,,0.6589354470110874,,,0.6600000000000001,,,18.9678,,,4.2184
183,K01006,,,0.6213236956883996,,,,,,23.0141,,,
184,K01007,,,0.57,,,,,,4.8031,,,
185,K01008,,,0.6475564269823245,,,,,,15.094700000000003,,,
186,K01012,,,0.6876804489324402,,,,,,18.7232,,,
187,K01023,,,0.521,,,,,,2.4819,,,
188,K01040,,,0.7090000000000001,,,,,,7.8775,,,
189,K01042,,,0.636179356444947,,,,,,11.6665,,,
190,K01053,,,0.6371707273454292,,,,,,11.292300000000001,,,
191,K01056,,,0.6608305595104498,,,,,,24.0319,,,
192,K01057,,,0.5670000000000001,,,,,,1.3528,,,
193,K01061,,,0.6327471561255608,,,0.56,,,136.58059999999998,,,2.1884
194,K01066,,,0.7070000000000002,,,,,,4.3317,,,
195,K01069,,,0.6313274799429932,,,,,,7.8282,,,
196,K01077,,,0.5760000000000001,,,,,,3.0991,,,
197,K01082,,,0.584,,,,,,3.2419,,,
198,K01091,,,0.6067492077677208,,,,,,7.5144,,,
199,K01092,,,0.648499147891236,,,,,,9.5456,,,
200,K01095,,,0.6087742027105074,,,,,,9.1042,,,
201,K01113,,,0.6437235322260836,,,,,,16.418799999999997,,,
202,K01114,,,0.6193409699405192,,,,,,8.6394,,,
203,K01118,,,0.6048537258915043,,,,,,35.6127,,,
204,K01129,,,0.6449196093306304,,,,,,43.132299999999994,,,
205,K01142,,,0.662,,,,,,4.4484,,,
206,K01151,,,0.617,,,,,,2.2598,,,
207,K01153,,,0.547,,,,,,3.366,,,
208,K01154,,0.509,0.6614531528789548,,,,,2.2991,5.7531,,,
209,K01159,,,0.673353351260255,,,,,,10.115499999999999,,,
210,K01178,,,0.595,,,,,,5.4936,,,
211,K01181,,,0.556,,,,,,2.8479,,,
212,K01192,,,0.568,,,,,,4.3495,,,
213,K01206,,,0.550070692505651,,,,,,6.2821,,,
214,K01209,,,0.547,,,,,,1.5367,,,
215,K01224,,,0.4039999999999999,,,,,,2.3878,,,
216,K01236,,,0.6,,,,,,4.3123,,,
217,K01239,,,0.6057787958069819,,,,,,30.264,,,
218,K01241,,,0.56,,,,,,5.3737,,,
219,K01246,,,0.5957994052599579,,,,,,44.8929,,,
220,K01247,,,0.6385825815819419,,,,,,13.2562,,,
221,K01251,,,0.619128402558014,,,,,,183.06410000000002,,,
222,K01259,,,0.6166387822647651,,,,,,13.8825,,,
223,K01262,,,0.685,,,,,,5.1378,,,
224,K01265,,,0.6570119223184072,,,,,,39.909,,,
225,K01266,,,0.657002542554942,,,,,,26.4696,,,
226,K01273,,,0.6116451981149013,,,,,,40.806599999999996,,,
227,K01283,,,0.6134044228593444,,,,,,18.269499999999997,,,
228,K01295,,,0.585,,,,,,2.7074,,,
229,K01297,,,0.6545231533595193,,,,,,13.9219,,,
230,K01299,,,0.67,,,,,,6.9061,,,
231,K01302,,,0.5489999999999999,,,,,,3.4906,,,
232,K01304,,,0.64,,,,,,3.167,,,
233,K01356,,,0.631924935525458,,,,,,13.6007,,,
234,K01358,,,0.622468227112167,,,,,,95.6445,,,
235,K01372,,,0.667,,,,,,2.1991,,,
236,K01409,,,0.6566270840440798,,,,,,29.7027,,,
237,K01419,,,0.6454386692249081,,,,,,29.762800000000002,,,
238,K01424,,,0.479,,,,,,3.746,,,
239,K01425,,,0.6632543486587184,,,,,,6.744,,,
240,K01426,,,0.6397119487074729,,,,,,16.249200000000002,,,
241,K01429,,,0.6644431883448609,,,,,,12.7683,,,
242,K01430,,,0.634,,,,,,5.0486,,,
243,K01431,,,0.5579999999999999,,,,,,8.2226,,,
244,K01432,,,0.68,,,,,,2.3051,,,
245,K01433,,,0.6618814722301639,,,,,,8.8485,,,
246,K01443,,,0.6193700880592299,,,,,,15.1649,,,
247,K01447,,,0.6128586225007462,,,,,,5.548500000000001,,,
248,K01448,,,0.6300319829490235,,,,,,33.2596,,,
249,K01455,,,0.638780212260161,,,,,,11.8069,,,
250,K01458,,,0.716,,,,,,2.7313,,,
251,K01459,,,0.6629999999999999,,,,,,2.8356,,,
252,K01462,,0.623,0.6353706972519917,,,,,2.7512,30.7389,,,
253,K01463,,,0.562,,,,,,3.525,,,
254,K01470,,,0.6478306322680621,,,,,,15.4312,,,
255,K01476,,,0.617,,,,,,5.8824,,,
256,K01477,,,0.569,,,,,,2.9199,,,
257,K01478,,,0.6629999999999999,,,,,,3.8162,,,
258,K01482,,,0.5710000000000001,,,,,,4.3905,,,
259,K01483,,,0.645,,,,,,3.2518,,,
260,K01485,,,0.639,,,,,,5.3062,,,
261,K01489,,,0.6689272054694091,,,,,,8.0402,,,
262,K01493,,,0.6514916981351113,,,,,,11.3328,,,
263,K01494,,,0.6422465323363531,,,0.48400000000000004,,,22.7937,,,3.1199
264,K01495,,,0.632433726546299,,,,,,28.1991,,,
265,K01496,,,0.7170000000000001,,,,,,1.9112,,,
266,K01497,,,0.6101653933058747,,,,,,15.716000000000001,,,
267,K01507,,,0.5953300337616293,,,0.612256144302257,,,16.0412,,,6.9528
268,K01512,,,0.68,,,,,,3.4188,,,
269,K01515,,,0.6492351697586718,,,,,,15.750700000000002,,,
270,K01520,,,0.6879060644250173,0.5072700274002263,0.441,,,,14.0351,14.431,3.9565,
271,K01525,,,0.706,,,,,,6.4994,,,
272,K01529,,,0.606,,,,,,3.1291,,,
273,K01545,,,0.622,,,0.622,,,4.06,,,2.0918
274,K01546,,,0.6177721203017871,,,,,,67.55469999999998,,,
275,K01547,,,0.594,,,,,,3.3399,,,
276,K01548,,,0.647909593918929,,,,,,14.735999999999999,,,
277,K01551,,,0.6585005180459107,,,,,,14.1774,,,
278,K01554,,,0.708,,,,,,3.1482,,,
279,K01555,,,0.6171172475336912,,,,,,11.476500000000001,,,
280,K01556,,,0.706,,,,,,6.137,,,
281,K01560,,,0.6478866449208391,,,,,,15.2939,,,
282,K01561,,,0.6950000000000001,,,,,,5.8083,,,
283,K01569,,,0.5845443562830472,,,,,,27.3375,,,
284,K01574,,,0.611,,,,,,5.2757,,,
285,K01575,,,0.5579999999999999,,,,,,1.8329,,,
286,K01576,,,0.6709999999999999,,,,,,4.228,,,
287,K01579,,,0.4823238072311667,,,,,,4.8799,,,
288,K01588,,,0.6498269388735949,,,,,,24.193099999999998,,,
289,K01591,,,0.594,,,,,,3.4476,,,
290,K01595,,,0.6655735915118993,,,,,,49.923300000000005,,,
291,K01596,,,0.6805316851248955,,,,,,14.9773,,,
292,K01599,,,0.6920000000000001,,,,,,3.18,,,
293,K01607,,,0.6205716286324193,,,,,,55.11909999999999,,,
294,K01610,,,0.608511384715133,,,,,,28.318699999999996,,,
295,K01613,,,0.6762488906723905,,,,,,22.353099999999998,,,
296,K01620,,,0.6569411189401795,,,,,,16.2821,,,
297,K01621,,,0.6227619280917173,,,,,,53.3151,,,
298,K01623,,,0.6695608355816293,,,,,,23.0909,,,
299,K01624,,,0.6444895093498259,,,,,,13.120899999999999,,,
300,K01626,,,0.6793595787046243,,,,,,22.6753,,,
301,K01627,,,0.591,,,,,,2.3885,,,
302,K01635,,,0.62,,,,,,7.2667,,,
303,K01637,,,0.6240747628372865,,,,,,42.7549,,,
304,K01638,,,0.6334311508845565,,,,,,46.565400000000004,,,
305,K01640,,,0.743,,,,,,5.3878,,,
306,K01644,,,0.6829999999999999,,,,,,3.0166,,,
307,K01653,,,0.616607631125866,,,,,,22.7295,,,
308,K01658,,,0.5601426599652782,,,,,,8.5744,,,
309,K01662,,,0.6052503276189913,,,,,,10.3521,,,
310,K01673,,,0.599,,,,,,4.1856,,,
311,K01686,,,0.645,,,,,,8.2896,,,
312,K01689,,,0.5898158090106091,,,,,,50.6913,,,
313,K01692,,,0.5760000000000001,,,,,,5.3616,,,
314,K01695,,,0.6747265820155391,,,,,,21.647100000000002,,,
315,K01698,,,0.6558460180693496,,,,,,29.3253,,,
316,K01704,,,0.6085184711147189,,,,,,19.288800000000002,,,
317,K01711,,,0.5742578103365465,,,,,,13.1286,,,
318,K01712,,,0.669836158879242,,,,,,14.6296,,,
319,K01715,,,0.5760000000000001,,,,,,5.3616,,,
320,K01716,,,0.629,,,,,,2.4569,,,
321,K01719,,,0.7183762882619436,,,,,,28.358400000000003,,,
322,K01720,,,0.672,,,,,,8.4981,,,
323,K01724,,,0.6087968026551206,,,0.634,,,15.8165,,,1.4975
324,K01725,,,0.5983429133578575,,,,,,24.1543,,,
325,K01733,,,0.640225236716816,,,,,,23.858699999999995,,,
326,K01735,,,0.609,,,,,,3.7577,,,
327,K01736,,,0.6627403483711193,,,,,,30.4723,,,
328,K01737,,,0.5810005473776788,,,,,,22.599300000000003,,,
329,K01749,,,0.67345170294554,,,,,,12.9204,,,
330,K01750,,,0.6709999999999999,,,,,,4.9685,,,
331,K01752,,,0.6943559160752727,,,,,,21.691999999999997,,,
332,K01754,,,0.5956153920205786,,,,,,10.1449,,,
333,K01755,,,0.6565577426886764,,,,,,15.4194,,,
334,K01756,,,0.585,,,,,,4.8052,,,
335,K01759,,,0.6244148867049177,,,,,,15.056999999999999,,,
336,K01772,,,0.6359620778061086,,,,,,17.123800000000003,,,
337,K01775,,,0.6486109280460834,,,,,,37.4563,,,
338,K01776,,,0.568,,,,,,2.8356,,,
339,K01778,,,0.5515458160596607,,,,,,5.7532,,,
340,K01779,,,0.657,,,,,,3.2203,,,
341,K01783,,,0.5670000000000001,,,,,,3.6947,,,
342,K01785,,,0.5888392417885172,,,,,,14.4012,,,
343,K01790,,,0.54,,,,,,3.3191,,,
344,K01799,,,0.664,,,,,,2.8852,,,
345,K01800,,,0.6649623172634807,,,,,,7.9969,,,
346,K01802,,,0.601,,,,,,3.5048,,,
347,K01803,,,0.6250129558541526,,,,,,27.2032,,,
348,K01804,,,0.625,,,,,,1.4625,,,
349,K01805,,,0.6142385652051876,,,,,,10.6622,,,
350,K01807,,,0.6633086310943671,,,,,,5.5845,,,
351,K01808,,,0.585,,,,,,3.9016,,,
352,K01809,,,0.677,,,,,,2.2818,,,
353,K01810,,,0.6122897194054782,,,,,,57.156099999999995,,,
354,K01816,,,0.6086660881802693,,,,,,7.2546,,,
355,K01821,,,0.5882894679589217,,,0.595,,,13.7331,,,3.6956
356,K01823,,,0.6849462306829692,,,,,,13.2711,,,
357,K01826,,,0.581,,,,,,2.5386,,,
358,K01834,,,0.6931151623489862,,,,,,9.2543,,,
359,K01839,,,0.6539962867796811,,,,,,8.6739,,,
360,K01849,,,0.642,,,,,,3.7687,,,
361,K01858,,,0.5947030418345028,,,,,,27.2213,,,
362,K01866,,,0.5871534660053613,,,,,,13.544099999999998,,,
363,K01867,,,0.6543269880596027,,,,,,71.2279,,,
364,K01868,,,0.6101830552442002,,,,,,58.431000000000004,,,
365,K01872,,,0.6116230664551099,,,,,,84.6322,,,
366,K01874,,,0.6121794920364104,,,,,,29.376600000000003,,,
367,K01875,,,0.6262544091518287,,,,,,30.439899999999998,,,
368,K01876,,,0.6341092898493352,,,,,,9.932500000000001,,,
369,K01881,,,0.6453534573985068,,,,,,18.7498,,,
370,K01883,,,0.657,,,,,,9.6459,,,
371,K01887,,,0.6397166730680417,,,,,,27.481800000000003,,,
372,K01889,,,0.6095827023471966,,,,,,44.540200000000006,,,
373,K01890,,,0.6720985614037102,,,,,,8.5854,,,
374,K01902,,,0.696,,,,,,8.2055,,,
375,K01912,,,0.6634553772570873,,,,,,13.4095,,,
376,K01915,,,0.620107468895266,,,,,,257.5043,,,
377,K01918,,,0.6009669731689856,,,,,,7.412,,,
378,K01919,,,0.662,,,,,,4.181,,,
379,K01920,,,0.6847026355721682,,,,,,12.681999999999999,,,
380,K01921,,,0.630742838088879,,,,,,23.2378,,,
381,K01923,,,0.600420449524625,,,,,,16.0898,,,
382,K01925,,,0.568,,,,,,3.3147,,,
383,K01926,,,0.6759999999999999,,,,,,6.1272,,,
384,K01933,,,0.6615442225471817,,,,,,23.2359,,,
385,K01934,,,0.6544590073190555,,,,,,19.8851,,,
386,K01935,,,0.6648942948155532,,,,,,9.2034,,,
387,K01937,,,0.6202871786166072,,,,,,130.37400000000002,,,
388,K01939,,,0.6372674280215994,,,,,,57.99529999999999,,,
389,K01940,,,0.6363481877050837,,,,,,51.65599999999999,,,
390,K01945,,,0.6603109495905055,,,0.509,,,21.635900000000003,,,3.299
391,K01951,,,0.6593868596182386,,,,,,72.2483,,,
392,K01953,,,0.5948000921836044,,,,,,82.67729999999999,,,
393,K01972,,,0.6406377875959063,,,,,,69.00810000000001,,,
394,K01975,,,0.7027929254891356,,,,,,16.0589,,,
395,K01990,,,0.5691150028534159,,,,,,6.7463999999999995,,,
396,K01991,,,0.5803518322717259,,,0.599,,,31.844299999999997,,,2.8062
397,K01992,,,0.6019524972763698,,,,,,20.7497,,,
398,K01996,,,0.642,,,,,,3.3369,,,
399,K01997,,,0.6474523889490998,,,,,,55.81379999999999,,,
400,K01999,,,0.6225373332905748,,,,,,14.9434,,,
401,K02003,,,0.731,,,,,,6.3498,,,
402,K02004,,,0.6060291376525959,,,0.5770000000000001,,,253.98239999999996,,,2.2638
403,K02015,,,0.6647199271576032,,,,,,23.7009,,,
404,K02016,,,0.706,,,,,,4.9797,,,
405,K02018,,,0.687,,,,,,3.4448,,,
406,K02019,,,0.6304029348237563,,,,,,8.5788,,,
407,K02020,,,0.5824186561639236,,,,,,17.4168,,,
408,K02025,,,0.604,,,,,,3.6612,,,
409,K02028,,,0.66,,,,,,7.4297,,,
410,K02029,,,0.5989004282617091,,,,,,7.4416,,,
411,K02030,,,0.617,,,,,,2.9508,,,
412,K02031,,,0.625,,,,,,3.7863,,,
413,K02033,,,0.6465855059471666,,,,,,15.6115,,,
414,K02034,,,0.6680123776333211,,,,,,40.4942,,,
415,K02036,,,0.5864544011270892,,,,,,7.899900000000001,,,
416,K02038,,,0.5589999999999999,,,,,,2.9057,,,
417,K02039,,,0.6317389154819528,,,,,,25.8481,,,
418,K02040,,,0.5911728006848322,,,,,,40.2863,,,
419,K02044,,,0.5429999999999999,,,,,,4.46,,,
420,K02049,,,0.674,,,,,,5.7698,,,
421,K02050,,,0.6483415877786055,,,,,,11.1558,,,
422,K02051,,,0.6395056734273494,,,,,,13.302,,,
423,K02065,,,0.5539999999999999,,,,,,3.9126,,,
424,K02066,,,0.6079507392599433,,,,,,104.04809999999999,,,
425,K02067,,,0.6268990066818226,,,,,,17.9162,,,
426,K02069,,,0.635,,,,,,3.452,,,
427,K02078,,,0.5744793052019194,,,,,,53.062,,,
428,K02108,,,0.5738981905357773,,,,,,10.126299999999999,,,
429,K02109,,,0.5923191448874116,,,0.5760000000000001,,,17.773200000000003,,,4.5417
430,K02110,,,0.668975850155414,,,,,,10.990200000000002,,,
431,K02113,,,0.6717432857332806,,,0.519,,,13.3859,,,2.6809
432,K02114,,,0.6561858428527528,,,,,,14.2208,,,
433,K02115,,,0.5305130015547138,,,,,,5.0877,,,
434,K02116,,,0.541,,,,,,2.2569,,,
435,K02160,,,0.6150036844056334,,,,,,21.485700000000005,,,
436,K02167,,,0.6990470646793439,,,,,,7.2767,,,
437,K02171,,,0.6113244089260917,,,,,,26.110699999999998,,,
438,K02172,,,0.643,,,,,,2.5483,,,
439,K02188,,,0.701,,,,,,3.2562,,,
440,K02193,,,0.604,,,,,,3.4207,,,
441,K02194,,,0.6049776905203336,,,,,,14.925099999999999,,,
442,K02195,,,0.6069681630615984,,,,,,22.8129,,,
443,K02197,,,0.5788419612559971,,,,,,4.7797,,,
444,K02198,,,0.665,,,,,,5.8729,,,
445,K02199,,,0.6497753516151004,,,,,,27.626399999999997,,,
446,K02200,,,0.5579999999999999,,,,,,2.6897,,,
447,K02204,,,0.6167767300271251,,,,,,20.1312,,,
448,K02221,,,0.6617349853046269,,,,,,12.288599999999999,,,
449,K02224,,,0.6970000000000001,,,,,,3.6981,,,
450,K02227,,,0.6782381511333976,,,,,,7.6213,,,
451,K02231,,,0.655,,,,,,2.1197,,,
452,K02233,,,0.6639999999999999,,,,,,2.1121,,,
453,K02238,,,0.6087702884329065,,,,,,36.1866,,,
454,K02257,,,0.6219552540670776,,,,,,22.330700000000004,,,
455,K02258,,,0.6334976546990562,,,,,,8.4633,,,
456,K02259,,,0.7122947834120036,,,,,,9.7307,,,
457,K02275,,,0.588,,,,,,4.2243,,,
458,K02276,,,0.6367164126951742,,,,,,8.2496,,,
459,K02277,,,0.5315363892910587,,,0.619,,,18.8618,,,2.2363
460,K02279,,,0.5921308364545388,,,,,,21.9143,,,
461,K02280,,,0.5656730158276952,,,,,,7.843399999999999,,,
462,K02282,,,0.552,,,,,,4.1013,,,
463,K02283,,,0.609,,,,,,3.3696,,,
