,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
178,K00790,,,0.6280418555987818,,,,,,,,71.24549999999999,,,,,
179,K00791,,,0.6102471418052343,,,,,,,,11.8766,,,,,
180,K00793,,,0.5931082882562185,,,,,,,,23.764400000000002,,,,,
181,K00794,,,0.6109468087310588,,,,,0.544,,,50.3889,,,,,8.2734
182,K00796,,,0.6441780007998356,,,,,,,,9.314,,,,,
183,K00797,,,0.5607643648048269,,,,,0.606,,,18.278299999999998,,,,,3.0718
184,K00798,,,0.6717130061820819,,,,,,,,34.8932,,,,,
185,K00799,,,0.617412840565198,,,,,,,,359.7750000000001,,,,,
186,K00800,,,0.611619037663557,,,,,,,,52.9756,,,,,
187,K00806,,,0.58,,,,,,,,8.1088,,,,,
188,K00808,,,0.636,,,,,,,,5.4066,,,,,
189,K00809,,,0.591,,,,,,,,3.5472,,,,,
190,K00820,,,0.5834023237261379,,,,,,,,76.99920000000002,,,,,
191,K00826,,,0.6136119115518793,,,,,,,,33.683899999999994,,,,,
192,K00831,,,0.607784091042512,,,,,,,,30.7167,,,,,
193,K00845,,,0.594,,,,,,,,7.3368,,,,,
194,K00847,,,0.597,,,,,,,,7.4305,,,,,
195,K00851,,,0.615131751019478,,,,,,,,22.438200000000002,,,,,
196,K00855,,,0.5713615506512401,,,,,,,,8.3611,,,,,
197,K00857,,,0.5819470530135359,,,,,,,,11.9101,,,,,
198,K00858,,,0.5851702921241668,,,,,,,,43.7443,,,,,
199,K00859,,,0.5786273776267093,,,,,,,,30.3594,,,,,
200,K00865,,,0.568,,0.589,,,,,,4.5545,,3.4931,,,
201,K00867,,,0.6456173842774406,,,,,,,,13.4429,,,,,
202,K00868,,,0.556,,,,,,,,3.6119,,,,,
203,K00872,,,,,0.5870000000000001,,,,,,,,3.5226,,,
204,K00873,,,0.6275834473775433,,,,,,,,94.8408,,,,,
205,K00878,,,0.612,,,,,,,,3.6873,,,,,
206,K00883,,,0.667,,,,,,,,5.041,,,,,
207,K00886,,,0.5805052232825865,,,,,,,,6.9502,,,,,
208,K00891,,,0.5778454012636834,,,,,,,,15.299999999999999,,,,,
209,K00899,,,0.551429857092143,,,,,,,,13.2812,,,,,
210,K00912,,,0.5894740160690665,,,,,,,,19.3822,,,,,
211,K00919,,,0.6133549086533193,,,,,,,,31.4804,,,,,
212,K00925,,,0.6009212560580879,,,,,,,,37.1641,,,,,
213,K00926,,,0.556,,,,,,,,2.3902,,,,,
214,K00927,,,0.606510037561009,,,,,,,,117.5787,,,,,
215,K00930,,,0.6374355286107246,,,,,,,,26.0014,,,,,
216,K00931,,,0.6809999999999999,,,,,,,,6.9951,,,,,
217,K00936,,,0.6050384808549745,,,,,,,,16.6112,,,,,
218,K00937,,,0.5622274173025137,,,,,,,,26.319100000000002,,,,,
219,K00939,,,0.626,,,,,,,,9.2464,,,,,
220,K00940,,,0.6102029926627885,,,,,,,,35.2838,,,,,
221,K00942,,,0.584099245666835,,,,,,,,11.0022,,,,,
222,K00943,,,0.611997721233949,,,,,,,,50.90820000000001,,,,,
223,K00945,,,0.6117212885275841,,,,,,,,50.3117,,,,,
224,K00946,,,0.6035866659265738,,,,,,,,17.5,,,,,
225,K00948,,,0.6114062054085594,,,,,,,,129.18769999999998,,,,,
226,K00950,,,0.5792301181955359,,,,,,,,17.967100000000002,,,,,
227,K00954,,,0.5987509015486416,,,,,,,,68.98049999999999,,,,,
228,K00957,,,0.6176912348607756,,,,,,,,66.7413,,,,,
229,K00962,,,0.6277502481302548,,,,,,,,58.60589999999999,,,,,
230,K00963,,,0.5659504034723164,,,,,,,,25.698099999999997,,,,,
231,K00969,,,0.5855547221814329,,,,,,,,26.0622,,,,,
232,K00970,,,0.57,,,,,,,,9.9162,,,,,
233,K00971,,,0.6072699003300528,,,,,,,,52.82639999999999,,,,,
234,K00974,,,0.57,,,,,,,,9.9162,,,,,
235,K00975,,,0.5556209692409497,,,,,,,,43.3959,,,,,
236,K00978,,,0.5049958449817292,,,,,,,,10.928700000000001,,,,,
237,K00979,,,0.5854712295345774,,,,,,,,13.9079,,,,,
238,K00981,,,0.6082334746267166,,,,,,,,32.37890000000001,,,,,
239,K00982,,,0.576977629031429,,,,,,,,9.5162,,,,,
240,K00986,,,0.5899847700095194,,0.589,,,,,,2115.994299999999,,2.8004,,,
241,K00989,,,0.6037077984095967,,,,,,,,25.590799999999998,,,,,
242,K00990,,,0.5962935488673441,,,,,,,,112.7193,,,,,
243,K00991,,,0.606,,,,,,,,8.5946,,,,,
244,K00997,,,0.6235826307250917,,,,,,,,25.2826,,,,,
245,K01000,,,0.5888507528517317,,,,,,,,84.07169999999999,,,,,
246,K01005,,,0.6692121714350485,,,,,,,,18.959000000000003,,,,,
247,K01006,,,0.6117873797814412,,,,,,,,41.877399999999994,,,,,
248,K01008,,,0.6005236220191084,,,,,,,,31.174500000000002,,,,,
249,K01011,,,0.672,,,,,,,,3.7965,,,,,
250,K01012,,,0.6114025212697194,,,,,,,,42.820800000000006,,,,,
251,K01029,,,0.609,,,,,,,,15.6614,,,,,
252,K01039,,,0.5741864165429246,,,,,,,,19.1991,,,,,
253,K01040,,,0.6090736190100239,,,,,,,,37.681400000000004,,,,,
254,K01042,,,0.586045995477297,,,,,,,,20.247799999999998,,,,,
255,K01046,,,0.669,,,,,,,,2.9688,,,,,
256,K01048,,,0.672,,,,,,,,4.0698,,,,,
257,K01053,,,0.6157945345892226,,,,,,,,33.7373,,,,,
258,K01055,,,0.544,,,,,,,,6.7798,,,,,
259,K01056,,,0.612350019760994,,,,,0.565,,,46.4582,,,,,3.9671
260,K01057,,,0.5951967076190066,,,,,,,,53.32940000000001,,,,,
261,K01061,,,0.6176257468700213,,,,,0.591,,,207.40589999999997,,,,,2.9537
262,K01066,,,0.5875327108461279,,,,,,,,20.7214,,,,,
263,K01068,,,0.591,,,,,0.589,,,3.558,,,,,3.4428
264,K01069,,,0.5605801056078552,,,,,,,,25.4934,,,,,
265,K01070,,,0.597,,,,,,,,4.9099,,,,,
266,K01075,,,0.5613421648027114,,,,,,,,11.0594,,,,,
267,K01077,,,0.6537199835741252,,,,,,,,11.946200000000001,,,,,
268,K01079,,,0.692,,,,,,,,2.0974,,,,,
269,K01091,,,0.5949045868596181,,,,,,,,23.3288,,,,,
270,K01092,,,0.6200677895012012,,,,,,,,15.6642,,,,,
271,K01095,,,0.5754220676590072,,,,,,,,21.5452,,,,,
272,K01104,,,0.5619308211619176,,0.54,,,,,,5.2259,,1.7971,,,
273,K01113,,,0.6310731841153356,,,,,,,,32.9409,,,,,
274,K01114,,0.513,0.5639074689388894,,,,,,,3.0689,47.0844,,,,,
275,K01118,,,0.5578365367447562,,,,,0.62,,,133.53179999999998,,,,,4.8006
276,K01126,,,0.5961025381411611,,,,,,,,20.383599999999998,,,,,
277,K01129,,,0.6022934090456209,,,,,,,,50.1852,,,,,
278,K01142,,,0.5766784337385338,,,,,,,,17.0318,,,,,
279,K01151,,,0.5766823871185992,,,,,,,,8.040600000000001,,,,,
280,K01159,,,0.6136122090428185,,,,,,,,35.0554,,,,,
281,K01174,,,0.6579999999999999,,,,,,,,3.9914,,,,,
282,K01179,,,0.534,,,,,,,,2.9025,,,,,
283,K01181,,,0.5529999999999999,,,,,,,,2.9227,,,,,
284,K01192,,,0.5329999999999999,,,,,,,,3.9064,,,,,
285,K01194,,,0.572916727215209,,,,,,,,15.3303,,,,,
286,K01206,,,0.5688224962432149,,,,,,,,78.4064,,,,,
287,K01207,,,0.584,,,,,,,,6.2996,,,,,
288,K01209,,,0.5586116794674045,,,,,,,,29.882799999999996,,,,,
289,K01236,,,0.552,,,,,,,,6.5445,,,,,
290,K01239,,,0.5749105584152856,,0.551,,,,,,75.43369999999999,,3.8051,,,
291,K01241,,,0.6448874018093147,,,,,,,,8.6809,,,,,
292,K01243,,,0.537,,,,,,,,12.6554,,,,,
293,K01246,,,0.5842812973943713,,,,,,,,80.66220000000001,,,,,
294,K01247,,,0.5937292164063516,,,,,,,,15.323500000000001,,,,,
295,K01251,,,0.6153372772896593,,,,,,,,261.76300000000003,,,,,
296,K01255,,,0.578,,,,,,,,12.095,,,,,
297,K01259,,,0.621850527383494,,,,,,,,34.6419,,,,,
298,K01265,,,0.6431156001273515,,,,,,,,38.381800000000005,,,,,
299,K01266,,,0.5960445761916972,,,,,,,,76.94890000000001,,,,,
300,K01273,,,0.5716599865133293,,,,,,,,50.09830000000001,,,,,
301,K01283,,,0.5687207313660624,,,,,,,,7.6547,,,,,
302,K01286,,,0.5318026460829106,,,,,,,,35.1384,,,,,
303,K01295,,,0.6140760145312171,,,,,,,,11.268799999999999,,,,,
304,K01297,,,0.5936334990362546,,,,,,,,38.2443,,,,,
305,K01299,,,0.535,,,,,,,,3.7507,,,,,
306,K01302,,,0.5712899467878251,,,,,,,,14.902999999999999,,,,,
307,K01303,,,0.5605929682538779,,,,,,,,32.4865,,,,,
308,K01322,,,0.595,,,,,,,,6.1667,,,,,
309,K01354,,,0.52,,,,,,,,6.3679,,,,,
310,K01356,,,0.6423116327138241,,,,,,,,46.044,,,,,
311,K01358,,,0.597069697519884,,,,,,,,175.83599999999998,,,,,
312,K01406,,,0.664,,,,,,,,1.4963,,,,,
313,K01409,,,0.6333432733972894,,,,,,,,38.366400000000006,,,,,
314,K01419,,,0.6078498311175012,,,,,,,,95.1786,,,,,
315,K01423,,,0.5810201136706469,,,,,,,,23.905400000000004,,,,,
316,K01424,,,0.5954586979101747,,,,,,,,16.1933,,,,,
317,K01425,,,0.657,,,,,,,,2.5216,,,,,
318,K01426,,,0.5979491079957013,,,,,,,,52.7838,,,,,
319,K01428,,,0.5710000000000001,,,,,,,,6.595,,,,,
320,K01429,,,0.6209037430161075,,,,,,,,38.4343,,,,,
321,K01430,,,0.6256291928468483,,,,,,,,30.871499999999997,,,,,
322,K01432,,,0.6450221686716104,,,,,,,,18.9873,,,,,
323,K01433,,,0.5969575200795085,,,,,,,,31.6832,,,,,
324,K01434,,,0.5660000000000001,,,,,,,,6.7021,,,,,
325,K01443,,,0.6181216917227397,,,,,,,,36.1299,,,,,
326,K01447,,,0.6038339043787353,,,,,,,,26.5499,,,,,
327,K01448,,,0.5874468017565915,,,,,0.595,,,78.16520000000003,,,,,3.681
328,K01449,,,0.6335938179343181,,,,,,,,23.4112,,,,,
329,K01455,,,0.6070239467722357,,,,,,,,69.5938,,,,,
330,K01458,,,0.657,,,,,,,,6.1827,,,,,
331,K01462,,,0.5855452708232096,,,,,,,,57.6824,,,,,
332,K01463,,,0.589,,,,,,,,9.3539,,,,,
333,K01464,,,0.535,,,,,,,,4.6308,,,,,
334,K01465,,,0.617,,,,,,,,5.8783,,,,,
335,K01466,,,0.617,,,,,,,,5.8783,,,,,
336,K01470,,,0.5986923492921228,,,,,,,,61.67009999999999,,,,,
337,K01475,,,0.589,,,,,,,,3.5351,,,,,
338,K01476,,,0.574,,,,,,,,8.2895,,,,,
339,K01478,,,0.594,,,,,,,,2.0233,,,,,
340,K01480,,,0.6513615832889614,,,,,,,,10.380299999999998,,,,,
341,K01482,,,0.581392300660874,,,,,,,,9.3197,,,,,
342,K01483,,,0.6527354215475798,,,,,,,,7.545999999999999,,,,,
343,K01484,,,0.542,,,,,,,,5.868,,,,,
344,K01485,,,0.6008210409781037,,,,,,,,23.3466,,,,,
345,K01487,,,0.585,,,,,,,,5.4207,,,,,
346,K01488,,,0.517,,,,,,,,10.1869,,,,,
347,K01489,,0.5920000000000001,0.6063450668487087,,,,,,,2.0373,33.041,,,,,
348,K01494,,,0.6158255594879647,,,,,,,,45.7478,,,,,
349,K01495,,,0.6074993422750635,,,,,,,,102.90610000000001,,,,,
350,K01496,,,0.6535631002576459,,,,,,,,15.653,,,,,
351,K01497,,,0.598356263459784,,,,,,,,36.5155,,,,,
352,K01501,,,0.5658517934026603,,,,,,,,13.5326,,,,,
353,K01507,,,0.5876695034111582,,,,,0.562,,,84.21509999999999,,,,,3.0338
354,K01512,,,0.643215034363969,,,,,,,,17.897199999999998,,,,,
355,K01515,,,0.5548497526594262,,,,,,,,13.8219,,,,,
356,K01520,,,0.6877159560399377,,,,,,,,5.9273,,,,,
357,K01523,,,0.6597812923970986,,,,,,,,15.2871,,,,,
358,K01524,,,0.6509999999999999,,,,,,,,5.5407,,,,,
359,K01529,,,0.56,,,,,,,,8.5576,,,,,
360,K01545,,,0.49767507776296577,,,,,0.5394102264050168,,,22.0542,,,,,26.8836
361,K01546,,,0.5803902458439851,,,,,,,,317.0762999999999,,,,,
362,K01547,,,0.5944773101177806,,,,,,,,115.48399999999998,,,,,
363,K01548,,,0.5582792375715661,,,,,,,,100.133,,,,,
364,K01551,,,0.5519137871458188,,,,,,,,14.0702,,,,,
365,K01555,,,0.6147461186767847,,,,,,,,43.4843,,,,,
366,K01560,,,0.6286701416534202,,,,,,,,13.4746,,,,,
367,K01561,,,0.6205173375915141,,,,,,,,31.139899999999997,,,,,
368,K01563,,,0.647,,,,,,,,10.875,,,,,
369,K01569,,,0.5784447280746722,,,,,,,,155.46259999999995,,,,,
370,K01574,,,0.6221741442530374,,,,,,,,37.3557,,,,,
371,K01575,,,0.5668910244375199,,,,,,,,120.1987,,,,,
372,K01576,,,0.569,,,,,,,,8.4774,,,,,
373,K01578,,,0.677,,,,,,,,11.2529,,,,,
374,K01579,,,0.5471386984364492,,,,,,,,14.328400000000002,,,,,
375,K01581,,,0.69,,,,,,,,21.1585,,,,,
376,K01586,,,0.623,,,,,,,,18.2526,,,,,
377,K01588,,,0.6062596289778235,,,,,,,,36.9121,,,,,
378,K01589,,,0.698,,,,,,,,4.7741,,,,,
379,K01591,,,0.595,,,,,,,,8.4858,,,,,
380,K01595,,,0.6123781612487006,,,,,0.544,,,110.9485,,,,,1.7899
381,K01596,,,0.584,,,,,,,,13.9983,,,,,
382,K01599,,,0.5822708068620198,,,,,,,,21.5742,,,,,
383,K01607,,,0.6094781427455251,,,,,0.563,,,174.39849999999996,,,,,2.7447
384,K01609,,,0.551,,,,,,,,6.8253,,,,,
385,K01610,,,0.6068619215092912,,,,,,,,130.2747,,,,,
386,K01613,,,0.6241770166932704,,0.627,,,,,,36.8283,,1.1687,,,
387,K01619,,,0.5827068908089196,,,,,,,,21.4232,,,,,
388,K01620,,,0.5943982626355352,,,,,,,,23.111800000000002,,,,,
389,K01621,,,0.5933330631411008,,,,,,,,239.82510000000005,,,,,
390,K01622,,,0.64,,,,,,,,5.4055,,,,,
391,K01623,,,0.636078440047649,,,,,,,,36.6862,,,,,
392,K01624,,,0.590532067021305,,,,,,,,64.1052,,,,,
393,K01625,,,0.595,,,,,,,,6.697,,,,,
394,K01626,,,0.6454227361942215,,,,,,,,51.7019,,,,,
395,K01627,,,0.6217642541080007,,,,,,,,45.7667,,,,,
396,K01628,,,0.6291376961284931,,,,,,,,11.541799999999999,,,,,
397,K01633,,,0.6446282345008758,,,,,,,,9.1014,,,,,
398,K01637,,,0.6038307317378234,,,,,,,,66.5442,,,,,
399,K01638,,,0.6166555867045744,,,,,,,,61.385999999999996,,,,,
400,K01640,,,0.6265054534130143,,,,,,,,23.858099999999997,,,,,
401,K01644,,,0.6165309081076933,,,,,,,,67.28020000000001,,,,,
402,K01653,,,0.6193667956226379,,,,,,,,89.7868,,,,,
403,K01658,,,0.5868637974645685,,,,,,,,10.519,,,,,
