,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_countsUnclassified
74,K00297,,,0.7154943994327136,,,,,,,51.637100000000004,,,,
75,K00299,,,0.700485513442816,,,,,,,49.8319,,,,
76,K00303,,,0.667017082560777,,,,,,,73.5769,,,,
77,K00311,,,0.5922047278168975,,,,,,,20.824399999999997,,,,
78,K00313,,0.6375473151770731,,,,,,,55.3414,,,,,
79,K00316,,,0.6075011425201706,,,,,,,16.5783,,,,
80,K00320,,,0.6890000000000001,,,,0.643,,,10.5879,,,,10.2788
81,K00322,,,0.6940000000000001,,,,,,,37.7185,,,,
82,K00324,,0.6408307580069084,,,,,,,57.8438,,,,,
83,K00325,,0.6459999999999999,0.624,,,,,,22.908,36.6642,,,,
84,K00330,,,0.5783151824286795,,,,,,,99.10759999999999,,,,
85,K00331,,,0.5909770722147833,,,,,,,23.2274,,,,
86,K00332,,,0.6043797653410445,,,,,,,17.6017,,,,
87,K00334,,,0.6061861454800866,,,,,,,41.4608,,,,
88,K00337,,,0.600836595372907,,,,,,,36.5124,,,,
89,K00338,,,0.6287992385915429,,,,,,,109.8013,,,,
90,K00339,,,0.6594421376878421,,,,,,,69.9906,,,,
91,K00340,,,0.5856494079565673,,,,0.6419999999999999,,,99.41309999999999,,,,21.6808
92,K00341,,,0.6255837120419164,,,,,,,88.1735,,,,
93,K00342,,,0.591079843207128,,,,,,,28.8888,,,,
94,K00343,,0.64,0.6332380511145776,,,,,,32.1215,50.604,,,,
95,K00344,,,0.6756223468259359,,,,,,,61.6,,,,
96,K00362,,,0.611,,,,,,,10.1114,,,,
97,K00363,,,0.6485586238926798,,,,,,,15.7737,,,,
98,K00365,,,0.5894437839823544,,,,,,,19.604599999999998,,,,
99,K00375,,,0.6875407711880344,,,,,,,42.8474,,,,
100,K00382,,0.6609999999999999,0.64808486416333,,,,,,20.7544,41.1073,,,,
101,K00384,,,0.665557544096904,,,,,,,103.16820000000001,,,,
102,K00389,,,0.630194467012197,,,,0.568,,,35.6898,,,,8.7324
103,K00390,,,0.6245205783924003,,,,,,,14.3985,,,,
104,K00394,,,0.653,,,,,,,21.6762,,,,
105,K00395,,,0.638,,,,,,,21.6762,,,,
106,K00406,,,0.5935868181515208,,,,,,,15.0511,,,,
107,K00412,0.301,,,,,,,9.4899,,,,,,
108,K00413,,,0.597,,,,,,,8.5485,,,,
109,K00425,,,0.6344936891674471,,,,,,,285.73609999999996,,,,
110,K00426,,,0.67217682080263,,,,,,,108.9986,,,,
111,K00428,,,0.5734750122811207,,,,,,,31.3142,,,,
112,K00432,,,0.6272803252763393,,,,,,,84.9152,,,,
113,K00433,,,0.6212096017726131,,,,,,,392.2071,,,,
114,K00435,,,0.64,,,,,,,12.806,,,,
115,K00446,,,0.6609999999999999,,,,,,,20.0829,,,,
116,K00448,,,0.7084017648576505,,,,,,,20.4528,,,,
117,K00449,,,0.6920483468841,,,,,,,40.955999999999996,,,,
118,K00450,,,0.7187543643966788,,,,,,,15.028699999999999,,,,
119,K00451,,,0.6898609968651305,,,,,,,126.10060000000001,,,,
120,K00452,,,0.578685552341809,,,,,,,23.847299999999997,,,,
121,K00453,,,0.6386036363248161,,,,,,,76.50319999999999,,,,
122,K00456,,,0.5835349961700999,,,,,,,29.8945,,,,
123,K00457,,,0.6937705308945858,,,,,,,77.06410000000001,,,,
124,K00459,,0.5870000000000001,0.7179235683724164,,,,,,1.9779,213.59409999999997,,,,
125,K00463,,,0.606,,,,0.6920000000000001,,,11.0015,,,,8.8076
126,K00469,,,0.5486980765672917,,,,,,,13.6508,,,,
127,K00477,,,0.6080814099868679,,,,,,,19.192700000000002,,,,
128,K00479,,0.601,0.6348799734559128,,,,,,36.4855,61.4632,,,,
129,K00480,,,0.6860665631761399,,,,,,,27.2743,,,,
130,K00481,,,0.5870000000000001,,,,,,,6.1153,,,,
131,K00486,,,0.562,,,,,,,14.1815,,,,
132,K00499,,0.601,0.6348799734559128,,,,,,36.4855,61.4632,,,,
133,K00500,,,0.628,,,,,,,2.9276,,,,
134,K00507,,,0.6400129793291476,,,,,,,230.52099999999996,,,,
135,K00518,,,0.634402078666724,,,,,,,87.49770000000001,,,,
136,K00525,,,0.6341046697523512,,,,,,,123.37079999999999,,,,
137,K00529,,,0.6726895445772262,,,,,,,33.8982,,,,
138,K00537,,,0.634,,,,,,,10.4472,,,,
139,K00540,,,0.6470239391022412,,,,0.634,,,202.95790000000002,,,,8.5119
140,K00544,,,0.6990000000000001,,,,,,,16.6122,,,,
141,K00548,,,0.6495534778432863,,,,,,,14.158,,,,
142,K00549,0.652,,0.6699405400286997,,,,,38.9112,,779.241,,,,
143,K00554,,,0.7077286067682671,,,,,,,53.4315,,,,
144,K00555,,0.6664571861320244,,,,,,,58.798100000000005,,,,,
145,K00558,,,0.5574620390989957,0.564,,,,,,16.7015,34.7946,,,
146,K00560,,,0.623,,,,,,,10.7905,,,,
147,K00561,,,0.649,,,,,,,7.1179,,,,
148,K00564,,,0.7066608640935905,,,,0.634,,,74.0645,,,,35.4776
149,K00566,,,0.629,,,,,,,18.2165,,,,
150,K00567,,,0.683228248339975,,,,,,,84.3214,,,,
151,K00569,,,0.603,,,,,,,6.9849,,,,
152,K00573,,0.621,0.6931056772561235,,,,,,4.5308,159.05349999999999,,,,
153,K00574,,,0.6450004205593949,,,,,,,48.588499999999996,,,,
154,K00575,,,0.564,,,,,,,15.8501,,,,
155,K00588,,,0.6096608441493588,,0.627,,,,,53.9502,,6.2862,,
156,K00598,,,0.6879684735640599,,,,0.62,,,62.527,,,,10.6986
157,K00600,0.635,0.6649337552071127,0.6675333866109311,,,,,10.1648,112.9404,147.6299,,,,
158,K00602,,,0.6829876456688357,,,,,,,201.98239999999996,,,,
159,K00603,,,0.6611036883344192,,,,,,,53.8023,,,,
160,K00604,,,0.7271434945400033,,,,,,,28.1502,,,,
161,K00605,,0.6601190916418367,0.655,,,,,,62.1422,8.8935,,,,
162,K00606,,,0.6858592411620017,,,,,,,129.6717,,,,
163,K00609,,0.648,0.6528917389880284,,,,,,19.9226,74.54429999999999,,,,
164,K00610,,0.6042686716462562,,,,,,,53.3398,,,,,
165,K00611,,0.6459999999999999,0.6294634059968918,,,,,,21.7581,54.2504,,,,
166,K00612,,,0.6076827320459209,,,,,,,34.5076,,,,
167,K00615,,0.644,0.6444894668883515,,,,,,24.4056,204.3229,,,,
168,K00616,,,0.6400063077353114,,,,,,,187.3637,,,,
169,K00619,,,0.622,,,,,,,33.044,,,,
170,K00620,,,0.6799298962950912,,,,,,,59.682599999999994,,,,
171,K00626,,,0.6725673357308859,,,,,,,305.1698,,,,
172,K00627,,,0.6481805125295516,,,,,,,50.764700000000005,,,,
173,K00635,,,0.6946651165462198,,,,0.722972194681571,,,111.38399999999999,,,,31.4728
174,K00640,,,0.6517766575695066,,,,,,,42.5209,,,,
175,K00641,,,0.6493741708004275,,,,,,,141.15579999999997,,,,
176,K00645,,,0.6709999999999999,,,,,,,4.3748,,,,
177,K00648,,,0.6391922050638627,,,,,,,74.53999999999999,,,,
178,K00655,,,0.6606298917493864,,,,,,,182.6748,,,,
179,K00657,,,0.60491584867177,,,,0.489,,,21.7999,,,,3.4367
180,K00662,,,0.6920000000000001,,,,,,,3.9363,,,,
181,K00673,,,,,,,0.674,,,,,,,9.3238
182,K00674,,,0.6397006559379019,,,,,,,19.1056,,,,
183,K00677,,,0.6408648792309044,,,,,,,25.716699999999996,,,,
184,K00682,,,0.701,,,,0.615,,,23.4741,,,,5.1083
185,K00683,,,0.58,,,,,,,10.4859,,,,
186,K00684,,,0.629,,,,,,,10.3409,,,,
187,K00688,,,0.6196474064043139,,,,,,,235.68899999999996,,,,
188,K00700,,,0.6165001978484379,,,,,,,139.36540000000002,,,,
189,K00703,,,0.5969728233535251,,,,,,,77.4648,,,,
190,K00705,,,0.6869270293883859,,,,,,,63.6422,,,,
191,K00720,,,0.5680062770221947,,,,,,,50.3167,,,,
192,K00721,,,0.6396268333832088,,,,,,,91.98580000000001,,,,
193,K00728,,,0.6663605849252061,,,,,,,36.4387,,,,
194,K00737,0.534,,,,,,,5.2925,,,,,,
195,K00748,,,0.6618726284031796,,,,,,,35.019400000000005,,,,
196,K00759,,,0.6537756463939396,,,,,,,71.9436,,,,
197,K00760,,,0.5866750980795751,,,,,,,33.914,,,,
198,K00761,,,0.721,,,,,,,25.3194,,,,
199,K00762,,,0.6680271450724891,,,,,,,116.1052,,,,
200,K00763,,,0.6259565347872498,,,,,,,50.8391,,,,
201,K00764,,0.654340629636102,0.6643383516749582,,,,,,53.7898,174.42340000000002,,,,
202,K00765,,,0.63,,,,,,,6.5996,,,,
203,K00766,,,0.6867335903936002,,,,0.684,,,144.97390000000001,,,,2.6053
204,K00767,,,0.6829919950413758,,,,,,,32.9732,,,,
205,K00768,,,0.7326253542595625,,,,,,,96.73670000000001,,,,
206,K00772,,0.6419659735349716,,,,,,,71.7826,,,,,
207,K00773,,,0.6311397194377413,,,,,,,18.9132,,,,
208,K00782,,,0.7557888975687556,,,,,,,28.5762,,,,
209,K00783,,,0.579181105626816,,,,,,,29.4032,,,,
210,K00784,,0.6444785846342779,0.6897330801102709,,,,0.605,,71.13210000000001,46.479499999999994,,,,30.48
211,K00788,,,0.7164729387238449,,,,,,,44.09,,,,
212,K00789,,0.6115912224773317,0.6595053362144787,,,,,,61.647600000000004,284.1426,,,,
213,K00790,,,0.6535977505717269,,,,,,,59.1731,,,,
214,K00791,,,0.6842568634430177,,,,,,,34.0717,,,,
215,K00793,,,0.6535475716725571,,,,0.54,,,81.593,,,,6.888
216,K00794,,0.6372517486289855,0.6089104080893699,,,,,,66.7412,35.3832,,,,
217,K00796,,,0.6779526169561113,,,,,,,101.68440000000001,,,,
218,K00797,,,0.498,,,,,,,4.672,,,,
219,K00798,,,0.6680778099572771,,,,,,,113.1956,,,,
220,K00799,,,0.6125724002759294,,,,0.5760000000000001,,,211.44049999999996,,,,9.6738
221,K00800,,0.6619999999999999,0.6660063217364752,,,,0.644,,20.7544,64.88419999999999,,,,32.5642
222,K00803,,,0.664,,,,,,,11.162,,,,
223,K00806,,,0.665,,,,,,,10.0114,,,,
224,K00809,,0.6561146643049169,0.6116953809530584,,,,,,65.8345,73.2515,,,,
225,K00812,,,0.662,,,,,,,11.0134,,,,
226,K00817,,,0.6520649411812456,,,,,,,17.4769,,,,
227,K00820,,0.594,0.6554646225112067,,,,,,30.48,156.9749,,,,
228,K00826,,0.629,0.6419856328952167,,,,,,24.9777,92.93379999999999,,,,
229,K00831,,,0.611,,,,,,,6.4793,,,,
230,K00836,,,0.648,,,,,,,36.4855,,,,
231,K00845,,,0.667675488056104,,,,,,,40.9316,,,,
232,K00848,,,0.574,,,,,,,6.4108,,,,
233,K00849,,,0.552,,,,,,,6.8119,,,,
234,K00851,,,0.6517810548851842,,,,,,,71.3768,,,,
235,K00855,,,0.6689932018874727,,,,,,,19.5785,,,,
236,K00856,,,0.7176913119922973,,,,,,,27.679000000000002,,,,
237,K00857,,,0.6035018857984736,,,,,,,25.749,,,,
238,K00858,,0.6467756686648423,0.6836948998394095,,,,0.599,,53.623400000000004,147.86419999999998,,,,4.5763
239,K00859,,,0.6603846951318953,,,,0.687,,,79.0901,,,,6.7761
240,K00864,,,0.601,,,,,,,9.1493,,,,
241,K00865,,,0.7232772172537452,,,,,,,43.3985,,,,
242,K00869,0.691,0.6970000000000001,,,,,,32.5642,21.2256,,,,,
243,K00872,,,0.7490000000000001,,,,,,,13.2692,,,,
244,K00873,,,0.6101200722065315,,,,,,,140.5347,,,,
245,K00876,,,0.584,,,,,,,11.9261,,,,
246,K00886,,,0.6522784020268144,,,,,,,128.1152,,,,
247,K00891,,,0.7356862127617938,,,,,,,39.4617,,,,
248,K00912,,,0.6348624301396608,,,,,,,34.6607,,,,
249,K00919,,,0.7159757860668869,,,,,,,64.6319,,,,
250,K00925,,,0.6716295177498887,,,,,,,153.86710000000002,,,,
251,K00926,,0.6434140175937961,0.7270240907067316,,,,,,54.3146,58.962300000000006,,,,
252,K00927,,,0.673277335995701,,,,,,,259.00649999999996,,,,
253,K00930,,,0.6834751689917876,,,,,,,62.2583,,,,
254,K00931,,,0.6551596644114084,,,,,,,17.4956,,,,
255,K00936,,,0.7202475222420672,,,,,,,66.55330000000001,,,,
256,K00937,,,0.6697272687550603,,,,,,,103.01,,,,
257,K00939,,,0.6611043190737012,,,,,,,148.54559999999998,,,,
258,K00940,,,0.6280103493277557,,,,,,,105.02749999999999,,,,
259,K00941,,,0.7340000000000001,,,,,,,22.4776,,,,
260,K00942,,,0.6103194501667989,,,,,,,23.8235,,,,
261,K00943,0.6709999999999999,,0.6445564590808157,,,,0.621,17.4149,,277.0661999999999,,,,36.4855
262,K00945,,,0.6723685943437139,,,,,,,111.8337,,,,
263,K00946,,,0.6851299942268615,,,,,,,130.58870000000002,,,,
264,K00948,,0.654,0.6452310691428705,,,,,,22.622,224.71710000000002,,,,
265,K00950,,,0.683206730267063,,,,,,,60.906400000000005,,,,
266,K00952,,0.6486081614862858,,,,,,,64.1373,,,,,
267,K00953,,,0.618,,,,,,,6.9384,,,,
268,K00954,,,0.6141212527734646,,,,,,,109.21239999999999,,,,
269,K00957,,,0.6173438856603605,,,,,,,40.1981,,,,
270,K00958,,0.6173992753878832,0.6161044179903996,,,,,,54.365,14.5709,,,,
271,K00962,,,0.6362791860344043,,,,,,,30.1473,,,,
272,K00963,,0.66,0.6510784174684466,,,,,,23.885,45.4248,,,,
273,K00965,,,0.727,,,,,,,19.2753,,,,
274,K00969,,,0.622458938330041,,,,,,,70.414,,,,
275,K00970,,,0.682,,,,,,,10.3059,,,,
276,K00971,,,0.6341426141142339,,,,,,,38.7713,,,,
277,K00973,,,0.6041229596540744,,,,,,,43.8389,,,,
278,K00974,,,0.5720000000000001,,,,,,,7.8718,,,,
279,K00975,,,0.6063254257181551,,,,,,,33.2059,,,,
280,K00978,,,0.552514672185295,,,,,,,13.040899999999999,,,,
281,K00979,,,0.6609999999999999,,,,,,,10.3462,,,,
282,K00981,,,0.6779334651865535,,,,,,,103.31920000000002,,,,
283,K00982,,,0.7182736320773554,,,,,,,68.2471,,,,
284,K00986,,,0.5902420532623042,,0.33961603652345945,,,,,1840.7631000000006,,11.5755,,
285,K00989,,,0.6649401839502369,,,,,,,49.9502,,,,
286,K00990,,,0.6794398190548662,,,,,,,103.2333,,,,
287,K00991,,,0.604,,,,,,,10.3781,,,,
288,K00995,,,0.6251315781817636,,,,,,,19.9317,,,,
289,K00997,,,0.6470591983032589,,,,,,,20.6732,,,,
290,K01000,,,0.5830416652600278,,,,,,,57.8735,,,,
291,K01004,,,0.63,,,,,,,7.4153,,,,
292,K01005,,,0.6663677833470404,,,,0.6491226644591642,,,250.14280000000002,,,,26.6265
293,K01006,,,0.6597083435379381,,,,,,,101.7095,,,,
294,K01007,,0.6381666122918482,,,,,,,49.9687,,,,,
295,K01008,,,0.7095377421637961,,,,,,,71.14789999999999,,,,
296,K01011,,0.6144329430839428,,,,,,,58.529,,,,,
297,K01023,,,0.5579999999999999,,,,,,,11.5467,,,,
298,K01039,,,0.7192127204716438,,,,,,,83.2603,,,,
299,K01040,,,0.7107799576144499,,,,,,,55.2169,,,,
300,K01042,,,0.6681568287141959,,,,,,,15.7385,,,,
301,K01046,,,0.6679999999999999,,,,,,,10.0743,,,,
302,K01051,,,0.619,,,,,,,3.5462,,,,
303,K01053,,,0.6372818173781675,,,,,,,16.4572,,,,
304,K01054,,,0.682,,,,,,,27.1288,,,,
305,K01055,,,0.648636550078185,,,,,,,53.4613,,,,
306,K01056,,,0.6520004785754782,,,,,,,124.54750000000001,,,,
307,K01057,,,0.6741817077306813,,,,,,,115.9305,,,,
308,K01060,,,0.7498781071636199,,,,,,,23.0143,,,,
309,K01061,,,0.6430352914967802,,,,0.6541503164919253,,,381.62480000000005,,,,33.6551
310,K01066,,,0.6510827773369204,,,,,,,96.7746,,,,
311,K01068,,,0.6886387667226536,,,,,,,49.6406,,,,
312,K01069,,0.635413444381239,0.6522082715047524,,,,,,59.801100000000005,135.588,,,,
313,K01070,,,0.645,,,,,,,2.8923,,,,
314,K01079,,,0.6806865001022075,,,,,,,130.4446,,,,
315,K01091,,0.644,0.6331219514677223,,,,0.695,,37.6967,31.1655,,,,8.0048
316,K01092,,,0.6703070377880869,,,,,,,56.162,,,,
317,K01095,,,0.5979828617945345,,,,,,,22.8978,,,,
318,K01104,,,0.7109466843386026,,,,0.7290000000000001,,,73.9731,,,,11.0704
319,K01113,,,0.6,,,,,,,6.1118,,,,
320,K01114,,,0.6397523438453049,,,,,,,322.1788,,,,
321,K01118,,,0.5625214588683558,,,,,,,103.1786,,,,
322,K01126,0.643,,0.5920000000000001,,,,,7.4567,,4.8204,,,,
323,K01129,,,0.6539818194992123,,,,,,,114.2949,,,,
324,K01151,,0.639,0.6539814909888281,,,,,,35.4776,144.89610000000002,,,,
325,K01153,,,0.6111748427182735,,,,,,,21.9019,,,,
326,K01154,,,0.5543983291698028,,,,,,,21.1289,,,,
327,K01156,,,0.5710570360592166,,,,,,,22.5977,,,,
328,K01159,,,0.7054253666939909,,,,,,,72.5959,,,,
329,K01160,,,0.615,,,,,,,20.1169,,,,
330,K01170,,0.6405092932621891,,,,,,,53.3186,,,,,
331,K01178,,0.6402641662468155,0.6295707781835157,,,,,,54.8856,75.3023,,,,
332,K01183,,,0.5490594526321472,,,,,,,23.102400000000003,,,,
333,K01191,,,0.665,,,,,,,10.9103,,,,
334,K01194,,,0.574,,,,,,,6.3223,,,,
335,K01202,,,0.657,,,,,,,11.7277,,,,
336,K01206,,,0.598464800559428,,,,,,,109.97730000000001,,,,
337,K01207,,,0.6749582522656369,,,,,,,23.9148,,,,
338,K01209,,,0.5671663594883006,,,,0.616,,,26.913899999999998,,,,28.4328
339,K01214,,,0.5670000000000001,,,,,,,21.4514,,,,
340,K01224,0.56,,,,,,,8.3591,,,,,,
341,K01236,,,0.6531574541193291,,,,,,,51.5899,,,,
342,K01239,,,0.6295129238907569,,,,0.602,,,124.3206,,,,7.3236
343,K01241,,,0.6823755530074755,,,,,,,29.282700000000002,,,,
344,K01246,,,0.6304208765575843,,0.624,,,,,150.10049999999998,,10.0769,,
345,K01247,,,0.641883841594868,,,,,,,36.244800000000005,,,,
346,K01251,,0.6577472532663788,0.6610860792172215,,,,,,49.9687,312.19169999999997,,,,
347,K01255,,0.6507613157120004,,,,,,,59.801100000000005,,,,,
348,K01258,,,0.662,,,,,,,9.0793,,,,
349,K01259,,0.647,0.6572806601892397,,,,,,25.9749,97.83399999999999,,,,
350,K01265,,0.6629408927544707,0.6524196933942286,,,,0.6859999999999999,,44.0539,85.09430000000002,,,,24.4455
351,K01266,,,0.6625723800121239,,,,,,,165.86060000000003,,,,
352,K01271,,,0.643,,,,,,,20.2149,,,,
353,K01273,,,0.6642493947119985,,,,,,,159.42570000000003,,,,
354,K01283,,,0.616,,,,,,,6.8437,,,,
355,K01286,,,0.6493813004526219,,,,,,,46.35029999999999,,,,
356,K01295,,,0.6147298611249188,,,,,,,19.515900000000002,,,,
357,K01297,,,0.6566404548524916,,,,,,,63.6905,,,,
358,K01301,,,0.618,,,,,,,8.6367,,,,
359,K01303,,,0.5646579857760028,,,,,,,33.3307,,,,
360,K01304,,,0.71,,,,,,,10.8395,,,,
361,K01356,,,0.6463294342624787,,,,,,,87.3665,,,,
362,K01358,,,0.6421263971650727,,,,0.7170000000000001,,,306.0383,,,,10.5446
363,K01372,,,0.657,,,,,,,19.0598,,,,
364,K01385,,0.5929300899881018,,,,,0.6253943715670729,,56.9114,,,,,52.2898
365,K01409,,0.6491887115483255,0.7150883698253339,,,,,,53.3284,131.5609,,,,
366,K01419,,,0.6003165484943128,,,,,,,54.1238,,,,
367,K01424,,0.647016580667003,,,,,,,70.9469,,,,,
368,K01425,,,0.6706631739628732,,,,,,,111.55529999999999,,,,
369,K01426,,,0.6842952494545916,,,,,,,154.4409,,,,
370,K01428,,,0.5572510427584212,,,,,,,29.7526,,,,
371,K01429,,,0.6012357921488113,,,,,,,30.475099999999998,,,,
372,K01430,,,0.594,,,,,,,4.615,,,,
373,K01431,,,0.6179999999999999,,,,,,,11.1247,,,,
374,K01433,,,0.6540440518308752,,,,,,,112.0136,,,,
375,K01438,,,0.628058281177067,,,,,,,59.7723,,,,
376,K01439,,,0.608,,,,,,,34.7946,,,,
377,K01443,,,0.6806969318880906,,,,,,,42.9815,,,,
378,K01444,,,0.613,,,,,,,7.4207,,,,
379,K01448,,,0.6392029006317785,,,,0.6709999999999999,,,151.0457,,,,11.0428
380,K01462,,,0.6015089682898652,,,,,,,98.6883,,,,
381,K01463,,0.5920000000000001,0.6031078630221489,,,,,,30.48,16.2298,,,,
382,K01464,,,0.664,,,,,,,7.6691,,,,
383,K01465,,,0.653,,,,,,,9.0011,,,,
384,K01466,,,0.5949999999999999,,,,,,,8.8295,,,,
385,K01468,,,0.6879953832953051,,,,,,,86.1481,,,,
386,K01470,,,0.6268517077635206,,,,,,,112.85860000000001,,,,
387,K01476,,,0.6283697623977431,,,,,,,56.7418,,,,
388,K01477,,,0.6892987120763323,,,,,,,66.991,,,,
389,K01478,,0.6555095562683299,0.7015775790842299,,,,,,85.8091,118.86149999999999,,,,
390,K01480,,0.6459999999999999,0.6601438762014216,,,,,,23.0514,93.49849999999999,,,,
391,K01483,0.6650000000000001,,0.6629999999999999,,,,,11.8567,,5.6456,,,,
392,K01485,,,0.6970000000000001,,,,,,,5.1701,,,,
393,K01488,,,0.687,,,,,,,19.0239,,,,
394,K01489,,,0.6250800887182915,,,,,,,92.82169999999999,,,,
395,K01493,,,0.6283843160906075,,,,,,,11.3573,,,,
396,K01494,,,0.5953021948617505,,,,,,,137.97289999999998,,,,
397,K01495,,,0.6503726384463597,,0.496,,,,,200.34189999999998,,5.5985,,
398,K01496,,,0.6175881293061548,,,,,,,14.738599999999998,,,,
399,K01497,,0.622,0.6390461048704812,,,,,,20.818,125.4847,,,,
400,K01507,,,0.634161452074145,,,,,,,225.53300000000004,,,,
401,K01512,,,0.6587984926441146,,,,,,,44.5477,,,,
402,K01515,,0.645,0.662,,,,,,8.2832,21.8655,,,,
403,K01518,,,0.623,,,,,,,20.5986,,,,
404,K01520,,,0.6683806499343706,0.721,,,0.6579999999999999,,,80.0187,5.1267,,,25.1129
405,K01521,,,,,,,0.563,,,,,,,3.0254
