,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
44,K00202,,,0.7520999109262538,,,,,,,,10.622,,,,,
45,K00208,,,0.6509999999999999,,,,,,,,18.0465,,,,,
46,K00215,,,0.6711025219004858,,,,,,,,84.04270000000001,,,,,
47,K00217,,,0.645,,,,,,,,10.5178,,,,,
48,K00218,,,0.526,,,,,,,,4.8403,,,,,
49,K00221,,,0.6469902752193624,,,,,0.733,,,13.1288,,,,,5.1512
50,K00227,,,0.706,,,,,,,,9.6482,,,,,
51,K00228,,,0.6760029498525894,,,,,,,,47.4456,,,,,
52,K00230,,,0.6864526873606542,,,,,,,,24.4828,,,,,
53,K00232,,,0.7141530306257382,,,,,,,,31.3691,,,,,
54,K00240,,0.44628952948681105,0.6396756037235807,,,,,,,19.3096,126.34969999999998,,,,,
55,K00241,,0.4606380881275992,0.6440054427231635,,,,,,,15.0194,54.7931,,,,,
56,K00242,,,0.6548748246624836,,,,,,,,30.0245,,,,,
57,K00249,,,0.6518887286451093,,,,,,,,39.9165,,,,,
58,K00252,,,0.6564316875906575,,,,,,,,29.972,,,,,
59,K00254,,,0.6522502682897721,,,,,,,,14.422999999999998,,,,,
60,K00259,,,0.6847773665786813,,,,,,,,67.15310000000001,,,,,
61,K00273,,,0.6645686920975902,,,,,,,,66.2948,,,,,
62,K00274,,,0.7309999999999999,,,,,,,,9.473,,,,,
63,K00275,,0.464,0.683382096804162,,,,,,,7.5668,152.3533,,,,,
64,K00276,,,0.6507912543402388,,,,,,,,26.2854,,,,,
65,K00282,,0.466,0.6750056034982705,,,,,,,9.4795,33.0734,,,,,
66,K00283,,,0.7120000000000002,,,,,,,,23.2362,,,,,
67,K00286,,,0.6772389644633597,,,,,0.7351090968653837,,,106.4255,,,,,7.9307
68,K00287,,,0.7209919067813928,,,,,,,,17.2685,,,,,
69,K00297,,,0.6750091358812569,,,,,,,,44.063700000000004,,,,,
70,K00299,,,0.477,,,,,,,,3.6205,,,,,
71,K00304,,,0.688,,,,,,,,10.0208,,,,,
72,K00311,,,0.6706879000409771,,,,,,,,31.4182,,,,,
73,K00313,,0.453,,,,,,,,6.1458,,,,,,
74,K00318,,,0.47500000000000003,,,,,,,,6.0906,,,,,
75,K00330,,,0.6187348441821914,,,,,,,,167.15850000000003,,,,,
76,K00331,,,0.6011263514335531,,,,,,,,34.3685,,,,,
77,K00332,,,0.6772124525806594,,,,,,,,43.485299999999995,,,,,
78,K00334,,,0.6548016422194708,,,,,,,,54.4935,,,,,
79,K00337,,,0.645,,,,,,,,10.0221,,,,,
80,K00338,,,0.6559613925571792,,,,,,,,25.8932,,,,,
81,K00339,,,0.657123407924304,,,,,,,,125.12650000000001,,,,,
82,K00340,,0.37299999999999994,0.625359303205407,,,,,,,6.1355,91.04740000000001,,,,,
83,K00343,,,0.5956652412111464,,,,,,,,17.2179,,,,,
84,K00344,,0.342,0.7145480899810449,,,,,,,6.2125,47.95009999999999,,,,,
85,K00355,,,0.644,,,,,,,,2.9713,,,,,
86,K00363,,,0.611004258884134,,,,,,,,16.7531,,,,,
87,K00365,,,0.7078765708582337,,,,,,,,19.706699999999998,,,,,
88,K00368,,0.35600000000000004,0.613,,,,,,,5.3122,4.2772,,,,,
89,K00371,,,0.627,,,,,,,,1.963,,,,,
90,K00373,,,0.6535141370843197,,,,,,,,7.847700000000001,,,,,
91,K00383,,,0.6859999999999999,,,,,,,,13.0556,,,,,
92,K00384,,0.4598742184119504,0.6598306652846954,,,,,,,10.7725,77.60849999999999,,,,,
93,K00389,,0.425,0.654967759034418,,,,,0.393,,9.1368,96.06199999999998,,,,,5.2071
94,K00390,,0.43463812798042856,0.6556361308301872,,,,,,,34.8238,129.8142,,,,,
95,K00395,,,0.574,,,,,,,,5.0839,,,,,
96,K00411,,,0.6757432998945507,,,,,,,,31.1261,,,,,
97,K00412,,,0.631037456706088,,,,,,,,48.9648,,,,,
98,K00413,,,0.6757339094163165,,,,,,,,40.1995,,,,,
99,K00425,,,0.6310825519862259,,,,,,,,236.71140000000005,,,,,
100,K00426,,,0.655064520930232,,,,,0.642,,,119.82089999999998,,,,,4.7948
101,K00428,,,0.5240391226468515,,,,,,,,12.8128,,,,,
102,K00432,,,0.6549660023393024,,,,,,,,21.8596,,,,,
103,K00433,,,0.6468674909585462,,,,,,,,74.1575,,,,,
104,K00441,,,0.6632571711981404,,,,,,,,49.99100000000001,,,,,
105,K00446,,,0.663227674511953,,,,,,,,15.8096,,,,,
106,K00448,,,0.6627369926062037,,,,,,,,77.33619999999999,,,,,
107,K00449,,,0.6787746758213264,,,,,,,,92.60519999999998,,,,,
108,K00450,,,0.6603976770385572,,,,,,,,6.4674,,,,,
109,K00451,,,0.6649146702998499,,,,,,,,110.7916,,,,,
110,K00452,,,0.5594238666726659,,,,,,,,8.0563,,,,,
111,K00453,,,0.6518041235557902,,,,,,,,83.82130000000001,,,,,
112,K00456,,,0.5666670042369037,,,,,,,,8.5367,,,,,
113,K00457,,,0.6407807543912925,,,,,,,,136.2661,,,,,
114,K00459,,0.648,0.7071826278142679,,,,,,,8.0963,171.60319999999996,,,,,
115,K00469,,,0.653,,,,,,,,4.102,,,,,
116,K00472,,,0.7349263215496045,,,,,,,,21.9741,,,,,
117,K00476,,,0.7181977571853586,,,,,,,,17.521900000000002,,,,,
118,K00479,,,0.662,,,,,,,,17.0842,,,,,
119,K00480,,,0.683920318024519,,,,,,,,9.6899,,,,,
120,K00500,,,0.7,,,,,,,,9.8624,,,,,
121,K00505,,,0.659,,,,,,,,10.3172,,,,,
122,K00507,,,0.6621396566639337,,,,,,,,141.7389,,,,,
123,K00518,,,0.6574352156843061,,,,,,,,39.8652,,,,,
124,K00525,,0.4184454718312851,0.6174819394197961,,,,,,,44.7491,131.5097,,,,,
125,K00526,,,0.608,,,,,,,,5.9341,,,,,
126,K00529,,,0.7390000000000001,,,,,,,,9.3823,,,,,
127,K00537,,,0.5648503805950695,,,,,,,,21.884,,,,,
128,K00540,,0.475,0.6688599630149008,,,,,,,5.576,186.06030000000004,,,,,
129,K00544,,,0.6673046896266612,,,,,,,,11.2767,,,,,
130,K00545,,0.337,,,,,,,,5.0989,,,,,,
131,K00548,,0.378,0.6533875038358363,,,,,,,4.2908,214.673,,,,,
132,K00549,,,0.6651144737114617,,,,,0.6842990450162377,,,501.0438000000001,,,,,10.6404
133,K00554,,,0.6910849428035529,,,,,,,,118.86690000000002,,,,,
134,K00555,,0.472,,,,,,,,7.8941,,,,,,
135,K00556,,,0.6990000000000002,,,,,,,,4.2024,,,,,
136,K00558,,,0.5404324963082092,0.6579999999999999,,,,,,,34.4031,9.7655,,,,
137,K00560,,,0.6411881933792736,,,,,,,,46.757600000000004,,,,,
138,K00561,,,,,,,,0.622,,,,,,,,8.6789
139,K00563,,,0.763,,,,,,,,2.9014,,,,,
140,K00564,,,0.696246025726687,,,,,,,,7.3302,,,,,
141,K00566,,,0.6646989986840882,,,,,,,,41.6291,,,,,
142,K00567,,,0.677000407047484,,,,,,,,31.526000000000003,,,,,
143,K00570,,,0.6453507370318249,,,,,,,,47.871700000000004,,,,,
144,K00571,,,0.597,,,,,,,,5.8207,,,,,
145,K00573,,0.7090000000000001,0.6997706782994584,,,,,,,8.1734,148.59769999999997,,,,,
146,K00574,,,0.6497839812435812,,,,,,,,73.3047,,,,,
147,K00588,,0.35336584093228746,0.6279861738067922,,,,,,,15.4649,60.04169999999999,,,,,
148,K00595,,,0.6522824806816011,,,,,,,,37.4706,,,,,
149,K00598,,,0.6910290504868434,,,,,,,,54.9675,,,,,
150,K00600,,0.43597001478660197,0.668663551954672,,,,,,,33.096199999999996,512.1605,,,,,
151,K00602,,,0.68853628304743,,,,,,,,319.4025,,,,,
152,K00604,,,0.6514459625034896,,,,,,,,26.45,,,,,
153,K00605,,0.422,0.6791177606088228,,,,,,,8.7585,31.473300000000002,,,,,
154,K00606,,0.4223720218244081,0.6899492269302002,,,,,,,14.0442,155.93740000000003,,,,,
155,K00609,,0.448,0.6757585156977716,,,,,,,10.4783,59.2732,,,,,
156,K00610,,0.3981308249621771,,,,,,,,13.236899999999999,,,,,,
157,K00611,,,0.6833840021485229,,,,,,,,22.284599999999998,,,,,
158,K00612,,,0.488,,,,,,,,4.819,,,,,
159,K00613,,,0.6842120080544598,,,,,,,,17.1647,,,,,
160,K00615,,0.4929631704051693,0.6581267826983634,,,,,,,10.526399999999999,75.8423,,,,,
161,K00616,,0.407,0.6415105075233767,,,,,,,4.4619,60.8619,,,,,
162,K00619,,,0.662,,,,,,,,4.7025,,,,,
163,K00620,,,0.6671687589671572,,,,,,,,61.2702,,,,,
164,K00621,,,0.385,,,,,,,,4.7693,,,,,
165,K00625,,,0.6729999999999999,,,,,,,,8.6985,,,,,
166,K00626,,,0.6837011746912572,,,,,,,,464.5216,,,,,
167,K00635,,,0.7147478431488538,,,,,0.7221049183135425,,,235.91510000000005,,,,,10.7152
168,K00640,,,0.684641616270599,,,,,,,,116.21710000000002,,,,,
169,K00641,,,0.6625430720730556,,,,,,,,189.6736,,,,,
170,K00645,,,0.7240000000000001,,,,,,,,16.2862,,,,,
171,K00648,,,0.6625802376678651,,,,,,,,49.9207,,,,,
172,K00655,,,0.6871442791384577,,,,,0.672,,,132.8379,,,,,1.8189
173,K00657,,,0.5192078902665929,,,,,,,,19.799500000000002,,,,,
174,K00661,,,0.601713587872435,,,,,,,,6.9998000000000005,,,,,
175,K00662,,,0.6896856098332647,,,,,,,,43.211000000000006,,,,,
176,K00663,,,0.6548085400535066,,,,,,,,27.761100000000003,,,,,
177,K00666,,,0.7340000000000001,,,,,,,,11.5142,,,,,
178,K00673,,,0.6748802889375196,,,,,,,,12.9205,,,,,
179,K00674,,,0.6880669946688533,,,,,,,,121.55000000000001,,,,,
180,K00677,,,0.616588257827049,,,,,,,,64.0076,,,,,
181,K00682,,,0.7290708488063933,,,,,0.669,,,34.2185,,,,,10.12
182,K00683,,,0.7290000000000001,,,,,,,,9.8647,,,,,
183,K00684,,,0.6599785363643764,,,,,,,,56.0665,,,,,
184,K00688,,,0.6554222328642905,,,,,,,,83.6745,,,,,
185,K00694,,,0.6859999999999999,,,,,,,,5.2172,,,,,
186,K00696,,,0.6690193529783259,,,,,,,,15.486999999999998,,,,,
187,K00700,,,0.5822312487226002,,,,,,,,53.3014,,,,,
188,K00703,,,0.5748560159671797,,,,,,,,46.864799999999995,,,,,
189,K00720,,,0.6593263621866875,,,,,,,,12.2564,,,,,
190,K00721,,0.441,0.6428971169548466,,,,,,,8.8526,20.3905,,,,,
191,K00728,,,0.5793328179058173,,,,,,,,9.1772,,,,,
192,K00748,,,0.6056959054172129,,,,,,,,5.7208000000000006,,,,,
193,K00759,,0.41597053353165875,0.645197335074324,,,,,,,13.0659,97.9114,,,,,
194,K00760,,,0.6351861924209277,,,,,,,,198.5556,,,,,
195,K00761,,,0.6459734232704113,,,,,,,,28.612,,,,,
196,K00762,,0.464,0.6788368411413221,,,,,0.349,,9.3698,59.6933,,,,,5.382
197,K00763,,,0.6806111921468071,,,,,,,,67.1808,,,,,
198,K00764,,0.46127084055483086,0.6723856975275352,,,,,,,19.7318,314.45009999999996,,,,,
199,K00765,,0.4238768265013122,0.6612160431054882,,,,,,,12.7706,87.20049999999999,,,,,
200,K00766,,0.43726190314554564,0.7096317392205539,,,,,0.433,,13.0378,175.8073,,,,,3.6876
201,K00767,,0.44,0.6781491122599015,,,,,,,7.8485,23.962600000000002,,,,,
202,K00768,,,0.6895679926422954,,,,,,,,67.8315,,,,,
203,K00769,,,0.6718091652908168,,,,,,,,16.479,,,,,
204,K00772,,0.38792852417370133,0.711,,,,,,,11.3367,11.5566,,,,,
205,K00773,,,0.6485132753226526,,,,,,,,51.1283,,,,,
206,K00782,,,0.6945994602836887,,,,,,,,86.63570000000003,,,,,
207,K00783,,,0.6558313873086583,,,,,0.7000000000000001,,,85.7478,,,,,3.605
208,K00784,,0.42218278527237313,0.6117246371625341,,,,,,,13.4109,53.84339999999999,,,,,
209,K00788,,,0.7282854473112099,,,,,,,,15.554400000000001,,,,,
210,K00789,,0.46596922392286355,0.6677759199993826,,,,,,,21.4726,543.9583,,,,,
211,K00790,,,0.6738876579867856,,,,,,,,197.3901,,,,,
212,K00791,,,0.506,,,,,,,,4.6558,,,,,
213,K00793,,0.4524692761298271,0.6637903018794096,,,,,,,17.1838,183.41770000000002,,,,,
214,K00794,,0.3959755046926431,0.6595890970521915,,,,,,,15.225100000000001,122.2247,,,,,
215,K00795,,,0.735,,,,,,,,11.4345,,,,,
216,K00796,,0.35100000000000003,0.680521640888986,,,,,,,4.4882,45.8871,,,,,
217,K00797,,,0.5119444212160245,,,,,,,,31.6415,,,,,
218,K00798,,0.4219913279967863,0.6970789670356216,,,,,0.746,,25.619699999999998,165.2,,,,,2.0348
219,K00799,,,0.6260819213022693,,0.333,,,,,,464.976,,3.7457,,,
220,K00800,,0.41993875119118584,0.6823672629174895,,,,,,,28.155099999999997,158.3515,,,,,
221,K00801,,,0.514,,,,,,,,2.432,,,,,
222,K00806,,,0.6840159097885481,,,,,,,,39.144000000000005,,,,,
223,K00809,,0.4346121418010453,0.6264615943856102,,,,,,,35.3889,49.5685,,,,,
224,K00817,,,0.7101284983686208,,,,,,,,19.4195,,,,,
225,K00820,,0.4150386813055764,0.6646867239157813,,,,,,,34.3903,253.4406,,,,,
226,K00821,,,0.654,,,,,,,,10.1914,,,,,
227,K00826,,0.4485043043279722,0.6829201948119819,,,,,,,29.341299999999997,24.1052,,,,,
228,K00831,,,0.6328889496484411,,,,,,,,27.313699999999997,,,,,
229,K00835,,,0.478,,,,,,,,4.2304,,,,,
230,K00847,,,0.5791140400556237,,,,,,,,11.258299999999998,,,,,
231,K00848,,,0.6446389292642951,,,,,,,,24.049899999999997,,,,,
232,K00849,,,0.69,,,,,,,,9.0084,,,,,
233,K00850,,,0.644,,,,,,,,8.9118,,,,,
234,K00851,,,0.452570937108223,,,,,,,,8.7125,,,,,
235,K00852,,,0.7245901508889656,,,,,,,,40.5733,,,,,
236,K00853,,,0.614,,,,,,,,6.4821,,,,,
237,K00854,,,0.622,,,,,,,,9.7038,,,,,
238,K00855,,,0.5908804999757257,,,,,,,,34.186,,,,,
239,K00856,,,0.7347630050579327,,,,,,,,26.481299999999997,,,,,
240,K00857,,,0.6445109943687652,,,,,,,,93.0816,,,,,
241,K00858,,0.4688214485607389,0.6697175464549265,,,,,,,34.5009,267.3361,,,,,
242,K00859,,,0.6742203543100168,,,,,,,,138.34310000000002,,,,,
243,K00862,,,0.705,,,,,,,,8.0657,,,,,
244,K00865,,,0.763252750569149,,,,,,,,63.6352,,,,,
245,K00867,,,0.6588440624172914,,,,,,,,51.0991,,,,,
246,K00868,,,0.650280936728332,,,,,,,,12.918399999999998,,,,,
247,K00869,,0.42492091403767807,,,,,,,,13.6003,,,,,,
248,K00872,,0.48700000000000004,0.514,,,,,,,11.3575,5.5393,,,,,
249,K00873,0.6890000000000001,,0.6837846561009996,,,,,,10.3261,,492.8362,,,,,
250,K00874,,,0.662814970985804,,,,,,,,25.680100000000003,,,,,
251,K00876,,,0.5878868475180166,,,,,,,,7.0464,,,,,
252,K00878,,,0.6896616167858625,,,,,,,,34.175399999999996,,,,,
253,K00883,,,0.6990983649001756,,,,,,,,15.036800000000001,,,,,
254,K00886,,,0.6393375480359202,,,,,,,,52.26559999999999,,,,,
255,K00887,,,0.6404111661535405,,,,,,,,18.9181,,,,,
256,K00891,,,0.643882910651935,,,,,,,,52.49819999999999,,,,,
257,K00912,,,0.6013669930235628,,,,,,,,22.5381,,,,,
258,K00919,,,0.7171232632155865,,,,,0.6910288563279438,,,91.98980000000002,,,,,10.8262
259,K00925,,,0.6703328065914392,,,,,,,,105.69699999999999,,,,,
260,K00926,,0.388,0.7235054007281744,,,,,,,5.5502,65.5157,,,,,
261,K00927,,0.4374017692689636,0.6583266975453808,,,,,,,37.877,136.30100000000002,,,,,
262,K00928,,0.47,0.6940000000000001,,,,,,,13.3706,17.3107,,,,,
263,K00930,,,0.6933173123979218,,,,,,,,92.14609999999999,,,,,
264,K00931,,,0.542,,,,,,,,3.2519,,,,,
265,K00936,,,0.665283220468318,,,,,,,,91.23199999999999,,,,,
266,K00937,,,0.6558253421834487,,,,,,,,159.80600000000004,,,,,
267,K00939,,,0.6697900652215231,,,,,,,,113.4694,,,,,
268,K00940,,0.40562640257709975,0.6273542790279194,,,,,,,15.229600000000001,59.1567,,,,,
269,K00941,,,0.737,,,,,,,,12.8429,,,,,
270,K00942,,,0.6257871830636416,,,,,,,,50.3289,,,,,
271,K00943,,0.41772486310032253,0.710152567872144,,,,,,,13.708,141.56490000000002,,,,,
272,K00945,,0.34,0.6788966480798327,,,,,0.7520863122218558,,4.5108,162.8779,,,,,15.2925
273,K00946,,,0.7341153807369436,,,,,,,,112.79379999999999,,,,,
274,K00947,,,0.6270000000000001,,,,,,,,16.1033,,,,,
275,K00948,,0.4236333751656523,0.6443725701390093,,0.711,,,,,31.366,473.80450000000013,,2.2214,,,
276,K00949,,,0.6991173150804776,,,,,,,,35.71039999999999,,,,,
277,K00950,,,0.7069913274579276,,,,,,,,84.5404,,,,,
278,K00952,,0.42181419349650345,,,,,,,,33.5316,,,,,,
279,K00954,,,0.6274065323265717,,,,,,,,225.2239,,,,,
280,K00956,,,0.7,,,,,,,,8.2334,,,,,
281,K00957,,,0.6837593403732405,,,,,,,,117.74880000000002,,,,,
282,K00958,,0.35600000000000004,0.6497398587172325,,,,,,,6.2854,93.2656,,,,,
283,K00962,,,0.6325411689817637,,,,,,,,58.2968,,,,,
284,K00963,,,0.6998423141274023,,,,,,,,63.8841,,,,,
285,K00969,,,0.6497421215875482,,,,,,,,100.5527,,,,,
286,K00971,,,0.691418960535044,,,,,,,,45.1448,,,,,
287,K00973,,,0.6389042115463393,,,,,,,,44.4457,,,,,
288,K00975,,,0.6532009567374497,,,,,,,,71.5842,,,,,
289,K00978,,,0.5429675376006409,,,,,,,,18.6695,,,,,
290,K00979,,,0.5870000000000001,,,,,,,,4.6184,,,,,
291,K00981,,,0.6744222303444541,,,,,,,,149.0852,,,,,
292,K00982,,,0.7247986421552375,,,,,,,,40.943,,,,,
293,K00986,,,0.5923328335603515,,,,,,,,651.8786000000002,,,,,
294,K00988,,,0.513,,,,,,,,3.6325,,,,,
295,K00989,,,0.6754856566919335,,,,,,,,43.107,,,,,
296,K00990,,,0.7019995956468424,,,,,,,,55.78039999999999,,,,,
297,K00992,,,0.68,,,,,,,,8.9691,,,,,
298,K00997,,,0.6622628757126048,,,,,,,,53.34140000000001,,,,,
299,K01000,,,0.6198046946058855,,,,,,,,81.7717,,,,,
300,K01004,,,0.6475473259326064,,,,,,,,82.43630000000002,,,,,
301,K01005,,,0.6675209171135945,,,,,0.7188490796750748,,,370.1144000000001,,,,,24.595099999999995
302,K01006,,0.5430659974788905,0.7031334398056368,,,,,,,23.3521,70.8533,,,,,
303,K01008,,,0.6479331349895515,,,,,,,,76.3848,,,,,
304,K01009,,,0.685,,,,,,,,9.3449,,,,,
305,K01011,,0.38496853864673597,0.6984793103560998,,,,,,,8.2976,52.252100000000006,,,,,
306,K01012,,0.46516489594511484,0.6873910839758443,,,,,,,12.3,42.7387,,,,,
307,K01023,,,0.6064948949544353,,,,,,,,36.354200000000006,,,,,
308,K01029,,,0.628,,,,,,,,17.6452,,,,,
309,K01032,,,0.638,,,,,,,,13.9253,,,,,
310,K01039,,,0.677545771388842,,,,,,,,63.3838,,,,,
311,K01040,,,0.6661781043869238,,,,,,,,36.8723,,,,,
312,K01042,,,0.7198380980348656,,,,,,,,60.126000000000005,,,,,
313,K01046,,,0.445,,,,,,,,4.321,,,,,
314,K01047,,,0.5888387223877629,,,,,,,,41.397,,,,,
315,K01048,,,0.7129189516156075,,,,,,,,13.436,,,,,
316,K01051,,,0.5798208681451262,,,,,,,,9.299,,,,,
317,K01053,,,0.6559999999999999,,,,,,,,5.0572,,,,,
318,K01054,,,0.525,,,,,,,,10.4692,,,,,
319,K01055,,,0.6476859403018328,,,,,,,,57.8428,,,,,
320,K01056,,,0.6839365357184488,,,,,,,,148.54089999999997,,,,,
321,K01057,,,0.6814127083778786,,,,,,,,77.35900000000001,,,,,
322,K01060,,,0.5946253004350078,,,,,,,,11.0609,,,,,
323,K01061,,0.5197351574693349,0.6744060462892689,,,,,,,26.8626,161.67890000000003,,,,,
324,K01066,,,0.73,,,,,,,,10.9406,,,,,
325,K01068,,,0.6902196943790319,,,,,0.648,,,14.2394,,,,,5.8354
326,K01069,,0.39255088592003196,0.653881690521609,,,,,,,21.4837,128.9978,,,,,
327,K01070,,,0.6682636577614912,,,,,,,,59.0481,,,,,
328,K01076,,,0.449,,,,,,,,3.8605,,,,,
329,K01077,,,0.6572754863887404,,,,,,,,48.94030000000001,,,,,
330,K01079,,0.4394464492616523,0.752,,,,,,,24.4416,8.2813,,,,,
331,K01081,,,0.711,,,,,,,,11.4685,,,,,
332,K01082,,,0.6165673274140853,,,,,,,,12.951799999999999,,,,,
333,K01083,,,0.6622767657903792,,,,,,,,8.3584,,,,,
334,K01087,,,0.724989212252179,,,,,,,,17.651699999999998,,,,,
335,K01091,,,0.6489273340579099,,,,,,,,86.578,,,,,
336,K01092,,,0.6435167832677553,,,,,,,,64.7664,,,,,
337,K01095,,,0.6368384224028251,,,,,,,,16.4948,,,,,
338,K01104,,,0.6821218251305424,,,,,,,,117.8899,,,,,
339,K01113,,,0.6402520790092824,,,,,0.5589999999999999,,,98.9788,,,,,4.1868
340,K01114,,,0.5413745813581573,,,,,,,,27.962400000000002,,,,,
341,K01115,,,0.7,,,,,,,,10.4527,,,,,
342,K01118,,,0.6770724494437605,,,,,,,,24.222,,,,,
343,K01126,,,0.6463841357042693,,,,,,,,54.7255,,,,,
344,K01129,,,0.6408852765181631,,,,,,,,110.97019999999998,,,,,
345,K01151,,0.3995353229372078,0.6899978786662722,,,,,,,23.184900000000003,117.84639999999999,,,,,
346,K01153,,,0.606,,,,,,,,3.0226,,,,,
347,K01154,,,0.426504775681126,,,,,,,,12.1187,,,,,
348,K01155,,,0.624,,,,,,,,5.0431,,,,,
349,K01159,,,0.675083936003114,,,,,0.7652984028146911,,,115.67259999999999,,,,,16.9456
350,K01160,,,0.5449795087492574,,,,,,,,5.8969000000000005,,,,,
351,K01166,,,0.645,,,,,,,,3.5495,,,,,
352,K01170,,0.40952472506620113,,,,,,,,38.686,,,,,,
353,K01173,,,0.4615291945780724,,,,,,,,13.9779,,,,,
354,K01174,,0.5302351828901867,0.6547352659130287,,,,,0.68,,9.6771,64.074,,,,,2.5829
355,K01179,,,0.6833588332120267,,,,,,,,43.0523,,,,,
356,K01181,,,0.6930822104178977,,,,,,,,52.403400000000005,,,,,
357,K01185,,,0.6504124992589909,,,,,,,,5.1434,,,,,
358,K01191,,,0.6809999999999999,,,,,,,,6.9531,,,,,
359,K01194,,,0.523,,,,,,,,4.0477,,,,,
360,K01198,,,0.7015832948477111,,,,,,,,20.7977,,,,,
361,K01206,,0.54,0.5876428929856544,,,,,,,3.7547,15.992,,,,,
362,K01207,,,0.6839587998385327,,,,,,,,14.4287,,,,,
363,K01209,,,0.6315159895747293,,,,,,,,67.687,,,,,
364,K01233,,,0.6009126844384525,,,,,0.632,,,6.0403,,,,,4.8153
365,K01239,,,0.6302937313014049,,,,,0.569800395937159,,,104.5807,,,,,9.5186
366,K01241,,,0.6609809717272277,,,,,,,,72.43969999999999,,,,,
367,K01246,,,0.6998189371349396,,,,,,,,98.9067,,,,,
368,K01247,,0.36471840155428636,0.7046148264805716,,,,,,,8.240400000000001,24.3884,,,,,
369,K01250,,,0.648,,,,,,,,15.9374,,,,,
370,K01251,,0.45160220454320105,0.6618185983251104,,,,,,,63.541500000000006,583.6193,,,,,
