,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
49,K00287,,,0.6509999999999999,,,,,,,5.6554,,,,
50,K00297,,,0.645,,,,,,,3.3489,,,,
51,K00299,,,0.7090000000000001,,,,,,,13.369,,,,
52,K00301,,,0.69,,,,,,,24.2942,,,,
53,K00304,,,0.732,,,,,,,23.9985,,,,
54,K00305,,,0.7868357117363121,,,,,,,22.517899999999997,,,,
55,K00311,,,0.642,,,,,,,5.8457,,,,
56,K00320,,,0.763,,,,,,,23.0208,,,,
57,K00322,,,0.742,,,,,,,20.1868,,,,
58,K00330,,,0.6455723396274327,,,,,,,97.5988,,,,
59,K00331,,,0.6284129834003477,,,,,,,14.433,,,,
60,K00332,,,0.7140000000000001,,,,,,,30.3711,,,,
61,K00334,,,0.7598587712576597,,,,,,,43.415000000000006,,,,
62,K00338,,,0.6207306214805227,,,,,,,17.3593,,,,
63,K00339,,,0.6876570447220012,,,,,,,20.9827,,,,
64,K00340,,0.349,0.672834026733369,,,,,,5.4634,42.059599999999996,,,,
65,K00344,,,0.7401076150827227,,,,,,,36.0132,,,,
66,K00363,,,0.614,,,,,,,5.7286,,,,
67,K00365,,,0.7055783975876008,,,,,,,67.0549,,,,
68,K00368,,0.424,,,,,,,7.865,,,,,
69,K00371,,,0.687,,,,,,,6.5144,,,,
70,K00375,,,0.765,,,,,,,6.4283,,,,
71,K00384,,,0.7509999999999999,,,,,,,20.3492,,,,
72,K00389,,,0.7675506876746359,,0.667,,,,,80.49860000000001,,6.8092,,
73,K00390,,,0.7342702571913867,,,,,,,118.35139999999998,,,,
74,K00413,,,0.579,,,,,,,2.0067,,,,
75,K00425,,,0.6812279872042807,,,,,,,378.22149999999993,,,,
76,K00426,,,0.7235000622604599,,,,0.6509999999999999,,,211.5694,,,,2.9216
77,K00432,,,0.6241702807682665,,,,,,,11.0229,,,,
78,K00433,,,0.62341892099116,,,,,,,47.7426,,,,
79,K00448,,,0.7632654014471204,,,,,,,37.7959,,,,
80,K00449,,,0.7307874223987155,,,,,,,69.77369999999999,,,,
81,K00450,,,0.6654868989308945,,,,,,,15.668000000000001,,,,
82,K00451,,,0.6724455369652456,,,,,,,131.7897,,,,
83,K00453,,,0.6993004433239451,,,,0.732,,,94.75699999999999,,,,33.46
84,K00455,,,0.7259999999999999,,,,,,,7.8791,,,,
85,K00456,,,0.5720000000000001,,,,,,,3.0041,,,,
86,K00457,,,0.6860423196934848,,,,,,,138.92249999999999,,,,
87,K00459,,0.711,0.7629013197952567,,,,,,3.3527,106.06050000000002,,,,
88,K00463,,,0.562,,,,,,,2.0178,,,,
89,K00483,,,0.6609999999999999,,,,,,,10.9571,,,,
90,K00485,,,0.664,,,,,,,10.5825,,,,
91,K00505,,,0.635,,,,,,,4.8354,,,,
92,K00507,,,0.6821364822237831,,,,,,,83.9907,,,,
93,K00518,,,0.6406639632396782,,,,,,,44.7892,,,,
94,K00525,,0.3723497972659995,0.6307112470049608,,,,,,8.8306,53.672,,,,
95,K00540,,,0.7105782191398835,,,,0.6842897577687969,,,296.43269999999995,,,,23.2495
96,K00544,,,0.6932066897379308,,,,,,,12.404499999999999,,,,
97,K00548,,,0.6573886354976999,,,,,,,15.9044,,,,
98,K00549,,,0.7034846972220082,,,,,,,546.7032,,,,
99,K00554,,,0.7565831538966211,,,,,,,89.49179999999998,,,,
100,K00555,,0.343,,,,,,,7.095,,,,,
101,K00560,,,0.6180643671626108,,,,,,,19.6632,,,,
102,K00561,,,0.7981503533271508,,,,,,,28.1235,,,,
103,K00563,,,0.7940860898744352,,,,,,,57.1662,,,,
104,K00564,,,0.746,,,,,,,11.5604,,,,
105,K00567,,,0.7380092475928687,,,,,,,56.547399999999996,,,,
106,K00573,,,0.747063667414246,,,,,,,155.84169999999997,,,,
107,K00574,,,0.6755836102402889,,,,,,,79.1549,,,,
108,K00575,,,0.723,,,,,,,8.4993,,,,
109,K00588,,,0.7255853987783998,,,,,,,48.35980000000001,,,,
110,K00594,,,0.753,,,,,,,14.0486,,,,
111,K00595,,,0.641,,,,,,,3.2374,,,,
112,K00598,,,0.7418170649270479,,,,,,,82.91550000000001,,,,
113,K00600,,0.39,0.7039983588608821,,,,,,5.6412,306.14459999999997,,,,
114,K00602,,,0.7488591895396378,,,,,,,137.5246,,,,
115,K00606,,0.6686604812155893,0.6914084786460185,,,,,,24.2611,59.770999999999994,,,,
116,K00609,,,0.6457047824961771,,,,,,,17.794800000000002,,,,
117,K00611,,,0.667,,,,,,,3.1331,,,,
118,K00612,,,0.745,,,,,,,13.2391,,,,
119,K00615,,,0.7011908381166967,,,,,,,43.9276,,,,
120,K00616,,,0.6786686459603368,,,,,,,42.1971,,,,
121,K00620,,,0.7628418007087051,,,,,,,73.1993,,,,
122,K00626,,,0.7272532630733612,,,,,,,301.72889999999995,,,,
123,K00635,,,0.727859468549342,,0.71,,,,,354.92,,21.4301,,
124,K00640,,,0.6779597762640477,,,,,,,20.6344,,,,
125,K00641,,,0.6505915046140879,,,,,,,54.440799999999996,,,,
126,K00645,,,0.76,,,,,,,22.7293,,,,
127,K00652,,,0.674,,,,,,,6.008,,,,
128,K00655,,,0.7286066831451619,,,,,,,66.689,,,,
129,K00661,,,0.7030013296881411,,,,,,,19.310200000000002,,,,
130,K00663,,,0.7428609283072007,,,,,,,22.2271,,,,
131,K00672,,,0.604,,,,,,,1.928,,,,
132,K00674,,,0.691,,,,,,,14.0361,,,,
133,K00677,,,0.6174796785187936,,,,,,,23.7763,,,,
134,K00684,,,0.7617183523455917,,,,,,,54.86,,,,
135,K00688,,,0.6953589009250427,,,,,,,170.6902,,,,
136,K00694,,,0.696,,,,,,,8.75,,,,
137,K00700,,,0.6604536111676839,,,,,,,85.18639999999999,,,,
138,K00703,,,0.6523808678290955,,,,,,,12.7882,,,,
139,K00721,,,0.7246899738860411,,,,,,,72.7675,,,,
140,K00728,,,0.685,,,,,,,4.3951,,,,
141,K00729,,,0.7287441652191642,,,,,,,46.9105,,,,
142,K00748,,,0.6369093229209544,,,,,,,5.4378,,,,
143,K00759,,0.691,0.6716789971498036,,,,,,33.6589,62.8124,,,,
144,K00760,,,0.6930474852471246,,,,,,,83.8684,,,,
145,K00762,,,0.7472752913402766,,,,,,,49.577099999999994,,,,
146,K00763,,,0.6423903590947353,,,,,,,28.4785,,,,
147,K00764,,,0.7093746768907723,,,,,,,129.6395,,,,
148,K00765,,0.379,0.7076939717630264,,,,,,4.5554,31.2133,,,,
149,K00766,,,0.7302563483735629,,,,0.748,,,100.53899999999999,,,,21.7585
150,K00768,,,0.8025049346362829,,,,,,,115.47179999999999,,,,
151,K00769,,,0.653,,,,,,,3.7939,,,,
152,K00772,,,0.644,,,,,,,4.7641,,,,
153,K00782,,,0.7627279358262185,,,,,,,32.902100000000004,,,,
154,K00783,,,0.6350067331727167,,,,,,,15.2699,,,,
155,K00784,,0.33,0.7325126051375251,,,,,,4.6727,40.626599999999996,,,,
156,K00788,,,0.7461012165349971,,,,,,,61.475500000000004,,,,
157,K00789,,0.396,0.6880920226517635,,,,,,5.807,372.9130999999999,,,,
158,K00790,,,0.6949899496422949,,,,,,,61.9439,,,,
159,K00791,,,0.7423596906585177,,,,,,,33.1023,,,,
160,K00793,,0.348,0.7422631079684431,,,,,,2.9167,81.57469999999998,,,,
161,K00794,,0.355,0.7212650274537034,,0.745,,,,3.5171,64.4745,,35.2522,,
162,K00796,,,0.7583315091152076,,,,,,,88.9582,,,,
163,K00797,,,0.611,,,,,,,2.2475,,,,
164,K00798,,,0.7008922497466502,,,,,,,162.15709999999999,,,,
165,K00799,,,0.6516457025868299,,,,,,,69.9784,,,,
166,K00800,,0.354,0.7237150509083285,,,,,,3.681,46.742700000000006,,,,
167,K00809,,0.389,,,,,,,2.4735,,,,,
168,K00817,,,0.753,,,,,,,54.2128,,,,
169,K00820,,,0.7045053291693094,,,,,,,200.16649999999998,,,,
170,K00826,,0.381,0.6961047334168583,,,,,,3.8341,28.8265,,,,
171,K00831,,,0.7458260261372693,,,,,,,39.366699999999994,,,,
172,K00845,,,0.7762117319299493,,,,,,,105.2642,,,,
173,K00847,,,0.7383512116962954,,,,,,,53.4089,,,,
174,K00848,,,0.7453811432647295,,,,,,,39.2446,,,,
175,K00849,,,0.7683279835529705,,,,,,,40.364900000000006,,,,
176,K00852,,,0.787,,,,,,,30.2681,,,,
177,K00857,,,0.672,,,,,,,2.0862,,,,
178,K00858,,0.353,0.7389373531979145,,,,,,4.9737,170.75409999999997,,,,
179,K00859,,,0.6977363339152529,,,,0.7059999999999998,,,47.3458,,,,23.1082
180,K00864,,,0.6759999999999999,,,,,,,11.352,,,,
181,K00865,,,0.7796936627461707,,,,0.761552482200644,,,193.31859999999998,,,,10.568100000000001
182,K00867,,,0.6445612417785292,,,,,,,19.5035,,,,
183,K00868,,,0.6996314519762301,,,,,,,7.1483,,,,
184,K00872,,,0.793,,,,,,,31.8962,,,,
185,K00873,0.6996084761386968,0.383,0.7308816654177254,,,,,13.506899999999998,3.3076,318.0644,,,,
186,K00874,,0.735,,,,,,,11.6739,,,,,
187,K00878,,,0.693,,,,,,,2.8491,,,,
188,K00886,,,0.6941898338937147,,,,,,,6.6673,,,,
189,K00891,,,0.733,,,,,,,35.2369,,,,
190,K00912,,,0.61,,,,,,,4.8432,,,,
191,K00919,,,0.7375398343779235,,,,,,,80.02189999999999,,,,
192,K00925,,,0.7288318033632257,,,,,,,160.7189,,,,
193,K00926,,,0.7314282203404613,,,,,,,208.55800000000002,,,,
194,K00927,,0.3990000000000001,0.7207231403002293,,,,,,3.0292,138.5174,,,,
195,K00930,,,0.6940000000000001,,,,,,,23.0404,,,,
196,K00936,,0.5489999999999999,0.7450049232022355,,,,,,2.3588,58.46719999999999,,,,
197,K00937,,,0.7123752659559972,,,,,,,126.8744,,,,
198,K00939,,,0.7232002241243969,,,,,,,122.243,,,,
199,K00940,,,0.6974476376267046,,,,,,,56.5342,,,,
200,K00942,,,0.74,,,,,,,34.659,,,,
201,K00943,,0.328,0.7550627196944222,,,,,,5.5718,88.0953,,,,
202,K00945,,,0.7492878874811487,,,,,,,129.20329999999998,,,,
203,K00946,,,0.790463037859205,,,,,,,75.6993,,,,
204,K00948,,0.34600000000000003,0.6854089931785469,,,,,,3.4784,330.0304,,,,
205,K00950,,,0.7418930051419078,,,,,,,109.8766,,,,
206,K00952,,0.35,,,,,,,3.1801,,,,,
207,K00954,,,0.6576586028083584,,,,,,,147.45710000000003,,,,
208,K00957,,,0.6911971273964347,,,,,,,23.6246,,,,
209,K00958,,,0.6995493373006347,,,,,,,44.2045,,,,
210,K00962,,,0.6393039699012542,,,,,,,23.2295,,,,
211,K00963,,,0.6918910520029606,,,,,,,40.7382,,,,
212,K00965,,,0.743,,,,,,,22.7191,,,,
213,K00969,,,0.7103486772812765,,,,,,,38.6087,,,,
214,K00971,,,0.6652478668441917,,,,,,,7.3974,,,,
215,K00973,,,0.6990000000000001,,,,,,,58.6256,,,,
216,K00975,,,0.6253673789054282,,,,,,,54.23950000000001,,,,
217,K00978,,,0.63,,,,,,,6.2775,,,,
218,K00979,,,0.6990000000000001,,,,,,,2.912,,,,
219,K00981,,,0.7270374066568047,,,,0.7390000000000001,,,99.42489999999998,,,,32.8439
220,K00982,,,0.7659926019425579,,,,,,,43.7465,,,,
221,K00986,,,0.6587941386972678,,,,,,,778.1115,,,,
222,K00989,,,0.7119784315834569,,,,,,,29.6875,,,,
223,K00990,,,0.7650693085779082,,,,,,,121.64950000000002,,,,
224,K00997,,,0.7026583457066917,,,,0.757,,,26.5184,,,,6.2081
225,K01000,,,0.5711626726839473,,,,,,,9.9381,,,,
226,K01005,,,0.7258957262869895,,,,0.7220931435534307,,,576.3709999999999,,,,21.709600000000002
227,K01006,,,0.7332467499476688,,,,,,,26.1886,,,,
228,K01008,,,0.7601603101658662,,,,,,,67.43430000000001,,,,
229,K01011,,,0.708605191446823,,,,,,,62.4832,,,,
230,K01012,,,0.706,,,,,,,30.0024,,,,
231,K01032,,,0.688,,,,,,,5.8305,,,,
232,K01039,,,0.7263445054980264,,,,,,,161.24640000000002,,,,
233,K01040,,,0.714862934274159,,,,,,,104.8038,,,,
234,K01042,,,0.7624432200718475,,,,,,,39.2635,,,,
235,K01046,,,0.7664883233539438,,,,,,,50.0239,,,,
236,K01048,,,0.669,,,,,,,4.7149,,,,
237,K01053,,,0.722211750829542,,,,,,,41.9182,,,,
238,K01054,,,,,,,0.695,,,,,,,7.186
239,K01055,,,0.7276970517283399,,,,,,,23.8745,,,,
240,K01056,,,0.7184911740685296,,,,,,,144.7382,,,,
241,K01057,,,0.7734363760237517,,,,,,,56.474700000000006,,,,
242,K01060,,,0.611,,,,,,,2.707,,,,
243,K01061,,0.38858086023370736,0.7375502221635698,,,,0.7706786793955553,,6.3096,151.4515,,,,32.942099999999996
244,K01066,,,0.619,,,,,,,2.4811,,,,
245,K01069,,,0.7372590183371605,,,,,,,51.4453,,,,
246,K01077,,,0.618,,,,,,,3.9234,,,,
247,K01083,,,0.6561164305551429,,0.7079999999999999,,,,,21.7238,,4.0375,,
248,K01087,,,0.7900000000000001,,,,,,,14.5626,,,,
249,K01091,,,0.6135029183037105,,,,,,,13.4713,,,,
250,K01092,,,0.644014434492726,,,,,,,19.066,,,,
251,K01104,,,0.7181659403474308,,,,,,,102.09990000000002,,,,
252,K01113,,0.5662169289464856,0.7379744267145213,,,,0.634,,7.2842,106.53009999999999,,,,3.9961
253,K01114,,,0.6639841886643505,,,,,,,38.9055,,,,
254,K01115,,,0.7546225489175356,,,,,,,51.530100000000004,,,,
255,K01126,,,0.723,,,,,,,5.0177,,,,
256,K01129,,,0.7130063446846189,,,,,,,108.7602,,,,
257,K01151,,0.341,0.7155725479430253,,,,0.76,,2.9983,48.962500000000006,,,,12.7781
258,K01153,,,0.642,,,,,,,1.8149,,,,
259,K01154,,,0.657,,,,,,,3.0159,,,,
260,K01155,,,0.672,,,,,,,9.2588,,,,
261,K01156,,,0.741,,,,,,,8.021,,,,
262,K01159,,,0.7519341500709856,,,,0.7646977959786347,,,130.1975,,,,19.326999999999998
263,K01170,,0.365,,,,,,,5.9925,,,,,
264,K01173,,,0.6595472208313143,,,,,,,7.8286999999999995,,,,
265,K01174,,,0.7496313124753347,,,,,,,66.6859,,,,
266,K01178,,,0.754,,,,,,,18.5955,,,,
267,K01183,,,0.718,,,,,,,22.3643,,,,
268,K01185,,,0.7083340694497333,,,,,,,14.491399999999999,,,,
269,K01206,,,0.6836616804414981,,,,,,,40.4363,,,,
270,K01207,,,0.7758490065987369,,,,,,,48.957,,,,
271,K01209,,,0.6927108566401623,,,,,,,24.1866,,,,
272,K01236,,,0.758,,,,,,,22.6453,,,,
273,K01239,,,0.7260732836526608,,,,,,,39.2772,,,,
274,K01241,,,0.7290000000000001,,,,,,,2.5896,,,,
275,K01246,,0.32859969370481906,0.7272300033312833,,,,,,5.7031,192.6388,,,,
276,K01247,,,0.7121216950032101,,,,,,,27.7609,,,,
277,K01251,,0.671008655812641,0.6855274941579403,,,,,,26.4518,282.0689,,,,
278,K01258,,,0.6857450807995874,,,,,,,15.835799999999999,,,,
279,K01259,,,0.7218070421237869,,,,,,,28.953,,,,
280,K01262,,,0.629,,,,,,,7.0044,,,,
281,K01265,,,0.6982020731568869,,,,,,,66.8773,,,,
282,K01266,,,0.6962607949971291,,,,,,,45.163799999999995,,,,
283,K01273,,,0.695650501287343,,,,,,,41.2557,,,,
284,K01283,,,0.633,,,,,,,2.3937,,,,
285,K01286,,,0.7076442443308886,,,,0.773,,,38.129,,,,10.9454
286,K01295,,,0.75,,,,,,,22.008,,,,
287,K01297,,,0.738184104374472,,,,,,,79.5562,,,,
288,K01299,,0.416,0.715,,,,,,6.5045,8.2471,,,,
289,K01356,,,0.7078322602807492,,,,,,,108.8091,,,,
290,K01358,,,0.6841470223406165,,,,,,,587.0863999999999,,,,
291,K01406,,0.392,0.7098215137248741,,,,0.72,,6.8912,151.3573,,,,5.3503
292,K01409,,0.37,0.7252096706468831,,,,,,3.3942,103.60909999999998,,,,
293,K01417,,,0.6995900623919417,,,,,,,26.738400000000002,,,,
294,K01419,,,0.6459999999999999,,,,,,,5.5392,,,,
295,K01424,,0.398,0.771525641904862,,,,,,4.8092,7.1762999999999995,,,,
296,K01425,,,0.7205141795789638,,,,,,,51.056599999999996,,,,
297,K01426,,0.358,0.7324966300299166,,,,,,3.7059,80.5362,,,,
298,K01428,,0.392,,,,,,,3.2866,,,,,
299,K01430,,,0.5870000000000001,,,,,,,2.2561,,,,
300,K01432,,,0.6440999112772154,,,,,,,7.509599999999999,,,,
301,K01433,,0.37312888789716847,0.6618852577104619,,,,,,7.088,19.721799999999998,,,,
302,K01434,,,0.7120000000000001,,,,,,,11.4798,,,,
303,K01443,0.787,,0.7612151155114033,,,,,19.3969,,105.59659999999998,,,,
304,K01448,,,0.6348889971152382,,,,0.6829999999999999,,,39.2736,,,,2.8961
305,K01455,,0.711,0.7233455101876103,,,,,,5.2962,193.4728,,,,
306,K01462,,,0.7113296085222958,,,,0.6829999999999999,,,170.80229999999995,,,,4.5615
307,K01463,,,0.618,,,,,,,2.2551,,,,
308,K01466,,,0.7567049521959137,,,,,,,33.2138,,,,
309,K01470,,0.6317557202712367,0.7232157531395522,,,,,,36.8313,225.3958,,,,
310,K01476,,,0.7759999999999999,,,,,,,11.3435,,,,
311,K01477,,,0.7573919442819298,,,,,,,89.37710000000001,,,,
312,K01478,,,0.7093409022191636,,,,,,,170.3628,,,,
313,K01480,,,0.7508800831195784,,,,,,,49.4817,,,,
314,K01482,,,0.7842417805151481,,,,,,,49.461200000000005,,,,
315,K01483,,,0.685,,,,,,,3.9189,,,,
316,K01485,,,0.710567943613196,,,,,,,32.9591,,,,
317,K01486,,,0.6940000000000001,,,,,,,4.8468,,,,
318,K01489,0.772,,0.7650506357471902,,,,,30.275,,49.37219999999999,,,,
319,K01494,,,0.6658998242650511,,,,,,,79.38940000000002,,,,
320,K01495,,,0.6904752968442676,,,,,,,270.6809,,,,
321,K01496,,,0.6560935934189206,,,,,,,7.6945,,,,
322,K01497,,,0.7204317208717835,,,,,,,43.4337,,,,
323,K01501,,,0.6829999999999999,,,,,,,16.9369,,,,
324,K01505,,,0.631,,,,,,,13.4321,,,,
325,K01507,,0.47638307835515514,0.6814575485566089,,,,,,5.3431999999999995,131.32479999999998,,,,
326,K01512,,,0.7336869395026974,,0.5489999999999999,,,,,43.6756,,1.4188,,
327,K01520,,,0.7530006663329251,,,,,,,69.0359,,,,
328,K01521,,,0.636,,,,,,,2.2625,,,,
329,K01524,,,0.7420468563893221,,,,,,,93.60889999999999,,,,
330,K01545,,,,,,,0.6690623981246913,,,,,,,16.4125
331,K01546,,,0.7097083794515275,,,,,,,57.432300000000005,,,,
332,K01547,,,0.73,,,,,,,21.3022,,,,
333,K01548,,,0.7439868734226261,,,,,,,29.7196,,,,
334,K01551,,0.36700000000000016,0.7349758499490854,,,,,,2.907,165.38230000000001,,,,
335,K01555,,,0.6230860159893021,,,,,,,6.1072,,,,
336,K01556,,,0.5539617345789271,,,,,,,7.8308,,,,
337,K01560,,,0.7374179604497894,,,,,,,48.5022,,,,
338,K01561,,,0.7449485436978337,,,,,,,136.4797,,,,
339,K01563,,,0.767,,,,,,,13.123,,,,
340,K01569,,,0.643,,,,,,,2.3883,,,,
341,K01574,,,0.733,,,,,,,9.7183,,,,
342,K01575,,,0.688,,,,,,,3.3073,,,,
343,K01579,,,0.655,,,,,,,9.5735,,,,
344,K01581,,,0.696,,,,,,,17.8719,,,,
345,K01588,,0.411,0.7244403592374117,,,,,,4.6271,69.9471,,,,
346,K01595,,,0.7580675966910476,,,,,,,266.5898,,,,
347,K01596,,,0.6893933948770179,,,,,,,44.2798,,,,
348,K01599,,,0.7103090859016854,,,,,,,12.6664,,,,
349,K01602,,,,,0.667,,,,,,,15.1859,,
350,K01607,,,0.7057149519009,,0.67,,0.6954642481681644,,,294.95969999999994,,6.5367,,79.8852
351,K01610,,0.35700000000000004,0.6788613101436073,,,,,,5.3595,119.9066,,,,
352,K01613,,,0.5699953022047322,,,,,,,5.3221,,,,
353,K01619,,,0.7344174898223879,,,,,,,238.86710000000002,,,,
354,K01620,,0.7750000000000001,0.7266851757005233,,,,,,17.7983,135.18880000000001,,,,
355,K01621,,,0.7110877211869621,,,,,,,248.96669999999997,,,,
356,K01622,,0.397,0.633,,,,,,2.7694,3.5545,,,,
357,K01623,,,0.7156521236039999,,,,,,,209.12650000000002,,,,
358,K01624,,,0.7078476944910788,,,,,,,146.3575,,,,
359,K01625,,,0.794,,,,,,,14.1117,,,,
360,K01626,,,0.7187494419197282,,,,,,,162.36959999999996,,,,
361,K01627,,,0.674,,,,,,,5.2587,,,,
362,K01628,,0.7240000000000001,0.7809999999999999,,,,,,9.1585,16.6499,,,,
363,K01633,,,0.7576176046022508,,,,,,,56.3898,,,,
364,K01634,,,0.7425464013813112,,,,,,,25.4422,,,,
365,K01637,,,0.7002791780065318,,,,,,,132.631,,,,
366,K01638,,,0.6925949683326703,,,,,,,207.71550000000002,,,,
367,K01640,,,0.7549180482013816,,,,,,,55.5379,,,,
368,K01641,,0.386,,,,,,,3.3107,,,,,
369,K01644,,,0.6784562154936187,,,,,,,20.8587,,,,
370,K01652,,,0.409,,,,,,,5.4335,,,,
371,K01653,,,0.6882509391924402,,,,,,,141.4441,,,,
372,K01658,,,0.755937488067495,,,,,,,58.2176,,,,
373,K01662,,,0.7028172483555476,,,,,,,46.6387,,,,
374,K01664,,,0.754,,,,,,,32.1932,,,,
375,K01669,,,0.7490000000000001,,,,,,,8.6697,,,,
376,K01673,,,0.6855869057587309,,,,,,,53.718799999999995,,,,
377,K01686,,,0.624,,,,,,,3.1927,,,,
378,K01689,,,0.7052715779622094,,,,,,,216.73479999999995,,,,
379,K01692,,,0.77,,,,,,,16.1963,,,,
380,K01695,,0.35100000000000003,0.7688190162251811,,,,,,4.832,92.53259999999999,,,,
381,K01698,,0.322,0.7091921660144869,,,,,,3.6985,126.98519999999999,,,,
382,K01704,,0.322,0.7185810974310547,,,,,,5.5055,93.43079999999999,,,,
383,K01711,,,0.6437821902707435,,,,,,,30.671,,,,
384,K01716,,,0.614,,,,,,,5.4528,,,,
385,K01719,,0.32299999999999995,0.7319336123069256,,,,0.8009999999999999,,3.1203,143.574,,,,23.3045
386,K01721,,,0.688,,,,,,,11.1392,,,,
387,K01724,,0.306,0.7189031302519098,,,,0.7175207521487971,,5.9507,260.44970000000006,,,,108.84320000000001
388,K01725,,,0.5918026540975663,,,,,,,19.3395,,,,
389,K01733,,,0.7213651788460309,,,,,,,63.0179,,,,
390,K01736,,0.393,0.7009054633699061,,,,,,4.3152,7.6690000000000005,,,,
391,K01737,,0.3177964017089692,0.6798464609405434,,,,0.734813034302493,,6.8042,47.709,,,,52.817299999999996
392,K01739,,,0.747,,,,,,,21.7846,,,,
393,K01745,,,0.755,,,,,,,7.949,,,,
394,K01749,,0.37,0.789483224597768,,,,,,2.411,46.1145,,,,
395,K01752,,,0.755,,,,,,,1.8301,,,,
396,K01754,,,0.7586768529632864,,,,,,,80.5617,,,,
397,K01755,,0.358,0.7434875765865382,,,,,,2.6589,86.44339999999998,,,,
398,K01758,,,0.747,,,,,,,21.7846,,,,
399,K01759,,,0.6663385728841927,,,,,,,45.8433,,,,
400,K01760,,,0.747,,,,,,,21.7846,,,,
401,K01768,,,0.6402919717055878,,,,,,,72.71650000000001,,,,
402,K01772,,,0.6915825811609074,,,,,,,44.6811,,,,
403,K01775,,,0.7660608644009544,,,,0.7659999999999999,,,125.49610000000001,,,,2.1871
404,K01776,,,0.7046250419842571,,,,,,,59.382600000000004,,,,
405,K01778,,,0.7265903885104568,,,,,,,148.26839999999999,,,,
406,K01779,,,0.7082048362159962,,,,,,,44.8866,,,,
