,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
56,K00338,,,0.6087848754650033,,,,,,,65.5372,,,,
57,K00339,,,0.632,,,,,,,4.4243,,,,
58,K00340,,,0.5741225724081358,,,,,,,38.347500000000004,,,,
59,K00344,,,0.5936436645074173,,,,,,,65.4239,,,,
60,K00355,,,0.604,,,,,,,4.0447,,,,
61,K00363,,,0.5988910358479744,,,,,,,29.1025,,,,
62,K00375,,,0.5670000000000001,,,,,,,9.2566,,,,
63,K00389,,,0.6021242241176414,,,,,,,21.2494,,,,
64,K00390,,,0.6303233852738445,,,,,,,31.0681,,,,
65,K00395,,,0.608,,,,,,,5.2845,,,,
66,K00411,,,0.6244619504187486,,,,,,,39.149100000000004,,,,
67,K00413,,,0.5954833478450384,,,,,,,16.1231,,,,
68,K00425,,,0.6119648181076349,,,,,,,156.11149999999998,,,,
69,K00426,,,0.6347658749897153,,,,,,,84.45880000000001,,,,
70,K00428,,,0.6124022004204442,,,,,,,55.273399999999995,,,,
71,K00432,,,0.636705955250462,,,,,,,17.8463,,,,
72,K00433,,,0.6248166695365766,,,,,,,59.37779999999999,,,,
73,K00446,,,0.63,,,,,,,4.4317,,,,
74,K00448,,,0.6173089722352995,,,,,,,17.8233,,,,
75,K00449,,,0.6050397605175376,,,,,,,19.208,,,,
76,K00450,,,0.6412229928802983,,,,,,,43.5403,,,,
77,K00451,,,0.611755772300314,,,,,,,37.252399999999994,,,,
78,K00452,,,0.5576696317093364,,,,,,,16.3458,,,,
79,K00453,,,0.5497595565583839,,,,,,,43.4631,,,,
80,K00456,,,0.5617011042164631,,,,,,,13.2549,,,,
81,K00457,,,0.5745789900452357,,,,,,,33.9314,,,,
82,K00459,,,0.6211564945614341,,,,,,,68.53089999999999,,,,
83,K00469,,,0.539,,,,,,,2.1746,,,,
84,K00481,,,0.613,,,,,,,6.0344,,,,
85,K00486,,,0.5516022806598685,,,,,,,9.203299999999999,,,,
86,K00499,,,0.544,,,,,,,6.1844,,,,
87,K00500,,,0.6390000000000001,,,,,,,3.8013,,,,
88,K00507,,,0.5851272819958375,,,,,,,64.2129,,,,
89,K00518,,,0.6242658595009536,,,,,,,14.7441,,,,
90,K00525,,,0.6117663165578456,,,,,,,57.0049,,,,
91,K00526,,,0.614,,,,,,,7.4329,,,,
92,K00528,,,0.589,,,,,,,7.6604,,,,
93,K00540,,,0.6136266050352139,,,,,,,52.5785,,,,
94,K00548,,,0.6296261405541022,,,,,,,112.7972,,,,
95,K00549,,,0.6411396592740524,,,,,,,336.5367000000002,,,,
96,K00554,,,0.6105185707226966,,,,,,,37.603899999999996,,,,
97,K00560,,,0.5993750226131812,,,,,,,41.749399999999994,,,,
98,K00563,,,0.664,,,,,,,2.323,,,,
99,K00566,,,0.591813081239566,,,,,,,11.7209,,,,
100,K00570,,,0.5974528787362358,,,,,,,11.311399999999999,,,,
101,K00573,,,0.6303036059629311,,,,,,,113.3724,,,,
102,K00574,,,0.6037940150611818,,,,,,,41.8776,,,,
103,K00575,,,0.55,,,,,,,3.4924,,,,
104,K00577,,0.561,,,,,,,4.1373,,,,,
105,K00588,,,0.5936390974021366,,,,,,,19.6318,,,,
106,K00598,,,0.6001297824948332,,,,,,,8.7537,,,,
107,K00600,,,0.628575411618309,,,,,,,87.8156,,,,
108,K00602,,0.526599256991139,0.634630008569994,,,,,,5.4186,60.3952,,,,
109,K00604,,,0.579,,,,,,,5.229,,,,
110,K00605,,,0.527,,,,,,,5.771,,,,
111,K00606,,,0.6342782625239922,,,,,,,52.3074,,,,
112,K00609,,,0.6302345786406605,,,,,,,18.3629,,,,
113,K00612,,,0.594,,,,,,,4.5085,,,,
114,K00613,,,0.5368526659616389,,,,,,,28.1578,,,,
115,K00615,,,0.6303188408928371,,,,,,,34.1706,,,,
116,K00616,,,0.5897290810420921,,,,,,,20.4744,,,,
117,K00620,,,0.6085637399592354,,,,,,,23.8295,,,,
118,K00626,,,0.6437273205863039,,,,,,,104.7952,,,,
119,K00635,,,0.6525631544187633,,,,,,,27.8966,,,,
120,K00640,,,0.6127136244519191,,,,,,,49.6589,,,,
121,K00641,,,0.6287277687222524,,0.631,,,,,118.33720000000001,,3.4439,,
122,K00648,,,0.613,,,,,,,4.6421,,,,
123,K00655,,,0.6183822655125822,,,,,,,66.2585,,,,
124,K00657,,,0.550883298942626,,,,,,,14.728,,,,
125,K00661,,,0.5909743445613117,,,,,,,11.575700000000001,,,,
126,K00674,,,0.6759404061273543,,,,,,,38.7645,,,,
127,K00675,,,0.5670000000000001,,,,,,,3.5528,,,,
128,K00677,,,0.6213577952228774,,,,,,,38.9522,,,,
129,K00682,,,0.6165952291003319,,,,,,,13.7654,,,,
130,K00683,,,0.5599926004730057,,,,,,,18.071399999999997,,,,
131,K00684,,,0.610868674051779,,,,,,,16.2178,,,,
132,K00688,,,0.584850308641296,,,,,,,153.65009999999995,,,,
133,K00694,,,0.634,,,,,,,4.9924,,,,
134,K00700,,,0.5806482698761398,,,,,,,61.4242,,,,
135,K00703,,,0.6141260514238385,,,,,,,33.1702,,,,
136,K00720,,,0.6347139268207022,,,,,,,23.083,,,,
137,K00728,,,0.688,,,,,,,4.7962,,,,
138,K00748,,,0.5753541663444273,,,,,,,16.2328,,,,
139,K00759,,,0.6255065728640565,,,,,,,52.32820000000001,,,,
140,K00760,,,0.633799526067868,,,,,,,25.6504,,,,
141,K00762,,,0.6274526625668289,,,,,,,17.6577,,,,
142,K00763,,,0.6648933016135204,,,,,,,10.4217,,,,
143,K00764,,0.545,0.626314443258557,,,,,,3.1137,91.38719999999998,,,,
144,K00765,,,0.6588273933662292,,,,,,,16.429499999999997,,,,
145,K00766,,,0.6504297828273603,,,,,,,34.7375,,,,
146,K00767,,,0.544,,,,,,,4.5987,,,,
147,K00768,,,0.7322423400930256,,,,,,,11.2699,,,,
148,K00769,,,0.6470123756886921,,,,,,,15.5945,,,,
149,K00773,,,0.6076347428376285,,,,,,,22.047,,,,
150,K00782,,,0.723950908257639,,,,,,,8.6508,,,,
151,K00783,,,0.6323364381010691,,,,0.649,,,11.6972,,,,2.8201
152,K00784,,0.526,0.5900167329659918,,,,,,4.2707,22.728,,,,
153,K00789,,,0.626951564338412,,,,,,,197.35419999999996,,,,
154,K00790,,,0.6365749782369554,,,,,,,72.9784,,,,
155,K00791,,,0.6409999999999999,,,,,,,2.731,,,,
156,K00793,,,0.618064951535661,,,,,,,38.5455,,,,
157,K00794,,,0.6283213280733354,,,,,,,34.286,,,,
158,K00796,,,0.6306637585603774,,,,,,,14.1785,,,,
159,K00797,,,0.6119423101908886,,,,,,,26.840600000000002,,,,
160,K00798,,,0.669228836820388,,,,,,,22.595100000000002,,,,
161,K00799,,,0.6146356213019083,,,,,,,242.48669999999993,,,,
162,K00800,,,0.6523625969502226,,,,,,,19.517300000000002,,,,
163,K00801,,,0.551,,,,,,,5.3929,,,,
164,K00806,,,0.624346323279795,,,,,,,7.715999999999999,,,,
165,K00808,,,0.662,,,,,,,7.5507,,,,
166,K00809,,0.526,0.49900000000000005,,,,,,4.6661,3.881,,,,
167,K00820,,,0.6362359355527786,,,,,,,100.37499999999999,,,,
168,K00826,,,0.733,,,,,,,6.2779,,,,
169,K00831,,,0.6272793092505595,,,,,,,43.9821,,,,
170,K00836,,,0.58,,,,,,,8.3031,,,,
171,K00847,,,0.525,,,,,,,4.0543,,,,
172,K00851,,,0.5826782981746474,,,,,,,22.1024,,,,
173,K00855,,,0.542,,,,,,,2.6364,,,,
174,K00857,,,0.5751642301614384,,,,,,,7.1968,,,,
175,K00858,,,0.640260886128161,,,,,,,54.1118,,,,
176,K00859,,,0.6077534516894064,,,,,,,35.658899999999996,,,,
177,K00865,,,0.5894857850868149,,,,,,,16.582299999999996,,,,
178,K00867,,,0.6497887813917684,,,,,,,6.8049,,,,
179,K00873,,,0.6394916934389073,,,,,,,116.417,,,,
180,K00886,,,0.5994886483134437,,,,,,,8.5686,,,,
181,K00891,,,0.6403957016592445,,,,,,,20.2618,,,,
182,K00899,0.599,,,,,,,3.2464,,,,,,
183,K00912,,,0.6078081911847587,,,,,,,19.3612,,,,
184,K00919,,,0.603855172564331,,,,,,,21.113599999999998,,,,
185,K00925,,,0.5769701464522048,,,,,,,53.08710000000001,,,,
186,K00926,,,0.5562881142330869,,,,,,,6.0776,,,,
187,K00927,,0.5329999999999999,0.6393392409853167,,,,,,2.4317,76.5379,,,,
188,K00930,,,0.6362889067527704,,,,,,,19.152,,,,
189,K00931,,,0.652,,,,,,,5.2941,,,,
190,K00936,,,0.5923407101949378,,,,,,,55.46360000000001,,,,
191,K00937,,,0.6229790177672352,,,,,,,42.430299999999995,,,,
192,K00939,,,0.6262842827660585,,,,,,,28.941799999999997,,,,
193,K00940,,,0.584,,,,,,,3.7134,,,,
194,K00942,,,0.6089862165809442,,,,,,,13.755600000000001,,,,
195,K00943,,,0.6401319280084725,,,,,,,24.6457,,,,
196,K00945,,,0.6014828474580454,,,,,,,22.806899999999995,,,,
197,K00946,,,0.627162224814829,,,,,,,21.2319,,,,
198,K00948,,,0.6244277502412122,,,,,,,101.78200000000001,,,,
199,K00949,,,0.555,,,,,,,3.2005,,,,
200,K00950,,,0.609666677269285,,,,,,,31.573499999999996,,,,
201,K00954,,,0.5910228354596561,,,,,,,77.58970000000001,,,,
202,K00957,,,0.6238103051689627,,,,,,,22.1293,,,,
203,K00958,,,0.605,,,,,,,5.4368,,,,
204,K00962,,,0.6381801939059237,,,,,,,58.425,,,,
205,K00963,,,0.6292399675985383,,,,,,,22.224,,,,
206,K00969,0.6729999999999999,,0.5855660242658381,,,,,4.2545,,15.211099999999998,,,,
207,K00971,,,0.6249922749233334,,,,,,,31.7209,,,,
208,K00973,,,0.542,,,,,,,5.7899,,,,
209,K00975,,,0.5649468532193711,,,,,,,27.355800000000002,,,,
210,K00978,,,0.5589999999999999,,,,,,,2.297,,,,
211,K00979,,,0.6146190913048457,,,,,,,14.1815,,,,
212,K00981,,,0.5641433244167187,,,,,,,21.765500000000003,,,,
213,K00982,,,0.6371878477184955,,,,,,,13.8085,,,,
214,K00986,,,0.5822065298557378,,,,,,,2884.2104000000027,,,,
215,K00989,,,0.6627230733639053,,,,,,,18.5888,,,,
216,K00990,,,0.6272714065815959,,,,,,,81.1062,,,,
217,K00992,,,0.6592943766796946,,,,,,,15.9178,,,,
218,K00997,,,0.5851039212326168,,,,,,,15.7643,,,,
219,K01000,,,0.6396660393464199,,,,,,,33.0492,,,,
220,K01005,,,0.6398020437576551,,,,0.654,,,22.2193,,,,4.7246
221,K01006,,,0.643424829635462,,,,,,,26.4149,,,,
222,K01008,,,0.6218313751602292,,,,,,,27.0032,,,,
223,K01011,,,0.5929388347797366,,,,,,,7.6527,,,,
224,K01012,,,0.6450217706019248,,,,,,,10.5643,,,,
225,K01023,,,0.557,,,,,,,3.4392,,,,
226,K01028,,,0.5720000000000001,,,,,,,5.0658,,,,
227,K01039,,,0.7015230853984501,,,,,,,15.1116,,,,
228,K01040,,,0.6542454788593581,,,,,,,13.667200000000001,,,,
229,K01042,,,0.624,,,,,,,4.1547,,,,
230,K01051,,,0.561,,,,,,,3.6536,,,,
231,K01053,,,0.6191339216922322,,,,,,,13.741299999999999,,,,
232,K01055,,,0.628,,,,,,,4.9833,,,,
233,K01056,,,0.6129794519551786,,,,0.674,,,42.3938,,,,1.5962
234,K01057,,,0.6215023045835549,,,,,,,32.958400000000005,,,,
235,K01060,,,0.7119301608143481,,,,,,,7.3029,,,,
236,K01061,,,0.6342169675138839,,,,,,,130.89809999999997,,,,
237,K01066,,,0.596,,,,,,,5.7163,,,,
238,K01069,,,0.6094302019038642,,,,,,,26.772999999999996,,,,
239,K01070,,,0.579950532247965,,,,,,,8.574200000000001,,,,
240,K01075,,,0.588,,,,,,,8.7791,,,,
241,K01077,,,0.570241049001832,,,,,,,20.652199999999997,,,,
242,K01079,,,0.6603619005498526,,,,,,,9.264199999999999,,,,
243,K01091,,,0.5858247915221156,,,,,,,17.376,,,,
244,K01092,,,0.6651143778652457,,,,,,,18.932299999999998,,,,
245,K01095,,,0.6109387944014023,,,,,,,14.613299999999999,,,,
246,K01104,0.55,,0.6793616430378265,,,,,4.195,,12.625399999999999,,,,
247,K01113,,,0.6000300430017564,,,,,,,18.705399999999997,,,,
248,K01114,,,0.6157124001865446,,,,,,,39.6999,,,,
249,K01118,,,0.583992108182573,,,,,,,58.8745,,,,
250,K01126,,,0.6831631557003508,,,,,,,5.7003,,,,
251,K01129,,,0.6086475858338034,,,,,,,19.017899999999997,,,,
252,K01142,,,0.616,,,,,,,7.7791,,,,
253,K01151,,0.522,0.56,,,,,,2.5272,2.3939,,,,
254,K01153,,,0.482,,,,,,,3.7479,,,,
255,K01159,,,0.6565088201706059,,,,,,,37.6549,,,,
256,K01166,,,0.6351636083183553,,,,,,,41.6742,,,,
257,K01170,,0.53,,,,,,,3.7122,,,,,
258,K01174,,,0.6509999999999999,,,,,,,1.8326,,,,
259,K01179,,,0.647,,,,,,,3.6837,,,,
260,K01181,,,0.5842270670607574,,,,,,,13.496699999999999,,,,
261,K01183,,,0.537,,,,,,,3.2869,,,,
262,K01194,,,0.578,,,,,,,3.1065,,,,
263,K01206,,,0.5775382967716112,,,,,,,27.4011,,,,
264,K01207,,,0.6526251783153757,,,,,,,6.2581,,,,
265,K01209,,,0.539624417841286,,,,,,,6.0815,,,,
266,K01239,,,0.604158762168291,,,,,,,26.2425,,,,
267,K01241,,,0.6019670635731073,,,,,,,13.7627,,,,
268,K01246,,,0.6115747983393464,,,,,,,102.16319999999997,,,,
269,K01247,,,0.616,,,,,,,2.6168,,,,
270,K01251,,,0.6174093567678469,,,,,,,256.7423,,,,
271,K01255,,,0.625,,,,,,,4.5251,,,,
272,K01258,,,0.6045554929472893,,,,,,,9.7227,,,,
273,K01259,,,0.62176794642371,,,,,,,41.9859,,,,
274,K01265,,,0.6359441856407799,,,,,,,54.8673,,,,
275,K01266,,,0.6451964182077505,,,,,,,39.5285,,,,
276,K01273,,,0.587559978165162,,,,,,,64.71400000000001,,,,
277,K01283,,,0.5725428862877703,,,,,,,18.0823,,,,
278,K01286,,,0.5611667298893771,,,,,,,6.756,,,,
279,K01297,,,0.602424571483312,,,,,,,35.713899999999995,,,,
280,K01299,,,0.5573646641427477,,,,,,,8.9772,,,,
281,K01303,,,0.586,,,,,,,6.1977,,,,
282,K01356,,,0.6178381092613561,,,,,,,33.268699999999995,,,,
283,K01358,,,0.6044265016320518,,,,,,,174.2231,,,,
284,K01372,,,0.632,,,,,,,5.4196,,,,
285,K01406,,,0.6268543053410724,,,,,,,7.5116,,,,
286,K01409,,,0.5673965613108055,,,,,,,23.2964,,,,
287,K01419,,,0.6163119534322423,,,,,,,44.10850000000001,,,,
288,K01423,,,0.5908838210114709,,,,,,,14.986600000000001,,,,
289,K01424,,,0.5774865464222354,,,,,,,8.1168,,,,
290,K01425,,,0.6200566818030648,,,,,,,28.0658,,,,
291,K01426,,,0.6375524311822824,,,,,,,24.4155,,,,
292,K01429,,,0.614,,,,,,,8.4086,,,,
293,K01430,,,0.6199345947179897,,,,,,,11.9025,,,,
294,K01432,,,0.6480674927778294,,,,,,,13.7272,,,,
295,K01433,,,0.6079685261979778,,,,,,,25.5088,,,,
296,K01439,,,0.634,,,,,,,5.1967,,,,
297,K01443,,,0.6014080328193631,,,,,,,12.8671,,,,
298,K01444,,,0.589,,,,,,,7.0316,,,,
299,K01447,,,0.5746195545254498,,,,,,,19.0365,,,,
300,K01448,,,0.6249251562282709,,,,,,,85.94680000000001,,,,
301,K01449,,,0.619365956190609,,,,,,,23.883,,,,
302,K01455,,,0.6356659463630355,,,,,,,9.8005,,,,
303,K01458,,,0.6514535259632352,,,,,,,13.0714,,,,
304,K01462,,,0.5788956132449088,,,,,,,51.64879999999999,,,,
305,K01463,,,0.526,,,,,,,5.0945,,,,
306,K01470,,,0.6065386859328361,,,,,,,29.363100000000003,,,,
307,K01476,,,0.615,,,,,,,8.521,,,,
308,K01478,,,0.6626759302394357,,,,,,,15.035000000000002,,,,
309,K01480,,,0.6334482587749878,,,,,,,13.3148,,,,
310,K01482,,,0.6126347673030782,,,,,,,6.8980999999999995,,,,
311,K01483,,,0.6835869083725599,,,,,,,8.3546,,,,
312,K01485,,,0.644665705152377,,,,,,,30.5882,,,,
313,K01489,,,0.6001870082405141,,,,,,,16.996,,,,
314,K01494,,,0.646378552158078,,,,,,,20.966099999999997,,,,
315,K01495,,,0.6085963344828671,,,,,,,66.5645,,,,
316,K01496,,,0.6484518249640692,,,,,,,14.915600000000001,,,,
317,K01497,,0.52,0.6269141209521648,,,,,,2.3762,38.102599999999995,,,,
318,K01507,,,0.59082297306243,,,,,,,52.7479,,,,
319,K01512,,,0.5453680964999263,,,,,,,5.4431,,,,
320,K01515,,,0.644,,,,,,,6.7006,,,,
321,K01518,,0.557,,,,,,,2.3164,,,,,
322,K01520,,,0.6594315841641719,,,,,,,9.259,,,,
323,K01521,,,,,,,0.498,,,,,,,5.0858
324,K01523,,,0.649,,,,,,,3.1516,,,,
325,K01524,,,0.7245853152825419,,,,,,,7.5954999999999995,,,,
326,K01546,,,0.6161445097852668,,,,,,,170.34829999999997,,,,
327,K01548,,,0.5888237342931967,,,,,,,40.3957,,,,
328,K01551,,,0.6060089724295871,,,,,,,24.725800000000003,,,,
329,K01555,,,0.562492561185717,,,,,,,14.7909,,,,
330,K01556,,,0.5432902052904682,,,,,,,9.1501,,,,
331,K01560,,,0.6353524734160452,,,,,,,14.9542,,,,
332,K01561,,,0.635,,,,,,,11.1487,,,,
333,K01569,,,0.6135764325886227,,,,,,,60.580500000000015,,,,
334,K01574,,,0.6519830474719983,,,,,,,14.089799999999999,,,,
335,K01577,,,0.5770000000000001,,,,,,,12.0153,,,,
336,K01578,,,0.639,,,,,,,6.4828,,,,
337,K01579,,,0.664,,,,,,,2.7099,,,,
338,K01586,,,0.561,,,,,,,3.6126,,,,
339,K01588,,,0.61394994748296,,,,,,,29.060699999999997,,,,
340,K01591,,,0.5894568653636574,,,,,,,8.5775,,,,
341,K01595,,,0.6260273129838346,,,,,,,90.9173,,,,
342,K01596,,,0.6134664104737322,,,,,,,36.8482,,,,
343,K01599,,,0.6382489676151735,,,,,,,10.8849,,,,
344,K01602,,,0.531,,,,,,,4.9861,,,,
345,K01607,,,0.6237534830864073,,,,0.719,,,145.6427,,,,6.4218
346,K01610,,,0.6032746244869599,,,,,,,67.7286,,,,
347,K01611,,,0.6027128641224698,,,,,,,11.417100000000001,,,,
348,K01613,,,0.6227972893508873,,,,,,,47.6684,,,,
349,K01619,,,0.6562825738051536,,,,,,,27.8191,,,,
350,K01620,,,0.6519023091677012,,,,,,,46.1192,,,,
351,K01621,,,0.5823099653580271,,,,,,,165.4866,,,,
352,K01623,,,0.6169663020545988,,,,,,,79.90479999999998,,,,
353,K01624,,,0.5882049734580661,,,,,,,29.525399999999998,,,,
354,K01626,,,0.6485337827234081,,,,,,,71.9684,,,,
355,K01627,,,0.6115266103227097,,,,,,,25.290699999999998,,,,
356,K01628,,,0.599,,,,,,,4.9723,,,,
357,K01633,,,0.6256845878246231,,,,,,,14.112599999999999,,,,
358,K01637,,,0.6293210945027884,,,,,,,45.1632,,,,
359,K01638,,,0.6194257132177858,,,,,,,90.6514,,,,
360,K01640,,,0.6341444700827112,,,,,,,17.8828,,,,
361,K01644,,,0.655,,,,,,,2.8594,,,,
362,K01653,,,0.625856926293725,,,,,,,66.57150000000001,,,,
363,K01658,,,0.501,,,,,,,4.2699,,,,
364,K01662,,,0.6243757561566334,,,,,,,11.5692,,,,
365,K01664,,,0.501,,,,,,,4.2699,,,,
366,K01673,,,0.5706462210581504,,,,,,,83.22180000000003,,,,
367,K01674,,,0.55,,,,,,,5.0938,,,,
368,K01686,,,0.6261840066168037,,,,,,,18.3129,,,,
369,K01689,,0.5579999999999999,0.617595742895966,,,,,,2.6637,117.59609999999999,,,,
370,K01695,,,0.6326554442847767,,,,,,,56.4542,,,,
371,K01698,,,0.6137817521042493,,,,,,,44.116699999999994,,,,
372,K01704,,,0.6321140253253699,,,,,,,19.4824,,,,
373,K01710,,,0.535,,,,,,,6.6207,,,,
374,K01711,,,0.583857202581295,,,,,,,9.8179,,,,
375,K01712,,,0.633,,,,,,,4.891,,,,
376,K01716,,,0.6149213608043441,,,,,,,17.8099,,,,
377,K01719,,,0.6042520452598829,,,,,,,25.4497,,,,
378,K01720,,,0.59,,,,,,,4.5072,,,,
379,K01724,,,0.5816267091879506,,,,0.6920000000000002,,,140.01270000000002,,,,2.7986
380,K01725,,,0.6289452200671697,,,,,,,7.7326,,,,
381,K01726,,,0.6729999999999999,,,,,,,4.9841,,,,
382,K01733,,,0.6225111931896331,,,,,,,28.4194,,,,
383,K01734,,,0.5660000000000001,,,,,,,2.9965,,,,
384,K01736,,,0.6288687417056835,,,,,,,34.81609999999999,,,,
385,K01737,,,0.567487317382196,,,,,,,57.44859999999999,,,,
386,K01740,,,0.631,,,,,,,9.476,,,,
387,K01749,,,0.6532647026452812,,,,,,,14.598799999999999,,,,
388,K01752,,,0.5907185718222105,,,,,,,66.86789999999999,,,,
389,K01754,,,0.623,,,,,,,5.8326,,,,
390,K01755,,,0.6290547428374217,,,,,,,32.8412,,,,
391,K01756,,,0.6679999999999999,,,,,,,6.0687,,,,
392,K01759,,,0.6044860778105712,,,,,,,10.883,,,,
393,K01768,,,0.6120627870717764,,,,,,,23.5799,,,,
394,K01772,,,0.6011871883010951,,,,,,,41.8368,,,,
395,K01775,,,0.6280074407508828,,,,,,,36.7269,,,,
396,K01776,,,0.6560379555620393,,,,,,,23.360500000000002,,,,
397,K01778,,,0.6383158497730004,,,,,,,37.47630000000001,,,,
398,K01779,,,0.5838191830990972,,,,,,,17.8784,,,,
399,K01783,,,0.604201942749792,,,,,,,19.8428,,,,
400,K01784,,,0.615,,,,,,,4.4275,,,,
401,K01785,0.684,,0.6126021682293178,,,,,3.0488,,36.0365,,,,
402,K01790,,,0.5394190229554787,,,,,,,10.5638,,,,
403,K01792,,,,,0.68,,,,,,,3.2318,,
404,K01793,,,0.578,,,,,,,1.8904,,,,
405,K01799,,,0.6655314464942198,,,,0.7070000000000001,,,14.762599999999999,,,,2.573
406,K01800,,,0.6207952767085976,,,,,,,12.012599999999999,,,,
407,K01802,,,0.6503042688481423,,,,,,,14.401499999999999,,,,
408,K01803,,,0.6268496346030075,,,,,,,34.688399999999994,,,,
409,K01804,,,0.6060956166911354,,,,,,,6.063000000000001,,,,
410,K01805,,,0.547,,,,,,,4.1281,,,,
411,K01807,,,0.5700147326381643,,,,,,,13.0759,,,,
412,K01808,,,0.583,,,,,,,5.4271,,,,
413,K01809,,,0.5676983909259026,,,,,,,21.896,,,,
414,K01810,,,0.6153480405994369,,,,,,,116.78150000000001,,,,
415,K01816,,,0.6181844560606603,,,,,,,22.0467,,,,
416,K01821,,,0.6260887403539906,,,,0.5778664741778547,,,46.7748,,,,7.019299999999999
417,K01823,,,0.521,,,,,,,7.4826,,,,
418,K01834,,,0.6606654954985856,,,,,,,27.2404,,,,
419,K01839,,,0.599,,,,,,,4.1224,,,,
420,K01843,,,0.6409999999999999,,,,,,,5.2367,,,,
421,K01845,,,0.5727562950012693,,,,,,,16.069499999999998,,,,
422,K01854,,,0.6301142662553626,,,,,,,10.2223,,,,
423,K01858,,,0.6061911474785936,,,,,,,37.80929999999999,,,,
424,K01865,,,0.568,,,,,,,4.0841,,,,
425,K01866,,,0.5768901134496388,,,,,,,47.07999999999999,,,,
426,K01867,,,0.6115632211548137,,,,,,,34.2041,,,,
427,K01868,,,0.6145203858601608,,,,,,,166.26719999999995,,,,
428,K01869,,,0.55,,,,,,,6.07,,,,
