,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
97,K01778,,,0.7162273443550604,,,,,9.4295,,
98,K01803,,,0.734760770178486,,,,,10.9131,,
99,K01823,,,0.737,,,,,6.2027,,
100,K01839,,,0.7046783754867435,,,,,16.2243,,
101,K01849,,,0.7430000000000001,,,,,13.5965,,
102,K01854,,,0.69,,,,,2.8242,,
103,K01858,,,0.662,,,,,21.2624,,
104,K01866,,,0.6990000000000001,,,,,7.956,,
105,K01867,,,0.715,,,,,8.6538,,
106,K01868,,,0.691,,,,,8.9696,,
107,K01881,,,0.655,,,,,3.4976,,
108,K01890,,,0.7740000000000001,,,,,5.8127,,
109,K01912,,,0.727,,,,,5.7683,,
110,K01915,,0.6910000000000001,0.6729446704385735,,,,10.9565,95.3934,,
111,K01921,,,0.7020000000000002,,,,,7.002,,
112,K01926,,,0.6736132333665455,,,,,16.7761,,
113,K01933,,,0.6669999999999999,,,,,3.6599,,
114,K01937,,,0.6754335990796179,,,,,45.821799999999996,,
115,K01939,,,0.7050813968172048,,,,,15.0651,,
116,K01945,,,0.7440000000000001,,,,,5.5103,,
117,K01951,,,0.7112990381150583,,,,,20.5936,,
118,K01953,,0.5760000000000001,0.662,,,,2.9226,2.1631,,
119,K01972,,,0.7108775525842755,,,,,14.2493,,
120,K01975,,,0.808,,,,,9.976,,
121,K01992,,,0.728,,,,,3.6761,,
122,K02004,,,0.7089971095496443,,,,,29.7853,,
123,K02007,,,0.721,,,,,7.761,,
124,K02030,,,0.6726581822102767,,,,,18.3801,,
125,K02034,,,0.7070000000000001,,,,,4.1158,,
126,K02036,,,0.674,,,,,12.7149,,
127,K02039,,,,,0.6920000000000001,,,,,5.5549
128,K02050,,,0.7070000000000001,,,,,4.3232,,
129,K02066,,,0.6709999999999998,,,,,16.8126,,
130,K02078,,,0.5820000000000001,,0.667,,,3.3005,,5.1228
131,K02108,,,0.653,,,,,6.2661,,
132,K02109,,,,,0.723,,,,,6.2661
133,K02110,,,0.6829999999999999,,,,,6.2661,,
134,K02192,,,,,0.763,,,,,5.3087
135,K02314,,,0.705,,,,,6.8333,,
136,K02316,,,0.7169036227848085,,,,,8.3367,,
137,K02338,,,0.6995537556932524,,,,,8.87,,
138,K02429,,,0.675,,,,,3.9211,,
139,K02437,,,0.667,,,,,7.7184,,
140,K02492,,,0.6990000000000001,,,,,2.8253,,
141,K02503,,,0.718,,,,,9.3545,,
142,K02518,,,0.667,,,,,9.5925,,
143,K02520,,,0.6890000000000001,,,,,10.0608,,
144,K02527,,,0.5901567527648932,,,,,2.8796,,
145,K02600,,,0.7119549903270896,,,,,24.879800000000003,,
146,K02601,,,0.6159088017186322,,,,,16.3852,,
147,K02609,,,0.6459999999999999,,,,,15.2698,,
148,K02610,,,0.726,,,,,5.4204,,
149,K02636,,,0.7090000000000001,,,,,4.7143,,
150,K02781,,,,,0.693,,,,,7.0312
151,K02782,,,0.696,,,,,7.2854,,
152,K02800,,,0.6720000000000002,,,,,5.2631,,
153,K02825,,,0.667,,,,,2.2315,,
154,K02838,,,0.6970000000000001,,,,,7.4376,,
155,K02863,,,0.649,,,,,3.8072,,
156,K02867,,,0.6628569668914651,,,,,18.7755,,
157,K02874,,,0.6868426091145211,,,,,15.7317,,
158,K02876,,,0.733,,,,,6.7153,,
159,K02878,,,0.6949999999999998,,,,,12.5491,,
160,K02879,,,0.688,,,,,6.124,,
161,K02881,,,0.7331968548955611,,,,,8.6049,,
162,K02887,,,0.726,,,,,7.5547,,
163,K02895,,,0.674,,,,,2.9459,,
164,K02897,,,0.741,,,,,7.6427,,
165,K02904,,,0.6709999999999999,,,,,6.9102,,
166,K02906,,,0.713,,,,,5.0967,,
167,K02907,,,0.6799999999999999,,,,,6.7153,,
168,K02909,,,0.6799999999999999,,,,,10.1823,,
169,K02911,,,0.6949999999999998,,,,,12.5491,,
170,K02913,,,0.615,,,,,23.1201,,
171,K02926,,,0.753,,,,,5.0967,,
172,K02933,,,0.673,,,,,4.1599,,
173,K02945,,,0.6554626586826385,,,,,45.459199999999996,,
174,K02946,,,0.6459999999999999,,,,,9.5778,,
175,K02948,,,0.7103800098717165,,,,,25.7945,,
176,K02952,,,0.688,,,,,5.5112,,
177,K02956,,,0.671386767718114,,,,,9.3712,,
178,K02959,,,0.706,,,,,4.3774,,
179,K02963,,,0.7140000000000001,,,,,3.5355,,
180,K02967,,,0.6798318633515855,,,,,18.9836,,
181,K02968,,,0.6800471996050373,,,,,7.0626,,
182,K02986,,,0.6755691375577954,,,,,14.411999999999999,,
183,K02988,,,0.7184966596361111,,,,,11.8664,,
184,K02992,,,0.7049999999999998,,,,,7.4624,,
185,K02994,,,0.667,,,,,7.812,,
186,K02996,,,0.7190000000000001,,,,,6.3158,,
187,K03040,,,0.6677915093150768,,,,,17.3319,,
188,K03060,,,0.6749999999999999,,,,,7.5157,,
189,K03070,,,0.6629999999999999,,,,,9.2843,,
190,K03073,,,0.6301662168700923,,,,,11.8818,,
191,K03075,,,,,0.6579999999999999,,,,,4.4262
192,K03088,,,0.7366056981032518,,,,,26.118399999999998,,
193,K03100,,,0.7102031576562428,,,,,9.967600000000001,,
194,K03101,,,0.73,,,,,5.1388,,
195,K03111,,,0.71,,0.701,,,24.7956,,13.1071
196,K03118,,,0.7096432457697438,,,,,9.7228,,
197,K03136,,0.452,,,,,2.0157,,,
198,K03154,,,0.7390000000000001,,,,,2.5094,,
199,K03190,,0.4729999999999999,,,,,4.4402,,,
200,K03271,,,0.7434003234176796,,,,,10.3432,,
201,K03284,,,0.6711244420178327,,,,,11.2492,,
202,K03320,,,0.74,,,,,5.7917,,
203,K03385,,,0.672,,,,,2.7171,,
204,K03424,,,0.7563839011193463,,,,,11.5051,,
205,K03432,,,0.6970000000000001,,,,,10.0494,,
206,K03438,,,0.7509999999999999,,,,,6.9738,,
207,K03466,,,0.6966882846488207,,,,,28.4127,,
208,K03496,,,0.6900855513942027,,,,,8.6808,,
209,K03517,,0.516,,,,,1.5025,,,
210,K03521,,,0.6856621647876708,,,,,9.054499999999999,,
211,K03522,,,0.684,,,,,16.8859,,
212,K03525,,,0.747,,,,,5.5274,,
213,K03526,,,0.695620489465556,,,,,11.3664,,
214,K03531,,,0.699200283942125,,,,,27.1714,,
215,K03544,,,0.6635312141835086,,,,,64.0424,,
216,K03553,,,0.6703592035241858,,,,,35.8154,,
217,K03556,,,0.7067033320993956,,,,,35.6659,,
218,K03563,,,0.721,,,,,1.46,,
219,K03565,,,,,0.8050000000000002,,,,,4.2293
220,K03569,,,0.6955559335708349,,,,,29.7201,,
221,K03584,,,0.706,,,,,7.4116,,
222,K03601,,,0.753,,,,,4.8643,,
223,K03621,,,0.775,,,,,1.8019,,
224,K03628,,,0.6853500206922214,,,,,26.3048,,
225,K03636,,0.433,,,,,3.1471,,,
226,K03644,,,0.7204647076517754,,,,,9.995999999999999,,
227,K03652,,,0.733,,,,,4.5708,,
228,K03665,,,0.752,,,,,8.8551,,
229,K03671,,,0.614,,,,,6.636,,
230,K03687,,,0.7346455184951015,,,,,9.929300000000001,,
231,K03699,,,0.705,,,,,10.1492,,
232,K03703,,,0.711,,,,,6.8339,,
233,K03704,,,0.671464819040769,,,,,19.9428,,
234,K03709,,,0.7253324065923531,,,,,12.2569,,
235,K03718,,,0.737,,,,,7.495,,
236,K03724,,,0.7509999999999999,,,,,7.7194,,
237,K03741,,,0.715,,,,,10.3079,,
238,K03750,,,0.77,,,,,4.8887,,
239,K03768,,,0.684,,,,,5.3881,,
240,K03789,,,0.716,,,,,9.7959,,
241,K03799,,,0.7179999999999999,,,,,7.0603,,
242,K03821,,,0.6348753097565875,,,,,10.2555,,
243,K03890,,,0.721,,,,,5.1109,,
244,K03892,,,0.7051680557155603,,,,,6.4648,,
245,K03921,,,0.6890000000000001,,,,,12.017,,
246,K03924,,,0.6940000000000001,,,,,35.8252,,
247,K03925,,,0.7016957719864577,,,,,6.8681,,
248,K03926,,,0.68,,,,,9.411,,
249,K03969,,,0.705,,,,,4.4985,,
250,K03973,,,0.749,,,,,2.1179,,
251,K04069,,,0.6759999999999999,,,,,3.5317,,
252,K04070,,,0.664,,,,,11.8998,,
253,K04074,,,,,0.6549891225681097,,,,,7.1286
254,K04077,,,0.6821437000594037,,,,,137.6676,,
255,K04078,,,0.6771510911401861,,,,,8.9418,,
256,K04096,,,0.759,,,,,2.3301,,
257,K04485,,,0.794,,,,,6.302,,
258,K04564,,,0.584,,,,,3.004,,
259,K04653,,,0.6512790697674419,,,,,8.6596,,
260,K04654,,,0.682,,,,,9.9437,,
261,K04655,,,0.7070000000000001,,,,,4.9648,,
262,K04656,,,0.7595919183311594,,,,,22.1965,,
263,K05558,,,0.7270000000000001,,,,,4.4406,,
264,K05606,,,0.645,,,,,4.9612,,
265,K05710,,,0.6609999999999999,,,,,3.0345,,
266,K05786,,,0.654,,,,,2.1655,,
267,K05794,,,0.6890000000000001,,,,,3.0549,,
268,K05845,,,0.718,,,,,6.6392,,
269,K05896,,,0.7132310597460496,,,,,8.726700000000001,,
270,K06001,,,0.7,,,,,9.3479,,
271,K06048,,,0.6890000000000001,,,,,4.6032,,
272,K06153,,,0.7309739613253782,,,,,10.755500000000001,,
273,K06187,,,0.682,,,,,7.6044,,
274,K06204,,,0.742,,,,,5.8222,,
275,K06215,,,0.742,,,,,16.6015,,
276,K06217,,,0.665,,,,,22.3078,,
277,K06287,,,0.774,,,,,4.2109,,
278,K06381,,,0.7020000000000001,,,,,2.985,,
279,K06877,,,0.775,,,,,5.9988,,
280,K06886,,,0.6488813550729652,,,,,5.7256,,
281,K06901,,,0.7,,,,,5.771,,
282,K06911,,,0.7000000000000001,,,,,7.1805,,
283,K06940,,0.446,,,,,3.5718,,,
284,K06941,,,0.775,,,,,3.1766,,
285,K06945,,,0.7090000000000001,,,,,11.6194,,
286,K06949,,,0.7070000000000001,,,,,1.7488,,
287,K06976,,,,,0.762,,,,,6.845
288,K06988,,,0.718,,,,,8.3296,,
289,K06996,,,0.6966987015441993,,,,,15.9561,,
290,K07010,,,0.718,,,,,2.6597,,
291,K07027,,,0.735,,,,,5.4889,,
292,K07029,,,0.722,,,,,6.0477,,
293,K07042,,,0.75,,,,,5.9568,,
294,K07056,,,0.757,,,,,3.8672,,
295,K07058,,,0.709354626159891,,0.715,,,10.0898,,5.7008
296,K07080,,,0.6737082173247032,,,,,8.9952,,
297,K07090,,,0.74869792315372,,,,,11.8049,,
298,K07093,,,0.708,,,,,4.9701,,
299,K07096,,,0.747,,,,,3.4751,,
300,K07161,,,0.772,,,,,7.2012,,
301,K07192,,,0.703,,,,,5.6427,,
302,K07220,,,0.6855615491311597,,,,,8.3037,,
303,K07243,,,,,0.725,,,,,2.4197
304,K07260,,,0.6598310093026281,,,,,19.573900000000002,,
305,K07300,,,0.6796995000333618,,,,,23.1044,,
306,K07304,,,0.6920000000000001,,,,,7.6996,,
307,K07391,,,0.765,,,,,7.773,,
308,K07402,,,0.746,,,,,5.2447,,
309,K07451,,,0.7104427875514087,,,,,11.768899999999999,,
310,K07460,,,,,0.639,,,,,1.3721
311,K07480,,,0.41794050179150105,,,,,65.8486,,
312,K07482,,,0.6459999999999999,,,,,10.1914,,
313,K07483,,,0.6176073002018936,,,,,20.289,,
314,K07484,,,0.6211195473097882,,0.67,,,12.763,,3.7073
315,K07485,,,0.6507296846449754,,0.544,,,30.5646,,7.4652
316,K07486,,,0.6726401133958053,,,,,202.57989999999998,,
317,K07488,,,0.631,,,,,11.8137,,
318,K07491,,,0.49700000000000016,,,,,2.9837,,
319,K07492,,,0.6101071996209053,,,,,75.3276,,
320,K07493,,,0.6538325431915806,,,,,47.1431,,
321,K07494,,,0.5944012110412992,0.473,,,,179.03289999999998,10.7071,
322,K07495,,,0.5990798038558912,,0.5420604580297371,,,12.093900000000001,,34.5139
323,K07496,,,0.759,,,,,3.0821,,
324,K07497,,,0.6180279374445415,,0.535,,,116.3661,,7.2318
325,K07498,,,0.5769799431431789,,,,,13.3477,,
326,K07499,,,0.5747540029338191,,0.60511999049682,,,28.909699999999997,,13.8595
327,K07503,,,0.706,,,,,2.2809,,
328,K07684,,,0.667,,,,,7.9147,,
329,K07692,,,0.667,,,,,7.9147,,
330,K07736,,,0.6607577007945696,,,,,9.3067,,
331,K07738,,,0.703,,,,,5.4682,,
332,K07742,,,,,0.736,,,,,3.4196
333,K07755,,,0.6970000000000001,,,,,13.4148,,
334,K07793,,,0.6933672545848432,,,,,41.2288,,
335,K08309,,,0.696,,,,,2.3494,,
336,K08963,,,0.71,,,,,6.0952,,
337,K08968,,,0.693,,,,,3.2596,,
338,K08970,,,0.7340000000000001,,,,,5.0574,,
339,K08992,,,,,0.6737630614663622,,,,,16.6853
340,K08995,,,0.643,,,,,2.5368,,
341,K08998,,,0.6640226128749983,,,,,5.715,,
342,K08999,,,0.6695394464171551,,,,,21.5284,,
343,K09005,,,0.7709999999999999,,,,,4.956,,
344,K09013,,,0.6972116376658847,,,,,12.245899999999999,,
345,K09014,,,0.6679999999999999,,,,,32.6484,,
346,K09118,,,0.679879918787515,,,,,15.0852,,
347,K09136,,,0.667,,,,,2.2314,,
348,K09165,,,0.564,,0.6859999999999998,,,2.3371,,3.7019
349,K09710,,,0.7120000000000001,,,,,9.6038,,
350,K09747,,,0.6633079754364016,,,,,15.5991,,
351,K09764,,,,,0.753,,,,,5.448
352,K09767,,,0.6920000000000001,,,,,6.2102,,
353,K09772,,,0.6819056745228016,,,,,8.9105,,
354,K09811,,,0.671148612212907,,,,,7.7376000000000005,,
355,K09888,,,0.418,,,,,2.113,,
356,K09903,,,0.718,,,,,8.6767,,
357,K09927,,,0.773,,,,,3.269,,
358,K09981,,,0.738,,,,,2.5084,,
359,K10005,,,0.672,,,,,9.8331,,
360,K10713,,,0.653,,,,,4.6659,,
361,K10725,,0.501,,,,,3.7002,,,
362,K10917,,,0.6829999999999999,,,,,6.6328,,
363,K10945,,,0.6609999999999999,,,,,4.4825,,
364,K10947,,,0.6993585651791623,,,,,12.1896,,
365,K11175,,,0.772,,,,,5.4969,,
366,K11212,,,0.748,,,,,5.7198,,
367,K11477,,,0.7490000000000001,,,,,5.1213,,
368,K11991,,,0.7509999999999999,,,,,5.6712,,
369,K12234,,,0.7929999999999999,,,,,4.1142,,
370,K12574,,,0.7201292824011531,,,,,10.1126,,
371,K13018,,,0.7620000000000001,,,,,3.7506,,
372,K13075,,,0.7120000000000001,,,,,4.7193,,
373,K13281,,,,0.691,,,,,3.5614,
374,K13292,,,0.7189755085371236,,,,,10.137599999999999,,
375,K13993,,,0.6907159388988626,,,,,21.3904,,
376,K15371,,,0.6970000000000001,,,,,20.1769,,
377,K15635,,,0.6999999999999998,,,,,6.7593,,
378,K15773,0.73,,,,,2.561,,,,
379,K16137,,,0.725,,,,,3.6777,,
380,K16147,,,0.6883357193828005,,,,,11.605500000000001,,
381,K18320,,,0.511,,,,,6.0397,,
382,K18346,,,0.6940000000000001,,,,,6.784,,
383,K18476,,,0.6981813874181682,,,,,28.1765,,
384,K18682,,,0.688586784940495,,,,,26.9241,,
385,K18843,0.73,,,,,2.561,,,,
386,K18955,,,0.731,,,,,5.5261,,
387,K18958,,,0.732,,,,,5.5842,,
388,K19156,,,0.616,,,,,2.3825,,
389,K19267,,,0.7290000000000001,,,,,4.1073,,
390,K19710,,,0.7153807423334614,,,,,5.8499,,
391,K20074,,,0.71,,,,,6.3255,,
392,K21395,,,0.667,,,,,5.9627,,
393,K21471,,,0.735,,,,,3.0234,,
394,K21929,,,0.7035745813462972,,,,,19.782700000000002,,
395,K22044,,,0.7170000000000001,,,,,8.1012,,
396,K22205,,,0.622,,,,,2.7967,,
397,K22299,,,0.696,,,,,4.0624,,
398,K22900,,,0.7040000000000001,,,,,6.2214,,
399,K24131,,,0.618,,,,,4.4414,,
