,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_countsUnclassified
40,K00127,,,0.6050167559254493,,,,,,40.5767,,,
41,K00133,,,0.640323251657258,,,,,,68.4977,,,
42,K00134,,,0.6267234037545485,,,,,,71.0741,,,
43,K00135,,,0.5959690614149189,,,,,,9.4774,,,
44,K00140,,,0.648175197407601,,,,,,34.035799999999995,,,
45,K00145,,,0.6688432251838301,,,,,,68.7169,,,
46,K00147,,,0.6659999999999999,,,,,,5.5985,,,
47,K00148,,,0.6289972746975155,,,,,,19.9515,,,
48,K00156,,,0.634,,,,,,7.3994,,,
49,K00161,,,0.6314535113715012,,,,,,39.260799999999996,,,
50,K00162,,,0.6685291204919265,,,,,,17.0394,,,
51,K00163,,,0.6392187530184272,,,,,,239.7062,,,
52,K00166,,,0.672,,,,,,7.8679,,,
53,K00169,,,0.675,,,,,,9.4354,,,
54,K00174,,,0.6453392701466989,,,,,,40.886,,,
55,K00175,,,0.6255574443294606,,,,,,72.3554,,,
56,K00176,,,0.601,,,,,,3.8184,,,
57,K00208,,,0.6350890798398033,,,,,,40.3294,,,
58,K00209,,,0.628,,,,,,3.5117,,,
59,K00215,,,0.6650435774515381,,,,,,64.5377,,,
60,K00217,,,0.6563678624949325,,,,,,18.680799999999998,,,
61,K00221,,,0.636135684724127,,,,,,6.0128,,,
62,K00228,,,0.6277409214663454,,,,,,29.6276,,,
63,K00231,,,0.6108233123668217,,,,,,24.468200000000003,,,
64,K00232,,,0.6626209870827878,,,,,,9.980599999999999,,,
65,K00240,,,0.6141478857645566,,,,,,142.28040000000001,,,
66,K00241,,,0.6171556527226851,,,,,,35.465599999999995,,,
67,K00242,,,0.6325088505690598,,,,,,22.4663,,,
68,K00245,,,0.5920000000000001,,,,,,6.3909,,,
69,K00247,,,0.6190328653179744,,,,,,37.599399999999996,,,
70,K00248,,,0.5760000000000001,,,,,,5.4924,,,
71,K00249,,,0.6414162331221478,,,,,,155.0772,,,
72,K00252,,,0.643,,,,,,10.0063,,,
73,K00254,,,0.683247175256132,,,,,,26.7667,,,
74,K00259,,,0.6509999999999999,,,,,,5.9729,,,
75,K00274,,,0.6831418673061433,,,,,,11.9559,,,
76,K00275,,,0.6561380378727824,,,,,,162.78889999999998,,,
77,K00282,,,0.6729999999999999,,,,,,11.433,,,
78,K00283,,,0.5715187007893454,,,,,,11.0073,,,
79,K00285,,,0.6642626695344309,,,,,,8.6006,,,
80,K00286,,,0.6693401634354685,,,,,,63.635200000000005,,,
81,K00287,,,0.6313205522600945,0.637,,,,,35.6649,3.0,,
82,K00294,,,0.629,,,,,,8.7308,,,
83,K00297,,,0.645496012305237,,,,,,71.165,,,
84,K00301,,,0.6578414796193566,,,,,,16.2262,,,
85,K00303,,,0.6632018971620727,,,,,,14.240400000000001,,,
86,K00304,,,0.6627865810730531,,,,,,17.7489,,,
87,K00305,,,0.624,,,,,,6.0084,,,
88,K00311,,,0.6088890354232619,,,,,,37.6588,,,
89,K00313,,,0.6184147278914466,,,,,,20.7218,,,
90,K00316,,,0.6679999999999999,,,,,,4.1648,,,
91,K00320,,,0.6738785150471103,,,,,,36.6755,,,
92,K00322,,,0.652,,,,,,8.7233,,,
93,K00324,,,0.6673069123243391,,,,,,30.153000000000002,,,
94,K00330,,,0.5802799657003994,,,,,,90.01920000000001,,,
95,K00331,,,0.6276616641536902,,,,,,48.274699999999996,,,
96,K00332,,,0.639,,,,,,4.6216,,,
97,K00333,,,0.6534691396753195,,,,,,14.8111,,,
98,K00334,,,0.6080138801968447,,,,,,49.4441,,,
99,K00337,,,0.6372689893367154,,,,,,32.4002,,,
100,K00338,,,0.618055183118375,,,,,,74.1494,,,
101,K00339,,,0.6330302996654865,,,,,,76.79070000000002,,,
102,K00340,,,0.5958804870167353,,,,,,122.92039999999999,,,
103,K00341,,,,,0.271,,,,,,15.2877,
104,K00343,,,0.643674942515676,,0.255,,,,34.8981,,15.2877,
105,K00344,,,0.6344467065505061,,,,,,66.3961,,,
106,K00355,,,0.5670000000000001,,,,,,4.0777,,,
107,K00363,,0.588,0.6528417466310186,,,,,4.4107,15.0154,,,
108,K00365,,,0.6302297115951578,,,,,,33.244,,,
109,K00371,,,0.664,,,,,,4.471,,,
110,K00373,,,0.7140000000000001,,,,,,5.7112,,,
111,K00374,,,0.64,,,,,,5.7112,,,
112,K00375,,,0.65,,,,,,4.4597,,,
113,K00382,,,0.64,,,,,,12.4374,,,
114,K00384,,,0.6300023103882328,,,,,,14.2753,,,
115,K00386,,,0.5892690281667657,,,,,,10.6995,,,
116,K00387,,,0.6759999999999999,,,,,,7.6527,,,
117,K00389,,,0.6175902901103821,,,,,,22.8214,,,
118,K00390,,,0.6582467488957713,,,,,,45.433800000000005,,,
119,K00406,,,0.6517105603590678,,,,,,13.346400000000001,,,
120,K00412,,,0.3609071468551628,,,,,,22.0932,,,
121,K00413,,,0.6211168471927616,,,,,,42.415,,,
122,K00425,,,0.627035447458054,,,,,,218.43960000000007,,,
123,K00426,,,0.6410391930042664,,,0.531,,,145.27859999999998,,,3.9688
124,K00428,,,0.6207475775415939,,,,,,43.8792,,,
125,K00432,,,0.5857118153274267,,,,,,72.4045,,,
126,K00433,,,0.6259574912728256,,,,,,73.50300000000001,,,
127,K00435,,,0.6386269914815699,,,,,,11.7768,,,
128,K00446,,,0.635,,,,,,7.0866,,,
129,K00448,,,0.6448175964369234,,,,,,32.1466,,,
130,K00449,,,0.629558425051866,,,,,,39.7474,,,
131,K00450,,,0.642844159362621,,,,,,36.1513,,,
132,K00451,,,0.6285811461393438,,,,,,85.8051,,,
133,K00452,,,0.622,,,,,,4.4869,,,
134,K00453,,,0.6240621973897109,,,,,,81.808,,,
135,K00456,,,0.532,,,,,,5.4531,,,
136,K00457,,,0.5999059400426839,,,,,,74.709,,,
137,K00459,,,0.6591161336734555,,,,,,145.9819,,,
138,K00477,,,0.6021577990268117,,,,,,11.817499999999999,,,
139,K00480,,,0.6565668405208422,,,,,,9.117,,,
140,K00481,,,0.6684367155000218,,,,,,13.752299999999998,,,
141,K00483,,,0.624,,,,,,8.1058,,,
142,K00496,,,0.6489999999999999,,,,,,6.1853,,,
143,K00499,,,0.637,,,,,,13.4579,,,
144,K00500,,,0.5780426005631619,,,,,,9.9377,,,
145,K00507,,,0.6007669277868679,,,,,,69.362,,,
146,K00518,,,0.61435797919564,,,,,,9.3316,,,
147,K00523,,,0.6522043956191828,,,,,,9.732800000000001,,,
148,K00525,,,0.6290568818345557,,,,,,124.8424,,,
149,K00526,,,0.6136305997318173,,,,,,16.8446,,,
150,K00528,,,0.6648227910933487,,,,,,13.613800000000001,,,
151,K00529,,,0.6691774491078951,,,,,,15.0933,,,
152,K00540,,,0.6330161825461025,,,0.621,,,260.1739,,,5.3711
153,K00544,,,0.6660017083191537,,,,,,25.9069,,,
154,K00545,,,0.665,,,,,,4.8061,,,
155,K00548,,,0.6338800428115793,,,,,,203.77140000000003,,,
156,K00549,,,0.6370061180773419,,,0.6639999999999999,,,418.4551,,,7.337
157,K00554,,,0.6639656342119533,,,,,,120.0248,,,
158,K00558,,,0.5550520349278284,,0.457,,,,15.783999999999999,,7.2746,
159,K00560,,,0.6008381042579695,,,,,,92.8408,,,
160,K00561,,,0.61,,,,,,8.6469,,,
161,K00563,,,0.627,,,,,,5.7713,,,
162,K00564,,,0.6802609314553508,,,,,,26.512700000000002,,,
163,K00566,,,0.6737649049634572,,,,,,27.534,,,
164,K00567,,,0.6568118273465902,,,,,,29.485599999999998,,,
165,K00570,,,0.6361643884803969,,,,,,32.4742,,,
166,K00571,,,0.6380065043130049,,,,,,30.0021,,,
167,K00573,,,0.6496816521081635,,,,,,150.139,,,
168,K00574,,,0.6203356741459692,,,,,,141.91119999999998,,,
169,K00575,,,0.6058246970630188,,,,,,11.8646,,,
170,K00588,,,0.617802021047325,,,,,,48.40799999999999,,,
171,K00594,,,0.6609999999999999,,,,,,6.3178,,,
172,K00595,,,0.693,,,,,,5.0017,,,
173,K00598,,,0.6721341248689984,,,,,,16.762900000000002,,,
174,K00600,,,0.645047443358865,,,,,,246.42339999999996,,,
175,K00602,,,0.6509581011185894,,,,,,235.46059999999997,,,
176,K00604,,,0.6394565022405354,,,,,,13.8504,,,
177,K00605,,,0.6409787548395701,,,,,,36.6214,,,
178,K00606,,,0.6497053632656792,,,,,,185.43930000000003,,,
179,K00609,,,0.6446895171620065,,,,,,74.42710000000001,,,
180,K00611,,,0.6506490770887103,,,,,,46.1446,,,
181,K00612,,,0.5970124203816772,,,,,,15.9006,,,
182,K00615,,,0.6544118046935744,,,,,,100.80869999999999,,,
183,K00616,,,0.6157800687981876,,,,,,42.6715,,,
184,K00619,,,0.6940000000000001,,,,,,5.1472,,,
185,K00620,,,0.6587744200400985,,,,,,108.92369999999998,,,
186,K00626,,,0.6580790748394628,,,,,,477.044,,,
187,K00627,,,0.635,,,,,,6.3954,,,
188,K00635,,,0.6588958507101726,,,0.679,,,217.70519999999996,,,5.6775
189,K00640,,,0.6305216902244988,,,,,,81.837,,,
190,K00641,,,0.6454162565198338,,0.584,,,,115.11610000000002,,4.5906,
191,K00645,,,0.645771104739518,,,,,,31.816,,,
192,K00648,,,0.6340968175786289,,,,,,75.16730000000001,,,
193,K00655,,,0.6428790459446286,,,0.657,,,172.2254,,,7.4986
194,K00657,,,0.6286498538985992,,0.56,,,,33.5252,,5.3644,
195,K00661,,,0.649,,,,,,11.0188,,,
196,K00662,,,0.6606667888235188,,,,,,13.9054,,,
197,K00663,,,0.6464675569926863,,,,,,38.415400000000005,,,
198,K00666,,,0.6093597556222318,,,,,,11.1731,,,
199,K00673,,,0.6559624588939329,,,,,,9.112,,,
200,K00674,,,0.6549354720424869,,,,,,38.589299999999994,,,
201,K00677,,,0.6318440989666564,,,,,,51.0491,,,
202,K00681,,,0.6164567839434107,,,,,,13.6876,,,
203,K00682,,,0.6338245203370998,,,,,,10.8721,,,
204,K00683,,,0.5881284213317024,,,,,,10.2164,,,
205,K00684,,,0.6488642052015018,,,,,,13.0579,,,
206,K00688,,,0.6405095918244552,,,,,,121.58790000000002,,,
207,K00694,,,0.5857097045844796,,,,,,9.789200000000001,,,
208,K00700,,,0.6251225252679633,,,,,,105.04509999999998,,,
209,K00703,,,0.6418674143412968,,,,,,109.75479999999999,,,
210,K00705,,,0.6707199374795582,,,,,,28.331599999999998,,,
211,K00720,,,0.5590556615464473,,,,,,14.527299999999999,,,
212,K00721,,,0.6657554573504356,,,,,,66.3139,,,
213,K00728,,,0.6476954330251856,,,,,,12.026800000000001,,,
214,K00729,,,0.6032642099114286,,,,,,17.7336,,,
215,K00748,,,0.6255675194633338,,,,,,35.4731,,,
216,K00757,,,0.6538306902481372,,,,,,16.7536,,,
217,K00759,,,0.6357268758318461,,,,,,121.5469,,,
218,K00760,,,0.6327324506186195,,,,,,159.19069999999996,,,
219,K00761,,,0.655,,,,,,8.0136,,,
220,K00762,,,0.6366644984522886,,,,,,77.95920000000001,,,
221,K00763,,,0.6536145421193943,,,,,,70.33050000000001,,,
222,K00764,,,0.6406875785729335,,,,,,180.9329,,,
223,K00765,,,0.6497737484196519,,,,,,75.07159999999999,,,
224,K00766,,,0.6785062303852167,,,0.6837425371567077,,,163.67440000000002,,,7.6095
225,K00767,,,0.6748349791322209,,,,,,15.1981,,,
226,K00768,,,0.689816801716926,,,,,,26.551099999999998,,,
227,K00769,,,0.6567306834422508,,,,,,17.2444,,,
228,K00773,,,0.6737066676465181,,,,,,51.951,,,
229,K00782,,,0.68155125775837,,,,,,35.4121,,,
230,K00783,,,0.6327172951866394,,,0.67,,,37.9906,,,3.9542
231,K00784,,,0.6234193994299029,,,,,,61.29140000000001,,,
232,K00788,,,0.6800629583393817,,,,,,19.421100000000003,,,
233,K00789,,,0.6457360448088159,,0.563,,,,463.2318999999999,,1.6913,
234,K00790,,,0.663088931510096,,,,,,140.6849,,,
235,K00791,,,0.6387244379626997,,,,,,22.5369,,,
236,K00793,,,0.6345412102692201,,,,,,83.4423,,,
237,K00794,,,0.6583558689795405,,,,,,101.30589999999998,,,
238,K00795,,,0.6787510685737098,,,,,,15.876000000000001,,,
239,K00796,,,0.6434583049976556,,,,,,33.7162,,,
240,K00797,,,0.6361585601217888,,,,,,67.5041,,,
241,K00798,,,0.6555832211387949,,,0.7209999999999999,,,113.3657,,,4.5833
242,K00799,,,0.6211852137640925,,,,,,242.84400000000002,,,
243,K00800,,,0.6686298790294919,,,,,,100.07849999999999,,,
244,K00803,,,0.6692217030600448,,,,,,26.675600000000003,,,
245,K00806,,,0.665,,,,,,10.0345,,,
246,K00808,,,0.672,,,,,,9.5414,,,
247,K00809,,,0.6055122473620949,,,,,,12.476199999999999,,,
248,K00817,,,0.6484087587820426,,,,,,23.145999999999997,,,
249,K00819,,,0.629,,,,,,5.7006,,,
250,K00820,,,0.6459587913571296,,,,,,286.29540000000003,,,
251,K00821,,,0.647,,,,,,11.2364,,,
252,K00823,,,0.667,,,,,,9.717,,,
253,K00824,,,0.636,,,,,,5.5946,,,
254,K00826,,,0.6523564717914097,,,,,,94.54999999999998,,,
255,K00831,,,0.6041522007283338,,,,,,37.9797,,,
256,K00845,,,0.6434236424142994,,,,,,19.211199999999998,,,
257,K00847,,,0.6666351606609593,,,,,,20.006299999999996,,,
258,K00848,,,0.604,,,,,,11.591899999999999,,,
259,K00849,,,0.603,,,,,,5.325,,,
260,K00851,,,0.6512535781422925,,,0.6729999999999999,,,26.481700000000004,,,6.0791
261,K00852,,,0.679,,,,,,4.4882,,,
262,K00853,,,0.6125287322874009,,,,,,11.8536,,,
263,K00854,,,0.6632425207865118,,,,,,14.1405,,,
264,K00855,,,0.6325552751783345,,,,,,22.4155,,,
265,K00856,,,0.634,,,,,,13.2625,,,
266,K00857,,,0.6553824468885427,,,,,,80.45370000000001,,,
267,K00858,,,0.6540976854051505,,0.7,,,,177.05239999999998,,3.878,
268,K00859,,,0.6593315906057454,,,0.611,,,130.82369999999997,,,4.7053
269,K00864,,,0.6459334091442106,,,,,,15.547,,,
270,K00865,,,0.7009481250268015,,,,,,126.95670000000001,,,
271,K00867,,,0.6262006184591598,,,,,,22.528100000000002,,,
272,K00872,,,0.7017894615761965,,,,,,20.8792,,,
273,K00873,,,0.6598567829949545,,,,,,230.58739999999992,,,
274,K00874,,,0.6568118888380357,,,,,,18.4047,,,
275,K00876,,,0.523,,,,,,5.6145,,,
276,K00878,,,0.684,,,,,,3.1022,,,
277,K00883,,,0.659,,,,,,8.6607,,,
278,K00884,,,0.604,,,,,,4.7054,,,
279,K00886,,,0.6829999999999999,,,,,,5.248,,,
280,K00891,,,0.6567369093220192,,,,,,33.6394,,,
281,K00899,,,0.5742680974670256,,,,,,6.6722,,,
282,K00903,,,0.645,,,,,,5.1367,,,
283,K00906,,,0.616,,,,,,5.7386,,,
284,K00912,,,0.634716751708714,,,,,,51.942899999999995,,,
285,K00919,,,0.6437939869162846,,,,,,91.84209999999997,,,
286,K00925,,,0.6544353377326536,,,,,,84.46429999999998,,,
287,K00926,,,0.6531843713846036,,,,,,25.3868,,,
288,K00927,,,0.6518124988614048,,,,,,163.80719999999997,,,
289,K00928,,,0.6499999999999999,,,,,,11.1455,,,
290,K00930,,,0.6476256727027812,,,,,,68.0203,,,
291,K00931,,,0.6844027733756309,,,,,,18.6151,,,
292,K00936,,0.545,0.6223506246437251,,,,,4.5682,30.0951,,,
293,K00937,,,0.6386227758467148,,,,,,66.7991,,,
294,K00939,,,0.6485907478025423,,,,,,54.8703,,,
295,K00940,,,0.6252313443418772,,,,,,57.271400000000014,,,
296,K00941,,,0.6654148244473342,,,,,,14.3379,,,
297,K00942,,,0.6429951992536874,,,,,,34.529199999999996,,,
298,K00943,,,0.6468646690216225,,,,,,94.45870000000001,,,
299,K00945,,,0.6475233023885726,,,,,,140.19349999999997,,,
300,K00946,,,0.664579416420916,,,,,,57.2845,,,
301,K00948,,,0.62697748723237,,,,,,266.8978,,,
302,K00949,,,0.6899671065412819,,,,,,9.5418,,,
303,K00950,,,0.6366658851626638,,,,,,83.1002,,,
304,K00954,,,0.6173755725882353,,,,,,144.15590000000003,,,
305,K00957,,,0.6490858466740639,,,,,,31.706,,,
306,K00958,,,0.6673790504440933,,,,,,39.6948,,,
307,K00962,,,0.6405762887511598,,,,,,98.02000000000001,,,
308,K00963,,,0.6426820686238428,,,,,,89.98089999999999,,,
309,K00965,,,0.6410631511973592,,,,,,23.5373,,,
310,K00969,,,0.646538752450742,,,,,,82.08140000000002,,,
311,K00971,,,0.6437878770893162,,,,,,121.1475,,,
312,K00973,,,0.6223446581210532,,,,,,37.8553,,,
313,K00974,,,0.67,,,,,,10.0034,,,
314,K00975,,,0.6146251616545728,,,,,,56.8175,,,
315,K00978,,,0.6315881871199072,,,,,,16.6991,,,
316,K00979,,,0.6591105068818431,,,,,,24.5148,,,
317,K00981,,,0.6334988801132261,,,0.677,,,133.48400000000004,,,5.0418
318,K00982,,,0.6575364664674098,,,,,,51.8519,,,
319,K00986,,,0.6033892185261459,,,,,,1185.4948000000004,,,
320,K00989,,,0.6619644810987211,,,,,,84.5211,,,
321,K00990,,,0.622362312613456,,,,,,68.106,,,
322,K00991,,,0.7090000000000001,,,,,,5.9595,,,
323,K00992,,,0.6632345204532091,,,,,,9.3476,,,
324,K00995,,,0.6454539566521336,,,,,,39.1256,,,
325,K00997,,,0.6608845720205659,,,,,,48.922399999999996,,,
326,K01000,,,0.6367305873109218,,,,,,95.77420000000001,,,
327,K01004,,,0.63,,,,,,9.444,,,
328,K01005,,,0.6422820752211147,,,,,,224.73270000000002,,,
329,K01006,,,0.6436265840038414,,,,,,73.64689999999999,,,
330,K01008,,,0.6755107088542954,,,,,,103.3707,,,
331,K01011,0.6709999999999999,,0.6478958595567075,,,,5.7281,,34.5824,,,
332,K01012,,,0.6427654444134626,,,,,,40.3724,,,
333,K01026,,,0.6098349136248375,,,,,,14.9755,,,
334,K01039,,,0.6609177585272883,,,,,,47.8934,,,
335,K01040,,,0.67593651584632,,,,,,61.89930000000001,,,
336,K01042,,,0.6318964421184482,,,,,,41.3057,,,
337,K01046,,,0.6573909565271896,,,,,,19.921,,,
338,K01048,,,0.6595022779692754,,,,,,10.7202,,,
339,K01051,,,0.5776659792371097,,,,,,7.1116,,,
340,K01053,,,0.6137537914799526,,,,,,39.4463,,,
341,K01054,,,0.671783498444676,,,,,,12.638200000000001,,,
342,K01055,,,0.6333807388825019,,,,,,42.6888,,,
343,K01056,,,0.6546898221727284,,,,,,117.81599999999999,,,
344,K01057,,,0.6780678557193608,,,,,,86.1054,,,
345,K01060,,,0.6488601983458844,,,,,,14.002100000000002,,,
346,K01061,,,0.6408576834733147,,,0.6559999999999998,,,200.9698999999999,,,4.9383
347,K01066,,,0.677145284814108,,,,,,23.5079,,,
348,K01069,,,0.6336048140674636,,,,,,128.09480000000002,,,
349,K01070,,,0.629,,,,,,7.6378,,,
350,K01071,,,0.6249287984194336,,,,,,7.6956,,,
351,K01075,,,0.629,,,,,,4.6481,,,
352,K01077,,,0.639,,,,,,3.3657,,,
353,K01079,,,0.6646736356741686,,,,,,21.308,,,
354,K01082,,,0.701,,,,,,3.6214,,,
355,K01087,,,0.6962697764742437,,,,,,10.0028,,,
356,K01091,,,0.6381812415002104,,,,,,76.04429999999999,,,
357,K01092,,,0.665596047069056,,,,,,36.1739,,,
358,K01095,,,0.5878760721626713,,,,,,19.258100000000002,,,
359,K01104,,,0.6451555043170659,,,,,,20.970100000000002,,,
360,K01113,,,0.6275758027932599,,,,,,23.9411,,,
361,K01114,,,0.6193475987925261,,,,,,92.59990000000002,,,
362,K01115,,,0.662098359037371,,,,,,29.0566,,,
363,K01118,,,0.6194106320881422,,,,,,58.7954,,,
364,K01119,,,0.58,,,,,,3.3403,,,
365,K01126,,,0.6630310496071301,,,,,,54.73089999999999,,,
366,K01129,,,0.6479705225821675,,,,,,31.719600000000003,,,
367,K01142,,,0.6485694638523388,,,,,,32.8369,,,
368,K01151,,,0.6291772787887018,,,,,,79.99100000000001,,,
369,K01153,,,0.5478994196508653,,,,,,25.607300000000002,,,
370,K01154,,,0.5178776348083253,,,,,,21.1787,,,
371,K01155,,,0.469,,,,,,3.0611,,,
372,K01156,,,0.607,,,,,,4.5738,,,
373,K01159,,,0.665398506306603,,,,,,124.484,,,
374,K01160,,,0.685,,,,,,3.149,,,
375,K01166,,,0.5760000000000001,,,,,,5.0187,,,
376,K01167,,,0.649,,,,,,4.9,,,
377,K01174,,,0.6487258274054042,,,,,,26.0684,,,
378,K01178,,,0.6514771084123526,,,,,,44.8087,,,
379,K01179,,,0.6440066284373973,,,,,,7.5154,,,
380,K01181,,,0.604452130023662,,,,,,9.3687,,,
381,K01183,,,0.593,,,,,,3.1304,,,
382,K01191,,,0.639,,,,,,9.2202,,,
383,K01194,,,0.634,,,,,,4.7522,,,
384,K01195,,,0.526,,,,,,6.3384,,,
385,K01206,,,0.5829942264278376,,,,,,85.074,,,
386,K01207,,,0.6664718400409885,,,,,,29.493000000000002,,,
387,K01209,,,0.6124926515161921,,,,,,76.89650000000002,,,
388,K01239,,,0.6318344309567857,,,,,,24.6143,,,
389,K01241,,,0.607,,,,,,2.5011,,,
390,K01243,,,0.63504660712872,,,,,,15.1534,,,
391,K01246,,,0.6287273299254306,,,0.611,,,127.57870000000001,,,4.0416
392,K01247,,,0.6517113812374145,,,,,,45.7792,,,
393,K01251,,,0.6361253952329442,,,0.55,,,347.992,,,3.6924
394,K01255,,,0.657,,,,,,8.3844,,,
395,K01258,,,0.613,,,,,,10.771,,,
396,K01259,,,0.6193391923501979,,,,,,39.2521,,,
397,K01262,,,0.655,,,,,,4.4975,,,
398,K01265,,,0.6522025858243757,,,,,,120.1216,,,
399,K01266,,,0.6404457744090598,,,,,,60.773599999999995,,,
400,K01271,,,0.6580976152275869,,,,,,20.7003,,,
401,K01273,,,0.6191721623921662,,,,,,130.62920000000003,,,
402,K01278,,,0.5660000000000001,,,,,,4.5356,,,
403,K01283,,,0.5891467218892068,,,,,,38.15409999999999,,,
404,K01286,,,0.6072695110675933,,,,,,26.7004,,,
405,K01295,,,0.6805381008337251,,,,,,15.2986,,,
406,K01297,,,0.6326260252285625,,,,,,50.2216,,,
407,K01299,,,0.6305538397521702,,,,,,41.671299999999995,,,
408,K01302,,,0.5953095730177941,,,,,,21.6597,,,
409,K01303,,,0.5950369920370423,,,,,,36.0025,,,
410,K01304,,,0.6826176522953599,,,,,,18.3609,,,
411,K01322,,,0.6859999999999999,,,,,,6.5502,,,
412,K01338,,,0.636,,,,,,7.1265,,,
413,K01354,,,0.5670000000000001,,,,,,5.1157,,,
414,K01356,,,0.6361081793973017,,,,,,101.28190000000001,,,
415,K01358,,,0.6243404211964042,,,0.556,,,337.2489,,,5.3333
416,K01406,,,0.5920678238304816,,,,,,5.0398,,,
417,K01409,,,0.6884605745036956,,,,,,145.8667,,,
418,K01419,,,0.6200307751026186,,,,,,58.6179,,,
419,K01423,,,0.6163499114432626,,,,,,37.5835,,,
420,K01424,,,0.5763700520846164,,,,,,5.6438,,,
421,K01425,,,0.6235187961451828,,,,,,14.8278,,,
422,K01426,,,0.6690422792091449,,,,,,208.9915,,,
423,K01428,,,0.6610714796800776,,,,,,18.3225,,,
424,K01429,,,0.6470914801329571,,,,,,10.7552,,,
425,K01430,,,0.644,,,,,,4.1021,,,
426,K01432,,,0.6245580166469016,,,,,,11.724,,,
427,K01433,,,0.6177285564705115,,,,,,19.1587,,,
428,K01434,,,0.6350302981592073,,,,,,21.3353,,,
429,K01443,,,0.6640675328324309,,,,,,59.5176,,,
430,K01444,,,0.6,,,,,,5.561,,,
431,K01447,,,0.620851062010769,,,,,,20.3557,,,
432,K01448,,,0.6484259181805759,,,0.6750348177901262,,,153.10150000000002,,,13.8404
433,K01449,,,0.639527653198186,,,,,,20.2121,,,
434,K01455,,,0.6471185206363611,,,,,,53.576499999999996,,,
435,K01457,,,0.6970000000000001,,,,,,9.793,,,
436,K01458,,,0.6619341496800266,,,,,,36.159000000000006,,,
437,K01462,,,0.6280693039451221,,,,,,137.9426,,,
438,K01463,,,0.6073630494376875,,,,,,30.8539,,,
439,K01464,,,0.6517804053270114,,,,,,35.9113,,,
440,K01465,,,0.6966393204028659,,,,,,15.5337,,,
441,K01466,,,0.6604424188309096,,,,,,30.214100000000002,,,
442,K01468,,,0.591,,,,,,4.8844,,,
443,K01470,,,0.6299417695292138,,,,,,108.4966,,,
444,K01473,,,0.609,,,,,,4.7475,,,
445,K01476,,,0.6386902152910546,,,,,,17.7666,,,
446,K01477,,,0.6562312697543699,,,,,,32.1763,,,
447,K01478,,,0.6643914701605341,,,,,,21.7972,,,
448,K01479,,,0.6985444382215459,,,,,,12.732700000000001,,,
449,K01480,,,0.6537423798435827,,0.5710000000000001,,,,53.61,,5.2892,
450,K01482,,,0.591,,,,,,2.6765,,,
