,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts unclassified viruses,gene_countsUnclassified
168,K00794,,,0.6809186345273229,,,,,,,24.884100000000004,,,,
169,K00796,,,0.6041391358337851,,,,,,,12.493599999999999,,,,
170,K00797,,,0.6179166214308979,,,,,,,5.177,,,,
171,K00798,,,0.6922401894424003,,,,,,,30.8108,,,,
172,K00799,,,0.6256354657406218,,,,,,,316.1974000000001,,,,
173,K00800,,,0.6582239274022061,,,,,,,20.113299999999995,,,,
174,K00801,,,0.6276304736455913,,,,,,,12.2107,,,,
175,K00808,,,0.665,,,,,,,10.9133,,,,
176,K00809,,,0.5,,,,,,,3.3758,,,,
177,K00820,,,0.6267350173531142,,,,,,,82.09459999999999,,,,
178,K00826,,,0.6381710503428746,,,,,,,37.7167,,,,
179,K00831,,,0.6326715390653693,,,,,,,20.041999999999998,,,,
180,K00847,,,0.609,,,,,,,4.2077,,,,
181,K00851,,,0.6189511692558788,,,,,,,23.1395,,,,
182,K00855,,,0.6310681852819566,,,,,,,8.9715,,,,
183,K00857,,,0.578,,,,,,,4.7043,,,,
184,K00858,,,0.6535372235142513,,,,,,,64.30460000000001,,,,
185,K00859,,,0.6507356819677692,,,,,,,61.4692,,,,
186,K00867,,,0.6447631851218039,,,,,,,51.5473,,,,
187,K00873,,,0.6343089325132883,,,,,,,148.6364,,,,
188,K00883,,,0.632939804676253,,,,,,,5.5284,,,,
189,K00886,,,0.6223450233036167,,,,,,,22.344900000000003,,,,
190,K00891,,,0.6205591342771652,,,,,,,11.1448,,,,
191,K00899,,,0.629,,,,,,,3.4813,,,,
192,K00912,,,0.7276366437838151,,,,,,,10.9361,,,,
193,K00919,,,0.639359573212657,,,,,,,30.9016,,,,
194,K00925,,,0.6201099739562513,,,,,,,59.3743,,,,
195,K00926,,,0.6756058215150329,,,,,,,6.5333000000000006,,,,
196,K00927,,,0.635875759312283,,,,,,,56.5484,,,,
197,K00930,,,0.6534583810859939,,,,,,,29.9054,,,,
198,K00931,,,0.7067710183524664,,,,,,,14.567599999999999,,,,
199,K00936,,,0.6278359479275953,,,,0.6459999999999999,,,25.368499999999997,,,,2.359
200,K00937,,,0.6476309315849027,,,,,,,20.8908,,,,
201,K00939,,,0.6469132679998398,,,,,,,19.5287,,,,
202,K00940,,,0.6295789701571934,,,,,,,27.5738,,,,
203,K00942,,,0.58,,,,,,,8.4361,,,,
204,K00943,,,0.4726803179459085,,,,,,,39.639700000000005,,,,
205,K00945,,,0.6502085003239049,,,,,,,48.7632,,,,
206,K00946,,,0.6572733780861734,,,,,,,24.923700000000004,,,,
207,K00948,,0.55,0.6410846263329107,,,,,,3.3311,239.62500000000009,,,,
208,K00950,,,0.6892681191356131,,,,,,,38.7046,,,,
209,K00954,,,0.6019418383352384,,,,,,,64.99000000000001,,,,
210,K00957,,,0.6201491863602677,,,,,,,63.405,,,,
211,K00962,,,0.6176234024802418,,,,,,,21.604400000000002,,,,
212,K00963,,,0.6328964378764321,,,,,,,15.5098,,,,
213,K00969,,,0.621684928270591,,,,,,,24.705,,,,
214,K00971,,,0.6345986104948337,,,,,,,39.4112,,,,
215,K00973,,,0.6143381481196938,,,,,,,19.338900000000002,,,,
216,K00975,,,0.6128598849936553,,,,,,,47.39810000000001,,,,
217,K00978,,,0.5523749610052129,,,,,,,16.9082,,,,
218,K00979,,,0.6609966038490318,,,,,,,6.5004,,,,
219,K00981,,,0.6615906604686858,,,,,,,38.2828,,,,
220,K00982,,,0.699262034744595,,,,,,,17.1089,,,,
221,K00986,,,0.5918993487145403,,,,,,,1850.2549000000004,,,,
222,K00989,,,0.6825150908580332,,,,,,,32.1033,,,,
223,K00990,,,0.653551132994213,,,,,,,100.4316,,,,
224,K00992,,,0.703,,,,,,,7.4465,,,,
225,K00997,,,0.6867809888599951,,,,,,,16.2322,,,,
226,K01000,,,0.617259394426869,,,,,,,32.7346,,,,
227,K01005,,,0.6437420060781458,,,,0.695,,,33.309200000000004,,,,2.8353
228,K01008,,,0.6267183540846384,,,,,,,24.3192,,,,
229,K01011,,,0.6599220049533309,,,,,,,11.507,,,,
230,K01012,,,0.6528077523581591,,,,,,,18.592399999999998,,,,
231,K01031,,,0.659,,,,,,,6.1608,,,,
232,K01039,,,0.6565238239011688,,,,,,,22.8524,,,,
233,K01040,,,0.6461631837409662,,,,,,,25.622600000000002,,,,
234,K01042,,,0.6678578879851079,,,,,,,19.594900000000003,,,,
235,K01046,,,0.5489999999999999,,,,,,,6.7337,,,,
236,K01048,,,0.693,,,,,,,4.7819,,,,
237,K01055,,,0.6920000000000001,,,,,,,3.645,,,,
238,K01056,,,0.6345419228537482,,,,0.561,,,54.4402,,,,3.6121
239,K01057,,,0.6379722976186651,,,,,,,46.4554,,,,
240,K01061,,,0.6239064752265973,,,,,,,246.86009999999996,,,,
241,K01066,,,0.6501304150298323,,,,,,,6.4299,,,,
242,K01069,,,0.63625216067511,,,,,,,27.545299999999997,,,,
243,K01070,,,0.6282365547100077,,,,,,,22.0627,,,,
244,K01077,,,0.6579999999999999,,,,,,,7.7912,,,,
245,K01079,,,0.7312058985329504,,,,,,,11.047,,,,
246,K01082,,,0.7033357798612206,,,,,,,10.3732,,,,
247,K01091,,,0.649543744481185,,,,,,,20.4884,,,,
248,K01092,,,0.603,,,,,,,3.8081,,,,
249,K01095,,,0.5901069937517098,,,,,,,24.4182,,,,
250,K01104,,,0.649,,,,,,,2.5634,,,,
251,K01113,,,0.6272863345765431,,,,,,,46.0329,,,,
252,K01114,,,0.5782847193087136,,,,,,,35.8084,,,,
253,K01118,,,0.6079722028750432,,,,,,,97.86079999999998,,,,
254,K01126,,,0.6419771912001366,,,,,,,7.5145,,,,
255,K01129,,,0.6706892998061698,,,,,,,72.83049999999999,,,,
256,K01151,,,0.6453282951443876,,,,,,,19.554399999999998,,,,
257,K01153,,,0.591,,,,,,,2.4511,,,,
258,K01154,,,0.565,,,,,,,3.0563,,,,
259,K01159,,,0.6469947851607991,,,,,,,34.259699999999995,,,,
260,K01174,,,0.688,,,,,,,8.2199,,,,
261,K01181,,,0.6481464318676063,,,,,,,15.7735,,,,
262,K01185,,,0.4987153848076107,,,,,,,8.605899999999998,,,,
263,K01194,,,0.5779069208145259,,,,,,,10.1141,,,,
264,K01206,,,0.5601043642216437,,,,,,,76.8162,,,,
265,K01207,,,0.6019048987229147,,,,,,,10.326699999999999,,,,
266,K01209,,,0.591643203322963,,,,,,,28.4891,,,,
267,K01218,,,0.532,,,,,,,3.9251,,,,
268,K01224,,,0.68,,,,,,,2.6846,,,,
269,K01233,,,,,,,0.5489999999999999,,,,,,,3.1283
270,K01239,,,0.57902092049537,,,,,,,18.7568,,,,
271,K01243,,,0.534155546523317,,,,,,,12.669899999999998,,,,
272,K01246,,,0.6081741171466105,,,,,,,83.52860000000001,,,,
273,K01247,,,0.6492749757751971,,,,,,,30.774600000000003,,,,
274,K01251,,,0.6233833029458131,,,,,,,213.14079999999996,,,,
275,K01258,,,0.6320000000000001,,,,,,,13.3105,,,,
276,K01259,,,0.6398671151326641,,,,,,,44.109500000000004,,,,
277,K01262,,,0.669,,,,,,,10.6285,,,,
278,K01265,,,0.633018404959926,,,,,,,82.0845,,,,
279,K01266,,,0.6440262567369835,,,,,,,41.9428,,,,
280,K01273,,,0.5978526048847195,,,,,,,50.43,,,,
281,K01283,,,0.6500739822357663,,,,,,,22.205099999999998,,,,
282,K01286,,,0.594,,,,,,,3.1789,,,,
283,K01295,,,0.6251788506939849,,,,,,,8.5105,,,,
284,K01297,,,0.6267278147269494,,,,,,,20.081,,,,
285,K01299,,,0.6768884971341949,,,,,,,22.171799999999998,,,,
286,K01304,,,0.7190000000000001,,,,,,,4.8082,,,,
287,K01356,,,0.6421411827427299,,,,,,,29.301,,,,
288,K01358,,,0.6220982733816446,,,,,,,142.28740000000002,,,,
289,K01372,,,0.6557256967845517,,,,,,,9.3368,,,,
290,K01409,,,0.6806897332054386,,,,,,,55.579100000000004,,,,
291,K01419,,,0.6448273053104913,,,,,,,37.8202,,,,
292,K01423,,,0.5928256525892772,,,,,,,11.7375,,,,
293,K01424,,,0.6077513655724786,,,,,,,16.3498,,,,
294,K01425,,,0.6176599928644894,,,,,,,41.3695,,,,
295,K01426,,,0.6617660337598642,,,,,,,17.0797,,,,
296,K01429,,,0.6161392921642004,,,,,,,18.6798,,,,
297,K01430,,,0.5873628143470653,,,,,,,21.8835,,,,
298,K01432,,,0.6737141722064783,,,,,,,11.3271,,,,
299,K01433,,,0.6329435802635708,,,,,,,27.3299,,,,
300,K01438,,,0.659,,,,,,,3.2715,,,,
301,K01443,,,0.6592059067189878,,,,,,,33.3883,,,,
302,K01447,,,0.6593775300826483,,,,,,,15.6568,,,,
303,K01448,,,0.6290388642437135,,,,0.5850946443008026,,,115.6437,,,,6.856
304,K01451,,,0.6609999999999999,,,,,,,5.6567,,,,
305,K01455,,,0.6063665067101427,,,,,,,36.7735,,,,
306,K01458,,,0.6419775738559585,,,,,,,24.1081,,,,
307,K01462,,,0.6140248561652937,,,,,,,92.60619999999999,,,,
308,K01470,,,0.6405133744247976,,,,,,,52.9685,,,,
309,K01476,,,0.6307602082297177,,,,,,,10.7215,,,,
310,K01477,,,0.6441489645978647,,,,,,,5.9351,,,,
311,K01478,,,0.665650199141534,,,,,,,21.2437,,,,
312,K01480,,,0.6459999999999999,,,,,,,6.7281,,,,
313,K01482,,,0.569,,,,,,,5.5531,,,,
314,K01483,,,0.6816034182746792,,,,,,,14.1233,,,,
315,K01485,,,0.6211899768548859,,,,,,,17.5494,,,,
316,K01487,,,0.6729999999999999,,,,,,,5.0426,,,,
317,K01488,,,0.657,,,,,,,4.1485,,,,
318,K01489,,,0.6180839435886816,,,,,,,32.44,,,,
319,K01493,,,0.6245672756241768,,,,,,,9.487400000000001,,,,
320,K01494,,,0.5928308521707003,,,,,,,108.7306,,,,
321,K01495,,,0.6307296423868877,,,,,,,127.51470000000002,,,,
322,K01496,,,0.631,,,,,,,4.2192,,,,
323,K01497,,,0.6111503957319039,,,,,,,48.326899999999995,,,,
324,K01507,,,0.5808227920088921,,,,,,,26.0916,,,,
325,K01512,,,0.6727677660841381,,,,,,,28.0098,,,,
326,K01515,,,0.5590764541541265,,,,,,,6.675800000000001,,,,
327,K01520,,,0.6869006155916165,,,,0.405,,,37.7151,,,,8.3175
328,K01523,,,0.647318625312794,,,,,,,8.0616,,,,
329,K01524,,,0.6658634905907687,,,,,,,29.176299999999998,,,,
330,K01545,,,0.5643022908817684,,,,0.6275156297934866,,,18.765700000000002,,,,12.3866
331,K01546,,,0.6108372178491626,,,,,,,157.8647,,,,
332,K01547,,,0.5423308874224795,,,,,,,13.782599999999999,,,,
333,K01548,0.6210000000000001,,0.6237633827189732,,,,,2.1531,,129.08410000000003,,,,
334,K01551,,,0.5697198622289547,,,,,,,28.5094,,,,
335,K01555,,,0.6534260303307555,,,,,,,25.238,,,,
336,K01556,,,0.6720706317081645,,,,,,,13.1998,,,,
337,K01560,,,0.6077094381533339,,,,,,,8.8519,,,,
338,K01561,,,0.629680159952382,,,,,,,46.0183,,,,
339,K01563,,,0.6183795955453091,,,,,,,18.054499999999997,,,,
340,K01569,,,0.6022750600092801,,,,,,,151.45,,,,
341,K01574,,,0.6244087634970448,,,,,,,59.31949999999999,,,,
342,K01575,,,0.5796483267332174,,,,,,,41.5316,,,,
343,K01576,,,0.665,,,,,,,10.745,,,,
344,K01578,,,0.64,,,,,,,14.9042,,,,
345,K01579,,,0.6209662007615063,,,,,,,13.002500000000001,,,,
346,K01581,,,0.6630387407023179,,,,,,,13.9174,,,,
347,K01588,,,0.6823978264879382,,,,,,,34.988499999999995,,,,
348,K01589,,,0.633,,,,,,,4.584,,,,
349,K01591,,,0.6262556299677364,,,,,,,21.7504,,,,
350,K01595,,,0.6552019454328497,,,,0.7240000000000002,,,107.07140000000001,,,,3.2
351,K01599,,,0.6508162891024936,,,,,,,13.4376,,,,
352,K01602,,,0.6441472972131083,,,,,,,14.3098,,,,
353,K01607,,,0.6288666388836124,,,,,,,239.88799999999992,,,,
354,K01609,,,0.7120000000000001,,,,,,,2.8744,,,,
355,K01610,,,0.6192719127970966,,,,,,,108.36540000000001,,,,
356,K01611,,0.522,0.6507883689488798,,,,,,4.1022,13.2665,,,,
357,K01613,,,0.6532680844021171,,,,,,,51.6921,,,,
358,K01619,,,0.6399826527637078,,,,0.728,,,47.691700000000004,,,,2.7692
359,K01620,,,0.6696227091174686,,,,,,,53.687999999999995,,,,
360,K01621,,,0.6257370914451933,,,,,,,147.0271,,,,
361,K01622,,,0.6128263389139399,,,,,,,12.5394,,,,
362,K01623,,,0.6260101739562651,,,,,,,39.4172,,,,
363,K01624,,,0.6200169492716969,,,,,,,31.910199999999996,,,,
364,K01625,,,0.602,,,,,,,2.2379,,,,
365,K01626,,,0.6530953504451575,,,,,,,97.1886,,,,
366,K01627,,,0.6403841504153845,,,,,,,47.4297,,,,
367,K01635,,,0.5723734105893713,,,,,,,19.099899999999998,,,,
368,K01637,,,0.6399469534262137,,,,,,,110.70720000000001,,,,
369,K01638,,,0.6390521524730286,0.647,,,,,,108.674,1.759,,,
370,K01640,,,0.6532642558494479,,,,,,,61.3323,,,,
371,K01644,,,0.6498490245440971,,,,,,,65.5752,,,,
372,K01653,,,0.6206829178625015,,,,,,,89.1006,,,,
373,K01658,,0.631,0.5573670385500379,,,,,,2.2634,13.999,,,,
374,K01662,,,0.6353374904952117,,,,,,,20.8454,,,,
375,K01664,,,0.502,,,,,,,3.1523,,,,
376,K01666,,,0.6555929937282187,,,,,,,20.4043,,,,
377,K01673,,,0.6108079484911687,,,,,,,118.2306,,,,
378,K01674,,,0.523,,,,,,,5.2045,,,,
379,K01686,,,0.5920000000000001,,,,,,,3.0486,,,,
380,K01689,,,0.627144821504988,,,,,,,123.29870000000001,,,,
381,K01692,,,0.6373301990353639,,,,,,,54.492200000000004,,,,
382,K01695,,,0.6500130851133967,,,,,,,80.2964,,,,
383,K01698,,,0.6477190146788792,,,,,,,81.42550000000001,,,,
384,K01704,,,0.6164299586810561,,,,,,,58.5202,,,,
385,K01711,,,0.5904860024724473,,,,,,,17.9736,,,,
386,K01712,,,0.682676270667397,,,,,,,33.6488,,,,
387,K01714,,,0.59,,,,,,,6.3593,,,,
388,K01715,,,0.5509999999999999,,,,,,,4.6608,,,,
389,K01716,,,0.634,,,,,,,7.1675,,,,
390,K01719,,,0.6451225122861469,,,,0.6577353631420545,,,31.241400000000002,,,,9.8531
391,K01720,,,0.629,,,,,,,3.3813,,,,
392,K01721,,,0.7,,,,,,,4.7864,,,,
393,K01724,,0.594,0.623305172526821,,,,,,2.9357,40.1464,,,,
394,K01725,,,0.6216680221155716,,,,,,,39.125,,,,
395,K01726,,,0.6172940443533635,,,,,,,19.8667,,,,
396,K01733,,,0.6393427211282456,,,,,,,55.6382,,,,
397,K01735,,,0.7020000000000001,,,,,,,5.5339,,,,
398,K01736,,,0.6648469741128993,,,,,,,33.532000000000004,,,,
399,K01737,,,0.5997417823508114,,,,0.504,,,58.2644,,,,8.2933
400,K01740,,,0.7,,,,,,,9.0452,,,,
401,K01749,,,0.6602170803193556,,,,0.612,,,72.7812,,,,2.7033
402,K01752,,,0.6754739724918074,,,,,,,41.1529,,,,
403,K01754,,,0.6742200355391967,,,,,,,25.302,,,,
404,K01755,,,0.662168365667887,,,,,,,108.4075,,,,
405,K01759,,,0.6289254666082119,,,,,,,35.5103,,,,
406,K01768,,,0.575860993009618,,,,,,,14.223099999999999,,,,
407,K01770,,,0.609,,,,,,,8.1163,,,,
408,K01772,,,0.6300751950056713,,,,0.591,,,66.2764,,,,2.0911
409,K01775,,,0.663575259635124,,,,,,,76.64750000000001,,,,
410,K01776,,,0.632800619966631,,,,,,,12.0726,,,,
411,K01778,,,0.6569636962111745,,,,,,,33.275400000000005,,,,
412,K01779,,,0.6440872699845518,,,,,,,11.1343,,,,
413,K01783,,,0.633944864309292,,,,,,,22.4498,,,,
414,K01785,,,0.5916886102029704,,,,,,,50.397000000000006,,,,
415,K01790,,,0.5994067575678117,,,,,,,14.6843,,,,
416,K01792,,,0.5670000000000001,,,,,,,3.3,,,,
417,K01799,,,0.6629288468614506,,,,,,,18.9356,,,,
418,K01800,,,0.622,,,,,,,3.795,,,,
419,K01802,,,0.617,,,,,,,2.167,,,,
420,K01803,,,0.6613810182422192,,,,,,,35.6422,,,,
421,K01804,,,0.631851495495422,,,,,,,12.1334,,,,
422,K01805,,,0.6782632650911804,,,,,,,14.3621,,,,
423,K01807,,,0.6371544878132017,,,,,,,32.551,,,,
