,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
85,K00245,,,0.6443316768235635,,,,,,,,11.2025,,,,,
86,K00247,,,0.6215661997471492,,,,,,,,10.754999999999999,,,,,
87,K00248,,,0.581,,,,,,,,9.8996,,,,,
88,K00249,,,0.6573094031080468,,,,,,,,224.43569999999997,,,,,
89,K00252,,,0.667,,,,,,,,20.2901,,,,,
90,K00253,,,0.6801256190933002,,,,,,,,33.3655,,,,,
91,K00254,,0.7070000000000001,0.688540691023831,,,,,,,4.0858,21.1935,,,,,
92,K00259,,,0.6992279126104403,,,,,,,,41.0873,,,,,
93,K00266,,,0.625,,,,,,,,10.1186,,,,,
94,K00273,,,0.6686003256608312,,,,,,,,17.3099,,,,,
95,K00275,,,0.6944523681915149,,,,,,,,87.4445,,,,,
96,K00282,,,0.7,,,,,,,,8.1539,,,,,
97,K00283,,,0.622048770372037,,,,,,,,23.0781,,,,,
98,K00285,,,0.6898575267629737,,,,,,,,10.294,,,,,
99,K00286,,,0.675874102140736,,,,,0.537,,,133.6831,,,,,5.6477
100,K00287,,,0.6596304451797922,,,,,,,,45.6042,,,,,
101,K00297,,,0.6743367765767039,,,,,,,,70.14179999999999,,,,,
102,K00303,,,0.6906537859677726,,,,,,,,35.764500000000005,,,,,
103,K00304,,,0.6565029760685811,,,,,,,,43.9955,,,,,
104,K00305,,,0.71,,,,,,,,4.7156,,,,,
105,K00311,,,0.6402081805770542,,,,,,,,100.47399999999999,,,,,
106,K00315,,,0.6629999999999999,,,,,,,,16.8651,,,,,
107,K00316,,,0.6223364013402992,,,,,,,,46.6513,,,,,
108,K00317,,,0.6569878459254466,,,,,,,,38.9201,,,,,
109,K00320,,,0.6962459172566506,,,,,,,,80.69170000000001,,,,,
110,K00322,,,0.652,,,,,,,,4.7191,,,,,
111,K00324,,,0.5966192144979343,,,,,,,,11.6689,,,,,
112,K00330,,,0.5718466042020676,,,,,,,,176.60170000000002,,,,,
113,K00331,,,0.6230235405378429,,,,,,,,154.60410000000002,,,,,
114,K00332,,,0.6063126190311873,,,,,,,,73.4648,,,,,
115,K00334,,,0.6288825981551073,,,,,,,,66.4794,,,,,
116,K00336,,,0.696,,,,,,,,20.8567,,,,,
117,K00337,,,0.5965496825216463,,,,,,,,38.5017,,,,,
118,K00338,,,0.6082216784552144,,,,,,,,168.5204,,,,,
119,K00339,,,0.6315657307501843,,,,,,,,113.59100000000001,,,,,
120,K00340,,,0.5770402696438022,,,,,,,,180.76059999999998,,,,,
121,K00341,,,0.6430277051520339,,,,,,,,20.2922,,,,,
122,K00342,,,0.6522463715989306,,,,,,,,27.5704,,,,,
123,K00343,,,0.6327164852973779,,0.213,,,,,,74.288,,8.0638,,,
124,K00344,,,0.6260932857675632,,,,,,,,252.36419999999995,,,,,
125,K00355,,,0.618,,,,,,,,8.0269,,,,,
126,K00363,,,0.6988603663063122,,,,,,,,18.7265,,,,,
127,K00365,,,0.605647390753912,,,,,,,,13.605599999999999,,,,,
128,K00368,,,0.6144552884023603,,,,,,,,7.3699,,,,,
129,K00375,,,0.6931687692610404,,,,,,,,15.984100000000002,,,,,
130,K00381,,,0.6659999999999999,,,,,,,,20.0852,,,,,
131,K00382,,,0.6561504019744911,,,,,,,,72.00240000000001,,,,,
132,K00383,,,0.685210621180938,,,,,,,,26.410600000000002,,,,,
133,K00384,,,0.6204016772551656,,,,,,,,88.24689999999998,,,,,
134,K00386,,,0.5974595565089813,,,,,,,,7.9665,,,,,
135,K00389,0.556,,0.6058325163279307,,,,,,1.4877,,88.6194,,,,,
136,K00390,,0.715,0.6208848072997822,,,,,,,4.5057,84.4982,,,,,
137,K00406,,,0.5880001049008827,,,,,,,,13.9214,,,,,
138,K00411,,,0.6626035185735927,,,,,,,,42.4224,,,,,
139,K00412,,,0.6074823256645496,,0.266,,,,,,53.234899999999996,,4.6781,,,
140,K00413,,,0.661855422085738,,,,,,,,59.091499999999996,,,,,
141,K00425,,,0.6086833259059715,,0.615,,,,,,322.2177,,3.6994,,,
142,K00426,,,0.6109287433777583,,,,,0.5511196616481497,,,276.28579999999994,,,,,7.2742
143,K00428,,,0.6200193904604124,,,,,,,,143.43900000000002,,,,,
144,K00432,,,0.6133895913915707,,,,,,,,95.06329999999998,,,,,
145,K00433,,,0.6105460039075163,,,,,,,,292.1597,,,,,
146,K00435,,,0.5724312728199697,,,,,,,,24.2287,,,,,
147,K00446,,,0.7340000000000001,,,,,,,,6.9097,,,,,
148,K00448,,,0.6544285037542434,,,,,,,,22.397100000000002,,,,,
149,K00449,,,0.6189302282613995,,,,,,,,36.1327,,,,,
150,K00450,,,0.661499043535727,,,,,,,,50.5957,,,,,
151,K00451,,,0.6357286423499767,,,,,,,,155.35000000000002,,,,,
152,K00452,,,0.634481597252578,,,,,,,,31.0489,,,,,
153,K00453,,,0.6073236426822838,,,,,,,,102.60090000000002,,,,,
154,K00456,,,0.5666651796144612,,,,,,,,47.064899999999994,,,,,
155,K00457,,,0.6226799335557157,,,,,,,,126.29029999999997,,,,,
156,K00459,,,0.6334213061262682,,,,,,,,310.22049999999996,,,,,
157,K00463,,,0.5729007292892301,,,,,,,,11.1682,,,,,
158,K00469,,,0.5379999999999999,,,,,,,,7.5383,,,,,
159,K00477,,,0.6872591767372149,,,,,,,,10.1382,,,,,
160,K00479,,,0.6526391956283628,,,,,,,,58.5543,,,,,
161,K00480,,,0.6789202202767959,,,,,,,,12.5479,,,,,
162,K00481,,,0.606,,,,,,,,4.1281,,,,,
163,K00483,,,0.6719951988569144,,,,,,,,15.9665,,,,,
164,K00486,,,0.706,,,,,,,,19.9012,,,,,
165,K00496,,,0.7040000000000001,,,,,,,,5.0181,,,,,
166,K00499,,,0.6389251078439651,,,,,,,,37.3605,,,,,
167,K00500,,,0.5769878752193383,,,,,,,,12.0587,,,,,
168,K00507,,,0.6170322831322663,,,,,,,,245.08370000000002,,,,,
169,K00518,,,0.6328136361539992,,,,,,,,10.966999999999999,,,,,
170,K00523,,,0.6940000000000002,,,,,,,,22.3246,,,,,
171,K00525,,,0.6483620356480764,,,,,,,,181.62240000000003,,,,,
172,K00528,,,0.6680072032655672,,,,,,,,35.7849,,,,,
173,K00529,,,0.6990000000000001,,,,,,,,20.3058,,,,,
174,K00537,,,0.5968962353756243,,,,,,,,7.7629,,,,,
175,K00540,,,0.655416674693078,,,,,0.711,,,133.6552,,,,,5.9543
176,K00544,,,0.6664578537606882,,,,,,,,54.22689999999999,,,,,
177,K00548,,,0.6409054189111825,,,,,,,,269.9127,,,,,
178,K00549,,0.569,0.6508634695539132,,0.618,,,,,3.3813,753.6658000000004,,2.7132,,,
179,K00554,,,0.6636789576880078,,,,,,,,92.96929999999999,,,,,
180,K00558,,,0.5760000000000001,,,,,,,,3.0237,,,,,
181,K00560,,,0.6112671403076839,,,,,,,,29.387800000000002,,,,,
182,K00563,,,0.6620381874166592,,,,,,,,14.7227,,,,,
183,K00564,,,0.72,,,,,,,,2.6182,,,,,
184,K00566,,,0.6451812723892838,,,,,,,,46.534,,,,,
185,K00567,,,0.6249616960696869,,,,,,,,55.5571,,,,,
186,K00568,,,0.7020000000000001,,,,,,,,19.5082,,,,,
187,K00570,,,0.6407621688846143,,,,,,,,64.86410000000001,,,,,
188,K00571,,,0.6449110243334,,,,,,,,20.007199999999997,,,,,
189,K00573,,,0.6500978277028585,,,,,,,,217.38780000000003,,,,,
190,K00574,,,0.6426916620545421,,,,,,,,67.4376,,,,,
191,K00575,,,0.6186553411417793,,,,,,,,57.5476,,,,,
192,K00588,,,0.6198549969732146,,,,,,,,64.0667,,,,,
193,K00596,,,0.6669287959118343,,,,,,,,14.2226,,,,,
194,K00598,,,0.6511074252135876,,,,,0.61,,,57.8847,,,,,3.1958
195,K00600,,0.602,0.6438868514379559,,,,,,,3.6456,265.04150000000004,,,,,
196,K00602,,,0.6497732592440669,,,,,,,,258.2377,,,,,
197,K00603,,,0.6016959311247442,,,,,,,,23.936500000000002,,,,,
198,K00604,,,0.6988951507952725,,,,,,,,44.6993,,,,,
199,K00605,,,0.6560758001859073,,,,,,,,71.8905,,,,,
200,K00606,,,0.636429924208407,,,,,,,,197.3735,,,,,
201,K00609,,,0.6556770932254563,,,,,,,,123.75179999999996,,,,,
202,K00611,,,0.6255487624426872,,,,,,,,55.72619999999999,,,,,
203,K00612,,,0.6116272787504676,,,,,,,,43.3388,,,,,
204,K00613,,,0.5739644756570194,,,,,,,,12.503599999999999,,,,,
205,K00615,,,0.651961074822313,,,,,,,,152.98360000000002,,,,,
206,K00616,,,0.6247903145654716,,,,,,,,81.876,,,,,
207,K00619,,,0.6229684056071901,,,,,,,,13.8159,,,,,
208,K00620,,,0.6657780807255737,,0.6459999999999999,,,,,,91.14609999999999,,6.3375,,,
209,K00626,,,0.6536665533214578,,,,,,,,524.8427000000001,,,,,
210,K00627,,,0.725443584432111,,,,,,,,12.3363,,,,,
211,K00632,,,0.738,,,,,,,,4.2816,,,,,
212,K00635,,,0.685084918310311,,,,,0.6571839639425928,,,127.09570000000002,,,,,5.0586
213,K00639,,,0.696,,,,,,,,18.6897,,,,,
214,K00640,0.5820000000000001,,0.6283120498968247,,,,,,3.4013,,91.79029999999999,,,,,
215,K00641,,0.63,0.6447892375226135,,,,,,,6.6424,242.4925,,,,,
216,K00643,,,0.621650548649367,,,,,,,,16.4598,,,,,
217,K00645,,,0.6859708239716137,,,,,,,,36.6997,,,,,
218,K00647,,,0.716,,,,,,,,13.0233,,,,,
219,K00648,,,0.6623580984541764,,,,,,,,92.06700000000001,,,,,
220,K00652,,,0.6721498574988163,,,,,,,,30.3986,,,,,
221,K00655,,,0.6506288615888992,,,,,,,,187.46690000000004,,,,,
222,K00657,,,0.6581443733898963,,,,,0.5670000000000001,,,50.54929999999999,,,,,3.4601
223,K00661,,,0.6763472100590655,,,,,,,,6.9938,,,,,
224,K00662,,,0.613,,,,,0.5770000000000001,,,2.9583,,,,,4.8995
225,K00663,,,,,,,,0.6729999999999999,,,,,,,,3.9275
226,K00666,,,0.6221115097210806,,,,,,,,20.8213,,,,,
227,K00672,,,0.655,,,,,,,,6.6565,,,,,
228,K00674,,,0.6537807242405932,,,,,,,,63.8346,,,,,
229,K00675,,,0.5660000000000001,,,,,,,,4.7532,,,,,
230,K00677,,,0.6341793034243723,,,,,,,,108.27269999999999,,,,,
231,K00681,,,0.6138499875953652,,,,,,,,14.0616,,,,,
232,K00682,,,0.6828715104315598,,0.6579999999999999,,,,,,12.4015,,2.5844,,,
233,K00683,,,0.5753430546213619,,,,,,,,50.740199999999994,,,,,
234,K00684,,,0.6742429790208544,,,,,,,,45.037800000000004,,,,,
235,K00688,0.606,0.563,0.625526417984507,,,,,,3.8959,5.0258,393.6914000000001,,,,,
236,K00700,,,0.6191338123435034,,,,,,,,181.7281,,,,,
237,K00703,,,0.6302223979867428,,,,,,,,176.9058,,,,,
238,K00705,,,0.6694343072724386,,,,,,,,50.3307,,,,,
239,K00720,0.57,,0.6090800503881308,,,,,,2.6686,,137.4554,,,,,
240,K00721,,,0.6007676338892322,,,,,,,,42.910900000000005,,,,,
241,K00728,,,0.6053848259410757,,,,,,,,29.2831,,,,,
242,K00729,,,0.6359306534614071,,,,,,,,19.357300000000002,,,,,
243,K00748,,,0.6755986922170893,,,,,,,,73.2347,,,,,
244,K00754,,,0.715,,,,,,,,9.1399,,,,,
245,K00759,,,0.6323834368158793,,,,,,,,149.9347,,,,,
246,K00760,,,0.6037209929598307,,,,,,,,85.59570000000001,,,,,
247,K00761,,,0.6507676111732572,,,,,,,,11.1908,,,,,
248,K00762,,,0.6649367257136156,,,,,,,,96.32409999999999,,,,,
249,K00763,,,0.6347022949476198,,,,,,,,78.76790000000001,,,,,
250,K00764,,,0.6493034775508605,,,,,,,,217.83039999999997,,,,,
251,K00765,,,0.6561294838488314,,,,,,,,66.0016,,,,,
252,K00766,,,0.6749739644540331,,,,,,,,143.3841,,,,,
253,K00767,,,0.6694616822128183,,,,,,,,37.8955,,,,,
254,K00768,,,0.705217244925803,,,,,,,,44.6982,,,,,
255,K00769,,,0.6498350164552451,,,,,,,,21.8919,,,,,
256,K00772,,,0.6583724202882227,,,,,,,,64.7623,,,,,
257,K00773,,,0.6564904220298418,,,,,,,,74.44009999999999,,,,,
258,K00782,,,0.6629975157894811,,,,,,,,25.604999999999997,,,,,
259,K00783,,,0.6408735402535618,,,,,,,,101.42389999999999,,,,,
260,K00784,,,0.6260427558933244,,,,,,,,82.966,,,,,
261,K00788,,,0.655966508471262,,,,,,,,46.874900000000004,,,,,
262,K00789,,,0.6335968025742698,,,,,,,,443.5046999999998,,,,,
263,K00790,,,0.6706583630518218,,,,,,,,199.94920000000005,,,,,
264,K00791,,,0.680729226336131,,,,,,,,61.65800000000001,,,,,
265,K00793,,,0.6356536704439675,,,,,,,,118.4101,,,,,
266,K00794,,,0.666598104800903,,,,,,,,153.60379999999998,,,,,
267,K00795,,,0.6820390388103424,,,,,,,,34.1463,,,,,
268,K00796,,,0.665403875935057,,,,,,,,46.582,,,,,
269,K00797,,,0.6064141136030232,,,,,,,,110.0105,,,,,
270,K00798,,,0.6731756394987312,,,,,0.6779999999999999,,,64.9561,,,,,11.7549
271,K00799,,,0.6304455432121545,,,,,,,,677.5976000000004,,,,,
272,K00800,,,0.6742095767002203,,,,,0.695,,,179.06360000000004,,,,,3.0625
273,K00801,,,0.6605610853324511,,,,,,,,23.642400000000002,,,,,
274,K00803,,,0.605,,,,,,,,2.2849,,,,,
275,K00806,,,0.6620587045579821,,,,,,,,33.2687,,,,,
276,K00808,,,0.6456653921529284,,,,,,,,43.9148,,,,,
277,K00809,,,0.5828156027123614,,,,,,,,35.95100000000001,,,,,
278,K00812,,,0.598,,,,,,,,8.9135,,,,,
279,K00817,,,0.7170000000000001,,,,,,,,6.4249,,,,,
280,K00819,,,0.6500714145182959,,,,,,,,11.3458,,,,,
281,K00820,,,0.6388406201774449,,,,,,,,330.5833999999999,,,,,
282,K00821,,,0.6391985695803178,,,,,,,,27.258200000000002,,,,,
283,K00823,,,0.6341299008684605,,,,,,,,26.8554,,,,,
284,K00824,,,0.7020408474361541,,,,,,,,29.56,,,,,
285,K00826,0.593,,0.6375668607558486,,,,,,6.9702,,107.3834,,,,,
286,K00830,,,0.610134521891271,,,,,,,,14.2821,,,,,
287,K00831,,,0.6247105439855382,,,,,,,,65.2846,,,,,
288,K00833,,,0.6559999999999999,,,,,,,,6.1073,,,,,
289,K00844,,,0.7440000000000001,,,,,,,,8.439,,,,,
290,K00845,,,0.656965258208672,,,,,,,,23.9934,,,,,
291,K00848,,,0.565,,,,,,,,3.3716,,,,,
292,K00849,,,0.589013382584465,,,,,,,,12.9922,,,,,
293,K00850,,,0.7279999999999999,,,,,,,,3.9556,,,,,
294,K00851,,,0.6103972695027238,,,,,0.6779999999999999,,,82.13610000000001,,,,,6.3578
295,K00852,,,0.5841953233969488,,,,,,,,33.8013,,,,,
296,K00853,,,0.584,,,,,,,,6.7937,,,,,
297,K00854,,,0.631,,,,,,,,5.2897,,,,,
298,K00855,,,0.6070269166421716,,,,,,,,19.9954,,,,,
299,K00856,,,0.675,,,,,,,,22.3658,,,,,
300,K00857,,,0.61445145224691,,,,,,,,51.12330000000001,,,,,
301,K00858,,,0.650826166529522,,,,,,,,224.004,,,,,
302,K00859,,,0.6556193295454236,,,,,,,,104.03,,,,,
303,K00860,,,0.6700833264788254,,,,,,,,20.1446,,,,,
304,K00864,,,0.5916837602462037,,,,,,,,19.3309,,,,,
305,K00865,,,0.715645006381339,,,,,,,,16.967399999999998,,,,,
306,K00867,,,0.6179717410373317,,,,,,,,31.9835,,,,,
307,K00868,,,0.6037209703599641,,,,,,,,5.9209,,,,,
308,K00872,,,0.7047606123482544,,,,,,,,36.749500000000005,,,,,
309,K00873,,,0.6418174085620117,,,,,,,,288.6396,,,,,
310,K00874,,,0.573,,,,,,,,7.792,,,,,
311,K00876,,,0.5719493997267184,,,,,,,,10.3018,,,,,
312,K00878,,,0.677,,,,,,,,2.3333,,,,,
313,K00883,,,0.6507694762114796,,,,,,,,4.6190999999999995,,,,,
314,K00886,,,0.6834809046254863,,,,,,,,68.3832,,,,,
315,K00887,,,0.705,,,,,,,,2.4922,,,,,
316,K00891,,,0.6627797095902671,,,,,,,,83.56389999999999,,,,,
317,K00903,,,0.546,,,,,,,,6.6468,,,,,
318,K00906,,,0.655,,,,,,,,22.9088,,,,,
319,K00912,,,0.6738706540981353,,,,,,,,104.13119999999996,,,,,
320,K00919,,,0.6530455255755344,,,,,,,,87.10369999999999,,,,,
321,K00925,,,0.6396298995624943,,,,,,,,182.0319,,,,,
322,K00926,,,0.7272241908738629,,,,,,,,11.1142,,,,,
323,K00927,,,0.6477074536109577,,,,,,,,213.20129999999997,,,,,
324,K00928,,,0.619,,,,,,,,4.3829,,,,,
325,K00930,,,0.6547392373772938,,,,,,,,90.03059999999999,,,,,
326,K00931,,,0.6486282423088453,,,,,,,,52.7819,,,,,
327,K00936,,,0.5878220124601564,,,,,0.544,,,111.42120000000001,,,,,2.7061
328,K00937,,,0.6568645419167357,,,,,,,,137.9686,,,,,
329,K00939,0.609,,0.664648472515612,,,,,,3.7568,,114.52349999999998,,,,,
330,K00940,,,0.5950203365749535,,,,,,,,57.8971,,,,,
331,K00941,,,0.6330779291186228,,,,,,,,9.9852,,,,,
332,K00942,,,0.636807326202951,,,,,,,,80.18110000000001,,,,,
333,K00943,,,0.6354754773514224,,,,,,,,132.06340000000003,,,,,
334,K00945,,,0.6783816298646017,,,,,,,,122.8873,,,,,
335,K00946,,,0.6819590550849448,,,,,,,,101.99330000000002,,,,,
336,K00948,,,0.6286818880419957,,,,,,,,298.02979999999997,,,,,
337,K00950,,,0.6455576645103974,,,,,,,,124.04450000000001,,,,,
338,K00954,,,0.6073159345335296,,,,,,,,139.34359999999998,,,,,
339,K00956,,,0.674,,,,,,,,17.5425,,,,,
340,K00957,,,0.6171453923946363,,,,,,,,114.64349999999999,,,,,
341,K00958,,,0.5982927712495775,,,,,,,,20.9831,,,,,
342,K00962,,,0.619215260777326,,,,,,,,120.70310000000002,,,,,
343,K00963,,,0.6271512261467792,,,,,,,,95.3978,,,,,
344,K00965,,,0.5808175376787889,,,,,,,,19.1754,,,,,
345,K00969,,,0.6302101293141336,,,,,,,,86.0559,,,,,
346,K00970,,,0.6970000000000001,,,,,,,,18.8379,,,,,
347,K00971,,,0.64002182485687,,,,,0.649,,,218.1095,,,,,7.1408
348,K00973,,,0.6034815430699582,,,,,,,,49.86489999999999,,,,,
349,K00974,,,0.6681749057873864,,,,,,,,33.6955,,,,,
350,K00975,,,0.5989074145468248,,,,,,,,151.48659999999998,,,,,
351,K00978,,0.527,0.5623256521539046,,,,,,,4.2553,36.2743,,,,,
352,K00979,,,0.6506251264695284,,,,,,,,51.5691,,,,,
353,K00981,,,0.6330156724099703,,,,,0.62,,,127.837,,,,,3.6239
354,K00982,,,0.7032284387455837,,,,,,,,88.1156,,,,,
355,K00986,,,0.5881199782644602,,,,,,,,2553.6668999999983,,,,,
356,K00989,,,0.6634902832806217,,,,,,,,110.4472,,,,,
357,K00990,,,0.6498841981753979,,,,,0.57,,,186.60150000000004,,,,,4.2653
358,K00991,,,0.7084615866198036,,,,,,,,27.7027,,,,,
359,K00992,,,0.69,,,,,,,,18.1961,,,,,
360,K00995,,,0.6264419206611572,,,,,,,,13.3463,,,,,
361,K00996,,,0.5379999999999999,,,,,,,,5.3584,,,,,
362,K00997,,,0.6433722015528225,,,,,,,,76.6367,,,,,
363,K01000,,,0.6137673562300886,,,,,,,,102.5276,,,,,
364,K01003,,,0.6724420765070342,,,,,,,,9.533,,,,,
365,K01004,,,0.6990000000000001,,,,,,,,2.5604,,,,,
366,K01005,,,0.6784183710293928,,,,,0.663486440952742,,,48.970499999999994,,,,,12.5008
367,K01006,,,0.6274554499454487,,,,,,,,126.28500000000003,,,,,
368,K01007,,,0.682,,,,,,,,20.6821,,,,,
369,K01008,,,0.6686299872055484,,,,,,,,110.0834,,,,,
370,K01011,,,0.6624618710647828,,,,,,,,42.7588,,,,,
371,K01012,,,0.6714543758273995,,,,,,,,47.5541,,,,,
372,K01023,,,0.6362256520725189,,,,,0.55,,,14.650099999999998,,,,,2.8929
373,K01029,,,0.5730518368611405,,,,,,,,15.772400000000001,,,,,
374,K01035,,,0.57,,,,,,,,6.0102,,,,,
375,K01039,,,0.6688646249860539,,,,,,,,63.507000000000005,,,,,
376,K01040,,,0.6754675423094476,,,,,,,,91.59199999999998,,,,,
377,K01042,,,0.6429288825688271,,,,,,,,79.92800000000001,,,,,
378,K01046,,,0.7163164049420339,,,,,,,,30.9142,,,,,
379,K01048,,,0.6337752307160834,,,,,,,,14.7796,,,,,
380,K01053,,,0.6292774047531396,,,,,,,,154.44099999999997,,,,,
381,K01054,,,0.7340000000000001,,,,,,,,4.3903,,,,,
382,K01055,,,0.6685248291147182,,,,,,,,44.2149,,,,,
383,K01056,,,0.6406262952845215,,,,,,,,184.786,,,,,
384,K01057,,,0.6403410174071092,,,,,,,,99.72250000000001,,,,,
385,K01060,,,0.6837372929620392,,,,,,,,10.7894,,,,,
386,K01061,,,0.6270114920466637,,,,,,,,583.7277999999999,,,,,
387,K01066,,,0.6563812399147003,,,,,,,,33.2981,,,,,
388,K01068,,,0.6004678432313807,,,,,,,,12.6234,,,,,
