,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
99,K00620,,,0.7244245742956236,,,,,62.1758,,
100,K00626,,,0.7133293507451802,,,,,198.4512,,
101,K00631,,,0.687,,,,,20.693,,
102,K00635,,,0.6855001615129662,,0.7359521580973426,,,396.1585000000001,,33.244099999999996
103,K00641,,,0.703344907869774,,,,,171.0282,,
104,K00648,,,0.7123203203723414,,,,,32.7301,,
105,K00655,,,0.6983014805279153,,,,,181.26559999999998,,
106,K00662,,,0.6376068887657268,,,,,10.8544,,
107,K00663,,,0.678671991971925,,,,,10.303999999999998,,
108,K00674,,,0.7313954355837046,,,,,56.51939999999999,,
109,K00684,,,0.7055745815811438,,,,,27.5666,,
110,K00688,,,0.6794787293809658,,,,,233.78939999999997,,
111,K00700,,,0.6869093099419222,,,,,95.87010000000001,,
112,K00703,,,0.6609999999999999,,,,,1.8168,,
113,K00721,,,0.698,,,,,37.7678,,
114,K00728,,,0.6856138232084008,,,,,38.6002,,
115,K00759,,,0.724901264752386,,,,,56.7471,,
116,K00760,,,0.6920000000000001,,,,,43.5716,,
117,K00762,,,0.7372616042529738,,,,,76.54650000000001,,
118,K00763,,,0.6980506817966862,,,,,102.2194,,
119,K00764,,0.649,0.7240465840861703,,,,6.6564,85.0398,,
120,K00765,,,0.6847361456621593,,,,,60.8448,,
121,K00766,,,0.7346441837857725,,,,,140.6756,,
122,K00768,,,0.739525437907159,,,,,123.55389999999998,,
123,K00782,,,0.7484663261552754,,,,,43.4674,,
124,K00783,,,0.595,,0.608,,,3.0197,,2.677
125,K00784,,,0.710165351716223,,,,,83.9187,,
126,K00789,,,0.6879888678409914,,,,,388.9089,,
127,K00790,,,0.6855364072799963,,,,,78.50800000000001,,
128,K00791,,,0.7490000000000001,,,,,17.206,,
129,K00793,,,0.6865661542872253,,,,,92.61440000000002,,
130,K00794,,0.634,0.7400803385737617,,,,3.4977,51.0031,,
131,K00796,,,0.745,,,,,31.4744,,
132,K00798,,,0.7116199669668676,,,,,78.0989,,
133,K00799,,,0.6112498764444052,,,,,26.5283,,
134,K00800,,,0.7487743653316659,,,,,129.3812,,
135,K00805,,,0.7140000000000001,,,,,18.7288,,
136,K00806,,,0.6830144228917091,,,,,46.6913,,
137,K00820,,,0.693674208320816,,,,,82.9401,,
138,K00826,,,0.706129494266638,,,,,55.125699999999995,,
139,K00831,,,0.613,,,,,3.7251,,
140,K00847,,,0.7440000000000001,,,,,10.0173,,
141,K00851,,,0.7032660499328964,,,,,60.0636,,
142,K00853,,,0.71,,,,,16.559,,
143,K00855,,,0.7193868755103952,,,,,23.1565,,
144,K00858,,0.6529999999999999,0.7008204320731528,,,,7.1868,253.78940000000003,,
145,K00859,,,0.7296986480412938,,,,,62.699600000000004,,
146,K00864,,,0.695,,,,,21.0015,,
147,K00865,,,0.7631168058486238,,0.7970000000000002,,,102.571,,25.1816
148,K00867,,,0.6757081214221301,,,,,25.0141,,
149,K00868,,,0.66,,,,,6.2052,,
150,K00872,,,0.752,,,,,23.8304,,
151,K00873,,,0.59,,,,,3.3139,,
152,K00883,,,0.7070000000000001,,,,,2.0198,,
153,K00886,,,0.6946373076976,,,,,91.0066,,
154,K00891,,,0.7424779726094229,,,,,65.8563,,
155,K00899,,,0.603,,,,,3.6504,,
156,K00912,,,0.659,,,,,3.0829,,
157,K00919,,,0.718,,,,,4.5933,,
158,K00925,,,0.7236328471400857,,,,,52.3782,,
159,K00926,,,0.7280815608624155,,,,,15.1645,,
160,K00927,,,0.7183191811762353,,,,,171.2622,,
161,K00930,,,0.675,,,,,13.4146,,
162,K00936,,,0.7224454928006458,,,,,91.44839999999999,,
163,K00937,,,0.6838080744362087,,,,,68.0204,,
164,K00939,,,0.6775421365324787,0.659,,,,73.16159999999999,4.965,
165,K00940,,,0.6664458186978589,,,,,78.24629999999999,,
166,K00942,,,0.7032950327153873,,,,,42.6626,,
167,K00943,,,0.7090778285502993,,,,,89.53420000000001,,
168,K00945,,,0.7261805681858162,,,,,90.4618,,
169,K00946,,,0.7661160131255695,,,,,51.0082,,
170,K00948,,,0.6660400699180019,,,,,233.72249999999997,,
171,K00950,,,0.7305463670803793,,,,,60.132,,
172,K00954,,,0.6376168045909559,,,,,63.0964,,
173,K00957,,,0.6832982914691905,,,,,177.0,,
174,K00962,,,0.6779999999999999,,,,,32.514,,
175,K00965,,,0.7150000000000001,,,,,16.0801,,
176,K00969,,,0.701457841736622,,,,,65.16420000000001,,
177,K00970,,,0.7240000000000001,,,,,37.8891,,
178,K00971,,,0.6745682605549579,,,,,8.2883,,
179,K00973,,,0.703,,,,,22.0029,,
180,K00974,,,0.7240000000000001,,,,,37.8891,,
181,K00975,,,0.6677400659563835,,,,,75.30080000000001,,
182,K00981,,,0.6929536572103638,,,,,19.8854,,
183,K00982,,,0.7454410089542053,,,,,181.2951,,
184,K00986,,,0.620057239599624,,,,,1524.5816000000007,,
185,K00989,,,0.7229448066052527,,,,,85.7884,,
186,K00990,,,0.7632096426679088,,,,,137.6593,,
187,K00995,,,0.718,,,,,16.4886,,
188,K01000,,,0.643,,,,,51.7055,,
189,K01005,,,0.6691147123321841,,0.6613303723418371,,,367.0224,,36.8763
190,K01008,,,0.7769991017770062,,,,,28.457,,
191,K01012,,,0.6732070974362939,,,,,18.5707,,
192,K01039,,,0.702440104709279,,,,,84.55630000000001,,
193,K01040,,,0.6850252692777883,,,,,83.7317,,
194,K01046,,,0.7659999999999999,,,,,10.2912,,
195,K01053,,,0.586,,,,,2.9111,,
196,K01055,,,0.6759999999999999,,,,,6.8253,,
197,K01056,,,0.6896000938111778,,,,,55.4005,,
198,K01057,,,0.7296272324481875,,,,,37.9621,,
199,K01060,,,0.7413781302536491,,,,,21.3726,,
200,K01061,,,0.7037624235858541,,,,,168.2038,,
201,K01066,,,0.6603193537559477,,,,,47.78,,
202,K01068,,,0.755,,,,,11.5598,,
203,K01069,,,0.6951372426223285,,,,,85.8822,,
204,K01079,,,0.7265788041014697,,,,,70.6464,,
205,K01092,,,0.7383064858265942,,,,,37.6563,,
206,K01104,,,0.7057094620106493,,0.758,,,73.69460000000001,,18.1749
207,K01114,,,0.6801040535991644,,,,,262.8626,,
208,K01118,,,0.5783981335597592,,,,,16.1558,,
209,K01126,,,0.7168170021215403,,,,,27.3069,,
210,K01129,,,0.7130395527821304,,,,,120.9161,,
211,K01151,,,0.697185359660052,0.628,,,,72.40729999999999,4.0849,
212,K01159,,,0.7354224613473307,,,,,75.8908,,
213,K01170,,0.669,,,,,5.4956,,,
214,K01178,,,0.7020000000000001,,,,,11.6107,,
215,K01179,,,0.626,,,,,10.7781,,
216,K01181,,,0.6140000000000001,,,,,4.268,,
217,K01185,,,0.561,,,,,4.2414,,
218,K01206,,,0.6438275225165185,,,,,5.2517,,
219,K01207,,0.7340000000000001,0.618,,,,8.6429,8.0789,,
220,K01209,0.687,,0.6704925747519958,0.7170000000000001,,6.1289,,53.4251,21.029,
221,K01239,,,0.713153831070643,,,,,77.09750000000001,,
222,K01241,,,0.6754901218478001,,,,,42.6616,,
223,K01246,,,0.6962241057998476,,,,,183.3722,,
224,K01251,,0.7324312656233181,0.7126530043463477,,,,30.276000000000003,250.13119999999998,,
225,K01259,,,0.7112338179534213,,,,,30.786499999999997,,
226,K01262,,,0.6559999999999999,,,,,8.6029,,
227,K01265,,,0.7093239221532502,,,,,107.21270000000001,,
228,K01266,,,0.7101804632604085,,,,,72.4632,,
229,K01273,,,0.7132991305653361,,,,,213.36790000000002,,
230,K01286,,,0.635,,,,,11.1416,,
231,K01297,,,0.7159362795550495,,,,,42.522600000000004,,
232,K01322,,,0.722,,,,,22.3652,,
233,K01354,,,0.6990000000000001,,,,,30.4042,,
234,K01356,,,0.6972825791021866,,,,,55.2629,,
235,K01358,,,0.6707767742351721,,0.7250000000000001,,,305.4764,,21.7134
236,K01372,,,0.6459808581729377,,,,,49.281400000000005,,
237,K01409,,,0.7416130199903441,,,,,93.8972,,
238,K01419,,,0.6217840731304416,,,,,30.068200000000004,,
239,K01424,,0.665,0.6920000000000001,,,,4.1063,8.9565,,
240,K01425,,,0.66359606914167,,,,,48.423500000000004,,
241,K01426,,,0.7449935408968953,,,,,100.6639,,
242,K01429,,,0.6764684644196934,,,,,27.6118,,
243,K01433,,,0.6970000000000001,,,,,14.6912,,
244,K01443,,,0.7646548473039954,,,,,56.335300000000004,,
245,K01448,,,0.6808519315898488,,0.639,,,37.507,,3.9344
246,K01455,,,0.691,,,,,5.0889,,
247,K01462,,,0.6918370888193088,,,,,131.9669,,
248,K01466,,,0.7365157660371886,,,,,57.1278,,
249,K01476,,,0.695,,,,,5.4097,,
250,K01477,,,0.7032761749371728,,,,,52.2851,,
251,K01478,,,0.6908494012537222,,,,,81.23249999999999,,
252,K01480,,,0.7283437761092513,,,,,84.4708,,
253,K01482,,,0.733,,,,,2.6376,,
254,K01485,,,0.6513375996708473,,,,,12.1213,,
255,K01489,,,0.7253564138691451,,,,,78.0465,,
256,K01494,,,0.6318884099679687,,,,,41.6942,,
257,K01495,,,0.6955088386264143,,,,,108.5123,,
258,K01496,,,0.680559785352654,,,,,49.593500000000006,,
259,K01497,,,0.7100711740709564,,,,,106.77690000000001,,
260,K01507,,,0.6629296184005451,,,,,193.942,,
261,K01512,,,0.7138594450902361,,,,,30.8826,,
262,K01515,,,0.682,,,,,10.5811,,
263,K01520,,,0.7205167730321856,,,,,68.3923,,
264,K01523,,,0.617,,,,,3.9293,,
265,K01524,,,0.716291519286967,,,,,26.5118,,
266,K01545,,,0.47000000000000003,,0.6779999999999999,,,2.499,,7.419
267,K01546,,,0.6518799530665287,,,,,177.9223,,
268,K01548,,,0.667116225423929,,,,,97.71760000000002,,
269,K01551,,,0.657599262095792,,,,,18.1163,,
270,K01554,,,0.7006890099527353,,,,,29.575,,
271,K01555,,,0.7170846007125083,,,,,62.865899999999996,,
272,K01556,,,0.708,,,,,19.2689,,
273,K01560,,,0.6927441161377126,,,,,37.7225,,
274,K01561,,,0.6459999999999999,,,,,5.6334,,
275,K01569,,,0.6079972785255529,,,,,47.804399999999994,,
276,K01575,,,0.5212130543278112,,,,,13.3445,,
277,K01576,,,0.653,,,,,13.8159,,
278,K01579,,,0.6201043037950575,,,,,19.8004,,
279,K01588,,,0.7328576568632372,,,,,41.9702,,
280,K01589,,,0.746,,,,,19.9367,,
281,K01591,,,0.7304275547000756,,,,,26.415100000000002,,
282,K01595,,,0.7416129829675054,,,,,299.6252,,
283,K01596,,,0.6933744173715046,,,,,105.8159,,
284,K01599,,,0.7058900359102069,,,,,32.8467,,
285,K01602,,,0.6986774145534802,,,,,30.1825,,
286,K01607,,,0.6856868729572315,0.67,0.7020758979818996,,,316.0164,5.2209,32.4574
287,K01610,,,0.6695786517633516,,,,,30.8608,,
288,K01611,,,0.688,,,,,9.0512,,
289,K01613,,0.66,0.6677375244693045,0.672,,,3.4764,35.4307,18.8038,
290,K01619,,,0.706550276665533,,,,,101.6263,,
291,K01620,,,0.7141388382420301,,,,,68.2115,,
292,K01621,,,0.6778028891946727,,,,,91.9392,,
293,K01623,,,0.6988707413752069,,,,,39.796800000000005,,
294,K01624,,,0.6851827857917345,,,,,77.6036,,
295,K01626,,,0.7048034257475673,,,,,271.09749999999997,,
296,K01627,,,0.621,,,,,2.8008,,
297,K01633,,,0.7035229680978143,,,,,43.9816,,
298,K01637,,,0.6889872402656521,,,,,154.0948,,
299,K01638,,,0.6821348520649488,,,,,131.4275,,
300,K01640,,,0.727174609381612,,,,,49.515699999999995,,
301,K01644,,,0.6718470492932828,,,,,112.8006,,
302,K01653,,,0.6715381820155569,,,,,147.6099,,
303,K01662,,,0.6790601659327097,,,,,59.207699999999996,,
304,K01666,,,0.6922003230775166,,,,,82.19689999999999,,
305,K01673,,,0.6807822189132455,,,,,131.4507,,
306,K01686,,,0.6815316714363098,,,,,10.2323,,
307,K01689,,0.677,0.6899320458773959,,,,16.539,308.49860000000007,,
308,K01695,,,0.7329810522878887,,,,,115.45510000000002,,
309,K01698,,,0.7392234137336394,,,,,109.1431,,
310,K01704,,,0.735,,,,,47.1725,,
311,K01711,,,0.654,,,,,16.9898,,
312,K01712,,,0.665,,,,,4.623,,
313,K01716,,,0.602,,,,,4.1134,,
314,K01719,,,0.7127723348574456,,,,,130.1163,,
315,K01720,,,0.6693155099618416,,,,,26.89,,
316,K01721,,,0.670845008211902,,,,,19.8831,,
317,K01724,,,0.6864901262606498,,0.696,,,78.13,,14.3337
318,K01725,,,0.6724545541857531,,,,,18.6648,,
319,K01733,,,0.7380167190723353,,,,,66.46090000000001,,
320,K01734,,,0.6664830856387584,,,,,61.1649,,
321,K01735,,,0.734415716135759,,,,,40.283500000000004,,
322,K01736,,,0.715929127735454,,,,,53.96639999999999,,
323,K01737,,,0.6517597918173281,,,,,81.5196,,
324,K01740,,,0.706,,,,,12.7128,,
325,K01749,,,0.7431191732410811,,,,,119.0017,,
326,K01752,,,0.7136028839692524,,,,,62.8212,,
327,K01754,,,0.7168196716930398,,,,,48.818,,
328,K01755,,0.659,0.7113484431165052,,,,3.6365,68.1855,,
329,K01756,,,0.746,,,,,36.414,,
330,K01759,,,0.629,,,,,11.5075,,
331,K01768,,,0.6688641281725588,,,,,28.6064,,
332,K01772,,,0.7021907665416733,,,,,111.6695,,
333,K01775,,,0.7507925337179304,,,,,122.50649999999999,,
334,K01776,,,0.7296219375647631,,,,,28.5417,,
335,K01778,,,0.7380629719662308,,,,,44.6535,,
336,K01779,,,0.7054972578581672,,,,,17.9335,,
337,K01783,,,0.722,,,,,16.084,,
338,K01785,,,0.7104723619853325,,,,,108.2534,,
339,K01790,,,0.6940000000000001,,,,,17.4423,,
340,K01799,,,0.7090139392424409,,,,,42.7149,,
341,K01800,,,0.6559999999999999,,,,,2.7262,,
342,K01802,,,0.6645380949792385,,,,,34.10850000000001,,
343,K01803,,,0.6720620212433839,,,,,125.6329,,
344,K01804,,,0.7070000000000001,,,,,8.0892,,
345,K01807,,,0.679759580593296,,,,,9.9795,,
346,K01809,,,0.742990699802623,,,,,103.78770000000002,,
347,K01810,,,0.6582041124403687,,,,,157.89260000000002,,
348,K01816,,,0.7180995319180998,,,,,43.7703,,
349,K01821,,,0.6374711799258632,,0.7040000000000001,,,56.64260000000001,,16.7357
350,K01823,,,0.685,,,,,3.932,,
351,K01834,,,0.7012381770122623,,,,,82.0975,,
352,K01839,,,0.718,,,,,3.1982,,
353,K01845,,,0.742,,,,,42.2155,,
354,K01854,,,0.641589773557766,,,,,50.988200000000006,,
355,K01858,,,0.6553233158546161,,,,,111.5344,,
356,K01866,,0.684,0.6797029226419559,,,,8.2712,166.6393,,
357,K01867,,,0.6768544602147335,,,,,92.3874,,
358,K01868,,,0.6689341917076322,,,,,193.30800000000002,,
359,K01869,,,0.72,,,,,29.8169,,
360,K01872,,,0.6961769733039639,,,,,82.75309999999999,,
361,K01874,,,0.6849475258231005,,,,,73.2022,,
362,K01875,,,0.6864539549107948,,,,,108.4981,,
363,K01880,,,0.6620665691266334,,,,,41.603300000000004,,
364,K01881,,,0.6840834075777777,,,,,128.8993,,
365,K01884,,,,,0.532,,,,,4.3663
366,K01885,,,0.7070000000000001,,,,,18.6262,,
367,K01887,,,0.6938087697843272,,,,,166.43300000000002,,
368,K01889,,,0.7102410588934412,,,,,64.0508,,
369,K01890,,,0.7293768925032114,,,,,51.858599999999996,,
370,K01897,,,0.7052642096312001,,,,,38.8877,,
371,K01904,,,0.6970000000000001,,,,,14.0282,,
372,K01912,,,0.7201909541378059,,,,,116.1268,,
373,K01915,,,0.6850499811009617,,0.6992674916572795,,,950.0690000000003,,18.7018
374,K01918,,,0.7255782953868366,,,,,41.2378,,
375,K01919,,,0.7404240900594309,,,,,70.9221,,
376,K01921,,,0.7331990944652841,,,,,87.61189999999999,,
377,K01923,,,0.6988747308263559,,,,,91.3065,,
378,K01926,,,0.6822068511959491,,,,,85.862,,
379,K01933,,,0.7110832418215726,,,,,17.9431,,
380,K01934,,,0.7443430802934741,,,,,154.50850000000003,,
381,K01937,,0.6329992108148561,0.6928091547781191,,,,13.6173,304.77630000000005,,
382,K01939,,,0.6856200187369896,,,,,127.5501,,
383,K01940,,0.642,0.6887124337080951,,,,4.6907,110.53630000000001,,
384,K01945,,,0.7411336174287535,,,,,53.920300000000005,,
385,K01951,,,0.7257622030454741,,,,,253.82970000000003,,
386,K01953,,,0.6753981600080197,,,,,112.7941,,
387,K01971,,,0.7071098265058909,,,,,54.614000000000004,,
388,K01972,,,0.6988810537596795,,,,,292.601,,
389,K01975,,,0.6420581159622724,,0.7829999999999999,,,8.0664,,23.529
390,K01990,,,0.7064431733785702,,,,,228.9378,,
391,K01992,,,0.682,,,,,25.7407,,
392,K01996,,,0.6955009414703421,,,,,26.9584,,
393,K01997,,,0.6845744092420736,,,,,102.2899,,
394,K01998,,,0.6940000000000001,,,,,17.1565,,
395,K02003,,,0.7040000000000001,,,,,39.9509,,
396,K02004,0.643,,0.6781511344763194,,0.7412815006772915,4.8581,,740.6140000000001,,45.4993
397,K02008,,,0.722,,,,,5.2587,,
398,K02013,,,0.6920000000000001,,,,,18.3841,,
399,K02015,,,0.7128752076939127,,,,,52.6432,,
400,K02016,,,0.6779999999999999,,,,,8.6184,,
401,K02019,,,0.603,,,,,2.0861,,
402,K02020,,,0.66,,,,,6.4967,,
403,K02025,,,0.6679999999999999,,,,,8.044,,
404,K02032,,,0.7088419127733145,,,,,40.6095,,
405,K02033,,,0.6673543081639198,,,,,159.6094,,
406,K02034,,0.653,0.6869155894231056,,,,3.2927,202.0442,,
407,K02036,,,0.6679999999999999,,,,,54.6315,,
408,K02039,,,0.6627768242764664,,,,,55.01649999999999,,
409,K02040,,,0.6464770390283477,,0.7070000000000001,,,59.8247,,3.2278
410,K02050,,,0.6772233411587931,,,,,61.04870000000001,,
411,K02051,,,0.690954136689461,,,,,34.7716,,
412,K02066,,,0.6455780745058947,,0.601,,,213.35429999999997,,2.1455
413,K02067,,,0.6346057150819793,,0.607097246544633,,,275.46560000000005,,5.369
414,K02078,,,0.6172650107873828,,0.6281268493218128,,,68.4324,,16.6604
415,K02109,,,0.701694818552083,,0.6970000000000001,,,46.5074,,24.1247
416,K02110,,,0.6715076095473791,,,,,49.0659,,
417,K02113,,,0.693133474247434,,,,,57.8377,,
418,K02114,,,0.7432040096473936,,,,,39.5769,,
419,K02115,,,0.696,,,,,19.0042,,
420,K02116,,,0.7139501631017019,,,,,37.2941,,
421,K02160,,,0.7313023855219087,,,,,27.2542,,
422,K02171,,,0.6708933688197142,,,,,73.0986,,
423,K02188,,,0.74,,,,,4.7557,,
424,K02194,,,0.6789077578103401,,,,,9.0746,,
425,K02195,,,0.6529999999999999,,,,,14.2202,,
426,K02199,,,0.6903641714835014,,,,,51.67229999999999,,
427,K02221,,,0.605268961628009,,,,,32.8782,,
428,K02224,,,0.7397393237199889,,,,,46.0241,,
429,K02226,,,0.7343507648231957,,,,,38.7735,,
430,K02227,,,0.7617342601792557,,,,,59.517,,
431,K02228,,,0.7277001738829398,,,,,52.8411,,
432,K02229,,,0.767,,,,,18.283,,
433,K02231,,,0.7692490004750163,,,,,83.8795,,
434,K02233,,,0.7837389082354602,,,,,46.771300000000004,,
435,K02237,,,0.662,,,,,5.2214,,
436,K02238,,,0.655,,,,,4.2723,,
437,K02257,,,0.62,,,,,2.3636,,
438,K02258,,,0.6609999999999999,,,,,4.0196,,
439,K02259,,,0.7046249610334181,,,,,33.3531,,
440,K02277,,,0.564,,,,,4.0531,,
441,K02279,,,0.6975965973630092,,,,,27.972900000000003,,
442,K02281,,,0.593,,,,,4.0783,,
443,K02283,,,0.6832573889393105,,,,,29.443199999999997,,
444,K02291,,,0.732,,,,,31.0799,,
445,K02300,,,0.619,,,,,3.8376,,
446,K02313,,,0.689141170308211,,,,,77.1421,,
447,K02314,,,0.6748419215508131,,,,,159.14050000000003,,
448,K02316,,,0.6816111162548417,,,,,169.9012,,
449,K02338,,,0.722506100464615,,0.736,,,258.69089999999994,,4.1977
450,K02340,,,0.7419972462430887,,,,,72.7497,,
451,K02341,,,0.743882582011697,,,,,58.949600000000004,,
452,K02342,,,0.7274913099115969,,,,,71.2217,,
453,K02343,,,0.6966862524851071,,,,,155.4976,,
454,K02347,,,0.715,,,,,19.1807,,
455,K02351,,,0.693,,,,,17.2687,,
456,K02356,,,0.6590484585469102,,,,,91.2446,,
457,K02357,,,0.6835088426526443,,,,,102.72409999999999,,
458,K02358,,,0.634,,,,,35.1993,,
459,K02362,,,0.773,,,,,5.8608,,
460,K02379,,,0.7020215919292349,,,,,40.28959999999999,,
461,K02380,,,0.695,,,,,3.0143,,
462,K02394,,,0.6629999999999999,,,,,8.8953,,
463,K02395,,,0.7204035034934079,,,,,42.2555,,
464,K02396,,,0.6302619644954568,,,,,8.8472,,
465,K02405,,,0.653,,,,,4.9632,,
466,K02411,,,,,0.5980000000000001,,,,,3.6691
467,K02414,,,0.703,,,,,3.3213,,
468,K02426,,,0.7100332022376846,,,,,45.3093,,
469,K02428,,,0.7153840425053514,,,,,26.9157,,
470,K02431,,,0.698,,,,,16.7506,,
471,K02435,,,0.6826649906166505,,,,,36.17359999999999,,
472,K02437,,,0.666914048443203,,,,,96.81730000000002,,
473,K02492,,,0.7409183398409352,,,,,213.2521,,
474,K02500,,,0.7354965785219979,,,,,65.6574,,
475,K02501,,,0.7490000000000001,,,,,31.7681,,
476,K02503,,,0.6771798777432368,,,,,48.2647,,
477,K02510,,,0.6909468991905022,,,,,83.71940000000001,,
478,K02518,,,0.6205605931228878,,,,,23.9557,,
479,K02520,,,0.6511931532335439,,,,,138.14509999999999,,
480,K02527,,,0.654,,,,,4.7996,,
481,K02528,,,0.775,,,,,19.2572,,
482,K02529,,,0.7080717770867453,,,,,35.084500000000006,,
483,K02548,,,0.7440000000000001,,,,,21.3421,,
484,K02549,,,0.7809999999999999,,,,,26.5862,,
