,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
37,K00109,,,0.74,,,,,,8.84,,,
38,K00111,,,0.6862109097437201,,,,,,213.36419999999995,,,
39,K00113,,,0.6,,,,,,6.4402,,,
40,K00116,,,0.5768194612070578,,,,,,50.204899999999995,,,
41,K00119,,,0.681274850976178,,,,,,46.0519,,,
42,K00122,,,0.5745075831048699,,,,,,7.5419,,,
43,K00124,,,0.6366847680885442,,,,,,129.0953,,,
44,K00126,,,0.583,,,0.677,,,10.8629,,,7.8154
45,K00127,,,0.5744288557052448,,,,,,54.5342,,,
46,K00128,,,0.646926869643937,,,,,,16.0606,,,
47,K00133,,,0.6893709388282797,,,,,,35.4962,,,
48,K00134,,,0.6396638204682054,,,,,,70.4777,,,
49,K00135,,,0.7020000000000001,,,,,,20.4676,,,
50,K00140,,,0.6510033885843515,,,,,,49.267199999999995,,,
51,K00141,,,0.7170000000000001,,,,,,16.3976,,,
52,K00145,,,0.6728169981690602,,,,,,126.325,,,
53,K00146,,,0.646926869643937,,,,,,16.0606,,,
54,K00148,,,0.6152744321743412,,,,,,19.1441,,,
55,K00153,,,0.708,,,,,,15.7086,,,
56,K00161,,,0.5720000000000001,,,,,,5.8989,,,
57,K00162,,,0.5814013015553319,,,,,,16.0715,,,
58,K00163,,,0.6441523695729989,,,,,,729.5985000000001,,,
59,K00164,,,0.7,,,,,,23.1698,,,
60,K00166,,,0.696,,,,,,11.8899,,,
61,K00169,,,0.6803919408275975,,,,,,24.246000000000002,,,
62,K00174,,,0.64788268657354,,,,,,103.4482,,,
63,K00175,,,0.6097288796911495,,,,,,51.044599999999996,,,
64,K00176,,,0.6750000000000002,,,,,,5.9873,,,
65,K00180,,,0.6752658200753021,,,,,,14.3396,,,
66,K00208,,,0.6234555321384256,,,,,,46.1139,,,
67,K00215,,0.7440000000000001,0.6652747454393334,,,,,11.1418,123.22860000000001,,,
68,K00217,,,0.6236315999532072,,,,,,15.8415,,,
69,K00228,,,0.6617680635517333,,,,,,43.229099999999995,,,
70,K00230,,,0.642,,,,,,6.1925,,,
71,K00231,,,0.664747603509679,0.62,,,,,106.6132,5.3749,,
72,K00240,,,0.6252317356103599,0.609,,,,,128.48170000000002,6.9377,,
73,K00241,,,0.5816481057229621,,,0.563,,,92.3507,,,6.6117
74,K00242,,,0.708,,,,,,9.4461,,,
75,K00249,,,0.6811932530579027,,,,,,232.3114,,,
76,K00252,,,0.6828281450448647,,,,,,23.627,,,
77,K00254,,,0.7555128374472704,,,,,,34.865,,,
78,K00259,,,0.6681890774580553,,,,,,68.0501,,,
79,K00261,,,0.603,,,,,,9.4899,,,
80,K00263,,,0.716,,,,,,8.9836,,,
81,K00266,,,0.687,,,,,,12.9576,,,
82,K00271,,,0.679,,,,,,19.1485,,,
83,K00273,,,0.7176900901305557,,,,,,27.5724,,,
84,K00274,,,0.713,,,,,,15.2804,,,
85,K00275,,,0.6948855445264087,,,,,,140.5073,,,
86,K00276,,,0.675,,,,,,14.252,,,
87,K00278,,,0.725,,,,,,12.697,,,
88,K00281,,,0.708,,,,,,20.1885,,,
89,K00282,,,0.6628034408316039,,,,,,26.255399999999998,,,
90,K00285,,,0.7102056646700913,,,,,,23.660800000000002,,,
91,K00286,,0.647,0.6718423079968675,,,,,4.6783,188.2891,,,
92,K00287,,,0.691922287538115,,,,,,15.513200000000001,,,
93,K00294,,,0.6920000000000001,,,,,,15.5786,,,
94,K00297,,,0.7062645498198254,,,,,,93.6006,,,
95,K00299,,,0.6883954707372185,,,,,,82.71189999999999,,,
96,K00303,,,0.6891530011824712,,,,,,47.211099999999995,,,
97,K00304,,,0.6844705210907487,,,,,,22.454700000000003,,,
98,K00311,,,0.6033343660995986,,,,,,62.3204,,,
99,K00314,,,0.723,,,,,,19.468,,,
100,K00316,,,0.6037250894716416,,,,,,38.216,,,
101,K00318,,,0.594,,,,,,7.881,,,
102,K00320,,,0.6925411240046536,,,,,,53.3063,,,
103,K00322,,,0.6283909815264564,,,,,,41.877100000000006,,,
104,K00324,,,0.7023842309375147,,,,,,24.8444,,,
105,K00330,,,0.5805297358785115,,,,,,198.2955,,,
106,K00331,,,0.6102274354052193,,,,,,107.5755,,,
107,K00332,,,0.6470213098997496,,,,,,90.2848,,,
108,K00334,,,0.6332424321048006,,,,,,132.04410000000001,,,
109,K00335,,,0.6475373624775235,,,,,,31.576299999999996,,,
110,K00337,,,0.6605095944118723,,,,,,27.6806,,,
111,K00338,,,0.5953421067940806,,,,,,153.42319999999998,,,
112,K00339,,,0.6417506501301252,,,,,,86.8814,,,
113,K00340,,,0.5702995981040524,,,,,,205.20290000000006,,,
114,K00343,,,0.6277916036004182,,,,,,74.84129999999999,,,
115,K00344,,,0.6697955624473528,,,,,,159.63160000000002,,,
116,K00365,,,0.6597375091435799,,,,,,46.873799999999996,,,
117,K00375,,,0.6767712546557995,,,,,,90.92099999999999,,,
118,K00382,,,0.6763548892052904,,,,,,31.8932,,,
119,K00383,,,0.701,,,,,,7.473,,,
120,K00384,,,0.6452475149303994,,,,,,68.9034,,,
121,K00389,,,0.6503710265233547,,,0.6131273146442219,,,109.46249999999999,,,14.555499999999999
122,K00390,,,0.6236753964368089,,,,,,158.15469999999996,,,
123,K00392,,,0.7040000000000001,,,,,,15.0483,,,
124,K00406,,,0.6139278894645325,,,,,,38.2866,,,
125,K00411,,,0.6622212536788029,,,,,,32.8628,,,
126,K00412,,,0.6102929964612205,,,,,,31.876800000000003,,,
127,K00413,,,0.6306319569323114,,,,,,30.7825,,,
128,K00425,,,0.6298470273905178,,,,,,419.3324000000002,,,
129,K00426,,,0.6457329152418985,,,0.6470399039738046,,,263.80740000000003,,,14.224300000000001
130,K00428,,,0.6172211323883876,,,,,,29.1652,,,
131,K00432,,,0.6165803469419591,,,,,,176.22749999999996,,,
132,K00433,,,0.6305936708959694,,,,,,253.7015,,,
133,K00435,,,0.6278784883383222,,,,,,41.0508,,,
134,K00446,,,0.6571604727241739,,,,,,66.8309,,,
135,K00448,,,0.6718711051435564,,,,,,23.311899999999998,,,
136,K00449,,,0.5965154993505112,,,,,,49.637800000000006,,,
137,K00450,,,0.6982237064257394,,,,,,55.64880000000001,,,
138,K00451,,,0.647178316189999,,,,,,206.09149999999994,,,
139,K00452,,,0.5778828830743877,,,,,,56.2041,,,
140,K00453,,,0.6341254131235989,,,,,,165.6112,,,
141,K00456,,,0.6011671747303646,,,,,,51.9631,,,
142,K00457,,,0.6557985436753906,,,,,,281.9027,,,
143,K00459,,,0.6857757591631799,,,,,,294.79949999999997,,,
144,K00467,,,0.7165348931617798,,,,,,28.7931,,,
145,K00468,,,0.6856414461099517,,,,,,20.9014,,,
146,K00469,,,0.5600073395685907,,,,,,20.6053,,,
147,K00477,,,0.561,,,,,,4.8203,,,
148,K00479,,,0.6879624624048414,,,,,,17.1017,,,
149,K00481,,,0.669744048257679,,,,,,41.9409,,,
150,K00483,,,0.6568637583803911,,,,,,31.749000000000002,,,
151,K00486,,,0.5845365509622766,,,,,,16.4751,,,
152,K00499,,,0.5529999999999999,,,,,,5.6507,,,
153,K00500,,,0.5829124316988679,,,,,,19.981,,,
154,K00507,,,0.6364969559100383,,,,,,414.5184000000001,,,
155,K00518,,,0.638670288897602,,,,,,61.323800000000006,,,
156,K00523,,,0.7070000000000001,,,,,,8.3561,,,
157,K00525,,0.611,0.6368574844703706,,,,,7.4145,224.1668,,,
158,K00526,,,0.659020148369931,,,,,,30.590199999999996,,,
159,K00528,,,0.7149909473990418,,,,,,41.3227,,,
160,K00529,,,0.706497105669296,,,,,,73.8616,,,
161,K00537,,,0.6201884137590264,,,,,,10.3346,,,
162,K00540,,,0.6774566010335284,,,0.6737304009343987,,,272.9013,,,27.305699999999998
163,K00544,,,0.6444783942293284,,,,,,45.9557,,,
164,K00547,,,0.718422322050207,,,,,,19.7909,,,
165,K00548,,,0.643063075070516,,,,,,284.5397000000001,,,
166,K00549,0.575,,0.6588181992225917,0.638,,0.5870000000000001,2.6928,,1135.1456999999996,9.2615,,6.7649
167,K00554,,,0.6744887022484768,,,,,,157.6962,,,
168,K00558,,,0.6865539480121245,,,,,,58.38759999999999,,,
169,K00560,,,0.6424758320000159,,,0.682,,,68.87870000000001,,,7.7301
170,K00561,,,0.72,,,,,,11.8778,,,
171,K00564,,,0.7349584126544126,,,,,,38.3347,,,
172,K00566,,,0.6339399568105107,,,,,,31.9835,,,
173,K00567,,,0.6551052715346013,,,,,,109.91020000000002,,,
174,K00568,,,0.7090000000000001,,,,,,6.0329,,,
175,K00570,,,0.6702888536527779,,,,,,47.401799999999994,,,
176,K00571,,,0.6955478210014666,,,,,,24.511899999999997,,,
177,K00573,,,0.6710698401619146,,,0.633,,,162.04720000000006,,,6.8664
178,K00574,,,0.6797925292018412,0.3879999999999999,,,,,176.93940000000003,7.1134,,
179,K00575,,,0.5709944461756262,,,,,,62.4722,,,
180,K00588,,,0.6397485117441504,,,,,,104.79350000000001,,,
181,K00594,,,0.72,,,,,,13.986,,,
182,K00595,,,0.7538774150278578,,,,,,14.178,,,
183,K00598,,,0.6856526008047419,,,,,,78.1168,,,
184,K00600,,,0.657622499234263,,,,,,415.84250000000003,,,
185,K00602,,,0.6607536999618606,,,,,,300.8232,,,
186,K00603,,,0.6167588935551934,,,,,,17.261400000000002,,,
187,K00604,,,0.6958766092585033,,,,,,46.6235,,,
188,K00605,,,0.691770587431582,,,,,,31.6363,,,
189,K00606,,0.613,0.6736752584391169,,,,,3.6694,268.35790000000003,,,
190,K00609,,,0.6699123672284566,,,,,,107.15670000000001,,,
191,K00611,,,0.6400665265051764,,,,,,65.6144,,,
192,K00612,,,0.6090170215399219,,,,,,36.258700000000005,,,
193,K00615,,,0.6677129588928802,,,,,,269.4365,,,
194,K00616,,,0.6257379689623842,,,,,,161.4989,,,
195,K00619,,,0.6281396058626695,,,,,,43.5886,,,
196,K00620,,,0.6544314200889761,,,,,,103.0112,,,
197,K00626,,,0.6806581351900525,,,,,,655.6100000000004,,,
198,K00632,,,0.7107181950152388,,,,,,24.052100000000003,,,
199,K00635,,,0.7146121399894817,,,0.7371423298686637,,,178.7873,,,11.6282
200,K00639,,,0.696,,,,,,9.899,,,
201,K00640,,,0.6147729739931377,,,,,,97.89310000000002,,,
202,K00641,,0.636,0.6608552348468585,,,,,2.1398,261.88089999999994,,,
203,K00645,,,0.6805591819376352,,,,,,50.8119,,,
204,K00648,,,0.6661956278299251,,,,,,83.94449999999999,,,
205,K00652,,,0.696,,,,,,9.899,,,
206,K00655,,,0.6538446850370545,,,,,,293.12479999999994,,,
207,K00657,,,0.6344264588393952,,,,,,90.26789999999998,,,
208,K00658,,,0.736,,,,,,20.4876,,,
209,K00661,,,0.653,,,,,,2.6726,,,
210,K00662,,,0.6425642149782619,,,0.685,,,39.611999999999995,,,3.4328
211,K00663,,,0.6633054230013048,,,,,,15.2189,,,
212,K00673,,,0.6270657927036123,,,,,,4.5633,,,
213,K00674,,,0.6738718666825653,,,,,,138.1857,,,
214,K00675,,,0.6930299942268966,,,,,,32.401300000000006,,,
215,K00677,,,0.6129330590776452,,,,,,91.54,,,
216,K00681,,,0.6449435476330428,,,,,,12.9263,,,
217,K00682,,,0.6967506622382297,,,,,,47.1552,,,
218,K00683,,,0.5691557190317829,,,,,,44.28509999999999,,,
219,K00684,,,0.7181591339333883,,,,,,21.6323,,,
220,K00688,,0.5906942530930014,0.6266474064881445,,,,,13.1268,587.3883999999998,,,
221,K00694,,,0.605,,,,,,11.1168,,,
222,K00700,,,0.6437417966084394,,,,,,289.35360000000003,,,
223,K00702,,,0.6390000000000001,,,,,,8.3396,,,
224,K00703,,,0.6133779348394864,,,,,,145.65250000000003,,,
225,K00705,,,0.6501362390488326,,,,,,105.1901,,,
226,K00720,,,0.6111336394968232,,,,,,149.79630000000003,,,
227,K00721,,,0.6713358168126807,,,,,,67.8829,,,
228,K00728,,,0.674,,,,,,18.6408,,,
229,K00729,,,0.6332080917883265,,,,,,56.1072,,,
230,K00748,,,0.6402662503054801,,,,,,105.24090000000001,,,
231,K00754,,,0.6028275675799527,,,,,,25.396200000000004,,,
232,K00756,,,0.5920000000000001,,,,,,15.7348,,,
233,K00758,,,0.741,,,,,,17.1447,,,
234,K00759,,,0.6395309338503214,,,,,,155.56580000000002,,,
235,K00760,,,0.6013434521075928,,,,,,186.11010000000002,,,
236,K00761,,,0.6990000000000001,,,,,,14.2411,,,
237,K00762,,,0.659283294784321,,,,,,151.9267,,,
238,K00763,,,0.6546836902827139,,,,,,148.8165,,,
239,K00764,,,0.6536060835040075,,,,,,318.1597000000001,,,
240,K00765,,,0.6189246672427385,,,,,,83.77239999999999,,,
241,K00766,,,0.6900758160530511,,,,,,224.5321,,,
242,K00767,,,0.6904323678402726,,,,,,50.6696,,,
243,K00768,,,0.7175594640576615,,,,,,105.04460000000002,,,
244,K00769,,,0.67,,,,,,4.4273,,,
245,K00772,,,0.6648840006351543,,,,,,75.59689999999999,,,
246,K00773,,,0.6318197186910339,,,,,,76.89920000000001,,,
247,K00782,,,0.6951896731935027,,,,,,69.8616,,,
248,K00783,0.627,,0.6282371293663283,,,0.599,4.2393,,67.21690000000001,,,2.6092
249,K00784,,,0.6943591638917384,,,,,,195.6305,,,
250,K00788,,,0.6746082915380021,,,,,,66.333,,,
251,K00789,,0.73,0.6462495271213232,0.595,,,,5.0201,620.8050000000002,3.3731,,
252,K00790,,,0.6631882049907345,,,,,,287.8003,,,
253,K00791,,,0.6796480382512038,,,,,,114.10960000000001,,,
254,K00793,,0.5820000000000001,0.6452371650754667,,,,,5.9619,169.48819999999998,,,
255,K00794,,0.6253864202825106,0.6575714664795413,,,,,8.0028,186.71319999999997,,,
256,K00795,,,0.670172094140371,,,,,,15.0945,,,
257,K00796,,,0.7030333604170899,,,,,,71.7777,,,
258,K00797,,,0.5782309755607054,,,,,,25.808199999999996,,,
259,K00798,,,0.6772986308045447,,,,,,166.3937,,,
260,K00799,0.616,,0.6262047317615017,,,,3.3913,,229.56909999999996,,,
261,K00800,,,0.6701041395668338,,,,,,173.8969,,,
262,K00801,,,0.6885914458769815,,,,,,12.5542,,,
263,K00803,,,0.6702370694633618,,,,,,15.674199999999999,,,
264,K00805,,,0.6841154881278839,,,,,,27.4432,,,
265,K00806,,,0.6343239636125999,,,,,,39.2599,,,
266,K00808,,,0.7,,,,,,12.7262,,,
267,K00809,,,0.5927127040502274,,,,,,38.0589,,,
268,K00812,,,0.6579741613403548,,,,,,26.027299999999997,,,
269,K00817,,,0.7018831183233417,,,,,,35.45,,,
270,K00820,,,0.6398134790808668,,,,,,366.3075,,,
271,K00821,,,0.615,,,,,,9.033,,,
272,K00823,,,0.6169482694045358,,,,,,19.1319,,,
273,K00826,,,0.669146035705992,,,,,,146.67779999999996,,,
274,K00831,,,0.6937856219093775,,,,,,68.4182,,,
275,K00833,,,0.679,,,,,,10.2564,,,
276,K00845,,,0.7111903534579611,,,,,,37.2285,,,
277,K00848,,,0.683509752596965,,,,,,25.5418,,,
278,K00849,,,0.6736854359679944,,,,,,30.956200000000003,,,
279,K00851,,,0.6436545291612926,0.556,,,,,102.72800000000001,4.3732,,
280,K00852,,,0.6360122763384056,,,,,,69.37069999999999,,,
281,K00853,,,0.6144669239887265,,,,,,14.353000000000002,,,
282,K00855,,,0.6548460472010007,,,,,,27.342799999999997,,,
283,K00857,,,0.6175253890618932,,,,,,44.4881,,,
284,K00858,,,0.666093084666494,,,0.713,,,301.455,,,2.2373
285,K00859,,,0.6620996114036891,,,0.613,,,196.06230000000005,,,8.2675
286,K00860,,,0.675,,,,,,8.9876,,,
287,K00864,,,0.599467490061824,,,,,,12.377,,,
288,K00865,,,0.7634465160597681,,,0.667,,,88.0762,,,2.2413
289,K00867,,,0.6688745541910591,,,,,,21.7051,,,
290,K00872,,,0.6773503148835083,,,,,,49.525499999999994,,,
291,K00873,,,0.630200775016699,,,,,,276.4803,,,
292,K00876,0.517,,0.563437324794521,,,,4.5573,,16.9317,,,
293,K00883,,,0.6680803944568964,,,0.648,,,19.4376,,,1.8395
294,K00886,,,0.699736840005723,,,,,,68.18139999999998,,,
295,K00891,,,0.6801063350088562,,,,,,87.1929,,,
296,K00899,,,0.644,,,,,,2.9704,,,
297,K00906,,,0.682,,,,,,9.9352,,,
298,K00912,,,0.6382315806534973,,,,,,101.4046,,,
299,K00917,,,0.752,,,,,,14.6561,,,
300,K00919,,,0.6899229989232907,,,,,,139.15009999999998,,,
301,K00925,,,0.662666674690062,0.552,,,,,230.3422,2.4953,,
302,K00926,,,0.7308048830200037,,,,,,46.05599999999999,,,
303,K00927,,,0.6518064753750842,,,,,,311.035,,,
304,K00930,,,0.6664149370838361,,,,,,89.3472,,,
305,K00931,,,0.6773470713099402,,,,,,19.8923,,,
306,K00936,,,0.6897589255756457,,,,,,84.6203,,,
307,K00937,,,0.634463257358334,,,,,,190.75929999999997,,,
308,K00939,,,0.670890481399311,,,,,,134.6998,,,
309,K00940,,,0.615987385823457,,,,,,92.1191,,,
310,K00941,,,0.6616429074841068,,,,,,21.858,,,
311,K00942,,,0.6263991898921418,,,,,,111.58789999999999,,,
312,K00943,,,0.6478826757665213,,,,,,228.84109999999998,,,
313,K00945,,,0.6620944066964998,,,0.6754888988965301,,,195.02750000000003,,,10.428799999999999
314,K00946,,,0.6714223639755044,,,,,,89.0837,,,
315,K00948,,,0.6458138913710949,,,,,,454.95039999999995,,,
316,K00950,,,0.6633913673366739,,,,,,132.618,,,
317,K00954,,,0.6067415692501714,,,,,,209.95760000000004,,,
318,K00956,,,0.59,,,,,,8.0367,,,
319,K00957,,,0.6404573470027197,,,,,,137.4367,,,
320,K00958,,,0.6627544611426577,,,,,,41.0713,,,
321,K00962,,,0.6095350577397539,,,,,,144.28019999999998,,,
322,K00963,,0.672,0.6560437445638,,,,,15.2429,104.31969999999998,,,
323,K00965,,,0.6805065475929049,,,,,,36.216499999999996,,,
324,K00969,,,0.6442072757950711,,,,,,80.95860000000002,,,
325,K00970,,,0.7003513032830894,,,,,,23.2286,,,
326,K00971,,,0.6226980075347461,,,,,,224.66240000000005,,,
327,K00973,,,0.6267874281294853,,,,,,98.4837,,,
328,K00974,,,0.69375087019712,,,,,,36.3496,,,
329,K00975,,,0.6210749136504023,,,,,,147.476,,,
330,K00978,,,0.6038639506434772,,,,,,57.57750000000001,,,
331,K00979,,,0.6279811093535231,,,,,,69.2878,,,
332,K00981,,,0.6488820155227655,,,,,,215.70360000000002,,,
333,K00982,,,0.7183409672455756,,,,,,162.38590000000005,,,
334,K00986,,,0.6127053352735015,,,,,,664.3451999999999,,,
335,K00989,,,0.6840559095337919,,,,,,69.617,,,
336,K00990,0.628,,0.6632901707526931,,,,7.1939,,223.8007,,,
337,K00991,,,0.6288553855357553,,,,,,14.613900000000001,,,
338,K00992,,,0.5972358096618408,,,,,,21.3424,,,
339,K00995,,,0.6688904558307851,,,,,,70.2443,,,
340,K00997,,,0.6391393081027701,,,,,,98.7913,,,
341,K01000,,,0.6193538765067401,,,,,,189.93609999999993,,,
342,K01004,,,0.619,,,,,,7.3338,,,
343,K01005,,,0.6784286325752621,,,0.6776481983561435,,,339.12499999999994,,,41.6892
344,K01006,,,0.6435148967119345,,,,,,90.3471,,,
345,K01007,,,0.6759999999999999,,,,,,9.958,,,
346,K01008,,,0.6515571850981268,,,,,,113.24490000000002,,,
347,K01009,,,0.503,,,,,,13.4874,,,
348,K01011,,,0.697109552049713,,,,,,68.333,,,
349,K01012,,,0.6713972987951431,,,,,,64.0364,,,
350,K01021,,,0.606,,,,,,9.1162,,,
351,K01023,,,0.6248048523827526,,,,,,51.758300000000006,,,
352,K01026,,,0.687,,,,,,6.2684,,,
353,K01027,,,0.573,,,,,,4.6159,,,
354,K01029,,,0.6362968164851914,,,,,,10.8149,,,
355,K01035,,,0.55,,,,,,3.866,,,
356,K01039,,,0.6912979242142058,,,,,,111.73610000000001,,,
357,K01040,,,0.6882772958513713,,,,,,155.63150000000002,,,
358,K01042,,,0.6682416095248559,,,,,,60.20360000000001,,,
359,K01046,,,0.650257387668805,,,,,,76.80030000000001,,,
360,K01048,,,0.688,,,,,,4.5817,,,
361,K01051,,,0.6128094679725719,,,,,,63.591499999999996,,,
362,K01053,,,0.5907317867961349,,,,,,37.9259,,,
363,K01055,,,0.6723936491164475,,,,,,70.1208,,,
364,K01056,,,0.6431053129888441,,,0.6097068089170219,,,209.66559999999998,,,8.5114
365,K01057,,,0.6747144420351716,,,,,,177.6268,,,
366,K01060,,,0.7058372720470558,,,,,,29.553800000000003,,,
367,K01061,,,0.6411847275236877,,,,,,659.5207000000001,,,
368,K01066,,,0.6843630673780736,,,,,,83.63940000000001,,,
369,K01068,,,0.6719993549316258,,,,,,38.47839999999999,,,
370,K01069,,,0.6433325283242849,,,,,,162.34650000000005,,,
371,K01070,,,0.6682766720725646,,,,,,14.5796,,,
372,K01071,,,0.6892612876867313,,,,,,17.4648,,,
373,K01079,,,0.7139155347649575,,,,,,81.12120000000002,,,
374,K01082,,,0.716189679832666,,,,,,40.3249,,,
375,K01087,,,0.7040000000000002,,,0.629,,,7.7577,,,4.9292
376,K01091,,,0.6587717985222304,,,0.621,,,107.0674,,,6.4524
377,K01092,,,0.6722396029983764,,,,,,102.0858,,,
378,K01095,,,0.6078622724106053,,,,,,46.5226,,,
379,K01104,,,0.7019608926158468,,,0.7106495336172756,,,110.23249999999999,,,20.2209
380,K01113,,,0.612976553888414,,,,,,24.074,,,
381,K01114,,,0.6530597096700154,,,,,,748.1753999999996,,,
382,K01118,,,0.6125848699154979,,,,,,169.2116,,,
383,K01126,,,0.6865450521804516,,,0.5920000000000001,,,78.93320000000001,,,2.8254
384,K01129,,,0.6720151240052248,,,,,,147.59759999999997,,,
385,K01139,,,0.635,,,,,,7.5182,,,
386,K01142,,,0.6741204308587254,,,,,,30.173,,,
387,K01151,,,0.6535063545565819,,,,,,124.8472,,,
388,K01153,,,0.60654693946187,,,,,,17.243199999999998,,,
389,K01154,,,0.5767012005772917,,,0.659,,,17.6635,,,5.4207
390,K01158,,,0.5489999999999999,,,,,,2.0415,,,
391,K01159,,,0.6794665891360271,,,0.7112271902062846,,,172.7443,,,8.555800000000001
392,K01160,,,0.614,,,0.48900000000000005,,,5.6446,,,5.2776
393,K01167,,,0.621,,,,,,4.5425,,,
394,K01178,,,0.6704273462923843,,,,,,73.6978,,,
395,K01179,,,0.5901382289722209,,,,,,31.5563,,,
396,K01181,,,0.5993604376239474,0.6420395064822657,,0.5870000000000001,,,136.5966,12.1058,,4.8659
397,K01183,,,0.5852701100453563,,,,,,63.8029,,,
398,K01185,,,0.5770000000000001,,,,,,3.8656,,,
399,K01187,,,0.6980202588077257,,,,,,82.0952,,,
400,K01191,,,0.5889999813837036,,,,,,18.4076,,,
401,K01192,,,0.54,,,,,,6.9006,,,
402,K01194,,,0.6064994789729996,,,,,,77.20230000000001,,,
403,K01198,,,0.65,,,,,,4.577,,,
404,K01201,,,0.5940699014463641,,,,,,32.7426,,,
405,K01206,,,0.5988346054193859,,,,,,201.9552,,,
406,K01207,,,0.6961582410082964,0.7055656695581918,,,,,70.41430000000001,26.8914,,
407,K01209,,,0.6067540148964895,0.71,,,,,226.96610000000007,6.7946,,
408,K01218,,,0.6818837094338404,,,,,,22.6811,,,
409,K01224,,,0.648878128147373,,,,,,64.6505,,,
410,K01233,,,0.561,,,0.596,,,2.9796,,,5.8825
411,K01235,,,0.6571805766503936,,,,,,14.693,,,
412,K01236,,,0.6049753561447339,,,,,,39.456999999999994,,,
413,K01239,,,0.6249002081655265,,,0.59,,,326.5408,,,3.0646
414,K01241,,,0.6784090235131064,,,,,,78.82390000000001,,,
415,K01246,,,0.640177955589714,,,,,,198.75889999999998,,,
416,K01247,,,0.6545474682513035,,,,,,86.6336,,,
417,K01251,,,0.6449916804132141,,,,,,633.4064999999998,,,
418,K01255,,,0.7056287242848791,,,,,,66.5831,,,
419,K01256,,,0.7013832197661267,,,,,,48.320100000000004,,,
420,K01258,,,0.6311119865206408,,,,,,29.8238,,,
421,K01259,,,0.6836379707831401,,,,,,150.55110000000002,,,
422,K01262,,,0.6689489555574564,,,,,,16.1973,,,
423,K01265,,,0.6490010242443429,,,,,,282.3307,,,
424,K01266,,,0.6627725100089279,,,,,,294.94410000000005,,,
425,K01271,,,0.670936516888911,,,,,,35.9881,,,
426,K01273,,,0.6366126218411765,,,0.669366966225869,,,500.7076000000001,,,7.0619
427,K01278,,,0.616,,,,,,7.0141,,,
428,K01283,,,0.629223558524236,,,,,,65.0459,,,
429,K01286,,,0.680850024185298,,,,,,123.32809999999998,,,
430,K01295,,,0.7005384233293116,,,,,,88.3723,,,
431,K01297,,,0.6606538877144676,,,0.615,,,157.32389999999998,,,1.7718
432,K01299,,,0.6733689542515718,,,,,,16.3012,,,
433,K01301,,,0.6345276883535919,,,,,,33.8052,,,
434,K01302,,,0.626081262058156,,,,,,73.3219,,,
435,K01303,,,0.6713042777079268,,,,,,70.7281,,,
