,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
197,K00784,,0.49891901393543503,0.7073809216065832,,,,,,9.8081,155.03640000000001,,,,
198,K00788,,,0.739449597637648,,,,,,,85.2143,,,,
199,K00789,,0.46699999999999997,0.6849253462084325,,,,,,10.8682,711.4877000000001,,,,
200,K00790,,,0.692928477945956,,,,,,,114.71440000000001,,,,
201,K00791,,,0.7540839634473012,,,,,,,93.3447,,,,
202,K00793,,0.47821322859456605,0.7179457103673433,,,,,,11.5764,174.4441,,,,
203,K00794,,0.43640567775887606,0.7145017666616845,,0.7709999999999999,,,,13.6906,125.1439,,43.5339,,
204,K00796,,,0.7185135769273947,,,,,,,70.7671,,,,
205,K00797,,0.384,0.6831368255631456,,,,0.6809999999999999,,6.9249,32.9874,,,,6.105
206,K00798,,0.5726176586873323,0.6960119337278624,,,,0.715,,14.6023,168.72220000000004,,,,2.1698
207,K00799,,,0.6509882403560533,,,,,,,135.9381,,,,
208,K00800,,0.4370000000000001,0.7300385054272537,,,,,,4.1848,162.5708,,,,
209,K00803,,,0.7253606700350734,,,,,,,27.9343,,,,
210,K00805,,,0.7070000000000001,,,,,,,7.3298,,,,
211,K00808,,,0.736,,,,,,,15.0884,,,,
212,K00809,,0.455,0.6579999999999999,,,,,,6.4626,8.1605,,,,
213,K00817,,,0.7190000000000001,,,,,,,10.7721,,,,
214,K00820,,0.44742591759609424,0.6740829858860091,,,,,,19.168599999999998,293.152,,,,
215,K00826,,0.588,0.6547137362504596,,,,,,4.2304,57.4878,,,,
216,K00831,,,0.6181364539161128,,,,,,,17.660200000000003,,,,
217,K00845,,,0.723714540621335,,,,,,,80.41329999999999,,,,
218,K00847,,,0.7509999999999999,,,,,,,31.5471,,,,
219,K00848,,,0.7107216709084129,,,,,,,38.481500000000004,,,,
220,K00851,,,0.687,,,,,,,2.9736,,,,
221,K00852,,,0.7687236411317592,,,,,,,53.8489,,,,
222,K00853,,,0.7073144546528967,,,,,,,34.0762,,,,
223,K00855,,,0.6636027509204366,,,,,,,33.9627,,,,
224,K00857,,,0.6162090665745391,,,,,,,15.456100000000001,,,,
225,K00858,,0.5351699231733114,0.7106249138458447,,,,0.7611710989594286,,39.2518,464.2651,,,,40.3828
226,K00859,,,0.7002069221489645,,0.607,,0.739,,,172.44199999999998,,2.9462,,7.7749
227,K00865,,,0.7700628823642935,,,,0.736,,,327.85650000000004,,,,19.97
228,K00867,,,0.612,,,,,,,2.2988,,,,
229,K00872,,0.4799999999999999,0.6524450516263663,,,,,,8.8264,23.9627,,,,
230,K00873,0.6975441951304915,0.768,0.6899229089725986,,,,,19.9769,31.023,475.9360999999999,,,,
231,K00874,,,0.731,,,,,,,8.2988,,,,
232,K00876,,,0.536,,,,,,,7.9769,,,,
233,K00878,,,0.7124084392370603,,,,,,,26.5797,,,,
234,K00883,,,0.7,,,,,,,6.8998,,,,
235,K00886,,,0.644,,,,,,,10.0691,,,,
236,K00891,,,0.6989927338236314,,,,,,,43.2799,,,,
237,K00912,,,0.6252151850651538,,,,,,,15.540299999999998,,,,
238,K00919,,,0.7152428687343209,,,,,,,136.45739999999998,,,,
239,K00925,,,0.7089518823679851,,,,,,,230.42329999999998,,,,
240,K00926,,0.6646805491583916,0.7201805739388222,,,,,,46.3795,246.99220000000003,,,,
241,K00927,,0.44802031765859834,0.713352380975143,,,,,,24.813299999999998,264.2425,,,,
242,K00930,,,0.6821381674309377,,,,,,,34.1824,,,,
243,K00931,,,0.742,,,,,,,9.4643,,,,
244,K00936,,,0.6972238874458286,,,,,,,74.30770000000001,,,,
245,K00937,,,0.6610045996400964,,,,,,,118.98629999999999,,,,
246,K00939,,,0.6863172750394343,,,,,,,41.065799999999996,,,,
247,K00940,,,0.6809746987547084,,,,,,,47.2376,,,,
248,K00941,,,0.6939802344536441,,,,,,,16.734,,,,
249,K00942,,,0.6983372362675218,,,,,,,55.633399999999995,,,,
250,K00943,,0.5002459554276252,0.720612758847301,,,,,,10.004000000000001,226.5727,,,,
251,K00945,,0.42999999999999994,0.7231876091139727,,,,0.7547612404163547,,9.5958,285.8478,,,,20.8716
252,K00946,,0.4759999999999999,0.7682302557796822,,,,,,8.5837,99.27690000000001,,,,
253,K00948,,0.45776658741520027,0.6704860513922598,,,,,,15.2788,536.6981000000001,,,,
254,K00949,,,,,,,0.703,,,,,,,2.5407
255,K00950,,,0.7072884075779835,,,,,,,109.09040000000002,,,,
256,K00952,,0.44706254458671285,,,,,,,18.498199999999997,,,,,
257,K00954,,,0.627621925600644,,,,,,,174.9699,,,,
258,K00957,,,0.6831508760708875,,,,,,,43.2977,,,,
259,K00958,,0.366,0.6858886700295518,,,,,,5.9348,100.2761,,,,
260,K00962,,,0.6422633952990788,,,,,,,52.900600000000004,,,,
261,K00963,,,0.6937959522066398,,0.695,,,,,106.0913,,6.3434,,
262,K00969,,,0.6900525754693607,,,,0.701,,,174.64729999999997,,,,7.7889
263,K00971,,,0.6571818691528157,,,,,,,11.7105,,,,
264,K00973,,,0.638,,,,,,,4.5868,,,,
265,K00975,,,0.6286784645605556,,,,,,,34.1231,,,,
266,K00978,,,0.6415271253047441,,,,,,,24.7192,,,,
267,K00979,,,0.619,,,,,,,3.1219,,,,
268,K00981,,,0.7140886775661996,,0.7,,0.722,,,186.23989999999998,,20.4773,,26.7683
269,K00982,,,0.7487424522857448,,,,,,,56.01259999999999,,,,
270,K00986,,0.514,0.656703763232781,,,,,,7.5283,1851.5195999999996,,,,
271,K00989,,,0.7227341856931425,,,,,,,50.1839,,,,
272,K00990,,,0.7362660283664098,,0.7929999999999999,,,,,53.4789,,18.1661,,
273,K00991,,,0.655,,,,,,,4.113,,,,
274,K00995,,,0.66,,,,,,,3.4813,,,,
275,K00997,,,0.7178713546680692,,,,0.738,,,81.62789999999998,,,,5.1266
276,K01000,,,0.6601605223360396,,,,,,,133.0446,,,,
277,K01004,,,0.637,,,,,,,11.3248,,,,
278,K01005,,,0.7037952233751595,,,,0.7167797194635094,,,849.8517,,,,55.243500000000004
279,K01006,,,0.6840161991661466,,,,,,,29.2655,,,,
280,K01008,,,0.7047782173064181,,,,,,,90.3372,,,,
281,K01011,,0.431,0.7313728137404978,,,,,,4.2272,52.9456,,,,
282,K01012,,0.44320330016851656,0.6990000000000001,,,,,,17.7965,12.7155,,,,
283,K01021,,,0.7161302841289237,,,,,,,16.8308,,,,
284,K01039,,,0.7130850809289414,,,,,,,225.0484,,,,
285,K01040,,,0.7206835974889716,,,,,,,140.1628,,,,
286,K01042,,,0.69985689664585,,,,,,,31.401600000000002,,,,
287,K01046,,0.36,0.7496181554777188,,,,,,5.7905,75.20129999999999,,,,
288,K01053,,,0.6768174253624899,,,,,,,62.4265,,,,
289,K01055,,,0.740165899704065,,,,,,,108.3916,,,,
290,K01056,,,0.6907535606582409,,,,0.731,,,196.5067,,,,28.6968
291,K01057,,,0.7079606201204028,,,,,,,61.0298,,,,
292,K01060,,,0.72850705192932,,,,,,,42.335899999999995,,,,
293,K01061,,0.41012311161171894,0.7066696084829188,,,,,,13.6643,167.2679,,,,
294,K01068,,,0.7238980722601346,,,,,,,29.322599999999998,,,,
295,K01069,,,0.7291657802209516,,,,,,,143.533,,,,
296,K01070,,,0.643,,,,,,,4.6909,,,,
297,K01071,,,0.57,,,,,,,5.4079,,,,
298,K01083,,,0.6970245955510229,,,,,,,45.3414,,,,
299,K01087,,,0.6509999999999999,,,,,,,7.3056,,,,
300,K01091,,,0.6878673335434111,,,,,,,22.5704,,,,
301,K01092,,,0.7294972611351924,,,,,,,17.4034,,,,
302,K01095,,,0.569,,,,,,,3.6863,,,,
303,K01104,,,0.7175157441002136,,,,0.713,,,133.0766,,,,3.315
304,K01113,,,0.678448913943645,,,,0.362,,,243.6541,,,,6.331
305,K01114,,,0.6703692900568357,,,,,,,76.8585,,,,
306,K01115,,,0.736,,,,,,,22.9875,,,,
307,K01118,,,0.6539684106915158,,,,,,,8.6913,,,,
308,K01126,,,0.701077410689175,,,,,,,119.45640000000002,,,,
309,K01129,,,0.6987103446897975,,,,,,,188.44939999999997,,,,
310,K01151,,0.45,0.6805110535318308,,,,,,4.0777,169.95929999999998,,,,
311,K01153,,,0.6463898401988016,,,,,,,10.746099999999998,,,,
312,K01154,,,0.502,,,,,,,3.3547,,,,
313,K01155,,,0.557,,,,,,,3.7095,,,,
314,K01156,,,0.7020000000000001,,,,,,,9.8542,,,,
315,K01159,,,0.7387877667851772,,,,0.594,,,309.67839999999995,,,,2.5534
316,K01170,,0.45188445962219986,,,,,,,16.7516,,,,,
317,K01173,,,0.6517255818930286,,,,,,,15.5156,,,,
318,K01174,,0.5740000000000001,0.7106594731130048,,,,,,2.3009,125.17229999999998,,,,
319,K01178,,,0.574,,,,,,,5.5911,,,,
320,K01181,,,0.5831759412599243,,,,,,,12.7311,,,,
321,K01183,,,0.6821964133075267,,,,,,,20.674599999999998,,,,
322,K01185,,,0.6966593937597048,,,,,,,20.9621,,,,
323,K01194,,,0.489,,,,,,,8.1059,,,,
324,K01198,,,0.665,,,,,,,2.5837,,,,
325,K01206,,,0.6269721094317162,,,,,,,24.3875,,,,
326,K01207,,,0.7419015710171016,,,,,,,46.9332,,,,
327,K01209,,,0.6144837607876716,,,,,,,17.0601,,,,
328,K01218,,,0.7200359269578125,,,,,,,14.8815,,,,
329,K01239,,0.404,0.7213535281426751,,,,,,5.2285,106.17040000000001,,,,
330,K01241,,,0.621,,,,,,,2.2835,,,,
331,K01246,,0.329,0.6929121484168499,,,,,,10.1627,352.1263,,,,
332,K01247,,,0.7045804684605693,,,,,,,37.084900000000005,,,,
333,K01251,,0.4609560026986194,0.6993439082585914,,,,,,43.0703,521.6172000000001,,,,
334,K01255,,,0.6392148150443627,,,,,,,22.387199999999996,,,,
335,K01258,,,0.689923061835762,,,,,,,28.271100000000004,,,,
336,K01259,,,0.6985982281564742,,,,,,,54.9485,,,,
337,K01265,,0.382,0.6971839508974967,,,,,,2.5193,200.538,,,,
338,K01266,,,0.7090439071699037,,,,,,,166.83579999999998,,,,
339,K01271,,,0.735854522024193,,,,,,,29.073500000000003,,,,
340,K01273,,,0.681970941059901,,,,,,,78.6278,,,,
341,K01281,,,0.6909155489167607,,,,,,,32.0637,,,,
342,K01283,,,0.6180870347378851,,,,,,,11.7873,,,,
343,K01286,,,0.6928296494757373,,,,,,,69.987,,,,
344,K01297,,,0.7009302235602269,,0.767,,,,,96.3191,,17.2353,,
345,K01299,,0.409,0.675937953495956,,,,,,11.4291,62.6171,,,,
346,K01303,,,0.6759999999999999,,,,,,,10.6841,,,,
347,K01318,,,0.597,,,,,,,2.9414,,,,
348,K01354,,,0.6940000000000001,,,,,,,8.7228,,,,
349,K01356,,,0.6841899271513856,,,,,,,173.33359999999996,,,,
350,K01358,,,0.6617636968570427,,,,,,,812.6278999999998,,,,
351,K01372,,,0.5763098828275067,,,,,,,7.5272,,,,
352,K01406,,,0.6939452377787781,,,,0.7242136209933954,,,348.88530000000003,,,,52.403800000000004
353,K01409,,0.47579842190263993,0.7225494061068131,,,,,,14.6232,219.7619,,,,
354,K01417,,,0.684,,,,,,,8.6147,,,,
355,K01419,,,0.6333064590530715,,,,,,,36.8548,,,,
356,K01423,,,0.5665652801633877,,,,,,,12.2182,,,,
357,K01424,,0.4548448692233605,0.6265716528136506,,,,,,17.008599999999998,12.946000000000002,,,,
358,K01425,,,0.6982766974417922,,,,,,,43.413500000000006,,,,
359,K01426,,0.416,0.7205474110969471,,,,,,4.9376,127.4234,,,,
360,K01429,,,0.7084393319176322,,,,,,,14.1587,,,,
361,K01430,,,0.6295775290013617,,,,,,,6.5276,,,,
362,K01432,,,0.6352626783727913,,,,,,,7.0878,,,,
363,K01433,,0.4510771024526235,0.7059620528311892,,,,,,13.3132,32.309200000000004,,,,
364,K01434,,,0.6462700835483767,,,,,,,8.5895,,,,
365,K01443,,,0.7340834831235055,,,,,,,182.92680000000001,,,,
366,K01447,,,0.62961080546834,,,,,,,33.293600000000005,,,,
367,K01448,,,0.7003466235845816,,,,0.723,,,75.3085,,,,5.766
368,K01455,,0.7190000000000001,0.687248848625177,,,,,,22.802,443.8101,,,,
369,K01456,,0.37492573895767256,,,,,,,12.9419,,,,,
370,K01458,,,0.6920000000000001,,,,,,,5.2465,,,,
371,K01462,,,0.7055908543265105,,,,0.28,,,315.98549999999994,,,,3.2785
372,K01463,,,0.721,,,,,,,4.9393,,,,
373,K01466,,,0.612,,,,,,,5.7781,,,,
374,K01468,,,0.7266733198237904,,,,,,,27.7134,,,,
375,K01470,,0.4090756761300424,0.6881828709811337,,,,,,25.2442,178.42280000000002,,,,
376,K01476,,,0.770487618921368,,,,,,,24.4007,,,,
377,K01477,,,0.736389197892407,,,,,,,116.2283,,,,
378,K01478,,,0.6889997291980525,,,,,,,253.1931,,,,
379,K01480,,,0.6802913698876664,,,,,,,40.6271,,,,
380,K01482,,,0.691,,,,,,,3.1725,,,,
381,K01483,,,0.7195950679367537,,,,,,,21.4314,,,,
382,K01484,,,0.696,,,,,,,4.2412,,,,
383,K01485,,,0.7086583745468609,,,,,,,55.5403,,,,
384,K01486,,,0.6945956896629458,,,,,,,37.8264,,,,
385,K01487,,,0.7340000000000001,,,,,,,8.1854,,,,
386,K01488,,,0.6552925999587482,,,,,,,25.2698,,,,
387,K01489,,,0.7285752704973179,,,,0.6337829944123775,,,182.13339999999994,,,,16.2972
388,K01491,,,0.68,,,,,,,15.3976,,,,
389,K01493,,0.5820000000000001,0.6509999999999999,,0.391,,,,2.8582,7.8083,,3.9656,,
390,K01494,,,0.6684251793504145,,,,,,,333.98959999999994,,,,
391,K01495,,0.4482006029065644,0.6917195563577005,,,,,,12.880199999999999,355.9622,,,,
392,K01496,,,0.6911960577741365,,,,,,,65.11009999999999,,,,
393,K01497,,,0.6819893743914018,,,,,,,210.96179999999995,,,,
394,K01500,,,0.706,,,,0.7120000000000001,,,5.1843,,,,4.2192
395,K01501,,,0.6870087080075965,,,,,,,28.5102,,,,
