,KEGG,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_countsUnclassified
76,K00641,,0.5890066938610918,,,,35.916399999999996,,
77,K00674,,0.741,,,,6.2525,,
78,K00677,,0.6262754533566,,,,7.1495999999999995,,
79,K00684,,0.685,,,,3.0371,,
80,K00688,,0.5885927805435537,,,,52.710699999999996,,
81,K00700,,0.5326552020802381,,,,11.464,,
82,K00703,,0.61,,,,2.722,,
83,K00720,,0.604,,,,1.8112,,
84,K00721,,0.654,,,,4.342,,
85,K00748,,0.6565121542022386,,,,5.6806,,
86,K00759,,0.644444605381625,,,,10.532599999999999,,
87,K00762,,0.644,,,,3.0417,,
88,K00764,,0.6265836234828476,,,,36.6425,,
89,K00765,,0.5197303330664074,,,,7.2773,,
90,K00766,,0.703,,,,3.2313,,
91,K00768,,0.5629202077530147,,,,14.3404,,
92,K00772,,0.588,,,,3.4217,,
93,K00783,,0.629,,,,3.2817,,
94,K00789,,0.5518315028976847,,,,28.514200000000002,,
95,K00790,,0.6177375276733876,,,,14.3545,,
96,K00793,,0.5539999999999999,,,,3.7662,,
97,K00794,,0.649,,,,3.0379,,
98,K00796,,0.5429999999999999,,,,2.8069,,
99,K00799,,0.6205484242449992,,,,48.1455,,
100,K00800,,0.6202294515518776,,,,6.4643999999999995,,
101,K00809,,0.586,,,,8.5698,,
102,K00820,,0.6173551870200531,,,,17.0213,,
103,K00826,,0.5285083950604503,,,,6.702500000000001,,
104,K00831,,0.407,,,,2.9772,,
105,K00853,,0.43600000000000005,,,,2.8406,,
106,K00857,,0.488,,,,3.5324,,
107,K00858,,0.368,,,,4.0211,,
108,K00859,,0.5409555280312754,,,,4.8247,,
109,K00865,,,0.573,,,,5.189,
110,K00867,,0.52,,,,2.866,,
111,K00873,,0.6227298558040185,,,,27.1723,,
112,K00883,,0.633,,0.639,,2.5667,,3.3566
113,K00899,,0.523,,,,2.3317,,
114,K00912,,0.568,,,,2.712,,
115,K00919,,0.46206600221225846,,,,5.4662,,
116,K00925,,0.6420350279022786,,,,19.309,,
117,K00927,,0.6073376709194014,,,,26.618100000000002,,
118,K00930,,0.623,,,,4.085,,
119,K00936,,0.6312218570185573,,,,4.0553,,
120,K00939,,0.595,,,,6.59,,
121,K00940,,0.579,,,,7.7828,,
122,K00943,,0.6080040075969868,,,,9.1067,,
123,K00945,,0.5971600852290267,,,,8.4717,,
124,K00946,,0.6709999999999999,,,,2.8096,,
125,K00948,,0.5965419320188065,,,,16.0205,,
126,K00954,,0.47705509419675546,,,,5.1296,,
127,K00957,,0.6631221787650406,,,,9.0619,,
128,K00963,,0.6629999999999999,,,,3.8603,,
129,K00969,,0.5870000000000001,,,,8.3928,,
130,K00971,,0.596,,,,3.2651,,
131,K00975,,0.5993779052136865,,,,7.2265,,
132,K00980,,0.516,,,,2.4939,,
133,K00981,,0.494,,,,3.0602,,
134,K00982,,0.637,,,,2.0179,,
135,K00986,,0.5887076590666845,,,,639.0618000000001,,
136,K00989,,0.6268513983427824,,,,13.7147,,
137,K00990,,0.6224249900840106,,,,16.3989,,
138,K00995,,0.633,,,,2.8627,,
139,K00997,,0.64,,,,2.1347,,
140,K01005,,0.688,,,,1.7891,,
141,K01006,,0.664,,,,6.5925,,
142,K01012,,0.5435231045489544,,,,13.8525,,
143,K01040,,0.675,,,,2.9137,,
144,K01046,,0.5479999999999999,,,,3.0783,,
145,K01056,,0.631964427819944,,,,10.616,,
146,K01057,,0.5334396502821908,,,,7.0738,,
147,K01061,,0.6162425090638224,,,,62.8192,,
148,K01079,,0.623,,,,2.7803,,
149,K01091,,0.7360000000000001,,,,1.7413,,
150,K01092,,0.675,,,,4.9487,,
151,K01095,,0.635,,,,2.6875,,
152,K01104,,0.609,,,,1.6978,,
153,K01114,,0.6214756024696274,,,,4.7771,,
154,K01118,,0.5587282730192017,,,,34.7316,,
155,K01129,,0.6144962370339884,,,,11.037199999999999,,
156,K01151,,0.5494692596598836,,,,4.3189,,
157,K01159,,0.6135936760895186,,,,9.7908,,
158,K01194,,0.39745566502463053,,,,5.7304,,
159,K01201,,0.4125954218158331,,,,6.300000000000001,,
160,K01206,,0.579132077362359,,,,21.810400000000005,,
161,K01239,,0.6070223612147863,,,,6.614,,
162,K01246,,0.5736194052182318,,,,28.902200000000004,,
163,K01251,,0.6216656701366899,,,,87.687,,
164,K01259,,0.644,,,,4.9444,,
165,K01265,,0.5468423250851074,,,,5.3808,,
166,K01266,,0.6181919563149366,,,,18.1804,,
167,K01273,,0.5352059271282147,,,,7.671799999999999,,
168,K01283,,0.5893151449058908,,,,7.2565,,
169,K01297,,0.5046185475175375,,,,18.623,,
170,K01356,,0.631,,,,4.8704,,
171,K01358,,0.5682027510884745,,,,51.34010000000001,,
172,K01409,,0.647,,,,2.1993,,
173,K01424,,0.5941172312389088,,,,3.8341,,
174,K01425,,0.517,,,,1.7512,,
175,K01426,,0.622,,,,4.7321,,
176,K01443,,0.543468995968516,,,,11.377600000000001,,
177,K01448,,0.5062714788171253,,,,18.1892,,
178,K01455,,0.634,,,,4.2575,,
179,K01462,,0.5826272159994046,,,,17.1856,,
180,K01463,,0.434,,,,2.7289,,
181,K01470,,0.564,,,,4.8578,,
182,K01476,,0.617,,,,2.4465,,
183,K01478,,0.391,,,,2.9208,,
184,K01495,,0.5683418456556752,,,,10.8209,,
185,K01500,,0.415,,,,2.3156,,
186,K01501,,0.63,,,,3.2717,,
187,K01507,,0.6036715857125873,,,,18.0411,,
188,K01521,,,,0.648,,,,2.7427
189,K01546,,0.5634420094524255,,,,24.3338,,
190,K01547,,0.5854999275875196,,,,6.7921000000000005,,
191,K01548,,0.5770782737617234,,,,10.216600000000001,,
192,K01551,,0.547,,,,3.8539,,
193,K01554,,0.6579999999999999,,,,3.3362,,
194,K01555,,0.6642888979169429,,,,6.9818999999999996,,
195,K01556,,0.385,,,,2.4426,,
196,K01569,,0.5859554566860395,,,,30.7743,,
197,K01575,,0.5721214795731635,,,,40.1969,,
198,K01579,,0.6609999999999999,,,,1.8124,,
199,K01588,,0.5843428942476945,,,,7.0397,,
200,K01591,,0.647,,,,2.2608,,
201,K01595,,0.5725248620889513,,,,21.951099999999997,,
202,K01599,,0.616,,,,4.5694,,
203,K01602,,0.605,,,,3.9358,,
204,K01607,,0.6244657950064059,,,,23.8842,,
205,K01610,,0.6074894254536021,,,,23.3683,,
206,K01619,,0.593,,,,2.4064,,
207,K01620,,0.6244040040648999,,,,19.3219,,
208,K01621,,0.6099372334907804,,,,62.62460000000001,,
209,K01624,,0.5014040302125812,,,,6.3528,,
210,K01625,,0.53,,,,2.824,,
211,K01626,,0.677,,,,2.7268,,
212,K01627,,0.6270711393511889,,,,6.8848,,
213,K01631,,0.648,,,,3.3566,,
214,K01637,,0.6007491880901865,,,,31.998700000000003,,
215,K01638,,0.6073858059369983,,,,12.1672,,
216,K01653,,0.6266257084562964,,,,16.5625,,
217,K01662,,0.5975555732797854,,,,11.9208,,
218,K01673,,0.5895142549346633,,,,20.2327,,
219,K01676,,0.643,,,,5.0975,,
220,K01689,,0.5675630094878503,,,,17.6114,,
221,K01695,,0.563,,,,2.6198,,
222,K01698,,0.58245304489844,,,,19.3939,,
223,K01704,,0.5629676532129652,,,,14.2389,,
224,K01711,,0.58,,,,3.2721,,
225,K01719,,0.6014439325834459,,,,6.1022,,
226,K01724,,0.561034857597958,,,,9.412,,
227,K01726,,0.604,,,,5.1502,,
228,K01730,,0.6079405706005601,,,,5.1068999999999996,,
229,K01733,,0.597,,,,10.8443,,
230,K01734,,0.527,,,,6.0485,,
231,K01737,,0.544,,,,2.595,,
232,K01749,,0.5731623277132046,,,,5.584300000000001,,
233,K01752,,0.7190000000000001,,,,3.142,,
234,K01755,,0.6675745243060948,,,,14.564,,
235,K01756,,0.547,,,,3.8589,,
236,K01759,,0.6272175428832046,,,,13.520199999999999,,
237,K01768,,0.604,,,,10.0304,,
238,K01771,,,,0.45899999999999996,,,,1.5245
239,K01772,,0.616,,,,3.6281,,
240,K01775,,0.677,,,,2.6632,,
241,K01778,,0.6308692713389309,,,,6.2547999999999995,,
242,K01779,,0.6920000000000001,,,,2.6178,,
243,K01785,,0.5600031597186831,,,,8.8299,,
244,K01790,,0.39399999999999996,,,,3.3201,,
245,K01792,,0.6559999999999999,,,,4.8143,,
246,K01799,,0.649,,,,3.1125,,
247,K01803,,0.5777374982656123,,,,6.443300000000001,,
248,K01809,,0.5690289422851553,,,,4.552899999999999,,
249,K01810,,0.5031760080363238,,,,7.4685999999999995,,
250,K01812,,0.395,,,,4.64,,
251,K01815,,0.379,,,,2.9983,,
252,K01821,,0.5270433263810829,,,,13.3946,,
253,K01823,,0.5388607859322283,,,,5.4073,,
254,K01834,,0.653,,,,3.0157,,
255,K01838,,0.407,,,,2.4441,,
256,K01849,,0.6779999999999999,,,,3.4696,,
257,K01854,,0.623,,,,3.0409,,
258,K01858,,0.5499189503139779,,,,16.6157,,
259,K01866,,0.5980052795430492,,,,23.967399999999998,,
260,K01867,,0.6292000324702136,,,,8.7591,,
261,K01868,,0.6021436289040973,,,,34.314400000000006,,
262,K01872,,0.6043893004723134,,,,9.030000000000001,,
263,K01875,,0.575,,,,2.7945,,
264,K01880,,0.417,,,,2.8836,,
265,K01881,,0.6027088230850658,,,,21.2025,,
266,K01887,,0.4092479312957249,,,,8.704699999999999,,
267,K01889,,0.5861975271768606,,,,31.014999999999997,,
268,K01902,,0.7,,,,6.3124,,
269,K01915,,0.5952638367197972,,,,70.0947,,
270,K01918,,0.6015366723738943,,,,4.6285,,
271,K01919,,0.657,,,,5.5354,,
272,K01920,,0.669,,,,2.6547,,
273,K01921,,0.7190000000000001,,,,2.8365,,
274,K01923,,0.4828115466106483,,,,7.4201,,
275,K01933,,0.6038122119971584,,,,6.8373,,
276,K01934,,0.6563029596511714,,,,6.9187,,
277,K01935,,0.5317278835386339,,,,8.1364,,
278,K01937,,0.5548306659024613,,,,44.7368,,
279,K01939,,0.6192627146938806,,,,23.339199999999998,,
280,K01940,,0.6333023405627037,,,,26.6088,,
281,K01951,,0.5677126187605559,,,,15.4323,,
282,K01953,,0.522804363778464,,,,17.529799999999998,,
283,K01971,,0.5553648098698758,,,,6.593999999999999,,
284,K01972,,0.606258461221547,,,,4.4733,,
285,K01975,,0.6729999999999999,,,,3.1386,,
286,K01990,,0.6829999999999999,,,,3.182,,
287,K01991,,0.44528835168620146,,,,8.408,,
288,K01992,,0.4937299256562752,,,,8.657900000000001,,
289,K01996,,0.5429999999999999,,,,3.5832,,
290,K01997,,0.659,,,,2.4068,,
291,K02004,,0.5542783834911519,,0.524,,228.0126,,3.6809
292,K02013,,0.619,,,,4.8977,,
293,K02015,,0.6729999999999999,,,,1.8117,,
294,K02016,,,,0.589,,,,1.7917
295,K02020,,0.44828387530783104,,,,5.9847,,
296,K02033,,0.6345718586258406,,,,7.4962,,
297,K02034,,0.645,,,,6.1128,,
298,K02036,,0.616,,,,8.2345,,
299,K02039,,0.615,,,,4.3916,,
300,K02040,,0.5736805209081839,,,,15.537599999999998,,
301,K02050,,0.6356983935628476,,,,21.570700000000002,,
302,K02065,,0.586,,,,3.9247,,
303,K02066,,0.5614275210986478,,0.481,,49.7363,,3.8477
304,K02067,,0.5860516432060735,,,,23.157199999999996,,
305,K02078,,0.53652762051532,,0.52,,32.912000000000006,,2.9457
306,K02106,,0.5539999999999999,,,,2.8359,,
307,K02109,,0.398,,,,4.1564,,
308,K02110,,0.5391922471216668,,,,8.0209,,
309,K02114,,0.627,,,,5.1164,,
310,K02116,,,,0.636,,,,2.6209
311,K02128,,0.601,,,,3.8645,,
312,K02160,,0.595,,,,3.125,,
313,K02171,,0.5345414585310442,,,,5.4223,,
314,K02194,,0.68,,,,3.0342,,
315,K02195,,0.6223863168065747,,,,10.7601,,
316,K02197,,0.47863239282393616,,,,10.8414,,
317,K02199,,0.5537786328076107,,,,7.7008,,
318,K02200,,,,0.6890000000000001,,,,1.8342
319,K02224,,0.639,,,,2.0741,,
320,K02228,,0.62,,,,2.225,,
321,K02231,,0.49406262282055485,,,,5.9162,,
322,K02233,,0.438657963705751,,,,6.152699999999999,,
323,K02257,,0.6273458908041759,,,,15.040700000000001,,
324,K02258,,0.542,,,,2.5243,,
325,K02276,,0.4735452234418994,,,,7.8473,,
326,K02281,,0.6609999999999999,,,,2.7444,,
327,K02313,,0.580647901117181,,,,32.204100000000004,,
328,K02314,,0.613502456768735,,,,17.4402,,
329,K02316,,0.6100539170711782,,,,25.0018,,
330,K02335,,0.445,,,,4.2492,,
331,K02338,,0.5219049523141296,,,,38.38439999999999,,
332,K02340,,0.552,,,,2.1759,,
333,K02343,,0.6250643609845715,,,,7.3009,,
334,K02347,,0.404,,,,2.9167,,
335,K02356,,0.5406439330268397,,,,21.0227,,
336,K02357,,0.6499882690023722,,,,10.3793,,
337,K02358,,0.6347221505459398,,,,28.4509,,
338,K02372,,0.5624190799949496,,,,19.9396,,
339,K02377,,0.54,,,,4.0015,,
340,K02380,,0.552,,,,2.542,,
341,K02386,,,,0.604,,,,3.3586
342,K02389,,0.6319999999999999,,,,1.9448,,
343,K02390,,0.64,,,,1.8889,,
344,K02405,,0.653,,,,3.3932,,
345,K02409,,0.608,,,,2.8239,,
346,K02410,,0.617,,,,4.4726,,
347,K02413,,0.6289999999999999,,,,5.197,,
348,K02416,,0.622,,,,7.5949,,
349,K02417,,0.7,,,,2.5804,,
350,K02420,,0.578,,,,4.5132,,
351,K02422,,0.647,,,,2.9846,,
352,K02428,,0.636,,,,2.9573,,
353,K02429,,0.542775612585058,,,,7.2216000000000005,,
354,K02435,,0.633,,,,2.1221,,
355,K02437,,0.606,,,,2.082,,
356,K02456,,0.64,,,,3.182,,
357,K02478,,0.53,,,,3.4617,,
358,K02483,,0.649,,,,2.6062,,
359,K02492,,0.338,,,,2.4567,,
360,K02494,,,,0.66,,,,3.6858
361,K02503,,0.5604137737655053,,,,5.837899999999999,,
362,K02510,,0.6215422771127505,,,,36.466699999999996,,
363,K02518,,0.4435409081104423,,,,11.0411,,
364,K02520,,0.584479212092125,,,,17.479100000000003,,
365,K02527,,0.6338071506932266,,,,10.5185,,
366,K02533,,0.6559999999999999,,,,4.1815,,
367,K02536,,0.664,,,,2.4226,,
368,K02556,,0.667,,,,3.2265,,
369,K02557,,0.636,,,,2.7963,,
370,K02564,,0.5407985841829448,,,,11.359,,
371,K02600,,0.595784724901147,,,,50.3317,,
372,K02601,,0.6264206956094006,,,,6.4551,,
373,K02610,,0.5184039933958482,,,,5.7114,,
374,K02614,,0.5820000000000001,,,,5.6074,,
375,K02626,,0.5710000000000001,,,,9.3302,,
376,K02638,,0.5660000000000001,,,,8.2868,,
377,K02651,,0.5798497445031731,,,,16.608399999999996,,
378,K02657,,0.57,,,,2.8446,,
379,K02662,,0.5673035714012128,,,,20.1008,,
380,K02664,,0.589,,,,2.7913,,
381,K02665,,0.612,,,,1.9358,,
382,K02673,,0.5720000000000001,,,,3.3497,,
383,K02676,,0.626,,,,5.9441,,
384,K02687,,0.47800000000000004,,,,2.8395,,
385,K02825,,0.616,,,,9.0199,,
386,K02834,,0.6310163484667952,,,,14.508700000000001,,
387,K02835,,0.41500000000000004,,,,3.1626,,
388,K02838,,0.5871610970927044,,,,9.9748,,
389,K02860,,0.333,,,,2.5413,,
390,K02863,,0.6288247903453281,,,,11.472,,
391,K02864,,0.669,,,,3.3365,,
392,K02867,,0.6070260510560663,,,,19.3766,,
393,K02871,,0.591,,,,5.0558,,
394,K02874,,0.6242593949549752,,,,20.6586,,
395,K02876,,0.5308247689880551,,,,5.324400000000001,,
396,K02879,,0.6232691964143869,,,,18.1928,,
397,K02881,,0.6580609835215165,,,,10.6939,,
398,K02884,,0.5406166579246735,,,,6.170400000000001,,
399,K02886,,0.6271866506538247,,,,24.4039,,
400,K02887,,0.6319489268034333,,,,14.4747,,
401,K02888,,0.6220010063374075,,,,10.239799999999999,,
402,K02890,,0.5941034169719124,,,,11.344000000000001,,
403,K02892,,0.514514109225484,,,,8.5456,,
404,K02895,,0.5710000000000001,,,,4.2676,,
405,K02897,,0.5328084963519818,,,,6.7414,,
406,K02899,,0.5729279978024228,,,,24.151999999999997,,
407,K02904,,0.626,,,,7.918,,
408,K02906,,0.6333546249580477,,,,5.5076,,
409,K02907,,0.5087518259662237,,,,9.205,,
410,K02909,,0.5976200445138189,,,,12.391300000000001,,
411,K02911,,0.591,,,,10.2123,,
412,K02913,,0.527,,,,6.0773,,
413,K02916,,0.5714954469286858,,,,15.535800000000002,,
414,K02919,,0.565550785057452,,,,10.104899999999999,,
415,K02926,,0.661739957990745,,,,13.3948,,
416,K02931,,0.6124231448365739,,,,18.1788,,
417,K02933,,0.6138532203893279,,,,19.003700000000002,,
418,K02935,,0.6008028282438448,,,,22.4146,,
419,K02939,,0.5685368925192229,,,,14.3522,,
420,K02945,,0.6024907169315354,,,,55.88080000000001,,
421,K02946,,0.6043139184058828,,,,18.9865,,
422,K02948,,0.6644771428721312,,,,9.4808,,
423,K02950,,0.654764268040223,,,,29.8341,,
424,K02952,,0.59,,,,8.3014,,
425,K02954,,0.607955676206491,,,,18.003999999999998,,
426,K02956,,0.5640032155436235,,,,30.2894,,
427,K02959,,0.652,,,,2.4415,,
428,K02961,,0.5706238864698483,,,,23.0624,,
429,K02963,,0.5423813227174364,,,,11.2056,,
430,K02965,,0.5835662065431116,,,,23.879600000000003,,
431,K02967,,0.5749808418882244,,,,20.6722,,
432,K02968,,0.6019910889118049,,,,7.7752,,
433,K02970,,0.6049733039970772,,,,20.092,,
434,K02982,,0.6149930080380641,,,,28.1991,,
435,K02986,,0.6099247715283542,,,,15.4267,,
436,K02988,,0.5693825359705482,,,,9.4803,,
437,K02990,,0.5363016810581775,,,,10.4161,,
438,K02992,,0.6030489918019942,,,,19.3266,,
439,K02994,,0.5801717075915327,,,,17.5583,,
440,K02996,,0.5726025892037213,,,,16.4831,,
441,K03040,,0.594674806420303,,,,48.324299999999994,,
442,K03060,,0.599,,,,6.7139,,
443,K03070,,0.5731569083398069,,,,20.186,,
444,K03073,,0.5531851736903943,,,,5.7295,,
445,K03076,,0.553213749634208,,,,25.0853,,
446,K03088,,0.5714609009189998,,,,266.4276,,
447,K03089,,0.6341565754459462,,,,13.7512,,
448,K03092,,0.5567207015020044,,,,48.2372,,
449,K03100,,0.5929937767282759,,,,19.277500000000003,,
450,K03101,,0.4431546605496493,,,,8.3205,,
451,K03111,,0.6016747285133143,,0.507,,13.148299999999999,,3.6493
452,K03116,,0.5960705286201126,,,,9.4786,,
453,K03118,,0.5450209580076463,,0.589,,9.9161,,1.8753
454,K03147,,0.5886544944653773,,,,36.7571,,
455,K03149,,0.7020000000000001,,,,3.4083,,
456,K03154,,0.6480000000000001,,,,3.9242,,
457,K03179,,0.615,,,,2.0173,,
458,K03186,,0.528,,,,4.5225,,
459,K03187,,0.5897366136560854,,,,16.610599999999998,,
460,K03188,,0.565,,,,3.4693,,
461,K03192,,0.61,,,,2.414,,
462,K03205,,0.561,,,,9.2135,,
463,K03210,,0.5934700701082221,,,,10.6029,,
464,K03217,,0.5492940596691778,,,,13.8107,,
465,K03271,,0.596,,,,2.4088,,
466,K03273,,0.593,,,,4.9462,,
467,K03282,,0.361,,0.597,,2.4481,,1.8121
468,K03286,,0.669,,,,2.0429,,
469,K03299,,0.426,,,,2.2764,,
470,K03303,,0.541,,,,4.3392,,
471,K03320,,0.6146353707755762,,,,9.971,,
472,K03335,,0.586,,,,3.9545,,
473,K03336,,0.555,,,,6.2009,,
474,K03337,,0.542,,,,4.3509,,
475,K03396,,0.619,,,,3.1878,,
476,K03402,,0.6230946889447053,,,,7.2057,,
477,K03406,,0.6180296008712496,,,,36.0901,,
478,K03408,,0.509,,,,2.0457,,
479,K03413,,0.583,,,,4.3891,,
480,K03414,,0.63,,,,2.1776,,
481,K03424,,0.470434896453987,,,,6.8818,,
482,K03426,,0.626,,,,4.1721,,
483,K03438,,0.6126484163683529,,,,44.8872,,
484,K03439,,0.61,,,,3.3971,,
485,K03457,,0.609,,,,7.0909,,
486,K03465,,0.675,,,,1.7519,,
487,K03466,,0.6071557086965641,,,,34.9008,,
488,K03470,,0.6158654723720438,,,,15.502400000000002,,
489,K03474,,0.42300000000000004,,,,3.2489,,
490,K03495,,0.5827578583364106,,,,8.0815,,
491,K03496,,0.589,,,,7.4518,,
492,K03497,,0.645412806034833,,,,13.3426,,
493,K03501,,0.6,,,,3.7336,,
494,K03517,,0.5672261960631175,,,,16.5415,,
495,K03521,,0.6119119908086574,,,,13.2193,,
496,K03522,,0.5450768343663251,,,,21.5484,,
497,K03525,,0.609,,,,3.5919,,
498,K03526,,0.6336919614297457,,,,18.5291,,
499,K03527,,0.5474225064104123,,,,18.0854,,
500,K03530,,0.6040560447995292,,,,13.3106,,
501,K03531,,0.6528654031725251,,,,25.876,,
502,K03534,,0.5036435310946744,,,,4.6828,,
503,K03536,,0.461459373747296,,,,10.1906,,
504,K03544,,0.5975382207228064,,,,63.3843,,
505,K03545,,0.5810765982479912,,,,13.8894,,
506,K03549,,0.5567649838686897,,,,22.6149,,
507,K03550,,0.508,,,,2.8647,,
508,K03551,,0.6454248649521351,,,,26.3268,,
509,K03553,,0.626620093929855,,,,57.11,,
510,K03556,,0.7009630201064733,,,,10.845299999999998,,
511,K03558,,0.63,,,,4.1123,,
512,K03559,,0.5363029719714739,,0.57852934686809,,21.1008,,7.3175
513,K03561,,0.6040481471551982,,,,34.5706,,
514,K03564,,0.5288046455671165,,,,11.7531,,
515,K03569,,0.6222020743588995,,,,41.7673,,
516,K03570,,0.6298754139802712,,,,5.972199999999999,,
517,K03571,,0.5950735553863492,,0.564,,6.8177,,3.1288
518,K03574,,0.545,,,,4.5519,,
519,K03575,,0.319,,,,3.1378,,
520,K03581,,0.58,,,,4.6648,,
521,K03584,,0.602762142736057,,,,5.7562999999999995,,
522,K03585,,0.593,,,,5.7151,,
523,K03586,,0.632,,,,2.6112,,
524,K03589,,0.599,,,,4.8913,,
525,K03590,,0.5644152420900319,,,,12.0321,,
526,K03593,,0.6263483050582443,,,,34.3622,,
527,K03594,,0.5632139406930097,,,,8.0481,,
528,K03595,,0.6087771690596476,,,,11.6978,,
529,K03599,,0.608,,,,4.8617,,
530,K03600,,0.612,,,,3.4015,,
531,K03601,,0.6595379717346055,,,,19.6909,,
532,K03602,,0.523,,,,3.011,,
533,K03609,,0.6030000000000001,,,,6.632,,
534,K03610,,0.674,,,,4.99,,
535,K03621,,0.5822965427725012,,,,15.903200000000002,,
536,K03624,,0.5434909489358913,,,,12.8275,,
537,K03628,,0.6147716744879951,,,,76.05820000000001,,
538,K03629,,0.743,,,,2.1415,,
539,K03630,,0.5510972406839416,,0.502,,12.919599999999999,,2.3107
540,K03631,,0.698,,,,4.6964,,
541,K03634,,,,0.529,,,,1.9191
542,K03635,,0.6601395826973657,,,,6.6929,,
543,K03636,,0.5789109544245928,,,,12.9244,,
544,K03637,,0.6579129886191073,,,,3.8447000000000005,,
545,K03639,,0.5468229970139606,,,,18.2345,,
546,K03642,,0.5737612034564765,,,,8.2015,,
547,K03644,,0.600726648177185,,,,5.2394,,
548,K03650,,0.537,,,,3.3835,,
549,K03652,,0.5850902557740727,,,,15.837,,
550,K03664,,0.578,,,,2.8637,,
551,K03665,,0.6186798941993429,,,,14.113299999999999,,
552,K03666,,0.5551721600701547,,,,13.175900000000002,,
553,K03667,,0.61,,,,7.3685,,
554,K03671,,0.5176757630654945,,,,7.997,,
555,K03676,,0.58,,,,2.9982,,
556,K03684,,0.645,,,,3.7821,,
557,K03687,,0.6270424010261237,,,,5.0375,,
558,K03698,,0.6001360676801021,,,,7.891,,
559,K03701,,0.6387615261129469,,,,19.634,,
560,K03702,,0.596,,,,8.2362,,
561,K03703,,0.607,,,,3.9122,,
